"pli0092_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Daily","1994","Saxony","indirect migration background","","","",""
"Daily","1994","Saxony-Anhalt","no migration background","","","",""
"Daily","1994","Saxony-Anhalt","direct migration background","","","",""
"Daily","1994","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1994","Thuringia","no migration background","","","",""
"Daily","1994","Thuringia","direct migration background","","","",""
"Daily","1994","Thuringia","indirect migration background","","","",""
"Min 1x per week","1994","Schleswig-Holstein","no migration background","72","0.304436773266268","0.247621554601904","0.361251991930633"
"Min 1x per week","1994","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","1994","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1994","Hamburg","no migration background","","","",""
"Min 1x per week","1994","Hamburg","direct migration background","","","",""
"Min 1x per week","1994","Hamburg","indirect migration background","","","",""
"Min 1x per week","1994","Lower Saxony","no migration background","223","0.265841704214449","0.234957015427869","0.296726393001029"
"Min 1x per week","1994","Lower Saxony","direct migration background","","","",""
"Min 1x per week","1994","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1994","Bremen","no migration background","","","",""
"Min 1x per week","1994","Bremen","direct migration background","","","",""
"Min 1x per week","1994","Bremen","indirect migration background","","","",""
"Min 1x per week","1994","North Rhine-Westphalia","no migration background","474","0.269470508666346","0.248465774969824","0.290475242362869"
"Min 1x per week","1994","North Rhine-Westphalia","direct migration background","68","0.149294050318835","0.120240771151724","0.178347329485946"
"Min 1x per week","1994","North Rhine-Westphalia","indirect migration background","55","0.394851021448595","0.314733435029322","0.474968607867869"
"Min 1x per week","1994","Hesse","no migration background","167","0.28693359905973","0.249267651429707","0.324599546689752"
"Min 1x per week","1994","Hesse","direct migration background","35","0.128635101912827","0.0904949855769484","0.166775218248706"
"Min 1x per week","1994","Hesse","indirect migration background","","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","no migration background","116","0.224486358156958","0.188345138164001","0.260627578149915"
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1994","Baden-Württemberg","no migration background","262","0.26238943561634","0.234718412772763","0.290060458459916"
"Min 1x per week","1994","Baden-Württemberg","direct migration background","82","0.162550975480688","0.133808761615351","0.191293189346025"
"Min 1x per week","1994","Baden-Württemberg","indirect migration background","51","0.319369618770022","0.23796195646202","0.400777281078024"
"Min 1x per week","1994","Bavaria","no migration background","310","0.255456114414217","0.230423735875517","0.280488492952917"
"Min 1x per week","1994","Bavaria","direct migration background","49","0.209337384506037","0.165038316926488","0.253636452085585"
"Min 1x per week","1994","Bavaria","indirect migration background","","","",""
"Min 1x per week","1994","Berlin","no migration background","109","0.247225350413415","0.207007769004073","0.287442931822756"
"Min 1x per week","1994","Berlin","direct migration background","","","",""
"Min 1x per week","1994","Berlin","indirect migration background","","","",""
"Min 1x per week","1994","Brandenburg","no migration background","66","0.104490381901848","0.079595654228972","0.129385109574723"
"Min 1x per week","1994","Brandenburg","direct migration background","","","",""
"Min 1x per week","1994","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","no migration background","48","0.108972607086145","0.0780864475192504","0.139858766653039"
"Min 1x per week","1994","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1994","Saxony","no migration background","136","0.113575460853723","0.0945549412257005","0.132595980481745"
"Min 1x per week","1994","Saxony","direct migration background","","","",""
"Min 1x per week","1994","Saxony","indirect migration background","","","",""
"Min 1x per week","1994","Saxony-Anhalt","no migration background","80","0.115583673458753","0.0912098319181271","0.139957514999378"
"Min 1x per week","1994","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1994","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1994","Thuringia","no migration background","72","0.100776455733859","0.0772511030363351","0.124301808431382"
"Min 1x per week","1994","Thuringia","direct migration background","","","",""
"Min 1x per week","1994","Thuringia","indirect migration background","","","",""
"Min 1x per month","1994","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","1994","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","1994","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1994","Hamburg","no migration background","","","",""
"Min 1x per month","1994","Hamburg","direct migration background","","","",""
"Min 1x per month","1994","Hamburg","indirect migration background","","","",""
"Min 1x per month","1994","Lower Saxony","no migration background","56","0.0680032839645811","0.0504034345505975","0.0856031333785646"
"Min 1x per month","1994","Lower Saxony","direct migration background","","","",""
"Min 1x per month","1994","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","1994","Bremen","no migration background","","","",""
"Min 1x per month","1994","Bremen","direct migration background","","","",""
"Min 1x per month","1994","Bremen","indirect migration background","","","",""
"Min 1x per month","1994","North Rhine-Westphalia","no migration background","124","0.0644043764484706","0.0527833507130309","0.0760254021839103"
"Min 1x per month","1994","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","1994","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","1994","Hesse","no migration background","37","0.061556612797851","0.0415425800965411","0.0815706454991609"
"Min 1x per month","1994","Hesse","direct migration background","","","",""
"Min 1x per month","1994","Hesse","indirect migration background","","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","1994","Baden-Württemberg","no migration background","76","0.0749519521772959","0.0583899782746537","0.0915139260799381"
"Min 1x per month","1994","Baden-Württemberg","direct migration background","35","0.0529829830842653","0.0355330674839132","0.0704328986846174"
"Min 1x per month","1994","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","1994","Bavaria","no migration background","117","0.0883960684055253","0.0721024183251361","0.104689718485915"
"Min 1x per month","1994","Bavaria","direct migration background","","","",""
"Min 1x per month","1994","Bavaria","indirect migration background","","","",""
"Min 1x per month","1994","Berlin","no migration background","","","",""
"Min 1x per month","1994","Berlin","direct migration background","","","",""
"Min 1x per month","1994","Berlin","indirect migration background","","","",""
"Min 1x per month","1994","Brandenburg","no migration background","","","",""
"Min 1x per month","1994","Brandenburg","direct migration background","","","",""
"Min 1x per month","1994","Brandenburg","indirect migration background","","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","1994","Saxony","no migration background","45","0.038825126736724","0.0272449047679264","0.0504053487055215"
"Min 1x per month","1994","Saxony","direct migration background","","","",""
"Min 1x per month","1994","Saxony","indirect migration background","","","",""
"Min 1x per month","1994","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","1994","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","1994","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","1994","Thuringia","no migration background","","","",""
"Min 1x per month","1994","Thuringia","direct migration background","","","",""
"Min 1x per month","1994","Thuringia","indirect migration background","","","",""
"Rarely","1994","Schleswig-Holstein","no migration background","56","0.242287027270445","0.189385859043984","0.295188195496907"
"Rarely","1994","Schleswig-Holstein","direct migration background","","","",""
"Rarely","1994","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","1994","Hamburg","no migration background","","","",""
"Rarely","1994","Hamburg","direct migration background","","","",""
"Rarely","1994","Hamburg","indirect migration background","","","",""
"Rarely","1994","Lower Saxony","no migration background","111","0.129965112758924","0.106456957747644","0.153473267770204"
"Rarely","1994","Lower Saxony","direct migration background","","","",""
"Rarely","1994","Lower Saxony","indirect migration background","","","",""
"Rarely","1994","Bremen","no migration background","","","",""
"Rarely","1994","Bremen","direct migration background","","","",""
"Rarely","1994","Bremen","indirect migration background","","","",""
"Rarely","1994","North Rhine-Westphalia","no migration background","323","0.181088398134716","0.162857565346831","0.1993192309226"
"Rarely","1994","North Rhine-Westphalia","direct migration background","89","0.144204517295039","0.115565467850921","0.172843566739157"
"Rarely","1994","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","1994","Hesse","no migration background","102","0.163137816407156","0.132369941387006","0.193905691427305"
"Rarely","1994","Hesse","direct migration background","","","",""
"Rarely","1994","Hesse","indirect migration background","","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","no migration background","88","0.166578022692484","0.134303900707518","0.19885214467745"
"Rarely","1994","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","1994","Baden-Württemberg","no migration background","195","0.180676677447297","0.156476576222076","0.204876778672518"
"Rarely","1994","Baden-Württemberg","direct migration background","109","0.159602086656086","0.13107167741405","0.188132495898121"
"Rarely","1994","Baden-Württemberg","indirect migration background","","","",""
"Rarely","1994","Bavaria","no migration background","234","0.198746212954009","0.175841054819981","0.221651371088036"
"Rarely","1994","Bavaria","direct migration background","68","0.195926554562233","0.152708014073415","0.239145095051052"
"Rarely","1994","Bavaria","indirect migration background","33","0.532566010977973","0.413096370485758","0.652035651470189"
"Rarely","1994","Berlin","no migration background","81","0.192233028269736","0.155496847292782","0.22896920924669"
"Rarely","1994","Berlin","direct migration background","","","",""
"Rarely","1994","Berlin","indirect migration background","","","",""
"Rarely","1994","Brandenburg","no migration background","106","0.169162556058338","0.138652412993582","0.199672699123095"
"Rarely","1994","Brandenburg","direct migration background","","","",""
"Rarely","1994","Brandenburg","indirect migration background","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","no migration background","65","0.141577344046253","0.10702263994645","0.176132048146056"
"Rarely","1994","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","1994","Saxony","no migration background","197","0.16140907051902","0.139354516144477","0.183463624893562"
"Rarely","1994","Saxony","direct migration background","","","",""
"Rarely","1994","Saxony","indirect migration background","","","",""
"Rarely","1994","Saxony-Anhalt","no migration background","107","0.126744221695006","0.101382298692603","0.15210614469741"
"Rarely","1994","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1994","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1994","Thuringia","no migration background","115","0.155419878927536","0.127106188517701","0.18373356933737"
"Rarely","1994","Thuringia","direct migration background","","","",""
"Rarely","1994","Thuringia","indirect migration background","","","",""
"Never","1994","Schleswig-Holstein","no migration background","110","0.401840364670397","0.341308625547693","0.4623721037931"
"Never","1994","Schleswig-Holstein","direct migration background","","","",""
"Never","1994","Schleswig-Holstein","indirect migration background","","","",""
"Never","1994","Hamburg","no migration background","54","0.555753137060338","0.459325582858384","0.652180691262291"
"Never","1994","Hamburg","direct migration background","","","",""
"Never","1994","Hamburg","indirect migration background","","","",""
"Never","1994","Lower Saxony","no migration background","396","0.536189899062046","0.501326780452942","0.57105301767115"
"Never","1994","Lower Saxony","direct migration background","92","0.623774817079008","0.541444437006476","0.70610519715154"
"Never","1994","Lower Saxony","indirect migration background","","","",""
"Never","1994","Bremen","no migration background","38","0.562505055090905","0.447919050322556","0.677091059859253"
"Never","1994","Bremen","direct migration background","","","",""
"Never","1994","Bremen","indirect migration background","","","",""
"Never","1994","North Rhine-Westphalia","no migration background","793","0.485036716750467","0.461376532490486","0.508696901010449"
"Never","1994","North Rhine-Westphalia","direct migration background","395","0.665882446576455","0.627429236428173","0.704335656724736"
"Never","1994","North Rhine-Westphalia","indirect migration background","51","0.387550056951042","0.307699256481933","0.467400857420151"
"Never","1994","Hesse","no migration background","248","0.488371971735264","0.446747787188093","0.529996156282435"
"Never","1994","Hesse","direct migration background","227","0.761912832409073","0.713392599847749","0.810433064970396"
"Never","1994","Hesse","indirect migration background","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","no migration background","279","0.55434939788853","0.511296523761401","0.597402272015659"
"Never","1994","Rhineland-Palatinate,Saarland","direct migration background","65","0.57954246524504","0.483272435532571","0.67581249495751"
"Never","1994","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","1994","Baden-Württemberg","no migration background","438","0.481981934759067","0.450553242597068","0.513410626921066"
"Never","1994","Baden-Württemberg","direct migration background","407","0.624863954778961","0.587147282307046","0.662580627250876"
"Never","1994","Baden-Württemberg","indirect migration background","","","",""
"Never","1994","Bavaria","no migration background","505","0.457401604226249","0.428806814305024","0.485996394147475"
"Never","1994","Bavaria","direct migration background","190","0.539310964866829","0.485036050258493","0.593585879475165"
"Never","1994","Bavaria","indirect migration background","","","",""
"Never","1994","Berlin","no migration background","228","0.516306180651954","0.469717985357767","0.562894375946141"
"Never","1994","Berlin","direct migration background","60","0.578543286112418","0.472945973617726","0.68414059860711"
"Never","1994","Berlin","indirect migration background","","","",""
"Never","1994","Brandenburg","no migration background","390","0.695947802988711","0.65851119418594","0.733384411791482"
"Never","1994","Brandenburg","direct migration background","","","",""
"Never","1994","Brandenburg","indirect migration background","","","",""
"Never","1994","Mecklenburg-Western Pomerania","no migration background","265","0.707091876277463","0.661982861208873","0.752200891346053"
"Never","1994","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","1994","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","1994","Saxony","no migration background","691","0.686190341890534","0.658373059981037","0.71400762380003"
"Never","1994","Saxony","direct migration background","30","0.835024482106574","0.717015341601337","0.95303362261181"
"Never","1994","Saxony","indirect migration background","","","",""
"Never","1994","Saxony-Anhalt","no migration background","455","0.732345077059047","0.69859359387107","0.766096560247024"
"Never","1994","Saxony-Anhalt","direct migration background","","","",""
"Never","1994","Saxony-Anhalt","indirect migration background","","","",""
"Never","1994","Thuringia","no migration background","413","0.707630222984067","0.67208410375562","0.743176342212514"
"Never","1994","Thuringia","direct migration background","","","",""
"Never","1994","Thuringia","indirect migration background","","","",""
"Daily","1995","Schleswig-Holstein","no migration background","","","",""
"Daily","1995","Schleswig-Holstein","direct migration background","","","",""
"Daily","1995","Schleswig-Holstein","indirect migration background","","","",""
"Daily","1995","Hamburg","no migration background","","","",""
"Daily","1995","Hamburg","direct migration background","","","",""
"Daily","1995","Hamburg","indirect migration background","","","",""
"Daily","1995","Lower Saxony","no migration background","36","0.0440994749070292","0.0298453030838049","0.0583536467302536"
"Daily","1995","Lower Saxony","direct migration background","","","",""
"Daily","1995","Lower Saxony","indirect migration background","","","",""
"Daily","1995","Bremen","no migration background","","","",""
"Daily","1995","Bremen","direct migration background","","","",""
"Daily","1995","Bremen","indirect migration background","","","",""
"Daily","1995","North Rhine-Westphalia","no migration background","85","0.051876204269003","0.0414526719066331","0.0622997366313729"
"Daily","1995","North Rhine-Westphalia","direct migration background","","","",""
"Daily","1995","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","1995","Hesse","no migration background","33","0.0485526053265625","0.0310306393801822","0.0660745712729428"
"Daily","1995","Hesse","direct migration background","","","",""
"Daily","1995","Hesse","indirect migration background","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1995","Baden-Württemberg","no migration background","47","0.0380625123249959","0.0261068761047381","0.0500181485452538"
"Daily","1995","Baden-Württemberg","direct migration background","","","",""
"Daily","1995","Baden-Württemberg","indirect migration background","","","",""
"Daily","1995","Bavaria","no migration background","65","0.0590009820430301","0.0457081149900306","0.0722938490960297"
"Daily","1995","Bavaria","direct migration background","","","",""
"Daily","1995","Bavaria","indirect migration background","","","",""
"Daily","1995","Berlin","no migration background","","","",""
"Daily","1995","Berlin","direct migration background","","","",""
"Daily","1995","Berlin","indirect migration background","","","",""
"Daily","1995","Brandenburg","no migration background","","","",""
"Daily","1995","Brandenburg","direct migration background","","","",""
"Daily","1995","Brandenburg","indirect migration background","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1995","Saxony","no migration background","39","0.0311310989654683","0.0206013096951857","0.0416608882357509"
"Daily","1995","Saxony","direct migration background","","","",""
"Daily","1995","Saxony","indirect migration background","","","",""
"Daily","1995","Saxony-Anhalt","no migration background","","","",""
"Daily","1995","Saxony-Anhalt","direct migration background","","","",""
"Daily","1995","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1995","Thuringia","no migration background","","","",""
"Daily","1995","Thuringia","direct migration background","","","",""
"Daily","1995","Thuringia","indirect migration background","","","",""
"Min 1x per week","1995","Schleswig-Holstein","no migration background","67","0.272739559370357","0.216742656943853","0.328736461796861"
"Min 1x per week","1995","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","1995","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1995","Hamburg","no migration background","","","",""
"Min 1x per week","1995","Hamburg","direct migration background","","","",""
"Min 1x per week","1995","Hamburg","indirect migration background","","","",""
"Min 1x per week","1995","Lower Saxony","no migration background","237","0.26792569869041","0.23717863148411","0.29867276589671"
"Min 1x per week","1995","Lower Saxony","direct migration background","","","",""
"Min 1x per week","1995","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1995","Bremen","no migration background","","","",""
"Min 1x per week","1995","Bremen","direct migration background","","","",""
"Min 1x per week","1995","Bremen","indirect migration background","","","",""
"Min 1x per week","1995","North Rhine-Westphalia","no migration background","506","0.284366149784689","0.263163863884544","0.305568435684834"
"Min 1x per week","1995","North Rhine-Westphalia","direct migration background","81","0.169904126944276","0.141760106895825","0.198048146992728"
"Min 1x per week","1995","North Rhine-Westphalia","indirect migration background","51","0.248757730116939","0.180482050570062","0.317033409663816"
"Min 1x per week","1995","Hesse","no migration background","164","0.284962017876867","0.248162492583332","0.321761543170402"
"Min 1x per week","1995","Hesse","direct migration background","35","0.147938348681946","0.10903840299474","0.186838294369152"
"Min 1x per week","1995","Hesse","indirect migration background","","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","no migration background","102","0.191764733589449","0.157829090123378","0.22570037705552"
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1995","Baden-Württemberg","no migration background","287","0.285699167112426","0.257473409533184","0.313924924691668"
"Min 1x per week","1995","Baden-Württemberg","direct migration background","91","0.162772592096448","0.135208046441385","0.190337137751512"
"Min 1x per week","1995","Baden-Württemberg","indirect migration background","48","0.330165900405754","0.248696814945024","0.411634985866485"
"Min 1x per week","1995","Bavaria","no migration background","333","0.257841518307099","0.233162992768333","0.282520043845865"
"Min 1x per week","1995","Bavaria","direct migration background","66","0.244130695904655","0.201874792929008","0.286386598880302"
"Min 1x per week","1995","Bavaria","indirect migration background","","","",""
"Min 1x per week","1995","Berlin","no migration background","102","0.211514940871619","0.173949592226339","0.2490802895169"
"Min 1x per week","1995","Berlin","direct migration background","","","",""
"Min 1x per week","1995","Berlin","indirect migration background","","","",""
"Min 1x per week","1995","Brandenburg","no migration background","76","0.138812189957911","0.110378274813067","0.167246105102756"
"Min 1x per week","1995","Brandenburg","direct migration background","","","",""
"Min 1x per week","1995","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","no migration background","62","0.141153768316997","0.106904067410482","0.175403469223512"
"Min 1x per week","1995","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1995","Saxony","no migration background","173","0.139145406009171","0.118161357444859","0.160129454573483"
"Min 1x per week","1995","Saxony","direct migration background","","","",""
"Min 1x per week","1995","Saxony","indirect migration background","","","",""
"Min 1x per week","1995","Saxony-Anhalt","no migration background","95","0.122525792212266","0.0973766926682856","0.147674891756247"
"Min 1x per week","1995","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1995","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1995","Thuringia","no migration background","98","0.141704198575015","0.11420856657366","0.169199830576371"
"Min 1x per week","1995","Thuringia","direct migration background","","","",""
"Min 1x per week","1995","Thuringia","indirect migration background","","","",""
"Min 1x per month","1995","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","1995","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","1995","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1995","Hamburg","no migration background","","","",""
"Min 1x per month","1995","Hamburg","direct migration background","","","",""
"Min 1x per month","1995","Hamburg","indirect migration background","","","",""
"Min 1x per month","1995","Lower Saxony","no migration background","68","0.0908941303098671","0.0709371843866058","0.110851076233128"
"Min 1x per month","1995","Lower Saxony","direct migration background","","","",""
"Min 1x per month","1995","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","1995","Bremen","no migration background","","","",""
"Min 1x per month","1995","Bremen","direct migration background","","","",""
"Min 1x per month","1995","Bremen","indirect migration background","","","",""
"Min 1x per month","1995","North Rhine-Westphalia","no migration background","136","0.0782357472661038","0.0656142508489326","0.0908572436832749"
"Min 1x per month","1995","North Rhine-Westphalia","direct migration background","33","0.0461975165333333","0.0304664350941381","0.0619285979725285"
"Min 1x per month","1995","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","1995","Hesse","no migration background","37","0.0527474159121319","0.0345245086342515","0.0709703231900122"
"Min 1x per month","1995","Hesse","direct migration background","","","",""
"Min 1x per month","1995","Hesse","indirect migration background","","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","no migration background","37","0.0782955545522815","0.0551393587715344","0.101451750333029"
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","1995","Baden-Württemberg","no migration background","93","0.0885110967206133","0.0707640907375541","0.106258102703673"
"Min 1x per month","1995","Baden-Württemberg","direct migration background","33","0.0476367797297712","0.03173261061346","0.0635409488460824"
"Min 1x per month","1995","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","1995","Bavaria","no migration background","117","0.0799665379596794","0.064664459844347","0.0952686160750119"
"Min 1x per month","1995","Bavaria","direct migration background","","","",""
"Min 1x per month","1995","Bavaria","indirect migration background","","","",""
"Min 1x per month","1995","Berlin","no migration background","47","0.0998501998612358","0.0722728817692594","0.127427517953212"
"Min 1x per month","1995","Berlin","direct migration background","","","",""
"Min 1x per month","1995","Berlin","indirect migration background","","","",""
"Min 1x per month","1995","Brandenburg","no migration background","31","0.0468446536760908","0.0294672142415459","0.0642220931106357"
"Min 1x per month","1995","Brandenburg","direct migration background","","","",""
"Min 1x per month","1995","Brandenburg","indirect migration background","","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","1995","Saxony","no migration background","76","0.0684090434730609","0.053103127078717","0.0837149598674047"
"Min 1x per month","1995","Saxony","direct migration background","","","",""
"Min 1x per month","1995","Saxony","indirect migration background","","","",""
"Min 1x per month","1995","Saxony-Anhalt","no migration background","33","0.0326924125777867","0.019052949230531","0.0463318759250423"
"Min 1x per month","1995","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","1995","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","1995","Thuringia","no migration background","34","0.0563817721306491","0.0381964342215463","0.0745671100397519"
"Min 1x per month","1995","Thuringia","direct migration background","","","",""
"Min 1x per month","1995","Thuringia","indirect migration background","","","",""
"Rarely","1995","Schleswig-Holstein","no migration background","50","0.215515201046158","0.16381691150938","0.267213490582935"
"Rarely","1995","Schleswig-Holstein","direct migration background","","","",""
"Rarely","1995","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","1995","Hamburg","no migration background","","","",""
"Rarely","1995","Hamburg","direct migration background","","","",""
"Rarely","1995","Hamburg","indirect migration background","","","",""
"Rarely","1995","Lower Saxony","no migration background","163","0.197112744177817","0.169494023067297","0.224731465288337"
"Rarely","1995","Lower Saxony","direct migration background","31","0.149673538994937","0.101537292310185","0.197809785679688"
"Rarely","1995","Lower Saxony","indirect migration background","","","",""
"Rarely","1995","Bremen","no migration background","","","",""
"Rarely","1995","Bremen","direct migration background","","","",""
"Rarely","1995","Bremen","indirect migration background","","","",""
"Rarely","1995","North Rhine-Westphalia","no migration background","384","0.203631613569164","0.184704782448577","0.22255844468975"
"Rarely","1995","North Rhine-Westphalia","direct migration background","108","0.142525529909652","0.11632699702205","0.168724062797253"
"Rarely","1995","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","1995","Hesse","no migration background","140","0.232774287569309","0.198322381899277","0.267226193239341"
"Rarely","1995","Hesse","direct migration background","35","0.12464732144504","0.0884558609279553","0.160838781962124"
"Rarely","1995","Hesse","indirect migration background","","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","no migration background","104","0.185345365284789","0.151850329115718","0.21884040145386"
"Rarely","1995","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","1995","Baden-Württemberg","no migration background","197","0.195011815247695","0.17025608411375","0.21976754638164"
"Rarely","1995","Baden-Württemberg","direct migration background","124","0.208665114415298","0.178323159418876","0.239007069411721"
"Rarely","1995","Baden-Württemberg","indirect migration background","33","0.297841900213402","0.218618503625248","0.377065296801557"
"Rarely","1995","Bavaria","no migration background","268","0.215541843146542","0.192344131608441","0.238739554684644"
"Rarely","1995","Bavaria","direct migration background","76","0.19693898271205","0.157819513357321","0.23605845206678"
"Rarely","1995","Bavaria","indirect migration background","","","",""
"Rarely","1995","Berlin","no migration background","123","0.251330079626386","0.211428729468534","0.291231429784238"
"Rarely","1995","Berlin","direct migration background","","","",""
"Rarely","1995","Berlin","indirect migration background","","","",""
"Rarely","1995","Brandenburg","no migration background","167","0.256850097949415","0.220920529290794","0.292779666608036"
"Rarely","1995","Brandenburg","direct migration background","","","",""
"Rarely","1995","Brandenburg","indirect migration background","","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","no migration background","124","0.286536153002696","0.242059864759792","0.331012441245601"
"Rarely","1995","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","1995","Saxony","no migration background","272","0.243230196485711","0.217217786617204","0.269242606354218"
"Rarely","1995","Saxony","direct migration background","","","",""
"Rarely","1995","Saxony","indirect migration background","","","",""
"Rarely","1995","Saxony-Anhalt","no migration background","180","0.2305200441707","0.198216921760305","0.262823166581095"
"Rarely","1995","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1995","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1995","Thuringia","no migration background","171","0.219441821735614","0.186811887937463","0.252071755533765"
"Rarely","1995","Thuringia","direct migration background","","","",""
"Rarely","1995","Thuringia","indirect migration background","","","",""
"Never","1995","Schleswig-Holstein","no migration background","96","0.379882708829818","0.318857870444135","0.4409075472155"
"Never","1995","Schleswig-Holstein","direct migration background","","","",""
"Never","1995","Schleswig-Holstein","indirect migration background","","","",""
"Never","1995","Hamburg","no migration background","36","0.392061723910351","0.293888454390356","0.490234993430347"
"Never","1995","Hamburg","direct migration background","","","",""
"Never","1995","Hamburg","indirect migration background","","","",""
