"pli0092_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1994","direct migration background","(2b) intermediate general qualification","14","","",""
"Min 1x per week","1994","direct migration background","(2a) intermediate vocational","27","","",""
"Min 1x per week","1994","direct migration background","(2c_gen) general maturity certificate","25","","",""
"Min 1x per week","1994","direct migration background","(2c_voc) vocational maturity certificate","19","","",""
"Min 1x per week","1994","direct migration background","(3a) lower tertiary education","11","","",""
"Min 1x per week","1994","direct migration background","(3b) higher tertiary education","17","","",""
"Min 1x per week","1994","indirect migration background","(0) in school","33","0.550361843446517","0.42007222413034","0.680651462762695"
"Min 1x per week","1994","indirect migration background","(1a) inadequately completed","5","","",""
"Min 1x per week","1994","indirect migration background","(1b) general elementary school","31","0.233843700104615","0.156144384940351","0.311543015268878"
"Min 1x per week","1994","indirect migration background","(1c) basic vocational qualification","20","","",""
"Min 1x per week","1994","indirect migration background","(2b) intermediate general qualification","30","0.408630628212272","0.292641197412991","0.524620059011553"
"Min 1x per week","1994","indirect migration background","(2a) intermediate vocational","19","","",""
"Min 1x per week","1994","indirect migration background","(2c_gen) general maturity certificate","18","","",""
"Min 1x per week","1994","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","1994","indirect migration background","(3a) lower tertiary education","1","","",""
"Min 1x per week","1994","indirect migration background","(3b) higher tertiary education","3","","",""
"Min 1x per month","1994","no migration background","(0) in school","12","","",""
"Min 1x per month","1994","no migration background","(1a) inadequately completed","4","","",""
"Min 1x per month","1994","no migration background","(1b) general elementary school","41","0.0321023670290148","0.0222554040230283","0.0419493300350013"
"Min 1x per month","1994","no migration background","(1c) basic vocational qualification","172","0.0520305054864525","0.0444952810671995","0.0595657299057055"
"Min 1x per month","1994","no migration background","(2b) intermediate general qualification","30","0.0712029508971551","0.044526786033985","0.0978791157603252"
"Min 1x per month","1994","no migration background","(2a) intermediate vocational","147","0.062936904601353","0.0532452808382542","0.0726285283644518"
"Min 1x per month","1994","no migration background","(2c_gen) general maturity certificate","38","0.130906178295101","0.0914687729310601","0.170343583659143"
"Min 1x per month","1994","no migration background","(2c_voc) vocational maturity certificate","35","0.0934863767933924","0.0650642285898065","0.121908524996978"
"Min 1x per month","1994","no migration background","(3a) lower tertiary education","48","0.074693879652184","0.0563148726095592","0.0930728866948087"
"Min 1x per month","1994","no migration background","(3b) higher tertiary education","69","0.0917496737498706","0.0705607756851255","0.112938571814616"
"Min 1x per month","1994","direct migration background","(0) in school","","","",""
"Min 1x per month","1994","direct migration background","(1a) inadequately completed","11","","",""
"Min 1x per month","1994","direct migration background","(1b) general elementary school","32","0.0367146411340098","0.0224212791708709","0.0510080030971486"
"Min 1x per month","1994","direct migration background","(1c) basic vocational qualification","24","","",""
"Min 1x per month","1994","direct migration background","(2b) intermediate general qualification","5","","",""
"Min 1x per month","1994","direct migration background","(2a) intermediate vocational","5","","",""
"Min 1x per month","1994","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Min 1x per month","1994","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per month","1994","direct migration background","(3a) lower tertiary education","3","","",""
"Min 1x per month","1994","direct migration background","(3b) higher tertiary education","8","","",""
"Min 1x per month","1994","indirect migration background","(0) in school","6","","",""
"Min 1x per month","1994","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1994","indirect migration background","(1b) general elementary school","16","","",""
"Min 1x per month","1994","indirect migration background","(1c) basic vocational qualification","13","","",""
"Min 1x per month","1994","indirect migration background","(2b) intermediate general qualification","9","","",""
"Min 1x per month","1994","indirect migration background","(2a) intermediate vocational","5","","",""
"Min 1x per month","1994","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Min 1x per month","1994","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per month","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1994","indirect migration background","(3b) higher tertiary education","1","","",""
"Rarely","1994","no migration background","(0) in school","24","","",""
"Rarely","1994","no migration background","(1a) inadequately completed","18","","",""
"Rarely","1994","no migration background","(1b) general elementary school","127","0.0910369726112175","0.0749675202205746","0.10710642500186"
"Rarely","1994","no migration background","(1c) basic vocational qualification","545","0.167629966884205","0.154956249001112","0.180303684767298"
"Rarely","1994","no migration background","(2b) intermediate general qualification","86","0.231460898944705","0.187710120496286","0.275211677393123"
"Rarely","1994","no migration background","(2a) intermediate vocational","519","0.205471511111663","0.189346872729288","0.221596149494037"
"Rarely","1994","no migration background","(2c_gen) general maturity certificate","65","0.228999420832403","0.179870245394635","0.27812859627017"
"Rarely","1994","no migration background","(2c_voc) vocational maturity certificate","89","0.231490240217089","0.190310215365763","0.272670265068415"
"Rarely","1994","no migration background","(3a) lower tertiary education","144","0.162557333458342","0.136763395956038","0.188351270960646"
"Rarely","1994","no migration background","(3b) higher tertiary education","161","0.205142236473877","0.175502415287684","0.23478205766007"
"Rarely","1994","direct migration background","(0) in school","3","","",""
"Rarely","1994","direct migration background","(1a) inadequately completed","51","0.0782395249574538","0.0552020443405887","0.101277005574319"
"Rarely","1994","direct migration background","(1b) general elementary school","83","0.105132635323055","0.081820321610543","0.128444949035566"
"Rarely","1994","direct migration background","(1c) basic vocational qualification","106","0.180396601165704","0.149264005322916","0.211529197008492"
"Rarely","1994","direct migration background","(2b) intermediate general qualification","7","","",""
"Rarely","1994","direct migration background","(2a) intermediate vocational","20","","",""
"Rarely","1994","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Rarely","1994","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Rarely","1994","direct migration background","(3a) lower tertiary education","9","","",""
"Rarely","1994","direct migration background","(3b) higher tertiary education","24","","",""
"Rarely","1994","indirect migration background","(0) in school","11","","",""
"Rarely","1994","indirect migration background","(1a) inadequately completed","4","","",""
"Rarely","1994","indirect migration background","(1b) general elementary school","31","0.292488142602602","0.208982339140143","0.37599394606506"
"Rarely","1994","indirect migration background","(1c) basic vocational qualification","21","","",""
"Rarely","1994","indirect migration background","(2b) intermediate general qualification","13","","",""
"Rarely","1994","indirect migration background","(2a) intermediate vocational","12","","",""
"Rarely","1994","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Rarely","1994","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","1994","indirect migration background","(3a) lower tertiary education","2","","",""
"Rarely","1994","indirect migration background","(3b) higher tertiary education","1","","",""
"Never","1994","no migration background","(0) in school","19","","",""
"Never","1994","no migration background","(1a) inadequately completed","63","0.688951828749439","0.600407307054879","0.777496350443998"
"Never","1994","no migration background","(1b) general elementary school","942","0.77529453842801","0.751978259557406","0.798610817298613"
"Never","1994","no migration background","(1c) basic vocational qualification","2098","0.618625392201557","0.602145295876722","0.635105488526392"
"Never","1994","no migration background","(2b) intermediate general qualification","119","0.362702147612634","0.312829746945496","0.412574548279772"
"Never","1994","no migration background","(2a) intermediate vocational","1178","0.461883960295703","0.441988048432216","0.48177987215919"
"Never","1994","no migration background","(2c_gen) general maturity certificate","42","0.169911980884049","0.126001417889396","0.213822543878702"
"Never","1994","no migration background","(2c_voc) vocational maturity certificate","127","0.304120275772773","0.259205902177682","0.349034649367863"
"Never","1994","no migration background","(3a) lower tertiary education","416","0.465152481506842","0.430282679480063","0.500022283533621"
"Never","1994","no migration background","(3b) higher tertiary education","247","0.322159030619242","0.287858377601974","0.356459683636509"
"Never","1994","direct migration background","(0) in school","","","",""
"Never","1994","direct migration background","(1a) inadequately completed","425","0.81738012528516","0.784236584994678","0.850523665575642"
"Never","1994","direct migration background","(1b) general elementary school","491","0.761145393222646","0.728738463231401","0.793552323213891"
"Never","1994","direct migration background","(1c) basic vocational qualification","379","0.674171170360406","0.636224023712419","0.712118317008393"
"Never","1994","direct migration background","(2b) intermediate general qualification","11","","",""
"Never","1994","direct migration background","(2a) intermediate vocational","50","0.48389991162393","0.386917552721683","0.580882270526177"
"Never","1994","direct migration background","(2c_gen) general maturity certificate","47","0.448630229839024","0.345877686808044","0.551382772870004"
"Never","1994","direct migration background","(2c_voc) vocational maturity certificate","64","0.596384820976075","0.501635410894346","0.691134231057804"
"Never","1994","direct migration background","(3a) lower tertiary education","22","","",""
"Never","1994","direct migration background","(3b) higher tertiary education","29","","",""
"Never","1994","indirect migration background","(0) in school","6","","",""
"Never","1994","indirect migration background","(1a) inadequately completed","8","","",""
"Never","1994","indirect migration background","(1b) general elementary school","36","0.315646061844079","0.230328931717048","0.400963191971111"
"Never","1994","indirect migration background","(1c) basic vocational qualification","30","0.451790374130633","0.345363755693355","0.558216992567911"
"Never","1994","indirect migration background","(2b) intermediate general qualification","17","","",""
"Never","1994","indirect migration background","(2a) intermediate vocational","6","","",""
"Never","1994","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Never","1994","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Never","1994","indirect migration background","(3a) lower tertiary education","1","","",""
"Never","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1995","no migration background","(0) in school","34","0.191354902278615","0.132906554056599","0.249803250500632"
"Daily","1995","no migration background","(1a) inadequately completed","6","","",""
"Daily","1995","no migration background","(1b) general elementary school","30","0.0234222988367531","0.0148365511024894","0.0320080465710167"
"Daily","1995","no migration background","(1c) basic vocational qualification","109","0.0337283030198489","0.0275735697850002","0.0398830362546976"
"Daily","1995","no migration background","(2b) intermediate general qualification","24","","",""
"Daily","1995","no migration background","(2a) intermediate vocational","108","0.0461278710896554","0.0378387721619832","0.0544169700173276"
"Daily","1995","no migration background","(2c_gen) general maturity certificate","31","0.129541316390242","0.0902792489112142","0.16880338386927"
"Daily","1995","no migration background","(2c_voc) vocational maturity certificate","27","","",""
"Daily","1995","no migration background","(3a) lower tertiary education","42","0.0774810181323457","0.0590580693309241","0.0959039669337674"
"Daily","1995","no migration background","(3b) higher tertiary education","49","0.0773501927026294","0.0580370224416364","0.0966633629636224"
"Daily","1995","direct migration background","(0) in school","9","","",""
"Daily","1995","direct migration background","(1a) inadequately completed","5","","",""
"Daily","1995","direct migration background","(1b) general elementary school","16","","",""
"Daily","1995","direct migration background","(1c) basic vocational qualification","24","","",""
"Daily","1995","direct migration background","(2b) intermediate general qualification","7","","",""
"Daily","1995","direct migration background","(2a) intermediate vocational","8","","",""
"Daily","1995","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Daily","1995","direct migration background","(2c_voc) vocational maturity certificate","6","","",""
"Daily","1995","direct migration background","(3a) lower tertiary education","4","","",""
"Daily","1995","direct migration background","(3b) higher tertiary education","6","","",""
"Daily","1995","indirect migration background","(0) in school","12","","",""
"Daily","1995","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1995","indirect migration background","(1b) general elementary school","6","","",""
"Daily","1995","indirect migration background","(1c) basic vocational qualification","8","","",""
"Daily","1995","indirect migration background","(2b) intermediate general qualification","10","","",""
"Daily","1995","indirect migration background","(2a) intermediate vocational","4","","",""
"Daily","1995","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Daily","1995","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Daily","1995","indirect migration background","(3a) lower tertiary education","1","","",""
"Daily","1995","indirect migration background","(3b) higher tertiary education","1","","",""
"Min 1x per week","1995","no migration background","(0) in school","89","0.544804648208717","0.470811283187351","0.618798013230082"
"Min 1x per week","1995","no migration background","(1a) inadequately completed","15","","",""
"Min 1x per week","1995","no migration background","(1b) general elementary school","129","0.0977301899869525","0.0808727140707112","0.114587665903194"
"Min 1x per week","1995","no migration background","(1c) basic vocational qualification","593","0.190053362203676","0.176677298109931","0.203429426297422"
"Min 1x per week","1995","no migration background","(2b) intermediate general qualification","126","0.347183848805861","0.298410480368108","0.395957217243613"
"Min 1x per week","1995","no migration background","(2a) intermediate vocational","624","0.267810641502571","0.250311926470828","0.285309356534314"
"Min 1x per week","1995","no migration background","(2c_gen) general maturity certificate","119","0.378187803091914","0.321488423284226","0.434887182899602"
"Min 1x per week","1995","no migration background","(2c_voc) vocational maturity certificate","146","0.397862342068091","0.350657409985826","0.445067274150355"
"Min 1x per week","1995","no migration background","(3a) lower tertiary education","205","0.274051079412452","0.243315413943925","0.304786744880978"
"Min 1x per week","1995","no migration background","(3b) higher tertiary education","251","0.369423796220527","0.334531010476206","0.404316581964847"
"Min 1x per week","1995","direct migration background","(0) in school","20","","",""
"Min 1x per week","1995","direct migration background","(1a) inadequately completed","24","","",""
"Min 1x per week","1995","direct migration background","(1b) general elementary school","59","0.0795287703147211","0.0600348370846332","0.099022703544809"
"Min 1x per week","1995","direct migration background","(1c) basic vocational qualification","89","0.128691450868923","0.10361514020936","0.153767761528485"
"Min 1x per week","1995","direct migration background","(2b) intermediate general qualification","10","","",""
"Min 1x per week","1995","direct migration background","(2a) intermediate vocational","29","","",""
"Min 1x per week","1995","direct migration background","(2c_gen) general maturity certificate","33","0.29911146200727","0.223802801063282","0.374420122951257"
"Min 1x per week","1995","direct migration background","(2c_voc) vocational maturity certificate","29","","",""
"Min 1x per week","1995","direct migration background","(3a) lower tertiary education","14","","",""
"Min 1x per week","1995","direct migration background","(3b) higher tertiary education","31","0.239164050673851","0.17067069888334","0.307657402464363"
"Min 1x per week","1995","indirect migration background","(0) in school","25","","",""
"Min 1x per week","1995","indirect migration background","(1a) inadequately completed","1","","",""
"Min 1x per week","1995","indirect migration background","(1b) general elementary school","31","0.327549578597627","0.238205902882194","0.416893254313059"
"Min 1x per week","1995","indirect migration background","(1c) basic vocational qualification","22","","",""
"Min 1x per week","1995","indirect migration background","(2b) intermediate general qualification","25","","",""
"Min 1x per week","1995","indirect migration background","(2a) intermediate vocational","14","","",""
"Min 1x per week","1995","indirect migration background","(2c_gen) general maturity certificate","19","","",""
"Min 1x per week","1995","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","1995","indirect migration background","(3a) lower tertiary education","4","","",""
"Min 1x per week","1995","indirect migration background","(3b) higher tertiary education","3","","",""
"Min 1x per month","1995","no migration background","(0) in school","12","","",""
"Min 1x per month","1995","no migration background","(1a) inadequately completed","7","","",""
"Min 1x per month","1995","no migration background","(1b) general elementary school","49","0.0385368537826122","0.0276095148969953","0.0494641926682291"
"Min 1x per month","1995","no migration background","(1c) basic vocational qualification","214","0.0681847427646757","0.0595912271408046","0.0767782583885468"
"Min 1x per month","1995","no migration background","(2b) intermediate general qualification","33","0.0666265591206442","0.0410784383617559","0.0921746798795326"
"Min 1x per month","1995","no migration background","(2a) intermediate vocational","207","0.0945160908999805","0.0829556664013284","0.106076515398633"
"Min 1x per month","1995","no migration background","(2c_gen) general maturity certificate","36","0.141255080443475","0.100533084169668","0.181977076717281"
"Min 1x per month","1995","no migration background","(2c_voc) vocational maturity certificate","44","0.099351109627741","0.0705016830524597","0.128200536203022"
"Min 1x per month","1995","no migration background","(3a) lower tertiary education","65","0.0760809495496611","0.0578113615609055","0.0943505375384167"
"Min 1x per month","1995","no migration background","(3b) higher tertiary education","77","0.0978952048761712","0.0764112799082432","0.119379129844099"
"Min 1x per month","1995","direct migration background","(0) in school","3","","",""
"Min 1x per month","1995","direct migration background","(1a) inadequately completed","6","","",""
"Min 1x per month","1995","direct migration background","(1b) general elementary school","35","0.030646523525667","0.0182281726825187","0.0430648743688152"
"Min 1x per month","1995","direct migration background","(1c) basic vocational qualification","35","0.0479028674837684","0.0319100791455188","0.0638956558220179"
"Min 1x per month","1995","direct migration background","(2b) intermediate general qualification","3","","",""
"Min 1x per month","1995","direct migration background","(2a) intermediate vocational","7","","",""
"Min 1x per month","1995","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Min 1x per month","1995","direct migration background","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per month","1995","direct migration background","(3a) lower tertiary education","4","","",""
"Min 1x per month","1995","direct migration background","(3b) higher tertiary education","15","","",""
"Min 1x per month","1995","indirect migration background","(0) in school","3","","",""
"Min 1x per month","1995","indirect migration background","(1a) inadequately completed","4","","",""
"Min 1x per month","1995","indirect migration background","(1b) general elementary school","10","","",""
"Min 1x per month","1995","indirect migration background","(1c) basic vocational qualification","15","","",""
"Min 1x per month","1995","indirect migration background","(2b) intermediate general qualification","6","","",""
"Min 1x per month","1995","indirect migration background","(2a) intermediate vocational","10","","",""
"Min 1x per month","1995","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Min 1x per month","1995","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1995","indirect migration background","(3a) lower tertiary education","1","","",""
"Min 1x per month","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1995","no migration background","(0) in school","20","","",""
"Rarely","1995","no migration background","(1a) inadequately completed","13","","",""
"Rarely","1995","no migration background","(1b) general elementary school","163","0.132997354266291","0.113720255366519","0.152274453166063"
"Rarely","1995","no migration background","(1c) basic vocational qualification","695","0.202061533053775","0.188371992206823","0.215751073900726"
"Rarely","1995","no migration background","(2b) intermediate general qualification","88","0.22649253628023","0.183611354062866","0.269373718497593"
"Rarely","1995","no migration background","(2a) intermediate vocational","758","0.283864217138488","0.266047259397151","0.301681174879825"
"Rarely","1995","no migration background","(2c_gen) general maturity certificate","60","0.216395882287767","0.168249043007055","0.264542721568479"
"Rarely","1995","no migration background","(2c_voc) vocational maturity certificate","112","0.230626638389315","0.19000135791856","0.271251918860069"
"Rarely","1995","no migration background","(3a) lower tertiary education","229","0.240539533359856","0.211087204020218","0.269991862699494"
"Rarely","1995","no migration background","(3b) higher tertiary education","204","0.241474104674504","0.210533776942638","0.27241443240637"
"Rarely","1995","direct migration background","(0) in school","2","","",""
"Rarely","1995","direct migration background","(1a) inadequately completed","57","0.107688918405136","0.080968302134742","0.13440953467553"
"Rarely","1995","direct migration background","(1b) general elementary school","95","0.142932084827529","0.117714428947745","0.168149740707312"
"Rarely","1995","direct migration background","(1c) basic vocational qualification","109","0.161594003732821","0.134029980085821","0.189158027379822"
"Rarely","1995","direct migration background","(2b) intermediate general qualification","9","","",""
"Rarely","1995","direct migration background","(2a) intermediate vocational","32","0.229477384668329","0.153607446834752","0.305347322501907"
"Rarely","1995","direct migration background","(2c_gen) general maturity certificate","32","0.23116770084843","0.161827785734866","0.300507615961993"
"Rarely","1995","direct migration background","(2c_voc) vocational maturity certificate","35","0.159442506461208","0.105510419462702","0.213374593459714"
"Rarely","1995","direct migration background","(3a) lower tertiary education","11","","",""
"Rarely","1995","direct migration background","(3b) higher tertiary education","39","0.253103579191291","0.183290902557567","0.322916255825014"
"Rarely","1995","indirect migration background","(0) in school","8","","",""
"Rarely","1995","indirect migration background","(1a) inadequately completed","3","","",""
"Rarely","1995","indirect migration background","(1b) general elementary school","21","","",""
"Rarely","1995","indirect migration background","(1c) basic vocational qualification","23","","",""
"Rarely","1995","indirect migration background","(2b) intermediate general qualification","15","","",""
"Rarely","1995","indirect migration background","(2a) intermediate vocational","15","","",""
"Rarely","1995","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Rarely","1995","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","1995","indirect migration background","(3a) lower tertiary education","1","","",""
"Rarely","1995","indirect migration background","(3b) higher tertiary education","2","","",""
"Never","1995","no migration background","(0) in school","19","","",""
"Never","1995","no migration background","(1a) inadequately completed","41","0.546208598924967","0.438450837089824","0.65396636076011"
"Never","1995","no migration background","(1b) general elementary school","821","0.707313303127391","0.681483721712192","0.733142884542591"
"Never","1995","no migration background","(1c) basic vocational qualification","1694","0.505972058958024","0.48892688716975","0.523017230746298"
"Never","1995","no migration background","(2b) intermediate general qualification","95","0.311329989987208","0.263892291259746","0.358767688714671"
"Never","1995","no migration background","(2a) intermediate vocational","763","0.307681179369306","0.289442891246414","0.325919467492197"
"Never","1995","no migration background","(2c_gen) general maturity certificate","35","0.134619917786602","0.0947125540758202","0.174527281497384"
"Never","1995","no migration background","(2c_voc) vocational maturity certificate","84","0.211794051232069","0.172389190387227","0.251198912076912"
"Never","1995","no migration background","(3a) lower tertiary education","268","0.331847419545686","0.299399946698335","0.364294892393036"
"Never","1995","no migration background","(3b) higher tertiary education","154","0.213856701526169","0.184214072983454","0.243499330068884"
"Never","1995","direct migration background","(0) in school","3","","",""
"Never","1995","direct migration background","(1a) inadequately completed","425","0.806444541122377","0.772388607956732","0.840500474288022"
"Never","1995","direct migration background","(1b) general elementary school","535","0.717915345999937","0.685491944090815","0.750338747909058"
"Never","1995","direct migration background","(1c) basic vocational qualification","428","0.622536008811471","0.586234656183302","0.65883736143964"
"Never","1995","direct migration background","(2b) intermediate general qualification","12","","",""
"Never","1995","direct migration background","(2a) intermediate vocational","42","0.366314050715183","0.279383803479358","0.453244297951007"
"Never","1995","direct migration background","(2c_gen) general maturity certificate","60","0.335955690633991","0.258269567403095","0.413641813864887"
"Never","1995","direct migration background","(2c_voc) vocational maturity certificate","96","0.49438965227446","0.42073433226188","0.56804497228704"
"Never","1995","direct migration background","(3a) lower tertiary education","14","","",""
"Never","1995","direct migration background","(3b) higher tertiary education","58","0.314475177378191","0.239923102533335","0.389027252223047"
"Never","1995","indirect migration background","(0) in school","4","","",""
"Never","1995","indirect migration background","(1a) inadequately completed","6","","",""
"Never","1995","indirect migration background","(1b) general elementary school","38","0.372112796055691","0.280094692825547","0.464130899285834"
"Never","1995","indirect migration background","(1c) basic vocational qualification","23","","",""
"Never","1995","indirect migration background","(2b) intermediate general qualification","10","","",""
"Never","1995","indirect migration background","(2a) intermediate vocational","8","","",""
"Never","1995","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Never","1995","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Never","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1996","no migration background","(0) in school","","","",""
"Daily","1996","no migration background","(1a) inadequately completed","","","",""
"Daily","1996","no migration background","(1b) general elementary school","","","",""
"Daily","1996","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1996","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1996","no migration background","(2a) intermediate vocational","","","",""
"Daily","1996","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1996","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","no migration background","(3a) lower tertiary education","","","",""
"Daily","1996","no migration background","(3b) higher tertiary education","","","",""
"Daily","1996","direct migration background","(0) in school","","","",""
"Daily","1996","direct migration background","(1a) inadequately completed","","","",""
"Daily","1996","direct migration background","(1b) general elementary school","","","",""
"Daily","1996","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1996","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1996","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1996","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1996","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1996","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1996","indirect migration background","(0) in school","","","",""
"Daily","1996","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1996","indirect migration background","(1b) general elementary school","","","",""
"Daily","1996","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1996","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1996","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1996","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1996","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1996","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1996","no migration background","(0) in school","127","0.667143520892365","0.602478242572791","0.731808799211938"
"Min 1x per week","1996","no migration background","(1a) inadequately completed","13","","",""
"Min 1x per week","1996","no migration background","(1b) general elementary school","133","0.114073290608507","0.0956597955294658","0.132486785687549"
"Min 1x per week","1996","no migration background","(1c) basic vocational qualification","579","0.194534738906855","0.180873023881614","0.208196453932095"
"Min 1x per week","1996","no migration background","(2b) intermediate general qualification","109","0.321313023787508","0.273274052284912","0.369351995290103"
"Min 1x per week","1996","no migration background","(2a) intermediate vocational","628","0.279525831642252","0.261835171506379","0.297216491778124"
"Min 1x per week","1996","no migration background","(2c_gen) general maturity certificate","116","0.460092874239715","0.399158295564467","0.521027452914964"
"Min 1x per week","1996","no migration background","(2c_voc) vocational maturity certificate","155","0.367134504554323","0.321307450866571","0.412961558242076"
"Min 1x per week","1996","no migration background","(3a) lower tertiary education","207","0.303202268576379","0.271568039795956","0.334836497356801"
"Min 1x per week","1996","no migration background","(3b) higher tertiary education","274","0.390467387926061","0.355341295152813","0.425593480699309"
"Min 1x per week","1996","direct migration background","(0) in school","14","","",""
"Min 1x per week","1996","direct migration background","(1a) inadequately completed","18","","",""
"Min 1x per week","1996","direct migration background","(1b) general elementary school","55","0.0688744073937535","0.0499515402025588","0.0877972745849483"
"Min 1x per week","1996","direct migration background","(1c) basic vocational qualification","82","0.13124164538634","0.105500214068815","0.156983076703864"
"Min 1x per week","1996","direct migration background","(2b) intermediate general qualification","13","","",""
"Min 1x per week","1996","direct migration background","(2a) intermediate vocational","22","","",""
"Min 1x per week","1996","direct migration background","(2c_gen) general maturity certificate","38","0.346645454726032","0.265459979199587","0.427830930252478"
"Min 1x per week","1996","direct migration background","(2c_voc) vocational maturity certificate","25","","",""
"Min 1x per week","1996","direct migration background","(3a) lower tertiary education","10","","",""
"Min 1x per week","1996","direct migration background","(3b) higher tertiary education","34","0.305771272835102","0.229178053880528","0.382364491789677"
"Min 1x per week","1996","indirect migration background","(0) in school","23","","",""
"Min 1x per week","1996","indirect migration background","(1a) inadequately completed","1","","",""
"Min 1x per week","1996","indirect migration background","(1b) general elementary school","30","0.316372314090712","0.229464104037659","0.403280524143765"
"Min 1x per week","1996","indirect migration background","(1c) basic vocational qualification","27","","",""
"Min 1x per week","1996","indirect migration background","(2b) intermediate general qualification","24","","",""
"Min 1x per week","1996","indirect migration background","(2a) intermediate vocational","23","","",""
"Min 1x per week","1996","indirect migration background","(2c_gen) general maturity certificate","17","","",""
"Min 1x per week","1996","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per week","1996","indirect migration background","(3a) lower tertiary education","5","","",""
"Min 1x per week","1996","indirect migration background","(3b) higher tertiary education","4","","",""
"Min 1x per month","1996","no migration background","(0) in school","20","","",""
"Min 1x per month","1996","no migration background","(1a) inadequately completed","6","","",""
"Min 1x per month","1996","no migration background","(1b) general elementary school","52","0.0439026467844999","0.0320356245126121","0.0557696690563876"
"Min 1x per month","1996","no migration background","(1c) basic vocational qualification","189","0.0588811314590929","0.0507566894091697","0.0670055735090161"
"Min 1x per month","1996","no migration background","(2b) intermediate general qualification","42","0.106695623609058","0.0749365509859663","0.13845469623215"
"Min 1x per month","1996","no migration background","(2a) intermediate vocational","185","0.0792741699572015","0.0686240408388885","0.0899242990755145"
"Min 1x per month","1996","no migration background","(2c_gen) general maturity certificate","29","","",""
"Min 1x per month","1996","no migration background","(2c_voc) vocational maturity certificate","46","0.093210330816517","0.0655702739314748","0.120850387701559"
"Min 1x per month","1996","no migration background","(3a) lower tertiary education","54","0.0648632670017137","0.0479130746124261","0.0818134593910013"
"Min 1x per month","1996","no migration background","(3b) higher tertiary education","69","0.0918972314477848","0.0710975012886716","0.112696961606898"
"Min 1x per month","1996","direct migration background","(0) in school","5","","",""
"Min 1x per month","1996","direct migration background","(1a) inadequately completed","10","","",""
"Min 1x per month","1996","direct migration background","(1b) general elementary school","28","","",""
"Min 1x per month","1996","direct migration background","(1c) basic vocational qualification","38","0.0585406769223619","0.040643809886254","0.0764375439584697"
"Min 1x per month","1996","direct migration background","(2b) intermediate general qualification","3","","",""
