"ple0160","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2007","direct migration background","inadequately","113","0.950649537845417","0.911402128689633","0.989896947001202","2"
"No","2007","direct migration background","general elemantary","454","0.965588701304779","0.949109134876318","0.982068267733241","2"
"No","2007","no migration background","in school","258","0.945624046460031","0.918626385306843","0.972621707613219","2"
"No","2007","no migration background","inadequately","88","0.931269401068002","0.87928894018681","0.983249861949193","2"
"No","2007","no migration background","general elemantary","1502","0.952151182876682","0.941609829543421","0.962692536209943","2"
"No","2007","no migration background","middle vocational","8665","0.947949760843006","0.943397899352223","0.952501622333789","2"
"No","2007","no migration background","vocational + Abi","853","0.95798954086606","0.944933739161472","0.971045342570649","2"
"Yes","2007","indirect migration background","general elemantary","12","","","","1"
"Yes","2007","indirect migration background","middle vocational","27","","","","1"
"Yes","2007","indirect migration background","vocational + Abi","2","","","","1"
"Yes","2007","indirect migration background","higher vocational","3","","","","1"
"Yes","2007","indirect migration background","higher education","10","","","","1"
"Yes","2007","direct migration background","vocational + Abi","15","","","","1"
"Yes","2007","direct migration background","higher vocational","2","","","","1"
"Yes","2007","direct migration background","higher education","16","","","","1"
"Yes","2007","indirect migration background","in school","1","","","","1"
"Yes","2007","indirect migration background","inadequately","","","","","1"
"Yes","2007","no migration background","in school","13","","","","1"
"Yes","2007","no migration background","inadequately","3","","","","1"
"Yes","2007","no migration background","general elemantary","73","0.047848817123318","0.0373074637900574","0.0583901704565787","1"
"Yes","2007","no migration background","middle vocational","483","0.052050239156994","0.047498377666211","0.0566021006477771","1"
"Yes","2007","no migration background","vocational + Abi","54","0.0420104591339397","0.0289546574293511","0.0550662608385283","1"
"Yes","2007","no migration background","higher vocational","69","0.0569391762426454","0.0446054675097088","0.069272884975582","1"
"Yes","2007","no migration background","higher education","210","0.0554390851513556","0.0482892054358511","0.0625889648668601","1"
"Yes","2007","direct migration background","in school","","","","","1"
"Yes","2007","direct migration background","inadequately","4","","","","1"
"Yes","2007","direct migration background","general elemantary","16","","","","1"
"Yes","2007","direct migration background","middle vocational","41","0.0484270615514021","0.0335049725157729","0.0633491505870313","1"
"No","2008","indirect migration background","middle vocational","297","0.943900376835732","0.918727165226943","0.969073588444521","2"
"No","2008","indirect migration background","higher education","75","0.922964137857741","0.865941495910022","0.97998677980546","2"
"No","2008","indirect migration background","vocational + Abi","36","0.897596328741333","0.804794943312169","0.990397714170498","2"
"No","2008","indirect migration background","general elemantary","153","0.927112564882211","0.886958666053739","0.967266463710683","2"
"No","2008","indirect migration background","higher vocational","35","0.992605491288202","0.96461955508097","1.02059142749543","2"
"No","2008","indirect migration background","inadequately","8","","","","2"
"No","2008","direct migration background","middle vocational","674","0.958670577047427","0.944090629891268","0.973250524203585","2"
"No","2008","direct migration background","vocational + Abi","181","0.940023462278427","0.906524644611466","0.973522279945387","2"
"No","2008","direct migration background","higher vocational","109","0.990648352819092","0.972901853904439","1.00839485173375","2"
"No","2008","direct migration background","higher education","290","0.938661647262841","0.91212146762785","0.965201826897833","2"
"No","2008","indirect migration background","in school","52","0.977042180232398","0.936721102302862","1.01736325816193","2"
"No","2008","no migration background","higher vocational","1215","0.951854792277402","0.940076585818091","0.963632998736713","2"
"No","2008","no migration background","higher education","3613","0.94779619824096","0.94072289965632","0.9548694968256","2"
"No","2008","direct migration background","in school","10","","","","2"
"No","2008","direct migration background","inadequately","99","0.970674240218662","0.937770232926766","1.00357824751056","2"
"No","2008","direct migration background","general elemantary","410","0.957765291248368","0.938755464347874","0.976775118148862","2"
"No","2008","no migration background","in school","275","0.929314274884603","0.89986675258073","0.958761797188476","2"
"No","2008","no migration background","inadequately","75","0.951922663624952","0.904139625325458","0.999705701924446","2"
"No","2008","no migration background","general elemantary","1382","0.962438160025874","0.952624628839229","0.972251691212519","2"
"No","2008","no migration background","middle vocational","8307","0.954246304479317","0.949864178795017","0.958628430163616","2"
"No","2008","no migration background","vocational + Abi","806","0.942826044602811","0.927335824173702","0.958316265031919","2"
"Yes","2008","indirect migration background","general elemantary","8","","","","1"
"Yes","2008","indirect migration background","middle vocational","24","","","","1"
"Yes","2008","indirect migration background","vocational + Abi","5","","","","1"
"Yes","2008","indirect migration background","higher vocational","1","","","","1"
"Yes","2008","indirect migration background","higher education","9","","","","1"
"Yes","2008","direct migration background","vocational + Abi","12","","","","1"
"Yes","2008","direct migration background","higher vocational","4","","","","1"
"Yes","2008","direct migration background","higher education","24","","","","1"
"Yes","2008","indirect migration background","in school","1","","","","1"
"Yes","2008","indirect migration background","inadequately","1","","","","1"
"Yes","2008","no migration background","higher education","186","0.0522038017590397","0.0451305031743996","0.0592771003436798","1"
"Yes","2008","direct migration background","in school","","","","","1"
"Yes","2008","direct migration background","inadequately","2","","","","1"
"Yes","2008","direct migration background","general elemantary","20","","","","1"
"Yes","2008","direct migration background","middle vocational","42","0.0413294229525734","0.0267494757964147","0.0559093701087322","1"
"Yes","2008","no migration background","in school","16","","","","1"
"Yes","2008","no migration background","general elemantary","60","0.0375618399741263","0.0277483087874812","0.0473753711607715","1"
"Yes","2008","no migration background","middle vocational","427","0.0457536955206834","0.0413715698363842","0.0501358212049826","1"
"Yes","2008","no migration background","higher vocational","54","0.048145207722598","0.0363670012632867","0.0599234141819092","1"
"Yes","2008","no migration background","inadequately","2","","","","1"
"Yes","2008","no migration background","vocational + Abi","57","0.0571739553971894","0.0416837349680812","0.0726641758262977","1"
"No","2009","indirect migration background","middle vocational","269","0.910476744967652","0.87744667422886","0.943506815706444","2"
"No","2009","indirect migration background","higher vocational","29","","","","2"
"No","2009","indirect migration background","inadequately","9","","","","2"
"No","2009","indirect migration background","general elemantary","135","0.940786104083882","0.902501079692232","0.979071128475531","2"
"No","2009","indirect migration background","vocational + Abi","35","0.98839577680963","0.953887703964081","1.02290384965518","2"
"No","2009","indirect migration background","higher education","81","0.851929168767636","0.777722445287788","0.926135892247485","2"
"No","2009","direct migration background","middle vocational","583","0.958150524643271","0.942337330070123","0.97396371921642","2"
"No","2009","direct migration background","vocational + Abi","159","0.93139343798476","0.893394361169681","0.969392514799838","2"
"No","2009","direct migration background","higher vocational","93","0.962163759864868","0.923996502042462","1.00033101768727","2"
"No","2009","direct migration background","higher education","275","0.926182788344603","0.896294461970184","0.956071114719022","2"
"No","2009","indirect migration background","in school","47","0.957204885481698","0.900535356791118","1.01387441417228","2"
"No","2009","no migration background","higher vocational","1165","0.960142519411339","0.949120068361981","0.971164970460697","2"
"No","2009","no migration background","higher education","3499","0.952144322462164","0.945231621701526","0.959057023222802","2"
"No","2009","direct migration background","in school","11","","","","2"
"No","2009","direct migration background","inadequately","92","1","1","1","2"
"No","2009","direct migration background","general elemantary","350","0.940638628068576","0.916330128781315","0.964947127355837","2"
"No","2009","no migration background","in school","243","0.973660898953987","0.953849480586419","0.993472317321556","2"
"No","2009","no migration background","inadequately","67","0.982614500931416","0.951548968585997","1.01368003327684","2"
"No","2009","no migration background","general elemantary","1263","0.969312175471346","0.959943946778785","0.978680404163907","2"
"No","2009","no migration background","middle vocational","7886","0.962780195960406","0.958683451983447","0.966876939937365","2"
"No","2009","no migration background","vocational + Abi","755","0.93841340745757","0.92171282003213","0.95511399488301","2"
"Yes","2009","indirect migration background","general elemantary","11","","","","1"
"Yes","2009","indirect migration background","middle vocational","18","","","","1"
"Yes","2009","indirect migration background","vocational + Abi","2","","","","1"
"Yes","2009","indirect migration background","higher vocational","1","","","","1"
"Yes","2009","indirect migration background","higher education","7","","","","1"
"Yes","2009","direct migration background","vocational + Abi","11","","","","1"
"Yes","2009","direct migration background","higher vocational","3","","","","1"
"Yes","2009","direct migration background","higher education","19","","","","1"
"Yes","2009","indirect migration background","in school","2","","","","1"
"Yes","2009","indirect migration background","inadequately","","","","","1"
"Yes","2009","no migration background","higher education","164","0.047855677537836","0.0409429767771979","0.0547683782984741","1"
"Yes","2009","direct migration background","in school","","","","","1"
"Yes","2009","direct migration background","inadequately","","","","","1"
"Yes","2009","direct migration background","general elemantary","13","","","","1"
"Yes","2009","direct migration background","middle vocational","33","0.0418494753567288","0.0260362807835801","0.0576626699298775","1"
"Yes","2009","no migration background","in school","8","","","","1"
"Yes","2009","no migration background","general elemantary","39","0.0306878245286536","0.0213195958360925","0.0400560532212148","1"
"Yes","2009","no migration background","vocational + Abi","41","0.0615865925424301","0.0448860051169904","0.0782871799678698","1"
"Yes","2009","no migration background","higher vocational","45","0.0398574805886611","0.0288350295393028","0.0508799316380194","1"
"Yes","2009","no migration background","inadequately","1","","","","1"
"Yes","2009","no migration background","middle vocational","316","0.037219804039594","0.0331230600626345","0.0413165480165534","1"
"No","2010","indirect migration background","general elemantary","113","0.950785839868126","0.912082908522617","0.989488771213635","2"
"No","2010","indirect migration background","higher vocational","30","0.926528120436724","0.836129255101613","1.01692698577183","2"
"No","2010","indirect migration background","inadequately","8","","","","2"
"No","2010","indirect migration background","middle vocational","255","0.948231193178273","0.921754536277844","0.974707850078702","2"
"No","2010","indirect migration background","vocational + Abi","35","0.899112457376811","0.802067492238234","0.996157422515387","2"
"No","2010","indirect migration background","higher education","79","0.917429665649453","0.858571481533645","0.97628784976526","2"
"No","2010","direct migration background","middle vocational","516","0.961388302506409","0.945153077094858","0.97762352791796","2"
"No","2010","direct migration background","vocational + Abi","141","0.967285002490222","0.938330589624118","0.996239415356326","2"
"No","2010","direct migration background","higher vocational","84","0.991703473887908","0.97242033684951","1.0109866109263","2"
"No","2010","direct migration background","higher education","262","0.948609015589995","0.922513322473939","0.974704708706052","2"
"No","2010","indirect migration background","in school","45","1","1","1","2"
"No","2010","no migration background","higher vocational","1107","0.960517554738175","0.949227926265424","0.971807183210927","2"
"No","2010","no migration background","higher education","3337","0.952576229230017","0.94551356128848","0.959638897171555","2"
"No","2010","direct migration background","in school","7","","","","2"
"No","2010","direct migration background","inadequately","69","0.986256238378934","0.958982368787573","1.01353010797029","2"
"No","2010","direct migration background","general elemantary","321","0.962105241859783","0.94144135433065","0.982769129388916","2"
"No","2010","no migration background","in school","213","0.948023157211711","0.918690515909574","0.977355798513848","2"
"No","2010","no migration background","inadequately","59","0.958827662868828","0.909370945861887","1.00828437987577","2"
"No","2010","no migration background","general elemantary","1151","0.973331262021321","0.964169659640985","0.982492864401658","2"
"No","2010","no migration background","middle vocational","7242","0.970484465667044","0.966661511763239","0.974307419570849","2"
"No","2010","no migration background","vocational + Abi","728","0.942461403582527","0.925959699604888","0.958963107560167","2"
"Yes","2010","indirect migration background","general elemantary","7","","","","1"
"Yes","2010","indirect migration background","middle vocational","14","","","","1"
"Yes","2010","indirect migration background","vocational + Abi","2","","","","1"
"Yes","2010","indirect migration background","higher vocational","2","","","","1"
"Yes","2010","indirect migration background","higher education","5","","","","1"
"Yes","2010","direct migration background","vocational + Abi","4","","","","1"
"Yes","2010","direct migration background","higher vocational","1","","","","1"
"Yes","2010","direct migration background","higher education","13","","","","1"
"Yes","2010","indirect migration background","in school","","","","","1"
"Yes","2010","indirect migration background","inadequately","1","","","","1"
"Yes","2010","no migration background","higher education","142","0.0474237707699828","0.0403611028284451","0.0544864387115204","1"
"Yes","2010","direct migration background","in school","","","","","1"
"Yes","2010","direct migration background","inadequately","1","","","","1"
"Yes","2010","direct migration background","general elemantary","7","","","","1"
"Yes","2010","direct migration background","middle vocational","25","","","","1"
"Yes","2010","no migration background","higher vocational","36","0.0394824452618249","0.0281928167890735","0.0507720737345764","1"
"Yes","2010","no migration background","inadequately","3","","","","1"
"Yes","2010","no migration background","vocational + Abi","37","0.0575385964174726","0.0410368924398329","0.0740403003951123","1"
"Yes","2010","no migration background","general elemantary","37","0.0266687379786786","0.0175071355983418","0.0358303403590154","1"
"Yes","2010","no migration background","in school","7","","","","1"
"Yes","2010","no migration background","middle vocational","287","0.029515534332956","0.025692580429151","0.0333384882367609","1"
"No","2011","direct migration background","middle vocational","733","0.949704314256229","0.93426733570321","0.965141292809248","2"
"No","2011","direct migration background","vocational + Abi","197","0.904219146048476","0.864416252478847","0.944022039618104","2"
"No","2011","direct migration background","higher vocational","91","0.991904537054295","0.973692337522416","1.01011673658617","2"
"No","2011","direct migration background","higher education","347","0.934883862362625","0.909777471597934","0.959990253127315","2"
"No","2011","indirect migration background","in school","58","1","1","1","2"
"No","2011","indirect migration background","inadequately","15","","","","2"
"No","2011","indirect migration background","general elemantary","129","0.992114099739004","0.977024852440573","1.00720334703743","2"
"No","2011","indirect migration background","middle vocational","317","0.954816913670533","0.932706531962579","0.976927295378487","2"
"No","2011","indirect migration background","vocational + Abi","42","0.956234493374203","0.897116816685267","1.01535217006314","2"
"No","2011","indirect migration background","higher vocational","35","0.964109270401469","0.903344604623356","1.02487393617958","2"
"No","2011","indirect migration background","higher education","103","0.958263943656278","0.9207205851368","0.995807302175756","2"
"No","2011","no migration background","higher vocational","1256","0.947663289212863","0.935658277046631","0.959668301379095","2"
"No","2011","no migration background","higher education","3922","0.947239981164798","0.940411248064626","0.954068714264969","2"
"No","2011","direct migration background","in school","13","","","","2"
"No","2011","direct migration background","inadequately","96","0.984122452334665","0.959373812477153","1.00887109219218","2"
"No","2011","direct migration background","general elemantary","413","0.985792678367635","0.974447564727172","0.997137792008098","2"
"No","2011","no migration background","in school","233","0.962956662364061","0.939160943231372","0.986752381496749","2"
"No","2011","no migration background","inadequately","112","0.914834391609373","0.864892977431704","0.964775805787042","2"
"No","2011","no migration background","general elemantary","1568","0.964168927351319","0.955159531216234","0.973178323486404","2"
"No","2011","no migration background","middle vocational","8949","0.951933347010755","0.947615995037373","0.956250698984137","2"
"No","2011","no migration background","vocational + Abi","888","0.93435021394553","0.91860932210475","0.95009110578631","2"
"Yes","2011","indirect migration background","general elemantary","3","","","","1"
"Yes","2011","indirect migration background","middle vocational","22","","","","1"
"Yes","2011","indirect migration background","vocational + Abi","4","","","","1"
"Yes","2011","indirect migration background","higher vocational","1","","","","1"
"Yes","2011","indirect migration background","higher education","6","","","","1"
"Yes","2011","direct migration background","vocational + Abi","13","","","","1"
"Yes","2011","direct migration background","higher vocational","2","","","","1"
"Yes","2011","direct migration background","higher education","24","","","","1"
"Yes","2011","indirect migration background","in school","","","","","1"
"Yes","2011","indirect migration background","inadequately","","","","","1"
"Yes","2011","no migration background","higher education","195","0.0527600188352022","0.0459312857350308","0.0595887519353736","1"
"Yes","2011","direct migration background","in school","","","","","1"
"Yes","2011","direct migration background","inadequately","2","","","","1"
"Yes","2011","direct migration background","general elemantary","5","","","","1"
"Yes","2011","direct migration background","middle vocational","37","0.0502956857437707","0.0348587071907517","0.0657326642967897","1"
"Yes","2011","no migration background","general elemantary","67","0.0358310726486809","0.0268216765135957","0.0448404687837661","1"
"Yes","2011","no migration background","middle vocational","481","0.0480666529892454","0.0437493010158635","0.0523840049626272","1"
"Yes","2011","no migration background","higher vocational","66","0.0523367107871371","0.0403316986209051","0.0643417229533692","1"
"Yes","2011","no migration background","inadequately","8","","","","1"
"Yes","2011","no migration background","vocational + Abi","63","0.06564978605447","0.04990889421369","0.08139067789525","1"
"Yes","2011","no migration background","in school","9","","","","1"
"No","2012","direct migration background","middle vocational","703","0.967371977958067","0.954484178014351","0.980259777901783","2"
"No","2012","direct migration background","vocational + Abi","208","0.965914870803767","0.941828479218823","0.990001262388711","2"
"No","2012","direct migration background","higher vocational","84","0.997636006597961","0.987312010877591","1.00796000231833","2"
"No","2012","direct migration background","higher education","365","0.95168124835599","0.930177210379131","0.973185286332849","2"
"No","2012","indirect migration background","in school","54","0.998798709408387","0.98964431182267","1.0079531069941","2"
"No","2012","indirect migration background","inadequately","13","","","","2"
"No","2012","indirect migration background","general elemantary","127","0.996288699684409","0.985795477050707","1.00678192231811","2"
"No","2012","indirect migration background","middle vocational","314","0.934554870244316","0.908305918129272","0.96080382235936","2"
"No","2012","indirect migration background","vocational + Abi","47","0.901618358192503","0.819065617755961","0.984171098629045","2"
"No","2012","indirect migration background","higher vocational","34","0.924148906293065","0.838839065870493","1.00945874671564","2"
"No","2012","indirect migration background","higher education","111","0.912670518943911","0.861732208232523","0.9636088296553","2"
"No","2012","no migration background","higher vocational","1283","0.967625618101252","0.958099175596901","0.977152060605604","2"
"No","2012","no migration background","higher education","4004","0.953985527931412","0.947617986991954","0.960353068870871","2"
"No","2012","direct migration background","in school","12","","","","2"
"No","2012","direct migration background","inadequately","81","0.970977529063411","0.934863093885624","1.0070919642412","2"
"No","2012","direct migration background","general elemantary","397","0.981292689027474","0.968113458984722","0.994471919070226","2"
"No","2012","no migration background","in school","210","0.985633239117284","0.969689935869359","1.00157654236521","2"
"No","2012","no migration background","inadequately","127","0.975815594541271","0.949608872029487","1.00202231705305","2"
"No","2012","no migration background","general elemantary","1533","0.965090942979902","0.956068945371498","0.974112940588306","2"
"No","2012","no migration background","middle vocational","8914","0.963818733835453","0.960014423122432","0.967623044548473","2"
"No","2012","no migration background","vocational + Abi","902","0.956398614037541","0.943351246524843","0.96944598155024","2"
"Yes","2012","indirect migration background","general elemantary","2","","","","1"
"Yes","2012","indirect migration background","middle vocational","27","","","","1"
"Yes","2012","indirect migration background","vocational + Abi","3","","","","1"
"Yes","2012","indirect migration background","higher vocational","3","","","","1"
"Yes","2012","indirect migration background","higher education","7","","","","1"
"Yes","2012","direct migration background","vocational + Abi","10","","","","1"
"Yes","2012","direct migration background","higher vocational","1","","","","1"
"Yes","2012","direct migration background","higher education","17","","","","1"
"Yes","2012","indirect migration background","in school","1","","","","1"
"Yes","2012","indirect migration background","inadequately","3","","","","1"
"Yes","2012","no migration background","higher education","155","0.0460144720685876","0.0396469311291292","0.0523820130080459","1"
"Yes","2012","direct migration background","in school","1","","","","1"
"Yes","2012","direct migration background","inadequately","2","","","","1"
"Yes","2012","direct migration background","general elemantary","9","","","","1"
"Yes","2012","direct migration background","middle vocational","27","","","","1"
"Yes","2012","no migration background","vocational + Abi","39","0.0436013859624588","0.0305540184497603","0.0566487534751573","1"
"Yes","2012","no migration background","higher vocational","43","0.0323743818987475","0.0228479393943958","0.0419008244030993","1"
"Yes","2012","no migration background","general elemantary","57","0.0349090570200977","0.0258870594116938","0.0439310546285016","1"
"Yes","2012","no migration background","middle vocational","342","0.0361812661645473","0.0323769554515266","0.039985576877568","1"
"Yes","2012","no migration background","inadequately","5","","","","1"
"Yes","2012","no migration background","in school","4","","","","1"
"No","2013","direct migration background","middle vocational","624","0.97515519784242","0.963048774128603","0.987261621556238","2"
"No","2013","direct migration background","vocational + Abi","180","0.961922499836024","0.934637657732837","0.989207341939212","2"
"No","2013","direct migration background","higher vocational","72","1","1","1","2"
"No","2013","direct migration background","higher education","345","0.976088103470483","0.960173420882441","0.992002786058524","2"
"No","2013","indirect migration background","in school","53","1","1","1","2"
"No","2013","indirect migration background","inadequately","13","","","","2"
"No","2013","indirect migration background","general elemantary","114","0.974220082267774","0.945504048022743","1.00293611651281","2"
"No","2013","indirect migration background","middle vocational","297","0.969981915134364","0.950863112635047","0.989100717633682","2"
"No","2013","indirect migration background","vocational + Abi","34","0.945215674835404","0.871892570335676","1.01853877933513","2"
"No","2013","indirect migration background","higher vocational","30","1","1","1","2"
"No","2013","indirect migration background","higher education","108","0.947202399797323","0.906151360969692","0.988253438624954","2"
"No","2013","no migration background","higher vocational","1200","0.972113034964172","0.962915359662974","0.981310710265371","2"
"No","2013","no migration background","higher education","3911","0.980069144863242","0.975742257805332","0.984396031921152","2"
"No","2013","direct migration background","in school","10","","","","2"
"No","2013","direct migration background","inadequately","66","0.982251617048339","0.950636014643606","1.01386721945307","2"
"No","2013","direct migration background","general elemantary","330","0.988740131273322","0.977474879949253","1.00000538259739","2"
"No","2013","no migration background","in school","187","0.979556043405752","0.959693818070177","0.999418268741326","2"
"No","2013","no migration background","inadequately","114","0.990892200261088","0.97352942626656","1.00825497425562","2"
"No","2013","no migration background","general elemantary","1378","0.975925730584826","0.96792794923995","0.983923511929703","2"
"No","2013","no migration background","middle vocational","8296","0.976460939213365","0.973240398623669","0.97968147980306","2"
"No","2013","no migration background","vocational + Abi","854","0.960627871485531","0.94774928862789","0.973506454343173","2"
"Yes","2013","indirect migration background","general elemantary","3","","","","1"
"Yes","2013","indirect migration background","middle vocational","9","","","","1"
"Yes","2013","indirect migration background","vocational + Abi","3","","","","1"
"Yes","2013","indirect migration background","higher vocational","","","","","1"
"Yes","2013","indirect migration background","higher education","6","","","","1"
"Yes","2013","direct migration background","vocational + Abi","9","","","","1"
"Yes","2013","direct migration background","higher vocational","","","","","1"
"Yes","2013","direct migration background","higher education","9","","","","1"
"Yes","2013","indirect migration background","in school","","","","","1"
"Yes","2013","indirect migration background","inadequately","","","","","1"
"Yes","2013","no migration background","higher education","97","0.0199308551367582","0.0156039680788482","0.0242577421946681","1"
"Yes","2013","direct migration background","in school","","","","","1"
"Yes","2013","direct migration background","inadequately","1","","","","1"
"Yes","2013","direct migration background","general elemantary","7","","","","1"
"Yes","2013","direct migration background","middle vocational","11","","","","1"
"Yes","2013","no migration background","inadequately","1","","","","1"
"Yes","2013","no migration background","general elemantary","33","0.0240742694151738","0.0160764880702971","0.0320720507600505","1"
"Yes","2013","no migration background","vocational + Abi","22","","","","1"
"Yes","2013","no migration background","higher vocational","31","0.0278869650358276","0.0186892897346291","0.0370846403370261","1"
"Yes","2013","no migration background","in school","8","","","","1"
"Yes","2013","no migration background","middle vocational","217","0.0235390607866354","0.0203185201969402","0.0267596013763307","1"
"No","2014","no migration background","higher vocational","1388","0.970066276251169","0.961237320286284","0.978895232216054","2"
"No","2014","no migration background","higher education","4695","0.962751653145661","0.957424332430859","0.968078973860464","2"
"No","2014","direct migration background","in school","59","0.979878932607516","0.94434983444681","1.01540803076822","2"
"No","2014","direct migration background","inadequately","270","0.977833844564925","0.960589495914399","0.99507819321545","2"
"No","2014","direct migration background","general elemantary","1011","0.978973259660667","0.970228271776474","0.98771824754486","2"
"No","2014","direct migration background","middle vocational","1717","0.966955134860521","0.958632297919211","0.975277971801831","2"
"No","2014","direct migration background","vocational + Abi","601","0.965442494222267","0.951111042135283","0.979773946309252","2"
"No","2014","direct migration background","higher vocational","103","0.974556417499296","0.944719852307329","1.00439298269126","2"
"No","2014","direct migration background","higher education","1064","0.955863651938899","0.94378042942412","0.967946874453679","2"
"No","2014","indirect migration background","in school","99","0.947472738896535","0.904389810181017","0.990555667612052","2"
"No","2014","indirect migration background","inadequately","45","0.923594478506446","0.847648951847345","0.999540005165547","2"
"No","2014","indirect migration background","general elemantary","331","0.948400013384066","0.925420350022578","0.971379676745554","2"
"No","2014","indirect migration background","middle vocational","698","0.969384592996691","0.956861864617537","0.981907321375845","2"
"No","2014","indirect migration background","vocational + Abi","121","0.985886240987347","0.965207321790262","1.00656516018443","2"
"No","2014","indirect migration background","higher vocational","59","0.987573295858695","0.959773230186758","1.01537336153063","2"
"No","2014","indirect migration background","higher education","256","0.954647240875691","0.929827940995004","0.979466540756379","2"
"No","2014","no migration background","in school","276","0.953706093781169","0.929182013484434","0.978230174077904","2"
"No","2014","no migration background","inadequately","170","0.976152416381893","0.953675203189638","0.998629629574147","2"
"No","2014","no migration background","general elemantary","1672","0.978385706268011","0.971529217070228","0.985242195465794","2"
"No","2014","no migration background","middle vocational","9796","0.976888999712268","0.973957053416451","0.979820946008084","2"
"No","2014","no migration background","vocational + Abi","1258","0.958001162082909","0.947122433101403","0.968879891064415","2"
"Yes","2014","indirect migration background","general elemantary","25","","","","1"
"Yes","2014","direct migration background","vocational + Abi","23","","","","1"
"Yes","2014","direct migration background","higher vocational","4","","","","1"
"Yes","2014","direct migration background","higher education","46","0.0441363480611008","0.0320531255463215","0.0562195705758801","1"
"Yes","2014","indirect migration background","in school","4","","","","1"
"Yes","2014","indirect migration background","inadequately","2","","","","1"
"Yes","2014","indirect migration background","middle vocational","29","","","","1"
"Yes","2014","indirect migration background","vocational + Abi","4","","","","1"
"Yes","2014","indirect migration background","higher vocational","2","","","","1"
"Yes","2014","indirect migration background","higher education","14","","","","1"
"Yes","2014","no migration background","higher education","159","0.0372483468543387","0.0319210261395361","0.0425756675691413","1"
"Yes","2014","direct migration background","in school","1","","","","1"
"Yes","2014","direct migration background","inadequately","10","","","","1"
"Yes","2014","direct migration background","general elemantary","23","","","","1"
"Yes","2014","direct migration background","middle vocational","55","0.0330448651394789","0.0247220281981687","0.0413677020807891","1"
"Yes","2014","no migration background","inadequately","7","","","","1"
"Yes","2014","no migration background","general elemantary","56","0.0216142937319889","0.0147578045342062","0.0284707829297716","1"
"Yes","2014","no migration background","middle vocational","293","0.0231110002877322","0.0201790539919156","0.0260429465835488","1"
"Yes","2014","no migration background","higher vocational","43","0.0299337237488312","0.0211047677839462","0.0387626797137162","1"
"Yes","2014","no migration background","vocational + Abi","48","0.0419988379170912","0.0311201089355855","0.0528775668985969","1"
"Yes","2014","no migration background","in school","6","","","","1"
"No","2015","no migration background","higher vocational","1327","0.972385802412899","0.963724518784566","0.981047086041233","2"
"No","2015","no migration background","higher education","4511","0.968762101520563","0.963767456728948","0.973756746312178","2"
"No","2015","direct migration background","in school","33","0.992348479309782","0.963058800096131","1.02163815852343","2"
"No","2015","direct migration background","inadequately","212","0.994537226862995","0.984730245981611","1.00434420774438","2"
"No","2015","direct migration background","general elemantary","749","0.978703194501363","0.968505888222754","0.988900500779973","2"
"No","2015","direct migration background","middle vocational","1448","0.976956900698084","0.969330831268423","0.984582970127745","2"
"No","2015","direct migration background","vocational + Abi","597","0.970500448001512","0.957171117180182","0.983829778822842","2"
"No","2015","direct migration background","higher vocational","97","0.998030761791148","0.989253558772351","1.00680796480994","2"
"No","2015","direct migration background","higher education","929","0.941988904733878","0.927330752241046","0.95664705722671","2"
"No","2015","indirect migration background","in school","96","0.988740112345132","0.967849885373609","1.00963033931666","2"
"No","2015","indirect migration background","inadequately","34","0.978217519215346","0.929857612229365","1.02657742620133","2"
"No","2015","indirect migration background","general elemantary","295","0.979371261525331","0.963497394212062","0.9952451288386","2"
"No","2015","indirect migration background","middle vocational","632","0.951238295691436","0.934807438363727","0.967669153019145","2"
"No","2015","indirect migration background","vocational + Abi","110","0.973360465095578","0.943538294508384","1.00318263568277","2"
"No","2015","indirect migration background","higher vocational","56","0.920887178317217","0.851423025305554","0.990351331328881","2"
"No","2015","indirect migration background","higher education","237","0.928980542081687","0.897392462895978","0.960568621267396","2"
"No","2015","no migration background","in school","213","0.962896045127843","0.937804948252136","0.987987142003551","2"
"No","2015","no migration background","inadequately","153","0.966826306766237","0.93898941951513","0.994663194017344","2"
"No","2015","no migration background","general elemantary","1559","0.973011083368919","0.965080638897465","0.980941527840372","2"
"No","2015","no migration background","middle vocational","9256","0.974598033370932","0.971443345061429","0.977752721680435","2"
"No","2015","no migration background","vocational + Abi","1174","0.948737799286955","0.936403325312679","0.961072273261232","2"
"Yes","2015","indirect migration background","general elemantary","13","","","","1"
"Yes","2015","direct migration background","vocational + Abi","22","","","","1"
"Yes","2015","direct migration background","higher vocational","1","","","","1"
"Yes","2015","direct migration background","higher education","48","0.0580110952661219","0.0433529427732903","0.0726692477589536","1"
"Yes","2015","indirect migration background","in school","2","","","","1"
"Yes","2015","indirect migration background","inadequately","1","","","","1"
"Yes","2015","indirect migration background","middle vocational","28","","","","1"
"Yes","2015","indirect migration background","vocational + Abi","2","","","","1"
"Yes","2015","indirect migration background","higher vocational","2","","","","1"
"Yes","2015","indirect migration background","higher education","17","","","","1"
"Yes","2015","no migration background","higher education","149","0.0312378984794365","0.0262432536878216","0.0362325432710514","1"
"Yes","2015","direct migration background","in school","1","","","","1"
"Yes","2015","direct migration background","inadequately","5","","","","1"
"Yes","2015","direct migration background","general elemantary","21","","","","1"
"Yes","2015","direct migration background","middle vocational","39","0.0230430993019159","0.0154170298722545","0.0306691687315773","1"
