"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2019","16-34 y.","in school","6.48","8","222","1","5","9","10","6.08","6.88","7","8"
"2019","16-34 y.","inadequately","5.31","5","772","2","3","7","9","5.14","5.48","6","6"
"2019","16-34 y.","middle vocational","6.31","7","2276","3","5","8","9","6.21","6.41","7","7"
"2019","16-34 y.","vocational + Abi","6.44","7","491","3","5","8","9","6.24","6.64","7","7"
"2019","35-65 y.","general elemantary","5.67","6","1310","2","4","8","9","5.53","5.81","6","6"
"2019","35-65 y.","higher education","7.33","8","4822","4","6","9","10","7.27","7.39","8","8"
"2019","35-65 y.","higher vocational","7.01","7","1138","4","6","8","9","6.89","7.13","8","8"
"2019","35-65 y.","in school","","","","","","","","","","",""
"2019","35-65 y.","inadequately","4.82","5","921","1","3","7","8","4.66","4.98","6","6"
"2019","35-65 y.","middle vocational","6.38","7","6657","3","5","8","9","6.32","6.44","7","7"
"2019","35-65 y.","vocational + Abi","6.49","7","1552","3","5","8","9","6.38","6.6","7","7"
"2019","66 and older","general elemantary","6.36","7","549","3","5","8","9","6.17","6.55","7","7"
"2019","66 and older","higher education","7.47","8","1455","4","7","9","10","7.36","7.58","8","8"
"2019","66 and older","higher vocational","6.83","7","386","3","5","9","10","6.62","7.04","7","8"
"2019","66 and older","in school","","","","","","","","","","",""
"2019","66 and older","inadequately","4.96","5","55","0","3","7","8","4.26","5.66","5","7"
"2019","66 and older","middle vocational","6.79","7","2567","3","5","8","10","6.7","6.88","7","8"
"2019","66 and older","vocational + Abi","6.96","7","169","3","6","9","10","6.57","7.35","7","8"
