"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.08","7","238","1","5","8","9","5.74","6.42","6","7"
"2009","lower secondary degree","Westdeutschland, alte Bundeslaender","6.51","7","2303","3","5","8","9","6.41","6.61","7","7"
"2009","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2009","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.16","6","98","3","5","8","9","5.66","6.66","6","7"
"2009","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2009","Other degree","Westdeutschland, alte Bundeslaender","6.23","7","439","3","5","8","9","6.01","6.45","7","7"
"2009","secondary school degree","Ostdeutschland, neue Bundeslaender","6.45","7","1479","3","5","8","9","6.34","6.56","7","7"
"2009","secondary school degree","Westdeutschland, alte Bundeslaender","6.81","7","2355","3","6","8","9","6.72","6.9","7","8"
"2010","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.95","7","927","4","6","8","9","6.82","7.08","7","8"
"2010","college entrance qualification","Westdeutschland, alte Bundeslaender","7.06","7","3902","4","6","8","9","7","7.12","8","8"
"2010","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.22","7","302","2","5","8","10","5.9","6.54","7","7"
"2010","lower secondary degree","Westdeutschland, alte Bundeslaender","6.73","7","2872","4","5","8","9","6.64","6.82","7","7"
"2010","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.63","7","166","4","5","8","10","6.2","7.06","6","8"
"2010","Other degree","Ostdeutschland, neue Bundeslaender","7.08","6.94","43","4","5","8","10","6.38","7.78","5","8"
"2010","Other degree","Westdeutschland, alte Bundeslaender","6.37","7","782","2","5","8","9","6.19","6.55","7","8"
"2010","secondary school degree","Ostdeutschland, neue Bundeslaender","6.63","7","1825","3","5","8","9","6.53","6.73","7","7"
"2010","secondary school degree","Westdeutschland, alte Bundeslaender","6.89","7","3286","4","6","8","9","6.81","6.97","8","8"
"2011","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.9","7","1050","4","6","8","9","6.77","7.03","7","8"
"2011","college entrance qualification","Westdeutschland, alte Bundeslaender","7.22","8","4388","5","6","8","9","7.16","7.28","8","8"
"2011","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.06","7","339","0","5","8","10","5.75","6.37","6","7"
"2011","lower secondary degree","Westdeutschland, alte Bundeslaender","6.72","7","3124","3","5","8","10","6.64","6.8","7","8"
"2011","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.79","7","202","3","5","9","10","6.44","7.14","7","8"
"2011","Other degree","Ostdeutschland, neue Bundeslaender","5.69","5","54","2","5","8","9","4.94","6.44","5","8"
"2011","Other degree","Westdeutschland, alte Bundeslaender","6.74","7","880","3","6","8","9","6.59","6.89","7","8"
"2011","secondary school degree","Ostdeutschland, neue Bundeslaender","6.51","7","1970","3","5","8","9","6.41","6.61","7","7"
"2011","secondary school degree","Westdeutschland, alte Bundeslaender","7","8","3719","4","6","9","9","6.93","7.07","8","8"
"2012","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.99","7","1056","4","6","8","9","6.88","7.1","7","8"
"2012","college entrance qualification","Westdeutschland, alte Bundeslaender","7.2","8","4490","5","6","8","9","7.15","7.25","8","8"
"2012","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.25","7","327","2","5","8","10","5.97","6.53","7","7"
"2012","lower secondary degree","Westdeutschland, alte Bundeslaender","6.85","7","3144","4","5","8","9","6.77","6.93","7","8"
"2012","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2012","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.8","7","209","4","5","9","9","6.48","7.12","7","8"
"2012","Other degree","Ostdeutschland, neue Bundeslaender","6.8","7","67","3","4","9","10","6.19","7.41","7","8"
"2012","Other degree","Westdeutschland, alte Bundeslaender","7","7","974","4","6","8","9","6.86","7.14","7","8"
"2012","secondary school degree","Ostdeutschland, neue Bundeslaender","6.84","7","1980","4","6","8","9","6.75","6.93","7","7"
"2012","secondary school degree","Westdeutschland, alte Bundeslaender","7.16","8","3766","4","6","9","9","7.1","7.22","8","8"
"2013","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.08","7","1054","5","6","8","9","6.96","7.2","7","8"
"2013","college entrance qualification","Westdeutschland, alte Bundeslaender","7.26","8","4911","5","6","8","9","7.21","7.31","8","8"
"2013","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.19","7","342","1","4","8","10","5.9","6.48","7","8"
"2013","lower secondary degree","Westdeutschland, alte Bundeslaender","6.88","7","3306","4","5","8","10","6.8","6.96","7","8"
"2013","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.37","6.7","33","2","5","9","10","5.46","7.28","6","8"
"2013","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.84","7","346","3","5","9","10","6.58","7.1","7","8"
"2013","Other degree","Ostdeutschland, neue Bundeslaender","7.3","8","207","4","6","9","10","7","7.6","7","8"
"2013","Other degree","Westdeutschland, alte Bundeslaender","7.19","8","2519","5","6","9","10","7.1","7.28","8","8"
"2013","secondary school degree","Ostdeutschland, neue Bundeslaender","6.92","7","1937","4","6","8","9","6.83","7.01","7","8"
"2013","secondary school degree","Westdeutschland, alte Bundeslaender","7.01","8","4072","4","6","8","9","6.95","7.07","8","8"
"2014","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.07","8","958","5","6","8","9","6.95","7.19","7","8"
"2014","college entrance qualification","Westdeutschland, alte Bundeslaender","7.24","8","4561","5","6","8","9","7.19","7.29","8","8"
"2014","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.13","7","315","0","5","8","9","5.85","6.41","7","8"
"2014","lower secondary degree","Westdeutschland, alte Bundeslaender","6.91","7","2901","4","5","8","10","6.83","6.99","8","8"
"2014","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.9","8","281","3","5","9","10","6.62","7.18","7","8"
"2014","Other degree","Ostdeutschland, neue Bundeslaender","7.25","7.74","164","4","6","9","10","6.91","7.59","7","8"
"2014","Other degree","Westdeutschland, alte Bundeslaender","7","8","2016","4","6","8","10","6.9","7.1","8","8"
"2014","secondary school degree","Ostdeutschland, neue Bundeslaender","6.91","7","1744","4","6","8","9","6.81","7.01","7","8"
"2014","secondary school degree","Westdeutschland, alte Bundeslaender","7.03","8","3589","4","6","8","9","6.96","7.1","8","8"
"2015","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.16","8","910","4","6","8","9","7.04","7.28","7","8"
"2015","college entrance qualification","Westdeutschland, alte Bundeslaender","7.24","8","4259","5","6","8","9","7.19","7.29","8","8"
"2015","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.01","8","277","4","6","8","10","6.72","7.3","7","8"
"2015","lower secondary degree","Westdeutschland, alte Bundeslaender","7.02","8","2578","4","6","8","9","6.94","7.1","8","8"
"2015","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.86","7","221","4","5","9","10","6.57","7.15","7","8"
"2015","Other degree","Ostdeutschland, neue Bundeslaender","7.54","8","139","5","7","8","9","7.22","7.86","7","8"
"2015","Other degree","Westdeutschland, alte Bundeslaender","7.11","8","1672","4","6","9","10","7.01","7.21","8","8"
"2015","secondary school degree","Ostdeutschland, neue Bundeslaender","6.75","7","1638","4","5","8","9","6.65","6.85","7","7"
"2015","secondary school degree","Westdeutschland, alte Bundeslaender","7.11","8","3359","4","6","8","9","7.04","7.18","8","8"
"2016","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.02","7","901","4","6","8","9","6.89","7.15","7","8"
"2016","college entrance qualification","Westdeutschland, alte Bundeslaender","7.22","8","4087","5","6","8","9","7.16","7.28","8","8"
"2016","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.95","8","266","4","6","8","10","6.64","7.26","7","8"
"2016","lower secondary degree","Westdeutschland, alte Bundeslaender","6.96","7","2411","4","6","8","10","6.87","7.05","7","8"
"2016","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.4","8","245","5","6","9","10","7.14","7.66","7","8"
"2016","Other degree","Ostdeutschland, neue Bundeslaender","7.61","8","184","5","7","9","10","7.33","7.89","8","8"
"2016","Other degree","Westdeutschland, alte Bundeslaender","7.24","8","1953","5","6","9","10","7.15","7.33","8","8"
"2016","secondary school degree","Ostdeutschland, neue Bundeslaender","6.88","7","1508","4","6","8","9","6.78","6.98","7","8"
"2016","secondary school degree","Westdeutschland, alte Bundeslaender","7.14","8","3094","4","6","9","9","7.07","7.21","8","8"
"2017","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.08","8","1034","4","6","8","9","6.97","7.19","7","8"
"2017","college entrance qualification","Westdeutschland, alte Bundeslaender","7.27","8","4813","5","6","8","9","7.22","7.32","8","8"
"2017","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.63","7","286","4","5","8","10","6.37","6.89","7","8"
"2017","lower secondary degree","Westdeutschland, alte Bundeslaender","6.96","7","2599","4","6","8","10","6.88","7.04","7","8"
"2017","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2017","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.26","7","254","5","6","9","10","6.98","7.54","7","8"
"2017","Other degree","Ostdeutschland, neue Bundeslaender","7.67","8","186","5","7","9","9","7.43","7.91","8","8"
"2017","Other degree","Westdeutschland, alte Bundeslaender","7.13","7","1836","5","6","9","10","7.04","7.22","7","8"
"2017","secondary school degree","Ostdeutschland, neue Bundeslaender","6.79","7","1738","4","5","8","9","6.69","6.89","7","7"
"2017","secondary school degree","Westdeutschland, alte Bundeslaender","7.19","8","3579","4","6","9","10","7.12","7.26","8","8"
"2018","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.95","7","1006","4","6","8","9","6.84","7.06","7","8"
"2018","college entrance qualification","Westdeutschland, alte Bundeslaender","7.17","8","4683","5","6","8","9","7.12","7.22","8","8"
"2018","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.6","7","278","3","5","8","10","6.3","6.9","7","8"
"2018","lower secondary degree","Westdeutschland, alte Bundeslaender","7.03","8","2371","4","6","8","9","6.94","7.12","7","8"
"2018","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.82","7.26","38","3","5","9","10","5.91","7.73","5","8"
"2018","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.62","7","244","4","5","8","10","6.34","6.9","7","8"
"2018","Other degree","Ostdeutschland, neue Bundeslaender","7.04","8","189","5","6","8","9","6.76","7.32","7","8"
"2018","Other degree","Westdeutschland, alte Bundeslaender","7.1","7","1747","5","6","8","10","7.01","7.19","7","8"
"2018","secondary school degree","Ostdeutschland, neue Bundeslaender","6.88","7","1680","4","6","8","9","6.78","6.98","7","7"
"2018","secondary school degree","Westdeutschland, alte Bundeslaender","7.12","8","3406","4","6","8","9","7.05","7.19","8","8"
"2019","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.37","8","1172","5","7","9","9","7.27","7.47","8","8"
"2019","college entrance qualification","Westdeutschland, alte Bundeslaender","7.28","8","5230","5","6","8","9","7.23","7.33","8","8"
"2019","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.03","8","237","4","5","8","9","6.76","7.3","7","8"
"2019","lower secondary degree","Westdeutschland, alte Bundeslaender","7.1","8","2170","4","6","9","10","7.01","7.19","8","8"
"2019","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2019","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.19","8","230","4","6","9","10","6.93","7.45","7","8"
"2019","Other degree","Ostdeutschland, neue Bundeslaender","7.8","8","171","5","7","9","10","7.54","8.06","7","8"
"2019","Other degree","Westdeutschland, alte Bundeslaender","7.34","8","1508","5","6","9","10","7.25","7.43","8","8"
"2019","secondary school degree","Ostdeutschland, neue Bundeslaender","7.09","7","1658","4","6","8","9","7","7.18","8","8"
"2019","secondary school degree","Westdeutschland, alte Bundeslaender","7.16","8","3515","4","6","8","9","7.09","7.23","8","8"
