"ple0021","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2015","Couple + C. GT 16 ","middle vocational","1180","0.867721124781902","0.849884946370528","0.885557303193275","2"
"No","2015","Couple + C. GT 16 ","vocational + Abi","177","0.897661208005305","0.856471112820768","0.938851303189842","2"
"No","2015","Couple + C. GT 16 ","higher vocational","177","0.869805202546068","0.824182315568107","0.915428089524028","2"
"No","2015","Couple + C. GT 16 ","higher education","444","0.86262009779954","0.832917486779882","0.892322708819198","2"
"No","2015","Couple + C. LE and GT 16","in school","131","0.994958433046386","0.98292173104047","1.0069951350523","2"
"No","2015","Couple + C. LE and GT 16","inadequately","50","0.801550755897238","0.699782501860597","0.90331900993388","2"
"No","2015","Couple + C. LE and GT 16","general elemantary","309","0.953980326430543","0.93140803908171","0.976552613779376","2"
"No","2015","Couple + C. LE and GT 16","middle vocational","782","0.868775894461392","0.846505473260252","0.891046315662531","2"
"No","2015","Couple + C. LE and GT 16","vocational + Abi","169","0.904440873404402","0.862077708040541","0.946804038768264","2"
"No","2015","Couple + C. LE and GT 16","higher vocational","98","0.934271052502428","0.886644822296823","0.981897282708033","2"
"No","2015","Couple + C. LE and GT 16","higher education","291","0.905122752590954","0.873015149834926","0.937230355346982","2"
"No","2015","1-pers.-HH","higher vocational","140","0.690892636687187","0.62652383069578","0.755261442678594","2"
"No","2015","1-pers.-HH","higher education","663","0.803719713565394","0.776747521581609","0.83069190554918","2"
"No","2015","(Married) couple without C. ","in school","1","","","","2"
"No","2015","(Married) couple without C. ","inadequately","42","0.629499088060682","0.509288024502863","0.749710151618501","2"
"No","2015","(Married) couple without C. ","general elemantary","384","0.653224298902884","0.615455022159972","0.690993575645796","2"
"Yes","2015","Couple + C. GT 16 ","vocational + Abi","31","0.102338791994695","0.0611486968101584","0.143528887179232","1"
"Yes","2015","Couple + C. GT 16 ","higher vocational","32","0.130194797453932","0.0845719104759717","0.175817684431893","1"
"Yes","2015","Couple + C. GT 16 ","higher education","72","0.13737990220046","0.107677291180802","0.167082513220118","1"
"Yes","2015","Couple + C. LE and GT 16","in school","2","","","","1"
"Yes","2015","Couple + C. LE and GT 16","inadequately","9","","","","1"
"Yes","2015","1-pers.-HH","in school","","","","","1"
"Yes","2015","1-pers.-HH","inadequately","16","","","","1"
"Yes","2015","1-pers.-HH","general elemantary","169","0.374948282935692","0.329350071958713","0.420546493912672","1"
"Yes","2015","1-pers.-HH","middle vocational","485","0.285263878293606","0.263887263121063","0.30664049346615","1"
"Yes","2015","1-pers.-HH","vocational + Abi","47","0.230611234898192","0.176408993082596","0.284813476713788","1"
"Yes","2015","1-pers.-HH","higher vocational","58","0.309107363312813","0.244738557321406","0.373476169304219","1"
"Yes","2015","1-pers.-HH","higher education","170","0.196280286434606","0.16930809445082","0.223252478418391","1"
"Yes","2015","(Married) couple without C. ","in school","","","","","1"
"Yes","2015","(Married) couple without C. ","inadequately","20","","","","1"
"Yes","2015","(Married) couple without C. ","general elemantary","226","0.346775701097116","0.309006424354204","0.384544977840028","1"
"Yes","2015","(Married) couple without C. ","middle vocational","1117","0.297028711317306","0.282446269299339","0.311611153335273","1"
"Yes","2015","(Married) couple without C. ","vocational + Abi","75","0.178939444537761","0.142325402157414","0.215553486918107","1"
"Yes","2015","(Married) couple without C. ","higher vocational","149","0.215186686264803","0.180842152421244","0.249531220108363","1"
"Yes","2015","(Married) couple without C. ","higher education","455","0.211542286866447","0.19378510512184","0.229299468611054","1"
"Yes","2015","Single parent ","in school","1","","","","1"
"Yes","2015","Single parent ","inadequately","3","","","","1"
"Yes","2015","Single parent ","general elemantary","50","0.153130516486478","0.116034017792835","0.190227015180121","1"
"Yes","2015","Single parent ","middle vocational","160","0.129768458707939","0.109726590749052","0.149810326666826","1"
"Yes","2015","Single parent ","vocational + Abi","34","0.212190151783392","0.153900628508957","0.270479675057827","1"
"Yes","2015","Single parent ","higher vocational","11","","","","1"
"Yes","2015","Single parent ","higher education","59","0.216904648359191","0.172902397440393","0.260906899277989","1"
"Yes","2015","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2015","Couple + C. LE 16 ","inadequately","7","","","","1"
"Yes","2015","Couple + C. LE 16 ","general elemantary","29","","","","1"
"Yes","2015","Couple + C. LE 16 ","middle vocational","211","0.0927977783187371","0.0815822975586389","0.104013259078835","1"
"Yes","2015","Couple + C. LE 16 ","vocational + Abi","47","0.0536001734893208","0.0367337411300044","0.0704666058486373","1"
"Yes","2015","Couple + C. LE 16 ","higher vocational","39","0.0985849802338417","0.0683324678726601","0.128837492595023","1"
"Yes","2015","Couple + C. LE 16 ","higher education","97","0.0502694106001884","0.0401188459976438","0.0604199752027329","1"
"Yes","2015","Couple + C. GT 16 ","in school","1","","","","1"
"Yes","2015","Couple + C. GT 16 ","inadequately","6","","","","1"
"Yes","2015","Couple + C. GT 16 ","general elemantary","43","0.132987087237866","0.0953090462868401","0.170665128188892","1"
"Yes","2015","Couple + C. GT 16 ","middle vocational","206","0.132278875218098","0.114442696806725","0.150115053629472","1"
"Yes","2015","Couple + C. LE and GT 16","general elemantary","22","","","","1"
"Yes","2015","Couple + C. LE and GT 16","middle vocational","101","0.131224105538608","0.108953684337469","0.153494526739748","1"
"Yes","2015","Couple + C. LE and GT 16","vocational + Abi","16","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher vocational","6","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher education","29","","","","1"
"No","2016","1-pers.-HH","in school","","","","","2"
"No","2016","1-pers.-HH","inadequately","","","","","2"
"No","2016","1-pers.-HH","general elemantary","","","","","2"
"No","2016","1-pers.-HH","middle vocational","","","","","2"
"No","2016","1-pers.-HH","vocational + Abi","","","","","2"
"No","2016","(Married) couple without C. ","middle vocational","","","","","2"
"No","2016","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2016","(Married) couple without C. ","higher vocational","","","","","2"
"No","2016","(Married) couple without C. ","higher education","","","","","2"
"No","2016","Single parent ","in school","","","","","2"
"No","2016","Single parent ","inadequately","","","","","2"
"No","2016","Single parent ","general elemantary","","","","","2"
"No","2016","Single parent ","middle vocational","","","","","2"
"No","2016","Single parent ","vocational + Abi","","","","","2"
"No","2016","Single parent ","higher vocational","","","","","2"
"No","2016","Single parent ","higher education","","","","","2"
"No","2016","Couple + C. LE 16 ","in school","","","","","2"
"No","2016","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2016","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2016","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2016","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2016","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2016","Couple + C. LE 16 ","higher education","","","","","2"
"No","2016","Couple + C. GT 16 ","in school","","","","","2"
"No","2016","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2016","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2016","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2016","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2016","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2016","Couple + C. GT 16 ","higher education","","","","","2"
"No","2016","Couple + C. LE and GT 16","in school","","","","","2"
"No","2016","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2016","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2016","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2016","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2016","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2016","Couple + C. LE and GT 16","higher education","","","","","2"
"No","2016","1-pers.-HH","higher vocational","","","","","2"
"No","2016","1-pers.-HH","higher education","","","","","2"
"No","2016","(Married) couple without C. ","in school","","","","","2"
"No","2016","(Married) couple without C. ","inadequately","","","","","2"
"No","2016","(Married) couple without C. ","general elemantary","","","","","2"
"Yes","2016","1-pers.-HH","in school","","","","","1"
"Yes","2016","1-pers.-HH","inadequately","","","","","1"
"Yes","2016","1-pers.-HH","general elemantary","","","","","1"
"Yes","2016","1-pers.-HH","middle vocational","","","","","1"
"Yes","2016","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2016","1-pers.-HH","higher vocational","","","","","1"
"Yes","2016","1-pers.-HH","higher education","","","","","1"
"Yes","2016","(Married) couple without C. ","in school","","","","","1"
"Yes","2016","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2016","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2016","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2016","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2016","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2016","(Married) couple without C. ","higher education","","","","","1"
"Yes","2016","Single parent ","in school","","","","","1"
"Yes","2016","Single parent ","inadequately","","","","","1"
"Yes","2016","Single parent ","general elemantary","","","","","1"
"Yes","2016","Single parent ","middle vocational","","","","","1"
"Yes","2016","Single parent ","vocational + Abi","","","","","1"
"Yes","2016","Single parent ","higher vocational","","","","","1"
"Yes","2016","Single parent ","higher education","","","","","1"
"Yes","2016","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2016","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2016","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2016","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2016","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2016","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2016","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2016","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2016","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2017","1-pers.-HH","in school","3","","","","2"
"No","2017","1-pers.-HH","inadequately","31","0.640746155534195","0.498982315232578","0.782509995835811","2"
"No","2017","1-pers.-HH","general elemantary","278","0.599666733559668","0.554596896997102","0.644736570122234","2"
"No","2017","1-pers.-HH","middle vocational","1312","0.691702726160611","0.670705118239381","0.712700334081841","2"
"No","2017","1-pers.-HH","vocational + Abi","246","0.776854356678572","0.730051182468052","0.823657530889092","2"
"No","2017","1-pers.-HH","higher vocational","173","0.722124874899905","0.66410706400871","0.780142685791099","2"
"No","2017","1-pers.-HH","higher education","778","0.805882605008435","0.781207578223478","0.830557631793392","2"
"No","2017","(Married) couple without C. ","in school","3","","","","2"
"No","2017","(Married) couple without C. ","inadequately","57","0.751094789691479","0.653885971467004","0.848303607915955","2"
"No","2017","(Married) couple without C. ","general elemantary","414","0.670001294510361","0.633225487797445","0.706777101223276","2"
"No","2017","(Married) couple without C. ","middle vocational","2833","0.680074238073389","0.665780819249174","0.694367656897603","2"
"No","2017","(Married) couple without C. ","vocational + Abi","410","0.797399745963507","0.7624819165364","0.832317575390614","2"
"No","2017","(Married) couple without C. ","higher vocational","411","0.716275875432425","0.679807422939684","0.752744327925167","2"
"No","2017","(Married) couple without C. ","higher education","1831","0.80351964506234","0.787312969388299","0.819726320736382","2"
"No","2017","Single parent ","in school","91","0.962389214235308","0.923928642037879","1.00084978643274","2"
"No","2017","Single parent ","inadequately","57","0.880947229866209","0.802217980204524","0.959676479527895","2"
"No","2017","Single parent ","general elemantary","282","0.889522349389198","0.855335232487814","0.923709466290583","2"
"No","2017","Single parent ","middle vocational","885","0.853253060503035","0.831778247518673","0.874727873487397","2"
"No","2017","Single parent ","vocational + Abi","169","0.859683956800933","0.81178837180695","0.907579541794917","2"
"No","2017","Single parent ","higher vocational","55","0.740536962354255","0.637109786792112","0.843964137916398","2"
"No","2017","Single parent ","higher education","276","0.811622813950068","0.769371383417657","0.85387424448248","2"
"No","2017","Couple + C. LE 16 ","in school","3","","","","2"
"No","2017","Couple + C. LE 16 ","inadequately","123","0.973033740988233","0.944861556001797","1.00120592597467","2"
"No","2017","Couple + C. LE 16 ","general elemantary","465","0.931177163816153","0.908808091116122","0.953546236516183","2"
"No","2017","Couple + C. LE 16 ","middle vocational","2152","0.917142621297022","0.905970979218148","0.928314263375896","2"
"No","2017","Couple + C. LE 16 ","vocational + Abi","684","0.950111101983776","0.934382202546782","0.965840001420771","2"
"No","2017","Couple + C. LE 16 ","higher vocational","290","0.932214055082825","0.904497949941135","0.959930160224514","2"
"No","2017","Couple + C. LE 16 ","higher education","1801","0.959642655803718","0.950772762657935","0.968512548949501","2"
"No","2017","Couple + C. GT 16 ","in school","133","0.938108835110786","0.897612140375334","0.978605529846238","2"
"No","2017","Couple + C. GT 16 ","inadequately","30","0.584476073922022","0.433628771093494","0.735323376750551","2"
"No","2017","Couple + C. GT 16 ","general elemantary","330","0.857824695327933","0.822895077418252","0.892754313237613","2"
"No","2017","Couple + C. GT 16 ","middle vocational","1251","0.825386320948499","0.806257139265022","0.844515502631975","2"
"No","2017","Couple + C. GT 16 ","vocational + Abi","221","0.845274419452849","0.800973980255576","0.889574858650122","2"
"No","2017","Couple + C. GT 16 ","higher vocational","177","0.893963609758862","0.852322160948921","0.935605058568803","2"
"No","2017","Couple + C. GT 16 ","higher education","489","0.848402269533627","0.819215814112226","0.877588724955028","2"
"No","2017","Couple + C. LE and GT 16","in school","161","0.997768304618497","0.990501844521214","1.00503476471578","2"
"No","2017","Couple + C. LE and GT 16","inadequately","56","0.81518083669777","0.720085639187539","0.910276034208001","2"
"No","2017","Couple + C. LE and GT 16","general elemantary","306","0.949348312054119","0.925653138466488","0.973043485641751","2"
"No","2017","Couple + C. LE and GT 16","middle vocational","826","0.914808199253988","0.896768964898676","0.9328474336093","2"
"No","2017","Couple + C. LE and GT 16","vocational + Abi","149","0.822913319892971","0.765528949053218","0.880297690732724","2"
"No","2017","Couple + C. LE and GT 16","higher vocational","93","0.89643033339924","0.838964359102823","0.953896307695657","2"
"No","2017","Couple + C. LE and GT 16","higher education","330","0.894107502111879","0.862583959737559","0.925631044486199","2"
"Yes","2017","Couple + C. LE 16 ","inadequately","4","","","","1"
"Yes","2017","Couple + C. LE 16 ","general elemantary","27","","","","1"
"Yes","2017","Couple + C. LE 16 ","middle vocational","187","0.0828573787029779","0.0716857366241043","0.0940290207818516","1"
"Yes","2017","Couple + C. LE 16 ","vocational + Abi","52","0.0498888980162237","0.0341599985792292","0.0656177974532182","1"
"Yes","2017","Couple + C. LE 16 ","higher vocational","26","","","","1"
"Yes","2017","Couple + C. GT 16 ","vocational + Abi","35","0.154725580547151","0.110425141349878","0.199026019744424","1"
"Yes","2017","Couple + C. GT 16 ","higher vocational","33","0.106036390241138","0.0643949414311968","0.147677839051079","1"
"Yes","2017","Couple + C. GT 16 ","higher education","91","0.151597730466373","0.122411275044972","0.180784185887774","1"
"Yes","2017","Couple + C. LE and GT 16","in school","1","","","","1"
"Yes","2017","Couple + C. LE and GT 16","inadequately","8","","","","1"
"Yes","2017","1-pers.-HH","in school","","","","","1"
"Yes","2017","1-pers.-HH","inadequately","13","","","","1"
"Yes","2017","1-pers.-HH","general elemantary","176","0.400333266440332","0.355263429877766","0.445403103002898","1"
"Yes","2017","1-pers.-HH","middle vocational","546","0.308297273839389","0.287299665918159","0.329294881760619","1"
"Yes","2017","1-pers.-HH","vocational + Abi","58","0.223145643321428","0.176342469110908","0.269948817531948","1"
"Yes","2017","1-pers.-HH","higher vocational","56","0.277875125100096","0.219857314208901","0.33589293599129","1"
"Yes","2017","1-pers.-HH","higher education","209","0.194117394991565","0.169442368206608","0.218792421776522","1"
"Yes","2017","(Married) couple without C. ","in school","","","","","1"
"Yes","2017","(Married) couple without C. ","inadequately","19","","","","1"
"Yes","2017","(Married) couple without C. ","general elemantary","214","0.329998705489639","0.293222898776724","0.366774512202555","1"
"Yes","2017","(Married) couple without C. ","middle vocational","1258","0.319925761926611","0.305632343102396","0.334219180750826","1"
"Yes","2017","(Married) couple without C. ","vocational + Abi","99","0.202600254036493","0.167682424609386","0.2375180834636","1"
"Yes","2017","(Married) couple without C. ","higher vocational","176","0.283724124567575","0.247255672074833","0.320192577060316","1"
"Yes","2017","(Married) couple without C. ","higher education","478","0.19648035493766","0.180273679263618","0.212687030611701","1"
"Yes","2017","Single parent ","in school","3","","","","1"
"Yes","2017","Single parent ","inadequately","8","","","","1"
"Yes","2017","Single parent ","general elemantary","41","0.110477650610802","0.0762905337094175","0.144664767512186","1"
"Yes","2017","Single parent ","middle vocational","158","0.146746939496965","0.125272126512603","0.168221752481327","1"
"Yes","2017","Single parent ","vocational + Abi","33","0.140316043199066","0.0924204582050829","0.18821162819305","1"
"Yes","2017","Single parent ","higher vocational","14","","","","1"
"Yes","2017","Single parent ","higher education","53","0.188377186049932","0.14612575551752","0.230628616582343","1"
"Yes","2017","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2017","Couple + C. LE 16 ","higher education","90","0.0403573441962818","0.0314874510504988","0.0492272373420647","1"
"Yes","2017","Couple + C. GT 16 ","in school","3","","","","1"
"Yes","2017","Couple + C. GT 16 ","inadequately","11","","","","1"
"Yes","2017","Couple + C. GT 16 ","general elemantary","54","0.142175304672067","0.107245686762386","0.177104922581748","1"
"Yes","2017","Couple + C. GT 16 ","middle vocational","262","0.174613679051501","0.155484497368025","0.193742860734978","1"
"Yes","2017","Couple + C. LE and GT 16","general elemantary","23","","","","1"
"Yes","2017","Couple + C. LE and GT 16","middle vocational","94","0.085191800746012","0.0671525663906996","0.103231035101324","1"
"Yes","2017","Couple + C. LE and GT 16","vocational + Abi","21","","","","1"
"Yes","2017","Couple + C. LE and GT 16","higher vocational","15","","","","1"
"Yes","2017","Couple + C. LE and GT 16","higher education","36","0.105892497888121","0.0743689555138009","0.137416040262441","1"
"No","2018","1-pers.-HH","in school","","","","","2"
"No","2018","1-pers.-HH","inadequately","","","","","2"
"No","2018","1-pers.-HH","general elemantary","","","","","2"
"No","2018","1-pers.-HH","middle vocational","","","","","2"
"No","2018","1-pers.-HH","vocational + Abi","","","","","2"
"No","2018","1-pers.-HH","higher vocational","","","","","2"
"No","2018","1-pers.-HH","higher education","","","","","2"
"No","2018","(Married) couple without C. ","in school","","","","","2"
"No","2018","(Married) couple without C. ","inadequately","","","","","2"
"No","2018","(Married) couple without C. ","general elemantary","","","","","2"
"No","2018","(Married) couple without C. ","middle vocational","","","","","2"
"No","2018","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2018","(Married) couple without C. ","higher vocational","","","","","2"
"No","2018","(Married) couple without C. ","higher education","","","","","2"
"No","2018","Single parent ","in school","","","","","2"
"No","2018","Single parent ","inadequately","","","","","2"
"No","2018","Single parent ","general elemantary","","","","","2"
"No","2018","Single parent ","middle vocational","","","","","2"
"No","2018","Single parent ","vocational + Abi","","","","","2"
"No","2018","Single parent ","higher vocational","","","","","2"
"No","2018","Single parent ","higher education","","","","","2"
"No","2018","Couple + C. LE 16 ","in school","","","","","2"
"No","2018","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2018","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2018","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2018","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2018","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2018","Couple + C. LE 16 ","higher education","","","","","2"
"No","2018","Couple + C. GT 16 ","in school","","","","","2"
"No","2018","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2018","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2018","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2018","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2018","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2018","Couple + C. GT 16 ","higher education","","","","","2"
"No","2018","Couple + C. LE and GT 16","in school","","","","","2"
"No","2018","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2018","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2018","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2018","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2018","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2018","Couple + C. LE and GT 16","higher education","","","","","2"
"Yes","2018","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2018","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2018","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2018","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2018","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2018","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2018","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2018","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2018","1-pers.-HH","in school","","","","","1"
"Yes","2018","1-pers.-HH","inadequately","","","","","1"
"Yes","2018","1-pers.-HH","general elemantary","","","","","1"
"Yes","2018","Single parent ","vocational + Abi","","","","","1"
"Yes","2018","Single parent ","higher vocational","","","","","1"
"Yes","2018","Single parent ","higher education","","","","","1"
"Yes","2018","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2018","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2018","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2018","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2018","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","higher education","","","","","1"
"Yes","2018","1-pers.-HH","middle vocational","","","","","1"
"Yes","2018","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2018","1-pers.-HH","higher vocational","","","","","1"
"Yes","2018","1-pers.-HH","higher education","","","","","1"
"Yes","2018","(Married) couple without C. ","in school","","","","","1"
"Yes","2018","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2018","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2018","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2018","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2018","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2018","(Married) couple without C. ","higher education","","","","","1"
"Yes","2018","Single parent ","in school","","","","","1"
"Yes","2018","Single parent ","inadequately","","","","","1"
"Yes","2018","Single parent ","general elemantary","","","","","1"
"Yes","2018","Single parent ","middle vocational","","","","","1"
"Yes","2018","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","general elemantary","","","","","1"
"No","2019","1-pers.-HH","in school","","","","","2"
"No","2019","1-pers.-HH","inadequately","35","0.721090814398525","0.595523547507373","0.846658081289677","2"
"No","2019","1-pers.-HH","general elemantary","256","0.622903135314972","0.575288191721695","0.67051807890825","2"
"No","2019","1-pers.-HH","middle vocational","1429","0.69374339044443","0.67348649605669","0.71400028483217","2"
"No","2019","1-pers.-HH","vocational + Abi","259","0.78406128602516","0.739666559845546","0.828456012204775","2"
"No","2019","1-pers.-HH","higher vocational","193","0.743083535934502","0.689455389273849","0.796711682595155","2"
"No","2019","1-pers.-HH","higher education","884","0.766643214078371","0.742271376412685","0.791015051744056","2"
"No","2019","(Married) couple without C. ","in school","4","","","","2"
"No","2019","(Married) couple without C. ","inadequately","42","0.64395595974683","0.522797872169977","0.765114047323682","2"
"No","2019","(Married) couple without C. ","general elemantary","414","0.665826490361728","0.628786521531368","0.702866459192089","2"
"No","2019","(Married) couple without C. ","middle vocational","2685","0.681068472273272","0.666435686886661","0.695701257659884","2"
"No","2019","(Married) couple without C. ","vocational + Abi","429","0.784184715015779","0.749678124022744","0.818691306008814","2"
"No","2019","(Married) couple without C. ","higher vocational","488","0.713183585494578","0.68000929404355","0.746357876945605","2"
"No","2019","(Married) couple without C. ","higher education","2017","0.816165005446545","0.801203938976657","0.831126071916433","2"
"No","2019","Single parent ","in school","70","1","1","1","2"
"No","2019","Single parent ","inadequately","52","0.808369950003383","0.710400846672025","0.906339053334741","2"
"No","2019","Single parent ","general elemantary","266","0.857835311171263","0.818579032476262","0.897091589866265","2"
"No","2019","Single parent ","middle vocational","772","0.862714358802363","0.840464031351103","0.884964686253622","2"
"No","2019","Single parent ","vocational + Abi","153","0.807272666428706","0.74932714566889","0.865218187188521","2"
"No","2019","Single parent ","higher vocational","61","0.892851114329369","0.822850667661603","0.962851560997135","2"
"No","2019","Single parent ","higher education","283","0.83880735812931","0.799664551326132","0.877950164932487","2"
"No","2019","Couple + C. LE 16 ","in school","","","","","2"
"No","2019","Couple + C. LE 16 ","inadequately","95","0.956466627470225","0.916866728995785","0.996066525944666","2"
"No","2019","Couple + C. LE 16 ","general elemantary","342","0.905705773414373","0.876206349465714","0.935205197363032","2"
"No","2019","Couple + C. LE 16 ","middle vocational","1657","0.908907152441789","0.895766855550771","0.922047449332807","2"
"No","2019","Couple + C. LE 16 ","vocational + Abi","573","0.919528254320205","0.89827002837075","0.940786480269659","2"
"No","2019","Couple + C. LE 16 ","higher vocational","278","0.913642717478882","0.882424681362335","0.944860753595428","2"
"No","2019","Couple + C. LE 16 ","higher education","1738","0.948357633659622","0.938286803466178","0.958428463853066","2"
"No","2019","Couple + C. GT 16 ","in school","99","0.99303995742096","0.976826459722562","1.00925345511936","2"
"No","2019","Couple + C. GT 16 ","inadequately","31","0.765324035096657","0.635602181682873","0.895045888510441","2"
"No","2019","Couple + C. GT 16 ","general elemantary","271","0.900977147682619","0.867619352593771","0.934334942771467","2"
"No","2019","Couple + C. GT 16 ","middle vocational","1095","0.797147240134382","0.775680659173072","0.818613821095692","2"
"No","2019","Couple + C. GT 16 ","vocational + Abi","218","0.79374229872512","0.744748366815753","0.842736230634488","2"
"No","2019","Couple + C. GT 16 ","higher vocational","166","0.821552758737833","0.768751405322273","0.874354112153392","2"
"No","2019","Couple + C. GT 16 ","higher education","491","0.831281267947504","0.800829278303925","0.861733257591083","2"
"No","2019","Couple + C. LE and GT 16","in school","143","1","1","1","2"
"No","2019","Couple + C. LE and GT 16","inadequately","51","0.907165179044728","0.831828009218196","0.982502348871261","2"
"No","2019","Couple + C. LE and GT 16","general elemantary","273","0.917694492169851","0.886385740819553","0.949003243520149","2"
"No","2019","Couple + C. LE and GT 16","middle vocational","756","0.893796837238067","0.873205384028619","0.914388290447515","2"
"No","2019","Couple + C. LE and GT 16","vocational + Abi","159","0.921049170495117","0.881655033123101","0.960443307867133","2"
"No","2019","Couple + C. LE and GT 16","higher vocational","79","0.853547069658401","0.783187205123483","0.92390693419332","2"
"No","2019","Couple + C. LE and GT 16","higher education","377","0.897518493339342","0.86865096395542","0.926386022723265","2"
"Yes","2019","Single parent ","inadequately","10","","","","1"
"Yes","2019","Single parent ","general elemantary","38","0.142164688828737","0.102908410133735","0.181420967523738","1"
