"ple0008","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Less good","1998","no degree/no degree yet","Male","53","0.131782855403138","0.0967928103080548","0.166772900498221"
"Less good","1998","no degree/no degree yet","Female","60","0.115614613559965","0.0861034070700077","0.145125820049922"
"Poor","1998","lower secondary degree","Male","100","0.0468719248807462","0.0389374682461629","0.0548063815153295"
"Poor","1998","lower secondary degree","Female","185","0.0750920803149181","0.0655250945324869","0.0846590660973493"
"Poor","1998","secondary school degree","Male","24","","",""
"Poor","1998","secondary school degree","Female","55","0.0345015362548879","0.0268557840176019","0.0421472884921739"
"Poor","1998","college entrance qualification","Male","24","","",""
"Poor","1998","college entrance qualification","Female","18","","",""
"Poor","1998","Other degree","Male","34","0.064384583429012","0.0436065076481195","0.0851626592099045"
"Poor","1998","Other degree","Female","16","","",""
"Poor","1998","no degree/no degree yet","Male","15","","",""
"Poor","1998","no degree/no degree yet","Female","25","","",""
"Very good","1999","lower secondary degree","Male","215","0.0569092781857433","0.0481350064657847","0.0656835499057019"
"Very good","1999","lower secondary degree","Female","143","0.0480748315014947","0.0401973916842153","0.0559522713187741"
"Very good","1999","secondary school degree","Male","148","0.0923777203389051","0.0785109002893449","0.106244540388465"
"Very good","1999","secondary school degree","Female","198","0.0896625806615972","0.077694292839565","0.101630868483629"
"Very good","1999","college entrance qualification","Male","162","0.133513154267996","0.114505061167541","0.15252124736845"
"Very good","1999","college entrance qualification","Female","153","0.161312238233423","0.13849218612136","0.184132290345487"
"Very good","1999","Other degree","Male","56","0.130500526546689","0.101091976243235","0.159909076850142"
"Very good","1999","Other degree","Female","34","0.109319070540252","0.0798258019877115","0.138812339092792"
"Very good","1999","no degree/no degree yet","Male","63","0.210727531559356","0.167817634709973","0.253637428408738"
"Very good","1999","no degree/no degree yet","Female","57","0.1564353808871","0.122100105635284","0.190770656138915"
"Good","1999","lower secondary degree","Male","993","0.346149859722436","0.328131552181968","0.364168167262904"
"Good","1999","lower secondary degree","Female","867","0.277410407303242","0.260923772047598","0.293897042558886"
"Good","1999","secondary school degree","Male","826","0.476250878074425","0.452333132928793","0.500168623220058"
"Good","1999","secondary school degree","Female","1031","0.430736619148308","0.40999284708934","0.451480391207277"
"Good","1999","college entrance qualification","Male","628","0.505342860426632","0.47740193775788","0.533283783095384"
"Good","1999","college entrance qualification","Female","473","0.445751672765392","0.414914006311643","0.476589339219141"
"Good","1999","Other degree","Male","211","0.391389034980342","0.348779476281811","0.433998593678873"
"Good","1999","Other degree","Female","168","0.383782076959796","0.337817489078387","0.429746664841205"
"Good","1999","no degree/no degree yet","Male","136","0.371956600096955","0.321102694056509","0.422810506137401"
"Good","1999","no degree/no degree yet","Female","180","0.40521030309418","0.358808396937274","0.451612209251085"
"Satisfactory","1999","lower secondary degree","Male","989","0.394416869928855","0.375906826829153","0.412926913028557"
"Satisfactory","1999","lower secondary degree","Female","1088","0.375570432161405","0.357737932253694","0.393402932069116"
"Satisfactory","1999","secondary school degree","Male","536","0.323272914464117","0.300873734233856","0.345672094694378"
"Satisfactory","1999","secondary school degree","Female","697","0.332152039280969","0.312421794472235","0.351882284089703"
"Satisfactory","1999","college entrance qualification","Male","321","0.250697386217481","0.226475996241481","0.27491877619348"
"Satisfactory","1999","college entrance qualification","Female","266","0.269415401630805","0.241890277493407","0.296940525768203"
"Satisfactory","1999","Other degree","Male","149","0.292881493110317","0.253150914518251","0.332612071702384"
"Satisfactory","1999","Other degree","Female","136","0.267193044677473","0.22536946233445","0.309016627020496"
"Satisfactory","1999","no degree/no degree yet","Male","90","0.227805148003117","0.183675692214285","0.27193460379195"
"Satisfactory","1999","no degree/no degree yet","Female","109","0.259587291719922","0.218149890630239","0.301024692809604"
"Less good","1999","lower secondary degree","Male","364","0.148880674096043","0.135398584967148","0.162362763224938"
"Less good","1999","lower secondary degree","Female","555","0.219855717080752","0.204605320040544","0.23510611412096"
"Less good","1999","secondary school degree","Male","135","0.0883542460305527","0.074762743988513","0.101945748072592"
"Less good","1999","secondary school degree","Female","221","0.123213751796149","0.109444775066983","0.136982728525316"
"Less good","1999","college entrance qualification","Male","91","0.0871476224084958","0.0713851774758021","0.102910067341189"
"Less good","1999","college entrance qualification","Female","89","0.0985225564971966","0.0800329321014706","0.117012180892923"
"Less good","1999","Other degree","Male","64","0.144209560809592","0.113539575706445","0.174879545912739"
"Less good","1999","Other degree","Female","78","0.208595985609159","0.170192914116128","0.24699905710219"
"Less good","1999","no degree/no degree yet","Male","45","0.158913378611885","0.120446765743967","0.197379991479804"
"Less good","1999","no degree/no degree yet","Female","55","0.105742026192817","0.0766771091414705","0.134806943244163"
"Poor","1999","lower secondary degree","Male","117","0.0536433180669226","0.0451098012710729","0.0621768348627723"
"Poor","1999","lower secondary degree","Female","180","0.0790886119531062","0.0691508016552444","0.0890264222509681"
"Poor","1999","secondary school degree","Male","30","0.0197442410919998","0.0130818425375309","0.0264066396464688"
"Poor","1999","secondary school degree","Female","42","0.0242350091129762","0.0177930284033453","0.0306769898226071"
"Poor","1999","college entrance qualification","Male","28","","",""
"Poor","1999","college entrance qualification","Female","17","","",""
"Poor","1999","Other degree","Male","24","","",""
"Poor","1999","Other degree","Female","14","","",""
"Poor","1999","no degree/no degree yet","Male","13","","",""
"Poor","1999","no degree/no degree yet","Female","29","","",""
"Very good","2000","lower secondary degree","Male","409","0.0802984049398326","0.0726193576581344","0.0879774522215308"
"Very good","2000","lower secondary degree","Female","310","0.0569718801277003","0.0506499808587505","0.0632937793966502"
"Very good","2000","secondary school degree","Male","359","0.122689681281955","0.110984743455929","0.134394619107981"
"Very good","2000","secondary school degree","Female","487","0.12515260414653","0.114859676150034","0.135445532143027"
"Very good","2000","college entrance qualification","Male","409","0.166445578455758","0.152078347167193","0.180812809744322"
"Very good","2000","college entrance qualification","Female","361","0.165701719198567","0.150021743077932","0.181381695319202"
"Very good","2000","Other degree","Male","77","0.110599912987331","0.088547122165058","0.132652703809605"
"Very good","2000","Other degree","Female","66","0.0989553291961732","0.0778232045245308","0.120087453867816"
"Very good","2000","no degree/no degree yet","Male","127","0.298041258195709","0.254504192997218","0.3415783233942"
"Very good","2000","no degree/no degree yet","Female","87","0.152002217563521","0.120533038828325","0.183471396298716"
"Good","2000","lower secondary degree","Male","1692","0.334460767455357","0.321128935392647","0.347792599518067"
"Good","2000","lower secondary degree","Female","1554","0.276890116485915","0.264685873383222","0.289094359588607"
"Good","2000","secondary school degree","Male","1435","0.460734183960962","0.442950770051505","0.478517597870419"
"Good","2000","secondary school degree","Female","1811","0.422384972191539","0.407020193520412","0.437749750862666"
"Good","2000","college entrance qualification","Male","1322","0.49733261181302","0.47804698332824","0.516618240297799"
"Good","2000","college entrance qualification","Female","1014","0.437643689329011","0.416722453391372","0.45856492526665"
"Good","2000","Other degree","Male","304","0.364612648440803","0.330769346441041","0.398455950440564"
"Good","2000","Other degree","Female","310","0.391531686014181","0.35698925889514","0.426074113133221"
"Good","2000","no degree/no degree yet","Male","154","0.358889856129929","0.313232361295539","0.404547350964318"
"Good","2000","no degree/no degree yet","Female","187","0.374760715935002","0.332331671845374","0.417189760024629"
"Satisfactory","2000","lower secondary degree","Male","1756","0.375732879164171","0.362047550123636","0.389418208204706"
"Satisfactory","2000","lower secondary degree","Female","2026","0.402247595247433","0.38887356292654","0.415621627568326"
"Satisfactory","2000","secondary school degree","Male","967","0.328693674966269","0.31193481329093","0.345452536641609"
"Satisfactory","2000","secondary school degree","Female","1209","0.317019984368115","0.302545598177663","0.331494370558567"
"Satisfactory","2000","college entrance qualification","Male","604","0.238731365681884","0.222287887685762","0.255174843678006"
"Satisfactory","2000","college entrance qualification","Female","573","0.286576400396919","0.267507960475794","0.305644840318043"
"Satisfactory","2000","Other degree","Male","252","0.340559166278165","0.307237877794997","0.373880454761333"
"Satisfactory","2000","Other degree","Female","228","0.301215277809887","0.268746898753654","0.33368365686612"
"Satisfactory","2000","no degree/no degree yet","Male","88","0.198814764639036","0.160825932019897","0.236803597258176"
"Satisfactory","2000","no degree/no degree yet","Female","135","0.267845109470376","0.229029497898396","0.306660721042356"
"Less good","2000","lower secondary degree","Male","726","0.159185321982715","0.148847428217504","0.169523215747926"
"Less good","2000","lower secondary degree","Female","961","0.196191342533725","0.185360275754604","0.207022409312846"
"Less good","2000","secondary school degree","Male","208","0.0703966414981768","0.0612699517914976","0.0795233312048561"
"Less good","2000","secondary school degree","Female","383","0.107767401565684","0.0981216607827216","0.117413142348646"
"Less good","2000","college entrance qualification","Male","210","0.0801160716762458","0.0696448751443429","0.0905872682081488"
"Less good","2000","college entrance qualification","Female","175","0.0872451643064403","0.0753445612625294","0.0991457673503511"
"Less good","2000","Other degree","Male","103","0.131528600287916","0.107764277577206","0.155292922998626"
"Less good","2000","Other degree","Female","127","0.160393725531534","0.134423128460382","0.186364322602686"
"Less good","2000","no degree/no degree yet","Male","43","0.0998581576260239","0.0713208884134","0.128395426838648"
"Less good","2000","no degree/no degree yet","Female","68","0.147483996982996","0.116403582031627","0.178564411934365"
"Poor","2000","lower secondary degree","Male","228","0.0503226264579243","0.0441453063364628","0.0564999465793859"
"Poor","2000","lower secondary degree","Female","313","0.0676990656052267","0.0608469548959898","0.0745511763144635"
"Poor","2000","secondary school degree","Male","49","0.0174858182926369","0.0128095344129657","0.0221621021723082"
"Poor","2000","secondary school degree","Female","80","0.0276750377281324","0.0225723068236715","0.0327777686325933"
"Poor","2000","college entrance qualification","Male","37","0.017374372373093","0.0123345111492715","0.0224142335969145"
"Poor","2000","college entrance qualification","Female","37","0.0228330267690633","0.0165337984717765","0.02913225506635"
"Poor","2000","Other degree","Male","41","0.0526996720057848","0.0369893393302363","0.0684100046813334"
"Poor","2000","Other degree","Female","36","0.0479039814482253","0.0327900799034516","0.0630178829929989"
"Poor","2000","no degree/no degree yet","Male","12","","",""
"Poor","2000","no degree/no degree yet","Female","23","","",""
"Very good","2001","lower secondary degree","Male","365","0.0817959132748188","0.0735663136873436","0.0900255128622941"
"Very good","2001","lower secondary degree","Female","266","0.0605283750799269","0.0535765279260509","0.0674802222338029"
"Very good","2001","secondary school degree","Male","323","0.117990564368357","0.105998720985099","0.129982407751615"
"Very good","2001","secondary school degree","Female","426","0.11180868743721","0.101603507495433","0.122013867378987"
"Very good","2001","college entrance qualification","Male","357","0.170047932116165","0.154992969322603","0.185102894909726"
"Very good","2001","college entrance qualification","Female","292","0.137673173634605","0.122790514736528","0.152555832532682"
"Very good","2001","Other degree","Male","73","0.116209037176615","0.0919967794233379","0.140421294929891"
"Very good","2001","Other degree","Female","66","0.0999413909845075","0.0777232785093422","0.122159503459673"
"Very good","2001","no degree/no degree yet","Male","137","0.335916572567212","0.28997433844922","0.381858806685204"
"Very good","2001","no degree/no degree yet","Female","107","0.198097484495145","0.161910249475482","0.234284719514808"
"Good","2001","lower secondary degree","Male","1467","0.327406995521059","0.313315293806113","0.341498697236005"
"Good","2001","lower secondary degree","Female","1351","0.277195692494113","0.264146534835697","0.290244850152529"
"Good","2001","secondary school degree","Male","1323","0.453783734116195","0.435276885615164","0.472290582617226"
"Good","2001","secondary school degree","Female","1648","0.416058486439271","0.400096332320842","0.4320206405577"
"Good","2001","college entrance qualification","Male","1154","0.466216007176868","0.446224576897908","0.486207437455829"
"Good","2001","college entrance qualification","Female","999","0.456890711233154","0.435374306875484","0.478407115590823"
"Good","2001","Other degree","Male","253","0.380824756653417","0.344137947771876","0.417511565534958"
"Good","2001","Other degree","Female","272","0.383503851787371","0.347483402967732","0.419524300607011"
"Good","2001","no degree/no degree yet","Male","159","0.374004184704717","0.326937997269776","0.421070372139658"
"Good","2001","no degree/no degree yet","Female","163","0.347348921580295","0.304119578091486","0.390578265069105"
"Satisfactory","2001","lower secondary degree","Male","1596","0.384483694379939","0.36987531510488","0.399092073654999"
"Satisfactory","2001","lower secondary degree","Female","1799","0.401169514136415","0.386880746107695","0.415458282165136"
"Satisfactory","2001","secondary school degree","Male","846","0.320095605320691","0.302753993004501","0.337437217636881"
"Satisfactory","2001","secondary school degree","Female","1124","0.32143328031031","0.306309117989019","0.336557442631602"
"Satisfactory","2001","college entrance qualification","Male","650","0.262956585245099","0.245314250253614","0.280598920236584"
"Satisfactory","2001","college entrance qualification","Female","546","0.277707669800398","0.258362597530133","0.297052742070663"
"Satisfactory","2001","Other degree","Male","198","0.27541287636477","0.241662549330234","0.309163203399305"
"Satisfactory","2001","Other degree","Female","227","0.293766870444385","0.260024582856776","0.327509158031994"
"Satisfactory","2001","no degree/no degree yet","Male","63","0.150905227734579","0.116086307408342","0.185724148060817"
"Satisfactory","2001","no degree/no degree yet","Female","112","0.235119512926682","0.196616363015568","0.273622662837796"
"Less good","2001","lower secondary degree","Male","630","0.155613347270894","0.144728122691862","0.166498571849926"
"Less good","2001","lower secondary degree","Female","833","0.19120897659076","0.17974458073772","0.202673372443799"
"Less good","2001","secondary school degree","Male","236","0.0922636548019342","0.0815059187973115","0.103021390806557"
"Less good","2001","secondary school degree","Female","380","0.120489405448751","0.109947366898044","0.131031443999458"
"Less good","2001","college entrance qualification","Male","183","0.0831324424946096","0.0720685976537058","0.0941962873355135"
"Less good","2001","college entrance qualification","Female","189","0.102775732912609","0.0896593008346997","0.115892164990519"
"Less good","2001","Other degree","Male","109","0.152990991426726","0.125794210492503","0.180187772360949"
"Less good","2001","Other degree","Female","97","0.163796499992428","0.136380293005819","0.191212706979036"
"Less good","2001","no degree/no degree yet","Male","39","0.121539383219214","0.0897556624788757","0.153323103959553"
"Less good","2001","no degree/no degree yet","Female","70","0.179238434215745","0.144414389723613","0.214062478707876"
"Poor","2001","lower secondary degree","Male","202","0.0507000495532889","0.0441121159650976","0.0572879831414802"
"Poor","2001","lower secondary degree","Female","271","0.0698974416987856","0.0624642568440931","0.0773306265534781"
"Poor","2001","secondary school degree","Male","52","0.0158664413928228","0.0112213690762701","0.0205115137093754"
"Poor","2001","secondary school degree","Female","85","0.0302101403644573","0.024667141079007","0.0357531396499076"
"Poor","2001","college entrance qualification","Male","48","0.0176470329672579","0.0123706400041197","0.0229234259303962"
"Poor","2001","college entrance qualification","Female","33","0.0249527124192337","0.0182153231943753","0.0316901016440921"
"Poor","2001","Other degree","Male","40","0.0745623383784735","0.0547162964972258","0.0944083802597211"
"Poor","2001","Other degree","Female","38","0.0589913867913081","0.0415375796341931","0.0764451939484232"
"Poor","2001","no degree/no degree yet","Male","8","","",""
"Poor","2001","no degree/no degree yet","Female","14","","",""
"Very good","2002","lower secondary degree","Male","278","0.0663571458548742","0.0586989528497225","0.0740153388600259"
"Very good","2002","lower secondary degree","Female","206","0.0492591994080856","0.0427969311209649","0.0557214676952063"
"Very good","2002","secondary school degree","Male","315","0.103314937349156","0.0922026713513142","0.114427203346998"
"Very good","2002","secondary school degree","Female","381","0.093053127607315","0.0838395208369079","0.102266734377722"
"Very good","2002","college entrance qualification","Male","404","0.140390199150282","0.128053407909551","0.152726990391013"
"Very good","2002","college entrance qualification","Female","375","0.131808937948319","0.118709923718558","0.14490795217808"
"Very good","2002","Other degree","Male","60","0.0801086220188875","0.0590937387939744","0.101123505243801"
"Very good","2002","Other degree","Female","47","0.0691084510722598","0.0501005062073431","0.0881163959371765"
"Very good","2002","no degree/no degree yet","Male","135","0.297503849399051","0.254243729971442","0.34076396882666"
"Very good","2002","no degree/no degree yet","Female","111","0.209290060602004","0.17308576329809","0.245494357905917"
"Good","2002","lower secondary degree","Male","1420","0.331965833268201","0.317476843660986","0.346454822875416"
"Good","2002","lower secondary degree","Female","1292","0.275923386320366","0.262575983738133","0.289270788902599"
"Good","2002","secondary school degree","Male","1357","0.4645411202809","0.446332533228826","0.482749707332974"
"Good","2002","secondary school degree","Female","1699","0.413459810714206","0.397841329481567","0.429078291946845"
"Good","2002","college entrance qualification","Male","1549","0.483214357902785","0.465468039221327","0.500960676584244"
"Good","2002","college entrance qualification","Female","1250","0.457767977655239","0.438476130438637","0.477059824871841"
"Good","2002","Other degree","Male","224","0.363339457640065","0.326106346603169","0.400572568676962"
"Good","2002","Other degree","Female","264","0.375632904915562","0.339339989365618","0.411925820465506"
"Good","2002","no degree/no degree yet","Male","175","0.36588705718183","0.320306851848563","0.411467262515097"
"Good","2002","no degree/no degree yet","Female","192","0.358861545087625","0.316172484664552","0.401550605510699"
"Satisfactory","2002","lower secondary degree","Male","1549","0.389794387723953","0.374788974508176","0.404799800939731"
"Satisfactory","2002","lower secondary degree","Female","1721","0.404012652758568","0.389359662974275","0.41866564254286"
"Satisfactory","2002","secondary school degree","Male","907","0.322806265993656","0.305736461525003","0.33987607046231"
"Satisfactory","2002","secondary school degree","Female","1240","0.34801760096339","0.332910128820527","0.363125073106253"
"Satisfactory","2002","college entrance qualification","Male","817","0.269038442191077","0.25329000074408","0.284786883638075"
"Satisfactory","2002","college entrance qualification","Female","683","0.284199982568976","0.266735070472574","0.301664894665378"
"Satisfactory","2002","Other degree","Male","207","0.326675876619034","0.290368932562936","0.362982820675133"
"Satisfactory","2002","Other degree","Female","203","0.304596294338201","0.27010568649386","0.339086902182542"
"Satisfactory","2002","no degree/no degree yet","Male","71","0.213816300997352","0.175018968363308","0.252613633631395"
"Satisfactory","2002","no degree/no degree yet","Female","110","0.245330091014042","0.207036054369698","0.283624127658385"
"Less good","2002","lower secondary degree","Male","615","0.159698586276595","0.14842764589484","0.17096952665835"
"Less good","2002","lower secondary degree","Female","829","0.201085925494315","0.189117111520808","0.213054739467821"
"Less good","2002","secondary school degree","Male","245","0.0886730339351488","0.0782945480886487","0.0990515197816489"
"Less good","2002","secondary school degree","Female","416","0.118311226676671","0.108067832246464","0.128554621106878"
"Less good","2002","college entrance qualification","Male","231","0.0879634324453279","0.0779047672892028","0.098022097601453"
"Less good","2002","college entrance qualification","Female","221","0.10690958812173","0.094944536685255","0.118874639558206"
"Less good","2002","Other degree","Male","108","0.160153725956372","0.131762280769415","0.188545171143328"
"Less good","2002","Other degree","Female","135","0.194054091237793","0.164417081055325","0.223691101420261"
"Less good","2002","no degree/no degree yet","Male","38","0.0923909825993263","0.0649888957191178","0.119793069479535"
"Less good","2002","no degree/no degree yet","Female","59","0.139652394277252","0.108803585968004","0.170501202586501"
"Poor","2002","lower secondary degree","Male","196","0.0521840468763763","0.0453414184915934","0.0590266752611592"
"Poor","2002","lower secondary degree","Female","260","0.0697188360186664","0.0621139550408377","0.0773237169964951"
"Poor","2002","secondary school degree","Male","58","0.0206646424411391","0.0154708957130331","0.0258583891692452"
"Poor","2002","secondary school degree","Female","83","0.0271582340384174","0.0220030386667508","0.0323134294100839"
"Poor","2002","college entrance qualification","Male","45","0.0193935683105273","0.0144962382767999","0.0242908983442547"
"Poor","2002","college entrance qualification","Female","33","0.0193135137057349","0.0139844087976353","0.0246426186138344"
"Poor","2002","Other degree","Male","42","0.0697223177656409","0.0500066593452258","0.089437976186056"
"Poor","2002","Other degree","Female","35","0.056608258436184","0.0392899299777979","0.07392658689457"
"Poor","2002","no degree/no degree yet","Male","10","","",""
"Poor","2002","no degree/no degree yet","Female","13","","",""
"Very good","2003","lower secondary degree","Male","266","0.0695045900598701","0.0614881596499752","0.077521020469765"
"Very good","2003","lower secondary degree","Female","179","0.0445760290290535","0.0382389906975115","0.0509130673605956"
"Very good","2003","secondary school degree","Male","294","0.105811099857753","0.0943686607029593","0.117253539012546"
"Very good","2003","secondary school degree","Female","335","0.0861047431736772","0.0770476028908043","0.09516188345655"
"Very good","2003","college entrance qualification","Male","419","0.134863969727819","0.122453398663145","0.147274540792493"
"Very good","2003","college entrance qualification","Female","352","0.115073894001276","0.102634435814862","0.127513352187689"
"Very good","2003","Other degree","Male","57","0.0986227455140326","0.0747856851280903","0.122459805899975"
"Very good","2003","Other degree","Female","48","0.0657337556351269","0.046667944153138","0.0847995671171158"
"Very good","2003","no degree/no degree yet","Male","128","0.279920135213682","0.236983219058561","0.322857051368802"
"Very good","2003","no degree/no degree yet","Female","102","0.203788379966372","0.1675636421915","0.240013117741244"
"Good","2003","lower secondary degree","Male","1392","0.348239274091564","0.333221687868873","0.363256860314256"
"Good","2003","lower secondary degree","Female","1264","0.287428954615075","0.273532086947291","0.301325822282858"
"Good","2003","secondary school degree","Male","1264","0.436513027662224","0.41806376963555","0.454962285688898"
"Good","2003","secondary school degree","Female","1670","0.427048285650088","0.411077479147938","0.443019092152238"
"Good","2003","college entrance qualification","Male","1485","0.506772414831482","0.488607567219131","0.524937262443834"
"Good","2003","college entrance qualification","Female","1269","0.478040453692181","0.458568465225722","0.49751244215864"
"Good","2003","Other degree","Male","235","0.391104401056836","0.352089669412155","0.430119132701517"
"Good","2003","Other degree","Female","258","0.384286989115901","0.346863631609779","0.421710346622024"
"Good","2003","no degree/no degree yet","Male","172","0.401965525629967","0.355075447142209","0.448855604117724"
"Good","2003","no degree/no degree yet","Female","183","0.341149862973204","0.298514770714693","0.383784955231716"
"Satisfactory","2003","lower secondary degree","Male","1430","0.377533021976442","0.362251986046635","0.392814057906249"
"Satisfactory","2003","lower secondary degree","Female","1567","0.383715838316563","0.368783323828233","0.398648352804893"
"Satisfactory","2003","secondary school degree","Male","906","0.3435875874312","0.325921292133473","0.361253882728928"
"Satisfactory","2003","secondary school degree","Female","1166","0.325968569463038","0.310834445657274","0.341102693268802"
"Satisfactory","2003","college entrance qualification","Male","730","0.249550196635037","0.233826980701818","0.265273412568256"
"Satisfactory","2003","college entrance qualification","Female","632","0.271376436982834","0.254042499328413","0.288710374637255"
"Satisfactory","2003","Other degree","Male","166","0.283657466661599","0.24761883158456","0.319696101738639"
"Satisfactory","2003","Other degree","Female","196","0.316485031953282","0.280702065204701","0.352267998701862"
"Satisfactory","2003","no degree/no degree yet","Male","78","0.182271912401792","0.145349694706913","0.219194130096672"
"Satisfactory","2003","no degree/no degree yet","Female","116","0.242032815343043","0.203514825494654","0.280550805191433"
"Less good","2003","lower secondary degree","Male","583","0.150383640594314","0.139116106096427","0.161651175092201"
"Less good","2003","lower secondary degree","Female","805","0.211203186204623","0.198669743346245","0.223736629063"
"Less good","2003","secondary school degree","Male","256","0.0894220223462236","0.0788070424683848","0.100037002224062"
"Less good","2003","secondary school degree","Female","426","0.127785434166686","0.117006354322979","0.138564514010392"
"Less good","2003","college entrance qualification","Male","233","0.0945202984114479","0.0838910269639349","0.105149569858961"
"Less good","2003","college entrance qualification","Female","242","0.115644026429146","0.103177808487588","0.128110244370704"
"Less good","2003","Other degree","Male","100","0.156147692125156","0.127126726343713","0.1851686579066"
"Less good","2003","Other degree","Female","103","0.158140882609591","0.1300692590321","0.186212506187082"
"Less good","2003","no degree/no degree yet","Male","33","0.10371772792234","0.0745587466990333","0.132876709145646"
"Less good","2003","no degree/no degree yet","Female","59","0.154356866394902","0.121866259299977","0.186847473489828"
"Poor","2003","lower secondary degree","Male","195","0.0543394732778096","0.0471938106290099","0.0614851359266093"
"Poor","2003","lower secondary degree","Female","259","0.073075991834686","0.0650841477329013","0.0810678359364706"
"Poor","2003","secondary school degree","Male","56","0.0246662627025995","0.0188963843110385","0.0304361410941605"
"Poor","2003","secondary school degree","Female","88","0.0330929675465114","0.0273174679069023","0.0388684671861206"
"Poor","2003","college entrance qualification","Male","43","0.0142931203942141","0.00998052200546051","0.0186057187829677"
"Poor","2003","college entrance qualification","Female","33","0.0198651888945636","0.0144258162498701","0.025304561539257"
"Poor","2003","Other degree","Male","43","0.0704676946423759","0.0500061634092411","0.0909292258755107"
"Poor","2003","Other degree","Female","44","0.0753533406860986","0.0550454460936878","0.0956612352785094"
"Poor","2003","no degree/no degree yet","Male","9","","",""
"Poor","2003","no degree/no degree yet","Female","15","","",""
"Very good","2004","lower secondary degree","Male","276","0.0796694012041475","0.0709302280953662","0.0884085743129289"
"Very good","2004","lower secondary degree","Female","168","0.0464042848434188","0.039796329845963","0.0530122398408746"
"Very good","2004","secondary school degree","Male","282","0.10172038845491","0.0902952238393135","0.113145553070506"
"Very good","2004","secondary school degree","Female","340","0.0991030883074026","0.0893492264649757","0.108856950149829"
"Very good","2004","college entrance qualification","Male","377","0.135721950717373","0.123189540414463","0.148254361020283"
"Very good","2004","college entrance qualification","Female","341","0.126948393645181","0.113937334258755","0.139959453031606"
"Very good","2004","Other degree","Male","56","0.0991612277349998","0.074816591376309","0.123505864093691"
"Very good","2004","Other degree","Female","52","0.091749234765772","0.068989983787161","0.114508485744383"
"Very good","2004","no degree/no degree yet","Male","129","0.279900496706434","0.23711702749475","0.322683965918117"
"Very good","2004","no degree/no degree yet","Female","108","0.179759032970373","0.145620406315261","0.213897659625485"
"Good","2004","lower secondary degree","Male","1298","0.335377489859432","0.320140221621828","0.350614758097036"
"Good","2004","lower secondary degree","Female","1160","0.271620046238771","0.257647814150458","0.285592278327085"
"Good","2004","secondary school degree","Male","1196","0.427016978063023","0.408321088324283","0.445712867801763"
"Good","2004","secondary school degree","Female","1620","0.403735162235793","0.387718819875509","0.419751504596078"
"Good","2004","college entrance qualification","Male","1469","0.480078361176644","0.461797029463746","0.498359692889542"
"Good","2004","college entrance qualification","Female","1264","0.467576248519482","0.448076274712891","0.487076222326073"
"Good","2004","Other degree","Male","219","0.36193133241021","0.322788197062393","0.401074467758028"
"Good","2004","Other degree","Female","222","0.358452828485989","0.320644789109342","0.396260867862637"
"Good","2004","no degree/no degree yet","Male","184","0.388284207186866","0.341840420987742","0.43472799338599"
"Good","2004","no degree/no degree yet","Female","201","0.365538701848165","0.322723380621252","0.408354023075078"
"Satisfactory","2004","lower secondary degree","Male","1340","0.360426930035229","0.344931403586211","0.375922456484247"
"Satisfactory","2004","lower secondary degree","Female","1479","0.383789145254146","0.368512890052338","0.399065400455954"
"Satisfactory","2004","secondary school degree","Male","889","0.335088733839085","0.317247928733863","0.352929538944307"
"Satisfactory","2004","secondary school degree","Female","1115","0.315117887629987","0.299952975559006","0.330282799700969"
"Satisfactory","2004","college entrance qualification","Male","741","0.266522147210195","0.250343471458135","0.282700822962254"
"Satisfactory","2004","college entrance qualification","Female","632","0.260477708106352","0.243324711086021","0.277630705126682"
"Satisfactory","2004","Other degree","Male","173","0.272826451427307","0.236546133623246","0.309106769231368"
"Satisfactory","2004","Other degree","Female","194","0.273395235220222","0.238255503225419","0.308534967215025"
"Satisfactory","2004","no degree/no degree yet","Male","72","0.205587943060304","0.167075626610884","0.244100259509723"
"Satisfactory","2004","no degree/no degree yet","Female","112","0.277966225949736","0.238136737551394","0.317795714348078"
"Less good","2004","lower secondary degree","Male","564","0.163380311688694","0.151448221280698","0.17531240209669"
"Less good","2004","lower secondary degree","Female","824","0.222114903389006","0.209057630987367","0.235172175790645"
"Less good","2004","secondary school degree","Male","256","0.110951081564372","0.0990802460052318","0.122821917123513"
"Less good","2004","secondary school degree","Female","437","0.14753492982694","0.135958325761927","0.159111533891953"
"Less good","2004","college entrance qualification","Male","229","0.0860975154253384","0.0758332457138276","0.0963617851368491"
"Less good","2004","college entrance qualification","Female","242","0.121146629591349","0.10839419878665","0.133899060396048"
"Less good","2004","Other degree","Male","98","0.204558574614097","0.171702040037472","0.237415109190723"
"Less good","2004","Other degree","Female","112","0.216155234055362","0.183702464722572","0.248608003388153"
"Less good","2004","no degree/no degree yet","Male","26","","",""
"Less good","2004","no degree/no degree yet","Female","47","0.119121999486191","0.0903225739089025","0.14792142506348"
"Poor","2004","lower secondary degree","Male","210","0.061145867212497","0.0534130944079079","0.0688786400170862"
"Poor","2004","lower secondary degree","Female","262","0.0760716202746572","0.0677437035062412","0.0843995370430732"
"Poor","2004","secondary school degree","Male","66","0.0252228180786107","0.0192962651014488","0.0311493710557725"
"Poor","2004","secondary school degree","Female","93","0.0345089319998772","0.0285504539193765","0.0404674100803779"
"Poor","2004","college entrance qualification","Male","53","0.0315800254704502","0.0251808956016869","0.0379791553392135"
