"ple0008","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Good","2006","Hesse","indirect migration background","42","0.557175676863821","0.443229838168373","0.671121515559269"
"Good","2006","Rhineland-Palatinate,Saarland","no migration background","437","0.392950691223706","0.363562597780734","0.422338784666678"
"Good","2006","Rhineland-Palatinate,Saarland","direct migration background","77","0.42740336650243","0.355133841059153","0.499672891945706"
"Good","2006","Rhineland-Palatinate,Saarland","indirect migration background","20","","",""
"Good","2006","Baden-Württemberg","no migration background","839","0.382514847564253","0.361231250681598","0.403798444446909"
"Good","2006","Baden-Württemberg","direct migration background","210","0.39187456262428","0.35007684484758","0.433672280400979"
"Good","2006","Baden-Württemberg","indirect migration background","121","0.626328509562322","0.559942115467335","0.692714903657308"
"Good","2006","Bavaria","no migration background","1066","0.371524766865813","0.353213256511805","0.389836277219822"
"Good","2006","Bavaria","direct migration background","118","0.315713654344181","0.267088594097915","0.364338714590447"
"Good","2006","Bavaria","indirect migration background","61","0.414897522771051","0.329207034030144","0.500588011511959"
"Good","2006","Berlin","no migration background","265","0.351134897510029","0.315571008233785","0.386698786786274"
"Good","2006","Berlin","direct migration background","17","","",""
"Good","2006","Berlin","indirect migration background","13","","",""
"Good","2006","Brandenburg","no migration background","335","0.341688688830385","0.311041888622491","0.372335489038278"
"Good","2006","Brandenburg","direct migration background","7","","",""
"Good","2006","Brandenburg","indirect migration background","3","","",""
"Good","2006","Mecklenburg-Western Pomerania","no migration background","216","0.3434829130318","0.303243949506755","0.383721876556845"
"Good","2006","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Good","2006","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Good","2006","Saxony","no migration background","666","0.380876742874991","0.356662848945523","0.405090636804459"
"Good","2006","Saxony","direct migration background","7","","",""
"Good","2006","Saxony","indirect migration background","2","","",""
"Good","2006","Saxony-Anhalt","no migration background","359","0.378929149114705","0.346895256344584","0.410963041884826"
"Good","2006","Saxony-Anhalt","direct migration background","6","","",""
"Good","2006","Saxony-Anhalt","indirect migration background","5","","",""
"Good","2006","Thuringia","no migration background","393","0.395864546897538","0.364400500881716","0.42732859291336"
"Good","2006","Thuringia","direct migration background","6","","",""
"Good","2006","Thuringia","indirect migration background","5","","",""
"Satisfactory","2006","Schleswig-Holstein","no migration background","201","0.319939288786236","0.282862344739225","0.357016232833247"
"Satisfactory","2006","Schleswig-Holstein","direct migration background","15","","",""
"Satisfactory","2006","Schleswig-Holstein","indirect migration background","3","","",""
"Satisfactory","2006","Hamburg","no migration background","69","0.273466787158984","0.220495116601731","0.326438457716238"
"Satisfactory","2006","Hamburg","direct migration background","9","","",""
"Satisfactory","2006","Hamburg","indirect migration background","1","","",""
"Satisfactory","2006","Lower Saxony","no migration background","632","0.358468410917691","0.335851338399891","0.38108548343549"
"Satisfactory","2006","Lower Saxony","direct migration background","65","0.292075494007421","0.22873863398506","0.355412354029782"
"Satisfactory","2006","Lower Saxony","indirect migration background","13","","",""
"Satisfactory","2006","Bremen","no migration background","45","0.424278395325598","0.338990978984493","0.509565811666702"
"Satisfactory","2006","Bremen","direct migration background","3","","",""
"Satisfactory","2006","Bremen","indirect migration background","","","",""
"Satisfactory","2006","North Rhine-Westphalia","no migration background","1277","0.360273141565238","0.344728396852807","0.375817886277668"
"Satisfactory","2006","North Rhine-Westphalia","direct migration background","234","0.337219842745174","0.301097454689505","0.373342230800842"
"Satisfactory","2006","North Rhine-Westphalia","indirect migration background","49","0.246374307930985","0.190927103427428","0.301821512434542"
"Satisfactory","2006","Hesse","no migration background","406","0.356099476081888","0.328927393504081","0.383271558659695"
"Satisfactory","2006","Hesse","direct migration background","67","0.317697401636199","0.255751358856768","0.379643444415631"
"Satisfactory","2006","Hesse","indirect migration background","15","","",""
"Satisfactory","2006","Rhineland-Palatinate,Saarland","no migration background","347","0.322233598768349","0.294113565652351","0.350353631884347"
"Satisfactory","2006","Rhineland-Palatinate,Saarland","direct migration background","63","0.372031955091356","0.301421219953813","0.442642690228898"
"Satisfactory","2006","Rhineland-Palatinate,Saarland","indirect migration background","17","","",""
"Satisfactory","2006","Baden-Württemberg","no migration background","637","0.352857855240024","0.331930836975273","0.373784873504775"
"Satisfactory","2006","Baden-Württemberg","direct migration background","154","0.297552917397418","0.258408362384984","0.336697472409851"
"Satisfactory","2006","Baden-Württemberg","indirect migration background","33","0.200768534968693","0.145799625769257","0.255737444168129"
"Satisfactory","2006","Bavaria","no migration background","865","0.336098607071892","0.318197852259401","0.353999361884384"
"Satisfactory","2006","Bavaria","direct migration background","115","0.330539827430451","0.281328078079166","0.379751576781735"
"Satisfactory","2006","Bavaria","indirect migration background","30","0.282153998348144","0.203882260243043","0.360425736453245"
"Satisfactory","2006","Berlin","no migration background","236","0.348979304056472","0.313465902060313","0.384492706052631"
"Satisfactory","2006","Berlin","direct migration background","20","","",""
"Satisfactory","2006","Berlin","indirect migration background","11","","",""
"Satisfactory","2006","Brandenburg","no migration background","321","0.354536091341441","0.323624569608104","0.385447613074777"
"Satisfactory","2006","Brandenburg","direct migration background","7","","",""
"Satisfactory","2006","Brandenburg","indirect migration background","2","","",""
"Satisfactory","2006","Mecklenburg-Western Pomerania","no migration background","189","0.377624132344105","0.336544415389136","0.418703849299073"
"Satisfactory","2006","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Satisfactory","2006","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Satisfactory","2006","Saxony","no migration background","514","0.333430904259616","0.309923246382221","0.356938562137011"
"Satisfactory","2006","Saxony","direct migration background","10","","",""
"Satisfactory","2006","Saxony","indirect migration background","1","","",""
"Satisfactory","2006","Saxony-Anhalt","no migration background","284","0.304053680084547","0.273678200728858","0.334429159440236"
"Satisfactory","2006","Saxony-Anhalt","direct migration background","9","","",""
"Satisfactory","2006","Saxony-Anhalt","indirect migration background","1","","",""
"Satisfactory","2006","Thuringia","no migration background","317","0.351847938858319","0.321123068310929","0.38257280940571"
"Satisfactory","2006","Thuringia","direct migration background","7","","",""
"Satisfactory","2006","Thuringia","indirect migration background","2","","",""
"Less good","2006","Schleswig-Holstein","no migration background","83","0.158469330922049","0.129442214979451","0.187496446864647"
"Less good","2006","Schleswig-Holstein","direct migration background","11","","",""
"Less good","2006","Schleswig-Holstein","indirect migration background","1","","",""
"Less good","2006","Hamburg","no migration background","26","","",""
"Less good","2006","Hamburg","direct migration background","8","","",""
"Less good","2006","Hamburg","indirect migration background","1","","",""
"Less good","2006","Lower Saxony","no migration background","219","0.141035808565436","0.124620307325819","0.157451309805052"
"Less good","2006","Lower Saxony","direct migration background","27","","",""
"Less good","2006","Lower Saxony","indirect migration background","1","","",""
"Less good","2006","Bremen","no migration background","18","","",""
"Less good","2006","Bremen","direct migration background","4","","",""
"Less good","2006","Bremen","indirect migration background","1","","",""
"Less good","2006","North Rhine-Westphalia","no migration background","533","0.157730225009772","0.145928284312082","0.169532165707461"
"Less good","2006","North Rhine-Westphalia","direct migration background","98","0.165544978187282","0.137146529541501","0.193943426833062"
"Less good","2006","North Rhine-Westphalia","indirect migration background","20","","",""
"Less good","2006","Hesse","no migration background","152","0.119283278866579","0.100890990207626","0.137675567525531"
"Less good","2006","Hesse","direct migration background","43","0.194429266473931","0.141772900563757","0.247085632384104"
"Less good","2006","Hesse","indirect migration background","6","","",""
"Less good","2006","Rhineland-Palatinate,Saarland","no migration background","140","0.148452124458423","0.127058314063968","0.169845934852878"
"Less good","2006","Rhineland-Palatinate,Saarland","direct migration background","17","","",""
"Less good","2006","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Less good","2006","Baden-Württemberg","no migration background","265","0.136349327266246","0.121321258489881","0.151377396042612"
"Less good","2006","Baden-Württemberg","direct migration background","76","0.153315527030086","0.122466866217239","0.184164187842933"
"Less good","2006","Baden-Württemberg","indirect migration background","8","","",""
"Less good","2006","Bavaria","no migration background","327","0.130182102188381","0.117430169611432","0.14293403476533"
"Less good","2006","Bavaria","direct migration background","62","0.196803585295088","0.155210425327363","0.238396745262813"
"Less good","2006","Bavaria","indirect migration background","15","","",""
"Less good","2006","Berlin","no migration background","109","0.174561736138877","0.146279622129244","0.20284385014851"
"Less good","2006","Berlin","direct migration background","12","","",""
"Less good","2006","Berlin","indirect migration background","4","","",""
"Less good","2006","Brandenburg","no migration background","149","0.163860698061552","0.139942365698634","0.18777903042447"
"Less good","2006","Brandenburg","direct migration background","3","","",""
"Less good","2006","Brandenburg","indirect migration background","","","",""
"Less good","2006","Mecklenburg-Western Pomerania","no migration background","63","0.140834598484633","0.111358888835467","0.170310308133799"
"Less good","2006","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Less good","2006","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Less good","2006","Saxony","no migration background","202","0.148253556796001","0.130534460261504","0.165972653330498"
"Less good","2006","Saxony","direct migration background","7","","",""
"Less good","2006","Saxony","indirect migration background","2","","",""
"Less good","2006","Saxony-Anhalt","no migration background","119","0.141977046375473","0.118929820486301","0.165024272264644"
"Less good","2006","Saxony-Anhalt","direct migration background","7","","",""
"Less good","2006","Saxony-Anhalt","indirect migration background","","","",""
"Less good","2006","Thuringia","no migration background","122","0.150916929236047","0.127885644009906","0.173948214462189"
"Less good","2006","Thuringia","direct migration background","3","","",""
"Less good","2006","Thuringia","indirect migration background","","","",""
"Poor","2006","Schleswig-Holstein","no migration background","34","0.0602270515482238","0.0413165271391697","0.0791375759572778"
"Poor","2006","Schleswig-Holstein","direct migration background","1","","",""
"Poor","2006","Schleswig-Holstein","indirect migration background","","","",""
"Poor","2006","Hamburg","no migration background","11","","",""
"Poor","2006","Hamburg","direct migration background","","","",""
"Poor","2006","Hamburg","indirect migration background","","","",""
"Poor","2006","Lower Saxony","no migration background","57","0.04252583740387","0.0330090166171301","0.0520426581906099"
"Poor","2006","Lower Saxony","direct migration background","5","","",""
"Poor","2006","Lower Saxony","indirect migration background","","","",""
"Poor","2006","Bremen","no migration background","7","","",""
"Poor","2006","Bremen","direct migration background","1","","",""
"Poor","2006","Bremen","indirect migration background","1","","",""
"Poor","2006","North Rhine-Westphalia","no migration background","151","0.048977134891409","0.0419889799477135","0.0559652898351045"
"Poor","2006","North Rhine-Westphalia","direct migration background","38","0.0602688746426937","0.0420851229968418","0.0784526262885456"
"Poor","2006","North Rhine-Westphalia","indirect migration background","5","","",""
"Poor","2006","Hesse","no migration background","51","0.0507967761919826","0.0383365608841736","0.0632569914997917"
"Poor","2006","Hesse","direct migration background","11","","",""
"Poor","2006","Hesse","indirect migration background","","","",""
"Poor","2006","Rhineland-Palatinate,Saarland","no migration background","50","0.050303470897278","0.0371517737212529","0.0634551680733031"
"Poor","2006","Rhineland-Palatinate,Saarland","direct migration background","8","","",""
"Poor","2006","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"Poor","2006","Baden-Württemberg","no migration background","59","0.0368279870848045","0.0285799893155075","0.0450759848541014"
"Poor","2006","Baden-Württemberg","direct migration background","38","0.0693082087314189","0.0475622917064071","0.0910541257564307"
"Poor","2006","Baden-Württemberg","indirect migration background","1","","",""
"Poor","2006","Bavaria","no migration background","107","0.0502126702270337","0.0419369453889902","0.0584883950650772"
"Poor","2006","Bavaria","direct migration background","14","","",""
"Poor","2006","Bavaria","indirect migration background","2","","",""
"Poor","2006","Berlin","no migration background","33","0.0637725451902557","0.045567045432487","0.0819780449480244"
"Poor","2006","Berlin","direct migration background","4","","",""
"Poor","2006","Berlin","indirect migration background","","","",""
"Poor","2006","Brandenburg","no migration background","50","0.0681536273952541","0.0518692625273589","0.0844379922631493"
"Poor","2006","Brandenburg","direct migration background","","","",""
"Poor","2006","Brandenburg","indirect migration background","1","","",""
"Poor","2006","Mecklenburg-Western Pomerania","no migration background","23","","",""
"Poor","2006","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Poor","2006","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Poor","2006","Saxony","no migration background","54","0.0505235155426359","0.0396022557844875","0.0614447753007843"
"Poor","2006","Saxony","direct migration background","4","","",""
"Poor","2006","Saxony","indirect migration background","","","",""
"Poor","2006","Saxony-Anhalt","no migration background","45","0.0709457974505927","0.0539928974511993","0.0878986974499861"
"Poor","2006","Saxony-Anhalt","direct migration background","4","","",""
"Poor","2006","Saxony-Anhalt","indirect migration background","","","",""
"Poor","2006","Thuringia","no migration background","37","0.0444806004336802","0.0312164579679917","0.0577447428993686"
"Poor","2006","Thuringia","direct migration background","1","","",""
"Poor","2006","Thuringia","indirect migration background","","","",""
"Very good","2007","Schleswig-Holstein","no migration background","39","0.0787613015049668","0.056391454077003","0.101131148932931"
"Very good","2007","Schleswig-Holstein","direct migration background","2","","",""
"Very good","2007","Schleswig-Holstein","indirect migration background","1","","",""
"Very good","2007","Hamburg","no migration background","28","","",""
"Very good","2007","Hamburg","direct migration background","","","",""
"Very good","2007","Hamburg","indirect migration background","4","","",""
"Very good","2007","Lower Saxony","no migration background","124","0.0630085956874381","0.051121431091438","0.0748957602834382"
"Very good","2007","Lower Saxony","direct migration background","17","","",""
"Very good","2007","Lower Saxony","indirect migration background","6","","",""
"Very good","2007","Bremen","no migration background","9","","",""
"Very good","2007","Bremen","direct migration background","","","",""
"Very good","2007","Bremen","indirect migration background","1","","",""
"Very good","2007","North Rhine-Westphalia","no migration background","253","0.0716363750514766","0.0629984969370561","0.0802742531658971"
"Very good","2007","North Rhine-Westphalia","direct migration background","47","0.109329527241944","0.0837567827653214","0.134902271718567"
"Very good","2007","North Rhine-Westphalia","indirect migration background","33","0.137316395085874","0.0916279042113953","0.183004885960352"
"Very good","2007","Hesse","no migration background","93","0.0673079717696718","0.0526538229643409","0.0819621205750026"
"Very good","2007","Hesse","direct migration background","14","","",""
"Very good","2007","Hesse","indirect migration background","9","","",""
"Very good","2007","Rhineland-Palatinate,Saarland","no migration background","81","0.0916156542505356","0.0735541167340746","0.109677191766997"
"Very good","2007","Rhineland-Palatinate,Saarland","direct migration background","16","","",""
"Very good","2007","Rhineland-Palatinate,Saarland","indirect migration background","11","","",""
"Very good","2007","Baden-Württemberg","no migration background","161","0.0830489534851526","0.0704262636766949","0.0956716432936103"
"Very good","2007","Baden-Württemberg","direct migration background","32","0.0675212114446365","0.0449082670788289","0.0901341558104442"
"Very good","2007","Baden-Württemberg","indirect migration background","40","0.187370770947417","0.131886685485684","0.24285485640915"
"Very good","2007","Bavaria","no migration background","276","0.0919194779776382","0.0806259037886083","0.103213052166668"
"Very good","2007","Bavaria","direct migration background","27","","",""
"Very good","2007","Bavaria","indirect migration background","25","","",""
"Very good","2007","Berlin","no migration background","49","0.0695890813495995","0.0502785988704124","0.0888995638287866"
"Very good","2007","Berlin","direct migration background","6","","",""
"Very good","2007","Berlin","indirect migration background","3","","",""
"Very good","2007","Brandenburg","no migration background","49","0.0804693257577641","0.0620740314792514","0.0988646200362767"
"Very good","2007","Brandenburg","direct migration background","1","","",""
"Very good","2007","Brandenburg","indirect migration background","2","","",""
"Very good","2007","Mecklenburg-Western Pomerania","no migration background","33","0.0636361089097624","0.0422825449825851","0.0849896728369398"
"Very good","2007","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very good","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very good","2007","Saxony","no migration background","96","0.0708083551397775","0.0577181340455467","0.0838985762340084"
"Very good","2007","Saxony","direct migration background","1","","",""
"Very good","2007","Saxony","indirect migration background","2","","",""
"Very good","2007","Saxony-Anhalt","no migration background","66","0.0855339328018816","0.0666769261382632","0.1043909394655"
"Very good","2007","Saxony-Anhalt","direct migration background","","","",""
"Very good","2007","Saxony-Anhalt","indirect migration background","1","","",""
"Very good","2007","Thuringia","no migration background","69","0.0626809784932971","0.0467565195055853","0.078605437481009"
"Very good","2007","Thuringia","direct migration background","","","",""
"Very good","2007","Thuringia","indirect migration background","1","","",""
"Good","2007","Schleswig-Holstein","no migration background","223","0.367262473975252","0.327229249920541","0.407295698029963"
"Good","2007","Schleswig-Holstein","direct migration background","22","","",""
"Good","2007","Schleswig-Holstein","indirect migration background","4","","",""
"Good","2007","Hamburg","no migration background","121","0.420528669647507","0.360754819985516","0.480302519309498"
"Good","2007","Hamburg","direct migration background","11","","",""
"Good","2007","Hamburg","indirect migration background","2","","",""
"Good","2007","Lower Saxony","no migration background","611","0.365913970136696","0.342348605702506","0.389479334570887"
"Good","2007","Lower Saxony","direct migration background","83","0.446322975608442","0.372880952793467","0.519764998423418"
"Good","2007","Lower Saxony","indirect migration background","30","0.414408669361568","0.281784739802945","0.547032598920191"
"Good","2007","Bremen","no migration background","56","0.307213674191538","0.22851252932058","0.385914819062496"
"Good","2007","Bremen","direct migration background","8","","",""
"Good","2007","Bremen","indirect migration background","2","","",""
"Good","2007","North Rhine-Westphalia","no migration background","1333","0.360463915186064","0.344381745589704","0.376546084782424"
"Good","2007","North Rhine-Westphalia","direct migration background","213","0.336750859990148","0.298021280543136","0.37548043943716"
"Good","2007","North Rhine-Westphalia","indirect migration background","105","0.452458305050598","0.386386263782622","0.518530346318574"
"Good","2007","Hesse","no migration background","453","0.38276768045815","0.354339427424984","0.411195933491315"
"Good","2007","Hesse","direct migration background","58","0.297765540106154","0.233748094365282","0.361782985847027"
"Good","2007","Hesse","indirect migration background","34","0.379695074470999","0.267596022608422","0.491794126333576"
"Good","2007","Rhineland-Palatinate,Saarland","no migration background","403","0.386844751565705","0.356352560479058","0.417336942652353"
"Good","2007","Rhineland-Palatinate,Saarland","direct migration background","56","0.353172937224591","0.276939163790579","0.429406710658604"
"Good","2007","Rhineland-Palatinate,Saarland","indirect migration background","20","","",""
"Good","2007","Baden-Württemberg","no migration background","769","0.388911507579971","0.366612311712844","0.411210703447098"
"Good","2007","Baden-Württemberg","direct migration background","203","0.375379657001817","0.331742047716456","0.419017266287178"
"Good","2007","Baden-Württemberg","indirect migration background","113","0.621318731918104","0.552347906178614","0.690289557657594"
"Good","2007","Bavaria","no migration background","1037","0.387546522319694","0.368502269910979","0.406590774728408"
"Good","2007","Bavaria","direct migration background","132","0.357493077461228","0.306094916338597","0.408891238583858"
"Good","2007","Bavaria","indirect migration background","47","0.373535940228554","0.286622110319111","0.460449770137997"
"Good","2007","Berlin","no migration background","273","0.38830806687548","0.351321863186733","0.425294270564227"
"Good","2007","Berlin","direct migration background","16","","",""
"Good","2007","Berlin","indirect migration background","19","","",""
"Good","2007","Brandenburg","no migration background","312","0.350752834636275","0.318481711994718","0.383023957277831"
"Good","2007","Brandenburg","direct migration background","4","","",""
"Good","2007","Brandenburg","indirect migration background","3","","",""
"Good","2007","Mecklenburg-Western Pomerania","no migration background","214","0.401564495992604","0.358681752506742","0.444447239478465"
"Good","2007","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Good","2007","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Good","2007","Saxony","no migration background","625","0.403069910666274","0.37803742328958","0.428102398042969"
"Good","2007","Saxony","direct migration background","5","","",""
"Good","2007","Saxony","indirect migration background","3","","",""
"Good","2007","Saxony-Anhalt","no migration background","334","0.373885765877787","0.341263359689901","0.406508172065673"
"Good","2007","Saxony-Anhalt","direct migration background","2","","",""
"Good","2007","Saxony-Anhalt","indirect migration background","3","","",""
"Good","2007","Thuringia","no migration background","347","0.405577384282847","0.373319371110795","0.4378353974549"
"Good","2007","Thuringia","direct migration background","4","","",""
"Good","2007","Thuringia","indirect migration background","3","","",""
"Satisfactory","2007","Schleswig-Holstein","no migration background","205","0.381128734596753","0.340796108599004","0.421461360594502"
"Satisfactory","2007","Schleswig-Holstein","direct migration background","17","","",""
"Satisfactory","2007","Schleswig-Holstein","indirect migration background","2","","",""
"Satisfactory","2007","Hamburg","no migration background","75","0.326670606014397","0.269881339240028","0.383459872788767"
"Satisfactory","2007","Hamburg","direct migration background","5","","",""
"Satisfactory","2007","Hamburg","indirect migration background","1","","",""
"Satisfactory","2007","Lower Saxony","no migration background","593","0.37592057583081","0.352224384197648","0.399616767463971"
"Satisfactory","2007","Lower Saxony","direct migration background","54","0.281733018599789","0.215274052209234","0.348191984990344"
"Satisfactory","2007","Lower Saxony","indirect migration background","15","","",""
"Satisfactory","2007","Bremen","no migration background","47","0.406184877328638","0.322403281701951","0.489966472955324"
"Satisfactory","2007","Bremen","direct migration background","2","","",""
"Satisfactory","2007","Bremen","indirect migration background","","","",""
"Satisfactory","2007","North Rhine-Westphalia","no migration background","1174","0.355718014367779","0.339682897225338","0.371753131510219"
"Satisfactory","2007","North Rhine-Westphalia","direct migration background","190","0.32045344828856","0.282211310868819","0.358695585708301"
"Satisfactory","2007","North Rhine-Westphalia","indirect migration background","58","0.275112949823631","0.215832630874335","0.334393268772926"
"Satisfactory","2007","Hesse","no migration background","396","0.380711430601237","0.352312453135565","0.40911040806691"
"Satisfactory","2007","Hesse","direct migration background","72","0.345612877944499","0.279034626410729","0.41219112947827"
"Satisfactory","2007","Hesse","indirect migration background","26","","",""
"Satisfactory","2007","Rhineland-Palatinate,Saarland","no migration background","317","0.3287889257509","0.299377017643404","0.358200833858396"
"Satisfactory","2007","Rhineland-Palatinate,Saarland","direct migration background","55","0.414496173797491","0.335921108773119","0.493071238821862"
"Satisfactory","2007","Rhineland-Palatinate,Saarland","indirect migration background","12","","",""
"Satisfactory","2007","Baden-Württemberg","no migration background","602","0.359550635548533","0.337600652839047","0.381500618258019"
"Satisfactory","2007","Baden-Württemberg","direct migration background","136","0.340938871525651","0.298220112387912","0.383657630663389"
"Satisfactory","2007","Baden-Württemberg","indirect migration background","25","","",""
"Satisfactory","2007","Bavaria","no migration background","749","0.312384760004756","0.294267891995452","0.33050162801406"
"Satisfactory","2007","Bavaria","direct migration background","111","0.343161903528192","0.292245987843949","0.394077819212434"
"Satisfactory","2007","Bavaria","indirect migration background","31","0.228049118799615","0.152664343755631","0.303433893843599"
"Satisfactory","2007","Berlin","no migration background","210","0.312055829106619","0.276893476770177","0.347218181443061"
"Satisfactory","2007","Berlin","direct migration background","22","","",""
"Satisfactory","2007","Berlin","indirect migration background","4","","",""
"Satisfactory","2007","Brandenburg","no migration background","310","0.349171951057351","0.316934458595721","0.381409443518981"
"Satisfactory","2007","Brandenburg","direct migration background","5","","",""
"Satisfactory","2007","Brandenburg","indirect migration background","5","","",""
"Satisfactory","2007","Mecklenburg-Western Pomerania","no migration background","170","0.34016309920612","0.298719436355506","0.381606762056735"
"Satisfactory","2007","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Satisfactory","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Satisfactory","2007","Saxony","no migration background","503","0.319380180810284","0.29558667934703","0.343173682273538"
"Satisfactory","2007","Saxony","direct migration background","13","","",""
"Satisfactory","2007","Saxony","indirect migration background","4","","",""
"Satisfactory","2007","Saxony-Anhalt","no migration background","292","0.326781776879513","0.295157064591312","0.358406489167715"
"Satisfactory","2007","Saxony-Anhalt","direct migration background","11","","",""
"Satisfactory","2007","Saxony-Anhalt","indirect migration background","4","","",""
"Satisfactory","2007","Thuringia","no migration background","332","0.365454490783134","0.333817065929353","0.397091915636914"
"Satisfactory","2007","Thuringia","direct migration background","6","","",""
"Satisfactory","2007","Thuringia","indirect migration background","3","","",""
"Less good","2007","Schleswig-Holstein","no migration background","67","0.135885454507904","0.10742822366171","0.164342685354098"
"Less good","2007","Schleswig-Holstein","direct migration background","7","","",""
"Less good","2007","Schleswig-Holstein","indirect migration background","2","","",""
"Less good","2007","Hamburg","no migration background","32","0.129293513189786","0.0886658630863944","0.169921163293178"
"Less good","2007","Hamburg","direct migration background","8","","",""
"Less good","2007","Hamburg","indirect migration background","2","","",""
"Less good","2007","Lower Saxony","no migration background","222","0.159282708414305","0.141379952997106","0.177185463831505"
"Less good","2007","Lower Saxony","direct migration background","15","","",""
"Less good","2007","Lower Saxony","indirect migration background","1","","",""
"Less good","2007","Bremen","no migration background","15","","",""
"Less good","2007","Bremen","direct migration background","2","","",""
"Less good","2007","Bremen","indirect migration background","1","","",""
"Less good","2007","North Rhine-Westphalia","no migration background","524","0.162604716335742","0.150244870969152","0.174964561702332"
"Less good","2007","North Rhine-Westphalia","direct migration background","92","0.176609146091535","0.145358450299489","0.20785984188358"
"Less good","2007","North Rhine-Westphalia","indirect migration background","16","","",""
"Less good","2007","Hesse","no migration background","153","0.136295869988321","0.116228888081497","0.156362851895145"
"Less good","2007","Hesse","direct migration background","39","0.234166831579153","0.174881148089005","0.2934525150693"
"Less good","2007","Hesse","indirect migration background","3","","",""
"Less good","2007","Rhineland-Palatinate,Saarland","no migration background","128","0.138004553351451","0.116410496174609","0.159598610528294"
"Less good","2007","Rhineland-Palatinate,Saarland","direct migration background","19","","",""
"Less good","2007","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Less good","2007","Baden-Württemberg","no migration background","247","0.13963319110119","0.12377886056857","0.155487521633809"
"Less good","2007","Baden-Württemberg","direct migration background","76","0.160499114641394","0.12741919693904","0.193579032343749"
"Less good","2007","Baden-Württemberg","indirect migration background","11","","",""
"Less good","2007","Bavaria","no migration background","363","0.166089059544634","0.151541310417776","0.180636808671493"
"Less good","2007","Bavaria","direct migration background","46","0.17839032082308","0.137332747763818","0.219447893882342"
"Less good","2007","Bavaria","indirect migration background","12","","",""
"Less good","2007","Berlin","no migration background","102","0.169368556858413","0.140903913215271","0.197833200501554"
"Less good","2007","Berlin","direct migration background","11","","",""
"Less good","2007","Berlin","indirect migration background","3","","",""
"Less good","2007","Brandenburg","no migration background","133","0.170612158293951","0.145173613219136","0.196050703368766"
"Less good","2007","Brandenburg","direct migration background","3","","",""
"Less good","2007","Brandenburg","indirect migration background","","","",""
"Less good","2007","Mecklenburg-Western Pomerania","no migration background","75","0.176455648830776","0.143108591842919","0.209802705818634"
"Less good","2007","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Less good","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Less good","2007","Saxony","no migration background","191","0.154694971841623","0.136240700332467","0.173149243350779"
"Less good","2007","Saxony","direct migration background","8","","",""
"Less good","2007","Saxony","indirect migration background","","","",""
"Less good","2007","Saxony-Anhalt","no migration background","111","0.156655340685348","0.132148073322683","0.181162608048013"
"Less good","2007","Saxony-Anhalt","direct migration background","4","","",""
"Less good","2007","Saxony-Anhalt","indirect migration background","","","",""
"Less good","2007","Thuringia","no migration background","114","0.131821149263064","0.109595716017619","0.154046582508509"
"Less good","2007","Thuringia","direct migration background","6","","",""
"Less good","2007","Thuringia","indirect migration background","","","",""
"Poor","2007","Schleswig-Holstein","no migration background","23","","",""
"Poor","2007","Schleswig-Holstein","direct migration background","2","","",""
"Poor","2007","Schleswig-Holstein","indirect migration background","","","",""
"Poor","2007","Hamburg","no migration background","6","","",""
"Poor","2007","Hamburg","direct migration background","1","","",""
"Poor","2007","Hamburg","indirect migration background","","","",""
"Poor","2007","Lower Saxony","no migration background","55","0.0358741499307506","0.0267756824805106","0.0449726173809906"
"Poor","2007","Lower Saxony","direct migration background","7","","",""
"Poor","2007","Lower Saxony","indirect migration background","1","","",""
"Poor","2007","Bremen","no migration background","5","","",""
"Poor","2007","Bremen","direct migration background","","","",""
"Poor","2007","Bremen","indirect migration background","","","",""
"Poor","2007","North Rhine-Westphalia","no migration background","140","0.0495769790589384","0.0423062206125309","0.0568477375053459"
"Poor","2007","North Rhine-Westphalia","direct migration background","30","0.0568570183878131","0.0378798729517711","0.075834163823855"
"Poor","2007","North Rhine-Westphalia","indirect migration background","6","","",""
"Poor","2007","Hesse","no migration background","28","","",""
"Poor","2007","Hesse","direct migration background","13","","",""
"Poor","2007","Hesse","indirect migration background","","","",""
"Poor","2007","Rhineland-Palatinate,Saarland","no migration background","51","0.0547461150814075","0.0405036244762524","0.0689886056865627"
