"ple0008","year","education","n","percent","lower_confidence","upper_confidence"
"Good","2005","lower secondary degree","2215","0.299553304952772","0.288905295282288","0.310201314623257"
"Good","2005","secondary school degree","2670","0.413761623718273","0.401314224883284","0.426209022553261"
"Good","2005","college entrance qualification","2501","0.468080189837281","0.454511480848054","0.481648898826507"
"Good","2005","Other degree","406","0.339730813544408","0.312079605005656","0.367382022083159"
"Good","2005","no degree/no degree yet","361","0.366085387016733","0.334717116792226","0.39745365724124"
"Satisfactory","2005","lower secondary degree","2704","0.376411352424785","0.365149125063921","0.387673579785649"
"Satisfactory","2005","secondary school degree","1973","0.334715280281113","0.322788920047592","0.346641640514634"
"Satisfactory","2005","college entrance qualification","1474","0.279560166049837","0.26735645774027","0.291763874359404"
"Satisfactory","2005","Other degree","360","0.330203657411093","0.302746949823854","0.357660364998332"
"Satisfactory","2005","no degree/no degree yet","195","0.269920395041638","0.241014464762619","0.298826325320657"
"Less good","2005","lower secondary degree","1379","0.199129733475476","0.189846634621213","0.208412832329738"
"Less good","2005","secondary school degree","701","0.136265002348923","0.127594409330621","0.144935595367226"
"Less good","2005","college entrance qualification","484","0.107877149676015","0.0994412311198716","0.116313068232157"
"Less good","2005","Other degree","203","0.195765903724282","0.172600178510926","0.218931628937639"
"Less good","2005","no degree/no degree yet","76","0.101421984456807","0.0817645001054537","0.121079468808159"
"Poor","2005","lower secondary degree","438","0.0674535683232053","0.0616233941304803","0.0732837425159302"
"Poor","2005","secondary school degree","142","0.0289450683285824","0.0247079014596057","0.033182235197559"
"Poor","2005","college entrance qualification","91","0.022105954823661","0.0181078345477156","0.0261040750996064"
"Poor","2005","Other degree","80","0.0759528254627973","0.0604858580012702","0.0914197929243244"
"Poor","2005","no degree/no degree yet","33","0.0340154175944655","0.0222120211776855","0.0458188140112455"
"Very good","2006","lower secondary degree","380","0.0575469028035974","0.0523217593943076","0.0627720462128872"
"Very good","2006","secondary school degree","587","0.0965603104863323","0.0893695306821194","0.103751090290545"
"Very good","2006","college entrance qualification","697","0.125934685103324","0.117263667684924","0.134605702521724"
"Very good","2006","Other degree","85","0.0697265160191868","0.0553165893103827","0.084136442727991"
"Very good","2006","no degree/no degree yet","141","0.189441882246672","0.159455349589598","0.219428414903747"
"Good","2006","lower secondary degree","2380","0.30511873770939","0.294787624890064","0.315449850528716"
"Good","2006","secondary school degree","2868","0.413251884206134","0.401263508268658","0.425240260143611"
"Good","2006","college entrance qualification","2723","0.457300565424277","0.444280715186444","0.47032041566211"
"Good","2006","Other degree","408","0.327488828661899","0.300936325794158","0.35404133152964"
"Good","2006","no degree/no degree yet","268","0.342063675765305","0.305760753763871","0.378366597766739"
"Satisfactory","2006","lower secondary degree","2941","0.381744815292918","0.370844782075269","0.392644848510567"
"Satisfactory","2006","secondary school degree","2138","0.337381433158304","0.32587026309654","0.348892603220069"
"Satisfactory","2006","college entrance qualification","1563","0.283847629876735","0.272064225334967","0.295631034418503"
"Satisfactory","2006","Other degree","428","0.346898834906612","0.31996804338876","0.373829626424464"
"Satisfactory","2006","no degree/no degree yet","144","0.267068080874359","0.23321182081685","0.300924340931868"
"Less good","2006","lower secondary degree","1410","0.180498107277652","0.171868944313803","0.189127270241501"
"Less good","2006","secondary school degree","737","0.124417543921263","0.116381978934315","0.132453108908211"
"Less good","2006","college entrance qualification","514","0.103920788753256","0.0959454368818738","0.111896140624639"
"Less good","2006","Other degree","199","0.184751986635781","0.162793778308551","0.206710194963011"
"Less good","2006","no degree/no degree yet","78","0.158119677574326","0.130199748497939","0.186039606650714"
"Poor","2006","lower secondary degree","520","0.0750914369164429","0.0691785173431376","0.0810043564897482"
"Poor","2006","secondary school degree","151","0.0283888282279658","0.0243454249047716","0.0324322315511599"
"Poor","2006","college entrance qualification","127","0.028996330842408","0.0246109492061129","0.033381712478703"
"Poor","2006","Other degree","80","0.0711338337765218","0.0565902261920992","0.0856774413609444"
"Poor","2006","no degree/no degree yet","25","","",""
"Very good","2007","lower secondary degree","312","0.0481860169308954","0.0431518250591745","0.0532202088026162"
"Very good","2007","secondary school degree","509","0.0854164254507072","0.078379318134464","0.0924535327669503"
"Very good","2007","college entrance qualification","639","0.119810033024171","0.111178196130103","0.12844186991824"
"Very good","2007","Other degree","56","0.0444899739787662","0.0321705428091828","0.0568094051483496"
"Very good","2007","no degree/no degree yet","111","0.173011205133512","0.141682603833634","0.204339806433391"
"Good","2007","lower secondary degree","2147","0.28985922689274","0.279194272603545","0.300524181181934"
"Good","2007","secondary school degree","2674","0.430733360909738","0.418266018120309","0.443200703699167"
"Good","2007","college entrance qualification","2629","0.470748553011638","0.457480904780476","0.484016201242799"
"Good","2007","Other degree","397","0.336989072770587","0.308746112977897","0.365232032563277"
"Good","2007","no degree/no degree yet","227","0.331654993899946","0.292661001588116","0.370648986211776"
"Satisfactory","2007","lower secondary degree","2726","0.397867541598268","0.386361962460721","0.409373120735816"
"Satisfactory","2007","secondary school degree","1985","0.324845007870017","0.313053981271697","0.336636034468338"
"Satisfactory","2007","college entrance qualification","1565","0.286179031946298","0.274165188173238","0.298192875719358"
"Satisfactory","2007","Other degree","358","0.355107669489652","0.326514283467862","0.383701055511442"
"Satisfactory","2007","no degree/no degree yet","137","0.30111423487569","0.263119552492661","0.33910891725872"
"Less good","2007","lower secondary degree","1342","0.200674426699142","0.191259843913706","0.210089009484578"
"Less good","2007","secondary school degree","729","0.131576844186049","0.123066106416275","0.140087581955824"
"Less good","2007","college entrance qualification","504","0.100487832926436","0.0924963258962115","0.108479339956661"
"Less good","2007","Other degree","196","0.191294830016546","0.167793703443647","0.214795956589444"
"Less good","2007","no degree/no degree yet","62","0.146110145272293","0.116855476142129","0.175364814402457"
"Poor","2007","lower secondary degree","425","0.0634127878789545","0.0576840922993581","0.0691414834585509"
"Poor","2007","secondary school degree","163","0.0274283615834882","0.0233161778354626","0.0315405453315138"
"Poor","2007","college entrance qualification","100","0.0227745490914563","0.0188091153033071","0.0267399828796055"
"Poor","2007","Other degree","69","0.0721184537444487","0.0566619441625418","0.0875749633263556"
"Poor","2007","no degree/no degree yet","23","","",""
"Very good","2008","lower secondary degree","305","0.0564702103685753","0.0508543894055632","0.0620860313315873"
"Very good","2008","secondary school degree","483","0.0850090297240076","0.0778059953802811","0.0922120640677341"
"Very good","2008","college entrance qualification","621","0.125260391764313","0.116217292757883","0.134303490770742"
"Very good","2008","Other degree","57","0.0601891781097133","0.0450731650011481","0.0753051912182786"
"Very good","2008","no degree/no degree yet","111","0.154838398523358","0.12463321312995","0.185043583916766"
"Good","2008","lower secondary degree","1974","0.289731209962836","0.278694624045156","0.300767795880516"
"Good","2008","secondary school degree","2481","0.421855131471368","0.409100304908912","0.434609958033824"
"Good","2008","college entrance qualification","2493","0.47035425066482","0.456718586728919","0.483989914600721"
"Good","2008","Other degree","326","0.3097451555648","0.280357507816902","0.339132803312698"
"Good","2008","no degree/no degree yet","220","0.369440168503569","0.329139940877457","0.409740396129681"
"Satisfactory","2008","lower secondary degree","2497","0.393349437284196","0.381464844334711","0.40523403023368"
"Satisfactory","2008","secondary school degree","1953","0.340371117423848","0.328133391184829","0.352608843662866"
"Satisfactory","2008","college entrance qualification","1443","0.281540617686718","0.269253708546887","0.29382752682655"
"Satisfactory","2008","Other degree","317","0.346360082712944","0.316119438888368","0.37660072653752"
"Satisfactory","2008","no degree/no degree yet","125","0.264062784042765","0.227254440535678","0.300871127549851"
"Less good","2008","lower secondary degree","1292","0.19462822650463","0.184995996209624","0.204260456799635"
"Less good","2008","secondary school degree","693","0.123953359366188","0.115442619491827","0.132464099240548"
"Less good","2008","college entrance qualification","510","0.102208762784528","0.0939331006126486","0.110484424956408"
"Less good","2008","Other degree","179","0.212054223764782","0.186074803103272","0.238033644426293"
"Less good","2008","no degree/no degree yet","80","0.179363927640698","0.147329634467999","0.211398220813396"
"Poor","2008","lower secondary degree","422","0.0658209158797636","0.0597880624674162","0.0718537692921111"
"Poor","2008","secondary school degree","149","0.0288113620145891","0.0244911183409492","0.0331316056882289"
"Poor","2008","college entrance qualification","80","0.0206359770996209","0.0167521883570711","0.0245197658421708"
"Poor","2008","Other degree","72","0.0716513598477599","0.0552595991984011","0.0880431204971187"
"Poor","2008","no degree/no degree yet","15","","",""
"Very good","2009","lower secondary degree","247","0.0483001564369964","0.0428542779908625","0.0537460348831303"
"Very good","2009","secondary school degree","396","0.0747035072012253","0.0677047755607233","0.0817022388417273"
"Very good","2009","college entrance qualification","573","0.119743197471951","0.110653783990083","0.128832610953818"
"Very good","2009","Other degree","53","0.0778669927836539","0.0594362193047205","0.0962977662625873"
"Very good","2009","no degree/no degree yet","89","0.132442129399144","0.102367486145279","0.162516772653009"
"Good","2009","lower secondary degree","1706","0.275332247010459","0.263986275637893","0.286678218383024"
"Good","2009","secondary school degree","2292","0.403014581647762","0.389957364430811","0.416071798864713"
"Good","2009","college entrance qualification","2335","0.469340459956716","0.455368487359554","0.483312432553878"
"Good","2009","Other degree","271","0.320591630535258","0.288491144152272","0.352692116918244"
"Good","2009","no degree/no degree yet","197","0.376421120800548","0.333435730907233","0.419406510693863"
"Satisfactory","2009","lower secondary degree","2447","0.422923944289833","0.41037545800942","0.435472430570246"
"Satisfactory","2009","secondary school degree","1897","0.361681078641655","0.348890501507303","0.374471655776008"
"Satisfactory","2009","college entrance qualification","1435","0.290121364748295","0.277415985047666","0.302826744448923"
"Satisfactory","2009","Other degree","283","0.33931318474615","0.306746896378652","0.371879473113648"
"Satisfactory","2009","no degree/no degree yet","122","0.279980404888529","0.240144548637717","0.319816261139341"
"Less good","2009","lower secondary degree","1184","0.190528336908962","0.180553075414443","0.200503598403482"
"Less good","2009","secondary school degree","687","0.132555504090194","0.123528822609463","0.141582185570924"
"Less good","2009","college entrance qualification","460","0.0982759243525389","0.0899416816952563","0.106610167009822"
"Less good","2009","Other degree","158","0.209169337263604","0.181194933655703","0.237143740871504"
"Less good","2009","no degree/no degree yet","55","0.155551079948819","0.123395126768344","0.187707033129294"
"Poor","2009","lower secondary degree","370","0.0629153153537493","0.0567477851535424","0.0690828455539562"
"Poor","2009","secondary school degree","149","0.028045328419164","0.0236503002983974","0.0324403565399307"
"Poor","2009","college entrance qualification","98","0.0225190534704999","0.0183653550996424","0.0266727518413574"
"Poor","2009","Other degree","47","0.0530588546713349","0.0376414771983609","0.0684762321443089"
"Poor","2009","no degree/no degree yet","25","","",""
"Very good","2010","lower secondary degree","464","0.0525033666580703","0.047232672086496","0.0577740612296447"
"Very good","2010","secondary school degree","780","0.0826997857455528","0.0764522026966116","0.088947368794494"
"Very good","2010","college entrance qualification","1077","0.134985651690697","0.126873449630739","0.143097853750655"
"Very good","2010","Other degree","222","0.105975156501677","0.0908408345182495","0.121109478485104"
"Very good","2010","no degree/no degree yet","164","0.193159442395173","0.165401363004083","0.220917521786263"
"Good","2010","lower secondary degree","2134","0.281272382357184","0.270647328288795","0.291897436425574"
"Good","2010","secondary school degree","3265","0.404662417262608","0.393528905204041","0.415795929321174"
"Good","2010","college entrance qualification","3214","0.448139403939295","0.436333355546017","0.459945452332573"
"Good","2010","Other degree","641","0.341743906550389","0.318423614968555","0.365064198132222"
"Good","2010","no degree/no degree yet","319","0.409332067846573","0.374758264058138","0.443905871635009"
"Satisfactory","2010","lower secondary degree","2582","0.386905986223823","0.375396612331189","0.398415360116458"
"Satisfactory","2010","secondary school degree","2322","0.345397882808494","0.334612076012189","0.356183689604799"
"Satisfactory","2010","college entrance qualification","1799","0.291940821744817","0.281147242321842","0.302734401167791"
"Satisfactory","2010","Other degree","443","0.319986494283069","0.297050861017167","0.342922127548972"
"Satisfactory","2010","no degree/no degree yet","170","0.190347898718424","0.162744608679595","0.217951188757253"
"Less good","2010","lower secondary degree","1289","0.209598585893911","0.199980171927679","0.219216999860143"
"Less good","2010","secondary school degree","889","0.133656219884224","0.125937526025693","0.141374913742756"
"Less good","2010","college entrance qualification","618","0.103422917988349","0.096193796717117","0.110652039259581"
"Less good","2010","Other degree","214","0.167081297422854","0.148739099775698","0.18542349507001"
"Less good","2010","no degree/no degree yet","94","0.157496944002673","0.13188400650393","0.183109881501417"
"Poor","2010","lower secondary degree","410","0.0697196788670111","0.0637014313908057","0.0757379263432164"
"Poor","2010","secondary school degree","210","0.0335836942991215","0.0294972041468059","0.0376701844514372"
"Poor","2010","college entrance qualification","108","0.0215112046368425","0.0180669631432541","0.024955446130431"
"Poor","2010","Other degree","69","0.0652131452420112","0.0530733876686744","0.077352902815348"
"Poor","2010","no degree/no degree yet","30","0.0496636470371565","0.0343881427216792","0.0649391513526339"
"Very good","2011","lower secondary degree","488","0.0504629757625836","0.045717281871591","0.0552086696535762"
"Very good","2011","secondary school degree","814","0.0880204664041809","0.0820642206144655","0.0939767121938963"
"Very good","2011","college entrance qualification","1200","0.154917791157913","0.146971168471065","0.162864413844761"
"Very good","2011","Other degree","221","0.0995666358092407","0.0860426210196133","0.113090650598868"
"Very good","2011","no degree/no degree yet","196","0.194049183019306","0.168312378333771","0.219785987704841"
"Good","2011","lower secondary degree","2530","0.284305936976647","0.274526496373407","0.294085377579887"
"Good","2011","secondary school degree","3730","0.404857478051274","0.394538188337617","0.415176767764931"
"Good","2011","college entrance qualification","3829","0.465656815551352","0.454701482514596","0.476612148588107"
"Good","2011","Other degree","728","0.351695183040251","0.330127883740591","0.373262482339911"
"Good","2011","no degree/no degree yet","368","0.360827792079054","0.329573952444788","0.392081631713321"
"Satisfactory","2011","lower secondary degree","3097","0.391297043753645","0.380716369830104","0.401877717677187"
"Satisfactory","2011","secondary school degree","2776","0.337007901415029","0.327070737579075","0.346945065250984"
"Satisfactory","2011","college entrance qualification","2056","0.256001725380824","0.246416774851304","0.265586675910344"
"Satisfactory","2011","Other degree","541","0.306802410776277","0.285972815251028","0.327632006301527"
"Satisfactory","2011","no degree/no degree yet","197","0.24442898951438","0.216461180387116","0.272396798641644"
"Less good","2011","lower secondary degree","1558","0.206351397077167","0.197577850694525","0.21512494345981"
"Less good","2011","secondary school degree","1105","0.136678572151583","0.129457117157574","0.143900027145592"
"Less good","2011","college entrance qualification","741","0.101655233846181","0.0950182790735123","0.108292188618851"
"Less good","2011","Other degree","292","0.1919842294756","0.174194652245675","0.209773806705525"
"Less good","2011","no degree/no degree yet","119","0.162126908651665","0.138140726909823","0.186113090393507"
"Poor","2011","lower secondary degree","500","0.0675826464299564","0.0621403760738567","0.0730249167860562"
"Poor","2011","secondary school degree","267","0.0334355819779333","0.0296563106087394","0.0372148533471271"
"Poor","2011","college entrance qualification","138","0.0217684340637294","0.0185635162573438","0.024973351870115"
"Poor","2011","Other degree","101","0.0499515408986307","0.0401121037737946","0.0597909780234668"
"Poor","2011","no degree/no degree yet","27","","",""
"Very good","2012","lower secondary degree","491","0.0565367121934482","0.0514566899121661","0.0616167344747303"
"Very good","2012","secondary school degree","732","0.0811353801783911","0.075321919172359","0.0869488411844232"
"Very good","2012","college entrance qualification","1086","0.151341641867545","0.143409179305409","0.159274104429681"
"Very good","2012","Other degree","190","0.0966881949738514","0.0832683582205861","0.110108031727117"
"Very good","2012","no degree/no degree yet","185","0.172075697879737","0.147470947640825","0.196680448118648"
"Good","2012","lower secondary degree","2532","0.294227317686247","0.284203993931789","0.304250641440706"
"Good","2012","secondary school degree","3652","0.405455386036185","0.395001744042252","0.415909028030117"
"Good","2012","college entrance qualification","3838","0.462129636812427","0.451094363795315","0.47316490982954"
"Good","2012","Other degree","778","0.391830120695012","0.369663319508785","0.41399692188124"
"Good","2012","no degree/no degree yet","345","0.335470251676491","0.304691705882442","0.36624879747054"
"Satisfactory","2012","lower secondary degree","3016","0.392609399157628","0.381868213591073","0.403350584724183"
"Satisfactory","2012","secondary school degree","2821","0.350268718180608","0.340111578472477","0.360425857888738"
"Satisfactory","2012","college entrance qualification","2074","0.274854413588168","0.264972835073717","0.284735992102618"
"Satisfactory","2012","Other degree","540","0.306114964185991","0.285186965251083","0.327042963120898"
"Satisfactory","2012","no degree/no degree yet","215","0.27273409093565","0.243701873733612","0.301766308137687"
"Less good","2012","lower secondary degree","1447","0.19419167977909","0.185490682703665","0.202892676854515"
"Less good","2012","secondary school degree","1029","0.131340382184655","0.124148744238015","0.138532020131295"
"Less good","2012","college entrance qualification","712","0.094258323492307","0.0877910028182196","0.100725644166394"
"Less good","2012","Other degree","281","0.171069969071627","0.153970308532947","0.188169629610308"
"Less good","2012","no degree/no degree yet","119","0.165436598736958","0.141214635546239","0.189658561927677"
"Poor","2012","lower secondary degree","454","0.0624348911835868","0.0571131685221366","0.067756613845037"
"Poor","2012","secondary school degree","240","0.0318001334201619","0.0280641852589665","0.0355360815813572"
"Poor","2012","college entrance qualification","131","0.0174159842395533","0.014520499881896","0.0203114685972106"
"Poor","2012","Other degree","74","0.0342967510735181","0.0260327569346404","0.0425607452123958"
"Poor","2012","no degree/no degree yet","40","0.0542833607711645","0.0395134539755359","0.069053267566793"
"Very good","2013","lower secondary degree","535","0.0552515454681719","0.0501796494467152","0.0603234414896285"
"Very good","2013","secondary school degree","822","0.0834598347755973","0.0775798163425565","0.0893398532086381"
"Very good","2013","college entrance qualification","1235","0.149678273850328","0.141910506808786","0.157446040891871"
"Very good","2013","Other degree","674","0.146206628109416","0.135453347140436","0.156959909078395"
"Very good","2013","no degree/no degree yet","303","0.197290515503417","0.17588718516011","0.218693845846724"
"Good","2013","lower secondary degree","2414","0.285005062543841","0.274983907028518","0.295026218059164"
"Good","2013","secondary school degree","3553","0.391728962322913","0.381351155395627","0.402106769250199"
"Good","2013","college entrance qualification","3816","0.455587244091769","0.444743603972579","0.466430884210959"
"Good","2013","Other degree","1665","0.345063906803567","0.330595180437647","0.359532633169488"
"Good","2013","no degree/no degree yet","487","0.357188526680889","0.33141703162549","0.382960021736287"
"Satisfactory","2013","lower secondary degree","2947","0.391342988376233","0.380508581914573","0.402177394837892"
"Satisfactory","2013","secondary school degree","2772","0.348728264806475","0.338596412134581","0.358860117478368"
"Satisfactory","2013","college entrance qualification","2131","0.267127984074317","0.257494155052237","0.276761813096398"
"Satisfactory","2013","Other degree","1075","0.308502641188251","0.294445216048796","0.322560066327707"
"Satisfactory","2013","no degree/no degree yet","295","0.23496672721262","0.212163705576571","0.257769748848669"
"Less good","2013","lower secondary degree","1445","0.197940294623547","0.189095036997756","0.206785552249337"
"Less good","2013","secondary school degree","1117","0.14085200120328","0.133456294517261","0.148247707889299"
"Less good","2013","college entrance qualification","773","0.107787038953806","0.101034879242846","0.114539198664765"
"Less good","2013","Other degree","560","0.155595710005264","0.144563688538963","0.166627731471566"
"Less good","2013","no degree/no degree yet","178","0.153365968445815","0.133985627415204","0.172746309476425"
"Poor","2013","lower secondary degree","454","0.0704601089882076","0.064778835414109","0.0761413825623061"
"Poor","2013","secondary school degree","235","0.0352309368917348","0.0313113711154647","0.0391505026680048"
"Poor","2013","college entrance qualification","148","0.0198194590297792","0.0167847007294634","0.022854217330095"
"Poor","2013","Other degree","173","0.0446311138935012","0.0383464004133575","0.0509158273736448"
"Poor","2013","no degree/no degree yet","65","0.0571882621572593","0.0446996265614005","0.0696768977531181"
"Very good","2014","lower secondary degree","401","0.0538936177286662","0.0485771873789992","0.0592100480783332"
"Very good","2014","secondary school degree","615","0.0754677633612204","0.0695134873555698","0.081422039366871"
"Very good","2014","college entrance qualification","1021","0.146672375789562","0.138636769668189","0.154707981910934"
"Very good","2014","Other degree","381","0.118787398742402","0.107767083038416","0.129807714446388"
"Very good","2014","no degree/no degree yet","191","0.172136065462877","0.148820348569235","0.19545178235652"
"Good","2014","lower secondary degree","2107","0.280967235244588","0.270384847919943","0.291549622569232"
"Good","2014","secondary school degree","3137","0.390175668957433","0.379180050563546","0.401171287351321"
"Good","2014","college entrance qualification","3588","0.464250684819527","0.452922934606016","0.475578435033038"
"Good","2014","Other degree","1300","0.337463893235511","0.321357921500555","0.353569864970467"
"Good","2014","no degree/no degree yet","376","0.349327430509406","0.31988111577455","0.378773745244262"
"Satisfactory","2014","lower secondary degree","2622","0.385047285823629","0.373590590380608","0.396503981266649"
"Satisfactory","2014","secondary school degree","2579","0.357248395010902","0.346446649991534","0.368050140030271"
"Satisfactory","2014","college entrance qualification","1985","0.265372943485683","0.255344157683293","0.275401729288072"
"Satisfactory","2014","Other degree","1009","0.320017571603385","0.304128290134344","0.335906853072427"
"Satisfactory","2014","no degree/no degree yet","246","0.260825125740026","0.233705626471554","0.287944625008498"
"Less good","2014","lower secondary degree","1375","0.215689137172585","0.206005472876542","0.225372801468628"
"Less good","2014","secondary school degree","1032","0.146727566837753","0.13875153445291","0.154703599222596"
"Less good","2014","college entrance qualification","735","0.104432501115244","0.097486200460624","0.111378801769864"
"Less good","2014","Other degree","478","0.17375049119689","0.160844625888024","0.186656356505756"
"Less good","2014","no degree/no degree yet","140","0.15513223695531","0.132771878936354","0.177492594974265"
"Poor","2014","lower secondary degree","425","0.0644027240305327","0.0586233864033373","0.0701820616577281"
"Poor","2014","secondary school degree","197","0.0303806058326908","0.0265117187454613","0.0342494929199203"
"Poor","2014","college entrance qualification","117","0.019271494789984","0.0161488781099308","0.0223941114700373"
"Poor","2014","Other degree","143","0.0499806452218114","0.0425583938877983","0.0574028965558246"
"Poor","2014","no degree/no degree yet","54","0.062579141332381","0.0476196969981383","0.0775385856666237"
"Very good","2015","lower secondary degree","365","0.0493153486688547","0.0440138807867826","0.0546168165509268"
"Very good","2015","secondary school degree","577","0.0758797990842547","0.0697674552450107","0.0819921429234986"
"Very good","2015","college entrance qualification","958","0.144898937606953","0.136779033624707","0.153018841589199"
"Very good","2015","Other degree","745","0.142983924855721","0.13230139277578","0.153666456935663"
"Very good","2015","no degree/no degree yet","186","0.153988566000215","0.131379162801897","0.176597969198534"
"Good","2015","lower secondary degree","1865","0.278680909867756","0.267703391751881","0.289658427983631"
"Good","2015","secondary school degree","2997","0.400293865638622","0.388984475877038","0.411603255400205"
"Good","2015","college entrance qualification","3392","0.447257855673368","0.435788214050588","0.458727497296148"
"Good","2015","Other degree","1730","0.361035705660325","0.346378557189143","0.375692854131508"
"Good","2015","no degree/no degree yet","373","0.349293231643689","0.319429471260503","0.379156992026876"
"Satisfactory","2015","lower secondary degree","2514","0.387880958979045","0.375950586187128","0.399811331770962"
"Satisfactory","2015","secondary school degree","2435","0.345282077780513","0.334307328902245","0.35625682665878"
"Satisfactory","2015","college entrance qualification","2035","0.284890267154407","0.274478253695317","0.295302280613497"
"Satisfactory","2015","Other degree","1035","0.296547150619285","0.282609149698836","0.310485151539734"
"Satisfactory","2015","no degree/no degree yet","211","0.25047793512408","0.22333644463289","0.277619425615269"
"Less good","2015","lower secondary degree","1287","0.219111127722675","0.20898336137059","0.229238894074759"
"Less good","2015","secondary school degree","999","0.143678319760704","0.135581871429461","0.151774768091947"
"Less good","2015","college entrance qualification","712","0.100941880336557","0.0939926109203728","0.107891149752742"
"Less good","2015","Other degree","480","0.1525396156411","0.141567581727645","0.163511649554555"
"Less good","2015","no degree/no degree yet","164","0.169593429842644","0.146085918997447","0.193100940687841"
"Poor","2015","lower secondary degree","377","0.0650116547616701","0.0589751499885394","0.0710481595348007"
"Poor","2015","secondary school degree","202","0.0348659377359071","0.0306317027576344","0.0391001727141798"
"Poor","2015","college entrance qualification","122","0.0220110592287152","0.0186265397866751","0.0253955786707554"
"Poor","2015","Other degree","135","0.0468936032235688","0.0404420600342216","0.053345146412916"
"Poor","2015","no degree/no degree yet","45","0.0766468373893716","0.059982510144207","0.0933111646345362"
"Very good","2016","lower secondary degree","343","0.0470910662930055","0.0416830500575813","0.0524990825284297"
"Very good","2016","secondary school degree","517","0.0733666522142249","0.0671003991349242","0.0796329052935257"
"Very good","2016","college entrance qualification","894","0.127128186245823","0.11922979684913","0.135026575642516"
"Very good","2016","Other degree","1434","0.139813212661232","0.130796883581814","0.14882954174065"
"Very good","2016","no degree/no degree yet","773","0.196263616155833","0.180710373833547","0.211816858478119"
"Good","2016","lower secondary degree","1739","0.284106391242702","0.272592880521272","0.295619901964133"
"Good","2016","secondary school degree","2715","0.395416079543489","0.383665478637256","0.407166680449722"
"Good","2016","college entrance qualification","3172","0.46340665341741","0.451583150719009","0.475230156115812"
"Good","2016","Other degree","2150","0.351850867171043","0.339435028865787","0.364266705476298"
"Good","2016","no degree/no degree yet","813","0.346834616447238","0.328195856107372","0.365473376787105"
"Satisfactory","2016","lower secondary degree","2275","0.385496425808371","0.373070881859702","0.39792196975704"
"Satisfactory","2016","secondary school degree","2285","0.34830872594439","0.336858666340434","0.359758785548345"
"Satisfactory","2016","college entrance qualification","1946","0.281841960464035","0.271174643013831","0.292509277914239"
"Satisfactory","2016","Other degree","1194","0.2925227144086","0.280695150297936","0.304350278519264"
"Satisfactory","2016","no degree/no degree yet","484","0.230358446943986","0.213869589985259","0.246847303902714"
"Less good","2016","lower secondary degree","1183","0.219701278596898","0.209130918924044","0.230271638269753"
"Less good","2016","secondary school degree","922","0.147787898148298","0.139258902320483","0.156316893976114"
"Less good","2016","college entrance qualification","701","0.105144771192419","0.0978717875493604","0.112417754835477"
"Less good","2016","Other degree","698","0.164967027458429","0.155317419934429","0.17461663498243"
"Less good","2016","no degree/no degree yet","311","0.180488036113018","0.165427303967218","0.195548768258817"
"Poor","2016","lower secondary degree","354","0.0636048380590226","0.0573744129302206","0.0698352631878246"
"Poor","2016","secondary school degree","212","0.0351206441495982","0.0306965703729859","0.0395447179262105"
"Poor","2016","college entrance qualification","120","0.022478428680313","0.0189637265044467","0.0259931308561793"
"Poor","2016","Other degree","207","0.0508461783006963","0.0451345922876826","0.05655776431371"
"Poor","2016","no degree/no degree yet","124","0.0460552843399241","0.0378471290702996","0.0542634396095486"
"Very good","2017","lower secondary degree","354","0.0466636669708308","0.0413815556597777","0.0519457782818839"
"Very good","2017","secondary school degree","610","0.0739071770678288","0.0680330792834263","0.0797812748522313"
"Very good","2017","college entrance qualification","1180","0.143976109359004","0.136261945434398","0.151690273283609"
"Very good","2017","Other degree","1523","0.128009615224196","0.11957971212993","0.136439518318462"
"Very good","2017","no degree/no degree yet","978","0.192475764809062","0.178688442370561","0.206263087247564"
"Good","2017","lower secondary degree","1836","0.287543976996855","0.276208854620757","0.298879099372953"
"Good","2017","secondary school degree","3059","0.387962737895483","0.377021800198184","0.398903675592782"
"Good","2017","college entrance qualification","3691","0.448372028981193","0.437443968258498","0.459300089703888"
"Good","2017","Other degree","2337","0.363271996233352","0.35113703554507","0.375406956921633"
"Good","2017","no degree/no degree yet","1050","0.331563135184023","0.315099435389846","0.3480268349782"
"Satisfactory","2017","lower secondary degree","2392","0.394650405424835","0.382409756302247","0.406891054547423"
"Satisfactory","2017","secondary school degree","2685","0.351115265434268","0.340398117148016","0.36183241372052"
"Satisfactory","2017","college entrance qualification","2195","0.285102615865935","0.275182353488657","0.295022878243213"
"Satisfactory","2017","Other degree","1296","0.306445783705472","0.294813567347146","0.318078000063798"
"Satisfactory","2017","no degree/no degree yet","612","0.274218020583426","0.258616561766482","0.289819479400369"
"Less good","2017","lower secondary degree","1185","0.210448163357913","0.20023975725455","0.220656569461277"
"Less good","2017","secondary school degree","1036","0.154348334311128","0.146236532465858","0.162460136156397"
"Less good","2017","college entrance qualification","763","0.101617047617555","0.0949778630623317","0.108256232172778"
"Less good","2017","Other degree","709","0.161515488211626","0.152230100385725","0.170800876037528"
"Less good","2017","no degree/no degree yet","370","0.159841344690256","0.14702573305755","0.172656956322961"
"Poor","2017","lower secondary degree","358","0.0606937872495663","0.0547142061439311","0.0666733683552015"
"Poor","2017","secondary school degree","230","0.0326664852912923","0.0286752261376303","0.0366577444449543"
"Poor","2017","college entrance qualification","127","0.0209321981763135","0.0177865184246093","0.0240778779280178"
