"ple0008","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Good","2012","Not Working","Rural Area","1067","0.259746428485801","0.245336188733916","0.274156668237686"
"Satisfactory","2012","Full Time","Urban Area","1969","0.308182489955134","0.297043572658208","0.319321407252059"
"Satisfactory","2012","Full Time","Rural Area","1186","0.322248623908806","0.307455742470077","0.337041505347535"
"Satisfactory","2012","Part Time","Urban Area","1389","0.306218021472689","0.293292660302361","0.319143382643017"
"Satisfactory","2012","Part Time","Rural Area","786","0.33623640723899","0.318014280866237","0.354458533611743"
"Satisfactory","2012","Not Working","Urban Area","2180","0.364111779103344","0.352191034878694","0.376032523327994"
"Satisfactory","2012","Not Working","Rural Area","1311","0.376988604330083","0.361062180644798","0.392915028015368"
"Less good","2012","Full Time","Urban Area","560","0.0824817171949328","0.0758453648642506","0.089118069525615"
"Less good","2012","Full Time","Rural Area","314","0.0827673389674944","0.0740458368934026","0.0914888410415862"
"Less good","2012","Part Time","Urban Area","557","0.12004160371339","0.110927525080953","0.129155682345826"
"Less good","2012","Part Time","Rural Area","272","0.114669053425539","0.102379222495454","0.126958884355623"
"Less good","2012","Not Working","Urban Area","1214","0.222695383314318","0.2123880375304","0.233002729098236"
"Less good","2012","Not Working","Rural Area","724","0.233752764055489","0.219844625890178","0.247660902220799"
"Poor","2012","Full Time","Urban Area","86","0.011478094596753","0.00890846057722982","0.0140477286162762"
"Poor","2012","Full Time","Rural Area","48","0.015310333858805","0.0114237856649593","0.0191968820526508"
"Poor","2012","Part Time","Urban Area","100","0.0201281809976204","0.0161899362241189","0.0240664257711219"
"Poor","2012","Part Time","Rural Area","70","0.0298603167266312","0.0232953230540571","0.0364253103992054"
"Poor","2012","Not Working","Urban Area","418","0.0773337288795793","0.0707160999174999","0.0839513578416588"
"Poor","2012","Not Working","Rural Area","240","0.0741528145949487","0.0655420912931177","0.0827635378967797"
"Very good","2013","Full Time","Urban Area","718","0.114504163565475","0.106583872130703","0.122424455000246"
"Very good","2013","Full Time","Rural Area","373","0.102941450608345","0.092892642504368","0.112990258712321"
"Very good","2013","Part Time","Urban Area","546","0.125059697237003","0.115551105180121","0.134568289293885"
"Very good","2013","Part Time","Rural Area","268","0.0996221318123959","0.0879519357724315","0.11129232785236"
"Very good","2013","Not Working","Urban Area","1385","0.100760185059888","0.0947227650977906","0.106797605021985"
"Very good","2013","Not Working","Rural Area","453","0.0767945514162675","0.0688259069355184","0.0847631958970166"
"Good","2013","Full Time","Urban Area","2878","0.455093445230623","0.442706946361405","0.467479944099841"
"Good","2013","Full Time","Rural Area","1670","0.460539229847029","0.444056760932932","0.477021698761125"
"Good","2013","Part Time","Urban Area","2054","0.403416409172357","0.389314407899762","0.417518410444953"
"Good","2013","Part Time","Rural Area","1095","0.410124968955181","0.390959213508192","0.42929072440217"
"Good","2013","Not Working","Urban Area","3256","0.289382900506865","0.280287466988005","0.298478334025724"
"Good","2013","Not Working","Rural Area","1364","0.269362028520001","0.256085351989818","0.282638705050184"
"Satisfactory","2013","Full Time","Urban Area","1919","0.310452892962954","0.298944436288898","0.32196134963701"
"Satisfactory","2013","Full Time","Rural Area","1085","0.328358646820993","0.312829344001651","0.343887949640336"
"Satisfactory","2013","Part Time","Urban Area","1356","0.312415126838865","0.299092265690477","0.325737987987252"
"Satisfactory","2013","Part Time","Rural Area","788","0.336962545486708","0.318544324620287","0.355380766353129"
"Satisfactory","2013","Not Working","Urban Area","2816","0.338099212961035","0.328610929012809","0.347587496909261"
"Satisfactory","2013","Not Working","Rural Area","1460","0.372258732403007","0.357791586713113","0.386725878092902"
"Less good","2013","Full Time","Urban Area","603","0.10306063719337","0.0954981402070141","0.110623134179726"
"Less good","2013","Full Time","Rural Area","338","0.0943719945698799","0.0847046876880908","0.104039301451669"
"Less good","2013","Part Time","Urban Area","585","0.136829599706284","0.126950744598272","0.146708454814296"
"Less good","2013","Part Time","Rural Area","312","0.120924959055349","0.108220423888619","0.133629494222079"
"Less good","2013","Not Working","Urban Area","1545","0.195528843249802","0.187574033475868","0.203483653023736"
"Less good","2013","Not Working","Rural Area","771","0.208147669132304","0.195997622533","0.220297715731608"
"Poor","2013","Full Time","Urban Area","91","0.0168888610475788","0.0136837819579025","0.0200939401372552"
"Poor","2013","Full Time","Rural Area","47","0.0137886781537536","0.00993251566677281","0.0176448406407344"
"Poor","2013","Part Time","Urban Area","108","0.0222791670454911","0.0180366340625656","0.0265217000284167"
"Poor","2013","Part Time","Rural Area","67","0.0323653946903659","0.0254696054416859","0.0392611839390458"
"Poor","2013","Not Working","Urban Area","547","0.0762288582224107","0.0709064148777579","0.0815513015670635"
"Poor","2013","Not Working","Rural Area","241","0.0734370185284205","0.0656303622386635","0.0812436748181776"
"Very good","2014","Full Time","Urban Area","814","0.121708974481202","0.113887830310344","0.129530118652061"
"Very good","2014","Full Time","Rural Area","383","0.120669247774816","0.109908283419058","0.131430212130573"
"Very good","2014","Part Time","Urban Area","603","0.130345317528938","0.121071356547514","0.139619278510361"
"Very good","2014","Part Time","Rural Area","251","0.0911691482503989","0.0798946711672519","0.102443625333546"
"Very good","2014","Not Working","Urban Area","516","0.0706064746045041","0.0641806725655954","0.0770322766434129"
"Very good","2014","Not Working","Rural Area","211","0.0562165223972635","0.0483361457411843","0.0640968990533427"
"Good","2014","Full Time","Urban Area","3185","0.456788310520024","0.444872274379958","0.468704346660089"
"Good","2014","Full Time","Rural Area","1717","0.478074816558042","0.461573111554797","0.494576521561287"
"Good","2014","Part Time","Urban Area","2200","0.4158798950705","0.402303665678584","0.429456124462416"
"Good","2014","Part Time","Rural Area","1045","0.411061298125865","0.391789631655952","0.430332964595777"
"Good","2014","Not Working","Urban Area","1830","0.25980925715244","0.24880896062932","0.270809553675561"
"Good","2014","Not Working","Rural Area","959","0.245203331379847","0.230485054345783","0.259921608413911"
"Satisfactory","2014","Full Time","Urban Area","1975","0.304868868271202","0.293856526630967","0.315881209911437"
"Satisfactory","2014","Full Time","Rural Area","1069","0.291885511581889","0.276866727675025","0.306904295488753"
"Satisfactory","2014","Part Time","Urban Area","1503","0.298437068432117","0.28583320098754","0.311040935876694"
"Satisfactory","2014","Part Time","Rural Area","844","0.344846069467735","0.3262288317424","0.36346330719307"
"Satisfactory","2014","Not Working","Urban Area","2069","0.363725612933564","0.351658193174375","0.375793032692753"
"Satisfactory","2014","Not Working","Rural Area","1204","0.389768979312827","0.373083849916799","0.406454108708855"
"Less good","2014","Full Time","Urban Area","642","0.103289822299328","0.0960096009803209","0.110570043618335"
"Less good","2014","Full Time","Rural Area","315","0.10051750404675","0.090584194589141","0.110450813504359"
"Less good","2014","Part Time","Urban Area","652","0.132068680517851","0.122742867000212","0.14139449403549"
"Less good","2014","Part Time","Rural Area","310","0.126311375256485","0.113299781325449","0.13932296918752"
"Less good","2014","Not Working","Urban Area","1265","0.227524414258913","0.217008146373501","0.238040682144325"
"Less good","2014","Not Working","Rural Area","673","0.230842617090589","0.216426629365309","0.24525860481587"
"Poor","2014","Full Time","Urban Area","97","0.0133440244282442","0.010599190603995","0.0160888582524934"
"Poor","2014","Full Time","Rural Area","36","0.00885292003850316","0.00575843004275184","0.0119474100342545"
"Poor","2014","Part Time","Urban Area","105","0.0232690384505941","0.0191164315309516","0.0274216453702366"
"Poor","2014","Part Time","Rural Area","54","0.0266121088995167","0.0203081475118317","0.0329160702872017"
"Poor","2014","Not Working","Urban Area","425","0.0783342410505784","0.0715941183376645","0.0850743637634923"
"Poor","2014","Not Working","Rural Area","235","0.0779685498194736","0.0687955497153167","0.0871415499236305"
"Very good","2015","Full Time","Urban Area","708","0.120317453201098","0.112235048324296","0.1283998580779"
"Very good","2015","Full Time","Rural Area","351","0.106690947839085","0.0961466690570818","0.117235226621089"
"Very good","2015","Part Time","Urban Area","550","0.127938731800151","0.11837717059664","0.137500293003662"
"Very good","2015","Part Time","Rural Area","233","0.0918641533990297","0.0804083986058012","0.103319908192258"
"Very good","2015","Not Working","Urban Area","855","0.0840209255520372","0.0774417080191884","0.090600143084886"
"Very good","2015","Not Working","Rural Area","329","0.0594147433700996","0.0515206969802397","0.0673087897599595"
"Good","2015","Full Time","Urban Area","2941","0.453911672244114","0.441542790956713","0.466280553531515"
"Good","2015","Full Time","Rural Area","1579","0.473957561728547","0.456903322725824","0.49101180073127"
"Good","2015","Part Time","Urban Area","2023","0.412040179576734","0.397950604430402","0.426129754723066"
"Good","2015","Part Time","Rural Area","1023","0.396953857468354","0.377548549191582","0.416359165745125"
"Good","2015","Not Working","Urban Area","2193","0.273050536422196","0.262484517930355","0.283616554914038"
"Good","2015","Not Working","Rural Area","1050","0.26350761076326","0.248796881893548","0.278218339632973"
"Satisfactory","2015","Full Time","Urban Area","1912","0.317628293353726","0.306062287834434","0.329194298873018"
"Satisfactory","2015","Full Time","Rural Area","1012","0.307675941774095","0.29191240345655","0.323439480091639"
"Satisfactory","2015","Part Time","Urban Area","1427","0.309990591454059","0.29675156493332","0.323229617974798"
"Satisfactory","2015","Part Time","Rural Area","839","0.347736778882958","0.328847646075948","0.366625911689968"
"Satisfactory","2015","Not Working","Urban Area","2078","0.34113904208638","0.329895572779483","0.352382511393277"
"Satisfactory","2015","Not Working","Rural Area","1177","0.362561891649499","0.346508619557507","0.378615163741491"
"Less good","2015","Full Time","Urban Area","589","0.0971043163091789","0.0897481531231253","0.104460479495232"
"Less good","2015","Full Time","Rural Area","317","0.100057489272931","0.0898084204432511","0.110306558102611"
"Less good","2015","Part Time","Urban Area","596","0.128008647629512","0.118444857588925","0.137572437670099"
"Less good","2015","Part Time","Rural Area","287","0.133146132981293","0.119671638357725","0.146620627604861"
"Less good","2015","Not Working","Urban Area","1298","0.220395440140662","0.210564926119315","0.230225954162009"
"Less good","2015","Not Working","Rural Area","650","0.228406842266191","0.214388320617631","0.242425363914751"
"Poor","2015","Full Time","Urban Area","74","0.0110382648918833","0.00844257115582825","0.0136339586279384"
"Poor","2015","Full Time","Rural Area","34","0.0116180593853422","0.00795805654492234","0.015278062225762"
"Poor","2015","Part Time","Urban Area","92","0.0220218495395449","0.0178209164815725","0.0262227825975172"
"Poor","2015","Part Time","Rural Area","60","0.0302990772683656","0.0235006435618596","0.0370975109748716"
"Poor","2015","Not Working","Urban Area","406","0.0813940557987242","0.0749092240948104","0.0878788875026379"
"Poor","2015","Not Working","Rural Area","239","0.0861089119509501","0.0767413893444012","0.0954764345574991"
"Very good","2016","Full Time","Urban Area","735","0.111467474388694","0.10350302776682","0.119431921010567"
"Very good","2016","Full Time","Rural Area","347","0.0926777897109728","0.0826054546033133","0.102750124818632"
"Very good","2016","Part Time","Urban Area","590","0.133547477225465","0.123728011517507","0.143366942933422"
"Very good","2016","Part Time","Rural Area","229","0.0848931091511374","0.0736456026411841","0.0961406156610907"
"Very good","2016","Not Working","Urban Area","1663","0.0728275603643648","0.067278201271518","0.0783769194572116"
"Very good","2016","Not Working","Rural Area","673","0.0678461062922924","0.0602952084066762","0.0753970041779087"
"Good","2016","Full Time","Urban Area","2728","0.452806538799993","0.440209407539189","0.465403670060797"
"Good","2016","Full Time","Rural Area","1539","0.479722216299971","0.462369234232542","0.497075198367401"
"Good","2016","Part Time","Urban Area","1999","0.425502864018247","0.411230602131848","0.439775125904645"
"Good","2016","Part Time","Rural Area","1023","0.418669319136464","0.398761150503143","0.438577487769786"
"Good","2016","Not Working","Urban Area","2532","0.272844186341676","0.263331880984677","0.282356491698675"
"Good","2016","Not Working","Rural Area","1294","0.255823263042303","0.242722385539688","0.268924140544918"
"Satisfactory","2016","Full Time","Urban Area","1809","0.317036198100143","0.305260189098399","0.328812207101886"
"Satisfactory","2016","Full Time","Rural Area","959","0.320011229264714","0.303808243853926","0.336214214675502"
"Satisfactory","2016","Part Time","Urban Area","1355","0.291279302646711","0.278163647189326","0.304394958104095"
"Satisfactory","2016","Part Time","Rural Area","768","0.330720284981952","0.311734945447119","0.349705624516785"
"Satisfactory","2016","Not Working","Urban Area","2312","0.345252006662466","0.335098410543022","0.355405602781909"
"Satisfactory","2016","Not Working","Rural Area","1282","0.363910098200562","0.34946406435739","0.378356132043734"
"Less good","2016","Full Time","Urban Area","643","0.104631556319352","0.0968855634129435","0.11237754922576"
"Less good","2016","Full Time","Rural Area","297","0.0904932354999875","0.0805283437244145","0.10045812727556"
"Less good","2016","Part Time","Urban Area","558","0.129139170626152","0.119458598988284","0.138819742264019"
"Less good","2016","Part Time","Rural Area","278","0.14030014038784","0.126285350172233","0.154314930603447"
"Less good","2016","Not Working","Urban Area","1412","0.227724578152972","0.218768750023553","0.236680406282391"
"Less good","2016","Not Working","Rural Area","752","0.234300773925011","0.221583082316814","0.247018465533209"
"Poor","2016","Full Time","Urban Area","83","0.0140582323918191","0.0110787841048472","0.017037680678791"
"Poor","2016","Full Time","Rural Area","42","0.0170955292243549","0.012592979770531","0.0215980786781787"
"Poor","2016","Part Time","Urban Area","108","0.0205311854834262","0.0164376369095636","0.0246247340572889"
"Poor","2016","Part Time","Rural Area","61","0.0254171463426065","0.0190659301165575","0.0317683625686554"
"Poor","2016","Not Working","Urban Area","504","0.0813516684785221","0.0755135545177055","0.0871897824393386"
"Poor","2016","Not Working","Rural Area","260","0.0781197585398311","0.0700620784001475","0.0861774386795147"
"Very good","2017","Full Time","Urban Area","864","0.126400865373612","0.118445190974987","0.134356539772237"
"Very good","2017","Full Time","Rural Area","410","0.0935282382767937","0.0842275707997286","0.102828905753859"
"Very good","2017","Part Time","Urban Area","734","0.135584602193783","0.126265329340109","0.144903875047456"
"Very good","2017","Part Time","Rural Area","272","0.0862098665984616","0.0755296223492098","0.0968901108477135"
"Very good","2017","Not Working","Urban Area","1896","0.0806214480008103","0.075098004205907","0.0861448917957136"
"Very good","2017","Not Working","Rural Area","785","0.0542793671409716","0.0477319803938061","0.0608267538881371"
"Good","2017","Full Time","Urban Area","3043","0.44638447185143","0.434482893773245","0.458286049929615"
"Good","2017","Full Time","Rural Area","1798","0.479518047220334","0.463560324412626","0.495475770028042"
"Good","2017","Part Time","Urban Area","2184","0.414455251208933","0.401045075658968","0.427865426758898"
"Good","2017","Part Time","Rural Area","1156","0.417360220957461","0.398595804679009","0.436124637235914"
"Good","2017","Not Working","Urban Area","2971","0.265516368745492","0.256557066893817","0.274475670597167"
"Good","2017","Not Working","Rural Area","1383","0.253308428141288","0.240740473059883","0.265876383222693"
"Satisfactory","2017","Full Time","Urban Area","2038","0.313528006380988","0.302421039890066","0.32463497287191"
"Satisfactory","2017","Full Time","Rural Area","1149","0.310783856393427","0.296000517010931","0.325567195775924"
"Satisfactory","2017","Part Time","Urban Area","1514","0.303683369791373","0.291165527280168","0.316201212302579"
"Satisfactory","2017","Part Time","Rural Area","845","0.32872655964526","0.31085153721625","0.346601582074269"
"Satisfactory","2017","Not Working","Urban Area","2506","0.354410554268641","0.344706147494606","0.364114961042675"
"Satisfactory","2017","Not Working","Rural Area","1427","0.387838294408285","0.373757485700698","0.401919103115871"
"Less good","2017","Full Time","Urban Area","662","0.0988710083425367","0.0917248301367311","0.106017186548342"
"Less good","2017","Full Time","Rural Area","358","0.103505802950042","0.0937756046435104","0.113236001256573"
"Less good","2017","Part Time","Urban Area","639","0.123825394009031","0.114859041998695","0.132791746019367"
"Less good","2017","Part Time","Rural Area","321","0.140742585323894","0.127509720612326","0.153975450035461"
"Less good","2017","Not Working","Urban Area","1491","0.230183327923521","0.221643127819785","0.238723528027257"
"Less good","2017","Not Working","Rural Area","742","0.227757147464095","0.215637719230492","0.239876575697697"
"Poor","2017","Full Time","Urban Area","95","0.0148156480514335","0.0119232040595234","0.0177080920433436"
"Poor","2017","Full Time","Rural Area","50","0.0126640551594034","0.00909227704736929","0.0162358332714374"
"Poor","2017","Part Time","Urban Area","113","0.0224513827968798","0.018418586136496","0.0264841794572636"
"Poor","2017","Part Time","Rural Area","59","0.0269607674749234","0.0207975035296749","0.0331240314201719"
"Poor","2017","Not Working","Urban Area","469","0.0692683010615361","0.0641169994508116","0.0744196026722606"
"Poor","2017","Not Working","Rural Area","263","0.0768167628453611","0.0691211868552385","0.0845123388354836"
"Very good","2018","Full Time","Urban Area","929","0.136679623757664","0.128333293399492","0.145025954115836"
"Very good","2018","Full Time","Rural Area","423","0.101260967368973","0.0913693018899986","0.111152632847948"
"Very good","2018","Part Time","Urban Area","821","0.136903549639079","0.127570478545545","0.146236620732612"
"Very good","2018","Part Time","Rural Area","299","0.088047559880645","0.0773473067307933","0.0987478130304967"
"Very good","2018","Not Working","Urban Area","1545","0.0781539450515748","0.0723240528163829","0.0839838372867667"
"Very good","2018","Not Working","Rural Area","628","0.0589936527832406","0.0516515768823365","0.0663357286841446"
"Good","2018","Full Time","Urban Area","2950","0.442751091361486","0.430682346085187","0.454819836637785"
"Good","2018","Full Time","Rural Area","1697","0.468170087172302","0.451808712344324","0.48453146200028"
"Good","2018","Part Time","Urban Area","2217","0.426553053243519","0.413124763475472","0.439981343011565"
"Good","2018","Part Time","Rural Area","1150","0.430248209390462","0.411552081056486","0.448944337724438"
"Good","2018","Not Working","Urban Area","2460","0.268330592834022","0.258706752326851","0.277954433341193"
"Good","2018","Not Working","Rural Area","1062","0.232825046334844","0.219655160614004","0.245994932055684"
"Satisfactory","2018","Full Time","Urban Area","1926","0.307965051966405","0.296748163053235","0.319181940879574"
"Satisfactory","2018","Full Time","Rural Area","1087","0.324106296775007","0.30875961395086","0.339452979599153"
"Satisfactory","2018","Part Time","Urban Area","1484","0.296245144624691","0.283847936932048","0.308642352317334"
"Satisfactory","2018","Part Time","Rural Area","871","0.334174049422617","0.316361912910842","0.351986185934392"
"Satisfactory","2018","Not Working","Urban Area","2351","0.354217445038605","0.343829395759987","0.364605494317224"
"Satisfactory","2018","Not Working","Rural Area","1318","0.411853999344566","0.3965172200644","0.427190778624732"
"Less good","2018","Full Time","Urban Area","634","0.101485934503219","0.0941488578685989","0.10882301113784"
"Less good","2018","Full Time","Rural Area","328","0.0972805834631316","0.087563832810858","0.106997334115405"
"Less good","2018","Part Time","Urban Area","575","0.116072658909294","0.107375832437051","0.124769485381536"
"Less good","2018","Part Time","Rural Area","311","0.11542641067688","0.103360256366841","0.127492564986918"
"Less good","2018","Not Working","Urban Area","1324","0.226152391788836","0.217066152110126","0.235238631467547"
"Less good","2018","Not Working","Rural Area","695","0.216614008737301","0.203777375883631","0.22945064159097"
"Poor","2018","Full Time","Urban Area","68","0.0111182984112257","0.00857059410525842","0.013666002717193"
"Poor","2018","Full Time","Rural Area","38","0.00918206522058638","0.00605455527732111","0.0123095751638517"
"Poor","2018","Part Time","Urban Area","114","0.0242255935834184","0.0200511415093291","0.0284000456575076"
"Poor","2018","Part Time","Rural Area","63","0.0321037706293966","0.025447335311217","0.0387602059475761"
"Poor","2018","Not Working","Urban Area","463","0.0731456252869616","0.0674903232560729","0.0788009273178503"
"Poor","2018","Not Working","Rural Area","253","0.0797132928000494","0.0712732062777503","0.0881533793223484"
"Very good","2019","Full Time","Urban Area","986","0.126395025242476","0.118312484000862","0.13447756648409"
"Very good","2019","Full Time","Rural Area","486","0.0956314834408795","0.0862152024825906","0.105047764399168"
"Very good","2019","Part Time","Urban Area","784","0.147121002026067","0.137064380196957","0.157177623855177"
"Very good","2019","Part Time","Rural Area","343","0.101990042676496","0.0901905065866122","0.11378957876638"
"Very good","2019","Not Working","Urban Area","1132","0.069871010734317","0.0638423417911799","0.075899679677454"
"Very good","2019","Not Working","Rural Area","405","0.0458905345122754","0.0391022143183442","0.0526788547062066"
"Good","2019","Full Time","Urban Area","3088","0.471979788742471","0.459837169874268","0.484122407610673"
"Good","2019","Full Time","Rural Area","1797","0.475037851509635","0.459048371229598","0.491027331789673"
"Good","2019","Part Time","Urban Area","2052","0.432633465566583","0.418567712619627","0.446699218513538"
"Good","2019","Part Time","Rural Area","1051","0.402050208603241","0.382933286288935","0.421167130917547"
"Good","2019","Not Working","Urban Area","2186","0.278900098705351","0.268294788287078","0.289505409123624"
"Good","2019","Not Working","Rural Area","1132","0.258818508432212","0.244609570842194","0.273027446022231"
"Satisfactory","2019","Full Time","Urban Area","1770","0.28468917597913","0.27371281792045","0.29566553403781"
"Satisfactory","2019","Full Time","Rural Area","1109","0.326742372275407","0.311724804015135","0.341759940535679"
"Satisfactory","2019","Part Time","Urban Area","1328","0.281286055310041","0.268520985067014","0.294051125553068"
"Satisfactory","2019","Part Time","Rural Area","783","0.336599502319306","0.318175240298999","0.355023764339614"
"Satisfactory","2019","Not Working","Urban Area","2034","0.369768936657817","0.35835287126959","0.381185002046043"
"Satisfactory","2019","Not Working","Rural Area","1226","0.388579878984601","0.372766973450708","0.404392784518495"
"Less good","2019","Full Time","Urban Area","582","0.102539167121113","0.0951604980248551","0.109917836217372"
"Less good","2019","Full Time","Rural Area","323","0.0919396828487185","0.08268812020842","0.101191245489017"
"Less good","2019","Part Time","Urban Area","495","0.11483723914137","0.10578566713154","0.123888811151199"
"Less good","2019","Part Time","Rural Area","301","0.136853892425281","0.123453540461904","0.150254244388659"
"Less good","2019","Not Working","Urban Area","1142","0.215613468614554","0.205888138768559","0.225338798460549"
"Less good","2019","Not Working","Rural Area","672","0.238016916057529","0.224201046132347","0.251832785982711"
"Poor","2019","Full Time","Urban Area","67","0.0143968429148095","0.0114994321749652","0.0172942536546537"
"Poor","2019","Full Time","Rural Area","32","0.0106486099253598","0.00736215267174419","0.0139350671789754"
"Poor","2019","Part Time","Urban Area","107","0.0241222379559405","0.0197663411604727","0.0284781347514082"
"Poor","2019","Part Time","Rural Area","49","0.0225063539756755","0.016723329716497","0.0282893782348541"
"Poor","2019","Not Working","Urban Area","375","0.0658464852879618","0.0599813672335053","0.0717116033424183"
"Poor","2019","Not Working","Rural Area","215","0.068694162013382","0.0604886112514465","0.0768997127753175"
