"pli0089","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","1996","in school","West Germany","","","","","5"
"Never","1996","in school","East Germany","","","","","5"
"Never","1996","inadequately","West Germany","","","","","5"
"Never","1996","inadequately","East Germany","","","","","5"
"Never","1996","general elemantary","West Germany","","","","","5"
"Never","1996","general elemantary","East Germany","","","","","5"
"Never","1996","middle vocational","West Germany","","","","","5"
"Never","1996","middle vocational","East Germany","","","","","5"
"Never","1996","vocational + Abi","West Germany","","","","","5"
"Never","1996","vocational + Abi","East Germany","","","","","5"
"Never","1996","higher vocational","West Germany","","","","","5"
"Never","1996","higher vocational","East Germany","","","","","5"
"Never","1996","higher education","West Germany","","","","","5"
"Never","1996","higher education","East Germany","","","","","5"
"Rarely","1996","in school","West Germany","","","","","4"
"Rarely","1996","in school","East Germany","","","","","4"
"Rarely","1996","inadequately","West Germany","","","","","4"
"Rarely","1996","inadequately","East Germany","","","","","4"
"Rarely","1996","general elemantary","West Germany","","","","","4"
"Rarely","1996","general elemantary","East Germany","","","","","4"
"Rarely","1996","middle vocational","West Germany","","","","","4"
"Rarely","1996","middle vocational","East Germany","","","","","4"
"Rarely","1996","vocational + Abi","West Germany","","","","","4"
"Rarely","1996","vocational + Abi","East Germany","","","","","4"
"Rarely","1996","higher vocational","West Germany","","","","","4"
"Rarely","1996","higher vocational","East Germany","","","","","4"
"Rarely","1996","higher education","West Germany","","","","","4"
"Rarely","1996","higher education","East Germany","","","","","4"
"Daily","1997","in school","West Germany","","","","","1"
"Daily","1997","in school","East Germany","","","","","1"
"Daily","1997","inadequately","West Germany","","","","","1"
"Daily","1997","inadequately","East Germany","","","","","1"
"Daily","1997","general elemantary","West Germany","","","","","1"
"Daily","1997","general elemantary","East Germany","","","","","1"
"Daily","1997","middle vocational","West Germany","","","","","1"
"Daily","1997","middle vocational","East Germany","","","","","1"
"Daily","1997","vocational + Abi","West Germany","","","","","1"
"Daily","1997","vocational + Abi","East Germany","","","","","1"
"Daily","1997","higher vocational","West Germany","","","","","1"
"Daily","1997","higher vocational","East Germany","","","","","1"
"Daily","1997","higher education","West Germany","","","","","1"
"Daily","1997","higher education","East Germany","","","","","1"
"Min 1x per month","1997","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1997","higher vocational","West Germany","","","","","3"
"Min 1x per month","1997","higher vocational","East Germany","","","","","3"
"Min 1x per month","1997","higher education","West Germany","","","","","3"
"Min 1x per month","1997","higher education","East Germany","","","","","3"
"Min 1x per month","1997","in school","West Germany","","","","","3"
"Min 1x per month","1997","in school","East Germany","","","","","3"
"Min 1x per month","1997","inadequately","West Germany","","","","","3"
"Min 1x per month","1997","inadequately","East Germany","","","","","3"
"Min 1x per month","1997","general elemantary","West Germany","","","","","3"
"Min 1x per month","1997","general elemantary","East Germany","","","","","3"
"Min 1x per month","1997","middle vocational","West Germany","","","","","3"
"Min 1x per month","1997","middle vocational","East Germany","","","","","3"
"Min 1x per month","1997","vocational + Abi","West Germany","","","","","3"
"Min 1x per week","1997","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1997","higher vocational","West Germany","","","","","2"
"Min 1x per week","1997","higher vocational","East Germany","","","","","2"
"Min 1x per week","1997","higher education","West Germany","","","","","2"
"Min 1x per week","1997","higher education","East Germany","","","","","2"
"Min 1x per week","1997","in school","West Germany","","","","","2"
"Min 1x per week","1997","in school","East Germany","","","","","2"
"Min 1x per week","1997","inadequately","West Germany","","","","","2"
"Min 1x per week","1997","inadequately","East Germany","","","","","2"
"Min 1x per week","1997","general elemantary","West Germany","","","","","2"
"Min 1x per week","1997","general elemantary","East Germany","","","","","2"
"Min 1x per week","1997","middle vocational","West Germany","","","","","2"
"Min 1x per week","1997","middle vocational","East Germany","","","","","2"
"Min 1x per week","1997","vocational + Abi","West Germany","","","","","2"
"Never","1997","in school","West Germany","","","","","5"
"Never","1997","in school","East Germany","","","","","5"
"Never","1997","inadequately","West Germany","","","","","5"
"Never","1997","inadequately","East Germany","","","","","5"
"Never","1997","general elemantary","West Germany","","","","","5"
"Never","1997","general elemantary","East Germany","","","","","5"
"Never","1997","middle vocational","West Germany","","","","","5"
"Never","1997","middle vocational","East Germany","","","","","5"
"Never","1997","vocational + Abi","West Germany","","","","","5"
"Never","1997","vocational + Abi","East Germany","","","","","5"
"Never","1997","higher vocational","West Germany","","","","","5"
"Never","1997","higher vocational","East Germany","","","","","5"
"Never","1997","higher education","West Germany","","","","","5"
"Never","1997","higher education","East Germany","","","","","5"
"Rarely","1997","vocational + Abi","East Germany","","","","","4"
"Rarely","1997","higher vocational","West Germany","","","","","4"
"Rarely","1997","higher vocational","East Germany","","","","","4"
"Rarely","1997","higher education","West Germany","","","","","4"
"Rarely","1997","higher education","East Germany","","","","","4"
"Rarely","1997","in school","West Germany","","","","","4"
"Rarely","1997","in school","East Germany","","","","","4"
"Rarely","1997","inadequately","West Germany","","","","","4"
"Rarely","1997","inadequately","East Germany","","","","","4"
"Rarely","1997","general elemantary","West Germany","","","","","4"
"Rarely","1997","general elemantary","East Germany","","","","","4"
"Rarely","1997","middle vocational","West Germany","","","","","4"
"Rarely","1997","middle vocational","East Germany","","","","","4"
"Rarely","1997","vocational + Abi","West Germany","","","","","4"
"Daily","1998","in school","West Germany","","","","","1"
"Daily","1998","in school","East Germany","","","","","1"
"Daily","1998","inadequately","West Germany","","","","","1"
"Daily","1998","inadequately","East Germany","","","","","1"
"Daily","1998","general elemantary","West Germany","1","","","","1"
"Daily","1998","general elemantary","East Germany","1","","","","1"
"Daily","1998","middle vocational","West Germany","8","","","","1"
"Daily","1998","middle vocational","East Germany","3","","","","1"
"Daily","1998","vocational + Abi","West Germany","1","","","","1"
"Daily","1998","vocational + Abi","East Germany","","","","","1"
"Daily","1998","higher vocational","West Germany","2","","","","1"
"Daily","1998","higher vocational","East Germany","","","","","1"
"Daily","1998","higher education","West Germany","","","","","1"
"Daily","1998","higher education","East Germany","","","","","1"
"Min 1x per month","1998","vocational + Abi","East Germany","4","","","","3"
"Min 1x per month","1998","higher vocational","West Germany","55","0.0765387223189787","0.0549581100280686","0.0981193346098888","3"
"Min 1x per month","1998","higher vocational","East Germany","17","","","","3"
"Min 1x per month","1998","higher education","West Germany","91","0.0821425455532212","0.0659455205475837","0.0983395705588588","3"
"Min 1x per month","1998","higher education","East Germany","53","0.0593476081867984","0.0435747408491053","0.0751204755244916","3"
"Min 1x per month","1998","in school","West Germany","42","0.20777469034896","0.154525091815242","0.261024288882678","3"
"Min 1x per month","1998","in school","East Germany","15","","","","3"
"Min 1x per month","1998","inadequately","West Germany","15","","","","3"
"Min 1x per month","1998","inadequately","East Germany","1","","","","3"
"Min 1x per month","1998","general elemantary","West Germany","157","0.0607180162811212","0.050632874111685","0.0708031584505574","3"
"Min 1x per month","1998","general elemantary","East Germany","21","","","","3"
"Min 1x per month","1998","middle vocational","West Germany","436","0.0837269713819075","0.0759780553223335","0.0914758874414815","3"
"Min 1x per month","1998","middle vocational","East Germany","130","0.0614691645481239","0.0511643591504502","0.0717739699457976","3"
"Min 1x per month","1998","vocational + Abi","West Germany","37","0.084653264890353","0.0586434999424658","0.11066302983824","3"
"Min 1x per week","1998","vocational + Abi","East Germany","2","","","","2"
"Min 1x per week","1998","higher vocational","West Germany","33","0.0665540327610418","0.0463217170335949","0.0867863484884887","2"
"Min 1x per week","1998","higher vocational","East Germany","10","","","","2"
"Min 1x per week","1998","higher education","West Germany","40","0.0364587896600347","0.0254027439679771","0.0475148353520924","2"
"Min 1x per week","1998","higher education","East Germany","18","","","","2"
"Min 1x per week","1998","in school","West Germany","31","0.143185608454079","0.0972141035949852","0.189157113313173","2"
"Min 1x per week","1998","in school","East Germany","11","","","","2"
"Min 1x per week","1998","inadequately","West Germany","19","","","","2"
"Min 1x per week","1998","inadequately","East Germany","2","","","","2"
"Min 1x per week","1998","general elemantary","West Germany","102","0.0399155735422309","0.0316485125632626","0.0481826345211991","2"
"Min 1x per week","1998","general elemantary","East Germany","23","","","","2"
"Min 1x per week","1998","middle vocational","West Germany","303","0.0582868386046425","0.0517323262818085","0.0648413509274766","2"
"Min 1x per week","1998","middle vocational","East Germany","75","0.0314017250444068","0.0239194190435234","0.0388840310452903","2"
"Min 1x per week","1998","vocational + Abi","West Germany","21","","","","2"
"Never","1998","in school","West Germany","61","0.248860406032316","0.19211458425743","0.305606227807202","5"
"Never","1998","in school","East Germany","27","","","","5"
"Never","1998","inadequately","West Germany","334","0.79105255453542","0.752580919282435","0.829524189788405","5"
"Never","1998","inadequately","East Germany","8","","","","5"
"Never","1998","general elemantary","West Germany","1422","0.686833852511694","0.667248179813285","0.706419525210102","5"
"Never","1998","general elemantary","East Germany","250","0.757491181994223","0.714053679374416","0.80092868461403","5"
"Never","1998","middle vocational","West Germany","2540","0.529345433875746","0.515381218522026","0.543309649229466","5"
"Never","1998","middle vocational","East Germany","1312","0.648806695706964","0.62832727622993","0.669286115183998","5"
"Never","1998","vocational + Abi","West Germany","228","0.4904521915704","0.44374190179233","0.537162481348471","5"
"Never","1998","vocational + Abi","East Germany","33","0.513852386048828","0.395057730480951","0.632647041616706","5"
"Never","1998","higher vocational","West Germany","269","0.510665699334159","0.470088227282886","0.551243171385432","5"
"Never","1998","higher vocational","East Germany","128","0.568866407873868","0.505816421970775","0.631916393776962","5"
"Never","1998","higher education","West Germany","600","0.553600158774607","0.524276127564844","0.58292418998437","5"
"Never","1998","higher education","East Germany","506","0.614852983439846","0.582367198156585","0.647338768723108","5"
"Rarely","1998","vocational + Abi","East Germany","29","","","","4"
"Rarely","1998","higher vocational","West Germany","224","0.34406082453796","0.305498499465357","0.382623149610564","4"
"Rarely","1998","higher vocational","East Germany","82","0.310591180547781","0.251678756179409","0.369503604916154","4"
"Rarely","1998","higher education","West Germany","373","0.327798506012137","0.300108900024498","0.355488111999775","4"
"Rarely","1998","higher education","East Germany","285","0.308149192001661","0.277325745246307","0.338972638757016","4"
"Rarely","1998","in school","West Germany","89","0.400179295164645","0.335875931170513","0.464482659158777","4"
"Rarely","1998","in school","East Germany","53","0.473030465531198","0.377984766599186","0.56807616446321","4"
"Rarely","1998","inadequately","West Germany","61","0.132909042019298","0.100785084901463","0.165032999137133","4"
"Rarely","1998","inadequately","East Germany","4","","","","4"
"Rarely","1998","general elemantary","West Germany","472","0.212436658076311","0.195163063646169","0.229710252506452","4"
"Rarely","1998","general elemantary","East Germany","79","0.148699591309629","0.112641013114397","0.18475816950486","4"
"Rarely","1998","middle vocational","West Germany","1621","0.326719852121193","0.313598412676663","0.339841291565723","4"
"Rarely","1998","middle vocational","East Germany","567","0.257429352412854","0.238671427728494","0.276187277097214","4"
"Rarely","1998","vocational + Abi","West Germany","153","0.365487061998995","0.320490638287953","0.410483485710036","4"
"Daily","1999","in school","West Germany","","","","","1"
"Daily","1999","in school","East Germany","","","","","1"
"Daily","1999","inadequately","West Germany","","","","","1"
"Daily","1999","inadequately","East Germany","","","","","1"
"Daily","1999","general elemantary","West Germany","","","","","1"
"Daily","1999","general elemantary","East Germany","","","","","1"
"Daily","1999","middle vocational","West Germany","","","","","1"
"Daily","1999","middle vocational","East Germany","","","","","1"
"Daily","1999","vocational + Abi","West Germany","","","","","1"
"Daily","1999","vocational + Abi","East Germany","","","","","1"
"Daily","1999","higher vocational","West Germany","","","","","1"
"Daily","1999","higher vocational","East Germany","","","","","1"
"Daily","1999","higher education","West Germany","","","","","1"
"Daily","1999","higher education","East Germany","","","","","1"
"Min 1x per month","1999","in school","West Germany","","","","","3"
"Min 1x per month","1999","in school","East Germany","","","","","3"
"Min 1x per month","1999","inadequately","West Germany","","","","","3"
"Min 1x per month","1999","inadequately","East Germany","","","","","3"
"Min 1x per month","1999","general elemantary","West Germany","","","","","3"
"Min 1x per month","1999","general elemantary","East Germany","","","","","3"
"Min 1x per month","1999","middle vocational","West Germany","","","","","3"
"Min 1x per month","1999","middle vocational","East Germany","","","","","3"
"Min 1x per month","1999","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","1999","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1999","higher vocational","West Germany","","","","","3"
"Min 1x per month","1999","higher vocational","East Germany","","","","","3"
"Min 1x per month","1999","higher education","West Germany","","","","","3"
"Min 1x per month","1999","higher education","East Germany","","","","","3"
"Min 1x per week","1999","in school","West Germany","","","","","2"
"Min 1x per week","1999","in school","East Germany","","","","","2"
"Min 1x per week","1999","inadequately","West Germany","","","","","2"
"Min 1x per week","1999","inadequately","East Germany","","","","","2"
"Min 1x per week","1999","general elemantary","West Germany","","","","","2"
"Min 1x per week","1999","general elemantary","East Germany","","","","","2"
"Min 1x per week","1999","middle vocational","West Germany","","","","","2"
"Min 1x per week","1999","middle vocational","East Germany","","","","","2"
"Min 1x per week","1999","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","1999","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1999","higher vocational","West Germany","","","","","2"
"Min 1x per week","1999","higher vocational","East Germany","","","","","2"
"Min 1x per week","1999","higher education","West Germany","","","","","2"
"Min 1x per week","1999","higher education","East Germany","","","","","2"
"Never","1999","in school","West Germany","","","","","5"
"Never","1999","in school","East Germany","","","","","5"
"Never","1999","inadequately","West Germany","","","","","5"
"Never","1999","inadequately","East Germany","","","","","5"
"Never","1999","general elemantary","West Germany","","","","","5"
"Never","1999","general elemantary","East Germany","","","","","5"
"Never","1999","middle vocational","West Germany","","","","","5"
"Never","1999","middle vocational","East Germany","","","","","5"
"Never","1999","vocational + Abi","West Germany","","","","","5"
"Never","1999","vocational + Abi","East Germany","","","","","5"
"Never","1999","higher vocational","West Germany","","","","","5"
"Never","1999","higher vocational","East Germany","","","","","5"
"Never","1999","higher education","West Germany","","","","","5"
"Never","1999","higher education","East Germany","","","","","5"
"Rarely","1999","in school","West Germany","","","","","4"
"Rarely","1999","in school","East Germany","","","","","4"
"Rarely","1999","inadequately","West Germany","","","","","4"
"Rarely","1999","inadequately","East Germany","","","","","4"
"Rarely","1999","general elemantary","West Germany","","","","","4"
"Rarely","1999","general elemantary","East Germany","","","","","4"
"Rarely","1999","middle vocational","West Germany","","","","","4"
"Rarely","1999","middle vocational","East Germany","","","","","4"
"Rarely","1999","vocational + Abi","West Germany","","","","","4"
"Rarely","1999","vocational + Abi","East Germany","","","","","4"
"Rarely","1999","higher vocational","West Germany","","","","","4"
"Rarely","1999","higher vocational","East Germany","","","","","4"
"Rarely","1999","higher education","West Germany","","","","","4"
"Rarely","1999","higher education","East Germany","","","","","4"
"Daily","2000","in school","West Germany","","","","","1"
"Daily","2000","in school","East Germany","","","","","1"
"Daily","2000","inadequately","West Germany","","","","","1"
"Daily","2000","inadequately","East Germany","","","","","1"
"Daily","2000","general elemantary","West Germany","","","","","1"
"Daily","2000","general elemantary","East Germany","","","","","1"
"Daily","2000","middle vocational","West Germany","","","","","1"
"Daily","2000","middle vocational","East Germany","","","","","1"
"Daily","2000","vocational + Abi","West Germany","","","","","1"
"Daily","2000","vocational + Abi","East Germany","","","","","1"
"Daily","2000","higher vocational","West Germany","","","","","1"
"Daily","2000","higher vocational","East Germany","","","","","1"
"Daily","2000","higher education","West Germany","","","","","1"
"Daily","2000","higher education","East Germany","","","","","1"
"Min 1x per month","2000","in school","West Germany","","","","","3"
"Min 1x per month","2000","in school","East Germany","","","","","3"
"Min 1x per month","2000","inadequately","West Germany","","","","","3"
"Min 1x per month","2000","inadequately","East Germany","","","","","3"
"Min 1x per month","2000","general elemantary","West Germany","","","","","3"
"Min 1x per month","2000","general elemantary","East Germany","","","","","3"
"Min 1x per month","2000","middle vocational","West Germany","","","","","3"
"Min 1x per month","2000","middle vocational","East Germany","","","","","3"
"Min 1x per month","2000","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2000","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2000","higher vocational","West Germany","","","","","3"
"Min 1x per month","2000","higher vocational","East Germany","","","","","3"
"Min 1x per month","2000","higher education","West Germany","","","","","3"
"Min 1x per month","2000","higher education","East Germany","","","","","3"
"Min 1x per week","2000","in school","West Germany","","","","","2"
"Min 1x per week","2000","in school","East Germany","","","","","2"
"Min 1x per week","2000","inadequately","West Germany","","","","","2"
"Min 1x per week","2000","inadequately","East Germany","","","","","2"
"Min 1x per week","2000","general elemantary","West Germany","","","","","2"
"Min 1x per week","2000","general elemantary","East Germany","","","","","2"
"Min 1x per week","2000","middle vocational","West Germany","","","","","2"
"Min 1x per week","2000","middle vocational","East Germany","","","","","2"
"Min 1x per week","2000","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2000","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2000","higher vocational","West Germany","","","","","2"
"Min 1x per week","2000","higher vocational","East Germany","","","","","2"
"Min 1x per week","2000","higher education","West Germany","","","","","2"
"Min 1x per week","2000","higher education","East Germany","","","","","2"
"Never","2000","in school","West Germany","","","","","5"
"Never","2000","in school","East Germany","","","","","5"
"Never","2000","inadequately","West Germany","","","","","5"
"Never","2000","inadequately","East Germany","","","","","5"
"Never","2000","general elemantary","West Germany","","","","","5"
"Never","2000","general elemantary","East Germany","","","","","5"
"Never","2000","middle vocational","West Germany","","","","","5"
"Never","2000","middle vocational","East Germany","","","","","5"
"Never","2000","vocational + Abi","West Germany","","","","","5"
"Never","2000","vocational + Abi","East Germany","","","","","5"
"Never","2000","higher vocational","West Germany","","","","","5"
"Never","2000","higher vocational","East Germany","","","","","5"
"Never","2000","higher education","West Germany","","","","","5"
"Never","2000","higher education","East Germany","","","","","5"
"Rarely","2000","in school","West Germany","","","","","4"
"Rarely","2000","in school","East Germany","","","","","4"
"Rarely","2000","inadequately","West Germany","","","","","4"
"Rarely","2000","inadequately","East Germany","","","","","4"
"Rarely","2000","general elemantary","West Germany","","","","","4"
"Rarely","2000","general elemantary","East Germany","","","","","4"
"Rarely","2000","middle vocational","West Germany","","","","","4"
"Rarely","2000","middle vocational","East Germany","","","","","4"
"Rarely","2000","vocational + Abi","West Germany","","","","","4"
"Rarely","2000","vocational + Abi","East Germany","","","","","4"
"Rarely","2000","higher vocational","West Germany","","","","","4"
"Rarely","2000","higher vocational","East Germany","","","","","4"
"Rarely","2000","higher education","West Germany","","","","","4"
"Rarely","2000","higher education","East Germany","","","","","4"
"Daily","2001","in school","West Germany","","","","","1"
"Daily","2001","in school","East Germany","","","","","1"
"Daily","2001","inadequately","West Germany","","","","","1"
"Daily","2001","inadequately","East Germany","","","","","1"
"Daily","2001","general elemantary","West Germany","","","","","1"
"Daily","2001","general elemantary","East Germany","","","","","1"
"Daily","2001","middle vocational","West Germany","","","","","1"
"Daily","2001","middle vocational","East Germany","","","","","1"
"Daily","2001","vocational + Abi","West Germany","","","","","1"
"Daily","2001","vocational + Abi","East Germany","","","","","1"
"Daily","2001","higher vocational","West Germany","","","","","1"
"Daily","2001","higher vocational","East Germany","","","","","1"
"Daily","2001","higher education","West Germany","","","","","1"
"Daily","2001","higher education","East Germany","","","","","1"
"Min 1x per month","2001","in school","West Germany","","","","","3"
"Min 1x per month","2001","in school","East Germany","","","","","3"
"Min 1x per month","2001","inadequately","West Germany","","","","","3"
"Min 1x per month","2001","inadequately","East Germany","","","","","3"
"Min 1x per month","2001","general elemantary","West Germany","","","","","3"
"Min 1x per month","2001","general elemantary","East Germany","","","","","3"
"Min 1x per month","2001","middle vocational","West Germany","","","","","3"
"Min 1x per month","2001","middle vocational","East Germany","","","","","3"
"Min 1x per month","2001","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2001","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2001","higher vocational","West Germany","","","","","3"
"Min 1x per month","2001","higher vocational","East Germany","","","","","3"
"Min 1x per month","2001","higher education","West Germany","","","","","3"
"Min 1x per month","2001","higher education","East Germany","","","","","3"
"Min 1x per week","2001","middle vocational","East Germany","","","","","2"
"Min 1x per week","2001","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2001","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2001","higher vocational","West Germany","","","","","2"
"Min 1x per week","2001","higher vocational","East Germany","","","","","2"
"Min 1x per week","2001","higher education","West Germany","","","","","2"
"Min 1x per week","2001","higher education","East Germany","","","","","2"
"Min 1x per week","2001","in school","West Germany","","","","","2"
"Min 1x per week","2001","in school","East Germany","","","","","2"
"Min 1x per week","2001","inadequately","West Germany","","","","","2"
"Min 1x per week","2001","inadequately","East Germany","","","","","2"
"Min 1x per week","2001","general elemantary","West Germany","","","","","2"
"Min 1x per week","2001","general elemantary","East Germany","","","","","2"
"Min 1x per week","2001","middle vocational","West Germany","","","","","2"
"Never","2001","in school","West Germany","","","","","5"
"Never","2001","in school","East Germany","","","","","5"
"Never","2001","inadequately","West Germany","","","","","5"
"Never","2001","inadequately","East Germany","","","","","5"
"Never","2001","general elemantary","West Germany","","","","","5"
"Never","2001","general elemantary","East Germany","","","","","5"
"Never","2001","middle vocational","West Germany","","","","","5"
"Never","2001","middle vocational","East Germany","","","","","5"
"Never","2001","vocational + Abi","West Germany","","","","","5"
"Never","2001","vocational + Abi","East Germany","","","","","5"
"Never","2001","higher vocational","West Germany","","","","","5"
"Never","2001","higher vocational","East Germany","","","","","5"
"Never","2001","higher education","West Germany","","","","","5"
"Never","2001","higher education","East Germany","","","","","5"
"Rarely","2001","in school","West Germany","","","","","4"
"Rarely","2001","in school","East Germany","","","","","4"
"Rarely","2001","inadequately","West Germany","","","","","4"
"Rarely","2001","inadequately","East Germany","","","","","4"
"Rarely","2001","general elemantary","West Germany","","","","","4"
"Rarely","2001","general elemantary","East Germany","","","","","4"
"Rarely","2001","middle vocational","West Germany","","","","","4"
"Rarely","2001","middle vocational","East Germany","","","","","4"
"Rarely","2001","vocational + Abi","West Germany","","","","","4"
"Rarely","2001","vocational + Abi","East Germany","","","","","4"
"Rarely","2001","higher vocational","West Germany","","","","","4"
"Rarely","2001","higher vocational","East Germany","","","","","4"
"Rarely","2001","higher education","West Germany","","","","","4"
"Rarely","2001","higher education","East Germany","","","","","4"
"Daily","2002","in school","West Germany","","","","","1"
"Daily","2002","in school","East Germany","","","","","1"
"Daily","2002","inadequately","West Germany","","","","","1"
"Daily","2002","inadequately","East Germany","","","","","1"
"Daily","2002","general elemantary","West Germany","","","","","1"
"Daily","2002","general elemantary","East Germany","","","","","1"
"Daily","2002","middle vocational","West Germany","","","","","1"
"Daily","2002","middle vocational","East Germany","","","","","1"
"Daily","2002","vocational + Abi","West Germany","","","","","1"
"Daily","2002","vocational + Abi","East Germany","","","","","1"
"Daily","2002","higher vocational","West Germany","","","","","1"
"Daily","2002","higher vocational","East Germany","","","","","1"
"Daily","2002","higher education","West Germany","","","","","1"
"Daily","2002","higher education","East Germany","","","","","1"
"Min 1x per month","2002","in school","East Germany","","","","","3"
"Min 1x per month","2002","inadequately","West Germany","","","","","3"
"Min 1x per month","2002","inadequately","East Germany","","","","","3"
"Min 1x per month","2002","general elemantary","West Germany","","","","","3"
"Min 1x per month","2002","general elemantary","East Germany","","","","","3"
"Min 1x per month","2002","middle vocational","West Germany","","","","","3"
"Min 1x per month","2002","middle vocational","East Germany","","","","","3"
"Min 1x per month","2002","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2002","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2002","in school","West Germany","","","","","3"
"Min 1x per month","2002","higher vocational","West Germany","","","","","3"
"Min 1x per month","2002","higher vocational","East Germany","","","","","3"
"Min 1x per month","2002","higher education","West Germany","","","","","3"
"Min 1x per month","2002","higher education","East Germany","","","","","3"
"Min 1x per week","2002","in school","West Germany","","","","","2"
"Min 1x per week","2002","in school","East Germany","","","","","2"
"Min 1x per week","2002","inadequately","West Germany","","","","","2"
"Min 1x per week","2002","inadequately","East Germany","","","","","2"
"Min 1x per week","2002","general elemantary","West Germany","","","","","2"
"Min 1x per week","2002","general elemantary","East Germany","","","","","2"
"Min 1x per week","2002","middle vocational","West Germany","","","","","2"
"Min 1x per week","2002","middle vocational","East Germany","","","","","2"
"Min 1x per week","2002","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2002","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2002","higher vocational","West Germany","","","","","2"
"Min 1x per week","2002","higher vocational","East Germany","","","","","2"
"Min 1x per week","2002","higher education","West Germany","","","","","2"
"Min 1x per week","2002","higher education","East Germany","","","","","2"
"Never","2002","in school","West Germany","","","","","5"
"Never","2002","in school","East Germany","","","","","5"
"Never","2002","inadequately","West Germany","","","","","5"
"Never","2002","inadequately","East Germany","","","","","5"
"Never","2002","general elemantary","West Germany","","","","","5"
"Never","2002","general elemantary","East Germany","","","","","5"
"Never","2002","middle vocational","West Germany","","","","","5"
"Never","2002","middle vocational","East Germany","","","","","5"
"Never","2002","vocational + Abi","West Germany","","","","","5"
"Never","2002","vocational + Abi","East Germany","","","","","5"
"Never","2002","higher vocational","West Germany","","","","","5"
"Never","2002","higher vocational","East Germany","","","","","5"
"Never","2002","higher education","West Germany","","","","","5"
"Never","2002","higher education","East Germany","","","","","5"
"Rarely","2002","in school","West Germany","","","","","4"
"Rarely","2002","in school","East Germany","","","","","4"
"Rarely","2002","inadequately","West Germany","","","","","4"
"Rarely","2002","inadequately","East Germany","","","","","4"
"Rarely","2002","general elemantary","West Germany","","","","","4"
"Rarely","2002","general elemantary","East Germany","","","","","4"
"Rarely","2002","middle vocational","West Germany","","","","","4"
"Rarely","2002","middle vocational","East Germany","","","","","4"
"Rarely","2002","vocational + Abi","West Germany","","","","","4"
"Rarely","2002","vocational + Abi","East Germany","","","","","4"
"Rarely","2002","higher vocational","West Germany","","","","","4"
"Rarely","2002","higher vocational","East Germany","","","","","4"
"Rarely","2002","higher education","West Germany","","","","","4"
"Rarely","2002","higher education","East Germany","","","","","4"
"Daily","2003","in school","West Germany","4","","","","1"
"Daily","2003","in school","East Germany","1","","","","1"
"Daily","2003","inadequately","West Germany","","","","","1"
"Daily","2003","inadequately","East Germany","","","","","1"
"Daily","2003","general elemantary","West Germany","3","","","","1"
"Daily","2003","general elemantary","East Germany","","","","","1"
"Daily","2003","middle vocational","West Germany","10","","","","1"
"Daily","2003","middle vocational","East Germany","2","","","","1"
"Daily","2003","vocational + Abi","West Germany","2","","","","1"
"Daily","2003","vocational + Abi","East Germany","","","","","1"
"Daily","2003","higher vocational","West Germany","4","","","","1"
"Daily","2003","higher vocational","East Germany","","","","","1"
"Daily","2003","higher education","West Germany","3","","","","1"
"Daily","2003","higher education","East Germany","","","","","1"
"Min 1x per month","2003","in school","East Germany","27","","","","3"
"Min 1x per month","2003","inadequately","West Germany","12","","","","3"
"Min 1x per month","2003","inadequately","East Germany","2","","","","3"
"Min 1x per month","2003","general elemantary","West Germany","149","0.0592518051550813","0.049665359373804","0.0688382509363585","3"
"Min 1x per month","2003","general elemantary","East Germany","29","","","","3"
"Min 1x per month","2003","middle vocational","West Germany","693","0.0732248142412778","0.0676147142982548","0.0788349141843009","3"
"Min 1x per month","2003","middle vocational","East Germany","161","0.0577460799099309","0.0491060687076368","0.0663860911122249","3"
"Min 1x per month","2003","vocational + Abi","West Germany","113","0.100250105105393","0.0817736610864222","0.118726549124363","3"
"Min 1x per month","2003","vocational + Abi","East Germany","17","","","","3"
"Min 1x per month","2003","higher vocational","East Germany","25","","","","3"
"Min 1x per month","2003","higher education","West Germany","243","0.0799352083524296","0.070306010164484","0.0895644065403751","3"
"Min 1x per month","2003","higher education","East Germany","82","0.0613417132694627","0.048237170589647","0.0744462559492784","3"
"Min 1x per month","2003","higher vocational","West Germany","106","0.0868041526345517","0.0710441940867852","0.102564111182318","3"
"Min 1x per month","2003","in school","West Germany","89","0.204558691928507","0.167205981310034","0.241911402546979","3"
