"pli0089","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Rarely","1998","Employed","secondary school degree","1086","0.376793033989009","0.359315347304974","0.394270720673045"
"Rarely","1998","Employed","college entrance qualification","634","0.370535911746043","0.347169370494006","0.393902452998081"
"Rarely","1998","Employed","Other degree","144","0.287492713316668","0.25198163402098","0.323003792612356"
"Rarely","1998","Employed","no degree/no degree yet","49","0.157904619275734","0.112243862117117","0.203565376434352"
"Never","1998","Not Employed","lower secondary degree","1999","0.746728980283167","0.730328368386001","0.763129592180333"
"Never","1998","Not Employed","secondary school degree","578","0.667858860475347","0.637105726710903","0.698611994239792"
"Never","1998","Not Employed","college entrance qualification","307","0.601937164551333","0.561395136228143","0.642479192874523"
"Never","1998","Not Employed","Other degree","289","0.805136052459628","0.764721730864091","0.845550374055165"
"Never","1998","Not Employed","no degree/no degree yet","297","0.471047277498317","0.429668003708189","0.512426551288445"
"Never","1998","Employed","lower secondary degree","1411","0.482443343200841","0.464231619394609","0.500655067007073"
"Never","1998","Employed","secondary school degree","1422","0.457448704482251","0.439480363896343","0.475417045068159"
"Never","1998","Employed","college entrance qualification","793","0.487103103633948","0.462919596434627","0.511286610833269"
"Never","1998","Employed","Other degree","404","0.612797094154782","0.574577730773816","0.651016457535747"
"Never","1998","Employed","no degree/no degree yet","160","0.678424901449691","0.619938197835659","0.736911605063723"
"Daily","1999","Not Employed","lower secondary degree","","","",""
"Daily","1999","Not Employed","secondary school degree","","","",""
"Daily","1999","Not Employed","college entrance qualification","","","",""
"Daily","1999","Not Employed","Other degree","","","",""
"Daily","1999","Not Employed","no degree/no degree yet","","","",""
"Daily","1999","Employed","lower secondary degree","","","",""
"Daily","1999","Employed","secondary school degree","","","",""
"Daily","1999","Employed","college entrance qualification","","","",""
"Daily","1999","Employed","Other degree","","","",""
"Daily","1999","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1999","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1999","Not Employed","secondary school degree","","","",""
"Min 1x per week","1999","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1999","Not Employed","Other degree","","","",""
"Min 1x per week","1999","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1999","Employed","lower secondary degree","","","",""
"Min 1x per week","1999","Employed","secondary school degree","","","",""
"Min 1x per week","1999","Employed","college entrance qualification","","","",""
"Min 1x per week","1999","Employed","Other degree","","","",""
"Min 1x per week","1999","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1999","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1999","Not Employed","secondary school degree","","","",""
"Min 1x per month","1999","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1999","Not Employed","Other degree","","","",""
"Min 1x per month","1999","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1999","Employed","lower secondary degree","","","",""
"Min 1x per month","1999","Employed","secondary school degree","","","",""
"Min 1x per month","1999","Employed","college entrance qualification","","","",""
"Min 1x per month","1999","Employed","Other degree","","","",""
"Min 1x per month","1999","Employed","no degree/no degree yet","","","",""
"Rarely","1999","Not Employed","lower secondary degree","","","",""
"Rarely","1999","Not Employed","secondary school degree","","","",""
"Rarely","1999","Not Employed","college entrance qualification","","","",""
"Rarely","1999","Not Employed","Other degree","","","",""
"Rarely","1999","Not Employed","no degree/no degree yet","","","",""
"Rarely","1999","Employed","lower secondary degree","","","",""
"Rarely","1999","Employed","secondary school degree","","","",""
"Rarely","1999","Employed","college entrance qualification","","","",""
"Rarely","1999","Employed","Other degree","","","",""
"Rarely","1999","Employed","no degree/no degree yet","","","",""
"Never","1999","Not Employed","lower secondary degree","","","",""
"Never","1999","Not Employed","secondary school degree","","","",""
"Never","1999","Not Employed","college entrance qualification","","","",""
"Never","1999","Not Employed","Other degree","","","",""
"Never","1999","Not Employed","no degree/no degree yet","","","",""
"Never","1999","Employed","lower secondary degree","","","",""
"Never","1999","Employed","secondary school degree","","","",""
"Never","1999","Employed","college entrance qualification","","","",""
"Never","1999","Employed","Other degree","","","",""
"Never","1999","Employed","no degree/no degree yet","","","",""
"Daily","2000","Not Employed","lower secondary degree","","","",""
"Daily","2000","Not Employed","secondary school degree","","","",""
"Daily","2000","Not Employed","college entrance qualification","","","",""
"Daily","2000","Not Employed","Other degree","","","",""
"Daily","2000","Not Employed","no degree/no degree yet","","","",""
"Daily","2000","Employed","lower secondary degree","","","",""
"Daily","2000","Employed","secondary school degree","","","",""
"Daily","2000","Employed","college entrance qualification","","","",""
"Daily","2000","Employed","Other degree","","","",""
"Daily","2000","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2000","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2000","Not Employed","secondary school degree","","","",""
"Min 1x per week","2000","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2000","Not Employed","Other degree","","","",""
"Min 1x per week","2000","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2000","Employed","lower secondary degree","","","",""
"Min 1x per week","2000","Employed","secondary school degree","","","",""
"Min 1x per week","2000","Employed","college entrance qualification","","","",""
"Min 1x per week","2000","Employed","Other degree","","","",""
"Min 1x per week","2000","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2000","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2000","Not Employed","secondary school degree","","","",""
"Min 1x per month","2000","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2000","Not Employed","Other degree","","","",""
"Min 1x per month","2000","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2000","Employed","lower secondary degree","","","",""
"Min 1x per month","2000","Employed","secondary school degree","","","",""
"Min 1x per month","2000","Employed","college entrance qualification","","","",""
"Min 1x per month","2000","Employed","Other degree","","","",""
"Min 1x per month","2000","Employed","no degree/no degree yet","","","",""
"Rarely","2000","Not Employed","lower secondary degree","","","",""
"Rarely","2000","Not Employed","secondary school degree","","","",""
"Rarely","2000","Not Employed","college entrance qualification","","","",""
"Rarely","2000","Not Employed","Other degree","","","",""
"Rarely","2000","Not Employed","no degree/no degree yet","","","",""
"Rarely","2000","Employed","lower secondary degree","","","",""
"Rarely","2000","Employed","secondary school degree","","","",""
"Rarely","2000","Employed","college entrance qualification","","","",""
"Rarely","2000","Employed","Other degree","","","",""
"Rarely","2000","Employed","no degree/no degree yet","","","",""
"Never","2000","Not Employed","lower secondary degree","","","",""
"Never","2000","Not Employed","secondary school degree","","","",""
"Never","2000","Not Employed","college entrance qualification","","","",""
"Never","2000","Not Employed","Other degree","","","",""
"Never","2000","Not Employed","no degree/no degree yet","","","",""
"Never","2000","Employed","lower secondary degree","","","",""
"Never","2000","Employed","secondary school degree","","","",""
"Never","2000","Employed","college entrance qualification","","","",""
"Never","2000","Employed","Other degree","","","",""
"Never","2000","Employed","no degree/no degree yet","","","",""
"Daily","2001","Not Employed","lower secondary degree","","","",""
"Daily","2001","Not Employed","secondary school degree","","","",""
"Daily","2001","Not Employed","college entrance qualification","","","",""
"Daily","2001","Not Employed","Other degree","","","",""
"Daily","2001","Not Employed","no degree/no degree yet","","","",""
"Daily","2001","Employed","lower secondary degree","","","",""
"Daily","2001","Employed","secondary school degree","","","",""
"Daily","2001","Employed","college entrance qualification","","","",""
"Daily","2001","Employed","Other degree","","","",""
"Daily","2001","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2001","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2001","Not Employed","secondary school degree","","","",""
"Min 1x per week","2001","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2001","Not Employed","Other degree","","","",""
"Min 1x per week","2001","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2001","Employed","lower secondary degree","","","",""
"Min 1x per week","2001","Employed","secondary school degree","","","",""
"Min 1x per week","2001","Employed","college entrance qualification","","","",""
"Min 1x per week","2001","Employed","Other degree","","","",""
"Min 1x per week","2001","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2001","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2001","Not Employed","secondary school degree","","","",""
"Min 1x per month","2001","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2001","Not Employed","Other degree","","","",""
"Min 1x per month","2001","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2001","Employed","lower secondary degree","","","",""
"Min 1x per month","2001","Employed","secondary school degree","","","",""
"Min 1x per month","2001","Employed","college entrance qualification","","","",""
"Min 1x per month","2001","Employed","Other degree","","","",""
"Min 1x per month","2001","Employed","no degree/no degree yet","","","",""
"Rarely","2001","Not Employed","lower secondary degree","","","",""
"Rarely","2001","Not Employed","secondary school degree","","","",""
"Rarely","2001","Not Employed","college entrance qualification","","","",""
"Rarely","2001","Not Employed","Other degree","","","",""
"Rarely","2001","Not Employed","no degree/no degree yet","","","",""
"Rarely","2001","Employed","lower secondary degree","","","",""
"Rarely","2001","Employed","secondary school degree","","","",""
"Rarely","2001","Employed","college entrance qualification","","","",""
"Rarely","2001","Employed","Other degree","","","",""
"Rarely","2001","Employed","no degree/no degree yet","","","",""
"Never","2001","Not Employed","lower secondary degree","","","",""
"Never","2001","Not Employed","secondary school degree","","","",""
"Never","2001","Not Employed","college entrance qualification","","","",""
"Never","2001","Not Employed","Other degree","","","",""
"Never","2001","Not Employed","no degree/no degree yet","","","",""
"Never","2001","Employed","lower secondary degree","","","",""
"Never","2001","Employed","secondary school degree","","","",""
"Never","2001","Employed","college entrance qualification","","","",""
"Never","2001","Employed","Other degree","","","",""
"Never","2001","Employed","no degree/no degree yet","","","",""
"Daily","2002","Not Employed","lower secondary degree","","","",""
"Daily","2002","Not Employed","secondary school degree","","","",""
"Daily","2002","Not Employed","college entrance qualification","","","",""
"Daily","2002","Not Employed","Other degree","","","",""
"Daily","2002","Not Employed","no degree/no degree yet","","","",""
"Daily","2002","Employed","lower secondary degree","","","",""
"Daily","2002","Employed","secondary school degree","","","",""
"Daily","2002","Employed","college entrance qualification","","","",""
"Daily","2002","Employed","Other degree","","","",""
"Daily","2002","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2002","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2002","Not Employed","secondary school degree","","","",""
"Min 1x per week","2002","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2002","Not Employed","Other degree","","","",""
"Min 1x per week","2002","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2002","Employed","lower secondary degree","","","",""
"Min 1x per week","2002","Employed","secondary school degree","","","",""
"Min 1x per week","2002","Employed","college entrance qualification","","","",""
"Min 1x per week","2002","Employed","Other degree","","","",""
"Min 1x per week","2002","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2002","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2002","Not Employed","secondary school degree","","","",""
"Min 1x per month","2002","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2002","Not Employed","Other degree","","","",""
"Min 1x per month","2002","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2002","Employed","lower secondary degree","","","",""
"Min 1x per month","2002","Employed","secondary school degree","","","",""
"Min 1x per month","2002","Employed","college entrance qualification","","","",""
"Min 1x per month","2002","Employed","Other degree","","","",""
"Min 1x per month","2002","Employed","no degree/no degree yet","","","",""
"Rarely","2002","Not Employed","lower secondary degree","","","",""
"Rarely","2002","Not Employed","secondary school degree","","","",""
"Rarely","2002","Not Employed","college entrance qualification","","","",""
"Rarely","2002","Not Employed","Other degree","","","",""
"Rarely","2002","Not Employed","no degree/no degree yet","","","",""
"Rarely","2002","Employed","lower secondary degree","","","",""
"Rarely","2002","Employed","secondary school degree","","","",""
"Rarely","2002","Employed","college entrance qualification","","","",""
"Rarely","2002","Employed","Other degree","","","",""
"Rarely","2002","Employed","no degree/no degree yet","","","",""
"Never","2002","Not Employed","lower secondary degree","","","",""
"Never","2002","Not Employed","secondary school degree","","","",""
"Never","2002","Not Employed","college entrance qualification","","","",""
"Never","2002","Not Employed","Other degree","","","",""
"Never","2002","Not Employed","no degree/no degree yet","","","",""
"Never","2002","Employed","lower secondary degree","","","",""
"Never","2002","Employed","secondary school degree","","","",""
"Never","2002","Employed","college entrance qualification","","","",""
"Never","2002","Employed","Other degree","","","",""
"Never","2002","Employed","no degree/no degree yet","","","",""
"Daily","2003","Not Employed","lower secondary degree","4","","",""
"Daily","2003","Not Employed","secondary school degree","1","","",""
"Daily","2003","Not Employed","college entrance qualification","3","","",""
"Daily","2003","Not Employed","Other degree","1","","",""
"Daily","2003","Not Employed","no degree/no degree yet","3","","",""
"Daily","2003","Employed","lower secondary degree","4","","",""
"Daily","2003","Employed","secondary school degree","3","","",""
"Daily","2003","Employed","college entrance qualification","7","","",""
"Daily","2003","Employed","Other degree","","","",""
"Daily","2003","Employed","no degree/no degree yet","2","","",""
"Min 1x per week","2003","Not Employed","lower secondary degree","107","0.0266144591635417","0.0216653623689849","0.0315635559580985"
"Min 1x per week","2003","Not Employed","secondary school degree","55","0.0298743068726201","0.0214073902047575","0.0383412235404827"
"Min 1x per week","2003","Not Employed","college entrance qualification","48","0.0400807729793946","0.0291852318391352","0.0509763141196539"
"Min 1x per week","2003","Not Employed","Other degree","14","","",""
"Min 1x per week","2003","Not Employed","no degree/no degree yet","77","0.0853823623958603","0.0640949454867321","0.106669779304988"
"Min 1x per week","2003","Employed","lower secondary degree","225","0.0610395071107461","0.0534457046107176","0.0686333096107745"
"Min 1x per week","2003","Employed","secondary school degree","295","0.0553168717158061","0.0488926104710302","0.0617411329605821"
"Min 1x per week","2003","Employed","college entrance qualification","211","0.0526429407116631","0.0458599745698673","0.0594259068534589"
"Min 1x per week","2003","Employed","Other degree","35","0.0395749894602043","0.0254709928302309","0.0536789860901777"
"Min 1x per week","2003","Employed","no degree/no degree yet","23","","",""
"Min 1x per month","2003","Not Employed","lower secondary degree","166","0.0360340178902991","0.0303032624040775","0.0417647733765207"
"Min 1x per month","2003","Not Employed","secondary school degree","86","0.0524947444318843","0.0414027130455599","0.0635867758182087"
"Min 1x per month","2003","Not Employed","college entrance qualification","91","0.0591433709516268","0.0460401466025769","0.0722465953006766"
"Min 1x per month","2003","Not Employed","Other degree","11","","",""
"Min 1x per month","2003","Not Employed","no degree/no degree yet","94","0.12560240912406","0.100357572918416","0.150847245329704"
"Min 1x per month","2003","Employed","lower secondary degree","322","0.082794813690987","0.0740537366801993","0.0915358907017747"
"Min 1x per month","2003","Employed","secondary school degree","473","0.103218280148373","0.0946681447814995","0.111768415515247"
"Min 1x per month","2003","Employed","college entrance qualification","417","0.102646906338513","0.0934286804697635","0.111865132207262"
"Min 1x per month","2003","Employed","Other degree","51","0.0490777918048062","0.0334493721955725","0.0647062114140399"
"Min 1x per month","2003","Employed","no degree/no degree yet","34","0.13457059716113","0.0900783045927175","0.179062889729543"
"Rarely","2003","Not Employed","lower secondary degree","671","0.161430285447241","0.150117051344904","0.172743519549579"
"Rarely","2003","Not Employed","secondary school degree","394","0.247399329401275","0.225938627468653","0.268860031333896"
"Rarely","2003","Not Employed","college entrance qualification","348","0.254087909499178","0.229905518510399","0.278270300487957"
"Rarely","2003","Not Employed","Other degree","55","0.103200067902499","0.0767712964863203","0.129628839318677"
"Rarely","2003","Not Employed","no degree/no degree yet","195","0.266912068140995","0.233215844137817","0.300608292144173"
"Rarely","2003","Employed","lower secondary degree","1223","0.309252196130673","0.294591780545652","0.323912611715694"
"Rarely","2003","Employed","secondary school degree","1732","0.376352410696603","0.362737390717901","0.389967430675305"
"Rarely","2003","Employed","college entrance qualification","1650","0.395875817699911","0.381022094468254","0.410729540931569"
"Rarely","2003","Employed","Other degree","137","0.190929435507004","0.162495975855774","0.219362895158233"
"Rarely","2003","Employed","no degree/no degree yet","56","0.22128476143713","0.167164615128562","0.275404907745699"
"Never","2003","Not Employed","lower secondary degree","3115","0.774775276312256","0.761930676199578","0.787619876424934"
"Never","2003","Not Employed","secondary school degree","1017","0.669923848092689","0.646536436650634","0.693311259534745"
"Never","2003","Not Employed","college entrance qualification","755","0.642456615834165","0.61583406338058","0.66907916828775"
"Never","2003","Not Employed","Other degree","428","0.849584974192818","0.81852949588233","0.880640452503306"
"Never","2003","Not Employed","no degree/no degree yet","293","0.517681935784604","0.479617678025845","0.555746193543364"
"Never","2003","Employed","lower secondary degree","2044","0.546464287219347","0.530673027854627","0.562255546584067"
"Never","2003","Employed","secondary school degree","2361","0.464322852234406","0.450307213425741","0.478338491043071"
"Never","2003","Employed","college entrance qualification","1879","0.446342069246148","0.431243096386565","0.461441042105731"
"Never","2003","Employed","Other degree","511","0.720417783227986","0.68795041807793","0.752885148378042"
"Never","2003","Employed","no degree/no degree yet","111","0.536201207531621","0.471184859416259","0.601217555646983"
"Daily","2004","Not Employed","lower secondary degree","","","",""
"Daily","2004","Not Employed","secondary school degree","","","",""
"Daily","2004","Not Employed","college entrance qualification","","","",""
"Daily","2004","Not Employed","Other degree","","","",""
"Daily","2004","Not Employed","no degree/no degree yet","","","",""
"Daily","2004","Employed","lower secondary degree","","","",""
"Daily","2004","Employed","secondary school degree","","","",""
"Daily","2004","Employed","college entrance qualification","","","",""
"Daily","2004","Employed","Other degree","","","",""
"Daily","2004","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2004","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2004","Not Employed","secondary school degree","","","",""
"Min 1x per week","2004","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2004","Not Employed","Other degree","","","",""
"Min 1x per week","2004","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2004","Employed","lower secondary degree","","","",""
"Min 1x per week","2004","Employed","secondary school degree","","","",""
"Min 1x per week","2004","Employed","college entrance qualification","","","",""
"Min 1x per week","2004","Employed","Other degree","","","",""
"Min 1x per week","2004","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2004","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2004","Not Employed","secondary school degree","","","",""
"Min 1x per month","2004","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2004","Not Employed","Other degree","","","",""
"Min 1x per month","2004","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2004","Employed","lower secondary degree","","","",""
"Min 1x per month","2004","Employed","secondary school degree","","","",""
"Min 1x per month","2004","Employed","college entrance qualification","","","",""
"Min 1x per month","2004","Employed","Other degree","","","",""
"Min 1x per month","2004","Employed","no degree/no degree yet","","","",""
"Rarely","2004","Not Employed","lower secondary degree","","","",""
"Rarely","2004","Not Employed","secondary school degree","","","",""
"Rarely","2004","Not Employed","college entrance qualification","","","",""
"Rarely","2004","Not Employed","Other degree","","","",""
"Rarely","2004","Not Employed","no degree/no degree yet","","","",""
"Rarely","2004","Employed","lower secondary degree","","","",""
"Rarely","2004","Employed","secondary school degree","","","",""
"Rarely","2004","Employed","college entrance qualification","","","",""
"Rarely","2004","Employed","Other degree","","","",""
"Rarely","2004","Employed","no degree/no degree yet","","","",""
"Never","2004","Not Employed","lower secondary degree","","","",""
"Never","2004","Not Employed","secondary school degree","","","",""
"Never","2004","Not Employed","college entrance qualification","","","",""
"Never","2004","Not Employed","Other degree","","","",""
"Never","2004","Not Employed","no degree/no degree yet","","","",""
"Never","2004","Employed","lower secondary degree","","","",""
"Never","2004","Employed","secondary school degree","","","",""
"Never","2004","Employed","college entrance qualification","","","",""
"Never","2004","Employed","Other degree","","","",""
"Never","2004","Employed","no degree/no degree yet","","","",""
"Daily","2005","Not Employed","lower secondary degree","","","",""
"Daily","2005","Not Employed","secondary school degree","","","",""
"Daily","2005","Not Employed","college entrance qualification","","","",""
"Daily","2005","Not Employed","Other degree","","","",""
"Daily","2005","Not Employed","no degree/no degree yet","","","",""
"Daily","2005","Employed","lower secondary degree","","","",""
"Daily","2005","Employed","secondary school degree","","","",""
"Daily","2005","Employed","college entrance qualification","","","",""
"Daily","2005","Employed","Other degree","","","",""
"Daily","2005","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2005","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2005","Not Employed","secondary school degree","","","",""
"Min 1x per week","2005","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2005","Not Employed","Other degree","","","",""
"Min 1x per week","2005","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2005","Employed","lower secondary degree","","","",""
"Min 1x per week","2005","Employed","secondary school degree","","","",""
"Min 1x per week","2005","Employed","college entrance qualification","","","",""
"Min 1x per week","2005","Employed","Other degree","","","",""
"Min 1x per week","2005","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2005","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2005","Not Employed","secondary school degree","","","",""
"Min 1x per month","2005","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2005","Not Employed","Other degree","","","",""
"Min 1x per month","2005","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2005","Employed","lower secondary degree","","","",""
"Min 1x per month","2005","Employed","secondary school degree","","","",""
"Min 1x per month","2005","Employed","college entrance qualification","","","",""
"Min 1x per month","2005","Employed","Other degree","","","",""
"Min 1x per month","2005","Employed","no degree/no degree yet","","","",""
"Rarely","2005","Not Employed","lower secondary degree","","","",""
"Rarely","2005","Not Employed","secondary school degree","","","",""
"Rarely","2005","Not Employed","college entrance qualification","","","",""
"Rarely","2005","Not Employed","Other degree","","","",""
"Rarely","2005","Not Employed","no degree/no degree yet","","","",""
"Rarely","2005","Employed","lower secondary degree","","","",""
"Rarely","2005","Employed","secondary school degree","","","",""
"Rarely","2005","Employed","college entrance qualification","","","",""
"Rarely","2005","Employed","Other degree","","","",""
"Rarely","2005","Employed","no degree/no degree yet","","","",""
"Never","2005","Not Employed","lower secondary degree","","","",""
"Never","2005","Not Employed","secondary school degree","","","",""
"Never","2005","Not Employed","college entrance qualification","","","",""
"Never","2005","Not Employed","Other degree","","","",""
"Never","2005","Not Employed","no degree/no degree yet","","","",""
"Never","2005","Employed","lower secondary degree","","","",""
"Never","2005","Employed","secondary school degree","","","",""
"Never","2005","Employed","college entrance qualification","","","",""
"Never","2005","Employed","Other degree","","","",""
"Never","2005","Employed","no degree/no degree yet","","","",""
"Daily","2006","Not Employed","lower secondary degree","","","",""
"Daily","2006","Not Employed","secondary school degree","","","",""
"Daily","2006","Not Employed","college entrance qualification","","","",""
"Daily","2006","Not Employed","Other degree","","","",""
"Daily","2006","Not Employed","no degree/no degree yet","","","",""
"Daily","2006","Employed","lower secondary degree","","","",""
"Daily","2006","Employed","secondary school degree","","","",""
"Daily","2006","Employed","college entrance qualification","","","",""
"Daily","2006","Employed","Other degree","","","",""
"Daily","2006","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2006","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2006","Not Employed","secondary school degree","","","",""
"Min 1x per week","2006","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2006","Not Employed","Other degree","","","",""
"Min 1x per week","2006","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2006","Employed","lower secondary degree","","","",""
"Min 1x per week","2006","Employed","secondary school degree","","","",""
"Min 1x per week","2006","Employed","college entrance qualification","","","",""
"Min 1x per week","2006","Employed","Other degree","","","",""
"Min 1x per week","2006","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2006","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2006","Not Employed","secondary school degree","","","",""
"Min 1x per month","2006","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2006","Not Employed","Other degree","","","",""
"Min 1x per month","2006","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2006","Employed","lower secondary degree","","","",""
"Min 1x per month","2006","Employed","secondary school degree","","","",""
"Min 1x per month","2006","Employed","college entrance qualification","","","",""
"Min 1x per month","2006","Employed","Other degree","","","",""
"Min 1x per month","2006","Employed","no degree/no degree yet","","","",""
"Rarely","2006","Not Employed","lower secondary degree","","","",""
"Rarely","2006","Not Employed","secondary school degree","","","",""
"Rarely","2006","Not Employed","college entrance qualification","","","",""
"Rarely","2006","Not Employed","Other degree","","","",""
"Rarely","2006","Not Employed","no degree/no degree yet","","","",""
"Rarely","2006","Employed","lower secondary degree","","","",""
"Rarely","2006","Employed","secondary school degree","","","",""
"Rarely","2006","Employed","college entrance qualification","","","",""
"Rarely","2006","Employed","Other degree","","","",""
"Rarely","2006","Employed","no degree/no degree yet","","","",""
"Never","2006","Not Employed","lower secondary degree","","","",""
"Never","2006","Not Employed","secondary school degree","","","",""
"Never","2006","Not Employed","college entrance qualification","","","",""
"Never","2006","Not Employed","Other degree","","","",""
"Never","2006","Not Employed","no degree/no degree yet","","","",""
"Never","2006","Employed","lower secondary degree","","","",""
"Never","2006","Employed","secondary school degree","","","",""
"Never","2006","Employed","college entrance qualification","","","",""
"Never","2006","Employed","Other degree","","","",""
"Never","2006","Employed","no degree/no degree yet","","","",""
"Daily","2007","Not Employed","lower secondary degree","","","",""
"Daily","2007","Not Employed","secondary school degree","","","",""
"Daily","2007","Not Employed","college entrance qualification","","","",""
"Daily","2007","Not Employed","Other degree","","","",""
"Daily","2007","Not Employed","no degree/no degree yet","","","",""
"Daily","2007","Employed","lower secondary degree","","","",""
"Daily","2007","Employed","secondary school degree","","","",""
"Daily","2007","Employed","college entrance qualification","","","",""
"Daily","2007","Employed","Other degree","","","",""
"Daily","2007","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2007","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2007","Not Employed","secondary school degree","","","",""
"Min 1x per week","2007","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2007","Not Employed","Other degree","","","",""
"Min 1x per week","2007","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2007","Employed","lower secondary degree","","","",""
"Min 1x per week","2007","Employed","secondary school degree","","","",""
"Min 1x per week","2007","Employed","college entrance qualification","","","",""
"Min 1x per week","2007","Employed","Other degree","","","",""
"Min 1x per week","2007","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2007","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2007","Not Employed","secondary school degree","","","",""
"Min 1x per month","2007","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2007","Not Employed","Other degree","","","",""
"Min 1x per month","2007","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2007","Employed","lower secondary degree","","","",""
"Min 1x per month","2007","Employed","secondary school degree","","","",""
"Min 1x per month","2007","Employed","college entrance qualification","","","",""
"Min 1x per month","2007","Employed","Other degree","","","",""
"Min 1x per month","2007","Employed","no degree/no degree yet","","","",""
"Rarely","2007","Not Employed","lower secondary degree","","","",""
"Rarely","2007","Not Employed","secondary school degree","","","",""
"Rarely","2007","Not Employed","college entrance qualification","","","",""
"Rarely","2007","Not Employed","Other degree","","","",""
"Rarely","2007","Not Employed","no degree/no degree yet","","","",""
"Rarely","2007","Employed","lower secondary degree","","","",""
"Rarely","2007","Employed","secondary school degree","","","",""
"Rarely","2007","Employed","college entrance qualification","","","",""
"Rarely","2007","Employed","Other degree","","","",""
"Rarely","2007","Employed","no degree/no degree yet","","","",""
"Never","2007","Not Employed","lower secondary degree","","","",""
"Never","2007","Not Employed","secondary school degree","","","",""
"Never","2007","Not Employed","college entrance qualification","","","",""
"Never","2007","Not Employed","Other degree","","","",""
"Never","2007","Not Employed","no degree/no degree yet","","","",""
"Never","2007","Employed","lower secondary degree","","","",""
"Never","2007","Employed","secondary school degree","","","",""
"Never","2007","Employed","college entrance qualification","","","",""
"Never","2007","Employed","Other degree","","","",""
"Never","2007","Employed","no degree/no degree yet","","","",""
"Daily","2008","Not Employed","lower secondary degree","4","","",""
"Daily","2008","Not Employed","secondary school degree","2","","",""
"Daily","2008","Not Employed","college entrance qualification","2","","",""
"Daily","2008","Not Employed","Other degree","","","",""
"Daily","2008","Not Employed","no degree/no degree yet","5","","",""
"Daily","2008","Employed","lower secondary degree","3","","",""
"Daily","2008","Employed","secondary school degree","3","","",""
