"pli0089","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","1997","college entrance qualification","direct migration background","","","",""
"Rarely","1997","college entrance qualification","indirect migration background","","","",""
"Rarely","1997","Other degree","no migration background","","","",""
"Rarely","1997","Other degree","direct migration background","","","",""
"Rarely","1997","Other degree","indirect migration background","","","",""
"Rarely","1997","no degree/no degree yet","no migration background","","","",""
"Rarely","1997","no degree/no degree yet","direct migration background","","","",""
"Rarely","1997","no degree/no degree yet","indirect migration background","","","",""
"Never","1997","lower secondary degree","no migration background","","","",""
"Never","1997","lower secondary degree","direct migration background","","","",""
"Never","1997","lower secondary degree","indirect migration background","","","",""
"Never","1997","secondary school degree","no migration background","","","",""
"Never","1997","secondary school degree","direct migration background","","","",""
"Never","1997","secondary school degree","indirect migration background","","","",""
"Never","1997","college entrance qualification","no migration background","","","",""
"Never","1997","college entrance qualification","direct migration background","","","",""
"Never","1997","college entrance qualification","indirect migration background","","","",""
"Never","1997","Other degree","no migration background","","","",""
"Never","1997","Other degree","direct migration background","","","",""
"Never","1997","Other degree","indirect migration background","","","",""
"Never","1997","no degree/no degree yet","no migration background","","","",""
"Never","1997","no degree/no degree yet","direct migration background","","","",""
"Never","1997","no degree/no degree yet","indirect migration background","","","",""
"Daily","1998","lower secondary degree","no migration background","9","","",""
"Daily","1998","lower secondary degree","direct migration background","1","","",""
"Daily","1998","lower secondary degree","indirect migration background","1","","",""
"Daily","1998","secondary school degree","no migration background","2","","",""
"Daily","1998","secondary school degree","direct migration background","","","",""
"Daily","1998","secondary school degree","indirect migration background","","","",""
"Daily","1998","college entrance qualification","no migration background","2","","",""
"Daily","1998","college entrance qualification","direct migration background","1","","",""
"Daily","1998","college entrance qualification","indirect migration background","","","",""
"Daily","1998","Other degree","no migration background","","","",""
"Daily","1998","Other degree","direct migration background","","","",""
"Daily","1998","Other degree","indirect migration background","","","",""
"Daily","1998","no degree/no degree yet","no migration background","","","",""
"Daily","1998","no degree/no degree yet","direct migration background","","","",""
"Daily","1998","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1998","lower secondary degree","no migration background","209","0.0433429577359762","0.0375859923745784","0.049099923097374"
"Min 1x per week","1998","lower secondary degree","direct migration background","29","","",""
"Min 1x per week","1998","lower secondary degree","indirect migration background","22","","",""
"Min 1x per week","1998","secondary school degree","no migration background","199","0.0567595953752275","0.0491449735347378","0.0643742172157172"
"Min 1x per week","1998","secondary school degree","direct migration background","9","","",""
"Min 1x per week","1998","secondary school degree","indirect migration background","14","","",""
"Min 1x per week","1998","college entrance qualification","no migration background","74","0.0384002017839784","0.0298382743762518","0.0469621291917051"
"Min 1x per week","1998","college entrance qualification","direct migration background","9","","",""
"Min 1x per week","1998","college entrance qualification","indirect migration background","6","","",""
"Min 1x per week","1998","Other degree","no migration background","6","","",""
"Min 1x per week","1998","Other degree","direct migration background","39","0.0401482017972192","0.0272439641906952","0.0530524394037431"
"Min 1x per week","1998","Other degree","indirect migration background","","","",""
"Min 1x per week","1998","no degree/no degree yet","no migration background","32","0.101268274437952","0.0670158197656962","0.135520729110207"
"Min 1x per week","1998","no degree/no degree yet","direct migration background","18","","",""
"Min 1x per week","1998","no degree/no degree yet","indirect migration background","11","","",""
"Min 1x per month","1998","lower secondary degree","no migration background","335","0.0645966332970532","0.057647020408183","0.0715462461859234"
"Min 1x per month","1998","lower secondary degree","direct migration background","52","0.0714027063781258","0.0503742258485546","0.092431186907697"
"Min 1x per month","1998","lower secondary degree","indirect migration background","34","0.130904837256907","0.0853936277712439","0.17641604674257"
"Min 1x per month","1998","secondary school degree","no migration background","281","0.080979881596024","0.0720021095338176","0.0899576536582304"
"Min 1x per month","1998","secondary school degree","direct migration background","13","","",""
"Min 1x per month","1998","secondary school degree","indirect migration background","11","","",""
"Min 1x per month","1998","college entrance qualification","no migration background","179","0.101424121179104","0.0879730890157787","0.11487515334243"
"Min 1x per month","1998","college entrance qualification","direct migration background","11","","",""
"Min 1x per month","1998","college entrance qualification","indirect migration background","13","","",""
"Min 1x per month","1998","Other degree","no migration background","5","","",""
"Min 1x per month","1998","Other degree","direct migration background","42","0.043632686863869","0.030204556422756","0.057060817304982"
"Min 1x per month","1998","Other degree","indirect migration background","2","","",""
"Min 1x per month","1998","no degree/no degree yet","no migration background","51","0.185329732910299","0.141212989945305","0.229446475875293"
"Min 1x per month","1998","no degree/no degree yet","direct migration background","21","","",""
"Min 1x per month","1998","no degree/no degree yet","indirect migration background","6","","",""
"Rarely","1998","lower secondary degree","no migration background","1286","0.260419180082864","0.248011645016709","0.272826715149018"
"Rarely","1998","lower secondary degree","direct migration background","142","0.233245445594183","0.198709478834769","0.267781412353597"
"Rarely","1998","lower secondary degree","indirect migration background","63","0.318660766228088","0.255789405443892","0.381532127012284"
"Rarely","1998","secondary school degree","no migration background","1211","0.34500276068537","0.329358735131319","0.36064678623942"
"Rarely","1998","secondary school degree","direct migration background","50","0.254368999040598","0.188709312153406","0.320028685927789"
"Rarely","1998","secondary school degree","indirect migration background","64","0.411331526248341","0.329232135327984","0.493430917168698"
"Rarely","1998","college entrance qualification","no migration background","717","0.344249978768711","0.323080326515079","0.365419631022342"
"Rarely","1998","college entrance qualification","direct migration background","59","0.346474840348841","0.276959789294074","0.415989891403609"
"Rarely","1998","college entrance qualification","indirect migration background","30","0.338514762370401","0.238503766926668","0.438525757814134"
"Rarely","1998","Other degree","no migration background","28","","",""
"Rarely","1998","Other degree","direct migration background","172","0.216123088681812","0.189066581601717","0.243179595761906"
"Rarely","1998","Other degree","indirect migration background","6","","",""
"Rarely","1998","no degree/no degree yet","no migration background","115","0.362859347713909","0.308267628093196","0.417451067334622"
"Rarely","1998","no degree/no degree yet","direct migration background","59","0.132660821343834","0.10052480573849","0.164796836949178"
"Rarely","1998","no degree/no degree yet","indirect migration background","34","0.408659446879355","0.299565565703726","0.517753328054984"
"Never","1998","lower secondary degree","no migration background","2967","0.629992740049407","0.616342851578723","0.64364262852009"
"Never","1998","lower secondary degree","direct migration background","352","0.645720805970016","0.606660821759377","0.684780790180655"
"Never","1998","lower secondary degree","indirect migration background","91","0.421898317992532","0.355261710798764","0.488534925186299"
"Never","1998","secondary school degree","no migration background","1854","0.516695676403753","0.500250245753155","0.533141107054351"
"Never","1998","secondary school degree","direct migration background","97","0.640995176123232","0.568671205454181","0.713319146792283"
"Never","1998","secondary school degree","indirect migration background","49","0.370135730879783","0.289577014084935","0.450694447674631"
"Never","1998","college entrance qualification","no migration background","963","0.514652684130703","0.492384180057387","0.536921188204019"
"Never","1998","college entrance qualification","direct migration background","100","0.570297675894024","0.497979661955571","0.642615689832478"
"Never","1998","college entrance qualification","indirect migration background","37","0.466934828158816","0.361491973759384","0.572377682558249"
"Never","1998","Other degree","no migration background","49","0.61146686239129","0.509629474649128","0.713304250133451"
"Never","1998","Other degree","direct migration background","636","0.7000960226571","0.669975179239235","0.730216866074965"
"Never","1998","Other degree","indirect migration background","8","","",""
"Never","1998","no degree/no degree yet","no migration background","100","0.35054264493784","0.296369292967191","0.40471599690849"
"Never","1998","no degree/no degree yet","direct migration background","330","0.773727909562949","0.734087709974441","0.813368109151456"
"Never","1998","no degree/no degree yet","indirect migration background","27","","",""
"Daily","1999","lower secondary degree","no migration background","","","",""
"Daily","1999","lower secondary degree","direct migration background","","","",""
"Daily","1999","lower secondary degree","indirect migration background","","","",""
"Daily","1999","secondary school degree","no migration background","","","",""
"Daily","1999","secondary school degree","direct migration background","","","",""
"Daily","1999","secondary school degree","indirect migration background","","","",""
"Daily","1999","college entrance qualification","no migration background","","","",""
"Daily","1999","college entrance qualification","direct migration background","","","",""
"Daily","1999","college entrance qualification","indirect migration background","","","",""
"Daily","1999","Other degree","no migration background","","","",""
"Daily","1999","Other degree","direct migration background","","","",""
"Daily","1999","Other degree","indirect migration background","","","",""
"Daily","1999","no degree/no degree yet","no migration background","","","",""
"Daily","1999","no degree/no degree yet","direct migration background","","","",""
"Daily","1999","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1999","lower secondary degree","no migration background","","","",""
"Min 1x per week","1999","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1999","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1999","secondary school degree","no migration background","","","",""
"Min 1x per week","1999","secondary school degree","direct migration background","","","",""
"Min 1x per week","1999","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1999","college entrance qualification","no migration background","","","",""
"Min 1x per week","1999","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1999","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1999","Other degree","no migration background","","","",""
"Min 1x per week","1999","Other degree","direct migration background","","","",""
"Min 1x per week","1999","Other degree","indirect migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1999","lower secondary degree","no migration background","","","",""
"Min 1x per month","1999","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1999","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1999","secondary school degree","no migration background","","","",""
"Min 1x per month","1999","secondary school degree","direct migration background","","","",""
"Min 1x per month","1999","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1999","college entrance qualification","no migration background","","","",""
"Min 1x per month","1999","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1999","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1999","Other degree","no migration background","","","",""
"Min 1x per month","1999","Other degree","direct migration background","","","",""
"Min 1x per month","1999","Other degree","indirect migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1999","lower secondary degree","no migration background","","","",""
"Rarely","1999","lower secondary degree","direct migration background","","","",""
"Rarely","1999","lower secondary degree","indirect migration background","","","",""
"Rarely","1999","secondary school degree","no migration background","","","",""
"Rarely","1999","secondary school degree","direct migration background","","","",""
"Rarely","1999","secondary school degree","indirect migration background","","","",""
"Rarely","1999","college entrance qualification","no migration background","","","",""
"Rarely","1999","college entrance qualification","direct migration background","","","",""
"Rarely","1999","college entrance qualification","indirect migration background","","","",""
"Rarely","1999","Other degree","no migration background","","","",""
"Rarely","1999","Other degree","direct migration background","","","",""
"Rarely","1999","Other degree","indirect migration background","","","",""
"Rarely","1999","no degree/no degree yet","no migration background","","","",""
"Rarely","1999","no degree/no degree yet","direct migration background","","","",""
"Rarely","1999","no degree/no degree yet","indirect migration background","","","",""
"Never","1999","lower secondary degree","no migration background","","","",""
"Never","1999","lower secondary degree","direct migration background","","","",""
"Never","1999","lower secondary degree","indirect migration background","","","",""
"Never","1999","secondary school degree","no migration background","","","",""
"Never","1999","secondary school degree","direct migration background","","","",""
"Never","1999","secondary school degree","indirect migration background","","","",""
"Never","1999","college entrance qualification","no migration background","","","",""
"Never","1999","college entrance qualification","direct migration background","","","",""
"Never","1999","college entrance qualification","indirect migration background","","","",""
"Never","1999","Other degree","no migration background","","","",""
"Never","1999","Other degree","direct migration background","","","",""
"Never","1999","Other degree","indirect migration background","","","",""
"Never","1999","no degree/no degree yet","no migration background","","","",""
"Never","1999","no degree/no degree yet","direct migration background","","","",""
"Never","1999","no degree/no degree yet","indirect migration background","","","",""
"Daily","2000","lower secondary degree","no migration background","","","",""
"Daily","2000","lower secondary degree","direct migration background","","","",""
"Daily","2000","lower secondary degree","indirect migration background","","","",""
"Daily","2000","secondary school degree","no migration background","","","",""
"Daily","2000","secondary school degree","direct migration background","","","",""
"Daily","2000","secondary school degree","indirect migration background","","","",""
"Daily","2000","college entrance qualification","no migration background","","","",""
"Daily","2000","college entrance qualification","direct migration background","","","",""
"Daily","2000","college entrance qualification","indirect migration background","","","",""
"Daily","2000","Other degree","no migration background","","","",""
"Daily","2000","Other degree","direct migration background","","","",""
"Daily","2000","Other degree","indirect migration background","","","",""
"Daily","2000","no degree/no degree yet","no migration background","","","",""
"Daily","2000","no degree/no degree yet","direct migration background","","","",""
"Daily","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2000","lower secondary degree","no migration background","","","",""
"Min 1x per week","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2000","secondary school degree","no migration background","","","",""
"Min 1x per week","2000","secondary school degree","direct migration background","","","",""
"Min 1x per week","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2000","college entrance qualification","no migration background","","","",""
"Min 1x per week","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2000","Other degree","no migration background","","","",""
"Min 1x per week","2000","Other degree","direct migration background","","","",""
"Min 1x per week","2000","Other degree","indirect migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2000","lower secondary degree","no migration background","","","",""
"Min 1x per month","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2000","secondary school degree","no migration background","","","",""
"Min 1x per month","2000","secondary school degree","direct migration background","","","",""
"Min 1x per month","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2000","college entrance qualification","no migration background","","","",""
"Min 1x per month","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2000","Other degree","no migration background","","","",""
"Min 1x per month","2000","Other degree","direct migration background","","","",""
"Min 1x per month","2000","Other degree","indirect migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2000","lower secondary degree","no migration background","","","",""
"Rarely","2000","lower secondary degree","direct migration background","","","",""
"Rarely","2000","lower secondary degree","indirect migration background","","","",""
"Rarely","2000","secondary school degree","no migration background","","","",""
"Rarely","2000","secondary school degree","direct migration background","","","",""
"Rarely","2000","secondary school degree","indirect migration background","","","",""
"Rarely","2000","college entrance qualification","no migration background","","","",""
"Rarely","2000","college entrance qualification","direct migration background","","","",""
"Rarely","2000","college entrance qualification","indirect migration background","","","",""
"Rarely","2000","Other degree","no migration background","","","",""
"Rarely","2000","Other degree","direct migration background","","","",""
"Rarely","2000","Other degree","indirect migration background","","","",""
"Rarely","2000","no degree/no degree yet","no migration background","","","",""
"Rarely","2000","no degree/no degree yet","direct migration background","","","",""
"Rarely","2000","no degree/no degree yet","indirect migration background","","","",""
"Never","2000","lower secondary degree","no migration background","","","",""
"Never","2000","lower secondary degree","direct migration background","","","",""
"Never","2000","lower secondary degree","indirect migration background","","","",""
"Never","2000","secondary school degree","no migration background","","","",""
"Never","2000","secondary school degree","direct migration background","","","",""
"Never","2000","secondary school degree","indirect migration background","","","",""
"Never","2000","college entrance qualification","no migration background","","","",""
"Never","2000","college entrance qualification","direct migration background","","","",""
"Never","2000","college entrance qualification","indirect migration background","","","",""
"Never","2000","Other degree","no migration background","","","",""
"Never","2000","Other degree","direct migration background","","","",""
"Never","2000","Other degree","indirect migration background","","","",""
"Never","2000","no degree/no degree yet","no migration background","","","",""
"Never","2000","no degree/no degree yet","direct migration background","","","",""
"Never","2000","no degree/no degree yet","indirect migration background","","","",""
"Daily","2001","lower secondary degree","no migration background","","","",""
"Daily","2001","lower secondary degree","direct migration background","","","",""
"Daily","2001","lower secondary degree","indirect migration background","","","",""
"Daily","2001","secondary school degree","no migration background","","","",""
"Daily","2001","secondary school degree","direct migration background","","","",""
"Daily","2001","secondary school degree","indirect migration background","","","",""
"Daily","2001","college entrance qualification","no migration background","","","",""
"Daily","2001","college entrance qualification","direct migration background","","","",""
"Daily","2001","college entrance qualification","indirect migration background","","","",""
"Daily","2001","Other degree","no migration background","","","",""
"Daily","2001","Other degree","direct migration background","","","",""
"Daily","2001","Other degree","indirect migration background","","","",""
"Daily","2001","no degree/no degree yet","no migration background","","","",""
"Daily","2001","no degree/no degree yet","direct migration background","","","",""
"Daily","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2001","lower secondary degree","no migration background","","","",""
"Min 1x per week","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2001","secondary school degree","no migration background","","","",""
"Min 1x per week","2001","secondary school degree","direct migration background","","","",""
"Min 1x per week","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2001","college entrance qualification","no migration background","","","",""
"Min 1x per week","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2001","Other degree","no migration background","","","",""
"Min 1x per week","2001","Other degree","direct migration background","","","",""
"Min 1x per week","2001","Other degree","indirect migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2001","lower secondary degree","no migration background","","","",""
"Min 1x per month","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2001","secondary school degree","no migration background","","","",""
"Min 1x per month","2001","secondary school degree","direct migration background","","","",""
"Min 1x per month","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2001","college entrance qualification","no migration background","","","",""
"Min 1x per month","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2001","Other degree","no migration background","","","",""
"Min 1x per month","2001","Other degree","direct migration background","","","",""
"Min 1x per month","2001","Other degree","indirect migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2001","lower secondary degree","no migration background","","","",""
"Rarely","2001","lower secondary degree","direct migration background","","","",""
"Rarely","2001","lower secondary degree","indirect migration background","","","",""
"Rarely","2001","secondary school degree","no migration background","","","",""
"Rarely","2001","secondary school degree","direct migration background","","","",""
"Rarely","2001","secondary school degree","indirect migration background","","","",""
"Rarely","2001","college entrance qualification","no migration background","","","",""
"Rarely","2001","college entrance qualification","direct migration background","","","",""
"Rarely","2001","college entrance qualification","indirect migration background","","","",""
"Rarely","2001","Other degree","no migration background","","","",""
"Rarely","2001","Other degree","direct migration background","","","",""
"Rarely","2001","Other degree","indirect migration background","","","",""
"Rarely","2001","no degree/no degree yet","no migration background","","","",""
"Rarely","2001","no degree/no degree yet","direct migration background","","","",""
"Rarely","2001","no degree/no degree yet","indirect migration background","","","",""
"Never","2001","lower secondary degree","no migration background","","","",""
"Never","2001","lower secondary degree","direct migration background","","","",""
"Never","2001","lower secondary degree","indirect migration background","","","",""
"Never","2001","secondary school degree","no migration background","","","",""
"Never","2001","secondary school degree","direct migration background","","","",""
"Never","2001","secondary school degree","indirect migration background","","","",""
"Never","2001","college entrance qualification","no migration background","","","",""
"Never","2001","college entrance qualification","direct migration background","","","",""
"Never","2001","college entrance qualification","indirect migration background","","","",""
"Never","2001","Other degree","no migration background","","","",""
"Never","2001","Other degree","direct migration background","","","",""
"Never","2001","Other degree","indirect migration background","","","",""
"Never","2001","no degree/no degree yet","no migration background","","","",""
"Never","2001","no degree/no degree yet","direct migration background","","","",""
"Never","2001","no degree/no degree yet","indirect migration background","","","",""
"Daily","2002","lower secondary degree","no migration background","","","",""
"Daily","2002","lower secondary degree","direct migration background","","","",""
"Daily","2002","lower secondary degree","indirect migration background","","","",""
"Daily","2002","secondary school degree","no migration background","","","",""
"Daily","2002","secondary school degree","direct migration background","","","",""
"Daily","2002","secondary school degree","indirect migration background","","","",""
"Daily","2002","college entrance qualification","no migration background","","","",""
"Daily","2002","college entrance qualification","direct migration background","","","",""
"Daily","2002","college entrance qualification","indirect migration background","","","",""
"Daily","2002","Other degree","no migration background","","","",""
"Daily","2002","Other degree","direct migration background","","","",""
"Daily","2002","Other degree","indirect migration background","","","",""
"Daily","2002","no degree/no degree yet","no migration background","","","",""
"Daily","2002","no degree/no degree yet","direct migration background","","","",""
"Daily","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2002","lower secondary degree","no migration background","","","",""
"Min 1x per week","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2002","secondary school degree","no migration background","","","",""
"Min 1x per week","2002","secondary school degree","direct migration background","","","",""
"Min 1x per week","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2002","college entrance qualification","no migration background","","","",""
"Min 1x per week","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2002","Other degree","no migration background","","","",""
"Min 1x per week","2002","Other degree","direct migration background","","","",""
"Min 1x per week","2002","Other degree","indirect migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2002","lower secondary degree","no migration background","","","",""
"Min 1x per month","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2002","secondary school degree","no migration background","","","",""
"Min 1x per month","2002","secondary school degree","direct migration background","","","",""
"Min 1x per month","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2002","college entrance qualification","no migration background","","","",""
"Min 1x per month","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2002","Other degree","no migration background","","","",""
"Min 1x per month","2002","Other degree","direct migration background","","","",""
"Min 1x per month","2002","Other degree","indirect migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2002","lower secondary degree","no migration background","","","",""
"Rarely","2002","lower secondary degree","direct migration background","","","",""
"Rarely","2002","lower secondary degree","indirect migration background","","","",""
"Rarely","2002","secondary school degree","no migration background","","","",""
"Rarely","2002","secondary school degree","direct migration background","","","",""
"Rarely","2002","secondary school degree","indirect migration background","","","",""
"Rarely","2002","college entrance qualification","no migration background","","","",""
"Rarely","2002","college entrance qualification","direct migration background","","","",""
"Rarely","2002","college entrance qualification","indirect migration background","","","",""
"Rarely","2002","Other degree","no migration background","","","",""
"Rarely","2002","Other degree","direct migration background","","","",""
"Rarely","2002","Other degree","indirect migration background","","","",""
"Rarely","2002","no degree/no degree yet","no migration background","","","",""
"Rarely","2002","no degree/no degree yet","direct migration background","","","",""
"Rarely","2002","no degree/no degree yet","indirect migration background","","","",""
"Never","2002","lower secondary degree","no migration background","","","",""
"Never","2002","lower secondary degree","direct migration background","","","",""
"Never","2002","lower secondary degree","indirect migration background","","","",""
"Never","2002","secondary school degree","no migration background","","","",""
"Never","2002","secondary school degree","direct migration background","","","",""
"Never","2002","secondary school degree","indirect migration background","","","",""
"Never","2002","college entrance qualification","no migration background","","","",""
"Never","2002","college entrance qualification","direct migration background","","","",""
"Never","2002","college entrance qualification","indirect migration background","","","",""
"Never","2002","Other degree","no migration background","","","",""
"Never","2002","Other degree","direct migration background","","","",""
"Never","2002","Other degree","indirect migration background","","","",""
"Never","2002","no degree/no degree yet","no migration background","","","",""
"Never","2002","no degree/no degree yet","direct migration background","","","",""
"Never","2002","no degree/no degree yet","indirect migration background","","","",""
"Daily","2003","lower secondary degree","no migration background","6","","",""
"Daily","2003","lower secondary degree","direct migration background","2","","",""
"Daily","2003","lower secondary degree","indirect migration background","","","",""
"Daily","2003","secondary school degree","no migration background","2","","",""
"Daily","2003","secondary school degree","direct migration background","","","",""
"Daily","2003","secondary school degree","indirect migration background","2","","",""
"Daily","2003","college entrance qualification","no migration background","8","","",""
"Daily","2003","college entrance qualification","direct migration background","2","","",""
"Daily","2003","college entrance qualification","indirect migration background","","","",""
"Daily","2003","Other degree","no migration background","","","",""
"Daily","2003","Other degree","direct migration background","","","",""
"Daily","2003","Other degree","indirect migration background","1","","",""
"Daily","2003","no degree/no degree yet","no migration background","4","","",""
"Daily","2003","no degree/no degree yet","direct migration background","","","",""
"Daily","2003","no degree/no degree yet","indirect migration background","1","","",""
"Min 1x per week","2003","lower secondary degree","no migration background","282","0.0405549306102117","0.0359180587078015","0.0451918025126218"
"Min 1x per week","2003","lower secondary degree","direct migration background","32","0.0478405543497504","0.0317989952222408","0.0638821134772599"
"Min 1x per week","2003","lower secondary degree","indirect migration background","18","","",""
"Min 1x per week","2003","secondary school degree","no migration background","318","0.0461014583977511","0.0407739388205302","0.051428977974972"
"Min 1x per week","2003","secondary school degree","direct migration background","14","","",""
"Min 1x per week","2003","secondary school degree","indirect migration background","18","","",""
"Min 1x per week","2003","college entrance qualification","no migration background","238","0.0504615571424675","0.0443525144934043","0.0565705997915307"
"Min 1x per week","2003","college entrance qualification","direct migration background","15","","",""
"Min 1x per week","2003","college entrance qualification","indirect migration background","6","","",""
"Min 1x per week","2003","Other degree","no migration background","1","","",""
"Min 1x per week","2003","Other degree","direct migration background","48","0.0396006695129982","0.028164023132424","0.0510373158935725"
"Min 1x per week","2003","Other degree","indirect migration background","","","",""
"Min 1x per week","2003","no degree/no degree yet","no migration background","78","0.0987412479259269","0.0744635139866747","0.123018981865179"
"Min 1x per week","2003","no degree/no degree yet","direct migration background","10","","",""
"Min 1x per week","2003","no degree/no degree yet","indirect migration background","12","","",""
"Min 1x per month","2003","lower secondary degree","no migration background","421","0.0569833469703182","0.0515342207526634","0.062432473187973"
"Min 1x per month","2003","lower secondary degree","direct migration background","42","0.0587702150302813","0.0410927451697827","0.07644768489078"
"Min 1x per month","2003","lower secondary degree","indirect migration background","25","","",""
"Min 1x per month","2003","secondary school degree","no migration background","508","0.0876686774269637","0.0804838697087375","0.0948534851451898"
"Min 1x per month","2003","secondary school degree","direct migration background","21","","",""
"Min 1x per month","2003","secondary school degree","indirect migration background","30","0.144114069597443","0.0963855945871402","0.191842544607746"
"Min 1x per month","2003","college entrance qualification","no migration background","467","0.0939366991318635","0.0857946545735201","0.102078743690207"
"Min 1x per month","2003","college entrance qualification","direct migration background","20","","",""
"Min 1x per month","2003","college entrance qualification","indirect migration background","21","","",""
"Min 1x per month","2003","Other degree","no migration background","9","","",""
"Min 1x per month","2003","Other degree","direct migration background","52","0.0326609692696191","0.0222371854809586","0.0430847530582796"
"Min 1x per month","2003","Other degree","indirect migration background","1","","",""
"Min 1x per month","2003","no degree/no degree yet","no migration background","107","0.169608560627059","0.139066424380833","0.200150696873285"
"Min 1x per month","2003","no degree/no degree yet","direct migration background","13","","",""
"Min 1x per month","2003","no degree/no degree yet","indirect migration background","8","","",""
"Rarely","2003","lower secondary degree","no migration background","1698","0.234598979333283","0.224638028717573","0.244559929948992"
"Rarely","2003","lower secondary degree","direct migration background","134","0.182758061680351","0.15371066411134","0.211805459249362"
"Rarely","2003","lower secondary degree","indirect migration background","62","0.196621532817459","0.147255974884046","0.245987090750872"
"Rarely","2003","secondary school degree","no migration background","1999","0.345607891290355","0.333526207034837","0.357689575545872"
