"pli0089","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1997","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","1997","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","1998","Full Time","1-pers.-HH","1","","","","1"
"Daily","1998","Full Time","(Married) couple without C. ","2","","","","1"
"Daily","1998","Full Time","Single parent ","","","","","1"
"Daily","1998","Full Time","Couple + C. LE 16 ","1","","","","1"
"Daily","1998","Full Time","Couple + C. GT 16 ","2","","","","1"
"Daily","1998","Full Time","Couple + C. LE and GT 16","1","","","","1"
"Daily","1998","Part Time","1-pers.-HH","1","","","","1"
"Daily","1998","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1998","Part Time","Single parent ","1","","","","1"
"Daily","1998","Part Time","Couple + C. LE 16 ","1","","","","1"
"Daily","1998","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1998","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1998","Not Working","1-pers.-HH","","","","","1"
"Daily","1998","Not Working","(Married) couple without C. ","4","","","","1"
"Daily","1998","Not Working","Single parent ","","","","","1"
"Daily","1998","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1998","Not Working","Couple + C. GT 16 ","2","","","","1"
"Daily","1998","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1998","Full Time","Single parent ","25","","","","3"
"Min 1x per month","1998","Full Time","1-pers.-HH","84","0.139211148569205","0.11209386082218","0.166328436316231","3"
"Min 1x per month","1998","Full Time","(Married) couple without C. ","136","0.0825118366750514","0.0689235038970726","0.0961001694530301","3"
"Min 1x per month","1998","Full Time","Couple + C. LE 16 ","161","0.0992686543562151","0.084353486383384","0.114183822329046","3"
"Min 1x per month","1998","Full Time","Couple + C. GT 16 ","118","0.107159265140759","0.0892430112100103","0.125075519071508","3"
"Min 1x per month","1998","Full Time","Couple + C. LE and GT 16","51","0.116898601309805","0.0899976427463039","0.143799559873307","3"
"Min 1x per month","1998","Part Time","1-pers.-HH","22","","","","3"
"Min 1x per month","1998","Part Time","(Married) couple without C. ","38","0.0497800736917198","0.0325349100342174","0.0670252373492221","3"
"Min 1x per month","1998","Part Time","Single parent ","17","","","","3"
"Min 1x per month","1998","Part Time","Couple + C. LE 16 ","54","0.0592861652271887","0.0431908020047945","0.075381528449583","3"
"Min 1x per month","1998","Part Time","Couple + C. GT 16 ","48","0.0881966592256565","0.064709486883266","0.111683831568047","3"
"Min 1x per month","1998","Part Time","Couple + C. LE and GT 16","26","","","","3"
"Min 1x per month","1998","Not Working","1-pers.-HH","25","","","","3"
"Min 1x per month","1998","Not Working","(Married) couple without C. ","102","0.0518144238068873","0.0419865896298533","0.0616422579839212","3"
"Min 1x per month","1998","Not Working","Single parent ","20","","","","3"
"Min 1x per month","1998","Not Working","Couple + C. GT 16 ","78","0.0936740899911602","0.0739932339543709","0.113354946027949","3"
"Min 1x per month","1998","Not Working","Couple + C. LE and GT 16","48","0.133938015637025","0.100179283288153","0.167696747985897","3"
"Min 1x per month","1998","Not Working","Couple + C. LE 16 ","31","0.0432839871978363","0.0284405443835785","0.0581274300120941","3"
"Min 1x per week","1998","Full Time","(Married) couple without C. ","78","0.0560920483507804","0.044728256134882","0.0674558405666787","2"
"Min 1x per week","1998","Full Time","1-pers.-HH","35","0.0510939908396133","0.0338452484606626","0.068342733218564","2"
"Min 1x per week","1998","Full Time","Couple + C. GT 16 ","67","0.0637430895584044","0.04959299244398","0.0778931866728288","2"
"Min 1x per week","1998","Full Time","Couple + C. LE and GT 16","42","0.0855110983236265","0.0620980331686361","0.108924163478617","2"
"Min 1x per week","1998","Part Time","1-pers.-HH","13","","","","2"
"Min 1x per week","1998","Full Time","Single parent ","21","","","","2"
"Min 1x per week","1998","Full Time","Couple + C. LE 16 ","106","0.071941281637557","0.0590528148792154","0.0848297483958985","2"
"Min 1x per week","1998","Part Time","(Married) couple without C. ","24","","","","2"
"Min 1x per week","1998","Part Time","Single parent ","16","","","","2"
"Min 1x per week","1998","Part Time","Couple + C. LE 16 ","50","0.0673763821449714","0.0502918777604283","0.0844608865295146","2"
"Min 1x per week","1998","Part Time","Couple + C. GT 16 ","40","0.0928155951486125","0.0687823541036691","0.116848836193556","2"
"Min 1x per week","1998","Part Time","Couple + C. LE and GT 16","20","","","","2"
"Min 1x per week","1998","Not Working","Single parent ","21","","","","2"
"Min 1x per week","1998","Not Working","Couple + C. LE 16 ","34","0.0501400018976932","0.0342215267230863","0.0660584770723","2"
"Min 1x per week","1998","Not Working","1-pers.-HH","18","","","","2"
"Min 1x per week","1998","Not Working","(Married) couple without C. ","38","0.0218653617931206","0.0153810563435795","0.0283496672426618","2"
"Min 1x per week","1998","Not Working","Couple + C. GT 16 ","42","0.0587450537095593","0.0428620976803527","0.0746280097387659","2"
"Min 1x per week","1998","Not Working","Couple + C. LE and GT 16","33","0.095854011461124","0.066674088661589","0.125033934260659","2"
"Never","1998","Full Time","1-pers.-HH","286","0.454286280935732","0.415282368638589","0.493290193232876","5"
"Never","1998","Full Time","(Married) couple without C. ","791","0.495944235769478","0.471251823000475","0.520636648538481","5"
"Never","1998","Full Time","Couple + C. LE and GT 16","271","0.461057428278836","0.419321837184012","0.50279301937366","5"
"Never","1998","Full Time","Single parent ","129","0.480710265077262","0.419145192274131","0.542275337880393","5"
"Never","1998","Full Time","Couple + C. LE 16 ","685","0.432353600817776","0.407643021520169","0.457064180115383","5"
"Never","1998","Full Time","Couple + C. GT 16 ","534","0.445618565665548","0.416829251117509","0.474407880213588","5"
"Never","1998","Part Time","1-pers.-HH","120","0.538330236452259","0.47304511977705","0.603615353127467","5"
"Never","1998","Part Time","(Married) couple without C. ","385","0.60394355044743","0.56516387190533","0.64272322898953","5"
"Never","1998","Part Time","Single parent ","91","0.477013678992216","0.406547614329976","0.547479743654456","5"
"Never","1998","Part Time","Couple + C. LE 16 ","439","0.518361079722586","0.484306751603222","0.552415407841949","5"
"Never","1998","Not Working","1-pers.-HH","746","0.853518321224316","0.830262071276162","0.876774571172469","5"
"Never","1998","Not Working","(Married) couple without C. ","1406","0.704547583546392","0.68431810214876","0.724777064944024","5"
"Never","1998","Part Time","Couple + C. GT 16 ","293","0.498631458475764","0.457219816080637","0.54004310087089","5"
"Never","1998","Part Time","Couple + C. LE and GT 16","144","0.404296700142834","0.349754456663184","0.458838943622484","5"
"Never","1998","Not Working","Single parent ","154","0.562391132815966","0.502090245042602","0.62269202058933","5"
"Never","1998","Not Working","Couple + C. LE 16 ","472","0.635362316530879","0.600253111721855","0.670471521339903","5"
"Never","1998","Not Working","Couple + C. GT 16 ","480","0.549124447879883","0.515515433334531","0.582733462425235","5"
"Never","1998","Not Working","Couple + C. LE and GT 16","167","0.391300800561655","0.342926305390619","0.43967529573269","5"
"Rarely","1998","Full Time","(Married) couple without C. ","568","0.364096454817481","0.340332886189","0.387860023445961","4"
"Rarely","1998","Full Time","1-pers.-HH","220","0.353962091438973","0.316502045819055","0.39142213705889","4"
"Rarely","1998","Full Time","Single parent ","78","0.327483030087668","0.269655605054373","0.385310455120964","4"
"Rarely","1998","Full Time","Couple + C. LE 16 ","591","0.395544095252526","0.371154521629345","0.419933668875707","4"
"Rarely","1998","Full Time","Couple + C. GT 16 ","424","0.382776917237607","0.354622969663228","0.410930864811986","4"
"Rarely","1998","Full Time","Couple + C. LE and GT 16","183","0.333960950843428","0.294473826956884","0.373448074729972","4"
"Rarely","1998","Part Time","1-pers.-HH","68","0.32510330105059","0.263761937808202","0.386444664292978","4"
"Rarely","1998","Part Time","(Married) couple without C. ","164","0.308645819873052","0.272018260401844","0.34527337934426","4"
"Rarely","1998","Part Time","Single parent ","68","0.34240230574667","0.275457340925506","0.409347270567835","4"
"Rarely","1998","Part Time","Couple + C. GT 16 ","179","0.320356287149967","0.281709681537249","0.359002892762685","4"
"Rarely","1998","Part Time","Couple + C. LE 16 ","283","0.354324518086266","0.321725607520043","0.386923428652489","4"
"Rarely","1998","Part Time","Couple + C. LE and GT 16","121","0.442639725293718","0.387436926624019","0.497842523963417","4"
"Rarely","1998","Not Working","1-pers.-HH","99","0.10565017166138","0.0854325332207445","0.125867810102015","4"
"Rarely","1998","Not Working","(Married) couple without C. ","404","0.2197151612773","0.201356440836839","0.238073881717762","4"
"Rarely","1998","Not Working","Single parent ","65","0.291455865736806","0.236218714731346","0.346693016742267","4"
"Rarely","1998","Not Working","Couple + C. LE 16 ","185","0.271213694373591","0.238784556645328","0.303642832101855","4"
"Rarely","1998","Not Working","Couple + C. GT 16 ","240","0.295926994338116","0.265095598743437","0.326758389932796","4"
"Rarely","1998","Not Working","Couple + C. LE and GT 16","143","0.378907172340197","0.330822752283152","0.426991592397241","4"
"Daily","1999","Full Time","1-pers.-HH","","","","","1"
"Daily","1999","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1999","Full Time","Single parent ","","","","","1"
"Daily","1999","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1999","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1999","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1999","Part Time","1-pers.-HH","","","","","1"
"Daily","1999","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1999","Part Time","Single parent ","","","","","1"
"Daily","1999","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1999","Not Working","Single parent ","","","","","1"
"Daily","1999","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1999","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1999","Not Working","1-pers.-HH","","","","","1"
"Daily","1999","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1999","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","1999","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1999","Not Working","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","1999","Full Time","Single parent ","","","","","3"
"Min 1x per month","1999","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1999","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1999","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1999","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1999","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1999","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1999","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1999","Part Time","Single parent ","","","","","3"
"Min 1x per month","1999","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1999","Not Working","Single parent ","","","","","3"
"Min 1x per month","1999","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1999","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1999","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1999","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1999","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1999","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1999","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1999","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1999","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1999","Full Time","Single parent ","","","","","2"
"Min 1x per week","1999","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1999","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1999","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1999","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1999","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1999","Part Time","Single parent ","","","","","2"
"Min 1x per week","1999","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1999","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1999","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1999","Not Working","Single parent ","","","","","2"
"Min 1x per week","1999","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1999","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1999","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1999","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1999","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1999","Full Time","(Married) couple without C. ","","","","","5"
"Never","1999","Full Time","1-pers.-HH","","","","","5"
"Never","1999","Full Time","Single parent ","","","","","5"
"Never","1999","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1999","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1999","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1999","Part Time","1-pers.-HH","","","","","5"
"Never","1999","Part Time","(Married) couple without C. ","","","","","5"
"Never","1999","Part Time","Single parent ","","","","","5"
"Never","1999","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1999","Not Working","(Married) couple without C. ","","","","","5"
"Never","1999","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1999","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1999","Not Working","1-pers.-HH","","","","","5"
"Never","1999","Not Working","Single parent ","","","","","5"
"Never","1999","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1999","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1999","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1999","Full Time","1-pers.-HH","","","","","4"
"Rarely","1999","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1999","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1999","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1999","Part Time","1-pers.-HH","","","","","4"
"Rarely","1999","Full Time","Single parent ","","","","","4"
"Rarely","1999","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1999","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1999","Part Time","Single parent ","","","","","4"
"Rarely","1999","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1999","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1999","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1999","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","1999","Not Working","1-pers.-HH","","","","","4"
"Rarely","1999","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1999","Not Working","Single parent ","","","","","4"
"Rarely","1999","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1999","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2000","Full Time","1-pers.-HH","","","","","1"
"Daily","2000","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2000","Full Time","Single parent ","","","","","1"
"Daily","2000","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2000","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2000","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","Part Time","1-pers.-HH","","","","","1"
"Daily","2000","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2000","Part Time","Single parent ","","","","","1"
"Daily","2000","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2000","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2000","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","Not Working","1-pers.-HH","","","","","1"
"Daily","2000","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2000","Not Working","Single parent ","","","","","1"
"Daily","2000","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","2000","Not Working","Couple + C. LE 16 ","","","","","1"
"Min 1x per month","2000","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2000","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","Full Time","Single parent ","","","","","3"
"Min 1x per month","2000","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2000","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2000","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2000","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","Part Time","Single parent ","","","","","3"
"Min 1x per month","2000","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2000","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","Not Working","Single parent ","","","","","3"
"Min 1x per month","2000","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2000","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2000","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2000","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","2000","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2000","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","Full Time","Single parent ","","","","","2"
"Min 1x per week","2000","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2000","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2000","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","Part Time","Single parent ","","","","","2"
"Min 1x per week","2000","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2000","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","Not Working","Single parent ","","","","","2"
"Min 1x per week","2000","Not Working","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2000","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","Not Working","Couple + C. GT 16 ","","","","","2"
"Never","2000","Full Time","1-pers.-HH","","","","","5"
"Never","2000","Full Time","(Married) couple without C. ","","","","","5"
"Never","2000","Full Time","Single parent ","","","","","5"
"Never","2000","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2000","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2000","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2000","Part Time","1-pers.-HH","","","","","5"
"Never","2000","Part Time","(Married) couple without C. ","","","","","5"
"Never","2000","Part Time","Single parent ","","","","","5"
"Never","2000","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2000","Not Working","(Married) couple without C. ","","","","","5"
"Never","2000","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2000","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2000","Not Working","1-pers.-HH","","","","","5"
"Never","2000","Not Working","Single parent ","","","","","5"
"Never","2000","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2000","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2000","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2000","Full Time","1-pers.-HH","","","","","4"
"Rarely","2000","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2000","Full Time","Single parent ","","","","","4"
"Rarely","2000","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2000","Part Time","1-pers.-HH","","","","","4"
"Rarely","2000","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2000","Part Time","Single parent ","","","","","4"
"Rarely","2000","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2000","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","Not Working","1-pers.-HH","","","","","4"
"Rarely","2000","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2000","Not Working","Single parent ","","","","","4"
"Rarely","2000","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2001","Full Time","1-pers.-HH","","","","","1"
"Daily","2001","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2001","Full Time","Single parent ","","","","","1"
"Daily","2001","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2001","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2001","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2001","Part Time","1-pers.-HH","","","","","1"
"Daily","2001","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2001","Part Time","Single parent ","","","","","1"
"Daily","2001","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2001","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2001","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2001","Not Working","1-pers.-HH","","","","","1"
"Daily","2001","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2001","Not Working","Single parent ","","","","","1"
"Daily","2001","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2001","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","2001","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2001","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2001","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2001","Full Time","Single parent ","","","","","3"
"Min 1x per month","2001","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2001","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2001","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2001","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2001","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2001","Part Time","Single parent ","","","","","3"
"Min 1x per month","2001","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2001","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2001","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2001","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2001","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2001","Not Working","Single parent ","","","","","3"
"Min 1x per month","2001","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2001","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2001","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2001","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2001","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2001","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2001","Full Time","Single parent ","","","","","2"
"Min 1x per week","2001","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2001","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2001","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2001","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2001","Part Time","Single parent ","","","","","2"
"Min 1x per week","2001","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2001","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2001","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2001","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2001","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2001","Not Working","Single parent ","","","","","2"
"Min 1x per week","2001","Not Working","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2001","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2001","Not Working","Couple + C. GT 16 ","","","","","2"
"Never","2001","Full Time","(Married) couple without C. ","","","","","5"
"Never","2001","Full Time","1-pers.-HH","","","","","5"
"Never","2001","Full Time","Single parent ","","","","","5"
"Never","2001","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2001","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2001","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2001","Part Time","1-pers.-HH","","","","","5"
"Never","2001","Part Time","(Married) couple without C. ","","","","","5"
"Never","2001","Part Time","Single parent ","","","","","5"
"Never","2001","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2001","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2001","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2001","Not Working","1-pers.-HH","","","","","5"
"Never","2001","Not Working","(Married) couple without C. ","","","","","5"
"Never","2001","Not Working","Single parent ","","","","","5"
"Never","2001","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2001","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2001","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2001","Full Time","1-pers.-HH","","","","","4"
"Rarely","2001","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2001","Full Time","Single parent ","","","","","4"
"Rarely","2001","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2001","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2001","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2001","Part Time","1-pers.-HH","","","","","4"
"Rarely","2001","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2001","Part Time","Single parent ","","","","","4"
"Rarely","2001","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2001","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2001","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2001","Not Working","1-pers.-HH","","","","","4"
"Rarely","2001","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2001","Not Working","Single parent ","","","","","4"
"Rarely","2001","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2001","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2001","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2002","Full Time","1-pers.-HH","","","","","1"
"Daily","2002","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2002","Full Time","Single parent ","","","","","1"
"Daily","2002","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2002","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2002","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2002","Part Time","1-pers.-HH","","","","","1"
"Daily","2002","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2002","Part Time","Single parent ","","","","","1"
"Daily","2002","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2002","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2002","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2002","Not Working","1-pers.-HH","","","","","1"
"Daily","2002","Not Working","Single parent ","","","","","1"
"Daily","2002","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2002","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","2002","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2002","Not Working","(Married) couple without C. ","","","","","1"
"Min 1x per month","2002","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2002","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2002","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2002","Full Time","Single parent ","","","","","3"
"Min 1x per month","2002","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2002","Full Time","Couple + C. LE and GT 16","","","","","3"
