"pli0089","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2007","lower secondary degree","(1b) general elementary school","","","",""
"Never","2007","lower secondary degree","(1c) basic vocational qualification","","","",""
"Never","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","2007","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","2007","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","2007","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","2007","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","2007","secondary school degree","(0) in school","","","",""
"Never","2007","secondary school degree","(1a) inadequately completed","","","",""
"Never","2007","secondary school degree","(1b) general elementary school","","","",""
"Never","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2007","secondary school degree","(2b) intermediate general qualification","","","",""
"Never","2007","secondary school degree","(2a) intermediate vocational","","","",""
"Never","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","2007","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","secondary school degree","(3a) lower tertiary education","","","",""
"Never","2007","secondary school degree","(3b) higher tertiary education","","","",""
"Never","2007","college entrance qualification","(0) in school","","","",""
"Never","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2007","college entrance qualification","(1b) general elementary school","","","",""
"Never","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2007","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","2007","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","2007","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","2007","Other degree","(0) in school","","","",""
"Never","2007","Other degree","(1a) inadequately completed","","","",""
"Never","2007","Other degree","(1b) general elementary school","","","",""
"Never","2007","Other degree","(1c) basic vocational qualification","","","",""
"Never","2007","Other degree","(2b) intermediate general qualification","","","",""
"Never","2007","Other degree","(2a) intermediate vocational","","","",""
"Never","2007","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","2007","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","Other degree","(3a) lower tertiary education","","","",""
"Never","2007","Other degree","(3b) higher tertiary education","","","",""
"Never","2007","no degree/no degree yet","(0) in school","","","",""
"Never","2007","no degree/no degree yet","(1a) inadequately completed","","","",""
"Never","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","2008","lower secondary degree","(0) in school","","","",""
"Daily","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2008","lower secondary degree","(1b) general elementary school","1","","",""
"Daily","2008","lower secondary degree","(1c) basic vocational qualification","5","","",""
"Daily","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2008","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2008","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2008","lower secondary degree","(3a) lower tertiary education","1","","",""
"Daily","2008","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2008","secondary school degree","(0) in school","","","",""
"Daily","2008","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2008","secondary school degree","(1b) general elementary school","","","",""
"Daily","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2008","secondary school degree","(2b) intermediate general qualification","2","","",""
"Daily","2008","secondary school degree","(2a) intermediate vocational","3","","",""
"Daily","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2008","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2008","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2008","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2008","college entrance qualification","(0) in school","","","",""
"Daily","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2008","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2008","college entrance qualification","(2c_gen) general maturity certificate","3","","",""
"Daily","2008","college entrance qualification","(2c_voc) vocational maturity certificate","2","","",""
"Daily","2008","college entrance qualification","(3a) lower tertiary education","3","","",""
"Daily","2008","college entrance qualification","(3b) higher tertiary education","3","","",""
"Daily","2008","Other degree","(0) in school","","","",""
"Daily","2008","Other degree","(1a) inadequately completed","","","",""
"Daily","2008","Other degree","(1b) general elementary school","","","",""
"Daily","2008","Other degree","(1c) basic vocational qualification","","","",""
"Daily","2008","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2008","Other degree","(2a) intermediate vocational","","","",""
"Daily","2008","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","2008","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2008","Other degree","(3a) lower tertiary education","","","",""
"Daily","2008","Other degree","(3b) higher tertiary education","","","",""
"Daily","2008","no degree/no degree yet","(0) in school","5","","",""
"Daily","2008","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2008","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","2008","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2008","lower secondary degree","(1b) general elementary school","36","0.0287270249244011","0.0196258611199793","0.0378281887288229"
"Min 1x per week","2008","lower secondary degree","(1c) basic vocational qualification","223","0.0479996024157312","0.0420445871864233","0.0539546176450391"
"Min 1x per week","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2008","lower secondary degree","(2a) intermediate vocational","2","","",""
"Min 1x per week","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2008","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2008","lower secondary degree","(3a) lower tertiary education","4","","",""
"Min 1x per week","2008","lower secondary degree","(3b) higher tertiary education","1","","",""
"Min 1x per week","2008","secondary school degree","(0) in school","","","",""
"Min 1x per week","2008","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2008","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2008","secondary school degree","(2b) intermediate general qualification","47","0.106448820462873","0.0787718185053779","0.134125822420368"
"Min 1x per week","2008","secondary school degree","(2a) intermediate vocational","235","0.0484643915181632","0.0422674090354868","0.0546613740008395"
"Min 1x per week","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2008","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","2008","secondary school degree","(3a) lower tertiary education","18","","",""
"Min 1x per week","2008","secondary school degree","(3b) higher tertiary education","5","","",""
"Min 1x per week","2008","college entrance qualification","(0) in school","","","",""
"Min 1x per week","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2008","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","2008","college entrance qualification","(2c_gen) general maturity certificate","63","0.092659605319823","0.0708662559702693","0.114452954669377"
"Min 1x per week","2008","college entrance qualification","(2c_voc) vocational maturity certificate","56","0.0445577755367681","0.033146945484922","0.0559686055886141"
"Min 1x per week","2008","college entrance qualification","(3a) lower tertiary education","33","0.0294454832035994","0.0187628119107996","0.0401281544963991"
"Min 1x per week","2008","college entrance qualification","(3b) higher tertiary education","58","0.0258593319497628","0.0192792876863246","0.032439376213201"
"Min 1x per week","2008","Other degree","(0) in school","","","",""
"Min 1x per week","2008","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","2008","Other degree","(1b) general elementary school","6","","",""
"Min 1x per week","2008","Other degree","(1c) basic vocational qualification","9","","",""
"Min 1x per week","2008","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2008","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2008","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2008","Other degree","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per week","2008","Other degree","(3a) lower tertiary education","2","","",""
"Min 1x per week","2008","Other degree","(3b) higher tertiary education","6","","",""
"Min 1x per week","2008","no degree/no degree yet","(0) in school","53","0.169064466528457","0.129853787104742","0.208275145952172"
"Min 1x per week","2008","no degree/no degree yet","(1a) inadequately completed","6","","",""
"Min 1x per week","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","2008","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","2008","lower secondary degree","(0) in school","","","",""
"Min 1x per month","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","2008","lower secondary degree","(1b) general elementary school","51","0.0484791526534628","0.0367769499397171","0.0601813553672085"
"Min 1x per month","2008","lower secondary degree","(1c) basic vocational qualification","367","0.0807544377346275","0.0731643908018374","0.0883444846674175"
"Min 1x per month","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2008","lower secondary degree","(2a) intermediate vocational","1","","",""
"Min 1x per month","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2008","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2008","lower secondary degree","(3a) lower tertiary education","8","","",""
"Min 1x per month","2008","lower secondary degree","(3b) higher tertiary education","1","","",""
"Min 1x per month","2008","secondary school degree","(0) in school","","","",""
"Min 1x per month","2008","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","2008","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","2008","secondary school degree","(2b) intermediate general qualification","42","0.0767653736512042","0.0528747422467781","0.10065600505563"
"Min 1x per month","2008","secondary school degree","(2a) intermediate vocational","394","0.094377072668015","0.0859405530759389","0.102813592260091"
"Min 1x per month","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2008","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2008","secondary school degree","(3a) lower tertiary education","41","0.0845717538779126","0.0602317268903009","0.108911780865524"
"Min 1x per month","2008","secondary school degree","(3b) higher tertiary education","14","","",""
"Min 1x per month","2008","college entrance qualification","(0) in school","","","",""
"Min 1x per month","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","2008","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","2008","college entrance qualification","(2c_gen) general maturity certificate","82","0.119785206445072","0.095379602502607","0.144190810387537"
"Min 1x per month","2008","college entrance qualification","(2c_voc) vocational maturity certificate","123","0.0958172859365823","0.079539201237148","0.112095370636017"
"Min 1x per month","2008","college entrance qualification","(3a) lower tertiary education","90","0.0689451764002003","0.052934852216985","0.0849555005834157"
"Min 1x per month","2008","college entrance qualification","(3b) higher tertiary education","205","0.0949682566992591","0.0828139422984703","0.107122571100048"
"Min 1x per month","2008","Other degree","(0) in school","","","",""
"Min 1x per month","2008","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","2008","Other degree","(1b) general elementary school","13","","",""
"Min 1x per month","2008","Other degree","(1c) basic vocational qualification","16","","",""
"Min 1x per month","2008","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2008","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2008","Other degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","2008","Other degree","(2c_voc) vocational maturity certificate","7","","",""
"Min 1x per month","2008","Other degree","(3a) lower tertiary education","4","","",""
"Min 1x per month","2008","Other degree","(3b) higher tertiary education","6","","",""
"Min 1x per month","2008","no degree/no degree yet","(0) in school","79","0.208112672908377","0.165643334772817","0.250582011043938"
"Min 1x per month","2008","no degree/no degree yet","(1a) inadequately completed","6","","",""
"Min 1x per month","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","2008","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Rarely","2008","lower secondary degree","(0) in school","","","",""
"Rarely","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2008","lower secondary degree","(1b) general elementary school","194","0.147624296549655","0.128296808902777","0.166951784196533"
"Rarely","2008","lower secondary degree","(1c) basic vocational qualification","1270","0.257374368229428","0.245195326857402","0.269553409601454"
"Rarely","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2008","lower secondary degree","(2a) intermediate vocational","5","","",""
"Rarely","2008","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Rarely","2008","lower secondary degree","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","2008","lower secondary degree","(3a) lower tertiary education","49","0.344396260044222","0.264241165397247","0.424551354691197"
"Rarely","2008","lower secondary degree","(3b) higher tertiary education","14","","",""
"Rarely","2008","secondary school degree","(0) in school","","","",""
"Rarely","2008","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2008","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2008","secondary school degree","(2b) intermediate general qualification","144","0.32436774441381","0.28235675406659","0.366378734761031"
"Rarely","2008","secondary school degree","(2a) intermediate vocational","1537","0.34647667335419","0.332744985864198","0.360208360844182"
"Rarely","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","secondary school degree","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","2008","secondary school degree","(3a) lower tertiary education","174","0.337990532175175","0.296611474121996","0.379369590228354"
"Rarely","2008","secondary school degree","(3b) higher tertiary education","35","0.414462123538491","0.322401975479527","0.506522271597454"
"Rarely","2008","college entrance qualification","(0) in school","","","",""
"Rarely","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2008","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2008","college entrance qualification","(2c_gen) general maturity certificate","245","0.337969415117117","0.302416815531811","0.373522014702423"
"Rarely","2008","college entrance qualification","(2c_voc) vocational maturity certificate","481","0.391902276483143","0.364904446801905","0.418900106164382"
"Rarely","2008","college entrance qualification","(3a) lower tertiary education","363","0.365103982450842","0.334679714204432","0.395528250697252"
"Rarely","2008","college entrance qualification","(3b) higher tertiary education","790","0.359506825267741","0.339612915201143","0.379400735334338"
"Rarely","2008","Other degree","(0) in school","","","",""
"Rarely","2008","Other degree","(1a) inadequately completed","","","",""
"Rarely","2008","Other degree","(1b) general elementary school","28","","",""
"Rarely","2008","Other degree","(1c) basic vocational qualification","49","0.15725234565537","0.11585073768572","0.198653953625021"
"Rarely","2008","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2008","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2008","Other degree","(2c_gen) general maturity certificate","7","","",""
"Rarely","2008","Other degree","(2c_voc) vocational maturity certificate","26","","",""
"Rarely","2008","Other degree","(3a) lower tertiary education","4","","",""
"Rarely","2008","Other degree","(3b) higher tertiary education","39","0.251461684509348","0.181799372380176","0.321123996638519"
"Rarely","2008","no degree/no degree yet","(0) in school","116","0.319912578402661","0.271115641395876","0.368709515409447"
"Rarely","2008","no degree/no degree yet","(1a) inadequately completed","19","","",""
"Rarely","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2008","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Never","2008","lower secondary degree","(0) in school","","","",""
"Never","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2008","lower secondary degree","(1b) general elementary school","1012","0.77510718958496","0.75235885426338","0.79785552490654"
"Never","2008","lower secondary degree","(1c) basic vocational qualification","3085","0.613447802267688","0.599882222095135","0.627013382440241"
"Never","2008","lower secondary degree","(2b) intermediate general qualification","2","","",""
"Never","2008","lower secondary degree","(2a) intermediate vocational","10","","",""
"Never","2008","lower secondary degree","(2c_gen) general maturity certificate","4","","",""
"Never","2008","lower secondary degree","(2c_voc) vocational maturity certificate","16","","",""
"Never","2008","lower secondary degree","(3a) lower tertiary education","73","0.578064048514766","0.494754946626555","0.661373150402978"
"Never","2008","lower secondary degree","(3b) higher tertiary education","24","","",""
"Never","2008","secondary school degree","(0) in school","","","",""
"Never","2008","secondary school degree","(1a) inadequately completed","","","",""
"Never","2008","secondary school degree","(1b) general elementary school","","","",""
"Never","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2008","secondary school degree","(2b) intermediate general qualification","242","0.490811672900547","0.445948956881864","0.53567438891923"
"Never","2008","secondary school degree","(2a) intermediate vocational","2444","0.510218300062819","0.495792641241368","0.52464395888427"
"Never","2008","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Never","2008","secondary school degree","(2c_voc) vocational maturity certificate","30","0.8838295267811","0.779157900220633","0.988501153341568"
"Never","2008","secondary school degree","(3a) lower tertiary education","269","0.551748512362489","0.508244662878027","0.595252361846951"
"Never","2008","secondary school degree","(3b) higher tertiary education","56","0.42141075102752","0.329134544200833","0.513686957854208"
"Never","2008","college entrance qualification","(0) in school","","","",""
"Never","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2008","college entrance qualification","(1b) general elementary school","","","",""
"Never","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2008","college entrance qualification","(2c_gen) general maturity certificate","287","0.446581695221649","0.409216190452771","0.483947199990527"
"Never","2008","college entrance qualification","(2c_voc) vocational maturity certificate","594","0.467404554476304","0.439811583418657","0.49499752553395"
"Never","2008","college entrance qualification","(3a) lower tertiary education","473","0.532167484321052","0.500637052085429","0.563697916556675"
"Never","2008","college entrance qualification","(3b) higher tertiary education","1179","0.519136824444771","0.4984229659316","0.539850682957942"
"Never","2008","Other degree","(0) in school","","","",""
"Never","2008","Other degree","(1a) inadequately completed","","","",""
"Never","2008","Other degree","(1b) general elementary school","242","0.83167779377059","0.788541042927797","0.874814544613384"
"Never","2008","Other degree","(1c) basic vocational qualification","223","0.75588163538551","0.707027988464558","0.804735282306462"
"Never","2008","Other degree","(2b) intermediate general qualification","","","",""
"Never","2008","Other degree","(2a) intermediate vocational","","","",""
"Never","2008","Other degree","(2c_gen) general maturity certificate","40","0.900338735109745","0.815597724830918","0.985079745388571"
"Never","2008","Other degree","(2c_voc) vocational maturity certificate","94","0.69011122893725","0.611518071374053","0.768704386500447"
"Never","2008","Other degree","(3a) lower tertiary education","20","","",""
"Never","2008","Other degree","(3b) higher tertiary education","98","0.654337167041963","0.577974323140462","0.730700010943464"
"Never","2008","no degree/no degree yet","(0) in school","98","0.281362707092194","0.23432104315089","0.328404371033498"
"Never","2008","no degree/no degree yet","(1a) inadequately completed","159","0.825017762038492","0.770992121676709","0.879043402400275"
"Never","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2008","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Never","2008","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Daily","2009","lower secondary degree","(0) in school","","","",""
"Daily","2009","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2009","lower secondary degree","(1b) general elementary school","","","",""
"Daily","2009","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","2009","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2009","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2009","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2009","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","2009","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2009","secondary school degree","(0) in school","","","",""
"Daily","2009","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2009","secondary school degree","(1b) general elementary school","","","",""
"Daily","2009","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2009","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","2009","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","2009","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2009","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2009","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2009","college entrance qualification","(0) in school","","","",""
"Daily","2009","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2009","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2009","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2009","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2009","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2009","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","2009","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","2009","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","2009","Other degree","(0) in school","","","",""
"Daily","2009","Other degree","(1a) inadequately completed","","","",""
"Daily","2009","Other degree","(1b) general elementary school","","","",""
"Daily","2009","Other degree","(1c) basic vocational qualification","","","",""
"Daily","2009","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2009","Other degree","(2a) intermediate vocational","","","",""
"Daily","2009","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","2009","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","Other degree","(3a) lower tertiary education","","","",""
"Daily","2009","Other degree","(3b) higher tertiary education","","","",""
"Daily","2009","no degree/no degree yet","(0) in school","","","",""
"Daily","2009","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","2009","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2009","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2009","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2009","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2009","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2009","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2009","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2009","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","2009","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2009","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2009","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per week","2009","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2009","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2009","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2009","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2009","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2009","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2009","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2009","secondary school degree","(0) in school","","","",""
"Min 1x per week","2009","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2009","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2009","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2009","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2009","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2009","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2009","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2009","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2009","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2009","college entrance qualification","(0) in school","","","",""
"Min 1x per week","2009","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2009","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2009","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2009","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2009","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","2009","college entrance qualification","(2c_gen) general maturity certificate","","","",""
