"pli0089","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1999","66 and older","Not Working","","","","","2"
"Min 1x per week","1999","16-34 y.","Part Time","","","","","2"
"Min 1x per week","1999","66 and older","Full Time","","","","","2"
"Never","1999","16-34 y.","Full Time","","","","","5"
"Never","1999","16-34 y.","Part Time","","","","","5"
"Never","1999","16-34 y.","Not Working","","","","","5"
"Never","1999","35-65 y.","Full Time","","","","","5"
"Never","1999","35-65 y.","Part Time","","","","","5"
"Never","1999","66 and older","Full Time","","","","","5"
"Never","1999","66 and older","Part Time","","","","","5"
"Never","1999","66 and older","Not Working","","","","","5"
"Never","1999","35-65 y.","Not Working","","","","","5"
"Rarely","1999","16-34 y.","Full Time","","","","","4"
"Rarely","1999","16-34 y.","Not Working","","","","","4"
"Rarely","1999","35-65 y.","Full Time","","","","","4"
"Rarely","1999","35-65 y.","Part Time","","","","","4"
"Rarely","1999","35-65 y.","Not Working","","","","","4"
"Rarely","1999","66 and older","Not Working","","","","","4"
"Rarely","1999","16-34 y.","Part Time","","","","","4"
"Rarely","1999","66 and older","Part Time","","","","","4"
"Rarely","1999","66 and older","Full Time","","","","","4"
"Daily","2000","16-34 y.","Full Time","","","","","1"
"Daily","2000","16-34 y.","Part Time","","","","","1"
"Daily","2000","16-34 y.","Not Working","","","","","1"
"Daily","2000","35-65 y.","Full Time","","","","","1"
"Daily","2000","35-65 y.","Part Time","","","","","1"
"Daily","2000","66 and older","Part Time","","","","","1"
"Daily","2000","66 and older","Full Time","","","","","1"
"Daily","2000","66 and older","Not Working","","","","","1"
"Daily","2000","35-65 y.","Not Working","","","","","1"
"Min 1x per month","2000","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2000","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2000","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2000","66 and older","Not Working","","","","","3"
"Min 1x per month","2000","66 and older","Part Time","","","","","3"
"Min 1x per month","2000","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2000","66 and older","Full Time","","","","","3"
"Min 1x per week","2000","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2000","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2000","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2000","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2000","66 and older","Part Time","","","","","2"
"Min 1x per week","2000","66 and older","Not Working","","","","","2"
"Min 1x per week","2000","66 and older","Full Time","","","","","2"
"Never","2000","16-34 y.","Full Time","","","","","5"
"Never","2000","16-34 y.","Part Time","","","","","5"
"Never","2000","16-34 y.","Not Working","","","","","5"
"Never","2000","35-65 y.","Full Time","","","","","5"
"Never","2000","35-65 y.","Part Time","","","","","5"
"Never","2000","66 and older","Full Time","","","","","5"
"Never","2000","66 and older","Part Time","","","","","5"
"Never","2000","66 and older","Not Working","","","","","5"
"Never","2000","35-65 y.","Not Working","","","","","5"
"Rarely","2000","16-34 y.","Full Time","","","","","4"
"Rarely","2000","16-34 y.","Part Time","","","","","4"
"Rarely","2000","16-34 y.","Not Working","","","","","4"
"Rarely","2000","35-65 y.","Full Time","","","","","4"
"Rarely","2000","35-65 y.","Part Time","","","","","4"
"Rarely","2000","35-65 y.","Not Working","","","","","4"
"Rarely","2000","66 and older","Not Working","","","","","4"
"Rarely","2000","66 and older","Part Time","","","","","4"
"Rarely","2000","66 and older","Full Time","","","","","4"
"Daily","2001","16-34 y.","Full Time","","","","","1"
"Daily","2001","16-34 y.","Part Time","","","","","1"
"Daily","2001","16-34 y.","Not Working","","","","","1"
"Daily","2001","35-65 y.","Full Time","","","","","1"
"Daily","2001","35-65 y.","Part Time","","","","","1"
"Daily","2001","35-65 y.","Not Working","","","","","1"
"Daily","2001","66 and older","Full Time","","","","","1"
"Daily","2001","66 and older","Part Time","","","","","1"
"Daily","2001","66 and older","Not Working","","","","","1"
"Min 1x per month","2001","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2001","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2001","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2001","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2001","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2001","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2001","66 and older","Full Time","","","","","3"
"Min 1x per month","2001","66 and older","Part Time","","","","","3"
"Min 1x per month","2001","66 and older","Not Working","","","","","3"
"Min 1x per week","2001","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2001","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2001","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2001","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2001","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2001","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2001","66 and older","Full Time","","","","","2"
"Min 1x per week","2001","66 and older","Part Time","","","","","2"
"Min 1x per week","2001","66 and older","Not Working","","","","","2"
"Never","2001","16-34 y.","Full Time","","","","","5"
"Never","2001","16-34 y.","Part Time","","","","","5"
"Never","2001","16-34 y.","Not Working","","","","","5"
"Never","2001","35-65 y.","Full Time","","","","","5"
"Never","2001","35-65 y.","Part Time","","","","","5"
"Never","2001","35-65 y.","Not Working","","","","","5"
"Never","2001","66 and older","Full Time","","","","","5"
"Never","2001","66 and older","Part Time","","","","","5"
"Never","2001","66 and older","Not Working","","","","","5"
"Rarely","2001","35-65 y.","Part Time","","","","","4"
"Rarely","2001","16-34 y.","Full Time","","","","","4"
"Rarely","2001","16-34 y.","Part Time","","","","","4"
"Rarely","2001","16-34 y.","Not Working","","","","","4"
"Rarely","2001","35-65 y.","Full Time","","","","","4"
"Rarely","2001","35-65 y.","Not Working","","","","","4"
"Rarely","2001","66 and older","Full Time","","","","","4"
"Rarely","2001","66 and older","Part Time","","","","","4"
"Rarely","2001","66 and older","Not Working","","","","","4"
"Daily","2002","16-34 y.","Full Time","","","","","1"
"Daily","2002","16-34 y.","Part Time","","","","","1"
"Daily","2002","16-34 y.","Not Working","","","","","1"
"Daily","2002","35-65 y.","Full Time","","","","","1"
"Daily","2002","66 and older","Part Time","","","","","1"
"Daily","2002","66 and older","Not Working","","","","","1"
"Daily","2002","35-65 y.","Part Time","","","","","1"
"Daily","2002","35-65 y.","Not Working","","","","","1"
"Daily","2002","66 and older","Full Time","","","","","1"
"Min 1x per month","2002","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2002","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2002","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2002","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2002","66 and older","Part Time","","","","","3"
"Min 1x per month","2002","66 and older","Not Working","","","","","3"
"Min 1x per month","2002","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2002","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2002","66 and older","Full Time","","","","","3"
"Min 1x per week","2002","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2002","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2002","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2002","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2002","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2002","66 and older","Part Time","","","","","2"
"Min 1x per week","2002","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2002","66 and older","Full Time","","","","","2"
"Min 1x per week","2002","66 and older","Not Working","","","","","2"
"Never","2002","16-34 y.","Full Time","","","","","5"
"Never","2002","16-34 y.","Part Time","","","","","5"
"Never","2002","16-34 y.","Not Working","","","","","5"
"Never","2002","35-65 y.","Full Time","","","","","5"
"Never","2002","35-65 y.","Part Time","","","","","5"
"Never","2002","35-65 y.","Not Working","","","","","5"
"Never","2002","66 and older","Full Time","","","","","5"
"Never","2002","66 and older","Part Time","","","","","5"
"Never","2002","66 and older","Not Working","","","","","5"
"Rarely","2002","35-65 y.","Part Time","","","","","4"
"Rarely","2002","16-34 y.","Not Working","","","","","4"
"Rarely","2002","16-34 y.","Full Time","","","","","4"
"Rarely","2002","16-34 y.","Part Time","","","","","4"
"Rarely","2002","35-65 y.","Full Time","","","","","4"
"Rarely","2002","35-65 y.","Not Working","","","","","4"
"Rarely","2002","66 and older","Full Time","","","","","4"
"Rarely","2002","66 and older","Part Time","","","","","4"
"Rarely","2002","66 and older","Not Working","","","","","4"
"Daily","2003","16-34 y.","Full Time","7","","","","1"
"Daily","2003","16-34 y.","Part Time","3","","","","1"
"Daily","2003","16-34 y.","Not Working","7","","","","1"
"Daily","2003","35-65 y.","Full Time","4","","","","1"
"Daily","2003","66 and older","Part Time","","","","","1"
"Daily","2003","66 and older","Not Working","4","","","","1"
"Daily","2003","35-65 y.","Part Time","3","","","","1"
"Daily","2003","35-65 y.","Not Working","3","","","","1"
"Daily","2003","66 and older","Full Time","","","","","1"
"Min 1x per month","2003","16-34 y.","Full Time","298","0.116869315898423","0.104258311129088","0.129480320667759","3"
"Min 1x per month","2003","35-65 y.","Full Time","605","0.0991057146508839","0.091749434869361","0.106461994432407","3"
"Min 1x per month","2003","16-34 y.","Part Time","195","0.103221961208082","0.0887761534477475","0.117667768968417","3"
"Min 1x per month","2003","16-34 y.","Not Working","211","0.115505773165266","0.100036300334763","0.130975245995768","3"
"Min 1x per month","2003","66 and older","Part Time","10","","","","3"
"Min 1x per month","2003","66 and older","Not Working","105","0.0243361481869193","0.0192025329021116","0.0294697634717269","3"
"Min 1x per month","2003","35-65 y.","Part Time","209","0.0644610412451039","0.0559908412368395","0.0729312412533682","3"
"Min 1x per month","2003","35-65 y.","Not Working","146","0.0504512697464723","0.0426669552403955","0.058235584252549","3"
"Min 1x per month","2003","66 and older","Full Time","","","","","3"
"Min 1x per week","2003","16-34 y.","Full Time","185","0.073308881934973","0.063077536446913","0.0835402274230329","2"
"Min 1x per week","2003","16-34 y.","Part Time","128","0.0785623483122482","0.0657875662078311","0.0913371304166654","2"
"Min 1x per week","2003","16-34 y.","Not Working","138","0.0761320937273508","0.0632965286155479","0.0889676588391538","2"
"Min 1x per week","2003","35-65 y.","Full Time","329","0.0503889618186178","0.0450036289048643","0.0557742947323713","2"
"Min 1x per week","2003","35-65 y.","Part Time","157","0.0466359262163003","0.0393630907465028","0.0539087616860977","2"
"Min 1x per week","2003","66 and older","Part Time","1","","","","2"
"Min 1x per week","2003","35-65 y.","Not Working","107","0.0372821373618349","0.030544221071377","0.0440200536522929","2"
"Min 1x per week","2003","66 and older","Full Time","1","","","","2"
"Min 1x per week","2003","66 and older","Not Working","61","0.0166664812317708","0.0124014749835343","0.0209314874800072","2"
"Never","2003","16-34 y.","Full Time","1072","0.428641392232791","0.409215168219105","0.448067616246478","5"
"Never","2003","35-65 y.","Full Time","3045","0.478230417416812","0.465932545934728","0.490528288898896","5"
"Never","2003","35-65 y.","Part Time","1931","0.610123062679686","0.593300716641251","0.626945408718122","5"
"Never","2003","16-34 y.","Not Working","763","0.505764784483075","0.481567462481346","0.529962106484804","5"
"Never","2003","16-34 y.","Part Time","792","0.47489114420801","0.451180955934674","0.498601332481346","5"
"Never","2003","35-65 y.","Not Working","2092","0.682585461359995","0.666030902226804","0.699140020493186","5"
"Never","2003","66 and older","Full Time","32","0.609815219496842","0.470360423636768","0.749270015356916","5"
"Never","2003","66 and older","Part Time","108","0.721698480650385","0.652472225751396","0.790924735549374","5"
"Never","2003","66 and older","Not Working","2808","0.819568450230517","0.806757063332434","0.8323798371286","5"
"Rarely","2003","16-34 y.","Full Time","931","0.379056239220421","0.36001194377438","0.398100534666461","4"
"Rarely","2003","35-65 y.","Full Time","2355","0.371792711951175","0.359894713858193","0.383690710044156","4"
"Rarely","2003","35-65 y.","Part Time","929","0.276884768849047","0.261451164724565","0.292318372973529","4"
"Rarely","2003","16-34 y.","Not Working","521","0.299911658048265","0.277734838443293","0.322088477653236","4"
"Rarely","2003","16-34 y.","Part Time","586","0.341851826294721","0.319330493494056","0.364373159095387","4"
"Rarely","2003","35-65 y.","Not Working","689","0.227455577873891","0.212547017053311","0.242364138694472","4"
"Rarely","2003","66 and older","Full Time","14","","","","4"
"Rarely","2003","66 and older","Part Time","42","0.218653210595604","0.154807018782628","0.282499402408581","4"
"Rarely","2003","66 and older","Not Working","483","0.138535575886938","0.127026336530889","0.150044815242986","4"
"Daily","2004","16-34 y.","Full Time","","","","","1"
"Daily","2004","16-34 y.","Part Time","","","","","1"
"Daily","2004","16-34 y.","Not Working","","","","","1"
"Daily","2004","35-65 y.","Full Time","","","","","1"
"Daily","2004","35-65 y.","Part Time","","","","","1"
"Daily","2004","35-65 y.","Not Working","","","","","1"
"Daily","2004","66 and older","Full Time","","","","","1"
"Daily","2004","66 and older","Part Time","","","","","1"
"Daily","2004","66 and older","Not Working","","","","","1"
"Min 1x per month","2004","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2004","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2004","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2004","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2004","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2004","66 and older","Part Time","","","","","3"
"Min 1x per month","2004","66 and older","Not Working","","","","","3"
"Min 1x per month","2004","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2004","66 and older","Full Time","","","","","3"
"Min 1x per week","2004","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2004","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2004","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2004","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2004","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2004","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2004","66 and older","Full Time","","","","","2"
"Min 1x per week","2004","66 and older","Part Time","","","","","2"
"Min 1x per week","2004","66 and older","Not Working","","","","","2"
"Never","2004","16-34 y.","Full Time","","","","","5"
"Never","2004","16-34 y.","Not Working","","","","","5"
"Never","2004","35-65 y.","Full Time","","","","","5"
"Never","2004","35-65 y.","Part Time","","","","","5"
"Never","2004","16-34 y.","Part Time","","","","","5"
"Never","2004","35-65 y.","Not Working","","","","","5"
"Never","2004","66 and older","Full Time","","","","","5"
"Never","2004","66 and older","Part Time","","","","","5"
"Never","2004","66 and older","Not Working","","","","","5"
"Rarely","2004","16-34 y.","Full Time","","","","","4"
"Rarely","2004","16-34 y.","Not Working","","","","","4"
"Rarely","2004","35-65 y.","Full Time","","","","","4"
"Rarely","2004","35-65 y.","Part Time","","","","","4"
"Rarely","2004","16-34 y.","Part Time","","","","","4"
"Rarely","2004","66 and older","Part Time","","","","","4"
"Rarely","2004","66 and older","Not Working","","","","","4"
"Rarely","2004","35-65 y.","Not Working","","","","","4"
"Rarely","2004","66 and older","Full Time","","","","","4"
"Daily","2005","16-34 y.","Full Time","","","","","1"
"Daily","2005","16-34 y.","Part Time","","","","","1"
"Daily","2005","16-34 y.","Not Working","","","","","1"
"Daily","2005","35-65 y.","Full Time","","","","","1"
"Daily","2005","66 and older","Part Time","","","","","1"
"Daily","2005","35-65 y.","Part Time","","","","","1"
"Daily","2005","35-65 y.","Not Working","","","","","1"
"Daily","2005","66 and older","Full Time","","","","","1"
"Daily","2005","66 and older","Not Working","","","","","1"
"Min 1x per month","2005","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2005","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2005","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2005","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2005","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2005","66 and older","Part Time","","","","","3"
"Min 1x per month","2005","66 and older","Not Working","","","","","3"
"Min 1x per month","2005","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2005","66 and older","Full Time","","","","","3"
"Min 1x per week","2005","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2005","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2005","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2005","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2005","66 and older","Part Time","","","","","2"
"Min 1x per week","2005","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2005","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2005","66 and older","Full Time","","","","","2"
"Min 1x per week","2005","66 and older","Not Working","","","","","2"
"Never","2005","16-34 y.","Full Time","","","","","5"
"Never","2005","16-34 y.","Part Time","","","","","5"
"Never","2005","16-34 y.","Not Working","","","","","5"
"Never","2005","35-65 y.","Full Time","","","","","5"
"Never","2005","35-65 y.","Part Time","","","","","5"
"Never","2005","35-65 y.","Not Working","","","","","5"
"Never","2005","66 and older","Full Time","","","","","5"
"Never","2005","66 and older","Part Time","","","","","5"
"Never","2005","66 and older","Not Working","","","","","5"
"Rarely","2005","16-34 y.","Full Time","","","","","4"
"Rarely","2005","16-34 y.","Part Time","","","","","4"
"Rarely","2005","16-34 y.","Not Working","","","","","4"
"Rarely","2005","35-65 y.","Full Time","","","","","4"
"Rarely","2005","35-65 y.","Part Time","","","","","4"
"Rarely","2005","66 and older","Part Time","","","","","4"
"Rarely","2005","35-65 y.","Not Working","","","","","4"
"Rarely","2005","66 and older","Full Time","","","","","4"
"Rarely","2005","66 and older","Not Working","","","","","4"
"Daily","2006","16-34 y.","Full Time","","","","","1"
"Daily","2006","16-34 y.","Part Time","","","","","1"
"Daily","2006","16-34 y.","Not Working","","","","","1"
"Daily","2006","35-65 y.","Full Time","","","","","1"
"Daily","2006","66 and older","Part Time","","","","","1"
"Daily","2006","66 and older","Full Time","","","","","1"
"Daily","2006","35-65 y.","Part Time","","","","","1"
"Daily","2006","35-65 y.","Not Working","","","","","1"
"Daily","2006","66 and older","Not Working","","","","","1"
"Min 1x per month","2006","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2006","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2006","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2006","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2006","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2006","66 and older","Full Time","","","","","3"
"Min 1x per month","2006","66 and older","Part Time","","","","","3"
"Min 1x per month","2006","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2006","66 and older","Not Working","","","","","3"
"Min 1x per week","2006","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2006","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2006","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2006","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2006","66 and older","Part Time","","","","","2"
"Min 1x per week","2006","66 and older","Full Time","","","","","2"
"Min 1x per week","2006","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2006","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2006","66 and older","Not Working","","","","","2"
"Never","2006","16-34 y.","Not Working","","","","","5"
"Never","2006","35-65 y.","Full Time","","","","","5"
"Never","2006","35-65 y.","Part Time","","","","","5"
"Never","2006","16-34 y.","Full Time","","","","","5"
"Never","2006","16-34 y.","Part Time","","","","","5"
"Never","2006","35-65 y.","Not Working","","","","","5"
"Never","2006","66 and older","Full Time","","","","","5"
"Never","2006","66 and older","Part Time","","","","","5"
"Never","2006","66 and older","Not Working","","","","","5"
"Rarely","2006","16-34 y.","Full Time","","","","","4"
"Rarely","2006","16-34 y.","Not Working","","","","","4"
"Rarely","2006","35-65 y.","Full Time","","","","","4"
"Rarely","2006","16-34 y.","Part Time","","","","","4"
"Rarely","2006","35-65 y.","Part Time","","","","","4"
"Rarely","2006","35-65 y.","Not Working","","","","","4"
"Rarely","2006","66 and older","Full Time","","","","","4"
"Rarely","2006","66 and older","Part Time","","","","","4"
"Rarely","2006","66 and older","Not Working","","","","","4"
"Daily","2007","16-34 y.","Full Time","","","","","1"
"Daily","2007","16-34 y.","Part Time","","","","","1"
"Daily","2007","16-34 y.","Not Working","","","","","1"
"Daily","2007","35-65 y.","Full Time","","","","","1"
"Daily","2007","35-65 y.","Part Time","","","","","1"
"Daily","2007","35-65 y.","Not Working","","","","","1"
"Daily","2007","66 and older","Full Time","","","","","1"
"Daily","2007","66 and older","Part Time","","","","","1"
"Daily","2007","66 and older","Not Working","","","","","1"
"Min 1x per month","2007","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2007","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2007","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2007","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2007","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2007","66 and older","Part Time","","","","","3"
"Min 1x per month","2007","66 and older","Full Time","","","","","3"
"Min 1x per month","2007","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2007","66 and older","Not Working","","","","","3"
"Min 1x per week","2007","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2007","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2007","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2007","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2007","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2007","66 and older","Part Time","","","","","2"
"Min 1x per week","2007","66 and older","Not Working","","","","","2"
"Min 1x per week","2007","66 and older","Full Time","","","","","2"
"Min 1x per week","2007","35-65 y.","Part Time","","","","","2"
"Never","2007","16-34 y.","Not Working","","","","","5"
"Never","2007","35-65 y.","Full Time","","","","","5"
"Never","2007","35-65 y.","Part Time","","","","","5"
"Never","2007","16-34 y.","Full Time","","","","","5"
"Never","2007","16-34 y.","Part Time","","","","","5"
"Never","2007","35-65 y.","Not Working","","","","","5"
"Never","2007","66 and older","Full Time","","","","","5"
"Never","2007","66 and older","Part Time","","","","","5"
"Never","2007","66 and older","Not Working","","","","","5"
"Rarely","2007","16-34 y.","Full Time","","","","","4"
"Rarely","2007","16-34 y.","Not Working","","","","","4"
"Rarely","2007","35-65 y.","Full Time","","","","","4"
"Rarely","2007","16-34 y.","Part Time","","","","","4"
"Rarely","2007","66 and older","Part Time","","","","","4"
"Rarely","2007","66 and older","Full Time","","","","","4"
"Rarely","2007","35-65 y.","Part Time","","","","","4"
"Rarely","2007","35-65 y.","Not Working","","","","","4"
"Rarely","2007","66 and older","Not Working","","","","","4"
"Daily","2008","16-34 y.","Full Time","7","","","","1"
"Daily","2008","16-34 y.","Part Time","3","","","","1"
"Daily","2008","16-34 y.","Not Working","10","","","","1"
"Daily","2008","35-65 y.","Full Time","4","","","","1"
"Daily","2008","35-65 y.","Part Time","1","","","","1"
"Daily","2008","35-65 y.","Not Working","3","","","","1"
"Daily","2008","66 and older","Full Time","1","","","","1"
"Daily","2008","66 and older","Part Time","1","","","","1"
"Daily","2008","66 and older","Not Working","2","","","","1"
"Min 1x per month","2008","16-34 y.","Full Time","220","0.127214515424837","0.11201413931298","0.142414891536695","3"
"Min 1x per month","2008","16-34 y.","Part Time","133","0.108198612625794","0.0913516574476465","0.125045567803941","3"
"Min 1x per month","2008","16-34 y.","Not Working","156","0.127524776626145","0.108573064652164","0.146476488600126","3"
"Min 1x per month","2008","35-65 y.","Full Time","583","0.100261041613939","0.0923734419036907","0.108148641324188","3"
"Min 1x per month","2008","35-65 y.","Part Time","222","0.0795243552351277","0.0696242674368926","0.0894244430333628","3"
"Min 1x per month","2008","66 and older","Part Time","10","","","","3"
"Min 1x per month","2008","35-65 y.","Not Working","119","0.0545919785024406","0.0451395478818746","0.0640444091230066","3"
"Min 1x per month","2008","66 and older","Full Time","6","","","","3"
"Min 1x per month","2008","66 and older","Not Working","159","0.0400291752854137","0.0339889589966493","0.0460693915741782","3"
"Min 1x per week","2008","16-34 y.","Full Time","162","0.0970685428269297","0.0835634090793243","0.110573676574535","2"
"Min 1x per week","2008","16-34 y.","Part Time","104","0.0768239430157253","0.0623806219457374","0.0912672640857133","2"
"Min 1x per week","2008","16-34 y.","Not Working","105","0.0882539709231059","0.072137176059048","0.104370765787164","2"
"Min 1x per week","2008","35-65 y.","Full Time","270","0.0487712225492229","0.043114761449402","0.0544276836490438","2"
"Min 1x per week","2008","35-65 y.","Not Working","74","0.0328855568163076","0.0254654360386288","0.0403056775939865","2"
"Min 1x per week","2008","66 and older","Full Time","1","","","","2"
"Min 1x per week","2008","66 and older","Part Time","4","","","","2"
"Min 1x per week","2008","66 and older","Not Working","83","0.0222906321111108","0.0177417861324119","0.0268394780898097","2"
"Min 1x per week","2008","35-65 y.","Part Time","122","0.0383094817387212","0.031285981162921","0.0453329823145214","2"
"Never","2008","16-34 y.","Full Time","768","0.39246845906543","0.370193391105118","0.414743527025742","5"
"Never","2008","16-34 y.","Part Time","612","0.480696660516266","0.453599573076009","0.507793747956523","5"
"Never","2008","16-34 y.","Not Working","557","0.483122167051673","0.454730097759675","0.511514236343671","5"
"Never","2008","35-65 y.","Full Time","2664","0.475801498865637","0.462686106618124","0.488916891113151","5"
"Never","2008","35-65 y.","Part Time","1624","0.567376900295491","0.549247915096753","0.58550588549423","5"
"Never","2008","35-65 y.","Not Working","1514","0.69710387137609","0.677984876866291","0.716222865885889","5"
"Never","2008","66 and older","Full Time","36","0.643047058687832","0.51974766109758","0.766346456278083","5"
"Never","2008","66 and older","Part Time","144","0.669884245890113","0.608438780285291","0.731329711494935","5"
"Never","2008","66 and older","Not Working","3083","0.772859133919553","0.759948934150681","0.785769333688424","5"
"Rarely","2008","16-34 y.","Full Time","689","0.381283774419609","0.359127223388768","0.40344032545045","4"
"Rarely","2008","16-34 y.","Part Time","454","0.333599408012208","0.308027871434519","0.359170944589897","4"
"Rarely","2008","16-34 y.","Not Working","362","0.293661395219833","0.267784956196651","0.319537834243016","4"
"Rarely","2008","35-65 y.","Full Time","2049","0.374422108845813","0.361712214751459","0.387132002940168","4"
"Rarely","2008","66 and older","Full Time","14","","","","4"
"Rarely","2008","66 and older","Part Time","66","0.248278253442223","0.191829451389552","0.304727055494894","4"
"Rarely","2008","35-65 y.","Part Time","900","0.314515990542334","0.297525620161324","0.331506360923345","4"
"Rarely","2008","35-65 y.","Not Working","509","0.214897080486971","0.197806847091984","0.231987313881959","4"
"Rarely","2008","66 and older","Not Working","719","0.164600355625143","0.153174264602428","0.176026446647857","4"
"Daily","2009","35-65 y.","Full Time","","","","","1"
"Daily","2009","16-34 y.","Full Time","","","","","1"
"Daily","2009","16-34 y.","Part Time","","","","","1"
"Daily","2009","16-34 y.","Not Working","","","","","1"
"Daily","2009","35-65 y.","Part Time","","","","","1"
"Daily","2009","35-65 y.","Not Working","","","","","1"
"Daily","2009","66 and older","Full Time","","","","","1"
"Daily","2009","66 and older","Part Time","","","","","1"
"Daily","2009","66 and older","Not Working","","","","","1"
"Min 1x per month","2009","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2009","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2009","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2009","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2009","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2009","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2009","66 and older","Full Time","","","","","3"
"Min 1x per month","2009","66 and older","Part Time","","","","","3"
"Min 1x per month","2009","66 and older","Not Working","","","","","3"
"Min 1x per week","2009","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2009","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2009","16-34 y.","Full Time","","","","","2"
