"pli0089","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1997","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","Female","","","",""
"Rarely","1997","(0) in school","Male","","","",""
"Rarely","1997","(0) in school","Female","","","",""
"Rarely","1997","(1a) inadequately completed","Male","","","",""
"Rarely","1997","(1a) inadequately completed","Female","","","",""
"Rarely","1997","(1b) general elementary school","Male","","","",""
"Rarely","1997","(1b) general elementary school","Female","","","",""
"Rarely","1997","(1c) basic vocational qualification","Male","","","",""
"Rarely","1997","(1c) basic vocational qualification","Female","","","",""
"Rarely","1997","(2b) intermediate general qualification","Male","","","",""
"Rarely","1997","(2b) intermediate general qualification","Female","","","",""
"Rarely","1997","(2a) intermediate vocational","Male","","","",""
"Rarely","1997","(2a) intermediate vocational","Female","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1997","(3a) lower tertiary education","Male","","","",""
"Rarely","1997","(3a) lower tertiary education","Female","","","",""
"Rarely","1997","(3b) higher tertiary education","Male","","","",""
"Rarely","1997","(3b) higher tertiary education","Female","","","",""
"Never","1997","(0) in school","Male","","","",""
"Never","1997","(0) in school","Female","","","",""
"Never","1997","(1a) inadequately completed","Male","","","",""
"Never","1997","(1a) inadequately completed","Female","","","",""
"Never","1997","(1b) general elementary school","Male","","","",""
"Never","1997","(1b) general elementary school","Female","","","",""
"Never","1997","(1c) basic vocational qualification","Male","","","",""
"Never","1997","(1c) basic vocational qualification","Female","","","",""
"Never","1997","(2b) intermediate general qualification","Male","","","",""
"Never","1997","(2b) intermediate general qualification","Female","","","",""
"Never","1997","(2a) intermediate vocational","Male","","","",""
"Never","1997","(2a) intermediate vocational","Female","","","",""
"Never","1997","(2c_gen) general maturity certificate","Male","","","",""
"Never","1997","(2c_gen) general maturity certificate","Female","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1997","(3a) lower tertiary education","Male","","","",""
"Never","1997","(3a) lower tertiary education","Female","","","",""
"Never","1997","(3b) higher tertiary education","Male","","","",""
"Never","1997","(3b) higher tertiary education","Female","","","",""
"Daily","1998","(0) in school","Male","","","",""
"Daily","1998","(0) in school","Female","","","",""
"Daily","1998","(1a) inadequately completed","Male","","","",""
"Daily","1998","(1a) inadequately completed","Female","","","",""
"Daily","1998","(1b) general elementary school","Male","2","","",""
"Daily","1998","(1b) general elementary school","Female","","","",""
"Daily","1998","(1c) basic vocational qualification","Male","7","","",""
"Daily","1998","(1c) basic vocational qualification","Female","2","","",""
"Daily","1998","(2b) intermediate general qualification","Male","","","",""
"Daily","1998","(2b) intermediate general qualification","Female","","","",""
"Daily","1998","(2a) intermediate vocational","Male","1","","",""
"Daily","1998","(2a) intermediate vocational","Female","1","","",""
"Daily","1998","(2c_gen) general maturity certificate","Male","1","","",""
"Daily","1998","(2c_gen) general maturity certificate","Female","1","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Female","1","","",""
"Daily","1998","(3a) lower tertiary education","Male","","","",""
"Daily","1998","(3a) lower tertiary education","Female","","","",""
"Daily","1998","(3b) higher tertiary education","Male","","","",""
"Daily","1998","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1998","(0) in school","Male","31","0.210211476047006","0.147272630398602","0.27315032169541"
"Min 1x per week","1998","(0) in school","Female","10","","",""
"Min 1x per week","1998","(1a) inadequately completed","Male","19","","",""
"Min 1x per week","1998","(1a) inadequately completed","Female","3","","",""
"Min 1x per week","1998","(1b) general elementary school","Male","62","0.0833020858263304","0.0632009387959953","0.103403232856666"
"Min 1x per week","1998","(1b) general elementary school","Female","20","","",""
"Min 1x per week","1998","(1c) basic vocational qualification","Male","156","0.0692532673187788","0.0588594117296447","0.0796471229079129"
"Min 1x per week","1998","(1c) basic vocational qualification","Female","47","0.024304732007224","0.017310166040344","0.0312992979741041"
"Min 1x per week","1998","(2b) intermediate general qualification","Male","36","0.137877564020208","0.091899308442965","0.18385581959745"
"Min 1x per week","1998","(2b) intermediate general qualification","Female","11","","",""
"Min 1x per week","1998","(2a) intermediate vocational","Male","110","0.0865156844726165","0.0712162254597927","0.10181514348544"
"Min 1x per week","1998","(2a) intermediate vocational","Female","53","0.0368269145343732","0.0274174780021985","0.0462363510665478"
"Min 1x per week","1998","(2c_gen) general maturity certificate","Male","20","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","Female","10","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Male","22","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Female","13","","",""
"Min 1x per week","1998","(3a) lower tertiary education","Male","16","","",""
"Min 1x per week","1998","(3a) lower tertiary education","Female","9","","",""
"Min 1x per week","1998","(3b) higher tertiary education","Male","19","","",""
"Min 1x per week","1998","(3b) higher tertiary education","Female","14","","",""
"Min 1x per month","1998","(0) in school","Male","35","0.205028883877234","0.142667125594692","0.267390642159776"
"Min 1x per month","1998","(0) in school","Female","22","","",""
"Min 1x per month","1998","(1a) inadequately completed","Male","20","","",""
"Min 1x per month","1998","(1a) inadequately completed","Female","4","","",""
"Min 1x per month","1998","(1b) general elementary school","Male","75","0.0966715906834275","0.0751758681563475","0.118167313210507"
"Min 1x per month","1998","(1b) general elementary school","Female","47","0.0296533361380781","0.0204359096731249","0.0388707626030312"
"Min 1x per month","1998","(1c) basic vocational qualification","Male","245","0.104140424299315","0.0916358063939369","0.116645042204693"
"Min 1x per month","1998","(1c) basic vocational qualification","Female","72","0.0332201989065065","0.0250802224082629","0.0413601754047501"
"Min 1x per month","1998","(2b) intermediate general qualification","Male","36","0.169113354629739","0.119123594013018","0.219103115246461"
"Min 1x per month","1998","(2b) intermediate general qualification","Female","22","","",""
"Min 1x per month","1998","(2a) intermediate vocational","Male","153","0.12178990541231","0.103991423483638","0.139588387340983"
"Min 1x per month","1998","(2a) intermediate vocational","Female","68","0.0427122580282873","0.032609817656732","0.0528146983998427"
"Min 1x per month","1998","(2c_gen) general maturity certificate","Male","41","0.176285835136541","0.128075578203586","0.224496092069496"
"Min 1x per month","1998","(2c_gen) general maturity certificate","Female","17","","",""
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Male","44","0.146316399741863","0.107593481942221","0.185039317541505"
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Female","16","","",""
"Min 1x per month","1998","(3a) lower tertiary education","Male","33","0.0679702784319154","0.0454302354586917","0.0905103214051391"
"Min 1x per month","1998","(3a) lower tertiary education","Female","24","","",""
"Min 1x per month","1998","(3b) higher tertiary education","Male","64","0.108486907729722","0.0836026326401758","0.133371182819268"
"Min 1x per month","1998","(3b) higher tertiary education","Female","23","","",""
"Rarely","1998","(0) in school","Male","64","0.409392838557035","0.33343814287547","0.485347534238599"
"Rarely","1998","(0) in school","Female","77","0.414943861929183","0.339991126129797","0.489896597728569"
"Rarely","1998","(1a) inadequately completed","Male","45","0.200178467021858","0.145800665007937","0.254556269035778"
"Rarely","1998","(1a) inadequately completed","Female","28","","",""
"Rarely","1998","(1b) general elementary school","Male","198","0.271279617104307","0.238937472005004","0.30362176220361"
"Rarely","1998","(1b) general elementary school","Female","175","0.132005985880915","0.113612475561252","0.150399496200577"
"Rarely","1998","(1c) basic vocational qualification","Male","762","0.330695541318321","0.311435074313166","0.349956008323476"
"Rarely","1998","(1c) basic vocational qualification","Female","457","0.243215960957154","0.22372917249707","0.262702749417239"
"Rarely","1998","(2b) intermediate general qualification","Male","86","0.398095232210962","0.332815465259828","0.463374999162097"
"Rarely","1998","(2b) intermediate general qualification","Female","102","0.315723434328629","0.264637213815833","0.366809654841426"
"Rarely","1998","(2a) intermediate vocational","Male","498","0.379107010693479","0.352703152665034","0.405510868721924"
"Rarely","1998","(2a) intermediate vocational","Female","486","0.325437175121451","0.302028676290219","0.348845673952683"
"Rarely","1998","(2c_gen) general maturity certificate","Male","98","0.355670886042275","0.295106055523167","0.416235716561383"
"Rarely","1998","(2c_gen) general maturity certificate","Female","87","0.355415978008226","0.295359284238307","0.415472671778145"
"Rarely","1998","(2c_voc) vocational maturity certificate","Male","134","0.396986271947508","0.343378908756411","0.450593635138604"
"Rarely","1998","(2c_voc) vocational maturity certificate","Female","102","0.290400990900914","0.242638287434724","0.338163694367105"
"Rarely","1998","(3a) lower tertiary education","Male","187","0.382131985938926","0.338617396874981","0.42564657500287"
"Rarely","1998","(3a) lower tertiary education","Female","151","0.288416691478804","0.247846841121844","0.328986541835764"
"Rarely","1998","(3b) higher tertiary education","Male","216","0.348865571414372","0.310729421027083","0.387001721801661"
"Rarely","1998","(3b) higher tertiary education","Female","104","0.239133371330871","0.197743662516962","0.280523080144779"
"Never","1998","(0) in school","Male","31","0.175366801518725","0.116626083483666","0.234107519553784"
"Never","1998","(0) in school","Female","57","0.341066545394632","0.268950087599363","0.413183003189901"
"Never","1998","(1a) inadequately completed","Male","124","0.604380622709712","0.537928253866353","0.670832991553071"
"Never","1998","(1a) inadequately completed","Female","250","0.901420764376173","0.866812313256995","0.936029215495351"
"Never","1998","(1b) general elementary school","Male","389","0.546934275338535","0.510724322841708","0.583144227835362"
"Never","1998","(1b) general elementary school","Female","1059","0.824056063390869","0.803365373350892","0.844746753430846"
"Never","1998","(1c) basic vocational qualification","Male","1122","0.492886703537748","0.47241910760922","0.513354299466276"
"Never","1998","(1c) basic vocational qualification","Female","1284","0.69840008843436","0.677553931616893","0.719246245251826"
"Never","1998","(2b) intermediate general qualification","Male","58","0.294913849139091","0.234101764483321","0.355725933794861"
"Never","1998","(2b) intermediate general qualification","Female","183","0.59871753754025","0.544844605741554","0.652590469338946"
"Never","1998","(2a) intermediate vocational","Male","535","0.411520545861074","0.384738761011914","0.438302330710233"
"Never","1998","(2a) intermediate vocational","Female","931","0.594679963136201","0.570151548966805","0.619208377305597"
"Never","1998","(2c_gen) general maturity certificate","Male","80","0.377738066580792","0.316400793581587","0.439075339579998"
"Never","1998","(2c_gen) general maturity certificate","Female","129","0.559060725914202","0.496763018990073","0.621358432838331"
"Never","1998","(2c_voc) vocational maturity certificate","Male","120","0.378964230522984","0.325810895456602","0.432117565589366"
"Never","1998","(2c_voc) vocational maturity certificate","Female","215","0.628801940197293","0.577969244774782","0.679634635619804"
"Never","1998","(3a) lower tertiary education","Male","243","0.512461080845546","0.467698468550894","0.557223693140197"
"Never","1998","(3a) lower tertiary education","Female","295","0.624541286836335","0.581176021816115","0.667906551856554"
"Never","1998","(3b) higher tertiary education","Male","301","0.512385590357409","0.472390269496755","0.552380911218064"
"Never","1998","(3b) higher tertiary education","Female","267","0.686722946215894","0.641716669923468","0.73172922250832"
"Daily","1999","(0) in school","Male","","","",""
"Daily","1999","(0) in school","Female","","","",""
"Daily","1999","(1a) inadequately completed","Male","","","",""
"Daily","1999","(1a) inadequately completed","Female","","","",""
"Daily","1999","(1b) general elementary school","Male","","","",""
"Daily","1999","(1b) general elementary school","Female","","","",""
"Daily","1999","(1c) basic vocational qualification","Male","","","",""
"Daily","1999","(1c) basic vocational qualification","Female","","","",""
"Daily","1999","(2b) intermediate general qualification","Male","","","",""
"Daily","1999","(2b) intermediate general qualification","Female","","","",""
"Daily","1999","(2a) intermediate vocational","Male","","","",""
"Daily","1999","(2a) intermediate vocational","Female","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1999","(3a) lower tertiary education","Male","","","",""
"Daily","1999","(3a) lower tertiary education","Female","","","",""
"Daily","1999","(3b) higher tertiary education","Male","","","",""
"Daily","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1999","(0) in school","Male","","","",""
"Min 1x per week","1999","(0) in school","Female","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1999","(1b) general elementary school","Male","","","",""
"Min 1x per week","1999","(1b) general elementary school","Female","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1999","(0) in school","Male","","","",""
"Min 1x per month","1999","(0) in school","Female","","","",""
"Min 1x per month","1999","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1999","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1999","(1b) general elementary school","Male","","","",""
"Min 1x per month","1999","(1b) general elementary school","Female","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","Female","","","",""
"Rarely","1999","(0) in school","Male","","","",""
"Rarely","1999","(0) in school","Female","","","",""
"Rarely","1999","(1a) inadequately completed","Male","","","",""
"Rarely","1999","(1a) inadequately completed","Female","","","",""
"Rarely","1999","(1b) general elementary school","Male","","","",""
"Rarely","1999","(1b) general elementary school","Female","","","",""
"Rarely","1999","(1c) basic vocational qualification","Male","","","",""
"Rarely","1999","(1c) basic vocational qualification","Female","","","",""
"Rarely","1999","(2b) intermediate general qualification","Male","","","",""
"Rarely","1999","(2b) intermediate general qualification","Female","","","",""
"Rarely","1999","(2a) intermediate vocational","Male","","","",""
"Rarely","1999","(2a) intermediate vocational","Female","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1999","(3a) lower tertiary education","Male","","","",""
"Rarely","1999","(3a) lower tertiary education","Female","","","",""
"Rarely","1999","(3b) higher tertiary education","Male","","","",""
"Rarely","1999","(3b) higher tertiary education","Female","","","",""
"Never","1999","(0) in school","Male","","","",""
"Never","1999","(0) in school","Female","","","",""
"Never","1999","(1a) inadequately completed","Male","","","",""
"Never","1999","(1a) inadequately completed","Female","","","",""
"Never","1999","(1b) general elementary school","Male","","","",""
"Never","1999","(1b) general elementary school","Female","","","",""
"Never","1999","(1c) basic vocational qualification","Male","","","",""
"Never","1999","(1c) basic vocational qualification","Female","","","",""
"Never","1999","(2b) intermediate general qualification","Male","","","",""
"Never","1999","(2b) intermediate general qualification","Female","","","",""
"Never","1999","(2a) intermediate vocational","Male","","","",""
"Never","1999","(2a) intermediate vocational","Female","","","",""
"Never","1999","(2c_gen) general maturity certificate","Male","","","",""
"Never","1999","(2c_gen) general maturity certificate","Female","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1999","(3a) lower tertiary education","Male","","","",""
"Never","1999","(3a) lower tertiary education","Female","","","",""
"Never","1999","(3b) higher tertiary education","Male","","","",""
"Never","1999","(3b) higher tertiary education","Female","","","",""
"Daily","2000","(0) in school","Male","","","",""
"Daily","2000","(0) in school","Female","","","",""
"Daily","2000","(1a) inadequately completed","Male","","","",""
"Daily","2000","(1a) inadequately completed","Female","","","",""
"Daily","2000","(1b) general elementary school","Male","","","",""
"Daily","2000","(1b) general elementary school","Female","","","",""
"Daily","2000","(1c) basic vocational qualification","Male","","","",""
"Daily","2000","(1c) basic vocational qualification","Female","","","",""
"Daily","2000","(2b) intermediate general qualification","Male","","","",""
"Daily","2000","(2b) intermediate general qualification","Female","","","",""
"Daily","2000","(2a) intermediate vocational","Male","","","",""
"Daily","2000","(2a) intermediate vocational","Female","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2000","(3a) lower tertiary education","Male","","","",""
"Daily","2000","(3a) lower tertiary education","Female","","","",""
"Daily","2000","(3b) higher tertiary education","Male","","","",""
"Daily","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2000","(0) in school","Male","","","",""
"Min 1x per week","2000","(0) in school","Female","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2000","(1b) general elementary school","Male","","","",""
"Min 1x per week","2000","(1b) general elementary school","Female","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2000","(0) in school","Male","","","",""
"Min 1x per month","2000","(0) in school","Female","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2000","(1b) general elementary school","Male","","","",""
"Min 1x per month","2000","(1b) general elementary school","Female","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Female","","","",""
"Rarely","2000","(0) in school","Male","","","",""
"Rarely","2000","(0) in school","Female","","","",""
"Rarely","2000","(1a) inadequately completed","Male","","","",""
"Rarely","2000","(1a) inadequately completed","Female","","","",""
"Rarely","2000","(1b) general elementary school","Male","","","",""
"Rarely","2000","(1b) general elementary school","Female","","","",""
"Rarely","2000","(1c) basic vocational qualification","Male","","","",""
"Rarely","2000","(1c) basic vocational qualification","Female","","","",""
"Rarely","2000","(2b) intermediate general qualification","Male","","","",""
"Rarely","2000","(2b) intermediate general qualification","Female","","","",""
"Rarely","2000","(2a) intermediate vocational","Male","","","",""
"Rarely","2000","(2a) intermediate vocational","Female","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2000","(3a) lower tertiary education","Male","","","",""
"Rarely","2000","(3a) lower tertiary education","Female","","","",""
"Rarely","2000","(3b) higher tertiary education","Male","","","",""
"Rarely","2000","(3b) higher tertiary education","Female","","","",""
"Never","2000","(0) in school","Male","","","",""
"Never","2000","(0) in school","Female","","","",""
"Never","2000","(1a) inadequately completed","Male","","","",""
"Never","2000","(1a) inadequately completed","Female","","","",""
"Never","2000","(1b) general elementary school","Male","","","",""
"Never","2000","(1b) general elementary school","Female","","","",""
"Never","2000","(1c) basic vocational qualification","Male","","","",""
"Never","2000","(1c) basic vocational qualification","Female","","","",""
"Never","2000","(2b) intermediate general qualification","Male","","","",""
"Never","2000","(2b) intermediate general qualification","Female","","","",""
"Never","2000","(2a) intermediate vocational","Male","","","",""
"Never","2000","(2a) intermediate vocational","Female","","","",""
"Never","2000","(2c_gen) general maturity certificate","Male","","","",""
"Never","2000","(2c_gen) general maturity certificate","Female","","","",""
"Never","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2000","(3a) lower tertiary education","Male","","","",""
"Never","2000","(3a) lower tertiary education","Female","","","",""
"Never","2000","(3b) higher tertiary education","Male","","","",""
"Never","2000","(3b) higher tertiary education","Female","","","",""
"Daily","2001","(0) in school","Male","","","",""
"Daily","2001","(0) in school","Female","","","",""
"Daily","2001","(1a) inadequately completed","Male","","","",""
"Daily","2001","(1a) inadequately completed","Female","","","",""
"Daily","2001","(1b) general elementary school","Male","","","",""
"Daily","2001","(1b) general elementary school","Female","","","",""
"Daily","2001","(1c) basic vocational qualification","Male","","","",""
"Daily","2001","(1c) basic vocational qualification","Female","","","",""
"Daily","2001","(2b) intermediate general qualification","Male","","","",""
"Daily","2001","(2b) intermediate general qualification","Female","","","",""
"Daily","2001","(2a) intermediate vocational","Male","","","",""
"Daily","2001","(2a) intermediate vocational","Female","","","",""
"Daily","2001","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2001","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2001","(3a) lower tertiary education","Male","","","",""
"Daily","2001","(3a) lower tertiary education","Female","","","",""
"Daily","2001","(3b) higher tertiary education","Male","","","",""
"Daily","2001","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2001","(0) in school","Male","","","",""
"Min 1x per week","2001","(0) in school","Female","","","",""
"Min 1x per week","2001","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2001","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2001","(1b) general elementary school","Male","","","",""
"Min 1x per week","2001","(1b) general elementary school","Female","","","",""
"Min 1x per week","2001","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2001","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2001","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2001","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2001","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2001","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2001","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2001","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2001","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2001","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2001","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2001","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2001","(0) in school","Male","","","",""
"Min 1x per month","2001","(0) in school","Female","","","",""
"Min 1x per month","2001","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2001","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2001","(1b) general elementary school","Male","","","",""
"Min 1x per month","2001","(1b) general elementary school","Female","","","",""
"Min 1x per month","2001","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2001","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2001","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2001","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2001","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2001","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2001","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2001","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2001","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2001","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2001","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2001","(3b) higher tertiary education","Female","","","",""
"Rarely","2001","(0) in school","Male","","","",""
"Rarely","2001","(0) in school","Female","","","",""
"Rarely","2001","(1a) inadequately completed","Male","","","",""
"Rarely","2001","(1a) inadequately completed","Female","","","",""
"Rarely","2001","(1b) general elementary school","Male","","","",""
"Rarely","2001","(1b) general elementary school","Female","","","",""
"Rarely","2001","(1c) basic vocational qualification","Male","","","",""
"Rarely","2001","(1c) basic vocational qualification","Female","","","",""
"Rarely","2001","(2b) intermediate general qualification","Male","","","",""
"Rarely","2001","(2b) intermediate general qualification","Female","","","",""
"Rarely","2001","(2a) intermediate vocational","Male","","","",""
"Rarely","2001","(2a) intermediate vocational","Female","","","",""
"Rarely","2001","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2001","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2001","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2001","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2001","(3a) lower tertiary education","Male","","","",""
"Rarely","2001","(3a) lower tertiary education","Female","","","",""
"Rarely","2001","(3b) higher tertiary education","Male","","","",""
"Rarely","2001","(3b) higher tertiary education","Female","","","",""
"Never","2001","(0) in school","Male","","","",""
"Never","2001","(0) in school","Female","","","",""
"Never","2001","(1a) inadequately completed","Male","","","",""
"Never","2001","(1a) inadequately completed","Female","","","",""
