"pli0089","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2007","Hesse","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Hesse","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Hesse","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Baden-Württemberg","1-pers.-HH","","","",""
"Min 1x per week","2007","Baden-Württemberg","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Baden-Württemberg","Single parent ","","","",""
"Min 1x per week","2007","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Bavaria","1-pers.-HH","","","",""
"Min 1x per week","2007","Bavaria","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Bavaria","Single parent ","","","",""
"Min 1x per week","2007","Bavaria","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Bavaria","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Bavaria","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Berlin","1-pers.-HH","","","",""
"Min 1x per week","2007","Berlin","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Berlin","Single parent ","","","",""
"Min 1x per week","2007","Berlin","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Berlin","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Berlin","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Brandenburg","1-pers.-HH","","","",""
"Min 1x per week","2007","Brandenburg","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Brandenburg","Single parent ","","","",""
"Min 1x per week","2007","Brandenburg","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Brandenburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Brandenburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Saxony","1-pers.-HH","","","",""
"Min 1x per week","2007","Saxony","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Saxony","Single parent ","","","",""
"Min 1x per week","2007","Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Saxony-Anhalt","1-pers.-HH","","","",""
"Min 1x per week","2007","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Saxony-Anhalt","Single parent ","","","",""
"Min 1x per week","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Thuringia","1-pers.-HH","","","",""
"Min 1x per week","2007","Thuringia","(Married) couple without C. ","","","",""
"Min 1x per week","2007","Thuringia","Single parent ","","","",""
"Min 1x per week","2007","Thuringia","Couple + C. LE 16 ","","","",""
"Min 1x per week","2007","Thuringia","Couple + C. GT 16 ","","","",""
"Min 1x per week","2007","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Schleswig-Holstein","1-pers.-HH","","","",""
"Min 1x per month","2007","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Schleswig-Holstein","Single parent ","","","",""
"Min 1x per month","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Hamburg","1-pers.-HH","","","",""
"Min 1x per month","2007","Hamburg","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Hamburg","Single parent ","","","",""
"Min 1x per month","2007","Hamburg","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Hamburg","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Lower Saxony","1-pers.-HH","","","",""
"Min 1x per month","2007","Lower Saxony","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Lower Saxony","Single parent ","","","",""
"Min 1x per month","2007","Lower Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Lower Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Bremen","1-pers.-HH","","","",""
"Min 1x per month","2007","Bremen","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Bremen","Single parent ","","","",""
"Min 1x per month","2007","Bremen","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","1-pers.-HH","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","Single parent ","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Hesse","1-pers.-HH","","","",""
"Min 1x per month","2007","Hesse","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Hesse","Single parent ","","","",""
"Min 1x per month","2007","Hesse","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Hesse","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Hesse","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Baden-Württemberg","1-pers.-HH","","","",""
"Min 1x per month","2007","Baden-Württemberg","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Baden-Württemberg","Single parent ","","","",""
"Min 1x per month","2007","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Bavaria","1-pers.-HH","","","",""
"Min 1x per month","2007","Bavaria","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Bavaria","Single parent ","","","",""
"Min 1x per month","2007","Bavaria","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Bavaria","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Bavaria","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Berlin","1-pers.-HH","","","",""
"Min 1x per month","2007","Berlin","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Berlin","Single parent ","","","",""
"Min 1x per month","2007","Berlin","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Berlin","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Berlin","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Brandenburg","1-pers.-HH","","","",""
"Min 1x per month","2007","Brandenburg","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Brandenburg","Single parent ","","","",""
"Min 1x per month","2007","Brandenburg","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Brandenburg","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Brandenburg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Saxony","1-pers.-HH","","","",""
"Min 1x per month","2007","Saxony","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Saxony","Single parent ","","","",""
"Min 1x per month","2007","Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Saxony-Anhalt","1-pers.-HH","","","",""
"Min 1x per month","2007","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Saxony-Anhalt","Single parent ","","","",""
"Min 1x per month","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2007","Thuringia","1-pers.-HH","","","",""
"Min 1x per month","2007","Thuringia","(Married) couple without C. ","","","",""
"Min 1x per month","2007","Thuringia","Single parent ","","","",""
"Min 1x per month","2007","Thuringia","Couple + C. LE 16 ","","","",""
"Min 1x per month","2007","Thuringia","Couple + C. GT 16 ","","","",""
"Min 1x per month","2007","Thuringia","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Schleswig-Holstein","1-pers.-HH","","","",""
"Rarely","2007","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Rarely","2007","Schleswig-Holstein","Single parent ","","","",""
"Rarely","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Rarely","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Rarely","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Hamburg","1-pers.-HH","","","",""
"Rarely","2007","Hamburg","(Married) couple without C. ","","","",""
"Rarely","2007","Hamburg","Single parent ","","","",""
"Rarely","2007","Hamburg","Couple + C. LE 16 ","","","",""
"Rarely","2007","Hamburg","Couple + C. GT 16 ","","","",""
"Rarely","2007","Hamburg","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Lower Saxony","1-pers.-HH","","","",""
"Rarely","2007","Lower Saxony","(Married) couple without C. ","","","",""
"Rarely","2007","Lower Saxony","Single parent ","","","",""
"Rarely","2007","Lower Saxony","Couple + C. LE 16 ","","","",""
"Rarely","2007","Lower Saxony","Couple + C. GT 16 ","","","",""
"Rarely","2007","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Bremen","1-pers.-HH","","","",""
"Rarely","2007","Bremen","(Married) couple without C. ","","","",""
"Rarely","2007","Bremen","Single parent ","","","",""
"Rarely","2007","Bremen","Couple + C. LE 16 ","","","",""
"Rarely","2007","Bremen","Couple + C. GT 16 ","","","",""
"Rarely","2007","Bremen","Couple + C. LE and GT 16","","","",""
"Rarely","2007","North Rhine-Westphalia","1-pers.-HH","","","",""
"Rarely","2007","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Rarely","2007","North Rhine-Westphalia","Single parent ","","","",""
"Rarely","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Rarely","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Rarely","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Hesse","1-pers.-HH","","","",""
"Rarely","2007","Hesse","(Married) couple without C. ","","","",""
"Rarely","2007","Hesse","Single parent ","","","",""
"Rarely","2007","Hesse","Couple + C. LE 16 ","","","",""
"Rarely","2007","Hesse","Couple + C. GT 16 ","","","",""
"Rarely","2007","Hesse","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Baden-Württemberg","1-pers.-HH","","","",""
"Rarely","2007","Baden-Württemberg","(Married) couple without C. ","","","",""
"Rarely","2007","Baden-Württemberg","Single parent ","","","",""
"Rarely","2007","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Rarely","2007","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Rarely","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Bavaria","1-pers.-HH","","","",""
"Rarely","2007","Bavaria","(Married) couple without C. ","","","",""
"Rarely","2007","Bavaria","Single parent ","","","",""
"Rarely","2007","Bavaria","Couple + C. LE 16 ","","","",""
"Rarely","2007","Bavaria","Couple + C. GT 16 ","","","",""
"Rarely","2007","Bavaria","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Berlin","1-pers.-HH","","","",""
"Rarely","2007","Berlin","(Married) couple without C. ","","","",""
"Rarely","2007","Berlin","Single parent ","","","",""
"Rarely","2007","Berlin","Couple + C. LE 16 ","","","",""
"Rarely","2007","Berlin","Couple + C. GT 16 ","","","",""
"Rarely","2007","Berlin","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Brandenburg","1-pers.-HH","","","",""
"Rarely","2007","Brandenburg","(Married) couple without C. ","","","",""
"Rarely","2007","Brandenburg","Single parent ","","","",""
"Rarely","2007","Brandenburg","Couple + C. LE 16 ","","","",""
"Rarely","2007","Brandenburg","Couple + C. GT 16 ","","","",""
"Rarely","2007","Brandenburg","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Saxony","1-pers.-HH","","","",""
"Rarely","2007","Saxony","(Married) couple without C. ","","","",""
"Rarely","2007","Saxony","Single parent ","","","",""
"Rarely","2007","Saxony","Couple + C. LE 16 ","","","",""
"Rarely","2007","Saxony","Couple + C. GT 16 ","","","",""
"Rarely","2007","Saxony","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Saxony-Anhalt","1-pers.-HH","","","",""
"Rarely","2007","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Rarely","2007","Saxony-Anhalt","Single parent ","","","",""
"Rarely","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Rarely","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Rarely","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Rarely","2007","Thuringia","1-pers.-HH","","","",""
"Rarely","2007","Thuringia","(Married) couple without C. ","","","",""
"Rarely","2007","Thuringia","Single parent ","","","",""
"Rarely","2007","Thuringia","Couple + C. LE 16 ","","","",""
"Rarely","2007","Thuringia","Couple + C. GT 16 ","","","",""
"Rarely","2007","Thuringia","Couple + C. LE and GT 16","","","",""
"Never","2007","Schleswig-Holstein","1-pers.-HH","","","",""
"Never","2007","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Never","2007","Schleswig-Holstein","Single parent ","","","",""
"Never","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Never","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Never","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Never","2007","Hamburg","1-pers.-HH","","","",""
"Never","2007","Hamburg","(Married) couple without C. ","","","",""
"Never","2007","Hamburg","Single parent ","","","",""
"Never","2007","Hamburg","Couple + C. LE 16 ","","","",""
"Never","2007","Hamburg","Couple + C. GT 16 ","","","",""
"Never","2007","Hamburg","Couple + C. LE and GT 16","","","",""
"Never","2007","Lower Saxony","1-pers.-HH","","","",""
"Never","2007","Lower Saxony","(Married) couple without C. ","","","",""
"Never","2007","Lower Saxony","Single parent ","","","",""
"Never","2007","Lower Saxony","Couple + C. LE 16 ","","","",""
"Never","2007","Lower Saxony","Couple + C. GT 16 ","","","",""
"Never","2007","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Never","2007","Bremen","1-pers.-HH","","","",""
"Never","2007","Bremen","(Married) couple without C. ","","","",""
"Never","2007","Bremen","Single parent ","","","",""
"Never","2007","Bremen","Couple + C. LE 16 ","","","",""
"Never","2007","Bremen","Couple + C. GT 16 ","","","",""
"Never","2007","Bremen","Couple + C. LE and GT 16","","","",""
"Never","2007","North Rhine-Westphalia","1-pers.-HH","","","",""
"Never","2007","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Never","2007","North Rhine-Westphalia","Single parent ","","","",""
"Never","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Never","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Never","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Never","2007","Hesse","1-pers.-HH","","","",""
"Never","2007","Hesse","(Married) couple without C. ","","","",""
"Never","2007","Hesse","Single parent ","","","",""
"Never","2007","Hesse","Couple + C. LE 16 ","","","",""
"Never","2007","Hesse","Couple + C. GT 16 ","","","",""
"Never","2007","Hesse","Couple + C. LE and GT 16","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Never","2007","Baden-Württemberg","1-pers.-HH","","","",""
"Never","2007","Baden-Württemberg","(Married) couple without C. ","","","",""
"Never","2007","Baden-Württemberg","Single parent ","","","",""
"Never","2007","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Never","2007","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Never","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Never","2007","Bavaria","1-pers.-HH","","","",""
"Never","2007","Bavaria","(Married) couple without C. ","","","",""
"Never","2007","Bavaria","Single parent ","","","",""
"Never","2007","Bavaria","Couple + C. LE 16 ","","","",""
"Never","2007","Bavaria","Couple + C. GT 16 ","","","",""
"Never","2007","Bavaria","Couple + C. LE and GT 16","","","",""
"Never","2007","Berlin","1-pers.-HH","","","",""
"Never","2007","Berlin","(Married) couple without C. ","","","",""
"Never","2007","Berlin","Single parent ","","","",""
"Never","2007","Berlin","Couple + C. LE 16 ","","","",""
"Never","2007","Berlin","Couple + C. GT 16 ","","","",""
"Never","2007","Berlin","Couple + C. LE and GT 16","","","",""
"Never","2007","Brandenburg","1-pers.-HH","","","",""
"Never","2007","Brandenburg","(Married) couple without C. ","","","",""
"Never","2007","Brandenburg","Single parent ","","","",""
"Never","2007","Brandenburg","Couple + C. LE 16 ","","","",""
"Never","2007","Brandenburg","Couple + C. GT 16 ","","","",""
"Never","2007","Brandenburg","Couple + C. LE and GT 16","","","",""
"Never","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Never","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Never","2007","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Never","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Never","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Never","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Never","2007","Saxony","1-pers.-HH","","","",""
"Never","2007","Saxony","(Married) couple without C. ","","","",""
"Never","2007","Saxony","Single parent ","","","",""
"Never","2007","Saxony","Couple + C. LE 16 ","","","",""
"Never","2007","Saxony","Couple + C. GT 16 ","","","",""
"Never","2007","Saxony","Couple + C. LE and GT 16","","","",""
"Never","2007","Saxony-Anhalt","1-pers.-HH","","","",""
"Never","2007","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Never","2007","Saxony-Anhalt","Single parent ","","","",""
"Never","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Never","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Never","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Never","2007","Thuringia","1-pers.-HH","","","",""
"Never","2007","Thuringia","(Married) couple without C. ","","","",""
"Never","2007","Thuringia","Single parent ","","","",""
"Never","2007","Thuringia","Couple + C. LE 16 ","","","",""
"Never","2007","Thuringia","Couple + C. GT 16 ","","","",""
"Never","2007","Thuringia","Couple + C. LE and GT 16","","","",""
"Daily","2008","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","2008","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","2008","Schleswig-Holstein","Single parent ","","","",""
"Daily","2008","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","2008","Schleswig-Holstein","Couple + C. GT 16 ","1","","",""
"Daily","2008","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","2008","Hamburg","1-pers.-HH","","","",""
"Daily","2008","Hamburg","(Married) couple without C. ","","","",""
"Daily","2008","Hamburg","Single parent ","","","",""
"Daily","2008","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","2008","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","2008","Hamburg","Couple + C. LE and GT 16","1","","",""
"Daily","2008","Lower Saxony","1-pers.-HH","1","","",""
"Daily","2008","Lower Saxony","(Married) couple without C. ","","","",""
"Daily","2008","Lower Saxony","Single parent ","1","","",""
"Daily","2008","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","2008","Lower Saxony","Couple + C. GT 16 ","2","","",""
"Daily","2008","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2008","Bremen","1-pers.-HH","","","",""
"Daily","2008","Bremen","(Married) couple without C. ","1","","",""
"Daily","2008","Bremen","Single parent ","","","",""
"Daily","2008","Bremen","Couple + C. LE 16 ","","","",""
"Daily","2008","Bremen","Couple + C. GT 16 ","","","",""
"Daily","2008","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","2008","North Rhine-Westphalia","1-pers.-HH","","","",""
"Daily","2008","North Rhine-Westphalia","(Married) couple without C. ","1","","",""
"Daily","2008","North Rhine-Westphalia","Single parent ","","","",""
"Daily","2008","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","2008","North Rhine-Westphalia","Couple + C. GT 16 ","2","","",""
"Daily","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","5","","",""
"Daily","2008","Hesse","1-pers.-HH","","","",""
"Daily","2008","Hesse","(Married) couple without C. ","","","",""
"Daily","2008","Hesse","Single parent ","1","","",""
"Daily","2008","Hesse","Couple + C. LE 16 ","","","",""
"Daily","2008","Hesse","Couple + C. GT 16 ","","","",""
"Daily","2008","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","1","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","1","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","1","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","2008","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","2008","Baden-Württemberg","(Married) couple without C. ","","","",""
"Daily","2008","Baden-Württemberg","Single parent ","","","",""
"Daily","2008","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","2008","Baden-Württemberg","Couple + C. GT 16 ","1","","",""
"Daily","2008","Baden-Württemberg","Couple + C. LE and GT 16","1","","",""
"Daily","2008","Bavaria","1-pers.-HH","","","",""
"Daily","2008","Bavaria","(Married) couple without C. ","1","","",""
"Daily","2008","Bavaria","Single parent ","1","","",""
"Daily","2008","Bavaria","Couple + C. LE 16 ","","","",""
"Daily","2008","Bavaria","Couple + C. GT 16 ","","","",""
"Daily","2008","Bavaria","Couple + C. LE and GT 16","1","","",""
"Daily","2008","Berlin","1-pers.-HH","","","",""
"Daily","2008","Berlin","(Married) couple without C. ","","","",""
"Daily","2008","Berlin","Single parent ","","","",""
"Daily","2008","Berlin","Couple + C. LE 16 ","","","",""
"Daily","2008","Berlin","Couple + C. GT 16 ","","","",""
"Daily","2008","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","2008","Brandenburg","1-pers.-HH","","","",""
"Daily","2008","Brandenburg","(Married) couple without C. ","1","","",""
"Daily","2008","Brandenburg","Single parent ","","","",""
"Daily","2008","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","2008","Brandenburg","Couple + C. GT 16 ","2","","",""
"Daily","2008","Brandenburg","Couple + C. LE and GT 16","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Daily","2008","Saxony","1-pers.-HH","","","",""
"Daily","2008","Saxony","(Married) couple without C. ","","","",""
"Daily","2008","Saxony","Single parent ","","","",""
"Daily","2008","Saxony","Couple + C. LE 16 ","","","",""
"Daily","2008","Saxony","Couple + C. GT 16 ","","","",""
"Daily","2008","Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2008","Saxony-Anhalt","1-pers.-HH","","","",""
"Daily","2008","Saxony-Anhalt","(Married) couple without C. ","1","","",""
