"pli0089","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1993","Other degree","vocational + Abi","","","",""
"Min 1x per week","1993","Other degree","higher vocational","","","",""
"Min 1x per week","1993","Other degree","higher education","","","",""
"Min 1x per week","1993","no degree/no degree yet","in school","","","",""
"Min 1x per week","1993","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1993","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1993","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1993","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1993","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1993","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1993","lower secondary degree","in school","","","",""
"Min 1x per month","1993","lower secondary degree","inadequately","","","",""
"Min 1x per month","1993","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1993","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1993","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1993","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1993","lower secondary degree","higher education","","","",""
"Min 1x per month","1993","secondary school degree","in school","","","",""
"Min 1x per month","1993","secondary school degree","inadequately","","","",""
"Min 1x per month","1993","secondary school degree","general elemantary","","","",""
"Min 1x per month","1993","secondary school degree","middle vocational","","","",""
"Min 1x per month","1993","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1993","secondary school degree","higher vocational","","","",""
"Min 1x per month","1993","secondary school degree","higher education","","","",""
"Min 1x per month","1993","college entrance qualification","in school","","","",""
"Min 1x per month","1993","college entrance qualification","inadequately","","","",""
"Min 1x per month","1993","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1993","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1993","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1993","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1993","college entrance qualification","higher education","","","",""
"Min 1x per month","1993","Other degree","in school","","","",""
"Min 1x per month","1993","Other degree","inadequately","","","",""
"Min 1x per month","1993","Other degree","general elemantary","","","",""
"Min 1x per month","1993","Other degree","middle vocational","","","",""
"Min 1x per month","1993","Other degree","vocational + Abi","","","",""
"Min 1x per month","1993","Other degree","higher vocational","","","",""
"Min 1x per month","1993","Other degree","higher education","","","",""
"Min 1x per month","1993","no degree/no degree yet","in school","","","",""
"Min 1x per month","1993","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1993","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1993","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1993","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1993","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1993","no degree/no degree yet","higher education","","","",""
"Rarely","1993","lower secondary degree","in school","","","",""
"Rarely","1993","lower secondary degree","inadequately","","","",""
"Rarely","1993","lower secondary degree","general elemantary","","","",""
"Rarely","1993","lower secondary degree","middle vocational","","","",""
"Rarely","1993","lower secondary degree","vocational + Abi","","","",""
"Rarely","1993","lower secondary degree","higher vocational","","","",""
"Rarely","1993","lower secondary degree","higher education","","","",""
"Rarely","1993","secondary school degree","in school","","","",""
"Rarely","1993","secondary school degree","inadequately","","","",""
"Rarely","1993","secondary school degree","general elemantary","","","",""
"Rarely","1993","secondary school degree","middle vocational","","","",""
"Rarely","1993","secondary school degree","vocational + Abi","","","",""
"Rarely","1993","secondary school degree","higher vocational","","","",""
"Rarely","1993","secondary school degree","higher education","","","",""
"Rarely","1993","college entrance qualification","in school","","","",""
"Rarely","1993","college entrance qualification","inadequately","","","",""
"Rarely","1993","college entrance qualification","general elemantary","","","",""
"Rarely","1993","college entrance qualification","middle vocational","","","",""
"Rarely","1993","college entrance qualification","vocational + Abi","","","",""
"Rarely","1993","college entrance qualification","higher vocational","","","",""
"Rarely","1993","college entrance qualification","higher education","","","",""
"Rarely","1993","Other degree","in school","","","",""
"Rarely","1993","Other degree","inadequately","","","",""
"Rarely","1993","Other degree","general elemantary","","","",""
"Rarely","1993","Other degree","middle vocational","","","",""
"Rarely","1993","Other degree","vocational + Abi","","","",""
"Rarely","1993","Other degree","higher vocational","","","",""
"Rarely","1993","Other degree","higher education","","","",""
"Rarely","1993","no degree/no degree yet","in school","","","",""
"Rarely","1993","no degree/no degree yet","inadequately","","","",""
"Rarely","1993","no degree/no degree yet","general elemantary","","","",""
"Rarely","1993","no degree/no degree yet","middle vocational","","","",""
"Rarely","1993","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1993","no degree/no degree yet","higher vocational","","","",""
"Rarely","1993","no degree/no degree yet","higher education","","","",""
"Never","1993","lower secondary degree","in school","","","",""
"Never","1993","lower secondary degree","inadequately","","","",""
"Never","1993","lower secondary degree","general elemantary","","","",""
"Never","1993","lower secondary degree","middle vocational","","","",""
"Never","1993","lower secondary degree","vocational + Abi","","","",""
"Never","1993","lower secondary degree","higher vocational","","","",""
"Never","1993","lower secondary degree","higher education","","","",""
"Never","1993","secondary school degree","in school","","","",""
"Never","1993","secondary school degree","inadequately","","","",""
"Never","1993","secondary school degree","general elemantary","","","",""
"Never","1993","secondary school degree","middle vocational","","","",""
"Never","1993","secondary school degree","vocational + Abi","","","",""
"Never","1993","secondary school degree","higher vocational","","","",""
"Never","1993","secondary school degree","higher education","","","",""
"Never","1993","college entrance qualification","in school","","","",""
"Never","1993","college entrance qualification","inadequately","","","",""
"Never","1993","college entrance qualification","general elemantary","","","",""
"Never","1993","college entrance qualification","middle vocational","","","",""
"Never","1993","college entrance qualification","vocational + Abi","","","",""
"Never","1993","college entrance qualification","higher vocational","","","",""
"Never","1993","college entrance qualification","higher education","","","",""
"Never","1993","Other degree","in school","","","",""
"Never","1993","Other degree","inadequately","","","",""
"Never","1993","Other degree","general elemantary","","","",""
"Never","1993","Other degree","middle vocational","","","",""
"Never","1993","Other degree","vocational + Abi","","","",""
"Never","1993","Other degree","higher vocational","","","",""
"Never","1993","Other degree","higher education","","","",""
"Never","1993","no degree/no degree yet","in school","","","",""
"Never","1993","no degree/no degree yet","inadequately","","","",""
"Never","1993","no degree/no degree yet","general elemantary","","","",""
"Never","1993","no degree/no degree yet","middle vocational","","","",""
"Never","1993","no degree/no degree yet","vocational + Abi","","","",""
"Never","1993","no degree/no degree yet","higher vocational","","","",""
"Never","1993","no degree/no degree yet","higher education","","","",""
"Daily","1994","lower secondary degree","in school","","","",""
"Daily","1994","lower secondary degree","inadequately","","","",""
"Daily","1994","lower secondary degree","general elemantary","","","",""
"Daily","1994","lower secondary degree","middle vocational","","","",""
"Daily","1994","lower secondary degree","vocational + Abi","","","",""
"Daily","1994","lower secondary degree","higher vocational","","","",""
"Daily","1994","lower secondary degree","higher education","","","",""
"Daily","1994","secondary school degree","in school","","","",""
"Daily","1994","secondary school degree","inadequately","","","",""
"Daily","1994","secondary school degree","general elemantary","","","",""
"Daily","1994","secondary school degree","middle vocational","","","",""
"Daily","1994","secondary school degree","vocational + Abi","","","",""
"Daily","1994","secondary school degree","higher vocational","","","",""
"Daily","1994","secondary school degree","higher education","","","",""
"Daily","1994","college entrance qualification","in school","","","",""
"Daily","1994","college entrance qualification","inadequately","","","",""
"Daily","1994","college entrance qualification","general elemantary","","","",""
"Daily","1994","college entrance qualification","middle vocational","","","",""
"Daily","1994","college entrance qualification","vocational + Abi","","","",""
"Daily","1994","college entrance qualification","higher vocational","","","",""
"Daily","1994","college entrance qualification","higher education","","","",""
"Daily","1994","Other degree","in school","","","",""
"Daily","1994","Other degree","inadequately","","","",""
"Daily","1994","Other degree","general elemantary","","","",""
"Daily","1994","Other degree","middle vocational","","","",""
"Daily","1994","Other degree","vocational + Abi","","","",""
"Daily","1994","Other degree","higher vocational","","","",""
"Daily","1994","Other degree","higher education","","","",""
"Daily","1994","no degree/no degree yet","in school","","","",""
"Daily","1994","no degree/no degree yet","inadequately","","","",""
"Daily","1994","no degree/no degree yet","general elemantary","","","",""
"Daily","1994","no degree/no degree yet","middle vocational","","","",""
"Daily","1994","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1994","no degree/no degree yet","higher vocational","","","",""
"Daily","1994","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1994","lower secondary degree","in school","","","",""
"Min 1x per week","1994","lower secondary degree","inadequately","","","",""
"Min 1x per week","1994","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1994","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1994","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1994","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1994","lower secondary degree","higher education","","","",""
"Min 1x per week","1994","secondary school degree","in school","","","",""
"Min 1x per week","1994","secondary school degree","inadequately","","","",""
"Min 1x per week","1994","secondary school degree","general elemantary","","","",""
"Min 1x per week","1994","secondary school degree","middle vocational","","","",""
"Min 1x per week","1994","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1994","secondary school degree","higher vocational","","","",""
"Min 1x per week","1994","secondary school degree","higher education","","","",""
"Min 1x per week","1994","college entrance qualification","in school","","","",""
"Min 1x per week","1994","college entrance qualification","inadequately","","","",""
"Min 1x per week","1994","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1994","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1994","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1994","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1994","college entrance qualification","higher education","","","",""
"Min 1x per week","1994","Other degree","in school","","","",""
"Min 1x per week","1994","Other degree","inadequately","","","",""
"Min 1x per week","1994","Other degree","general elemantary","","","",""
"Min 1x per week","1994","Other degree","middle vocational","","","",""
"Min 1x per week","1994","Other degree","vocational + Abi","","","",""
"Min 1x per week","1994","Other degree","higher vocational","","","",""
"Min 1x per week","1994","Other degree","higher education","","","",""
"Min 1x per week","1994","no degree/no degree yet","in school","","","",""
"Min 1x per week","1994","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1994","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1994","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1994","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1994","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1994","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1994","lower secondary degree","in school","","","",""
"Min 1x per month","1994","lower secondary degree","inadequately","","","",""
"Min 1x per month","1994","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1994","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1994","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1994","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1994","lower secondary degree","higher education","","","",""
"Min 1x per month","1994","secondary school degree","in school","","","",""
"Min 1x per month","1994","secondary school degree","inadequately","","","",""
"Min 1x per month","1994","secondary school degree","general elemantary","","","",""
"Min 1x per month","1994","secondary school degree","middle vocational","","","",""
"Min 1x per month","1994","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1994","secondary school degree","higher vocational","","","",""
"Min 1x per month","1994","secondary school degree","higher education","","","",""
"Min 1x per month","1994","college entrance qualification","in school","","","",""
"Min 1x per month","1994","college entrance qualification","inadequately","","","",""
"Min 1x per month","1994","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1994","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1994","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1994","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1994","college entrance qualification","higher education","","","",""
"Min 1x per month","1994","Other degree","in school","","","",""
"Min 1x per month","1994","Other degree","inadequately","","","",""
"Min 1x per month","1994","Other degree","general elemantary","","","",""
"Min 1x per month","1994","Other degree","middle vocational","","","",""
"Min 1x per month","1994","Other degree","vocational + Abi","","","",""
"Min 1x per month","1994","Other degree","higher vocational","","","",""
"Min 1x per month","1994","Other degree","higher education","","","",""
"Min 1x per month","1994","no degree/no degree yet","in school","","","",""
"Min 1x per month","1994","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1994","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1994","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1994","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1994","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1994","no degree/no degree yet","higher education","","","",""
"Rarely","1994","lower secondary degree","in school","","","",""
"Rarely","1994","lower secondary degree","inadequately","","","",""
"Rarely","1994","lower secondary degree","general elemantary","","","",""
"Rarely","1994","lower secondary degree","middle vocational","","","",""
"Rarely","1994","lower secondary degree","vocational + Abi","","","",""
"Rarely","1994","lower secondary degree","higher vocational","","","",""
"Rarely","1994","lower secondary degree","higher education","","","",""
"Rarely","1994","secondary school degree","in school","","","",""
"Rarely","1994","secondary school degree","inadequately","","","",""
"Rarely","1994","secondary school degree","general elemantary","","","",""
"Rarely","1994","secondary school degree","middle vocational","","","",""
"Rarely","1994","secondary school degree","vocational + Abi","","","",""
"Rarely","1994","secondary school degree","higher vocational","","","",""
"Rarely","1994","secondary school degree","higher education","","","",""
"Rarely","1994","college entrance qualification","in school","","","",""
"Rarely","1994","college entrance qualification","inadequately","","","",""
"Rarely","1994","college entrance qualification","general elemantary","","","",""
"Rarely","1994","college entrance qualification","middle vocational","","","",""
"Rarely","1994","college entrance qualification","vocational + Abi","","","",""
"Rarely","1994","college entrance qualification","higher vocational","","","",""
"Rarely","1994","college entrance qualification","higher education","","","",""
"Rarely","1994","Other degree","in school","","","",""
"Rarely","1994","Other degree","inadequately","","","",""
"Rarely","1994","Other degree","general elemantary","","","",""
"Rarely","1994","Other degree","middle vocational","","","",""
"Rarely","1994","Other degree","vocational + Abi","","","",""
"Rarely","1994","Other degree","higher vocational","","","",""
"Rarely","1994","Other degree","higher education","","","",""
"Rarely","1994","no degree/no degree yet","in school","","","",""
"Rarely","1994","no degree/no degree yet","inadequately","","","",""
"Rarely","1994","no degree/no degree yet","general elemantary","","","",""
"Rarely","1994","no degree/no degree yet","middle vocational","","","",""
"Rarely","1994","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1994","no degree/no degree yet","higher vocational","","","",""
"Rarely","1994","no degree/no degree yet","higher education","","","",""
"Never","1994","lower secondary degree","in school","","","",""
"Never","1994","lower secondary degree","inadequately","","","",""
"Never","1994","lower secondary degree","general elemantary","","","",""
"Never","1994","lower secondary degree","middle vocational","","","",""
"Never","1994","lower secondary degree","vocational + Abi","","","",""
"Never","1994","lower secondary degree","higher vocational","","","",""
"Never","1994","lower secondary degree","higher education","","","",""
"Never","1994","secondary school degree","in school","","","",""
"Never","1994","secondary school degree","inadequately","","","",""
"Never","1994","secondary school degree","general elemantary","","","",""
"Never","1994","secondary school degree","middle vocational","","","",""
"Never","1994","secondary school degree","vocational + Abi","","","",""
"Never","1994","secondary school degree","higher vocational","","","",""
"Never","1994","secondary school degree","higher education","","","",""
"Never","1994","college entrance qualification","in school","","","",""
"Never","1994","college entrance qualification","inadequately","","","",""
"Never","1994","college entrance qualification","general elemantary","","","",""
"Never","1994","college entrance qualification","middle vocational","","","",""
"Never","1994","college entrance qualification","vocational + Abi","","","",""
"Never","1994","college entrance qualification","higher vocational","","","",""
"Never","1994","college entrance qualification","higher education","","","",""
"Never","1994","Other degree","in school","","","",""
"Never","1994","Other degree","inadequately","","","",""
"Never","1994","Other degree","general elemantary","","","",""
"Never","1994","Other degree","middle vocational","","","",""
"Never","1994","Other degree","vocational + Abi","","","",""
"Never","1994","Other degree","higher vocational","","","",""
"Never","1994","Other degree","higher education","","","",""
"Never","1994","no degree/no degree yet","in school","","","",""
"Never","1994","no degree/no degree yet","inadequately","","","",""
"Never","1994","no degree/no degree yet","general elemantary","","","",""
"Never","1994","no degree/no degree yet","middle vocational","","","",""
"Never","1994","no degree/no degree yet","vocational + Abi","","","",""
"Never","1994","no degree/no degree yet","higher vocational","","","",""
"Never","1994","no degree/no degree yet","higher education","","","",""
"Daily","1995","lower secondary degree","in school","","","",""
"Daily","1995","lower secondary degree","inadequately","","","",""
"Daily","1995","lower secondary degree","general elemantary","","","",""
"Daily","1995","lower secondary degree","middle vocational","5","","",""
"Daily","1995","lower secondary degree","vocational + Abi","","","",""
"Daily","1995","lower secondary degree","higher vocational","","","",""
"Daily","1995","lower secondary degree","higher education","","","",""
"Daily","1995","secondary school degree","in school","","","",""
"Daily","1995","secondary school degree","inadequately","","","",""
"Daily","1995","secondary school degree","general elemantary","2","","",""
"Daily","1995","secondary school degree","middle vocational","4","","",""
"Daily","1995","secondary school degree","vocational + Abi","","","",""
"Daily","1995","secondary school degree","higher vocational","","","",""
"Daily","1995","secondary school degree","higher education","1","","",""
"Daily","1995","college entrance qualification","in school","","","",""
"Daily","1995","college entrance qualification","inadequately","","","",""
"Daily","1995","college entrance qualification","general elemantary","","","",""
"Daily","1995","college entrance qualification","middle vocational","2","","",""
"Daily","1995","college entrance qualification","vocational + Abi","","","",""
"Daily","1995","college entrance qualification","higher vocational","","","",""
"Daily","1995","college entrance qualification","higher education","1","","",""
"Daily","1995","Other degree","in school","","","",""
"Daily","1995","Other degree","inadequately","","","",""
"Daily","1995","Other degree","general elemantary","1","","",""
"Daily","1995","Other degree","middle vocational","","","",""
"Daily","1995","Other degree","vocational + Abi","","","",""
"Daily","1995","Other degree","higher vocational","","","",""
"Daily","1995","Other degree","higher education","","","",""
"Daily","1995","no degree/no degree yet","in school","5","","",""
"Daily","1995","no degree/no degree yet","inadequately","1","","",""
"Daily","1995","no degree/no degree yet","general elemantary","","","",""
"Daily","1995","no degree/no degree yet","middle vocational","","","",""
"Daily","1995","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1995","no degree/no degree yet","higher vocational","","","",""
"Daily","1995","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1995","lower secondary degree","in school","","","",""
"Min 1x per week","1995","lower secondary degree","inadequately","","","",""
"Min 1x per week","1995","lower secondary degree","general elemantary","65","0.0300528297174005","0.0214894481061865","0.0386162113286145"
"Min 1x per week","1995","lower secondary degree","middle vocational","186","0.0587607048999273","0.0509131914820455","0.066608218317809"
"Min 1x per week","1995","lower secondary degree","vocational + Abi","1","","",""
"Min 1x per week","1995","lower secondary degree","higher vocational","14","","",""
"Min 1x per week","1995","lower secondary degree","higher education","5","","",""
"Min 1x per week","1995","secondary school degree","in school","","","",""
"Min 1x per week","1995","secondary school degree","inadequately","","","",""
"Min 1x per week","1995","secondary school degree","general elemantary","44","0.0851190587048948","0.0598903595205969","0.110347757889193"
"Min 1x per week","1995","secondary school degree","middle vocational","112","0.0408000070588765","0.032678051085358","0.048921963032395"
"Min 1x per week","1995","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1995","secondary school degree","higher vocational","15","","",""
"Min 1x per week","1995","secondary school degree","higher education","8","","",""
"Min 1x per week","1995","college entrance qualification","in school","","","",""
"Min 1x per week","1995","college entrance qualification","inadequately","","","",""
"Min 1x per week","1995","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1995","college entrance qualification","middle vocational","34","0.0840262391210324","0.0560588985902856","0.111993579651779"
"Min 1x per week","1995","college entrance qualification","vocational + Abi","24","","",""
"Min 1x per week","1995","college entrance qualification","higher vocational","6","","",""
"Min 1x per week","1995","college entrance qualification","higher education","32","0.0424078426201244","0.0302535549259838","0.0545621303142651"
"Min 1x per week","1995","Other degree","in school","","","",""
"Min 1x per week","1995","Other degree","inadequately","","","",""
"Min 1x per week","1995","Other degree","general elemantary","9","","",""
"Min 1x per week","1995","Other degree","middle vocational","27","","",""
"Min 1x per week","1995","Other degree","vocational + Abi","7","","",""
"Min 1x per week","1995","Other degree","higher vocational","","","",""
"Min 1x per week","1995","Other degree","higher education","2","","",""
"Min 1x per week","1995","no degree/no degree yet","in school","25","","",""
"Min 1x per week","1995","no degree/no degree yet","inadequately","17","","",""
"Min 1x per week","1995","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1995","no degree/no degree yet","middle vocational","5","","",""
"Min 1x per week","1995","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1995","no degree/no degree yet","higher vocational","1","","",""
"Min 1x per week","1995","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1995","lower secondary degree","in school","","","",""
"Min 1x per month","1995","lower secondary degree","inadequately","","","",""
"Min 1x per month","1995","lower secondary degree","general elemantary","94","0.0464702566411743","0.0359122184111465","0.0570282948712021"
"Min 1x per month","1995","lower secondary degree","middle vocational","271","0.0720031189110072","0.0633775558181745","0.0806286820038399"
"Min 1x per month","1995","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1995","lower secondary degree","higher vocational","19","","",""
"Min 1x per month","1995","lower secondary degree","higher education","6","","",""
"Min 1x per month","1995","secondary school degree","in school","","","",""
"Min 1x per month","1995","secondary school degree","inadequately","","","",""
"Min 1x per month","1995","secondary school degree","general elemantary","53","0.0945653671213372","0.068111219686855","0.121019514555819"
"Min 1x per month","1995","secondary school degree","middle vocational","181","0.0811507590022997","0.0699397590180487","0.0923617589865506"
"Min 1x per month","1995","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1995","secondary school degree","higher vocational","28","","",""
"Min 1x per month","1995","secondary school degree","higher education","27","","",""
"Min 1x per month","1995","college entrance qualification","in school","","","",""
"Min 1x per month","1995","college entrance qualification","inadequately","","","",""
"Min 1x per month","1995","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1995","college entrance qualification","middle vocational","46","0.128866987343314","0.0950904391179166","0.162643535568712"
"Min 1x per month","1995","college entrance qualification","vocational + Abi","33","0.0951996551993887","0.0642750539765505","0.126124256422227"
"Min 1x per month","1995","college entrance qualification","higher vocational","13","","",""
"Min 1x per month","1995","college entrance qualification","higher education","73","0.0657050425592711","0.0507613651153137","0.0806487200032285"
"Min 1x per month","1995","Other degree","in school","","","",""
"Min 1x per month","1995","Other degree","inadequately","","","",""
"Min 1x per month","1995","Other degree","general elemantary","25","","",""
"Min 1x per month","1995","Other degree","middle vocational","30","0.0555809303412168","0.0343178616837197","0.0768439989987139"
"Min 1x per month","1995","Other degree","vocational + Abi","6","","",""
"Min 1x per month","1995","Other degree","higher vocational","1","","",""
"Min 1x per month","1995","Other degree","higher education","5","","",""
"Min 1x per month","1995","no degree/no degree yet","in school","54","0.172966433781481","0.128345769264915","0.217587098298046"
"Min 1x per month","1995","no degree/no degree yet","inadequately","16","","",""
"Min 1x per month","1995","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1995","no degree/no degree yet","middle vocational","9","","",""
"Min 1x per month","1995","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1995","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1995","no degree/no degree yet","higher education","","","",""
"Rarely","1995","lower secondary degree","in school","","","",""
"Rarely","1995","lower secondary degree","inadequately","","","",""
"Rarely","1995","lower secondary degree","general elemantary","253","0.145628806527702","0.127936864152188","0.163320748903215"
"Rarely","1995","lower secondary degree","middle vocational","896","0.255019042698294","0.240474588280025","0.269563497116563"
"Rarely","1995","lower secondary degree","vocational + Abi","3","","",""
"Rarely","1995","lower secondary degree","higher vocational","101","0.344571809303934","0.289105921734876","0.400037696872992"
"Rarely","1995","lower secondary degree","higher education","34","0.282879016053619","0.199835553132515","0.365922478974724"
"Rarely","1995","secondary school degree","in school","","","",""
"Rarely","1995","secondary school degree","inadequately","","","",""
"Rarely","1995","secondary school degree","general elemantary","164","0.344273233077533","0.301318379093476","0.387228087061591"
"Rarely","1995","secondary school degree","middle vocational","724","0.311810703588076","0.292792241513219","0.330829165662933"
"Rarely","1995","secondary school degree","vocational + Abi","","","",""
"Rarely","1995","secondary school degree","higher vocational","128","0.357317724552964","0.30645538384929","0.408180065256638"
"Rarely","1995","secondary school degree","higher education","133","0.245997056275782","0.207388317175164","0.284605795376399"
"Rarely","1995","college entrance qualification","in school","","","",""
"Rarely","1995","college entrance qualification","inadequately","","","",""
"Rarely","1995","college entrance qualification","general elemantary","","","",""
"Rarely","1995","college entrance qualification","middle vocational","151","0.391293701004628","0.342094560317951","0.440492841691304"
"Rarely","1995","college entrance qualification","vocational + Abi","123","0.360205229754456","0.309622135599309","0.410788323909602"
"Rarely","1995","college entrance qualification","higher vocational","30","0.209003410983192","0.136556579138301","0.281450242828083"
"Rarely","1995","college entrance qualification","higher education","336","0.310329745509792","0.282426894368757","0.338232596650827"
"Rarely","1995","Other degree","in school","","","",""
"Rarely","1995","Other degree","inadequately","7","","",""
"Rarely","1995","Other degree","general elemantary","72","0.120387479836497","0.0916915052333578","0.149083454439635"
"Rarely","1995","Other degree","middle vocational","80","0.179577222110092","0.143954660935105","0.215199783285079"
"Rarely","1995","Other degree","vocational + Abi","20","","",""
"Rarely","1995","Other degree","higher vocational","","","",""
"Rarely","1995","Other degree","higher education","24","","",""
"Rarely","1995","no degree/no degree yet","in school","112","0.424818408459041","0.366501068948658","0.483135747969424"
"Rarely","1995","no degree/no degree yet","inadequately","64","0.111944248842037","0.0843627894866202","0.139525708197454"
"Rarely","1995","no degree/no degree yet","general elemantary","","","",""
"Rarely","1995","no degree/no degree yet","middle vocational","13","","",""
"Rarely","1995","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1995","no degree/no degree yet","higher vocational","","","",""
"Rarely","1995","no degree/no degree yet","higher education","1","","",""
"Never","1995","lower secondary degree","in school","","","",""
"Never","1995","lower secondary degree","inadequately","","","",""
"Never","1995","lower secondary degree","general elemantary","1115","0.777848107113724","0.756998350910119","0.798697863317328"
"Never","1995","lower secondary degree","middle vocational","2092","0.613080416970545","0.596828386755579","0.62933244718551"
"Never","1995","lower secondary degree","vocational + Abi","6","","",""
"Never","1995","lower secondary degree","higher vocational","148","0.530940421843799","0.472695182201238","0.58918566148636"
"Never","1995","lower secondary degree","higher education","68","0.636037983387471","0.547326788988388","0.724749177786553"
"Never","1995","secondary school degree","in school","","","",""
"Never","1995","secondary school degree","inadequately","","","",""
"Never","1995","secondary school degree","general elemantary","207","0.473412085152353","0.42827284167509","0.518551328629616"
"Never","1995","secondary school degree","middle vocational","1258","0.564979688477706","0.544625812993436","0.585333563961975"
"Never","1995","secondary school degree","vocational + Abi","4","","",""
"Never","1995","secondary school degree","higher vocational","170","0.505033785560125","0.451967474846768","0.558100096273482"
"Never","1995","secondary school degree","higher education","309","0.673036116530651","0.63098251268653","0.715089720374771"
"Never","1995","college entrance qualification","in school","","","",""
"Never","1995","college entrance qualification","inadequately","","","",""
"Never","1995","college entrance qualification","general elemantary","","","",""
"Never","1995","college entrance qualification","middle vocational","145","0.391886224411733","0.342673817012504","0.441098631810963"
"Never","1995","college entrance qualification","vocational + Abi","166","0.466215470023904","0.413651716129109","0.5187792239187"
"Never","1995","college entrance qualification","higher vocational","72","0.68155659987922","0.598548113289539","0.7645650864689"
"Never","1995","college entrance qualification","higher education","614","0.580988359647562","0.551229732535312","0.610746986759811"
"Never","1995","Other degree","in school","","","",""
"Never","1995","Other degree","inadequately","17","","",""
"Never","1995","Other degree","general elemantary","387","0.800438015666119","0.765193838416795","0.835682192915442"
"Never","1995","Other degree","middle vocational","309","0.719011230137787","0.677296159821097","0.760726300454476"
"Never","1995","Other degree","vocational + Abi","83","0.73595237092262","0.655731922204862","0.816172819640378"
"Never","1995","Other degree","higher vocational","3","","",""
"Never","1995","Other degree","higher education","58","0.699883852447075","0.60466767198493","0.795100032909221"
"Never","1995","no degree/no degree yet","in school","80","0.287254971209969","0.233873022327177","0.340636920092761"
"Never","1995","no degree/no degree yet","inadequately","404","0.808228151021278","0.773788745458429","0.842667556584127"
"Never","1995","no degree/no degree yet","general elemantary","","","",""
"Never","1995","no degree/no degree yet","middle vocational","48","0.508743724968502","0.395602455446804","0.621884994490201"
