"pli0089","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","1996","middle vocational","Rural Area","","","",""
"Rarely","1996","vocational + Abi","Urban Area","","","",""
"Rarely","1996","vocational + Abi","Rural Area","","","",""
"Rarely","1996","higher vocational","Urban Area","","","",""
"Rarely","1996","higher vocational","Rural Area","","","",""
"Rarely","1996","higher education","Urban Area","","","",""
"Rarely","1996","higher education","Rural Area","","","",""
"Never","1996","in school","Urban Area","","","",""
"Never","1996","in school","Rural Area","","","",""
"Never","1996","inadequately","Urban Area","","","",""
"Never","1996","inadequately","Rural Area","","","",""
"Never","1996","general elemantary","Urban Area","","","",""
"Never","1996","general elemantary","Rural Area","","","",""
"Never","1996","middle vocational","Urban Area","","","",""
"Never","1996","middle vocational","Rural Area","","","",""
"Never","1996","vocational + Abi","Urban Area","","","",""
"Never","1996","vocational + Abi","Rural Area","","","",""
"Never","1996","higher vocational","Urban Area","","","",""
"Never","1996","higher vocational","Rural Area","","","",""
"Never","1996","higher education","Urban Area","","","",""
"Never","1996","higher education","Rural Area","","","",""
"Daily","1997","in school","Urban Area","","","",""
"Daily","1997","in school","Rural Area","","","",""
"Daily","1997","inadequately","Urban Area","","","",""
"Daily","1997","inadequately","Rural Area","","","",""
"Daily","1997","general elemantary","Urban Area","","","",""
"Daily","1997","general elemantary","Rural Area","","","",""
"Daily","1997","middle vocational","Urban Area","","","",""
"Daily","1997","middle vocational","Rural Area","","","",""
"Daily","1997","vocational + Abi","Urban Area","","","",""
"Daily","1997","vocational + Abi","Rural Area","","","",""
"Daily","1997","higher vocational","Urban Area","","","",""
"Daily","1997","higher vocational","Rural Area","","","",""
"Daily","1997","higher education","Urban Area","","","",""
"Daily","1997","higher education","Rural Area","","","",""
"Min 1x per week","1997","in school","Urban Area","","","",""
"Min 1x per week","1997","in school","Rural Area","","","",""
"Min 1x per week","1997","inadequately","Urban Area","","","",""
"Min 1x per week","1997","inadequately","Rural Area","","","",""
"Min 1x per week","1997","general elemantary","Urban Area","","","",""
"Min 1x per week","1997","general elemantary","Rural Area","","","",""
"Min 1x per week","1997","middle vocational","Urban Area","","","",""
"Min 1x per week","1997","middle vocational","Rural Area","","","",""
"Min 1x per week","1997","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1997","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1997","higher vocational","Urban Area","","","",""
"Min 1x per week","1997","higher vocational","Rural Area","","","",""
"Min 1x per week","1997","higher education","Urban Area","","","",""
"Min 1x per week","1997","higher education","Rural Area","","","",""
"Min 1x per month","1997","in school","Urban Area","","","",""
"Min 1x per month","1997","in school","Rural Area","","","",""
"Min 1x per month","1997","inadequately","Urban Area","","","",""
"Min 1x per month","1997","inadequately","Rural Area","","","",""
"Min 1x per month","1997","general elemantary","Urban Area","","","",""
"Min 1x per month","1997","general elemantary","Rural Area","","","",""
"Min 1x per month","1997","middle vocational","Urban Area","","","",""
"Min 1x per month","1997","middle vocational","Rural Area","","","",""
"Min 1x per month","1997","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1997","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1997","higher vocational","Urban Area","","","",""
"Min 1x per month","1997","higher vocational","Rural Area","","","",""
"Min 1x per month","1997","higher education","Urban Area","","","",""
"Min 1x per month","1997","higher education","Rural Area","","","",""
"Rarely","1997","in school","Urban Area","","","",""
"Rarely","1997","in school","Rural Area","","","",""
"Rarely","1997","inadequately","Urban Area","","","",""
"Rarely","1997","inadequately","Rural Area","","","",""
"Rarely","1997","general elemantary","Urban Area","","","",""
"Rarely","1997","general elemantary","Rural Area","","","",""
"Rarely","1997","middle vocational","Urban Area","","","",""
"Rarely","1997","middle vocational","Rural Area","","","",""
"Rarely","1997","vocational + Abi","Urban Area","","","",""
"Rarely","1997","vocational + Abi","Rural Area","","","",""
"Rarely","1997","higher vocational","Urban Area","","","",""
"Rarely","1997","higher vocational","Rural Area","","","",""
"Rarely","1997","higher education","Urban Area","","","",""
"Rarely","1997","higher education","Rural Area","","","",""
"Never","1997","in school","Urban Area","","","",""
"Never","1997","in school","Rural Area","","","",""
"Never","1997","inadequately","Urban Area","","","",""
"Never","1997","inadequately","Rural Area","","","",""
"Never","1997","general elemantary","Urban Area","","","",""
"Never","1997","general elemantary","Rural Area","","","",""
"Never","1997","middle vocational","Urban Area","","","",""
"Never","1997","middle vocational","Rural Area","","","",""
"Never","1997","vocational + Abi","Urban Area","","","",""
"Never","1997","vocational + Abi","Rural Area","","","",""
"Never","1997","higher vocational","Urban Area","","","",""
"Never","1997","higher vocational","Rural Area","","","",""
"Never","1997","higher education","Urban Area","","","",""
"Never","1997","higher education","Rural Area","","","",""
"Daily","1998","in school","Urban Area","","","",""
"Daily","1998","in school","Rural Area","","","",""
"Daily","1998","inadequately","Urban Area","","","",""
"Daily","1998","inadequately","Rural Area","","","",""
"Daily","1998","general elemantary","Urban Area","1","","",""
"Daily","1998","general elemantary","Rural Area","1","","",""
"Daily","1998","middle vocational","Urban Area","9","","",""
"Daily","1998","middle vocational","Rural Area","2","","",""
"Daily","1998","vocational + Abi","Urban Area","","","",""
"Daily","1998","vocational + Abi","Rural Area","1","","",""
"Daily","1998","higher vocational","Urban Area","1","","",""
"Daily","1998","higher vocational","Rural Area","1","","",""
"Daily","1998","higher education","Urban Area","","","",""
"Daily","1998","higher education","Rural Area","","","",""
"Min 1x per week","1998","in school","Urban Area","25","","",""
"Min 1x per week","1998","in school","Rural Area","17","","",""
"Min 1x per week","1998","inadequately","Urban Area","16","","",""
"Min 1x per week","1998","inadequately","Rural Area","5","","",""
"Min 1x per week","1998","general elemantary","Urban Area","80","0.03605870840345","0.0273732682287019","0.044744148578198"
"Min 1x per week","1998","general elemantary","Rural Area","45","0.052174193299248","0.0363432926193143","0.0680050939791817"
"Min 1x per week","1998","middle vocational","Urban Area","218","0.046320577146378","0.0401152489958213","0.0525259052969348"
"Min 1x per week","1998","middle vocational","Rural Area","160","0.0659553380446848","0.056392765305109","0.0755179107842605"
"Min 1x per week","1998","vocational + Abi","Urban Area","18","","",""
"Min 1x per week","1998","vocational + Abi","Rural Area","5","","",""
"Min 1x per week","1998","higher vocational","Urban Area","29","","",""
"Min 1x per week","1998","higher vocational","Rural Area","14","","",""
"Min 1x per week","1998","higher education","Urban Area","34","0.0281040951321059","0.0189785777220735","0.0372296125421383"
"Min 1x per week","1998","higher education","Rural Area","24","","",""
"Min 1x per month","1998","in school","Urban Area","41","0.200252187597318","0.147006628817472","0.253497746377164"
"Min 1x per month","1998","in school","Rural Area","16","","",""
"Min 1x per month","1998","inadequately","Urban Area","11","","",""
"Min 1x per month","1998","inadequately","Rural Area","5","","",""
"Min 1x per month","1998","general elemantary","Urban Area","119","0.0572605214886187","0.0464365920011445","0.0680844509760929"
"Min 1x per month","1998","general elemantary","Rural Area","59","0.0629062616733911","0.0456219557400601","0.0801905676067221"
"Min 1x per month","1998","middle vocational","Urban Area","356","0.0790127135411271","0.0710483353976497","0.0869770916846046"
"Min 1x per month","1998","middle vocational","Rural Area","210","0.0790449827180239","0.0686500347799899","0.0894399306560579"
"Min 1x per month","1998","vocational + Abi","Urban Area","32","0.081939362298472","0.0546837926200505","0.109194931976894"
"Min 1x per month","1998","vocational + Abi","Rural Area","9","","",""
"Min 1x per month","1998","higher vocational","Urban Area","47","0.0753215021351732","0.0526819565684723","0.0979610477018742"
"Min 1x per month","1998","higher vocational","Rural Area","25","","",""
"Min 1x per month","1998","higher education","Urban Area","90","0.073578829228013","0.0591628718179368","0.0879947866380892"
"Min 1x per month","1998","higher education","Rural Area","54","0.0791799071272251","0.0592621410210873","0.0990976732333629"
"Rarely","1998","in school","Urban Area","89","0.39961488246589","0.33444393870605","0.46478582622573"
"Rarely","1998","in school","Rural Area","53","0.453459915266267","0.361262331233403","0.545657499299131"
"Rarely","1998","inadequately","Urban Area","54","0.136763357177216","0.101657951852367","0.171868762502065"
"Rarely","1998","inadequately","Rural Area","11","","",""
"Rarely","1998","general elemantary","Urban Area","362","0.197991868979753","0.179427742394293","0.216555995565214"
"Rarely","1998","general elemantary","Rural Area","189","0.225129057159627","0.195395699690828","0.254862414628426"
"Rarely","1998","middle vocational","Urban Area","1393","0.318196655365384","0.304445033095307","0.331948277635461"
"Rarely","1998","middle vocational","Rural Area","795","0.299073842062723","0.281434137631424","0.316713546494023"
"Rarely","1998","vocational + Abi","Urban Area","128","0.345632650491833","0.298372893736713","0.392892407246953"
"Rarely","1998","vocational + Abi","Rural Area","54","0.442560478073059","0.353320428600202","0.531800527545916"
"Rarely","1998","higher vocational","Urban Area","195","0.327622435356157","0.287359423072986","0.367885447639327"
"Rarely","1998","higher vocational","Rural Area","111","0.358483195088441","0.304035640554001","0.412930749622882"
"Rarely","1998","higher education","Urban Area","424","0.332331488018789","0.306322167179035","0.358340808858542"
"Rarely","1998","higher education","Rural Area","234","0.296700881332143","0.263005126061974","0.330396636602311"
"Never","1998","in school","Urban Area","62","0.272903623676435","0.213635815663568","0.332171431689302"
"Never","1998","in school","Rural Area","26","","",""
"Never","1998","inadequately","Urban Area","287","0.785925969450428","0.744017963742182","0.827833975158675"
"Never","1998","inadequately","Rural Area","55","0.765765081279564","0.670547993725514","0.860982168833614"
"Never","1998","general elemantary","Urban Area","1208","0.708568558883664","0.687398571530495","0.729738546236833"
"Never","1998","general elemantary","Rural Area","464","0.6585145128079","0.624756079040116","0.692272946575685"
"Never","1998","middle vocational","Urban Area","2431","0.554140411418014","0.53946516059884","0.568815662237188"
"Never","1998","middle vocational","Rural Area","1421","0.555551923983876","0.53640765453168","0.574696193436072"
"Never","1998","vocational + Abi","Urban Area","211","0.508816436386062","0.459137101917089","0.558495770855034"
"Never","1998","vocational + Abi","Rural Area","50","0.425809224676925","0.336968877162119","0.51464957219173"
"Never","1998","higher vocational","Urban Area","250","0.522677369310249","0.479828861672659","0.565525876947838"
"Never","1998","higher vocational","Rural Area","147","0.521367829191066","0.464650859793392","0.57808479858874"
"Never","1998","higher education","Urban Area","712","0.565985587621093","0.538619193302591","0.593351981939594"
"Never","1998","higher education","Rural Area","394","0.587017953229676","0.550698690944516","0.623337215514837"
"Daily","1999","in school","Urban Area","","","",""
"Daily","1999","in school","Rural Area","","","",""
"Daily","1999","inadequately","Urban Area","","","",""
"Daily","1999","inadequately","Rural Area","","","",""
"Daily","1999","general elemantary","Urban Area","","","",""
"Daily","1999","general elemantary","Rural Area","","","",""
"Daily","1999","middle vocational","Urban Area","","","",""
"Daily","1999","middle vocational","Rural Area","","","",""
"Daily","1999","vocational + Abi","Urban Area","","","",""
"Daily","1999","vocational + Abi","Rural Area","","","",""
"Daily","1999","higher vocational","Urban Area","","","",""
"Daily","1999","higher vocational","Rural Area","","","",""
"Daily","1999","higher education","Urban Area","","","",""
"Daily","1999","higher education","Rural Area","","","",""
"Min 1x per week","1999","in school","Urban Area","","","",""
"Min 1x per week","1999","in school","Rural Area","","","",""
"Min 1x per week","1999","inadequately","Urban Area","","","",""
"Min 1x per week","1999","inadequately","Rural Area","","","",""
"Min 1x per week","1999","general elemantary","Urban Area","","","",""
"Min 1x per week","1999","general elemantary","Rural Area","","","",""
"Min 1x per week","1999","middle vocational","Urban Area","","","",""
"Min 1x per week","1999","middle vocational","Rural Area","","","",""
"Min 1x per week","1999","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1999","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1999","higher vocational","Urban Area","","","",""
"Min 1x per week","1999","higher vocational","Rural Area","","","",""
"Min 1x per week","1999","higher education","Urban Area","","","",""
"Min 1x per week","1999","higher education","Rural Area","","","",""
"Min 1x per month","1999","in school","Urban Area","","","",""
"Min 1x per month","1999","in school","Rural Area","","","",""
"Min 1x per month","1999","inadequately","Urban Area","","","",""
"Min 1x per month","1999","inadequately","Rural Area","","","",""
"Min 1x per month","1999","general elemantary","Urban Area","","","",""
"Min 1x per month","1999","general elemantary","Rural Area","","","",""
"Min 1x per month","1999","middle vocational","Urban Area","","","",""
"Min 1x per month","1999","middle vocational","Rural Area","","","",""
"Min 1x per month","1999","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1999","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1999","higher vocational","Urban Area","","","",""
"Min 1x per month","1999","higher vocational","Rural Area","","","",""
"Min 1x per month","1999","higher education","Urban Area","","","",""
"Min 1x per month","1999","higher education","Rural Area","","","",""
"Rarely","1999","in school","Urban Area","","","",""
"Rarely","1999","in school","Rural Area","","","",""
"Rarely","1999","inadequately","Urban Area","","","",""
"Rarely","1999","inadequately","Rural Area","","","",""
"Rarely","1999","general elemantary","Urban Area","","","",""
"Rarely","1999","general elemantary","Rural Area","","","",""
"Rarely","1999","middle vocational","Urban Area","","","",""
"Rarely","1999","middle vocational","Rural Area","","","",""
"Rarely","1999","vocational + Abi","Urban Area","","","",""
"Rarely","1999","vocational + Abi","Rural Area","","","",""
"Rarely","1999","higher vocational","Urban Area","","","",""
"Rarely","1999","higher vocational","Rural Area","","","",""
"Rarely","1999","higher education","Urban Area","","","",""
"Rarely","1999","higher education","Rural Area","","","",""
"Never","1999","in school","Urban Area","","","",""
"Never","1999","in school","Rural Area","","","",""
"Never","1999","inadequately","Urban Area","","","",""
"Never","1999","inadequately","Rural Area","","","",""
"Never","1999","general elemantary","Urban Area","","","",""
"Never","1999","general elemantary","Rural Area","","","",""
"Never","1999","middle vocational","Urban Area","","","",""
"Never","1999","middle vocational","Rural Area","","","",""
"Never","1999","vocational + Abi","Urban Area","","","",""
"Never","1999","vocational + Abi","Rural Area","","","",""
"Never","1999","higher vocational","Urban Area","","","",""
"Never","1999","higher vocational","Rural Area","","","",""
"Never","1999","higher education","Urban Area","","","",""
"Never","1999","higher education","Rural Area","","","",""
"Daily","2000","in school","Urban Area","","","",""
"Daily","2000","in school","Rural Area","","","",""
"Daily","2000","inadequately","Urban Area","","","",""
"Daily","2000","inadequately","Rural Area","","","",""
"Daily","2000","general elemantary","Urban Area","","","",""
"Daily","2000","general elemantary","Rural Area","","","",""
"Daily","2000","middle vocational","Urban Area","","","",""
"Daily","2000","middle vocational","Rural Area","","","",""
"Daily","2000","vocational + Abi","Urban Area","","","",""
"Daily","2000","vocational + Abi","Rural Area","","","",""
"Daily","2000","higher vocational","Urban Area","","","",""
"Daily","2000","higher vocational","Rural Area","","","",""
"Daily","2000","higher education","Urban Area","","","",""
"Daily","2000","higher education","Rural Area","","","",""
"Min 1x per week","2000","in school","Urban Area","","","",""
"Min 1x per week","2000","in school","Rural Area","","","",""
"Min 1x per week","2000","inadequately","Urban Area","","","",""
"Min 1x per week","2000","inadequately","Rural Area","","","",""
"Min 1x per week","2000","general elemantary","Urban Area","","","",""
"Min 1x per week","2000","general elemantary","Rural Area","","","",""
"Min 1x per week","2000","middle vocational","Urban Area","","","",""
"Min 1x per week","2000","middle vocational","Rural Area","","","",""
"Min 1x per week","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2000","higher vocational","Urban Area","","","",""
"Min 1x per week","2000","higher vocational","Rural Area","","","",""
"Min 1x per week","2000","higher education","Urban Area","","","",""
"Min 1x per week","2000","higher education","Rural Area","","","",""
"Min 1x per month","2000","in school","Urban Area","","","",""
"Min 1x per month","2000","in school","Rural Area","","","",""
"Min 1x per month","2000","inadequately","Urban Area","","","",""
"Min 1x per month","2000","inadequately","Rural Area","","","",""
"Min 1x per month","2000","general elemantary","Urban Area","","","",""
"Min 1x per month","2000","general elemantary","Rural Area","","","",""
"Min 1x per month","2000","middle vocational","Urban Area","","","",""
"Min 1x per month","2000","middle vocational","Rural Area","","","",""
"Min 1x per month","2000","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2000","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2000","higher vocational","Urban Area","","","",""
"Min 1x per month","2000","higher vocational","Rural Area","","","",""
"Min 1x per month","2000","higher education","Urban Area","","","",""
"Min 1x per month","2000","higher education","Rural Area","","","",""
"Rarely","2000","in school","Urban Area","","","",""
"Rarely","2000","in school","Rural Area","","","",""
"Rarely","2000","inadequately","Urban Area","","","",""
"Rarely","2000","inadequately","Rural Area","","","",""
"Rarely","2000","general elemantary","Urban Area","","","",""
"Rarely","2000","general elemantary","Rural Area","","","",""
"Rarely","2000","middle vocational","Urban Area","","","",""
"Rarely","2000","middle vocational","Rural Area","","","",""
"Rarely","2000","vocational + Abi","Urban Area","","","",""
"Rarely","2000","vocational + Abi","Rural Area","","","",""
"Rarely","2000","higher vocational","Urban Area","","","",""
"Rarely","2000","higher vocational","Rural Area","","","",""
"Rarely","2000","higher education","Urban Area","","","",""
"Rarely","2000","higher education","Rural Area","","","",""
"Never","2000","in school","Urban Area","","","",""
"Never","2000","in school","Rural Area","","","",""
"Never","2000","inadequately","Urban Area","","","",""
"Never","2000","inadequately","Rural Area","","","",""
"Never","2000","general elemantary","Urban Area","","","",""
"Never","2000","general elemantary","Rural Area","","","",""
"Never","2000","middle vocational","Urban Area","","","",""
"Never","2000","middle vocational","Rural Area","","","",""
"Never","2000","vocational + Abi","Urban Area","","","",""
"Never","2000","vocational + Abi","Rural Area","","","",""
"Never","2000","higher vocational","Urban Area","","","",""
"Never","2000","higher vocational","Rural Area","","","",""
"Never","2000","higher education","Urban Area","","","",""
"Never","2000","higher education","Rural Area","","","",""
"Daily","2001","in school","Urban Area","","","",""
"Daily","2001","in school","Rural Area","","","",""
"Daily","2001","inadequately","Urban Area","","","",""
"Daily","2001","inadequately","Rural Area","","","",""
"Daily","2001","general elemantary","Urban Area","","","",""
"Daily","2001","general elemantary","Rural Area","","","",""
"Daily","2001","middle vocational","Urban Area","","","",""
"Daily","2001","middle vocational","Rural Area","","","",""
"Daily","2001","vocational + Abi","Urban Area","","","",""
"Daily","2001","vocational + Abi","Rural Area","","","",""
"Daily","2001","higher vocational","Urban Area","","","",""
"Daily","2001","higher vocational","Rural Area","","","",""
"Daily","2001","higher education","Urban Area","","","",""
"Daily","2001","higher education","Rural Area","","","",""
"Min 1x per week","2001","in school","Urban Area","","","",""
"Min 1x per week","2001","in school","Rural Area","","","",""
"Min 1x per week","2001","inadequately","Urban Area","","","",""
"Min 1x per week","2001","inadequately","Rural Area","","","",""
"Min 1x per week","2001","general elemantary","Urban Area","","","",""
"Min 1x per week","2001","general elemantary","Rural Area","","","",""
"Min 1x per week","2001","middle vocational","Urban Area","","","",""
"Min 1x per week","2001","middle vocational","Rural Area","","","",""
"Min 1x per week","2001","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2001","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2001","higher vocational","Urban Area","","","",""
"Min 1x per week","2001","higher vocational","Rural Area","","","",""
"Min 1x per week","2001","higher education","Urban Area","","","",""
"Min 1x per week","2001","higher education","Rural Area","","","",""
"Min 1x per month","2001","in school","Urban Area","","","",""
"Min 1x per month","2001","in school","Rural Area","","","",""
"Min 1x per month","2001","inadequately","Urban Area","","","",""
"Min 1x per month","2001","inadequately","Rural Area","","","",""
"Min 1x per month","2001","general elemantary","Urban Area","","","",""
"Min 1x per month","2001","general elemantary","Rural Area","","","",""
"Min 1x per month","2001","middle vocational","Urban Area","","","",""
"Min 1x per month","2001","middle vocational","Rural Area","","","",""
"Min 1x per month","2001","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2001","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2001","higher vocational","Urban Area","","","",""
"Min 1x per month","2001","higher vocational","Rural Area","","","",""
"Min 1x per month","2001","higher education","Urban Area","","","",""
"Min 1x per month","2001","higher education","Rural Area","","","",""
"Rarely","2001","in school","Urban Area","","","",""
"Rarely","2001","in school","Rural Area","","","",""
"Rarely","2001","inadequately","Urban Area","","","",""
"Rarely","2001","inadequately","Rural Area","","","",""
"Rarely","2001","general elemantary","Urban Area","","","",""
"Rarely","2001","general elemantary","Rural Area","","","",""
"Rarely","2001","middle vocational","Urban Area","","","",""
"Rarely","2001","middle vocational","Rural Area","","","",""
"Rarely","2001","vocational + Abi","Urban Area","","","",""
"Rarely","2001","vocational + Abi","Rural Area","","","",""
"Rarely","2001","higher vocational","Urban Area","","","",""
"Rarely","2001","higher vocational","Rural Area","","","",""
"Rarely","2001","higher education","Urban Area","","","",""
"Rarely","2001","higher education","Rural Area","","","",""
"Never","2001","in school","Urban Area","","","",""
"Never","2001","in school","Rural Area","","","",""
"Never","2001","inadequately","Urban Area","","","",""
"Never","2001","inadequately","Rural Area","","","",""
"Never","2001","general elemantary","Urban Area","","","",""
"Never","2001","general elemantary","Rural Area","","","",""
"Never","2001","middle vocational","Urban Area","","","",""
"Never","2001","middle vocational","Rural Area","","","",""
"Never","2001","vocational + Abi","Urban Area","","","",""
"Never","2001","vocational + Abi","Rural Area","","","",""
"Never","2001","higher vocational","Urban Area","","","",""
"Never","2001","higher vocational","Rural Area","","","",""
"Never","2001","higher education","Urban Area","","","",""
"Never","2001","higher education","Rural Area","","","",""
"Daily","2002","in school","Urban Area","","","",""
"Daily","2002","in school","Rural Area","","","",""
"Daily","2002","inadequately","Urban Area","","","",""
"Daily","2002","inadequately","Rural Area","","","",""
"Daily","2002","general elemantary","Urban Area","","","",""
"Daily","2002","general elemantary","Rural Area","","","",""
"Daily","2002","middle vocational","Urban Area","","","",""
"Daily","2002","middle vocational","Rural Area","","","",""
"Daily","2002","vocational + Abi","Urban Area","","","",""
"Daily","2002","vocational + Abi","Rural Area","","","",""
"Daily","2002","higher vocational","Urban Area","","","",""
"Daily","2002","higher vocational","Rural Area","","","",""
"Daily","2002","higher education","Urban Area","","","",""
"Daily","2002","higher education","Rural Area","","","",""
"Min 1x per week","2002","in school","Urban Area","","","",""
"Min 1x per week","2002","in school","Rural Area","","","",""
"Min 1x per week","2002","inadequately","Urban Area","","","",""
"Min 1x per week","2002","inadequately","Rural Area","","","",""
"Min 1x per week","2002","general elemantary","Urban Area","","","",""
"Min 1x per week","2002","general elemantary","Rural Area","","","",""
"Min 1x per week","2002","middle vocational","Urban Area","","","",""
"Min 1x per week","2002","middle vocational","Rural Area","","","",""
"Min 1x per week","2002","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2002","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2002","higher vocational","Urban Area","","","",""
"Min 1x per week","2002","higher vocational","Rural Area","","","",""
"Min 1x per week","2002","higher education","Urban Area","","","",""
"Min 1x per week","2002","higher education","Rural Area","","","",""
"Min 1x per month","2002","in school","Urban Area","","","",""
"Min 1x per month","2002","in school","Rural Area","","","",""
"Min 1x per month","2002","inadequately","Urban Area","","","",""
"Min 1x per month","2002","inadequately","Rural Area","","","",""
"Min 1x per month","2002","general elemantary","Urban Area","","","",""
"Min 1x per month","2002","general elemantary","Rural Area","","","",""
"Min 1x per month","2002","middle vocational","Urban Area","","","",""
"Min 1x per month","2002","middle vocational","Rural Area","","","",""
"Min 1x per month","2002","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2002","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2002","higher vocational","Urban Area","","","",""
"Min 1x per month","2002","higher vocational","Rural Area","","","",""
"Min 1x per month","2002","higher education","Urban Area","","","",""
"Min 1x per month","2002","higher education","Rural Area","","","",""
"Rarely","2002","in school","Urban Area","","","",""
"Rarely","2002","in school","Rural Area","","","",""
"Rarely","2002","inadequately","Urban Area","","","",""
"Rarely","2002","inadequately","Rural Area","","","",""
"Rarely","2002","general elemantary","Urban Area","","","",""
"Rarely","2002","general elemantary","Rural Area","","","",""
"Rarely","2002","middle vocational","Urban Area","","","",""
"Rarely","2002","middle vocational","Rural Area","","","",""
"Rarely","2002","vocational + Abi","Urban Area","","","",""
"Rarely","2002","vocational + Abi","Rural Area","","","",""
"Rarely","2002","higher vocational","Urban Area","","","",""
"Rarely","2002","higher vocational","Rural Area","","","",""
"Rarely","2002","higher education","Urban Area","","","",""
"Rarely","2002","higher education","Rural Area","","","",""
"Never","2002","in school","Urban Area","","","",""
"Never","2002","in school","Rural Area","","","",""
"Never","2002","inadequately","Urban Area","","","",""
"Never","2002","inadequately","Rural Area","","","",""
"Never","2002","general elemantary","Urban Area","","","",""
"Never","2002","general elemantary","Rural Area","","","",""
"Never","2002","middle vocational","Urban Area","","","",""
"Never","2002","middle vocational","Rural Area","","","",""
"Never","2002","vocational + Abi","Urban Area","","","",""
"Never","2002","vocational + Abi","Rural Area","","","",""
"Never","2002","higher vocational","Urban Area","","","",""
"Never","2002","higher vocational","Rural Area","","","",""
"Never","2002","higher education","Urban Area","","","",""
"Never","2002","higher education","Rural Area","","","",""
"Daily","2003","in school","Urban Area","3","","",""
"Daily","2003","in school","Rural Area","2","","",""
"Daily","2003","inadequately","Urban Area","","","",""
"Daily","2003","inadequately","Rural Area","","","",""
"Daily","2003","general elemantary","Urban Area","3","","",""
"Daily","2003","general elemantary","Rural Area","","","",""
"Daily","2003","middle vocational","Urban Area","7","","",""
"Daily","2003","middle vocational","Rural Area","5","","",""
"Daily","2003","vocational + Abi","Urban Area","1","","",""
"Daily","2003","vocational + Abi","Rural Area","1","","",""
"Daily","2003","higher vocational","Urban Area","3","","",""
"Daily","2003","higher vocational","Rural Area","1","","",""
"Daily","2003","higher education","Urban Area","3","","",""
"Daily","2003","higher education","Rural Area","","","",""
"Min 1x per week","2003","in school","Urban Area","59","0.116010692007655","0.0852743218103084","0.146747062205001"
"Min 1x per week","2003","in school","Rural Area","29","","",""
"Min 1x per week","2003","inadequately","Urban Area","10","","",""
"Min 1x per week","2003","inadequately","Rural Area","2","","",""
"Min 1x per week","2003","general elemantary","Urban Area","72","0.0382322949540874","0.0295037167955104","0.0469608731126643"
"Min 1x per week","2003","general elemantary","Rural Area","38","0.0449120851197129","0.0313205363466307","0.0585036338927951"
"Min 1x per week","2003","middle vocational","Urban Area","385","0.0483971342051942","0.0434106053962412","0.0533836630141471"
"Min 1x per week","2003","middle vocational","Rural Area","207","0.0507746823578575","0.0439438988146079","0.0576054659011071"
"Min 1x per week","2003","vocational + Abi","Urban Area","43","0.0385771137761338","0.0259388400344034","0.0512153875178642"
"Min 1x per week","2003","vocational + Abi","Rural Area","14","","",""
"Min 1x per week","2003","higher vocational","Urban Area","52","0.0447437768423111","0.0323851529149594","0.0571024007696627"
"Min 1x per week","2003","higher vocational","Rural Area","33","0.0460057541978612","0.0292706353727281","0.0627408730229942"
"Min 1x per week","2003","higher education","Urban Area","94","0.0323098038851577","0.0260712280065621","0.0385483797637533"
"Min 1x per week","2003","higher education","Rural Area","56","0.0512705168348175","0.0390392365564787","0.0635017971131563"
"Min 1x per month","2003","in school","Urban Area","92","0.223142617114632","0.183181099462917","0.263104134766348"
"Min 1x per month","2003","in school","Rural Area","24","","",""
"Min 1x per month","2003","inadequately","Urban Area","12","","",""
"Min 1x per month","2003","inadequately","Rural Area","2","","",""
"Min 1x per month","2003","general elemantary","Urban Area","124","0.0621423856429757","0.0511534497103303","0.0731313215756211"
"Min 1x per month","2003","general elemantary","Rural Area","54","0.0546207334744483","0.0397083362204649","0.0695331307284316"
"Min 1x per month","2003","middle vocational","Urban Area","545","0.0688989125720641","0.0630136581882781","0.0747841669558502"
"Min 1x per month","2003","middle vocational","Rural Area","309","0.072591909107883","0.0645187816605798","0.0806650365551861"
"Min 1x per month","2003","vocational + Abi","Urban Area","99","0.0983924682847879","0.0788465824821146","0.117938354087461"
"Min 1x per month","2003","vocational + Abi","Rural Area","31","0.115413010730597","0.0770153354471437","0.15381068601405"
"Min 1x per month","2003","higher vocational","Urban Area","79","0.0727531585404583","0.0572268766584537","0.088279440422463"
"Min 1x per month","2003","higher vocational","Rural Area","52","0.0982586469321615","0.074480597348543","0.12203669651578"
