"pli0089","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2005","indirect migration background","Male","","","","","2"
"Min 1x per week","2005","indirect migration background","Female","","","","","2"
"Never","2005","no migration background","Male","","","","","5"
"Never","2005","direct migration background","Male","","","","","5"
"Never","2005","no migration background","Female","","","","","5"
"Never","2005","direct migration background","Female","","","","","5"
"Never","2005","indirect migration background","Male","","","","","5"
"Never","2005","indirect migration background","Female","","","","","5"
"Rarely","2005","no migration background","Male","","","","","4"
"Rarely","2005","no migration background","Female","","","","","4"
"Rarely","2005","direct migration background","Male","","","","","4"
"Rarely","2005","indirect migration background","Male","","","","","4"
"Rarely","2005","direct migration background","Female","","","","","4"
"Rarely","2005","indirect migration background","Female","","","","","4"
"Daily","2006","no migration background","Male","","","","","1"
"Daily","2006","no migration background","Female","","","","","1"
"Daily","2006","direct migration background","Male","","","","","1"
"Daily","2006","direct migration background","Female","","","","","1"
"Daily","2006","indirect migration background","Male","","","","","1"
"Daily","2006","indirect migration background","Female","","","","","1"
"Min 1x per month","2006","no migration background","Male","","","","","3"
"Min 1x per month","2006","no migration background","Female","","","","","3"
"Min 1x per month","2006","direct migration background","Male","","","","","3"
"Min 1x per month","2006","direct migration background","Female","","","","","3"
"Min 1x per month","2006","indirect migration background","Male","","","","","3"
"Min 1x per month","2006","indirect migration background","Female","","","","","3"
"Min 1x per week","2006","no migration background","Female","","","","","2"
"Min 1x per week","2006","no migration background","Male","","","","","2"
"Min 1x per week","2006","direct migration background","Male","","","","","2"
"Min 1x per week","2006","direct migration background","Female","","","","","2"
"Min 1x per week","2006","indirect migration background","Male","","","","","2"
"Min 1x per week","2006","indirect migration background","Female","","","","","2"
"Never","2006","no migration background","Male","","","","","5"
"Never","2006","no migration background","Female","","","","","5"
"Never","2006","direct migration background","Male","","","","","5"
"Never","2006","direct migration background","Female","","","","","5"
"Never","2006","indirect migration background","Male","","","","","5"
"Never","2006","indirect migration background","Female","","","","","5"
"Rarely","2006","no migration background","Female","","","","","4"
"Rarely","2006","no migration background","Male","","","","","4"
"Rarely","2006","direct migration background","Male","","","","","4"
"Rarely","2006","direct migration background","Female","","","","","4"
"Rarely","2006","indirect migration background","Female","","","","","4"
"Rarely","2006","indirect migration background","Male","","","","","4"
"Daily","2007","no migration background","Male","","","","","1"
"Daily","2007","no migration background","Female","","","","","1"
"Daily","2007","direct migration background","Male","","","","","1"
"Daily","2007","direct migration background","Female","","","","","1"
"Daily","2007","indirect migration background","Male","","","","","1"
"Daily","2007","indirect migration background","Female","","","","","1"
"Min 1x per month","2007","no migration background","Male","","","","","3"
"Min 1x per month","2007","no migration background","Female","","","","","3"
"Min 1x per month","2007","direct migration background","Male","","","","","3"
"Min 1x per month","2007","direct migration background","Female","","","","","3"
"Min 1x per month","2007","indirect migration background","Male","","","","","3"
"Min 1x per month","2007","indirect migration background","Female","","","","","3"
"Min 1x per week","2007","no migration background","Male","","","","","2"
"Min 1x per week","2007","no migration background","Female","","","","","2"
"Min 1x per week","2007","direct migration background","Male","","","","","2"
"Min 1x per week","2007","direct migration background","Female","","","","","2"
"Min 1x per week","2007","indirect migration background","Male","","","","","2"
"Min 1x per week","2007","indirect migration background","Female","","","","","2"
"Never","2007","no migration background","Female","","","","","5"
"Never","2007","no migration background","Male","","","","","5"
"Never","2007","direct migration background","Male","","","","","5"
"Never","2007","direct migration background","Female","","","","","5"
"Never","2007","indirect migration background","Male","","","","","5"
"Never","2007","indirect migration background","Female","","","","","5"
"Rarely","2007","no migration background","Female","","","","","4"
"Rarely","2007","no migration background","Male","","","","","4"
"Rarely","2007","direct migration background","Male","","","","","4"
"Rarely","2007","direct migration background","Female","","","","","4"
"Rarely","2007","indirect migration background","Male","","","","","4"
"Rarely","2007","indirect migration background","Female","","","","","4"
"Daily","2008","no migration background","Male","16","","","","1"
"Daily","2008","no migration background","Female","8","","","","1"
"Daily","2008","direct migration background","Male","","","","","1"
"Daily","2008","direct migration background","Female","1","","","","1"
"Daily","2008","indirect migration background","Female","1","","","","1"
"Daily","2008","indirect migration background","Male","6","","","","1"
"Min 1x per month","2008","no migration background","Male","927","0.117892659418163","0.110809715004125","0.124975603832201","3"
"Min 1x per month","2008","no migration background","Female","475","0.0509605468773216","0.0463372965857013","0.0555837971689419","3"
"Min 1x per month","2008","direct migration background","Male","79","0.0860098756457315","0.0674956714931904","0.104524079798272","3"
"Min 1x per month","2008","direct migration background","Female","29","","","","3"
"Min 1x per month","2008","indirect migration background","Male","59","0.155835478741587","0.118778423984975","0.192892533498199","3"
"Min 1x per month","2008","indirect migration background","Female","39","0.135830254073025","0.102171011382134","0.169489496763917","3"
"Min 1x per week","2008","no migration background","Male","499","0.0626911140937299","0.0573669173656679","0.068015310821792","2"
"Min 1x per week","2008","direct migration background","Male","44","0.0568883510579112","0.0415932143095609","0.0721834878062615","2"
"Min 1x per week","2008","no migration background","Female","303","0.0336081678755479","0.0298194935365656","0.0373968422145302","2"
"Min 1x per week","2008","direct migration background","Female","30","0.0290331129751415","0.0187644977451917","0.0393017282050912","2"
"Min 1x per week","2008","indirect migration background","Male","34","0.130600352419166","0.0961728049304058","0.165027899907926","2"
"Min 1x per week","2008","indirect migration background","Female","15","","","","2"
"Never","2008","no migration background","Female","5580","0.658085996695733","0.648113865099629","0.668058128291838","5"
"Never","2008","no migration background","Male","3709","0.461399074167974","0.4504498930364","0.472348255299548","5"
"Never","2008","direct migration background","Male","537","0.597613112904053","0.565231975035545","0.629994250772561","5"
"Never","2008","direct migration background","Female","807","0.792053824848061","0.767233029983842","0.816874619712279","5"
"Never","2008","indirect migration background","Male","120","0.319606968104359","0.271962527752973","0.367251408455745","5"
"Never","2008","indirect migration background","Female","249","0.565145717608158","0.516442388183537","0.613849047032779","5"
"Rarely","2008","no migration background","Male","2812","0.356360932801254","0.345841895986441","0.366879969616067","4"
"Rarely","2008","no migration background","Female","2326","0.257020142462416","0.247833425584868","0.266206859339963","4"
"Rarely","2008","direct migration background","Male","221","0.259488660392304","0.230542885155823","0.288434435628785","4"
"Rarely","2008","direct migration background","Female","160","0.145210830998582","0.123663579542179","0.166758082454985","4"
"Rarely","2008","indirect migration background","Female","94","0.260452636398808","0.217335100807789","0.303570171989827","4"
"Rarely","2008","indirect migration background","Male","149","0.385321902817327","0.335598607964157","0.435045197670496","4"
"Daily","2009","no migration background","Male","","","","","1"
"Daily","2009","no migration background","Female","","","","","1"
"Daily","2009","direct migration background","Male","","","","","1"
"Daily","2009","direct migration background","Female","","","","","1"
"Daily","2009","indirect migration background","Male","","","","","1"
"Daily","2009","indirect migration background","Female","","","","","1"
"Min 1x per month","2009","no migration background","Male","","","","","3"
"Min 1x per month","2009","no migration background","Female","","","","","3"
"Min 1x per month","2009","direct migration background","Male","","","","","3"
"Min 1x per month","2009","direct migration background","Female","","","","","3"
"Min 1x per month","2009","indirect migration background","Male","","","","","3"
"Min 1x per month","2009","indirect migration background","Female","","","","","3"
"Min 1x per week","2009","no migration background","Male","","","","","2"
"Min 1x per week","2009","no migration background","Female","","","","","2"
"Min 1x per week","2009","direct migration background","Male","","","","","2"
"Min 1x per week","2009","direct migration background","Female","","","","","2"
"Min 1x per week","2009","indirect migration background","Male","","","","","2"
"Min 1x per week","2009","indirect migration background","Female","","","","","2"
"Never","2009","no migration background","Male","","","","","5"
"Never","2009","no migration background","Female","","","","","5"
"Never","2009","direct migration background","Male","","","","","5"
"Never","2009","direct migration background","Female","","","","","5"
"Never","2009","indirect migration background","Male","","","","","5"
"Never","2009","indirect migration background","Female","","","","","5"
"Rarely","2009","no migration background","Male","","","","","4"
"Rarely","2009","no migration background","Female","","","","","4"
"Rarely","2009","direct migration background","Male","","","","","4"
"Rarely","2009","direct migration background","Female","","","","","4"
"Rarely","2009","indirect migration background","Male","","","","","4"
"Rarely","2009","indirect migration background","Female","","","","","4"
"Daily","2010","no migration background","Male","","","","","1"
"Daily","2010","no migration background","Female","","","","","1"
"Daily","2010","direct migration background","Male","","","","","1"
"Daily","2010","direct migration background","Female","","","","","1"
"Daily","2010","indirect migration background","Female","","","","","1"
"Daily","2010","indirect migration background","Male","","","","","1"
"Min 1x per month","2010","no migration background","Female","","","","","3"
"Min 1x per month","2010","no migration background","Male","","","","","3"
"Min 1x per month","2010","direct migration background","Male","","","","","3"
"Min 1x per month","2010","direct migration background","Female","","","","","3"
"Min 1x per month","2010","indirect migration background","Male","","","","","3"
"Min 1x per month","2010","indirect migration background","Female","","","","","3"
"Min 1x per week","2010","no migration background","Male","","","","","2"
"Min 1x per week","2010","no migration background","Female","","","","","2"
"Min 1x per week","2010","direct migration background","Male","","","","","2"
"Min 1x per week","2010","direct migration background","Female","","","","","2"
"Min 1x per week","2010","indirect migration background","Male","","","","","2"
"Min 1x per week","2010","indirect migration background","Female","","","","","2"
"Never","2010","no migration background","Female","","","","","5"
"Never","2010","no migration background","Male","","","","","5"
"Never","2010","direct migration background","Male","","","","","5"
"Never","2010","direct migration background","Female","","","","","5"
"Never","2010","indirect migration background","Male","","","","","5"
"Never","2010","indirect migration background","Female","","","","","5"
"Rarely","2010","no migration background","Female","","","","","4"
"Rarely","2010","no migration background","Male","","","","","4"
"Rarely","2010","direct migration background","Male","","","","","4"
"Rarely","2010","direct migration background","Female","","","","","4"
"Rarely","2010","indirect migration background","Male","","","","","4"
"Rarely","2010","indirect migration background","Female","","","","","4"
"Daily","2011","no migration background","Male","","","","","1"
"Daily","2011","no migration background","Female","","","","","1"
"Daily","2011","direct migration background","Male","","","","","1"
"Daily","2011","direct migration background","Female","","","","","1"
"Daily","2011","indirect migration background","Male","","","","","1"
"Daily","2011","indirect migration background","Female","","","","","1"
"Min 1x per month","2011","no migration background","Female","","","","","3"
"Min 1x per month","2011","no migration background","Male","","","","","3"
"Min 1x per month","2011","direct migration background","Male","","","","","3"
"Min 1x per month","2011","direct migration background","Female","","","","","3"
"Min 1x per month","2011","indirect migration background","Male","","","","","3"
"Min 1x per month","2011","indirect migration background","Female","","","","","3"
"Min 1x per week","2011","no migration background","Female","","","","","2"
"Min 1x per week","2011","no migration background","Male","","","","","2"
"Min 1x per week","2011","direct migration background","Male","","","","","2"
"Min 1x per week","2011","direct migration background","Female","","","","","2"
"Min 1x per week","2011","indirect migration background","Male","","","","","2"
"Min 1x per week","2011","indirect migration background","Female","","","","","2"
"Never","2011","no migration background","Female","","","","","5"
"Never","2011","no migration background","Male","","","","","5"
"Never","2011","direct migration background","Male","","","","","5"
"Never","2011","direct migration background","Female","","","","","5"
"Never","2011","indirect migration background","Male","","","","","5"
"Never","2011","indirect migration background","Female","","","","","5"
"Rarely","2011","no migration background","Male","","","","","4"
"Rarely","2011","no migration background","Female","","","","","4"
"Rarely","2011","direct migration background","Male","","","","","4"
"Rarely","2011","direct migration background","Female","","","","","4"
"Rarely","2011","indirect migration background","Male","","","","","4"
"Rarely","2011","indirect migration background","Female","","","","","4"
"Daily","2012","no migration background","Male","","","","","1"
"Daily","2012","no migration background","Female","","","","","1"
"Daily","2012","direct migration background","Male","","","","","1"
"Daily","2012","direct migration background","Female","","","","","1"
"Daily","2012","indirect migration background","Male","","","","","1"
"Daily","2012","indirect migration background","Female","","","","","1"
"Min 1x per month","2012","no migration background","Male","","","","","3"
"Min 1x per month","2012","no migration background","Female","","","","","3"
"Min 1x per month","2012","direct migration background","Male","","","","","3"
"Min 1x per month","2012","direct migration background","Female","","","","","3"
"Min 1x per month","2012","indirect migration background","Male","","","","","3"
"Min 1x per month","2012","indirect migration background","Female","","","","","3"
"Min 1x per week","2012","no migration background","Male","","","","","2"
"Min 1x per week","2012","no migration background","Female","","","","","2"
"Min 1x per week","2012","direct migration background","Male","","","","","2"
"Min 1x per week","2012","indirect migration background","Male","","","","","2"
"Min 1x per week","2012","direct migration background","Female","","","","","2"
"Min 1x per week","2012","indirect migration background","Female","","","","","2"
"Never","2012","no migration background","Male","","","","","5"
"Never","2012","no migration background","Female","","","","","5"
"Never","2012","direct migration background","Male","","","","","5"
"Never","2012","direct migration background","Female","","","","","5"
"Never","2012","indirect migration background","Male","","","","","5"
"Never","2012","indirect migration background","Female","","","","","5"
"Rarely","2012","no migration background","Female","","","","","4"
"Rarely","2012","no migration background","Male","","","","","4"
"Rarely","2012","direct migration background","Male","","","","","4"
"Rarely","2012","direct migration background","Female","","","","","4"
"Rarely","2012","indirect migration background","Male","","","","","4"
"Rarely","2012","indirect migration background","Female","","","","","4"
"Daily","2013","no migration background","Male","16","","","","1"
"Daily","2013","no migration background","Female","17","","","","1"
"Daily","2013","direct migration background","Male","3","","","","1"
"Daily","2013","direct migration background","Female","3","","","","1"
"Daily","2013","indirect migration background","Male","3","","","","1"
"Daily","2013","indirect migration background","Female","3","","","","1"
"Min 1x per month","2013","no migration background","Male","1258","0.126333443020914","0.119773563372183","0.132893322669646","3"
"Min 1x per month","2013","no migration background","Female","879","0.0628063855979102","0.058429096335269","0.0671836748605514","3"
"Min 1x per month","2013","direct migration background","Male","109","0.0965561641628234","0.0795449860005765","0.11356734232507","3"
"Min 1x per month","2013","direct migration background","Female","59","0.0417891201436805","0.0316557397258186","0.0519225005615424","3"
"Min 1x per month","2013","indirect migration background","Male","79","0.177294881223058","0.144841311558067","0.209748450888049","3"
"Min 1x per month","2013","indirect migration background","Female","61","0.103086032364996","0.0797460996828084","0.126425965047184","3"
"Min 1x per week","2013","no migration background","Male","773","0.0788942073665126","0.0735713949044257","0.0842170198285995","2"
"Min 1x per week","2013","no migration background","Female","597","0.0390109334738371","0.0355175916750162","0.0425042752726579","2"
"Min 1x per week","2013","direct migration background","Male","86","0.0626689709967647","0.0487095761953125","0.0766283657982168","2"
"Min 1x per week","2013","direct migration background","Female","65","0.0330121513909799","0.0239644219179109","0.0420598808640489","2"
"Min 1x per week","2013","indirect migration background","Female","38","0.0521109513856953","0.0350514023291449","0.0691705004422457","2"
"Min 1x per week","2013","indirect migration background","Male","57","0.112924812798367","0.0860300833187589","0.139819542277976","2"
"Never","2013","no migration background","Male","4338","0.438361908736249","0.428564560798343","0.448159256674156","5"
"Never","2013","no migration background","Female","7016","0.630200081460851","0.621490218561365","0.638909944360336","5"
"Never","2013","direct migration background","Male","674","0.599098250700216","0.570871439870779","0.627325061529654","5"
"Never","2013","direct migration background","Female","1122","0.750906524731258","0.72900540601846","0.772807643444056","5"
"Never","2013","indirect migration background","Male","206","0.381401877989531","0.340126791968406","0.422676964010657","5"
"Never","2013","indirect migration background","Female","383","0.567658420455444","0.529632359694334","0.605684481216553","5"
"Rarely","2013","no migration background","Male","3468","0.353511302490357","0.344071868153891","0.362950736826823","4"
"Rarely","2013","direct migration background","Male","286","0.238148790190783","0.213615653313243","0.262681927068324","4"
"Rarely","2013","no migration background","Female","3292","0.266652912140919","0.258674496871392","0.274631327410446","4"
"Rarely","2013","direct migration background","Female","249","0.173425465719715","0.15425248526243","0.192598446177","4"
"Rarely","2013","indirect migration background","Male","187","0.31892087069775","0.279317465293185","0.358524276102315","4"
"Rarely","2013","indirect migration background","Female","167","0.275650133787048","0.241351439355988","0.309948828218108","4"
"Daily","2014","no migration background","Male","","","","","1"
"Daily","2014","no migration background","Female","","","","","1"
"Daily","2014","direct migration background","Male","","","","","1"
"Daily","2014","direct migration background","Female","","","","","1"
"Daily","2014","indirect migration background","Male","","","","","1"
"Daily","2014","indirect migration background","Female","","","","","1"
"Min 1x per month","2014","no migration background","Male","","","","","3"
"Min 1x per month","2014","no migration background","Female","","","","","3"
"Min 1x per month","2014","direct migration background","Male","","","","","3"
"Min 1x per month","2014","direct migration background","Female","","","","","3"
"Min 1x per month","2014","indirect migration background","Male","","","","","3"
"Min 1x per month","2014","indirect migration background","Female","","","","","3"
"Min 1x per week","2014","no migration background","Male","","","","","2"
"Min 1x per week","2014","no migration background","Female","","","","","2"
"Min 1x per week","2014","direct migration background","Male","","","","","2"
"Min 1x per week","2014","direct migration background","Female","","","","","2"
"Min 1x per week","2014","indirect migration background","Female","","","","","2"
"Min 1x per week","2014","indirect migration background","Male","","","","","2"
"Never","2014","no migration background","Male","","","","","5"
"Never","2014","no migration background","Female","","","","","5"
"Never","2014","direct migration background","Male","","","","","5"
"Never","2014","direct migration background","Female","","","","","5"
"Never","2014","indirect migration background","Male","","","","","5"
"Never","2014","indirect migration background","Female","","","","","5"
"Rarely","2014","no migration background","Male","","","","","4"
"Rarely","2014","no migration background","Female","","","","","4"
"Rarely","2014","direct migration background","Male","","","","","4"
"Rarely","2014","direct migration background","Female","","","","","4"
"Rarely","2014","indirect migration background","Male","","","","","4"
"Rarely","2014","indirect migration background","Female","","","","","4"
"Daily","2015","no migration background","Male","","","","","1"
"Daily","2015","no migration background","Female","","","","","1"
"Daily","2015","direct migration background","Male","","","","","1"
"Daily","2015","direct migration background","Female","","","","","1"
"Daily","2015","indirect migration background","Male","","","","","1"
"Daily","2015","indirect migration background","Female","","","","","1"
"Min 1x per month","2015","no migration background","Female","","","","","3"
"Min 1x per month","2015","no migration background","Male","","","","","3"
"Min 1x per month","2015","direct migration background","Male","","","","","3"
"Min 1x per month","2015","direct migration background","Female","","","","","3"
"Min 1x per month","2015","indirect migration background","Female","","","","","3"
"Min 1x per month","2015","indirect migration background","Male","","","","","3"
"Min 1x per week","2015","no migration background","Male","","","","","2"
"Min 1x per week","2015","no migration background","Female","","","","","2"
"Min 1x per week","2015","direct migration background","Female","","","","","2"
"Min 1x per week","2015","direct migration background","Male","","","","","2"
"Min 1x per week","2015","indirect migration background","Female","","","","","2"
"Min 1x per week","2015","indirect migration background","Male","","","","","2"
"Never","2015","no migration background","Male","","","","","5"
"Never","2015","no migration background","Female","","","","","5"
"Never","2015","direct migration background","Male","","","","","5"
"Never","2015","direct migration background","Female","","","","","5"
"Never","2015","indirect migration background","Male","","","","","5"
"Never","2015","indirect migration background","Female","","","","","5"
"Rarely","2015","no migration background","Female","","","","","4"
"Rarely","2015","no migration background","Male","","","","","4"
"Rarely","2015","direct migration background","Male","","","","","4"
"Rarely","2015","direct migration background","Female","","","","","4"
"Rarely","2015","indirect migration background","Male","","","","","4"
"Rarely","2015","indirect migration background","Female","","","","","4"
"Daily","2016","no migration background","Male","","","","","1"
"Daily","2016","no migration background","Female","","","","","1"
"Daily","2016","direct migration background","Male","","","","","1"
"Daily","2016","direct migration background","Female","","","","","1"
"Daily","2016","indirect migration background","Male","","","","","1"
"Daily","2016","indirect migration background","Female","","","","","1"
"Min 1x per month","2016","no migration background","Male","","","","","3"
"Min 1x per month","2016","no migration background","Female","","","","","3"
"Min 1x per month","2016","direct migration background","Male","","","","","3"
"Min 1x per month","2016","direct migration background","Female","","","","","3"
"Min 1x per month","2016","indirect migration background","Male","","","","","3"
"Min 1x per month","2016","indirect migration background","Female","","","","","3"
"Min 1x per week","2016","no migration background","Male","","","","","2"
"Min 1x per week","2016","no migration background","Female","","","","","2"
"Min 1x per week","2016","direct migration background","Male","","","","","2"
"Min 1x per week","2016","direct migration background","Female","","","","","2"
"Min 1x per week","2016","indirect migration background","Male","","","","","2"
"Min 1x per week","2016","indirect migration background","Female","","","","","2"
"Never","2016","no migration background","Male","","","","","5"
"Never","2016","no migration background","Female","","","","","5"
"Never","2016","direct migration background","Male","","","","","5"
"Never","2016","direct migration background","Female","","","","","5"
"Never","2016","indirect migration background","Male","","","","","5"
"Never","2016","indirect migration background","Female","","","","","5"
"Rarely","2016","no migration background","Male","","","","","4"
"Rarely","2016","no migration background","Female","","","","","4"
"Rarely","2016","direct migration background","Male","","","","","4"
"Rarely","2016","direct migration background","Female","","","","","4"
"Rarely","2016","indirect migration background","Male","","","","","4"
"Rarely","2016","indirect migration background","Female","","","","","4"
"Daily","2017","no migration background","Male","","","","","1"
"Daily","2017","no migration background","Female","","","","","1"
"Daily","2017","direct migration background","Male","52","0.01431842214724","0.0102846487656873","0.0183521955287926","1"
"Daily","2017","direct migration background","Female","7","","","","1"
"Daily","2017","indirect migration background","Male","","","","","1"
"Daily","2017","indirect migration background","Female","","","","","1"
"Min 1x per month","2017","no migration background","Male","","","","","3"
"Min 1x per month","2017","no migration background","Female","","","","","3"
"Min 1x per month","2017","direct migration background","Male","259","0.0811600497289582","0.0718877666560744","0.0904323328018419","3"
"Min 1x per month","2017","direct migration background","Female","43","0.0158738765076951","0.0106475090460381","0.0211002439693522","3"
"Min 1x per month","2017","indirect migration background","Female","","","","","3"
"Min 1x per month","2017","indirect migration background","Male","","","","","3"
"Min 1x per week","2017","no migration background","Male","","","","","2"
"Min 1x per week","2017","no migration background","Female","","","","","2"
"Min 1x per week","2017","direct migration background","Male","273","0.0900516829662828","0.0803320497942709","0.0997713161382947","2"
"Min 1x per week","2017","direct migration background","Female","53","0.0158033471514772","0.0105884164151986","0.0210182778877557","2"
"Min 1x per week","2017","indirect migration background","Male","","","","","2"
"Min 1x per week","2017","indirect migration background","Female","","","","","2"
"Never","2017","no migration background","Male","","","","","5"
"Never","2017","no migration background","Female","","","","","5"
"Never","2017","direct migration background","Male","2112","0.616101733455994","0.599588584989804","0.632614881922184","5"
"Never","2017","direct migration background","Female","1899","0.885638383932146","0.87233073240762","0.898946035456672","5"
"Never","2017","indirect migration background","Male","","","","","5"
"Never","2017","indirect migration background","Female","","","","","5"
"Rarely","2017","no migration background","Male","","","","","4"
"Rarely","2017","direct migration background","Male","636","0.198368111701525","0.184828100717903","0.211908122685148","4"
"Rarely","2017","no migration background","Female","","","","","4"
"Rarely","2017","indirect migration background","Male","","","","","4"
"Rarely","2017","direct migration background","Female","195","0.0775154928184546","0.0663338179684505","0.0886971676684587","4"
"Rarely","2017","indirect migration background","Female","","","","","4"
"Daily","2018","no migration background","Male","","","","","1"
"Daily","2018","no migration background","Female","","","","","1"
"Daily","2018","direct migration background","Male","32","0.0129093327766177","0.00837800595829362","0.0174406595949418","1"
"Daily","2018","direct migration background","Female","4","","","","1"
"Daily","2018","indirect migration background","Male","","","","","1"
"Daily","2018","indirect migration background","Female","","","","","1"
"Min 1x per month","2018","no migration background","Male","","","","","3"
"Min 1x per month","2018","no migration background","Female","","","","","3"
"Min 1x per month","2018","direct migration background","Male","275","0.121441684848734","0.108329829356145","0.134553540341323","3"
"Min 1x per month","2018","direct migration background","Female","64","0.032610837077527","0.0235249644228031","0.0416967097322509","3"
"Min 1x per month","2018","indirect migration background","Female","","","","","3"
"Min 1x per month","2018","indirect migration background","Male","","","","","3"
"Min 1x per week","2018","no migration background","Male","","","","","2"
"Min 1x per week","2018","no migration background","Female","","","","","2"
"Min 1x per week","2018","direct migration background","Male","274","0.116182496508689","0.10331936775439","0.129045625262989","2"
"Min 1x per week","2018","direct migration background","Female","38","0.0192171061087307","0.0121942220513707","0.0262399901660908","2"
"Min 1x per week","2018","indirect migration background","Female","","","","","2"
"Min 1x per week","2018","indirect migration background","Male","","","","","2"
"Never","2018","no migration background","Male","","","","","5"
"Never","2018","no migration background","Female","","","","","5"
"Never","2018","direct migration background","Male","1271","0.505379476394421","0.48530982483715","0.525449127951692","5"
"Never","2018","direct migration background","Female","1156","0.825531910149545","0.806118134838","0.84494568546109","5"
"Never","2018","indirect migration background","Male","","","","","5"
"Never","2018","indirect migration background","Female","","","","","5"
"Rarely","2018","no migration background","Male","","","","","4"
"Rarely","2018","no migration background","Female","","","","","4"
"Rarely","2018","direct migration background","Male","532","0.244087009471538","0.226844391614931","0.261329627328145","4"
"Rarely","2018","direct migration background","Female","206","0.120783060588913","0.104113041322692","0.137453079855134","4"
"Rarely","2018","indirect migration background","Male","","","","","4"
"Rarely","2018","indirect migration background","Female","","","","","4"
"Daily","2019","no migration background","Male","21","","","","1"
"Daily","2019","no migration background","Female","14","","","","1"
"Daily","2019","direct migration background","Male","34","0.00312576909513209","0.00138032594617917","0.00487121224408501","1"
"Daily","2019","direct migration background","Female","7","","","","1"
"Daily","2019","indirect migration background","Male","6","","","","1"
"Daily","2019","indirect migration background","Female","1","","","","1"
"Min 1x per month","2019","no migration background","Male","1389","0.137058773248133","0.130238346856889","0.143879199639378","3"
"Min 1x per month","2019","no migration background","Female","857","0.0679681902431711","0.063145973848149","0.0727904066381931","3"
"Min 1x per month","2019","direct migration background","Male","390","0.125767530747048","0.115399296276756","0.13613576521734","3"
"Min 1x per month","2019","direct migration background","Female","130","0.048641272851742","0.0415043665295113","0.0557781791739726","3"
"Min 1x per month","2019","indirect migration background","Female","60","0.0659808779642549","0.0498071278008537","0.082154628127656","3"
"Min 1x per month","2019","indirect migration background","Male","127","0.177163463419218","0.1506895242851","0.203637402553336","3"
"Min 1x per week","2019","no migration background","Male","712","0.0655565081708275","0.0606479727927071","0.070465043548948","2"
"Min 1x per week","2019","direct migration background","Male","414","0.0605886473150618","0.0531287885175894","0.0680485061125343","2"
"Min 1x per week","2019","no migration background","Female","488","0.0378806810019557","0.0342230336489138","0.0415383283549975","2"
"Min 1x per week","2019","indirect migration background","Female","59","0.0610610902928395","0.0454610849505325","0.0766610956351465","2"
"Min 1x per week","2019","direct migration background","Female","133","0.0335492137912636","0.0275751972198146","0.0395232303627126","2"
"Min 1x per week","2019","indirect migration background","Male","71","0.11350446137051","0.0915096903744051","0.135499232366614","2"
"Never","2019","no migration background","Male","4106","0.439228801468555","0.429386294016331","0.449071308920779","5"
"Never","2019","no migration background","Female","5954","0.614314460653337","0.604988565642479","0.623640355664195","5"
"Never","2019","direct migration background","Male","2186","0.548937279104999","0.533378091872466","0.564496466337532","5"
"Never","2019","direct migration background","Female","2683","0.774241366498092","0.760370750552169","0.788111982444016","5"
"Never","2019","indirect migration background","Male","316","0.370487248117504","0.337001222929493","0.403973273305514","5"
"Never","2019","indirect migration background","Female","550","0.628654307300004","0.597175451032953","0.660133163567055","5"
"Rarely","2019","no migration background","Male","3539","0.356223275598411","0.346726060396975","0.365720490799846","4"
"Rarely","2019","no migration background","Female","3152","0.277252492305439","0.268676003887318","0.285828980723561","4"
"Rarely","2019","direct migration background","Male","905","0.26158077373776","0.247838408570311","0.275323138905208","4"
"Rarely","2019","direct migration background","Female","537","0.143467055426772","0.131836953904784","0.15509715694876","4"
"Rarely","2019","indirect migration background","Female","235","0.240221637407124","0.212387784774563","0.268055490039684","4"
"Rarely","2019","indirect migration background","Male","279","0.330214355734818","0.29760512199575","0.362823589473885","4"
