"pli0089","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","1996","35-65 y.","higher vocational","","","","","1"
"Daily","1996","35-65 y.","higher education","","","","","1"
"Daily","1996","66 and older","in school","","","","","1"
"Daily","1996","66 and older","inadequately","","","","","1"
"Daily","1996","16-34 y.","in school","","","","","1"
"Daily","1996","16-34 y.","inadequately","","","","","1"
"Daily","1996","16-34 y.","general elemantary","","","","","1"
"Daily","1996","16-34 y.","middle vocational","","","","","1"
"Daily","1996","16-34 y.","vocational + Abi","","","","","1"
"Daily","1996","16-34 y.","higher vocational","","","","","1"
"Daily","1996","16-34 y.","higher education","","","","","1"
"Daily","1996","35-65 y.","in school","","","","","1"
"Daily","1996","35-65 y.","inadequately","","","","","1"
"Daily","1996","66 and older","general elemantary","","","","","1"
"Daily","1996","66 and older","middle vocational","","","","","1"
"Daily","1996","66 and older","vocational + Abi","","","","","1"
"Daily","1996","66 and older","higher vocational","","","","","1"
"Daily","1996","66 and older","higher education","","","","","1"
"Min 1x per month","1996","16-34 y.","in school","","","","","3"
"Min 1x per month","1996","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1996","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1996","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1996","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1996","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1996","16-34 y.","higher education","","","","","3"
"Min 1x per month","1996","35-65 y.","in school","","","","","3"
"Min 1x per month","1996","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1996","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1996","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1996","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1996","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1996","35-65 y.","higher education","","","","","3"
"Min 1x per month","1996","66 and older","in school","","","","","3"
"Min 1x per month","1996","66 and older","inadequately","","","","","3"
"Min 1x per month","1996","66 and older","general elemantary","","","","","3"
"Min 1x per month","1996","66 and older","middle vocational","","","","","3"
"Min 1x per month","1996","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1996","66 and older","higher vocational","","","","","3"
"Min 1x per month","1996","66 and older","higher education","","","","","3"
"Min 1x per week","1996","66 and older","in school","","","","","2"
"Min 1x per week","1996","66 and older","inadequately","","","","","2"
"Min 1x per week","1996","66 and older","general elemantary","","","","","2"
"Min 1x per week","1996","66 and older","middle vocational","","","","","2"
"Min 1x per week","1996","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1996","66 and older","higher vocational","","","","","2"
"Min 1x per week","1996","66 and older","higher education","","","","","2"
"Min 1x per week","1996","35-65 y.","in school","","","","","2"
"Min 1x per week","1996","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1996","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1996","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1996","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1996","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1996","35-65 y.","higher education","","","","","2"
"Min 1x per week","1996","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1996","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1996","16-34 y.","higher education","","","","","2"
"Min 1x per week","1996","16-34 y.","in school","","","","","2"
"Min 1x per week","1996","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1996","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","1996","16-34 y.","general elemantary","","","","","2"
"Never","1996","66 and older","higher vocational","","","","","5"
"Never","1996","66 and older","vocational + Abi","","","","","5"
"Never","1996","66 and older","middle vocational","","","","","5"
"Never","1996","66 and older","general elemantary","","","","","5"
"Never","1996","66 and older","higher education","","","","","5"
"Never","1996","66 and older","in school","","","","","5"
"Never","1996","66 and older","inadequately","","","","","5"
"Never","1996","35-65 y.","in school","","","","","5"
"Never","1996","35-65 y.","inadequately","","","","","5"
"Never","1996","35-65 y.","general elemantary","","","","","5"
"Never","1996","35-65 y.","middle vocational","","","","","5"
"Never","1996","35-65 y.","vocational + Abi","","","","","5"
"Never","1996","35-65 y.","higher vocational","","","","","5"
"Never","1996","35-65 y.","higher education","","","","","5"
"Never","1996","16-34 y.","in school","","","","","5"
"Never","1996","16-34 y.","inadequately","","","","","5"
"Never","1996","16-34 y.","general elemantary","","","","","5"
"Never","1996","16-34 y.","middle vocational","","","","","5"
"Never","1996","16-34 y.","vocational + Abi","","","","","5"
"Never","1996","16-34 y.","higher vocational","","","","","5"
"Never","1996","16-34 y.","higher education","","","","","5"
"Rarely","1996","66 and older","in school","","","","","4"
"Rarely","1996","66 and older","inadequately","","","","","4"
"Rarely","1996","66 and older","general elemantary","","","","","4"
"Rarely","1996","66 and older","middle vocational","","","","","4"
"Rarely","1996","66 and older","vocational + Abi","","","","","4"
"Rarely","1996","66 and older","higher vocational","","","","","4"
"Rarely","1996","66 and older","higher education","","","","","4"
"Rarely","1996","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1996","35-65 y.","higher vocational","","","","","4"
"Rarely","1996","35-65 y.","higher education","","","","","4"
"Rarely","1996","16-34 y.","in school","","","","","4"
"Rarely","1996","16-34 y.","inadequately","","","","","4"
"Rarely","1996","16-34 y.","general elemantary","","","","","4"
"Rarely","1996","16-34 y.","middle vocational","","","","","4"
"Rarely","1996","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1996","16-34 y.","higher vocational","","","","","4"
"Rarely","1996","16-34 y.","higher education","","","","","4"
"Rarely","1996","35-65 y.","in school","","","","","4"
"Rarely","1996","35-65 y.","inadequately","","","","","4"
"Rarely","1996","35-65 y.","general elemantary","","","","","4"
"Rarely","1996","35-65 y.","middle vocational","","","","","4"
"Daily","1997","66 and older","in school","","","","","1"
"Daily","1997","66 and older","inadequately","","","","","1"
"Daily","1997","66 and older","general elemantary","","","","","1"
"Daily","1997","66 and older","middle vocational","","","","","1"
"Daily","1997","66 and older","vocational + Abi","","","","","1"
"Daily","1997","66 and older","higher vocational","","","","","1"
"Daily","1997","66 and older","higher education","","","","","1"
"Daily","1997","16-34 y.","general elemantary","","","","","1"
"Daily","1997","16-34 y.","middle vocational","","","","","1"
"Daily","1997","16-34 y.","vocational + Abi","","","","","1"
"Daily","1997","16-34 y.","higher vocational","","","","","1"
"Daily","1997","16-34 y.","higher education","","","","","1"
"Daily","1997","35-65 y.","in school","","","","","1"
"Daily","1997","35-65 y.","inadequately","","","","","1"
"Daily","1997","35-65 y.","general elemantary","","","","","1"
"Daily","1997","35-65 y.","middle vocational","","","","","1"
"Daily","1997","35-65 y.","vocational + Abi","","","","","1"
"Daily","1997","35-65 y.","higher vocational","","","","","1"
"Daily","1997","35-65 y.","higher education","","","","","1"
"Daily","1997","16-34 y.","in school","","","","","1"
"Daily","1997","16-34 y.","inadequately","","","","","1"
"Min 1x per month","1997","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1997","66 and older","higher vocational","","","","","3"
"Min 1x per month","1997","66 and older","higher education","","","","","3"
"Min 1x per month","1997","66 and older","middle vocational","","","","","3"
"Min 1x per month","1997","66 and older","in school","","","","","3"
"Min 1x per month","1997","66 and older","inadequately","","","","","3"
"Min 1x per month","1997","66 and older","general elemantary","","","","","3"
"Min 1x per month","1997","16-34 y.","in school","","","","","3"
"Min 1x per month","1997","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1997","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1997","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1997","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1997","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1997","16-34 y.","higher education","","","","","3"
"Min 1x per month","1997","35-65 y.","in school","","","","","3"
"Min 1x per month","1997","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1997","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1997","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1997","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1997","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1997","35-65 y.","higher education","","","","","3"
"Min 1x per week","1997","66 and older","in school","","","","","2"
"Min 1x per week","1997","66 and older","inadequately","","","","","2"
"Min 1x per week","1997","66 and older","middle vocational","","","","","2"
"Min 1x per week","1997","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1997","66 and older","general elemantary","","","","","2"
"Min 1x per week","1997","66 and older","higher vocational","","","","","2"
"Min 1x per week","1997","66 and older","higher education","","","","","2"
"Min 1x per week","1997","35-65 y.","in school","","","","","2"
"Min 1x per week","1997","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1997","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1997","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1997","16-34 y.","higher education","","","","","2"
"Min 1x per week","1997","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1997","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1997","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1997","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1997","35-65 y.","higher education","","","","","2"
"Min 1x per week","1997","16-34 y.","in school","","","","","2"
"Min 1x per week","1997","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1997","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1997","16-34 y.","middle vocational","","","","","2"
"Never","1997","66 and older","higher vocational","","","","","5"
"Never","1997","66 and older","vocational + Abi","","","","","5"
"Never","1997","66 and older","in school","","","","","5"
"Never","1997","66 and older","inadequately","","","","","5"
"Never","1997","66 and older","general elemantary","","","","","5"
"Never","1997","66 and older","middle vocational","","","","","5"
"Never","1997","66 and older","higher education","","","","","5"
"Never","1997","35-65 y.","in school","","","","","5"
"Never","1997","35-65 y.","inadequately","","","","","5"
"Never","1997","35-65 y.","general elemantary","","","","","5"
"Never","1997","35-65 y.","middle vocational","","","","","5"
"Never","1997","35-65 y.","vocational + Abi","","","","","5"
"Never","1997","35-65 y.","higher vocational","","","","","5"
"Never","1997","35-65 y.","higher education","","","","","5"
"Never","1997","16-34 y.","in school","","","","","5"
"Never","1997","16-34 y.","inadequately","","","","","5"
"Never","1997","16-34 y.","general elemantary","","","","","5"
"Never","1997","16-34 y.","middle vocational","","","","","5"
"Never","1997","16-34 y.","vocational + Abi","","","","","5"
"Never","1997","16-34 y.","higher vocational","","","","","5"
"Never","1997","16-34 y.","higher education","","","","","5"
"Rarely","1997","66 and older","in school","","","","","4"
"Rarely","1997","66 and older","inadequately","","","","","4"
"Rarely","1997","66 and older","general elemantary","","","","","4"
"Rarely","1997","66 and older","middle vocational","","","","","4"
"Rarely","1997","66 and older","vocational + Abi","","","","","4"
"Rarely","1997","66 and older","higher vocational","","","","","4"
"Rarely","1997","66 and older","higher education","","","","","4"
"Rarely","1997","16-34 y.","in school","","","","","4"
"Rarely","1997","16-34 y.","inadequately","","","","","4"
"Rarely","1997","16-34 y.","general elemantary","","","","","4"
"Rarely","1997","16-34 y.","middle vocational","","","","","4"
"Rarely","1997","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1997","16-34 y.","higher vocational","","","","","4"
"Rarely","1997","16-34 y.","higher education","","","","","4"
"Rarely","1997","35-65 y.","in school","","","","","4"
"Rarely","1997","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1997","35-65 y.","higher vocational","","","","","4"
"Rarely","1997","35-65 y.","higher education","","","","","4"
"Rarely","1997","35-65 y.","inadequately","","","","","4"
"Rarely","1997","35-65 y.","general elemantary","","","","","4"
"Rarely","1997","35-65 y.","middle vocational","","","","","4"
"Daily","1998","66 and older","in school","","","","","1"
"Daily","1998","66 and older","inadequately","","","","","1"
"Daily","1998","66 and older","general elemantary","","","","","1"
"Daily","1998","66 and older","middle vocational","2","","","","1"
"Daily","1998","66 and older","vocational + Abi","","","","","1"
"Daily","1998","66 and older","higher vocational","","","","","1"
"Daily","1998","66 and older","higher education","","","","","1"
"Daily","1998","16-34 y.","general elemantary","2","","","","1"
"Daily","1998","16-34 y.","middle vocational","6","","","","1"
"Daily","1998","16-34 y.","vocational + Abi","","","","","1"
"Daily","1998","16-34 y.","higher vocational","","","","","1"
"Daily","1998","16-34 y.","higher education","","","","","1"
"Daily","1998","35-65 y.","in school","","","","","1"
"Daily","1998","35-65 y.","inadequately","","","","","1"
"Daily","1998","35-65 y.","general elemantary","","","","","1"
"Daily","1998","35-65 y.","middle vocational","3","","","","1"
"Daily","1998","35-65 y.","vocational + Abi","1","","","","1"
"Daily","1998","35-65 y.","higher vocational","2","","","","1"
"Daily","1998","35-65 y.","higher education","","","","","1"
"Daily","1998","16-34 y.","in school","","","","","1"
"Daily","1998","16-34 y.","inadequately","","","","","1"
"Min 1x per month","1998","66 and older","in school","","","","","3"
"Min 1x per month","1998","66 and older","inadequately","","","","","3"
"Min 1x per month","1998","66 and older","general elemantary","13","","","","3"
"Min 1x per month","1998","66 and older","middle vocational","33","0.0380803706446515","0.0253845450967246","0.0507761961925784","3"
"Min 1x per month","1998","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1998","66 and older","higher vocational","4","","","","3"
"Min 1x per month","1998","66 and older","higher education","4","","","","3"
"Min 1x per month","1998","16-34 y.","in school","57","0.194613916413291","0.151703451346445","0.237524381480137","3"
"Min 1x per month","1998","16-34 y.","inadequately","5","","","","3"
"Min 1x per month","1998","16-34 y.","general elemantary","111","0.122611852980949","0.101278099312182","0.143945606649716","3"
"Min 1x per month","1998","16-34 y.","middle vocational","251","0.10855504945571","0.0958279620853253","0.121282136826094","3"
"Min 1x per month","1998","16-34 y.","vocational + Abi","30","0.122932358801984","0.0845400188348799","0.161324698769089","3"
"Min 1x per month","1998","16-34 y.","higher vocational","27","","","","3"
"Min 1x per month","1998","16-34 y.","higher education","49","0.128394227257446","0.0971367048866516","0.159651749628241","3"
"Min 1x per month","1998","35-65 y.","in school","","","","","3"
"Min 1x per month","1998","35-65 y.","inadequately","11","","","","3"
"Min 1x per month","1998","35-65 y.","general elemantary","54","0.0546363851757252","0.0409741461449062","0.0682986242065442","3"
"Min 1x per month","1998","35-65 y.","middle vocational","282","0.0783671929081419","0.0698525788363299","0.086881806979954","3"
"Min 1x per month","1998","35-65 y.","vocational + Abi","11","","","","3"
"Min 1x per month","1998","35-65 y.","higher vocational","41","0.0835707020484894","0.0593377827584428","0.107803621338536","3"
"Min 1x per month","1998","35-65 y.","higher education","91","0.0704814697772439","0.0567770013763072","0.0841859381781807","3"
"Min 1x per week","1998","66 and older","middle vocational","14","","","","2"
"Min 1x per week","1998","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1998","66 and older","general elemantary","8","","","","2"
"Min 1x per week","1998","66 and older","in school","","","","","2"
"Min 1x per week","1998","66 and older","inadequately","1","","","","2"
"Min 1x per week","1998","66 and older","higher vocational","","","","","2"
"Min 1x per week","1998","66 and older","higher education","4","","","","2"
"Min 1x per week","1998","35-65 y.","in school","","","","","2"
"Min 1x per week","1998","35-65 y.","inadequately","9","","","","2"
"Min 1x per week","1998","16-34 y.","middle vocational","170","0.0722955531226765","0.0617001531051572","0.0828909531401958","2"
"Min 1x per week","1998","16-34 y.","vocational + Abi","18","","","","2"
"Min 1x per week","1998","16-34 y.","higher vocational","16","","","","2"
"Min 1x per week","1998","16-34 y.","higher education","21","","","","2"
"Min 1x per week","1998","35-65 y.","general elemantary","33","0.0270645239840193","0.0173096048189211","0.0368194431491174","2"
"Min 1x per week","1998","35-65 y.","middle vocational","194","0.0544416655136905","0.0472533236210747","0.0616300074063063","2"
"Min 1x per week","1998","35-65 y.","vocational + Abi","5","","","","2"
"Min 1x per week","1998","35-65 y.","higher vocational","27","","","","2"
"Min 1x per week","1998","35-65 y.","higher education","33","0.0267342639267574","0.0180976098623165","0.0353709179911984","2"
"Min 1x per week","1998","16-34 y.","in school","42","0.136124853856051","0.0989569201644458","0.173292787547656","2"
"Min 1x per week","1998","16-34 y.","inadequately","11","","","","2"
"Min 1x per week","1998","16-34 y.","general elemantary","84","0.100601837132994","0.0810366448401465","0.120167029425841","2"
"Never","1998","66 and older","higher vocational","64","0.879498728082579","0.807252660499576","0.951744795665581","5"
"Never","1998","66 and older","middle vocational","690","0.783518297693524","0.756198584364732","0.810838011022317","5"
"Never","1998","66 and older","vocational + Abi","21","","","","5"
"Never","1998","66 and older","in school","","","","","5"
"Never","1998","66 and older","inadequately","47","0.968593175057682","0.92024881585971","1.01693753425565","5"
"Never","1998","66 and older","general elemantary","500","0.905096912953834","0.880757606155847","0.929436219751821","5"
"Never","1998","66 and older","higher education","149","0.839157127296394","0.786359528289372","0.891954726303417","5"
"Never","1998","35-65 y.","middle vocational","2130","0.531366451680163","0.515556424618487","0.547176478741838","5"
"Never","1998","35-65 y.","vocational + Abi","119","0.590090105985324","0.521585643525835","0.658594568444813","5"
"Never","1998","35-65 y.","higher vocational","244","0.485228073911168","0.441464819033734","0.528991328788603","5"
"Never","1998","35-65 y.","higher education","746","0.561631981904416","0.535065072298409","0.588198891510424","5"
"Never","1998","35-65 y.","in school","2","","","","5"
"Never","1998","35-65 y.","inadequately","248","0.832090578754126","0.790278502089789","0.873902655418462","5"
"Never","1998","35-65 y.","general elemantary","759","0.682716618028487","0.654738058001784","0.710695178055189","5"
"Never","1998","16-34 y.","in school","86","0.250862686763025","0.203876201042648","0.297849172483403","5"
"Never","1998","16-34 y.","inadequately","47","0.511674929319299","0.406638477022365","0.616711381616233","5"
"Never","1998","16-34 y.","general elemantary","413","0.425620328789007","0.393460340750668","0.457780316827346","5"
"Never","1998","16-34 y.","middle vocational","1032","0.44536672071839","0.425032918759737","0.465700522677043","5"
"Never","1998","16-34 y.","vocational + Abi","121","0.394050775663725","0.336917497780394","0.451184053547056","5"
"Never","1998","16-34 y.","higher vocational","89","0.398880094844004","0.337058343137831","0.460701846550177","5"
"Never","1998","16-34 y.","higher education","211","0.436111893346124","0.389776037887907","0.48244774880434","5"
"Rarely","1998","66 and older","in school","","","","","4"
"Rarely","1998","66 and older","inadequately","2","","","","4"
"Rarely","1998","66 and older","general elemantary","36","0.065874860140845","0.0452741174985694","0.0864756027831207","4"
"Rarely","1998","66 and older","middle vocational","134","0.158436717532024","0.134214590541251","0.182658844522798","4"
"Rarely","1998","66 and older","vocational + Abi","8","","","","4"
"Rarely","1998","66 and older","higher vocational","10","","","","4"
"Rarely","1998","66 and older","higher education","29","","","","4"
"Rarely","1998","16-34 y.","vocational + Abi","112","0.403002111641535","0.345651904687092","0.460352318595977","4"
"Rarely","1998","16-34 y.","higher vocational","109","0.422839745553837","0.360469754861181","0.485209736246493","4"
"Rarely","1998","16-34 y.","higher education","159","0.386380497090992","0.340883898577986","0.431877095603997","4"
"Rarely","1998","35-65 y.","in school","","","","","4"
"Rarely","1998","35-65 y.","middle vocational","1218","0.334789387722036","0.319837904219494","0.349740871224578","4"
"Rarely","1998","35-65 y.","vocational + Abi","62","0.331018945418698","0.265472547425517","0.39656534341188","4"
"Rarely","1998","35-65 y.","higher vocational","187","0.363096529763556","0.320987320637271","0.40520573888984","4"
"Rarely","1998","35-65 y.","higher education","470","0.341152284391582","0.315768150144077","0.366536418639088","4"
"Rarely","1998","16-34 y.","general elemantary","298","0.349397555060349","0.31838604292939","0.380409067191309","4"
"Rarely","1998","16-34 y.","middle vocational","836","0.370569117970607","0.350810098848881","0.390328137092333","4"
"Rarely","1998","35-65 y.","inadequately","39","0.105988815289107","0.0715553763909726","0.140422254187241","4"
"Rarely","1998","16-34 y.","in school","142","0.418398542967633","0.364932008014982","0.471865077920283","4"
"Rarely","1998","16-34 y.","inadequately","24","","","","4"
"Rarely","1998","35-65 y.","general elemantary","217","0.235582472811769","0.210072014269929","0.261092931353609","4"
"Daily","1999","66 and older","in school","","","","","1"
"Daily","1999","66 and older","inadequately","","","","","1"
"Daily","1999","66 and older","general elemantary","","","","","1"
"Daily","1999","66 and older","middle vocational","","","","","1"
"Daily","1999","66 and older","vocational + Abi","","","","","1"
"Daily","1999","66 and older","higher vocational","","","","","1"
"Daily","1999","66 and older","higher education","","","","","1"
"Daily","1999","16-34 y.","inadequately","","","","","1"
"Daily","1999","16-34 y.","general elemantary","","","","","1"
"Daily","1999","16-34 y.","middle vocational","","","","","1"
"Daily","1999","16-34 y.","vocational + Abi","","","","","1"
"Daily","1999","16-34 y.","higher vocational","","","","","1"
"Daily","1999","16-34 y.","higher education","","","","","1"
"Daily","1999","35-65 y.","in school","","","","","1"
"Daily","1999","16-34 y.","in school","","","","","1"
"Daily","1999","35-65 y.","inadequately","","","","","1"
"Daily","1999","35-65 y.","general elemantary","","","","","1"
"Daily","1999","35-65 y.","middle vocational","","","","","1"
"Daily","1999","35-65 y.","vocational + Abi","","","","","1"
"Daily","1999","35-65 y.","higher vocational","","","","","1"
"Daily","1999","35-65 y.","higher education","","","","","1"
"Min 1x per month","1999","66 and older","higher education","","","","","3"
"Min 1x per month","1999","66 and older","higher vocational","","","","","3"
"Min 1x per month","1999","66 and older","middle vocational","","","","","3"
"Min 1x per month","1999","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1999","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1999","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1999","66 and older","in school","","","","","3"
"Min 1x per month","1999","66 and older","inadequately","","","","","3"
"Min 1x per month","1999","66 and older","general elemantary","","","","","3"
"Min 1x per month","1999","16-34 y.","in school","","","","","3"
"Min 1x per month","1999","16-34 y.","inadequately","","","","","3"
"Min 1x per month","1999","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","1999","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","1999","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","1999","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","1999","16-34 y.","higher education","","","","","3"
"Min 1x per month","1999","35-65 y.","in school","","","","","3"
"Min 1x per month","1999","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1999","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1999","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1999","35-65 y.","higher education","","","","","3"
"Min 1x per week","1999","66 and older","general elemantary","","","","","2"
"Min 1x per week","1999","66 and older","middle vocational","","","","","2"
"Min 1x per week","1999","66 and older","higher vocational","","","","","2"
"Min 1x per week","1999","66 and older","in school","","","","","2"
"Min 1x per week","1999","66 and older","inadequately","","","","","2"
"Min 1x per week","1999","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1999","66 and older","higher education","","","","","2"
"Min 1x per week","1999","35-65 y.","in school","","","","","2"
"Min 1x per week","1999","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1999","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1999","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1999","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1999","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1999","35-65 y.","higher education","","","","","2"
"Min 1x per week","1999","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1999","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1999","16-34 y.","higher education","","","","","2"
"Min 1x per week","1999","16-34 y.","in school","","","","","2"
"Min 1x per week","1999","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1999","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1999","16-34 y.","middle vocational","","","","","2"
"Never","1999","66 and older","higher education","","","","","5"
"Never","1999","66 and older","higher vocational","","","","","5"
"Never","1999","66 and older","vocational + Abi","","","","","5"
"Never","1999","35-65 y.","vocational + Abi","","","","","5"
"Never","1999","66 and older","in school","","","","","5"
"Never","1999","66 and older","inadequately","","","","","5"
"Never","1999","66 and older","general elemantary","","","","","5"
"Never","1999","66 and older","middle vocational","","","","","5"
"Never","1999","35-65 y.","in school","","","","","5"
"Never","1999","35-65 y.","inadequately","","","","","5"
"Never","1999","35-65 y.","general elemantary","","","","","5"
"Never","1999","35-65 y.","middle vocational","","","","","5"
"Never","1999","35-65 y.","higher vocational","","","","","5"
"Never","1999","35-65 y.","higher education","","","","","5"
"Never","1999","16-34 y.","in school","","","","","5"
"Never","1999","16-34 y.","inadequately","","","","","5"
"Never","1999","16-34 y.","general elemantary","","","","","5"
"Never","1999","16-34 y.","middle vocational","","","","","5"
"Never","1999","16-34 y.","vocational + Abi","","","","","5"
"Never","1999","16-34 y.","higher vocational","","","","","5"
"Never","1999","16-34 y.","higher education","","","","","5"
"Rarely","1999","66 and older","in school","","","","","4"
"Rarely","1999","66 and older","vocational + Abi","","","","","4"
"Rarely","1999","66 and older","general elemantary","","","","","4"
"Rarely","1999","66 and older","inadequately","","","","","4"
"Rarely","1999","66 and older","middle vocational","","","","","4"
"Rarely","1999","66 and older","higher vocational","","","","","4"
"Rarely","1999","66 and older","higher education","","","","","4"
"Rarely","1999","16-34 y.","in school","","","","","4"
"Rarely","1999","16-34 y.","inadequately","","","","","4"
"Rarely","1999","16-34 y.","general elemantary","","","","","4"
"Rarely","1999","16-34 y.","middle vocational","","","","","4"
"Rarely","1999","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1999","16-34 y.","higher vocational","","","","","4"
"Rarely","1999","16-34 y.","higher education","","","","","4"
"Rarely","1999","35-65 y.","in school","","","","","4"
"Rarely","1999","35-65 y.","inadequately","","","","","4"
"Rarely","1999","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1999","35-65 y.","higher vocational","","","","","4"
"Rarely","1999","35-65 y.","higher education","","","","","4"
"Rarely","1999","35-65 y.","general elemantary","","","","","4"
"Rarely","1999","35-65 y.","middle vocational","","","","","4"
"Daily","2000","66 and older","vocational + Abi","","","","","1"
"Daily","2000","66 and older","higher vocational","","","","","1"
"Daily","2000","66 and older","higher education","","","","","1"
"Daily","2000","66 and older","in school","","","","","1"
"Daily","2000","66 and older","inadequately","","","","","1"
"Daily","2000","66 and older","general elemantary","","","","","1"
"Daily","2000","66 and older","middle vocational","","","","","1"
"Daily","2000","16-34 y.","inadequately","","","","","1"
"Daily","2000","16-34 y.","general elemantary","","","","","1"
"Daily","2000","16-34 y.","middle vocational","","","","","1"
"Daily","2000","16-34 y.","vocational + Abi","","","","","1"
"Daily","2000","16-34 y.","higher vocational","","","","","1"
"Daily","2000","16-34 y.","higher education","","","","","1"
"Daily","2000","35-65 y.","in school","","","","","1"
"Daily","2000","35-65 y.","vocational + Abi","","","","","1"
"Daily","2000","35-65 y.","higher vocational","","","","","1"
"Daily","2000","35-65 y.","higher education","","","","","1"
"Daily","2000","16-34 y.","in school","","","","","1"
"Daily","2000","35-65 y.","inadequately","","","","","1"
"Daily","2000","35-65 y.","general elemantary","","","","","1"
"Daily","2000","35-65 y.","middle vocational","","","","","1"
"Min 1x per month","2000","66 and older","in school","","","","","3"
"Min 1x per month","2000","66 and older","inadequately","","","","","3"
"Min 1x per month","2000","66 and older","general elemantary","","","","","3"
"Min 1x per month","2000","66 and older","middle vocational","","","","","3"
"Min 1x per month","2000","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2000","66 and older","higher vocational","","","","","3"
"Min 1x per month","2000","66 and older","higher education","","","","","3"
"Min 1x per month","2000","16-34 y.","in school","","","","","3"
"Min 1x per month","2000","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2000","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2000","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2000","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2000","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2000","16-34 y.","higher education","","","","","3"
