"pli0083","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","1996","vocational + Abi","West Germany","","","","","5"
"Never","1996","vocational + Abi","East Germany","","","","","5"
"Never","1996","higher vocational","West Germany","","","","","5"
"Never","1996","higher vocational","East Germany","","","","","5"
"Never","1996","higher education","West Germany","","","","","5"
"Never","1996","higher education","East Germany","","","","","5"
"Rarely","1996","in school","West Germany","","","","","4"
"Rarely","1996","in school","East Germany","","","","","4"
"Rarely","1996","inadequately","West Germany","","","","","4"
"Rarely","1996","inadequately","East Germany","","","","","4"
"Rarely","1996","general elemantary","West Germany","","","","","4"
"Rarely","1996","general elemantary","East Germany","","","","","4"
"Rarely","1996","middle vocational","West Germany","","","","","4"
"Rarely","1996","middle vocational","East Germany","","","","","4"
"Rarely","1996","vocational + Abi","West Germany","","","","","4"
"Rarely","1996","vocational + Abi","East Germany","","","","","4"
"Rarely","1996","higher vocational","West Germany","","","","","4"
"Rarely","1996","higher vocational","East Germany","","","","","4"
"Rarely","1996","higher education","West Germany","","","","","4"
"Rarely","1996","higher education","East Germany","","","","","4"
"Daily","1997","in school","West Germany","","","","","1"
"Daily","1997","in school","East Germany","","","","","1"
"Daily","1997","inadequately","West Germany","","","","","1"
"Daily","1997","inadequately","East Germany","","","","","1"
"Daily","1997","general elemantary","West Germany","","","","","1"
"Daily","1997","general elemantary","East Germany","","","","","1"
"Daily","1997","middle vocational","West Germany","","","","","1"
"Daily","1997","middle vocational","East Germany","","","","","1"
"Daily","1997","vocational + Abi","West Germany","","","","","1"
"Daily","1997","vocational + Abi","East Germany","","","","","1"
"Daily","1997","higher vocational","West Germany","","","","","1"
"Daily","1997","higher vocational","East Germany","","","","","1"
"Daily","1997","higher education","West Germany","","","","","1"
"Daily","1997","higher education","East Germany","","","","","1"
"Min 1x per month","1997","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1997","higher vocational","West Germany","","","","","3"
"Min 1x per month","1997","higher vocational","East Germany","","","","","3"
"Min 1x per month","1997","higher education","West Germany","","","","","3"
"Min 1x per month","1997","higher education","East Germany","","","","","3"
"Min 1x per month","1997","in school","West Germany","","","","","3"
"Min 1x per month","1997","in school","East Germany","","","","","3"
"Min 1x per month","1997","inadequately","West Germany","","","","","3"
"Min 1x per month","1997","inadequately","East Germany","","","","","3"
"Min 1x per month","1997","general elemantary","West Germany","","","","","3"
"Min 1x per month","1997","general elemantary","East Germany","","","","","3"
"Min 1x per month","1997","middle vocational","West Germany","","","","","3"
"Min 1x per month","1997","middle vocational","East Germany","","","","","3"
"Min 1x per month","1997","vocational + Abi","West Germany","","","","","3"
"Min 1x per week","1997","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1997","higher vocational","West Germany","","","","","2"
"Min 1x per week","1997","higher vocational","East Germany","","","","","2"
"Min 1x per week","1997","higher education","West Germany","","","","","2"
"Min 1x per week","1997","higher education","East Germany","","","","","2"
"Min 1x per week","1997","in school","West Germany","","","","","2"
"Min 1x per week","1997","in school","East Germany","","","","","2"
"Min 1x per week","1997","inadequately","West Germany","","","","","2"
"Min 1x per week","1997","inadequately","East Germany","","","","","2"
"Min 1x per week","1997","general elemantary","West Germany","","","","","2"
"Min 1x per week","1997","general elemantary","East Germany","","","","","2"
"Min 1x per week","1997","middle vocational","West Germany","","","","","2"
"Min 1x per week","1997","middle vocational","East Germany","","","","","2"
"Min 1x per week","1997","vocational + Abi","West Germany","","","","","2"
"Never","1997","in school","West Germany","","","","","5"
"Never","1997","in school","East Germany","","","","","5"
"Never","1997","inadequately","West Germany","","","","","5"
"Never","1997","inadequately","East Germany","","","","","5"
"Never","1997","general elemantary","West Germany","","","","","5"
"Never","1997","general elemantary","East Germany","","","","","5"
"Never","1997","middle vocational","West Germany","","","","","5"
"Never","1997","middle vocational","East Germany","","","","","5"
"Never","1997","vocational + Abi","West Germany","","","","","5"
"Never","1997","vocational + Abi","East Germany","","","","","5"
"Never","1997","higher vocational","West Germany","","","","","5"
"Never","1997","higher vocational","East Germany","","","","","5"
"Never","1997","higher education","West Germany","","","","","5"
"Never","1997","higher education","East Germany","","","","","5"
"Rarely","1997","vocational + Abi","East Germany","","","","","4"
"Rarely","1997","higher vocational","West Germany","","","","","4"
"Rarely","1997","higher vocational","East Germany","","","","","4"
"Rarely","1997","higher education","West Germany","","","","","4"
"Rarely","1997","higher education","East Germany","","","","","4"
"Rarely","1997","in school","West Germany","","","","","4"
"Rarely","1997","in school","East Germany","","","","","4"
"Rarely","1997","inadequately","West Germany","","","","","4"
"Rarely","1997","inadequately","East Germany","","","","","4"
"Rarely","1997","general elemantary","West Germany","","","","","4"
"Rarely","1997","general elemantary","East Germany","","","","","4"
"Rarely","1997","middle vocational","West Germany","","","","","4"
"Rarely","1997","middle vocational","East Germany","","","","","4"
"Rarely","1997","vocational + Abi","West Germany","","","","","4"
"Daily","1998","in school","West Germany","188","0.807127627787316","0.755573558643081","0.85868169693155","1"
"Daily","1998","in school","East Germany","99","0.878222779393187","0.816546013763865","0.939899545022508","1"
"Daily","1998","inadequately","West Germany","402","0.928570704851743","0.904228521203873","0.952912888499612","1"
"Daily","1998","inadequately","East Germany","14","","","","1"
"Daily","1998","general elemantary","West Germany","1934","0.903693969209756","0.891252872975452","0.916135065444059","1"
"Daily","1998","general elemantary","East Germany","354","0.946056663617501","0.923343178892621","0.968770148342382","1"
"Daily","1998","middle vocational","West Germany","4236","0.856135699861979","0.846336183733082","0.865935215990876","1"
"Daily","1998","middle vocational","East Germany","1873","0.905412102582522","0.892865796412531","0.917958408752513","1"
"Daily","1998","vocational + Abi","West Germany","331","0.721649766909135","0.679961327434435","0.763338206383834","1"
"Daily","1998","vocational + Abi","East Germany","61","0.923287398345403","0.860032313210077","0.986542483480729","1"
"Daily","1998","higher vocational","West Germany","468","0.790580909069884","0.757608441149749","0.823553376990019","1"
"Daily","1998","higher vocational","East Germany","207","0.870902665265474","0.828392520056862","0.913412810474085","1"
"Daily","1998","higher education","West Germany","783","0.702982883840666","0.676053051998325","0.729912715683007","1"
"Daily","1998","higher education","East Germany","721","0.838256348473027","0.813732354971237","0.862780341974818","1"
"Min 1x per month","1998","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1998","higher vocational","West Germany","10","","","","3"
"Min 1x per month","1998","higher vocational","East Germany","3","","","","3"
"Min 1x per month","1998","higher education","West Germany","21","","","","3"
"Min 1x per month","1998","higher education","East Germany","10","","","","3"
"Min 1x per month","1998","in school","West Germany","1","","","","3"
"Min 1x per month","1998","in school","East Germany","","","","","3"
"Min 1x per month","1998","inadequately","West Germany","4","","","","3"
"Min 1x per month","1998","inadequately","East Germany","","","","","3"
"Min 1x per month","1998","general elemantary","West Germany","18","","","","3"
"Min 1x per month","1998","general elemantary","East Germany","2","","","","3"
"Min 1x per month","1998","middle vocational","West Germany","43","0.00854203872234471","0.00597238424994857","0.0111116931947409","3"
"Min 1x per month","1998","middle vocational","East Germany","12","","","","3"
"Min 1x per month","1998","vocational + Abi","West Germany","5","","","","3"
"Min 1x per week","1998","vocational + Abi","East Germany","6","","","","2"
"Min 1x per week","1998","higher vocational","West Germany","80","0.131600693552527","0.104206470917814","0.15899491618724","2"
"Min 1x per week","1998","higher vocational","East Germany","22","","","","2"
"Min 1x per week","1998","higher education","West Germany","247","0.221641601226619","0.197163035080599","0.246120167372638","2"
"Min 1x per week","1998","higher education","East Germany","104","0.114078586134185","0.0929052735239081","0.135251898744462","2"
"Min 1x per week","1998","in school","West Germany","31","0.165374645228871","0.116830475043843","0.213918815413899","2"
"Min 1x per week","1998","in school","East Germany","8","","","","2"
"Min 1x per week","1998","inadequately","West Germany","15","","","","2"
"Min 1x per week","1998","inadequately","East Germany","","","","","2"
"Min 1x per week","1998","general elemantary","West Germany","137","0.0558521545322656","0.046168011747483","0.0655362973170481","2"
"Min 1x per week","1998","general elemantary","East Germany","15","","","","2"
"Min 1x per week","1998","middle vocational","West Germany","484","0.0964775194770423","0.0882334934225976","0.104721545531487","2"
"Min 1x per week","1998","middle vocational","East Germany","149","0.0640218800726035","0.0535271322366123","0.0745166279085947","2"
"Min 1x per week","1998","vocational + Abi","West Germany","85","0.219086538825374","0.180612665769336","0.257560411881413","2"
"Never","1998","in school","West Germany","1","","","","5"
"Never","1998","in school","East Germany","","","","","5"
"Never","1998","inadequately","West Germany","4","","","","5"
"Never","1998","inadequately","East Germany","","","","","5"
"Never","1998","general elemantary","West Germany","31","0.0179442612407727","0.0123460139834476","0.0235425084980978","5"
"Never","1998","general elemantary","East Germany","","","","","5"
"Never","1998","middle vocational","West Germany","39","0.0080527396769854","0.0055571514342599","0.0105483279197109","5"
"Never","1998","middle vocational","East Germany","13","","","","5"
"Never","1998","vocational + Abi","West Germany","7","","","","5"
"Never","1998","vocational + Abi","East Germany","","","","","5"
"Never","1998","higher vocational","West Germany","9","","","","5"
"Never","1998","higher vocational","East Germany","1","","","","5"
"Never","1998","higher education","West Germany","21","","","","5"
"Never","1998","higher education","East Germany","7","","","","5"
"Rarely","1998","vocational + Abi","East Germany","1","","","","4"
"Rarely","1998","higher vocational","West Germany","18","","","","4"
"Rarely","1998","higher vocational","East Germany","6","","","","4"
"Rarely","1998","higher education","West Germany","34","0.0274738811809909","0.0178404461608431","0.0371073162011387","4"
"Rarely","1998","higher education","East Germany","24","","","","4"
"Rarely","1998","in school","West Germany","4","","","","4"
"Rarely","1998","in school","East Germany","1","","","","4"
"Rarely","1998","inadequately","West Germany","5","","","","4"
"Rarely","1998","inadequately","East Germany","1","","","","4"
"Rarely","1998","general elemantary","West Germany","40","0.0138662765114379","0.00893488993021784","0.018797663092658","4"
"Rarely","1998","general elemantary","East Germany","9","","","","4"
"Rarely","1998","middle vocational","West Germany","125","0.0307920022616488","0.0259682580606845","0.0356157464626131","4"
"Rarely","1998","middle vocational","East Germany","43","0.0167339529617792","0.0112346234678198","0.0222332824557386","4"
"Rarely","1998","vocational + Abi","West Germany","16","","","","4"
"Daily","1999","in school","West Germany","","","","","1"
"Daily","1999","in school","East Germany","","","","","1"
"Daily","1999","inadequately","West Germany","","","","","1"
"Daily","1999","inadequately","East Germany","","","","","1"
"Daily","1999","general elemantary","West Germany","","","","","1"
"Daily","1999","general elemantary","East Germany","","","","","1"
"Daily","1999","middle vocational","West Germany","","","","","1"
"Daily","1999","middle vocational","East Germany","","","","","1"
"Daily","1999","vocational + Abi","West Germany","","","","","1"
"Daily","1999","vocational + Abi","East Germany","","","","","1"
"Daily","1999","higher vocational","West Germany","","","","","1"
"Daily","1999","higher vocational","East Germany","","","","","1"
"Daily","1999","higher education","West Germany","","","","","1"
"Daily","1999","higher education","East Germany","","","","","1"
"Min 1x per month","1999","in school","West Germany","","","","","3"
"Min 1x per month","1999","in school","East Germany","","","","","3"
"Min 1x per month","1999","inadequately","West Germany","","","","","3"
"Min 1x per month","1999","inadequately","East Germany","","","","","3"
"Min 1x per month","1999","general elemantary","West Germany","","","","","3"
"Min 1x per month","1999","general elemantary","East Germany","","","","","3"
"Min 1x per month","1999","middle vocational","West Germany","","","","","3"
"Min 1x per month","1999","middle vocational","East Germany","","","","","3"
"Min 1x per month","1999","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","1999","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","1999","higher vocational","West Germany","","","","","3"
"Min 1x per month","1999","higher vocational","East Germany","","","","","3"
"Min 1x per month","1999","higher education","West Germany","","","","","3"
"Min 1x per month","1999","higher education","East Germany","","","","","3"
"Min 1x per week","1999","in school","West Germany","","","","","2"
"Min 1x per week","1999","in school","East Germany","","","","","2"
"Min 1x per week","1999","inadequately","West Germany","","","","","2"
"Min 1x per week","1999","inadequately","East Germany","","","","","2"
"Min 1x per week","1999","general elemantary","West Germany","","","","","2"
"Min 1x per week","1999","general elemantary","East Germany","","","","","2"
"Min 1x per week","1999","middle vocational","West Germany","","","","","2"
"Min 1x per week","1999","middle vocational","East Germany","","","","","2"
"Min 1x per week","1999","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","1999","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","1999","higher vocational","West Germany","","","","","2"
"Min 1x per week","1999","higher vocational","East Germany","","","","","2"
"Min 1x per week","1999","higher education","West Germany","","","","","2"
"Min 1x per week","1999","higher education","East Germany","","","","","2"
"Never","1999","in school","West Germany","","","","","5"
"Never","1999","in school","East Germany","","","","","5"
"Never","1999","inadequately","West Germany","","","","","5"
"Never","1999","inadequately","East Germany","","","","","5"
"Never","1999","general elemantary","West Germany","","","","","5"
"Never","1999","general elemantary","East Germany","","","","","5"
"Never","1999","middle vocational","West Germany","","","","","5"
"Never","1999","middle vocational","East Germany","","","","","5"
"Never","1999","vocational + Abi","West Germany","","","","","5"
"Never","1999","vocational + Abi","East Germany","","","","","5"
"Never","1999","higher vocational","West Germany","","","","","5"
"Never","1999","higher vocational","East Germany","","","","","5"
"Never","1999","higher education","West Germany","","","","","5"
"Never","1999","higher education","East Germany","","","","","5"
"Rarely","1999","in school","West Germany","","","","","4"
"Rarely","1999","in school","East Germany","","","","","4"
"Rarely","1999","inadequately","West Germany","","","","","4"
"Rarely","1999","inadequately","East Germany","","","","","4"
"Rarely","1999","general elemantary","West Germany","","","","","4"
"Rarely","1999","general elemantary","East Germany","","","","","4"
"Rarely","1999","middle vocational","West Germany","","","","","4"
"Rarely","1999","middle vocational","East Germany","","","","","4"
"Rarely","1999","vocational + Abi","West Germany","","","","","4"
"Rarely","1999","vocational + Abi","East Germany","","","","","4"
"Rarely","1999","higher vocational","West Germany","","","","","4"
"Rarely","1999","higher vocational","East Germany","","","","","4"
"Rarely","1999","higher education","West Germany","","","","","4"
"Rarely","1999","higher education","East Germany","","","","","4"
"Daily","2000","in school","West Germany","","","","","1"
"Daily","2000","in school","East Germany","","","","","1"
"Daily","2000","inadequately","West Germany","","","","","1"
"Daily","2000","inadequately","East Germany","","","","","1"
"Daily","2000","general elemantary","West Germany","","","","","1"
"Daily","2000","general elemantary","East Germany","","","","","1"
"Daily","2000","middle vocational","West Germany","","","","","1"
"Daily","2000","middle vocational","East Germany","","","","","1"
"Daily","2000","vocational + Abi","West Germany","","","","","1"
"Daily","2000","vocational + Abi","East Germany","","","","","1"
"Daily","2000","higher vocational","West Germany","","","","","1"
"Daily","2000","higher vocational","East Germany","","","","","1"
"Daily","2000","higher education","West Germany","","","","","1"
"Daily","2000","higher education","East Germany","","","","","1"
"Min 1x per month","2000","in school","West Germany","","","","","3"
"Min 1x per month","2000","in school","East Germany","","","","","3"
"Min 1x per month","2000","inadequately","West Germany","","","","","3"
"Min 1x per month","2000","inadequately","East Germany","","","","","3"
"Min 1x per month","2000","general elemantary","West Germany","","","","","3"
"Min 1x per month","2000","general elemantary","East Germany","","","","","3"
"Min 1x per month","2000","middle vocational","West Germany","","","","","3"
"Min 1x per month","2000","middle vocational","East Germany","","","","","3"
"Min 1x per month","2000","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2000","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2000","higher vocational","West Germany","","","","","3"
"Min 1x per month","2000","higher vocational","East Germany","","","","","3"
"Min 1x per month","2000","higher education","West Germany","","","","","3"
"Min 1x per month","2000","higher education","East Germany","","","","","3"
"Min 1x per week","2000","in school","West Germany","","","","","2"
"Min 1x per week","2000","in school","East Germany","","","","","2"
"Min 1x per week","2000","inadequately","West Germany","","","","","2"
"Min 1x per week","2000","inadequately","East Germany","","","","","2"
"Min 1x per week","2000","general elemantary","West Germany","","","","","2"
"Min 1x per week","2000","general elemantary","East Germany","","","","","2"
"Min 1x per week","2000","middle vocational","West Germany","","","","","2"
"Min 1x per week","2000","middle vocational","East Germany","","","","","2"
"Min 1x per week","2000","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2000","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2000","higher vocational","West Germany","","","","","2"
"Min 1x per week","2000","higher vocational","East Germany","","","","","2"
"Min 1x per week","2000","higher education","West Germany","","","","","2"
"Min 1x per week","2000","higher education","East Germany","","","","","2"
"Never","2000","in school","West Germany","","","","","5"
"Never","2000","in school","East Germany","","","","","5"
"Never","2000","inadequately","West Germany","","","","","5"
"Never","2000","inadequately","East Germany","","","","","5"
"Never","2000","general elemantary","West Germany","","","","","5"
"Never","2000","general elemantary","East Germany","","","","","5"
"Never","2000","middle vocational","West Germany","","","","","5"
"Never","2000","middle vocational","East Germany","","","","","5"
"Never","2000","vocational + Abi","West Germany","","","","","5"
"Never","2000","vocational + Abi","East Germany","","","","","5"
"Never","2000","higher vocational","West Germany","","","","","5"
"Never","2000","higher vocational","East Germany","","","","","5"
"Never","2000","higher education","West Germany","","","","","5"
"Never","2000","higher education","East Germany","","","","","5"
"Rarely","2000","in school","West Germany","","","","","4"
"Rarely","2000","in school","East Germany","","","","","4"
"Rarely","2000","inadequately","West Germany","","","","","4"
"Rarely","2000","inadequately","East Germany","","","","","4"
"Rarely","2000","general elemantary","West Germany","","","","","4"
"Rarely","2000","general elemantary","East Germany","","","","","4"
"Rarely","2000","middle vocational","West Germany","","","","","4"
"Rarely","2000","middle vocational","East Germany","","","","","4"
"Rarely","2000","vocational + Abi","West Germany","","","","","4"
"Rarely","2000","vocational + Abi","East Germany","","","","","4"
"Rarely","2000","higher vocational","West Germany","","","","","4"
"Rarely","2000","higher vocational","East Germany","","","","","4"
"Rarely","2000","higher education","West Germany","","","","","4"
"Rarely","2000","higher education","East Germany","","","","","4"
"Daily","2001","in school","West Germany","","","","","1"
"Daily","2001","in school","East Germany","","","","","1"
"Daily","2001","inadequately","West Germany","","","","","1"
"Daily","2001","inadequately","East Germany","","","","","1"
"Daily","2001","general elemantary","West Germany","","","","","1"
"Daily","2001","general elemantary","East Germany","","","","","1"
"Daily","2001","middle vocational","West Germany","","","","","1"
"Daily","2001","middle vocational","East Germany","","","","","1"
"Daily","2001","vocational + Abi","West Germany","","","","","1"
"Daily","2001","vocational + Abi","East Germany","","","","","1"
"Daily","2001","higher vocational","West Germany","","","","","1"
"Daily","2001","higher vocational","East Germany","","","","","1"
"Daily","2001","higher education","West Germany","","","","","1"
"Daily","2001","higher education","East Germany","","","","","1"
"Min 1x per month","2001","in school","West Germany","","","","","3"
"Min 1x per month","2001","in school","East Germany","","","","","3"
"Min 1x per month","2001","inadequately","West Germany","","","","","3"
"Min 1x per month","2001","inadequately","East Germany","","","","","3"
"Min 1x per month","2001","general elemantary","West Germany","","","","","3"
"Min 1x per month","2001","general elemantary","East Germany","","","","","3"
"Min 1x per month","2001","middle vocational","West Germany","","","","","3"
"Min 1x per month","2001","middle vocational","East Germany","","","","","3"
"Min 1x per month","2001","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2001","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2001","higher vocational","West Germany","","","","","3"
"Min 1x per month","2001","higher vocational","East Germany","","","","","3"
"Min 1x per month","2001","higher education","West Germany","","","","","3"
"Min 1x per month","2001","higher education","East Germany","","","","","3"
"Min 1x per week","2001","middle vocational","East Germany","","","","","2"
"Min 1x per week","2001","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2001","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2001","higher vocational","West Germany","","","","","2"
"Min 1x per week","2001","higher vocational","East Germany","","","","","2"
"Min 1x per week","2001","higher education","West Germany","","","","","2"
"Min 1x per week","2001","higher education","East Germany","","","","","2"
"Min 1x per week","2001","in school","West Germany","","","","","2"
"Min 1x per week","2001","in school","East Germany","","","","","2"
"Min 1x per week","2001","inadequately","West Germany","","","","","2"
"Min 1x per week","2001","inadequately","East Germany","","","","","2"
"Min 1x per week","2001","general elemantary","West Germany","","","","","2"
"Min 1x per week","2001","general elemantary","East Germany","","","","","2"
"Min 1x per week","2001","middle vocational","West Germany","","","","","2"
"Never","2001","in school","West Germany","","","","","5"
"Never","2001","in school","East Germany","","","","","5"
"Never","2001","inadequately","West Germany","","","","","5"
"Never","2001","inadequately","East Germany","","","","","5"
"Never","2001","general elemantary","West Germany","","","","","5"
"Never","2001","general elemantary","East Germany","","","","","5"
"Never","2001","middle vocational","West Germany","","","","","5"
"Never","2001","middle vocational","East Germany","","","","","5"
"Never","2001","vocational + Abi","West Germany","","","","","5"
"Never","2001","vocational + Abi","East Germany","","","","","5"
"Never","2001","higher vocational","West Germany","","","","","5"
"Never","2001","higher vocational","East Germany","","","","","5"
"Never","2001","higher education","West Germany","","","","","5"
"Never","2001","higher education","East Germany","","","","","5"
"Rarely","2001","in school","West Germany","","","","","4"
"Rarely","2001","in school","East Germany","","","","","4"
"Rarely","2001","inadequately","West Germany","","","","","4"
"Rarely","2001","inadequately","East Germany","","","","","4"
"Rarely","2001","general elemantary","West Germany","","","","","4"
"Rarely","2001","general elemantary","East Germany","","","","","4"
"Rarely","2001","middle vocational","West Germany","","","","","4"
"Rarely","2001","middle vocational","East Germany","","","","","4"
"Rarely","2001","vocational + Abi","West Germany","","","","","4"
"Rarely","2001","vocational + Abi","East Germany","","","","","4"
"Rarely","2001","higher vocational","West Germany","","","","","4"
"Rarely","2001","higher vocational","East Germany","","","","","4"
"Rarely","2001","higher education","West Germany","","","","","4"
"Rarely","2001","higher education","East Germany","","","","","4"
"Daily","2002","in school","West Germany","","","","","1"
"Daily","2002","in school","East Germany","","","","","1"
"Daily","2002","inadequately","West Germany","","","","","1"
"Daily","2002","inadequately","East Germany","","","","","1"
"Daily","2002","general elemantary","West Germany","","","","","1"
"Daily","2002","general elemantary","East Germany","","","","","1"
"Daily","2002","middle vocational","West Germany","","","","","1"
"Daily","2002","middle vocational","East Germany","","","","","1"
"Daily","2002","vocational + Abi","West Germany","","","","","1"
"Daily","2002","vocational + Abi","East Germany","","","","","1"
"Daily","2002","higher vocational","West Germany","","","","","1"
"Daily","2002","higher vocational","East Germany","","","","","1"
"Daily","2002","higher education","West Germany","","","","","1"
"Daily","2002","higher education","East Germany","","","","","1"
"Min 1x per month","2002","in school","East Germany","","","","","3"
"Min 1x per month","2002","inadequately","West Germany","","","","","3"
"Min 1x per month","2002","inadequately","East Germany","","","","","3"
"Min 1x per month","2002","general elemantary","West Germany","","","","","3"
"Min 1x per month","2002","general elemantary","East Germany","","","","","3"
"Min 1x per month","2002","middle vocational","West Germany","","","","","3"
"Min 1x per month","2002","middle vocational","East Germany","","","","","3"
"Min 1x per month","2002","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2002","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2002","in school","West Germany","","","","","3"
"Min 1x per month","2002","higher vocational","West Germany","","","","","3"
"Min 1x per month","2002","higher vocational","East Germany","","","","","3"
"Min 1x per month","2002","higher education","West Germany","","","","","3"
"Min 1x per month","2002","higher education","East Germany","","","","","3"
"Min 1x per week","2002","in school","West Germany","","","","","2"
"Min 1x per week","2002","in school","East Germany","","","","","2"
"Min 1x per week","2002","inadequately","West Germany","","","","","2"
"Min 1x per week","2002","inadequately","East Germany","","","","","2"
"Min 1x per week","2002","general elemantary","West Germany","","","","","2"
"Min 1x per week","2002","general elemantary","East Germany","","","","","2"
"Min 1x per week","2002","middle vocational","West Germany","","","","","2"
"Min 1x per week","2002","middle vocational","East Germany","","","","","2"
"Min 1x per week","2002","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2002","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2002","higher vocational","West Germany","","","","","2"
"Min 1x per week","2002","higher vocational","East Germany","","","","","2"
"Min 1x per week","2002","higher education","West Germany","","","","","2"
"Min 1x per week","2002","higher education","East Germany","","","","","2"
"Never","2002","in school","West Germany","","","","","5"
"Never","2002","in school","East Germany","","","","","5"
"Never","2002","inadequately","West Germany","","","","","5"
"Never","2002","inadequately","East Germany","","","","","5"
"Never","2002","general elemantary","West Germany","","","","","5"
"Never","2002","general elemantary","East Germany","","","","","5"
"Never","2002","middle vocational","West Germany","","","","","5"
"Never","2002","middle vocational","East Germany","","","","","5"
"Never","2002","vocational + Abi","West Germany","","","","","5"
"Never","2002","vocational + Abi","East Germany","","","","","5"
"Never","2002","higher vocational","West Germany","","","","","5"
"Never","2002","higher vocational","East Germany","","","","","5"
"Never","2002","higher education","West Germany","","","","","5"
"Never","2002","higher education","East Germany","","","","","5"
"Rarely","2002","in school","West Germany","","","","","4"
"Rarely","2002","in school","East Germany","","","","","4"
"Rarely","2002","inadequately","West Germany","","","","","4"
"Rarely","2002","inadequately","East Germany","","","","","4"
"Rarely","2002","general elemantary","West Germany","","","","","4"
"Rarely","2002","general elemantary","East Germany","","","","","4"
"Rarely","2002","middle vocational","West Germany","","","","","4"
"Rarely","2002","middle vocational","East Germany","","","","","4"
"Rarely","2002","vocational + Abi","West Germany","","","","","4"
"Rarely","2002","vocational + Abi","East Germany","","","","","4"
"Rarely","2002","higher vocational","West Germany","","","","","4"
"Rarely","2002","higher vocational","East Germany","","","","","4"
"Rarely","2002","higher education","West Germany","","","","","4"
"Rarely","2002","higher education","East Germany","","","","","4"
"Daily","2003","in school","West Germany","377","0.801944869285017","0.765245018765098","0.838644719804936","1"
"Daily","2003","in school","East Germany","136","0.862008473165418","0.808734249415924","0.915282696914911","1"
"Daily","2003","inadequately","West Germany","230","0.89570188171519","0.858113709103186","0.933290054327195","1"
"Daily","2003","inadequately","East Germany","13","","","","1"
"Daily","2003","general elemantary","West Germany","2124","0.917107021575509","0.90593558449501","0.928278458656008","1"
"Daily","2003","general elemantary","East Germany","388","0.94198016020221","0.919568754848784","0.964391565555637","1"
"Daily","2003","middle vocational","West Germany","7351","0.883440953781552","0.876548217790189","0.890333689772915","1"
"Daily","2003","middle vocational","East Germany","2527","0.899214934217281","0.888094064863167","0.910335803571396","1"
"Daily","2003","vocational + Abi","West Germany","831","0.824683801762567","0.801337625862855","0.848029977662278","1"
"Daily","2003","vocational + Abi","East Germany","113","0.772740433457993","0.70381463204541","0.841666234870577","1"
"Daily","2003","higher vocational","West Germany","1020","0.826429818516087","0.805298282844262","0.847561354187912","1"
"Daily","2003","higher vocational","East Germany","405","0.898018881171999","0.870151150147561","0.925886612196436","1"
"Daily","2003","higher education","West Germany","2349","0.761449502695622","0.746346299360973","0.776552706030271","1"
"Daily","2003","higher education","East Germany","1094","0.845795054077709","0.826125481212283","0.865464626943135","1"
"Min 1x per month","2003","in school","East Germany","4","","","","3"
"Min 1x per month","2003","inadequately","West Germany","1","","","","3"
"Min 1x per month","2003","inadequately","East Germany","1","","","","3"
"Min 1x per month","2003","general elemantary","West Germany","18","","","","3"
"Min 1x per month","2003","general elemantary","East Germany","2","","","","3"
"Min 1x per month","2003","middle vocational","West Germany","74","0.0109118634730777","0.00868036370559572","0.0131433632405598","3"
"Min 1x per month","2003","middle vocational","East Germany","26","","","","3"
"Min 1x per month","2003","vocational + Abi","West Germany","12","","","","3"
"Min 1x per month","2003","vocational + Abi","East Germany","3","","","","3"
"Min 1x per month","2003","higher vocational","East Germany","5","","","","3"
"Min 1x per month","2003","higher education","West Germany","36","0.0142605401549372","0.010059010710242","0.0184620695996323","3"
"Min 1x per month","2003","higher education","East Germany","7","","","","3"
"Min 1x per month","2003","higher vocational","West Germany","16","","","","3"
"Min 1x per month","2003","in school","West Germany","2","","","","3"
"Min 1x per week","2003","in school","West Germany","60","0.138876064683052","0.107030751732903","0.1707213776332","2"
"Min 1x per week","2003","in school","East Germany","19","","","","2"
"Min 1x per week","2003","inadequately","West Germany","14","","","","2"
"Min 1x per week","2003","inadequately","East Germany","1","","","","2"
"Min 1x per week","2003","general elemantary","West Germany","135","0.0509245823835799","0.0420171145491149","0.0598320502180449","2"
"Min 1x per week","2003","general elemantary","East Germany","21","","","","2"
"Min 1x per week","2003","middle vocational","West Germany","690","0.0781763496470631","0.0724101257091973","0.0839425735849288","2"
