"pli0083","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1998","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","higher vocational","5","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","higher education","25","","",""
"Min 1x per month","1998","1-pers.-HH","in school","","","",""
"Min 1x per month","1998","1-pers.-HH","inadequately","","","",""
"Min 1x per month","1998","1-pers.-HH","general elemantary","1","","",""
"Min 1x per month","1998","1-pers.-HH","middle vocational","14","","",""
"Min 1x per month","1998","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","1998","1-pers.-HH","higher vocational","2","","",""
"Min 1x per month","1998","1-pers.-HH","higher education","4","","",""
"Min 1x per month","1998","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1998","(Married) couple without C. ","inadequately","1","","",""
"Min 1x per month","1998","(Married) couple without C. ","general elemantary","4","","",""
"Min 1x per month","1998","(Married) couple without C. ","middle vocational","4","","",""
"Min 1x per month","1998","(Married) couple without C. ","vocational + Abi","1","","",""
"Min 1x per month","1998","(Married) couple without C. ","higher vocational","3","","",""
"Min 1x per month","1998","(Married) couple without C. ","higher education","7","","",""
"Min 1x per month","1998","Single parent ","in school","","","",""
"Min 1x per month","1998","Single parent ","inadequately","","","",""
"Min 1x per month","1998","Single parent ","general elemantary","2","","",""
"Min 1x per month","1998","Single parent ","middle vocational","6","","",""
"Min 1x per month","1998","Single parent ","vocational + Abi","","","",""
"Min 1x per month","1998","Single parent ","higher vocational","","","",""
"Min 1x per month","1998","Single parent ","higher education","1","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","general elemantary","3","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","middle vocational","10","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","vocational + Abi","2","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","higher vocational","6","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","higher education","9","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","in school","1","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","inadequately","1","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","general elemantary","5","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","middle vocational","11","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","vocational + Abi","1","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","higher vocational","2","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","higher education","4","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","inadequately","2","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","general elemantary","5","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","middle vocational","5","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","higher education","3","","",""
"Rarely","1998","1-pers.-HH","in school","","","",""
"Rarely","1998","1-pers.-HH","inadequately","","","",""
"Rarely","1998","1-pers.-HH","general elemantary","4","","",""
"Rarely","1998","1-pers.-HH","middle vocational","25","","",""
"Rarely","1998","1-pers.-HH","vocational + Abi","2","","",""
"Rarely","1998","1-pers.-HH","higher vocational","2","","",""
"Rarely","1998","1-pers.-HH","higher education","7","","",""
"Rarely","1998","(Married) couple without C. ","in school","","","",""
"Rarely","1998","(Married) couple without C. ","inadequately","","","",""
"Rarely","1998","(Married) couple without C. ","general elemantary","10","","",""
"Rarely","1998","(Married) couple without C. ","middle vocational","26","","",""
"Rarely","1998","(Married) couple without C. ","vocational + Abi","4","","",""
"Rarely","1998","(Married) couple without C. ","higher vocational","5","","",""
"Rarely","1998","(Married) couple without C. ","higher education","11","","",""
"Rarely","1998","Single parent ","in school","","","",""
"Rarely","1998","Single parent ","inadequately","1","","",""
"Rarely","1998","Single parent ","general elemantary","3","","",""
"Rarely","1998","Single parent ","middle vocational","15","","",""
"Rarely","1998","Single parent ","vocational + Abi","2","","",""
"Rarely","1998","Single parent ","higher vocational","1","","",""
"Rarely","1998","Single parent ","higher education","5","","",""
"Rarely","1998","Couple + C. LE 16 ","in school","","","",""
"Rarely","1998","Couple + C. LE 16 ","inadequately","2","","",""
"Rarely","1998","Couple + C. LE 16 ","general elemantary","10","","",""
"Rarely","1998","Couple + C. LE 16 ","middle vocational","37","0.02621870699696","0.0184830899295713","0.0339543240643488"
"Rarely","1998","Couple + C. LE 16 ","vocational + Abi","5","","",""
"Rarely","1998","Couple + C. LE 16 ","higher vocational","9","","",""
"Rarely","1998","Couple + C. LE 16 ","higher education","24","","",""
"Rarely","1998","Couple + C. GT 16 ","in school","3","","",""
"Rarely","1998","Couple + C. GT 16 ","inadequately","1","","",""
"Rarely","1998","Couple + C. GT 16 ","general elemantary","10","","",""
"Rarely","1998","Couple + C. GT 16 ","middle vocational","30","0.0270494846796371","0.0178283994155371","0.0362705699437371"
"Rarely","1998","Couple + C. GT 16 ","vocational + Abi","2","","",""
"Rarely","1998","Couple + C. GT 16 ","higher vocational","6","","",""
"Rarely","1998","Couple + C. GT 16 ","higher education","5","","",""
"Rarely","1998","Couple + C. LE and GT 16","in school","2","","",""
"Rarely","1998","Couple + C. LE and GT 16","inadequately","1","","",""
"Rarely","1998","Couple + C. LE and GT 16","general elemantary","9","","",""
"Rarely","1998","Couple + C. LE and GT 16","middle vocational","25","","",""
"Rarely","1998","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Rarely","1998","Couple + C. LE and GT 16","higher vocational","1","","",""
"Rarely","1998","Couple + C. LE and GT 16","higher education","4","","",""
"Never","1998","1-pers.-HH","in school","","","",""
"Never","1998","1-pers.-HH","inadequately","1","","",""
"Never","1998","1-pers.-HH","general elemantary","12","","",""
"Never","1998","1-pers.-HH","middle vocational","11","","",""
"Never","1998","1-pers.-HH","vocational + Abi","2","","",""
"Never","1998","1-pers.-HH","higher vocational","1","","",""
"Never","1998","1-pers.-HH","higher education","9","","",""
"Never","1998","(Married) couple without C. ","in school","","","",""
"Never","1998","(Married) couple without C. ","inadequately","","","",""
"Never","1998","(Married) couple without C. ","general elemantary","9","","",""
"Never","1998","(Married) couple without C. ","middle vocational","11","","",""
"Never","1998","(Married) couple without C. ","vocational + Abi","1","","",""
"Never","1998","(Married) couple without C. ","higher vocational","3","","",""
"Never","1998","(Married) couple without C. ","higher education","7","","",""
"Never","1998","Single parent ","in school","","","",""
"Never","1998","Single parent ","inadequately","","","",""
"Never","1998","Single parent ","general elemantary","2","","",""
"Never","1998","Single parent ","middle vocational","3","","",""
"Never","1998","Single parent ","vocational + Abi","","","",""
"Never","1998","Single parent ","higher vocational","","","",""
"Never","1998","Single parent ","higher education","4","","",""
"Never","1998","Couple + C. LE 16 ","in school","","","",""
"Never","1998","Couple + C. LE 16 ","inadequately","","","",""
"Never","1998","Couple + C. LE 16 ","general elemantary","2","","",""
"Never","1998","Couple + C. LE 16 ","middle vocational","12","","",""
"Never","1998","Couple + C. LE 16 ","vocational + Abi","2","","",""
"Never","1998","Couple + C. LE 16 ","higher vocational","5","","",""
"Never","1998","Couple + C. LE 16 ","higher education","7","","",""
"Never","1998","Couple + C. GT 16 ","in school","","","",""
"Never","1998","Couple + C. GT 16 ","inadequately","1","","",""
"Never","1998","Couple + C. GT 16 ","general elemantary","2","","",""
"Never","1998","Couple + C. GT 16 ","middle vocational","6","","",""
"Never","1998","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","1998","Couple + C. GT 16 ","higher vocational","","","",""
"Never","1998","Couple + C. GT 16 ","higher education","","","",""
"Never","1998","Couple + C. LE and GT 16","in school","1","","",""
"Never","1998","Couple + C. LE and GT 16","inadequately","2","","",""
"Never","1998","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","1998","Couple + C. LE and GT 16","middle vocational","4","","",""
"Never","1998","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Never","1998","Couple + C. LE and GT 16","higher vocational","1","","",""
"Never","1998","Couple + C. LE and GT 16","higher education","1","","",""
"Daily","1999","1-pers.-HH","in school","","","",""
"Daily","1999","1-pers.-HH","inadequately","","","",""
"Daily","1999","1-pers.-HH","general elemantary","","","",""
"Daily","1999","1-pers.-HH","middle vocational","","","",""
"Daily","1999","1-pers.-HH","vocational + Abi","","","",""
"Daily","1999","1-pers.-HH","higher vocational","","","",""
"Daily","1999","1-pers.-HH","higher education","","","",""
"Daily","1999","(Married) couple without C. ","in school","","","",""
"Daily","1999","(Married) couple without C. ","inadequately","","","",""
"Daily","1999","(Married) couple without C. ","general elemantary","","","",""
"Daily","1999","(Married) couple without C. ","middle vocational","","","",""
"Daily","1999","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1999","(Married) couple without C. ","higher vocational","","","",""
"Daily","1999","(Married) couple without C. ","higher education","","","",""
"Daily","1999","Single parent ","in school","","","",""
"Daily","1999","Single parent ","inadequately","","","",""
"Daily","1999","Single parent ","general elemantary","","","",""
"Daily","1999","Single parent ","middle vocational","","","",""
"Daily","1999","Single parent ","vocational + Abi","","","",""
"Daily","1999","Single parent ","higher vocational","","","",""
"Daily","1999","Single parent ","higher education","","","",""
"Daily","1999","Couple + C. LE 16 ","in school","","","",""
"Daily","1999","Couple + C. LE 16 ","inadequately","","","",""
"Daily","1999","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","1999","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","1999","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","1999","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","1999","Couple + C. LE 16 ","higher education","","","",""
"Daily","1999","Couple + C. GT 16 ","in school","","","",""
"Daily","1999","Couple + C. GT 16 ","inadequately","","","",""
"Daily","1999","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","1999","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","1999","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","1999","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","1999","Couple + C. GT 16 ","higher education","","","",""
"Daily","1999","Couple + C. LE and GT 16","in school","","","",""
"Daily","1999","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","1999","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","1999","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","1999","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","1999","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","1999","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1999","1-pers.-HH","in school","","","",""
"Min 1x per week","1999","1-pers.-HH","inadequately","","","",""
"Min 1x per week","1999","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","1999","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","1999","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","1999","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","1999","1-pers.-HH","higher education","","","",""
"Min 1x per week","1999","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1999","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","1999","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","1999","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","1999","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","1999","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","1999","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","1999","Single parent ","in school","","","",""
"Min 1x per week","1999","Single parent ","inadequately","","","",""
"Min 1x per week","1999","Single parent ","general elemantary","","","",""
"Min 1x per week","1999","Single parent ","middle vocational","","","",""
"Min 1x per week","1999","Single parent ","vocational + Abi","","","",""
"Min 1x per week","1999","Single parent ","higher vocational","","","",""
"Min 1x per week","1999","Single parent ","higher education","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","1999","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","1999","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","1999","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","1999","1-pers.-HH","in school","","","",""
"Min 1x per month","1999","1-pers.-HH","inadequately","","","",""
"Min 1x per month","1999","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","1999","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","1999","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","1999","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","1999","1-pers.-HH","higher education","","","",""
"Min 1x per month","1999","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1999","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","1999","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","1999","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","1999","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","1999","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","1999","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","1999","Single parent ","in school","","","",""
"Min 1x per month","1999","Single parent ","inadequately","","","",""
"Min 1x per month","1999","Single parent ","general elemantary","","","",""
"Min 1x per month","1999","Single parent ","middle vocational","","","",""
"Min 1x per month","1999","Single parent ","vocational + Abi","","","",""
"Min 1x per month","1999","Single parent ","higher vocational","","","",""
"Min 1x per month","1999","Single parent ","higher education","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","1999","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","1999","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","1999","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","1999","1-pers.-HH","in school","","","",""
"Rarely","1999","1-pers.-HH","inadequately","","","",""
"Rarely","1999","1-pers.-HH","general elemantary","","","",""
"Rarely","1999","1-pers.-HH","middle vocational","","","",""
"Rarely","1999","1-pers.-HH","vocational + Abi","","","",""
"Rarely","1999","1-pers.-HH","higher vocational","","","",""
"Rarely","1999","1-pers.-HH","higher education","","","",""
"Rarely","1999","(Married) couple without C. ","in school","","","",""
"Rarely","1999","(Married) couple without C. ","inadequately","","","",""
"Rarely","1999","(Married) couple without C. ","general elemantary","","","",""
"Rarely","1999","(Married) couple without C. ","middle vocational","","","",""
"Rarely","1999","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","1999","(Married) couple without C. ","higher vocational","","","",""
"Rarely","1999","(Married) couple without C. ","higher education","","","",""
"Rarely","1999","Single parent ","in school","","","",""
"Rarely","1999","Single parent ","inadequately","","","",""
"Rarely","1999","Single parent ","general elemantary","","","",""
"Rarely","1999","Single parent ","middle vocational","","","",""
"Rarely","1999","Single parent ","vocational + Abi","","","",""
"Rarely","1999","Single parent ","higher vocational","","","",""
"Rarely","1999","Single parent ","higher education","","","",""
"Rarely","1999","Couple + C. LE 16 ","in school","","","",""
"Rarely","1999","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","1999","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","1999","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","1999","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","1999","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","1999","Couple + C. LE 16 ","higher education","","","",""
"Rarely","1999","Couple + C. GT 16 ","in school","","","",""
"Rarely","1999","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","1999","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","1999","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","1999","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","1999","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","1999","Couple + C. GT 16 ","higher education","","","",""
"Rarely","1999","Couple + C. LE and GT 16","in school","","","",""
"Rarely","1999","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","1999","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","1999","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","1999","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","1999","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","1999","Couple + C. LE and GT 16","higher education","","","",""
"Never","1999","1-pers.-HH","in school","","","",""
"Never","1999","1-pers.-HH","inadequately","","","",""
"Never","1999","1-pers.-HH","general elemantary","","","",""
"Never","1999","1-pers.-HH","middle vocational","","","",""
"Never","1999","1-pers.-HH","vocational + Abi","","","",""
"Never","1999","1-pers.-HH","higher vocational","","","",""
"Never","1999","1-pers.-HH","higher education","","","",""
"Never","1999","(Married) couple without C. ","in school","","","",""
"Never","1999","(Married) couple without C. ","inadequately","","","",""
"Never","1999","(Married) couple without C. ","general elemantary","","","",""
"Never","1999","(Married) couple without C. ","middle vocational","","","",""
"Never","1999","(Married) couple without C. ","vocational + Abi","","","",""
"Never","1999","(Married) couple without C. ","higher vocational","","","",""
"Never","1999","(Married) couple without C. ","higher education","","","",""
"Never","1999","Single parent ","in school","","","",""
"Never","1999","Single parent ","inadequately","","","",""
"Never","1999","Single parent ","general elemantary","","","",""
"Never","1999","Single parent ","middle vocational","","","",""
"Never","1999","Single parent ","vocational + Abi","","","",""
"Never","1999","Single parent ","higher vocational","","","",""
"Never","1999","Single parent ","higher education","","","",""
"Never","1999","Couple + C. LE 16 ","in school","","","",""
"Never","1999","Couple + C. LE 16 ","inadequately","","","",""
"Never","1999","Couple + C. LE 16 ","general elemantary","","","",""
"Never","1999","Couple + C. LE 16 ","middle vocational","","","",""
"Never","1999","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","1999","Couple + C. LE 16 ","higher vocational","","","",""
"Never","1999","Couple + C. LE 16 ","higher education","","","",""
"Never","1999","Couple + C. GT 16 ","in school","","","",""
"Never","1999","Couple + C. GT 16 ","inadequately","","","",""
"Never","1999","Couple + C. GT 16 ","general elemantary","","","",""
"Never","1999","Couple + C. GT 16 ","middle vocational","","","",""
"Never","1999","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","1999","Couple + C. GT 16 ","higher vocational","","","",""
"Never","1999","Couple + C. GT 16 ","higher education","","","",""
"Never","1999","Couple + C. LE and GT 16","in school","","","",""
"Never","1999","Couple + C. LE and GT 16","inadequately","","","",""
"Never","1999","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","1999","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","1999","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","1999","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","1999","Couple + C. LE and GT 16","higher education","","","",""
"Daily","2000","1-pers.-HH","in school","","","",""
"Daily","2000","1-pers.-HH","inadequately","","","",""
"Daily","2000","1-pers.-HH","general elemantary","","","",""
"Daily","2000","1-pers.-HH","middle vocational","","","",""
"Daily","2000","1-pers.-HH","vocational + Abi","","","",""
"Daily","2000","1-pers.-HH","higher vocational","","","",""
"Daily","2000","1-pers.-HH","higher education","","","",""
"Daily","2000","(Married) couple without C. ","in school","","","",""
"Daily","2000","(Married) couple without C. ","inadequately","","","",""
"Daily","2000","(Married) couple without C. ","general elemantary","","","",""
"Daily","2000","(Married) couple without C. ","middle vocational","","","",""
"Daily","2000","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2000","(Married) couple without C. ","higher vocational","","","",""
"Daily","2000","(Married) couple without C. ","higher education","","","",""
"Daily","2000","Single parent ","in school","","","",""
"Daily","2000","Single parent ","inadequately","","","",""
"Daily","2000","Single parent ","general elemantary","","","",""
"Daily","2000","Single parent ","middle vocational","","","",""
"Daily","2000","Single parent ","vocational + Abi","","","",""
"Daily","2000","Single parent ","higher vocational","","","",""
"Daily","2000","Single parent ","higher education","","","",""
"Daily","2000","Couple + C. LE 16 ","in school","","","",""
"Daily","2000","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2000","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2000","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2000","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2000","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2000","Couple + C. LE 16 ","higher education","","","",""
"Daily","2000","Couple + C. GT 16 ","in school","","","",""
"Daily","2000","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2000","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2000","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2000","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2000","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2000","Couple + C. GT 16 ","higher education","","","",""
"Daily","2000","Couple + C. LE and GT 16","in school","","","",""
"Daily","2000","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2000","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2000","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2000","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2000","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2000","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2000","1-pers.-HH","in school","","","",""
"Min 1x per week","2000","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2000","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","2000","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","2000","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","2000","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","2000","1-pers.-HH","higher education","","","",""
"Min 1x per week","2000","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2000","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2000","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","2000","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","2000","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","2000","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","2000","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","2000","Single parent ","in school","","","",""
"Min 1x per week","2000","Single parent ","inadequately","","","",""
"Min 1x per week","2000","Single parent ","general elemantary","","","",""
"Min 1x per week","2000","Single parent ","middle vocational","","","",""
"Min 1x per week","2000","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2000","Single parent ","higher vocational","","","",""
"Min 1x per week","2000","Single parent ","higher education","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","2000","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","2000","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","2000","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","2000","1-pers.-HH","in school","","","",""
"Min 1x per month","2000","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2000","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","2000","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","2000","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","2000","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","2000","1-pers.-HH","higher education","","","",""
"Min 1x per month","2000","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2000","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2000","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","2000","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","2000","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","2000","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","2000","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","2000","Single parent ","in school","","","",""
"Min 1x per month","2000","Single parent ","inadequately","","","",""
"Min 1x per month","2000","Single parent ","general elemantary","","","",""
"Min 1x per month","2000","Single parent ","middle vocational","","","",""
"Min 1x per month","2000","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2000","Single parent ","higher vocational","","","",""
"Min 1x per month","2000","Single parent ","higher education","","","",""
