"pli0083","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Daily","1999","secondary school degree","West Germany","","","",""
"Daily","1999","secondary school degree","East Germany","","","",""
"Daily","1999","college entrance qualification","West Germany","","","",""
"Daily","1999","college entrance qualification","East Germany","","","",""
"Daily","1999","Other degree","West Germany","","","",""
"Daily","1999","Other degree","East Germany","","","",""
"Daily","1999","no degree/no degree yet","West Germany","","","",""
"Daily","1999","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1999","lower secondary degree","West Germany","","","",""
"Min 1x per week","1999","lower secondary degree","East Germany","","","",""
"Min 1x per week","1999","secondary school degree","West Germany","","","",""
"Min 1x per week","1999","secondary school degree","East Germany","","","",""
"Min 1x per week","1999","college entrance qualification","West Germany","","","",""
"Min 1x per week","1999","college entrance qualification","East Germany","","","",""
"Min 1x per week","1999","Other degree","West Germany","","","",""
"Min 1x per week","1999","Other degree","East Germany","","","",""
"Min 1x per week","1999","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","1999","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","1999","lower secondary degree","West Germany","","","",""
"Min 1x per month","1999","lower secondary degree","East Germany","","","",""
"Min 1x per month","1999","secondary school degree","West Germany","","","",""
"Min 1x per month","1999","secondary school degree","East Germany","","","",""
"Min 1x per month","1999","college entrance qualification","West Germany","","","",""
"Min 1x per month","1999","college entrance qualification","East Germany","","","",""
"Min 1x per month","1999","Other degree","West Germany","","","",""
"Min 1x per month","1999","Other degree","East Germany","","","",""
"Min 1x per month","1999","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","1999","no degree/no degree yet","East Germany","","","",""
"Rarely","1999","lower secondary degree","West Germany","","","",""
"Rarely","1999","lower secondary degree","East Germany","","","",""
"Rarely","1999","secondary school degree","West Germany","","","",""
"Rarely","1999","secondary school degree","East Germany","","","",""
"Rarely","1999","college entrance qualification","West Germany","","","",""
"Rarely","1999","college entrance qualification","East Germany","","","",""
"Rarely","1999","Other degree","West Germany","","","",""
"Rarely","1999","Other degree","East Germany","","","",""
"Rarely","1999","no degree/no degree yet","West Germany","","","",""
"Rarely","1999","no degree/no degree yet","East Germany","","","",""
"Never","1999","lower secondary degree","West Germany","","","",""
"Never","1999","lower secondary degree","East Germany","","","",""
"Never","1999","secondary school degree","West Germany","","","",""
"Never","1999","secondary school degree","East Germany","","","",""
"Never","1999","college entrance qualification","West Germany","","","",""
"Never","1999","college entrance qualification","East Germany","","","",""
"Never","1999","Other degree","West Germany","","","",""
"Never","1999","Other degree","East Germany","","","",""
"Never","1999","no degree/no degree yet","West Germany","","","",""
"Never","1999","no degree/no degree yet","East Germany","","","",""
"Daily","2000","lower secondary degree","West Germany","","","",""
"Daily","2000","lower secondary degree","East Germany","","","",""
"Daily","2000","secondary school degree","West Germany","","","",""
"Daily","2000","secondary school degree","East Germany","","","",""
"Daily","2000","college entrance qualification","West Germany","","","",""
"Daily","2000","college entrance qualification","East Germany","","","",""
"Daily","2000","Other degree","West Germany","","","",""
"Daily","2000","Other degree","East Germany","","","",""
"Daily","2000","no degree/no degree yet","West Germany","","","",""
"Daily","2000","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2000","lower secondary degree","West Germany","","","",""
"Min 1x per week","2000","lower secondary degree","East Germany","","","",""
"Min 1x per week","2000","secondary school degree","West Germany","","","",""
"Min 1x per week","2000","secondary school degree","East Germany","","","",""
"Min 1x per week","2000","college entrance qualification","West Germany","","","",""
"Min 1x per week","2000","college entrance qualification","East Germany","","","",""
"Min 1x per week","2000","Other degree","West Germany","","","",""
"Min 1x per week","2000","Other degree","East Germany","","","",""
"Min 1x per week","2000","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2000","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2000","lower secondary degree","West Germany","","","",""
"Min 1x per month","2000","lower secondary degree","East Germany","","","",""
"Min 1x per month","2000","secondary school degree","West Germany","","","",""
"Min 1x per month","2000","secondary school degree","East Germany","","","",""
"Min 1x per month","2000","college entrance qualification","West Germany","","","",""
"Min 1x per month","2000","college entrance qualification","East Germany","","","",""
"Min 1x per month","2000","Other degree","West Germany","","","",""
"Min 1x per month","2000","Other degree","East Germany","","","",""
"Min 1x per month","2000","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2000","no degree/no degree yet","East Germany","","","",""
"Rarely","2000","lower secondary degree","West Germany","","","",""
"Rarely","2000","lower secondary degree","East Germany","","","",""
"Rarely","2000","secondary school degree","West Germany","","","",""
"Rarely","2000","secondary school degree","East Germany","","","",""
"Rarely","2000","college entrance qualification","West Germany","","","",""
"Rarely","2000","college entrance qualification","East Germany","","","",""
"Rarely","2000","Other degree","West Germany","","","",""
"Rarely","2000","Other degree","East Germany","","","",""
"Rarely","2000","no degree/no degree yet","West Germany","","","",""
"Rarely","2000","no degree/no degree yet","East Germany","","","",""
"Never","2000","lower secondary degree","West Germany","","","",""
"Never","2000","lower secondary degree","East Germany","","","",""
"Never","2000","secondary school degree","West Germany","","","",""
"Never","2000","secondary school degree","East Germany","","","",""
"Never","2000","college entrance qualification","West Germany","","","",""
"Never","2000","college entrance qualification","East Germany","","","",""
"Never","2000","Other degree","West Germany","","","",""
"Never","2000","Other degree","East Germany","","","",""
"Never","2000","no degree/no degree yet","West Germany","","","",""
"Never","2000","no degree/no degree yet","East Germany","","","",""
"Daily","2001","lower secondary degree","West Germany","","","",""
"Daily","2001","lower secondary degree","East Germany","","","",""
"Daily","2001","secondary school degree","West Germany","","","",""
"Daily","2001","secondary school degree","East Germany","","","",""
"Daily","2001","college entrance qualification","West Germany","","","",""
"Daily","2001","college entrance qualification","East Germany","","","",""
"Daily","2001","Other degree","West Germany","","","",""
"Daily","2001","Other degree","East Germany","","","",""
"Daily","2001","no degree/no degree yet","West Germany","","","",""
"Daily","2001","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2001","lower secondary degree","West Germany","","","",""
"Min 1x per week","2001","lower secondary degree","East Germany","","","",""
"Min 1x per week","2001","secondary school degree","West Germany","","","",""
"Min 1x per week","2001","secondary school degree","East Germany","","","",""
"Min 1x per week","2001","college entrance qualification","West Germany","","","",""
"Min 1x per week","2001","college entrance qualification","East Germany","","","",""
"Min 1x per week","2001","Other degree","West Germany","","","",""
"Min 1x per week","2001","Other degree","East Germany","","","",""
"Min 1x per week","2001","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2001","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2001","lower secondary degree","West Germany","","","",""
"Min 1x per month","2001","lower secondary degree","East Germany","","","",""
"Min 1x per month","2001","secondary school degree","West Germany","","","",""
"Min 1x per month","2001","secondary school degree","East Germany","","","",""
"Min 1x per month","2001","college entrance qualification","West Germany","","","",""
"Min 1x per month","2001","college entrance qualification","East Germany","","","",""
"Min 1x per month","2001","Other degree","West Germany","","","",""
"Min 1x per month","2001","Other degree","East Germany","","","",""
"Min 1x per month","2001","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2001","no degree/no degree yet","East Germany","","","",""
"Rarely","2001","lower secondary degree","West Germany","","","",""
"Rarely","2001","lower secondary degree","East Germany","","","",""
"Rarely","2001","secondary school degree","West Germany","","","",""
"Rarely","2001","secondary school degree","East Germany","","","",""
"Rarely","2001","college entrance qualification","West Germany","","","",""
"Rarely","2001","college entrance qualification","East Germany","","","",""
"Rarely","2001","Other degree","West Germany","","","",""
"Rarely","2001","Other degree","East Germany","","","",""
"Rarely","2001","no degree/no degree yet","West Germany","","","",""
"Rarely","2001","no degree/no degree yet","East Germany","","","",""
"Never","2001","lower secondary degree","West Germany","","","",""
"Never","2001","lower secondary degree","East Germany","","","",""
"Never","2001","secondary school degree","West Germany","","","",""
"Never","2001","secondary school degree","East Germany","","","",""
"Never","2001","college entrance qualification","West Germany","","","",""
"Never","2001","college entrance qualification","East Germany","","","",""
"Never","2001","Other degree","West Germany","","","",""
"Never","2001","Other degree","East Germany","","","",""
"Never","2001","no degree/no degree yet","West Germany","","","",""
"Never","2001","no degree/no degree yet","East Germany","","","",""
"Daily","2002","lower secondary degree","West Germany","","","",""
"Daily","2002","lower secondary degree","East Germany","","","",""
"Daily","2002","secondary school degree","West Germany","","","",""
"Daily","2002","secondary school degree","East Germany","","","",""
"Daily","2002","college entrance qualification","West Germany","","","",""
"Daily","2002","college entrance qualification","East Germany","","","",""
"Daily","2002","Other degree","West Germany","","","",""
"Daily","2002","Other degree","East Germany","","","",""
"Daily","2002","no degree/no degree yet","West Germany","","","",""
"Daily","2002","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2002","lower secondary degree","West Germany","","","",""
"Min 1x per week","2002","lower secondary degree","East Germany","","","",""
"Min 1x per week","2002","secondary school degree","West Germany","","","",""
"Min 1x per week","2002","secondary school degree","East Germany","","","",""
"Min 1x per week","2002","college entrance qualification","West Germany","","","",""
"Min 1x per week","2002","college entrance qualification","East Germany","","","",""
"Min 1x per week","2002","Other degree","West Germany","","","",""
"Min 1x per week","2002","Other degree","East Germany","","","",""
"Min 1x per week","2002","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2002","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2002","lower secondary degree","West Germany","","","",""
"Min 1x per month","2002","lower secondary degree","East Germany","","","",""
"Min 1x per month","2002","secondary school degree","West Germany","","","",""
"Min 1x per month","2002","secondary school degree","East Germany","","","",""
"Min 1x per month","2002","college entrance qualification","West Germany","","","",""
"Min 1x per month","2002","college entrance qualification","East Germany","","","",""
"Min 1x per month","2002","Other degree","West Germany","","","",""
"Min 1x per month","2002","Other degree","East Germany","","","",""
"Min 1x per month","2002","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2002","no degree/no degree yet","East Germany","","","",""
"Rarely","2002","lower secondary degree","West Germany","","","",""
"Rarely","2002","lower secondary degree","East Germany","","","",""
"Rarely","2002","secondary school degree","West Germany","","","",""
"Rarely","2002","secondary school degree","East Germany","","","",""
"Rarely","2002","college entrance qualification","West Germany","","","",""
"Rarely","2002","college entrance qualification","East Germany","","","",""
"Rarely","2002","Other degree","West Germany","","","",""
"Rarely","2002","Other degree","East Germany","","","",""
"Rarely","2002","no degree/no degree yet","West Germany","","","",""
"Rarely","2002","no degree/no degree yet","East Germany","","","",""
"Never","2002","lower secondary degree","West Germany","","","",""
"Never","2002","lower secondary degree","East Germany","","","",""
"Never","2002","secondary school degree","West Germany","","","",""
"Never","2002","secondary school degree","East Germany","","","",""
"Never","2002","college entrance qualification","West Germany","","","",""
"Never","2002","college entrance qualification","East Germany","","","",""
"Never","2002","Other degree","West Germany","","","",""
"Never","2002","Other degree","East Germany","","","",""
"Never","2002","no degree/no degree yet","West Germany","","","",""
"Never","2002","no degree/no degree yet","East Germany","","","",""
"Daily","2003","lower secondary degree","West Germany","5810","0.91057518386422","0.903570396934994","0.917579970793446"
"Daily","2003","lower secondary degree","East Germany","1477","0.958436257909792","0.948493621664146","0.968378894155437"
"Daily","2003","secondary school degree","West Germany","3458","0.850294497135035","0.839318546836429","0.861270447433641"
"Daily","2003","secondary school degree","East Germany","2118","0.878957711478963","0.865889104564343","0.892026318393584"
"Daily","2003","college entrance qualification","West Germany","3303","0.766265643558607","0.753626675714158","0.778904611403056"
"Daily","2003","college entrance qualification","East Germany","881","0.771749173668722","0.747234666792936","0.796263680544509"
"Daily","2003","Other degree","West Germany","1073","0.895466657843279","0.878141715025492","0.912791600661066"
"Daily","2003","Other degree","East Germany","42","0.966882564614515","0.915171391716231","1.0185937375128"
"Daily","2003","no degree/no degree yet","West Germany","610","0.838409212142727","0.8113730891058","0.865445335179654"
"Daily","2003","no degree/no degree yet","East Germany","157","0.879856275615564","0.832749979312501","0.926962571918628"
"Min 1x per week","2003","lower secondary degree","West Germany","366","0.0545484146357602","0.0489737504589402","0.0601230788125801"
"Min 1x per week","2003","lower secondary degree","East Germany","42","0.0211651388669318","0.013994994696334","0.0283352830375297"
"Min 1x per week","2003","secondary school degree","West Germany","442","0.107511201589741","0.0979817740908443","0.117040629088637"
"Min 1x per week","2003","secondary school degree","East Germany","188","0.0821027969412414","0.0711038086161074","0.0931017852663753"
"Min 1x per week","2003","college entrance qualification","West Germany","766","0.173942756175846","0.162622170371999","0.185263341979693"
"Min 1x per week","2003","college entrance qualification","East Germany","172","0.162828137811451","0.141263064677153","0.184393210945749"
"Min 1x per week","2003","Other degree","West Germany","83","0.0666964312429294","0.0525683740771472","0.0808244884087117"
"Min 1x per week","2003","Other degree","East Germany","2","","",""
"Min 1x per week","2003","no degree/no degree yet","West Germany","77","0.10274062786964","0.0804389158444071","0.125042339894873"
"Min 1x per week","2003","no degree/no degree yet","East Germany","20","","",""
"Min 1x per month","2003","lower secondary degree","West Germany","46","0.00956363260059573","0.00717454140575375","0.0119527237954377"
"Min 1x per month","2003","lower secondary degree","East Germany","5","","",""
"Min 1x per month","2003","secondary school degree","West Germany","42","0.0115952127872585","0.00830180622200268","0.0148886193525143"
"Min 1x per month","2003","secondary school degree","East Germany","20","","",""
"Min 1x per month","2003","college entrance qualification","West Germany","60","0.0172060615158658","0.0133224782112809","0.0210896448204508"
"Min 1x per month","2003","college entrance qualification","East Germany","17","","",""
"Min 1x per month","2003","Other degree","West Germany","8","","",""
"Min 1x per month","2003","Other degree","East Germany","2","","",""
"Min 1x per month","2003","no degree/no degree yet","West Germany","2","","",""
"Min 1x per month","2003","no degree/no degree yet","East Germany","4","","",""
"Rarely","2003","lower secondary degree","West Germany","70","0.0107085802967824","0.00818198277154525","0.0132351778220195"
"Rarely","2003","lower secondary degree","East Germany","14","","",""
"Rarely","2003","secondary school degree","West Germany","72","0.017783718919328","0.01371784953888","0.0218495882997761"
"Rarely","2003","secondary school degree","East Germany","44","0.0218176331860606","0.0159644721282297","0.0276707942438915"
"Rarely","2003","college entrance qualification","West Germany","117","0.0253770902807634","0.0206803139864423","0.0300738665750845"
"Rarely","2003","college entrance qualification","East Germany","41","0.0355973540881227","0.0247751193014614","0.046419588874784"
"Rarely","2003","Other degree","West Germany","16","","",""
"Rarely","2003","Other degree","East Germany","","","",""
"Rarely","2003","no degree/no degree yet","West Germany","15","","",""
"Rarely","2003","no degree/no degree yet","East Germany","1","","",""
"Never","2003","lower secondary degree","West Germany","83","0.0146041886026419","0.0116594139321045","0.0175489632731794"
"Never","2003","lower secondary degree","East Germany","10","","",""
"Never","2003","secondary school degree","West Germany","45","0.0128153695686379","0.00935515264918908","0.0162755864880868"
"Never","2003","secondary school degree","East Germany","23","","",""
"Never","2003","college entrance qualification","West Germany","61","0.0172084484689174","0.0133246005103098","0.021092296427525"
"Never","2003","college entrance qualification","East Germany","15","","",""
"Never","2003","Other degree","West Germany","18","","",""
"Never","2003","Other degree","East Germany","","","",""
"Never","2003","no degree/no degree yet","West Germany","8","","",""
"Never","2003","no degree/no degree yet","East Germany","1","","",""
"Daily","2004","lower secondary degree","West Germany","","","",""
"Daily","2004","lower secondary degree","East Germany","","","",""
"Daily","2004","secondary school degree","West Germany","","","",""
"Daily","2004","secondary school degree","East Germany","","","",""
"Daily","2004","college entrance qualification","West Germany","","","",""
"Daily","2004","college entrance qualification","East Germany","","","",""
"Daily","2004","Other degree","West Germany","","","",""
"Daily","2004","Other degree","East Germany","","","",""
"Daily","2004","no degree/no degree yet","West Germany","","","",""
"Daily","2004","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2004","lower secondary degree","West Germany","","","",""
"Min 1x per week","2004","lower secondary degree","East Germany","","","",""
"Min 1x per week","2004","secondary school degree","West Germany","","","",""
"Min 1x per week","2004","secondary school degree","East Germany","","","",""
"Min 1x per week","2004","college entrance qualification","West Germany","","","",""
"Min 1x per week","2004","college entrance qualification","East Germany","","","",""
"Min 1x per week","2004","Other degree","West Germany","","","",""
"Min 1x per week","2004","Other degree","East Germany","","","",""
"Min 1x per week","2004","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2004","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2004","lower secondary degree","West Germany","","","",""
"Min 1x per month","2004","lower secondary degree","East Germany","","","",""
"Min 1x per month","2004","secondary school degree","West Germany","","","",""
"Min 1x per month","2004","secondary school degree","East Germany","","","",""
"Min 1x per month","2004","college entrance qualification","West Germany","","","",""
"Min 1x per month","2004","college entrance qualification","East Germany","","","",""
"Min 1x per month","2004","Other degree","West Germany","","","",""
"Min 1x per month","2004","Other degree","East Germany","","","",""
"Min 1x per month","2004","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2004","no degree/no degree yet","East Germany","","","",""
"Rarely","2004","lower secondary degree","West Germany","","","",""
"Rarely","2004","lower secondary degree","East Germany","","","",""
"Rarely","2004","secondary school degree","West Germany","","","",""
"Rarely","2004","secondary school degree","East Germany","","","",""
"Rarely","2004","college entrance qualification","West Germany","","","",""
"Rarely","2004","college entrance qualification","East Germany","","","",""
"Rarely","2004","Other degree","West Germany","","","",""
"Rarely","2004","Other degree","East Germany","","","",""
"Rarely","2004","no degree/no degree yet","West Germany","","","",""
"Rarely","2004","no degree/no degree yet","East Germany","","","",""
"Never","2004","lower secondary degree","West Germany","","","",""
"Never","2004","lower secondary degree","East Germany","","","",""
"Never","2004","secondary school degree","West Germany","","","",""
"Never","2004","secondary school degree","East Germany","","","",""
"Never","2004","college entrance qualification","West Germany","","","",""
"Never","2004","college entrance qualification","East Germany","","","",""
"Never","2004","Other degree","West Germany","","","",""
"Never","2004","Other degree","East Germany","","","",""
"Never","2004","no degree/no degree yet","West Germany","","","",""
"Never","2004","no degree/no degree yet","East Germany","","","",""
"Daily","2005","lower secondary degree","West Germany","","","",""
"Daily","2005","lower secondary degree","East Germany","","","",""
"Daily","2005","secondary school degree","West Germany","","","",""
"Daily","2005","secondary school degree","East Germany","","","",""
"Daily","2005","college entrance qualification","West Germany","","","",""
"Daily","2005","college entrance qualification","East Germany","","","",""
"Daily","2005","Other degree","West Germany","","","",""
"Daily","2005","Other degree","East Germany","","","",""
"Daily","2005","no degree/no degree yet","West Germany","","","",""
"Daily","2005","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2005","lower secondary degree","West Germany","","","",""
"Min 1x per week","2005","lower secondary degree","East Germany","","","",""
"Min 1x per week","2005","secondary school degree","West Germany","","","",""
"Min 1x per week","2005","secondary school degree","East Germany","","","",""
"Min 1x per week","2005","college entrance qualification","West Germany","","","",""
"Min 1x per week","2005","college entrance qualification","East Germany","","","",""
"Min 1x per week","2005","Other degree","West Germany","","","",""
"Min 1x per week","2005","Other degree","East Germany","","","",""
"Min 1x per week","2005","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2005","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2005","lower secondary degree","West Germany","","","",""
"Min 1x per month","2005","lower secondary degree","East Germany","","","",""
"Min 1x per month","2005","secondary school degree","West Germany","","","",""
"Min 1x per month","2005","secondary school degree","East Germany","","","",""
"Min 1x per month","2005","college entrance qualification","West Germany","","","",""
"Min 1x per month","2005","college entrance qualification","East Germany","","","",""
"Min 1x per month","2005","Other degree","West Germany","","","",""
"Min 1x per month","2005","Other degree","East Germany","","","",""
"Min 1x per month","2005","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2005","no degree/no degree yet","East Germany","","","",""
"Rarely","2005","lower secondary degree","West Germany","","","",""
"Rarely","2005","lower secondary degree","East Germany","","","",""
"Rarely","2005","secondary school degree","West Germany","","","",""
"Rarely","2005","secondary school degree","East Germany","","","",""
"Rarely","2005","college entrance qualification","West Germany","","","",""
"Rarely","2005","college entrance qualification","East Germany","","","",""
"Rarely","2005","Other degree","West Germany","","","",""
"Rarely","2005","Other degree","East Germany","","","",""
"Rarely","2005","no degree/no degree yet","West Germany","","","",""
"Rarely","2005","no degree/no degree yet","East Germany","","","",""
"Never","2005","lower secondary degree","West Germany","","","",""
"Never","2005","lower secondary degree","East Germany","","","",""
"Never","2005","secondary school degree","West Germany","","","",""
"Never","2005","secondary school degree","East Germany","","","",""
"Never","2005","college entrance qualification","West Germany","","","",""
"Never","2005","college entrance qualification","East Germany","","","",""
"Never","2005","Other degree","West Germany","","","",""
"Never","2005","Other degree","East Germany","","","",""
"Never","2005","no degree/no degree yet","West Germany","","","",""
"Never","2005","no degree/no degree yet","East Germany","","","",""
"Daily","2006","lower secondary degree","West Germany","","","",""
"Daily","2006","lower secondary degree","East Germany","","","",""
"Daily","2006","secondary school degree","West Germany","","","",""
"Daily","2006","secondary school degree","East Germany","","","",""
"Daily","2006","college entrance qualification","West Germany","","","",""
"Daily","2006","college entrance qualification","East Germany","","","",""
"Daily","2006","Other degree","West Germany","","","",""
"Daily","2006","Other degree","East Germany","","","",""
"Daily","2006","no degree/no degree yet","West Germany","","","",""
"Daily","2006","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2006","lower secondary degree","West Germany","","","",""
"Min 1x per week","2006","lower secondary degree","East Germany","","","",""
"Min 1x per week","2006","secondary school degree","West Germany","","","",""
"Min 1x per week","2006","secondary school degree","East Germany","","","",""
"Min 1x per week","2006","college entrance qualification","West Germany","","","",""
"Min 1x per week","2006","college entrance qualification","East Germany","","","",""
"Min 1x per week","2006","Other degree","West Germany","","","",""
"Min 1x per week","2006","Other degree","East Germany","","","",""
"Min 1x per week","2006","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2006","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2006","lower secondary degree","West Germany","","","",""
"Min 1x per month","2006","lower secondary degree","East Germany","","","",""
"Min 1x per month","2006","secondary school degree","West Germany","","","",""
"Min 1x per month","2006","secondary school degree","East Germany","","","",""
"Min 1x per month","2006","college entrance qualification","West Germany","","","",""
"Min 1x per month","2006","college entrance qualification","East Germany","","","",""
"Min 1x per month","2006","Other degree","West Germany","","","",""
"Min 1x per month","2006","Other degree","East Germany","","","",""
"Min 1x per month","2006","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2006","no degree/no degree yet","East Germany","","","",""
"Rarely","2006","lower secondary degree","West Germany","","","",""
"Rarely","2006","lower secondary degree","East Germany","","","",""
"Rarely","2006","secondary school degree","West Germany","","","",""
"Rarely","2006","secondary school degree","East Germany","","","",""
"Rarely","2006","college entrance qualification","West Germany","","","",""
"Rarely","2006","college entrance qualification","East Germany","","","",""
"Rarely","2006","Other degree","West Germany","","","",""
"Rarely","2006","Other degree","East Germany","","","",""
"Rarely","2006","no degree/no degree yet","West Germany","","","",""
"Rarely","2006","no degree/no degree yet","East Germany","","","",""
"Never","2006","lower secondary degree","West Germany","","","",""
"Never","2006","lower secondary degree","East Germany","","","",""
"Never","2006","secondary school degree","West Germany","","","",""
"Never","2006","secondary school degree","East Germany","","","",""
"Never","2006","college entrance qualification","West Germany","","","",""
"Never","2006","college entrance qualification","East Germany","","","",""
"Never","2006","Other degree","West Germany","","","",""
"Never","2006","Other degree","East Germany","","","",""
"Never","2006","no degree/no degree yet","West Germany","","","",""
"Never","2006","no degree/no degree yet","East Germany","","","",""
"Daily","2007","lower secondary degree","West Germany","","","",""
"Daily","2007","lower secondary degree","East Germany","","","",""
"Daily","2007","secondary school degree","West Germany","","","",""
"Daily","2007","secondary school degree","East Germany","","","",""
"Daily","2007","college entrance qualification","West Germany","","","",""
"Daily","2007","college entrance qualification","East Germany","","","",""
"Daily","2007","Other degree","West Germany","","","",""
"Daily","2007","Other degree","East Germany","","","",""
"Daily","2007","no degree/no degree yet","West Germany","","","",""
"Daily","2007","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2007","lower secondary degree","West Germany","","","",""
"Min 1x per week","2007","lower secondary degree","East Germany","","","",""
"Min 1x per week","2007","secondary school degree","West Germany","","","",""
"Min 1x per week","2007","secondary school degree","East Germany","","","",""
"Min 1x per week","2007","college entrance qualification","West Germany","","","",""
"Min 1x per week","2007","college entrance qualification","East Germany","","","",""
"Min 1x per week","2007","Other degree","West Germany","","","",""
"Min 1x per week","2007","Other degree","East Germany","","","",""
"Min 1x per week","2007","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2007","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2007","lower secondary degree","West Germany","","","",""
"Min 1x per month","2007","lower secondary degree","East Germany","","","",""
"Min 1x per month","2007","secondary school degree","West Germany","","","",""
"Min 1x per month","2007","secondary school degree","East Germany","","","",""
"Min 1x per month","2007","college entrance qualification","West Germany","","","",""
"Min 1x per month","2007","college entrance qualification","East Germany","","","",""
"Min 1x per month","2007","Other degree","West Germany","","","",""
"Min 1x per month","2007","Other degree","East Germany","","","",""
"Min 1x per month","2007","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2007","no degree/no degree yet","East Germany","","","",""
"Rarely","2007","lower secondary degree","West Germany","","","",""
"Rarely","2007","lower secondary degree","East Germany","","","",""
"Rarely","2007","secondary school degree","West Germany","","","",""
"Rarely","2007","secondary school degree","East Germany","","","",""
"Rarely","2007","college entrance qualification","West Germany","","","",""
"Rarely","2007","college entrance qualification","East Germany","","","",""
"Rarely","2007","Other degree","West Germany","","","",""
"Rarely","2007","Other degree","East Germany","","","",""
"Rarely","2007","no degree/no degree yet","West Germany","","","",""
"Rarely","2007","no degree/no degree yet","East Germany","","","",""
"Never","2007","lower secondary degree","West Germany","","","",""
"Never","2007","lower secondary degree","East Germany","","","",""
"Never","2007","secondary school degree","West Germany","","","",""
"Never","2007","secondary school degree","East Germany","","","",""
"Never","2007","college entrance qualification","West Germany","","","",""
"Never","2007","college entrance qualification","East Germany","","","",""
"Never","2007","Other degree","West Germany","","","",""
"Never","2007","Other degree","East Germany","","","",""
"Never","2007","no degree/no degree yet","West Germany","","","",""
"Never","2007","no degree/no degree yet","East Germany","","","",""
"Daily","2008","lower secondary degree","West Germany","4705","0.897189905568163","0.888936693863392","0.905443117272934"
"Daily","2008","lower secondary degree","East Germany","1205","0.93393673240033","0.920323803613141","0.947549661187519"
"Daily","2008","secondary school degree","West Germany","3058","0.832908855279254","0.820807956410249","0.845009754148259"
"Daily","2008","secondary school degree","East Germany","1809","0.861008344518626","0.846219652002902","0.875797037034349"
"Daily","2008","college entrance qualification","West Germany","2916","0.724731701180433","0.710934914975916","0.73852848738495"
"Daily","2008","college entrance qualification","East Germany","821","0.711941159209576","0.685360036988668","0.738522281430483"
"Daily","2008","Other degree","West Germany","782","0.863780647632148","0.841282668891991","0.886278626372306"
"Daily","2008","Other degree","East Germany","48","0.91863535204969","0.845031658531643","0.992239045567738"
"Daily","2008","no degree/no degree yet","West Germany","370","0.824546785158474","0.789247250672227","0.859846319644721"
"Daily","2008","no degree/no degree yet","East Germany","80","0.767441248547814","0.685455773446583","0.849426723649046"
"Min 1x per week","2008","lower secondary degree","West Germany","316","0.0600740301004666","0.0536166979574097","0.0665313622435236"
"Min 1x per week","2008","lower secondary degree","East Germany","38","0.0297511721658161","0.0204399557096702","0.039062388621962"
"Min 1x per week","2008","secondary school degree","West Germany","424","0.123873811020156","0.113187808919068","0.134559813121245"
"Min 1x per week","2008","secondary school degree","East Germany","198","0.0868534920720649","0.0748143480804047","0.0988926360637252"
"Min 1x per week","2008","college entrance qualification","West Germany","839","0.206994022342732","0.194479094838015","0.219508949847448"
"Min 1x per week","2008","college entrance qualification","East Germany","214","0.203910679975267","0.180261747426473","0.227559612524062"
"Min 1x per week","2008","Other degree","West Germany","63","0.0771779248863398","0.0596743040250817","0.0946815457475979"
"Min 1x per week","2008","Other degree","East Germany","3","","",""
"Min 1x per week","2008","no degree/no degree yet","West Germany","58","0.117701806924818","0.087794319996069","0.147609293853566"
"Min 1x per week","2008","no degree/no degree yet","East Germany","18","","",""
"Min 1x per month","2008","lower secondary degree","West Germany","45","0.0118856201477525","0.00894067337215371","0.0148305669233512"
"Min 1x per month","2008","lower secondary degree","East Germany","7","","",""
