"pli0083","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1998","no migration background","higher education","26","","","","3"
"Min 1x per month","1998","direct migration background","in school","","","","","3"
"Min 1x per month","1998","direct migration background","inadequately","4","","","","3"
"Min 1x per month","1998","direct migration background","general elemantary","3","","","","3"
"Min 1x per month","1998","direct migration background","middle vocational","8","","","","3"
"Min 1x per month","1998","direct migration background","vocational + Abi","1","","","","3"
"Min 1x per month","1998","direct migration background","higher vocational","2","","","","3"
"Min 1x per month","1998","direct migration background","higher education","4","","","","3"
"Min 1x per week","1998","indirect migration background","middle vocational","27","","","","2"
"Min 1x per week","1998","indirect migration background","vocational + Abi","4","","","","2"
"Min 1x per week","1998","indirect migration background","general elemantary","13","","","","2"
"Min 1x per week","1998","indirect migration background","in school","5","","","","2"
"Min 1x per week","1998","indirect migration background","inadequately","","","","","2"
"Min 1x per week","1998","indirect migration background","higher vocational","4","","","","2"
"Min 1x per week","1998","indirect migration background","higher education","12","","","","2"
"Min 1x per week","1998","direct migration background","in school","4","","","","2"
"Min 1x per week","1998","direct migration background","inadequately","12","","","","2"
"Min 1x per week","1998","no migration background","middle vocational","548","0.0894641377161551","0.0822217881260874","0.0967064873062228","2"
"Min 1x per week","1998","no migration background","vocational + Abi","68","0.211496113379153","0.168955908753119","0.254036318005186","2"
"Min 1x per week","1998","no migration background","higher vocational","95","0.122366849714593","0.0989602136695599","0.145773485759626","2"
"Min 1x per week","1998","no migration background","higher education","315","0.197270919853766","0.178658541676647","0.215883298030885","2"
"Min 1x per week","1998","direct migration background","general elemantary","39","0.0638739779319519","0.0451331679312923","0.0826147879326115","2"
"Min 1x per week","1998","direct migration background","middle vocational","58","0.0754701625465015","0.0576176970788706","0.0933226280141324","2"
"Min 1x per week","1998","direct migration background","vocational + Abi","19","","","","2"
"Min 1x per week","1998","direct migration background","higher vocational","3","","","","2"
"Min 1x per week","1998","direct migration background","higher education","24","","","","2"
"Min 1x per week","1998","no migration background","in school","30","0.171687995487904","0.123575372711334","0.219800618264475","2"
"Min 1x per week","1998","no migration background","inadequately","3","","","","2"
"Min 1x per week","1998","no migration background","general elemantary","100","0.0510283460379389","0.0405368576388519","0.061519834437026","2"
"Never","1998","indirect migration background","higher vocational","1","","","","5"
"Never","1998","indirect migration background","middle vocational","","","","","5"
"Never","1998","indirect migration background","vocational + Abi","1","","","","5"
"Never","1998","indirect migration background","in school","","","","","5"
"Never","1998","indirect migration background","inadequately","","","","","5"
"Never","1998","indirect migration background","general elemantary","1","","","","5"
"Never","1998","indirect migration background","higher education","1","","","","5"
"Never","1998","direct migration background","middle vocational","6","","","","5"
"Never","1998","direct migration background","vocational + Abi","5","","","","5"
"Never","1998","direct migration background","higher vocational","","","","","5"
"Never","1998","direct migration background","higher education","2","","","","5"
"Never","1998","direct migration background","in school","1","","","","5"
"Never","1998","direct migration background","inadequately","4","","","","5"
"Never","1998","direct migration background","general elemantary","9","","","","5"
"Never","1998","no migration background","in school","","","","","5"
"Never","1998","no migration background","inadequately","","","","","5"
"Never","1998","no migration background","general elemantary","21","","","","5"
"Never","1998","no migration background","middle vocational","46","0.00869159367048689","0.00633621591874191","0.0110469714222319","5"
"Never","1998","no migration background","vocational + Abi","1","","","","5"
"Never","1998","no migration background","higher vocational","9","","","","5"
"Never","1998","no migration background","higher education","25","","","","5"
"Rarely","1998","indirect migration background","in school","","","","","4"
"Rarely","1998","indirect migration background","inadequately","","","","","4"
"Rarely","1998","indirect migration background","general elemantary","7","","","","4"
"Rarely","1998","indirect migration background","middle vocational","6","","","","4"
"Rarely","1998","indirect migration background","vocational + Abi","","","","","4"
"Rarely","1998","indirect migration background","higher vocational","","","","","4"
"Rarely","1998","indirect migration background","higher education","2","","","","4"
"Rarely","1998","no migration background","vocational + Abi","11","","","","4"
"Rarely","1998","no migration background","higher vocational","20","","","","4"
"Rarely","1998","no migration background","higher education","53","0.0276177144482087","0.0199529604273703","0.0352824684690471","4"
"Rarely","1998","direct migration background","in school","","","","","4"
"Rarely","1998","direct migration background","middle vocational","20","","","","4"
"Rarely","1998","direct migration background","vocational + Abi","6","","","","4"
"Rarely","1998","direct migration background","higher vocational","4","","","","4"
"Rarely","1998","direct migration background","higher education","3","","","","4"
"Rarely","1998","no migration background","general elemantary","25","","","","4"
"Rarely","1998","no migration background","middle vocational","142","0.0284694029307468","0.0242492918025631","0.0326895140589304","4"
"Rarely","1998","direct migration background","inadequately","5","","","","4"
"Rarely","1998","no migration background","in school","5","","","","4"
"Rarely","1998","no migration background","inadequately","1","","","","4"
"Rarely","1998","direct migration background","general elemantary","17","","","","4"
"Daily","1999","indirect migration background","in school","","","","","1"
"Daily","1999","indirect migration background","inadequately","","","","","1"
"Daily","1999","indirect migration background","general elemantary","","","","","1"
"Daily","1999","indirect migration background","middle vocational","","","","","1"
"Daily","1999","indirect migration background","vocational + Abi","","","","","1"
"Daily","1999","indirect migration background","higher vocational","","","","","1"
"Daily","1999","indirect migration background","higher education","","","","","1"
"Daily","1999","no migration background","inadequately","","","","","1"
"Daily","1999","no migration background","general elemantary","","","","","1"
"Daily","1999","no migration background","middle vocational","","","","","1"
"Daily","1999","no migration background","vocational + Abi","","","","","1"
"Daily","1999","no migration background","higher vocational","","","","","1"
"Daily","1999","no migration background","higher education","","","","","1"
"Daily","1999","direct migration background","in school","","","","","1"
"Daily","1999","no migration background","in school","","","","","1"
"Daily","1999","direct migration background","inadequately","","","","","1"
"Daily","1999","direct migration background","general elemantary","","","","","1"
"Daily","1999","direct migration background","middle vocational","","","","","1"
"Daily","1999","direct migration background","vocational + Abi","","","","","1"
"Daily","1999","direct migration background","higher vocational","","","","","1"
"Daily","1999","direct migration background","higher education","","","","","1"
"Min 1x per month","1999","indirect migration background","higher education","","","","","3"
"Min 1x per month","1999","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","1999","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","1999","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","1999","direct migration background","middle vocational","","","","","3"
"Min 1x per month","1999","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","1999","indirect migration background","in school","","","","","3"
"Min 1x per month","1999","indirect migration background","inadequately","","","","","3"
"Min 1x per month","1999","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","1999","no migration background","in school","","","","","3"
"Min 1x per month","1999","no migration background","inadequately","","","","","3"
"Min 1x per month","1999","no migration background","general elemantary","","","","","3"
"Min 1x per month","1999","no migration background","middle vocational","","","","","3"
"Min 1x per month","1999","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","1999","no migration background","higher vocational","","","","","3"
"Min 1x per month","1999","no migration background","higher education","","","","","3"
"Min 1x per month","1999","direct migration background","in school","","","","","3"
"Min 1x per month","1999","direct migration background","inadequately","","","","","3"
"Min 1x per month","1999","direct migration background","general elemantary","","","","","3"
"Min 1x per month","1999","direct migration background","higher vocational","","","","","3"
"Min 1x per month","1999","direct migration background","higher education","","","","","3"
"Min 1x per week","1999","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","1999","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","1999","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","1999","indirect migration background","in school","","","","","2"
"Min 1x per week","1999","indirect migration background","inadequately","","","","","2"
"Min 1x per week","1999","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","1999","indirect migration background","higher education","","","","","2"
"Min 1x per week","1999","direct migration background","in school","","","","","2"
"Min 1x per week","1999","direct migration background","inadequately","","","","","2"
"Min 1x per week","1999","direct migration background","general elemantary","","","","","2"
"Min 1x per week","1999","direct migration background","middle vocational","","","","","2"
"Min 1x per week","1999","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","1999","direct migration background","higher vocational","","","","","2"
"Min 1x per week","1999","direct migration background","higher education","","","","","2"
"Min 1x per week","1999","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","1999","no migration background","higher vocational","","","","","2"
"Min 1x per week","1999","no migration background","higher education","","","","","2"
"Min 1x per week","1999","no migration background","in school","","","","","2"
"Min 1x per week","1999","no migration background","inadequately","","","","","2"
"Min 1x per week","1999","no migration background","general elemantary","","","","","2"
"Min 1x per week","1999","no migration background","middle vocational","","","","","2"
"Never","1999","indirect migration background","higher education","","","","","5"
"Never","1999","indirect migration background","higher vocational","","","","","5"
"Never","1999","indirect migration background","vocational + Abi","","","","","5"
"Never","1999","direct migration background","vocational + Abi","","","","","5"
"Never","1999","indirect migration background","in school","","","","","5"
"Never","1999","indirect migration background","inadequately","","","","","5"
"Never","1999","indirect migration background","general elemantary","","","","","5"
"Never","1999","indirect migration background","middle vocational","","","","","5"
"Never","1999","direct migration background","in school","","","","","5"
"Never","1999","direct migration background","inadequately","","","","","5"
"Never","1999","direct migration background","general elemantary","","","","","5"
"Never","1999","direct migration background","middle vocational","","","","","5"
"Never","1999","direct migration background","higher vocational","","","","","5"
"Never","1999","direct migration background","higher education","","","","","5"
"Never","1999","no migration background","in school","","","","","5"
"Never","1999","no migration background","inadequately","","","","","5"
"Never","1999","no migration background","general elemantary","","","","","5"
"Never","1999","no migration background","middle vocational","","","","","5"
"Never","1999","no migration background","vocational + Abi","","","","","5"
"Never","1999","no migration background","higher vocational","","","","","5"
"Never","1999","no migration background","higher education","","","","","5"
"Rarely","1999","indirect migration background","in school","","","","","4"
"Rarely","1999","indirect migration background","vocational + Abi","","","","","4"
"Rarely","1999","indirect migration background","general elemantary","","","","","4"
"Rarely","1999","indirect migration background","inadequately","","","","","4"
"Rarely","1999","indirect migration background","middle vocational","","","","","4"
"Rarely","1999","indirect migration background","higher vocational","","","","","4"
"Rarely","1999","indirect migration background","higher education","","","","","4"
"Rarely","1999","no migration background","in school","","","","","4"
"Rarely","1999","no migration background","inadequately","","","","","4"
"Rarely","1999","no migration background","general elemantary","","","","","4"
"Rarely","1999","no migration background","middle vocational","","","","","4"
"Rarely","1999","no migration background","vocational + Abi","","","","","4"
"Rarely","1999","no migration background","higher vocational","","","","","4"
"Rarely","1999","no migration background","higher education","","","","","4"
"Rarely","1999","direct migration background","in school","","","","","4"
"Rarely","1999","direct migration background","inadequately","","","","","4"
"Rarely","1999","direct migration background","vocational + Abi","","","","","4"
"Rarely","1999","direct migration background","higher vocational","","","","","4"
"Rarely","1999","direct migration background","higher education","","","","","4"
"Rarely","1999","direct migration background","general elemantary","","","","","4"
"Rarely","1999","direct migration background","middle vocational","","","","","4"
"Daily","2000","indirect migration background","vocational + Abi","","","","","1"
"Daily","2000","indirect migration background","higher vocational","","","","","1"
"Daily","2000","indirect migration background","higher education","","","","","1"
"Daily","2000","indirect migration background","in school","","","","","1"
"Daily","2000","indirect migration background","inadequately","","","","","1"
"Daily","2000","indirect migration background","general elemantary","","","","","1"
"Daily","2000","indirect migration background","middle vocational","","","","","1"
"Daily","2000","no migration background","inadequately","","","","","1"
"Daily","2000","no migration background","general elemantary","","","","","1"
"Daily","2000","no migration background","middle vocational","","","","","1"
"Daily","2000","no migration background","vocational + Abi","","","","","1"
"Daily","2000","no migration background","higher vocational","","","","","1"
"Daily","2000","no migration background","higher education","","","","","1"
"Daily","2000","direct migration background","in school","","","","","1"
"Daily","2000","direct migration background","vocational + Abi","","","","","1"
"Daily","2000","direct migration background","higher vocational","","","","","1"
"Daily","2000","direct migration background","higher education","","","","","1"
"Daily","2000","no migration background","in school","","","","","1"
"Daily","2000","direct migration background","inadequately","","","","","1"
"Daily","2000","direct migration background","general elemantary","","","","","1"
"Daily","2000","direct migration background","middle vocational","","","","","1"
"Min 1x per month","2000","indirect migration background","in school","","","","","3"
"Min 1x per month","2000","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2000","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2000","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2000","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2000","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2000","indirect migration background","higher education","","","","","3"
"Min 1x per month","2000","no migration background","in school","","","","","3"
"Min 1x per month","2000","no migration background","inadequately","","","","","3"
"Min 1x per month","2000","no migration background","general elemantary","","","","","3"
"Min 1x per month","2000","no migration background","middle vocational","","","","","3"
"Min 1x per month","2000","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2000","no migration background","higher vocational","","","","","3"
"Min 1x per month","2000","no migration background","higher education","","","","","3"
"Min 1x per month","2000","direct migration background","in school","","","","","3"
"Min 1x per month","2000","direct migration background","inadequately","","","","","3"
"Min 1x per month","2000","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2000","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2000","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2000","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2000","direct migration background","higher education","","","","","3"
"Min 1x per week","2000","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2000","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2000","indirect migration background","in school","","","","","2"
"Min 1x per week","2000","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2000","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2000","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2000","indirect migration background","higher education","","","","","2"
"Min 1x per week","2000","direct migration background","in school","","","","","2"
"Min 1x per week","2000","direct migration background","inadequately","","","","","2"
"Min 1x per week","2000","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2000","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2000","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2000","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2000","direct migration background","higher education","","","","","2"
"Min 1x per week","2000","no migration background","in school","","","","","2"
"Min 1x per week","2000","no migration background","inadequately","","","","","2"
"Min 1x per week","2000","no migration background","general elemantary","","","","","2"
"Min 1x per week","2000","no migration background","middle vocational","","","","","2"
"Min 1x per week","2000","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2000","no migration background","higher vocational","","","","","2"
"Min 1x per week","2000","no migration background","higher education","","","","","2"
"Never","2000","indirect migration background","middle vocational","","","","","5"
"Never","2000","indirect migration background","vocational + Abi","","","","","5"
"Never","2000","indirect migration background","higher vocational","","","","","5"
"Never","2000","indirect migration background","higher education","","","","","5"
"Never","2000","direct migration background","middle vocational","","","","","5"
"Never","2000","direct migration background","vocational + Abi","","","","","5"
"Never","2000","indirect migration background","in school","","","","","5"
"Never","2000","indirect migration background","inadequately","","","","","5"
"Never","2000","indirect migration background","general elemantary","","","","","5"
"Never","2000","direct migration background","in school","","","","","5"
"Never","2000","direct migration background","inadequately","","","","","5"
"Never","2000","direct migration background","general elemantary","","","","","5"
"Never","2000","direct migration background","higher vocational","","","","","5"
"Never","2000","direct migration background","higher education","","","","","5"
"Never","2000","no migration background","in school","","","","","5"
"Never","2000","no migration background","inadequately","","","","","5"
"Never","2000","no migration background","general elemantary","","","","","5"
"Never","2000","no migration background","middle vocational","","","","","5"
"Never","2000","no migration background","vocational + Abi","","","","","5"
"Never","2000","no migration background","higher vocational","","","","","5"
"Never","2000","no migration background","higher education","","","","","5"
"Rarely","2000","indirect migration background","middle vocational","","","","","4"
"Rarely","2000","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2000","indirect migration background","general elemantary","","","","","4"
"Rarely","2000","indirect migration background","in school","","","","","4"
"Rarely","2000","indirect migration background","inadequately","","","","","4"
"Rarely","2000","indirect migration background","higher vocational","","","","","4"
"Rarely","2000","indirect migration background","higher education","","","","","4"
"Rarely","2000","no migration background","in school","","","","","4"
"Rarely","2000","no migration background","inadequately","","","","","4"
"Rarely","2000","no migration background","general elemantary","","","","","4"
"Rarely","2000","no migration background","middle vocational","","","","","4"
"Rarely","2000","no migration background","vocational + Abi","","","","","4"
"Rarely","2000","no migration background","higher vocational","","","","","4"
"Rarely","2000","no migration background","higher education","","","","","4"
"Rarely","2000","direct migration background","in school","","","","","4"
"Rarely","2000","direct migration background","vocational + Abi","","","","","4"
"Rarely","2000","direct migration background","higher vocational","","","","","4"
"Rarely","2000","direct migration background","higher education","","","","","4"
"Rarely","2000","direct migration background","inadequately","","","","","4"
"Rarely","2000","direct migration background","general elemantary","","","","","4"
"Rarely","2000","direct migration background","middle vocational","","","","","4"
"Daily","2001","indirect migration background","in school","","","","","1"
"Daily","2001","indirect migration background","inadequately","","","","","1"
"Daily","2001","indirect migration background","general elemantary","","","","","1"
"Daily","2001","indirect migration background","middle vocational","","","","","1"
"Daily","2001","indirect migration background","vocational + Abi","","","","","1"
"Daily","2001","indirect migration background","higher vocational","","","","","1"
"Daily","2001","indirect migration background","higher education","","","","","1"
"Daily","2001","no migration background","general elemantary","","","","","1"
"Daily","2001","no migration background","middle vocational","","","","","1"
"Daily","2001","no migration background","vocational + Abi","","","","","1"
"Daily","2001","no migration background","higher vocational","","","","","1"
"Daily","2001","no migration background","higher education","","","","","1"
"Daily","2001","direct migration background","in school","","","","","1"
"Daily","2001","direct migration background","inadequately","","","","","1"
"Daily","2001","no migration background","in school","","","","","1"
"Daily","2001","no migration background","inadequately","","","","","1"
"Daily","2001","direct migration background","general elemantary","","","","","1"
"Daily","2001","direct migration background","middle vocational","","","","","1"
"Daily","2001","direct migration background","vocational + Abi","","","","","1"
"Daily","2001","direct migration background","higher vocational","","","","","1"
"Daily","2001","direct migration background","higher education","","","","","1"
"Min 1x per month","2001","indirect migration background","in school","","","","","3"
"Min 1x per month","2001","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2001","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2001","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2001","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2001","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2001","indirect migration background","higher education","","","","","3"
"Min 1x per month","2001","no migration background","in school","","","","","3"
"Min 1x per month","2001","no migration background","inadequately","","","","","3"
"Min 1x per month","2001","no migration background","general elemantary","","","","","3"
"Min 1x per month","2001","no migration background","middle vocational","","","","","3"
"Min 1x per month","2001","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2001","no migration background","higher vocational","","","","","3"
"Min 1x per month","2001","no migration background","higher education","","","","","3"
"Min 1x per month","2001","direct migration background","in school","","","","","3"
"Min 1x per month","2001","direct migration background","inadequately","","","","","3"
"Min 1x per month","2001","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2001","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2001","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2001","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2001","direct migration background","higher education","","","","","3"
"Min 1x per week","2001","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2001","indirect migration background","higher education","","","","","2"
"Min 1x per week","2001","indirect migration background","in school","","","","","2"
"Min 1x per week","2001","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2001","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2001","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2001","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2001","direct migration background","in school","","","","","2"
"Min 1x per week","2001","direct migration background","inadequately","","","","","2"
"Min 1x per week","2001","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2001","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2001","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2001","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2001","direct migration background","higher education","","","","","2"
"Min 1x per week","2001","no migration background","in school","","","","","2"
"Min 1x per week","2001","no migration background","inadequately","","","","","2"
"Min 1x per week","2001","no migration background","general elemantary","","","","","2"
"Min 1x per week","2001","no migration background","middle vocational","","","","","2"
"Min 1x per week","2001","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2001","no migration background","higher vocational","","","","","2"
"Min 1x per week","2001","no migration background","higher education","","","","","2"
"Never","2001","indirect migration background","higher vocational","","","","","5"
"Never","2001","indirect migration background","vocational + Abi","","","","","5"
"Never","2001","indirect migration background","middle vocational","","","","","5"
"Never","2001","indirect migration background","general elemantary","","","","","5"
"Never","2001","indirect migration background","higher education","","","","","5"
"Never","2001","indirect migration background","in school","","","","","5"
"Never","2001","indirect migration background","inadequately","","","","","5"
"Never","2001","direct migration background","middle vocational","","","","","5"
"Never","2001","direct migration background","vocational + Abi","","","","","5"
"Never","2001","direct migration background","higher vocational","","","","","5"
"Never","2001","direct migration background","higher education","","","","","5"
"Never","2001","direct migration background","in school","","","","","5"
"Never","2001","direct migration background","inadequately","","","","","5"
"Never","2001","direct migration background","general elemantary","","","","","5"
"Never","2001","no migration background","in school","","","","","5"
"Never","2001","no migration background","inadequately","","","","","5"
"Never","2001","no migration background","general elemantary","","","","","5"
"Never","2001","no migration background","middle vocational","","","","","5"
"Never","2001","no migration background","vocational + Abi","","","","","5"
"Never","2001","no migration background","higher vocational","","","","","5"
"Never","2001","no migration background","higher education","","","","","5"
"Rarely","2001","indirect migration background","in school","","","","","4"
"Rarely","2001","indirect migration background","inadequately","","","","","4"
"Rarely","2001","indirect migration background","general elemantary","","","","","4"
"Rarely","2001","indirect migration background","middle vocational","","","","","4"
"Rarely","2001","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2001","indirect migration background","higher vocational","","","","","4"
"Rarely","2001","indirect migration background","higher education","","","","","4"
"Rarely","2001","no migration background","vocational + Abi","","","","","4"
"Rarely","2001","no migration background","higher vocational","","","","","4"
"Rarely","2001","no migration background","higher education","","","","","4"
"Rarely","2001","direct migration background","in school","","","","","4"
"Rarely","2001","direct migration background","middle vocational","","","","","4"
"Rarely","2001","direct migration background","vocational + Abi","","","","","4"
"Rarely","2001","direct migration background","higher vocational","","","","","4"
"Rarely","2001","direct migration background","higher education","","","","","4"
"Rarely","2001","no migration background","in school","","","","","4"
"Rarely","2001","no migration background","inadequately","","","","","4"
"Rarely","2001","no migration background","general elemantary","","","","","4"
"Rarely","2001","no migration background","middle vocational","","","","","4"
"Rarely","2001","direct migration background","inadequately","","","","","4"
"Rarely","2001","direct migration background","general elemantary","","","","","4"
"Daily","2002","indirect migration background","in school","","","","","1"
"Daily","2002","indirect migration background","inadequately","","","","","1"
"Daily","2002","indirect migration background","general elemantary","","","","","1"
"Daily","2002","indirect migration background","middle vocational","","","","","1"
"Daily","2002","indirect migration background","vocational + Abi","","","","","1"
"Daily","2002","indirect migration background","higher vocational","","","","","1"
"Daily","2002","indirect migration background","higher education","","","","","1"
"Daily","2002","no migration background","inadequately","","","","","1"
"Daily","2002","no migration background","general elemantary","","","","","1"
"Daily","2002","no migration background","middle vocational","","","","","1"
"Daily","2002","no migration background","vocational + Abi","","","","","1"
"Daily","2002","no migration background","higher vocational","","","","","1"
"Daily","2002","no migration background","higher education","","","","","1"
"Daily","2002","direct migration background","in school","","","","","1"
"Daily","2002","no migration background","in school","","","","","1"
"Daily","2002","direct migration background","inadequately","","","","","1"
"Daily","2002","direct migration background","general elemantary","","","","","1"
"Daily","2002","direct migration background","middle vocational","","","","","1"
"Daily","2002","direct migration background","vocational + Abi","","","","","1"
"Daily","2002","direct migration background","higher vocational","","","","","1"
"Daily","2002","direct migration background","higher education","","","","","1"
"Min 1x per month","2002","indirect migration background","in school","","","","","3"
"Min 1x per month","2002","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2002","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2002","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2002","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2002","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2002","indirect migration background","higher education","","","","","3"
"Min 1x per month","2002","no migration background","general elemantary","","","","","3"
"Min 1x per month","2002","no migration background","middle vocational","","","","","3"
"Min 1x per month","2002","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2002","no migration background","higher vocational","","","","","3"
"Min 1x per month","2002","no migration background","higher education","","","","","3"
"Min 1x per month","2002","direct migration background","in school","","","","","3"
"Min 1x per month","2002","direct migration background","inadequately","","","","","3"
"Min 1x per month","2002","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2002","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2002","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2002","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2002","direct migration background","higher education","","","","","3"
"Min 1x per month","2002","no migration background","in school","","","","","3"
"Min 1x per month","2002","no migration background","inadequately","","","","","3"
"Min 1x per week","2002","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2002","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2002","indirect migration background","higher education","","","","","2"
"Min 1x per week","2002","indirect migration background","in school","","","","","2"
"Min 1x per week","2002","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2002","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2002","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2002","direct migration background","in school","","","","","2"
"Min 1x per week","2002","direct migration background","inadequately","","","","","2"
"Min 1x per week","2002","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2002","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2002","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2002","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2002","direct migration background","higher education","","","","","2"
"Min 1x per week","2002","no migration background","in school","","","","","2"
"Min 1x per week","2002","no migration background","inadequately","","","","","2"
"Min 1x per week","2002","no migration background","general elemantary","","","","","2"
"Min 1x per week","2002","no migration background","middle vocational","","","","","2"
"Min 1x per week","2002","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2002","no migration background","higher vocational","","","","","2"
"Min 1x per week","2002","no migration background","higher education","","","","","2"
"Never","2002","indirect migration background","vocational + Abi","","","","","5"
"Never","2002","indirect migration background","higher education","","","","","5"
"Never","2002","indirect migration background","higher vocational","","","","","5"
"Never","2002","direct migration background","vocational + Abi","","","","","5"
"Never","2002","indirect migration background","general elemantary","","","","","5"
"Never","2002","indirect migration background","middle vocational","","","","","5"
"Never","2002","indirect migration background","in school","","","","","5"
"Never","2002","indirect migration background","inadequately","","","","","5"
"Never","2002","direct migration background","in school","","","","","5"
"Never","2002","direct migration background","inadequately","","","","","5"
"Never","2002","direct migration background","general elemantary","","","","","5"
"Never","2002","direct migration background","middle vocational","","","","","5"
"Never","2002","direct migration background","higher vocational","","","","","5"
"Never","2002","direct migration background","higher education","","","","","5"
"Never","2002","no migration background","in school","","","","","5"
"Never","2002","no migration background","inadequately","","","","","5"
"Never","2002","no migration background","general elemantary","","","","","5"
"Never","2002","no migration background","middle vocational","","","","","5"
"Never","2002","no migration background","vocational + Abi","","","","","5"
"Never","2002","no migration background","higher vocational","","","","","5"
"Never","2002","no migration background","higher education","","","","","5"
"Rarely","2002","indirect migration background","middle vocational","","","","","4"
"Rarely","2002","indirect migration background","general elemantary","","","","","4"
"Rarely","2002","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2002","indirect migration background","in school","","","","","4"
"Rarely","2002","indirect migration background","inadequately","","","","","4"
"Rarely","2002","indirect migration background","higher vocational","","","","","4"
"Rarely","2002","indirect migration background","higher education","","","","","4"
"Rarely","2002","direct migration background","in school","","","","","4"
"Rarely","2002","direct migration background","inadequately","","","","","4"
"Rarely","2002","direct migration background","vocational + Abi","","","","","4"
"Rarely","2002","direct migration background","higher vocational","","","","","4"
"Rarely","2002","direct migration background","higher education","","","","","4"
"Rarely","2002","no migration background","vocational + Abi","","","","","4"
"Rarely","2002","no migration background","higher vocational","","","","","4"
"Rarely","2002","no migration background","higher education","","","","","4"
"Rarely","2002","direct migration background","general elemantary","","","","","4"
