"pli0083","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1999","no degree/no degree yet","Female","","","",""
"Rarely","1999","lower secondary degree","Male","","","",""
"Rarely","1999","lower secondary degree","Female","","","",""
"Rarely","1999","secondary school degree","Male","","","",""
"Rarely","1999","secondary school degree","Female","","","",""
"Rarely","1999","college entrance qualification","Male","","","",""
"Rarely","1999","college entrance qualification","Female","","","",""
"Rarely","1999","Other degree","Male","","","",""
"Rarely","1999","Other degree","Female","","","",""
"Rarely","1999","no degree/no degree yet","Male","","","",""
"Rarely","1999","no degree/no degree yet","Female","","","",""
"Never","1999","lower secondary degree","Male","","","",""
"Never","1999","lower secondary degree","Female","","","",""
"Never","1999","secondary school degree","Male","","","",""
"Never","1999","secondary school degree","Female","","","",""
"Never","1999","college entrance qualification","Male","","","",""
"Never","1999","college entrance qualification","Female","","","",""
"Never","1999","Other degree","Male","","","",""
"Never","1999","Other degree","Female","","","",""
"Never","1999","no degree/no degree yet","Male","","","",""
"Never","1999","no degree/no degree yet","Female","","","",""
"Daily","2000","lower secondary degree","Male","","","",""
"Daily","2000","lower secondary degree","Female","","","",""
"Daily","2000","secondary school degree","Male","","","",""
"Daily","2000","secondary school degree","Female","","","",""
"Daily","2000","college entrance qualification","Male","","","",""
"Daily","2000","college entrance qualification","Female","","","",""
"Daily","2000","Other degree","Male","","","",""
"Daily","2000","Other degree","Female","","","",""
"Daily","2000","no degree/no degree yet","Male","","","",""
"Daily","2000","no degree/no degree yet","Female","","","",""
"Min 1x per week","2000","lower secondary degree","Male","","","",""
"Min 1x per week","2000","lower secondary degree","Female","","","",""
"Min 1x per week","2000","secondary school degree","Male","","","",""
"Min 1x per week","2000","secondary school degree","Female","","","",""
"Min 1x per week","2000","college entrance qualification","Male","","","",""
"Min 1x per week","2000","college entrance qualification","Female","","","",""
"Min 1x per week","2000","Other degree","Male","","","",""
"Min 1x per week","2000","Other degree","Female","","","",""
"Min 1x per week","2000","no degree/no degree yet","Male","","","",""
"Min 1x per week","2000","no degree/no degree yet","Female","","","",""
"Min 1x per month","2000","lower secondary degree","Male","","","",""
"Min 1x per month","2000","lower secondary degree","Female","","","",""
"Min 1x per month","2000","secondary school degree","Male","","","",""
"Min 1x per month","2000","secondary school degree","Female","","","",""
"Min 1x per month","2000","college entrance qualification","Male","","","",""
"Min 1x per month","2000","college entrance qualification","Female","","","",""
"Min 1x per month","2000","Other degree","Male","","","",""
"Min 1x per month","2000","Other degree","Female","","","",""
"Min 1x per month","2000","no degree/no degree yet","Male","","","",""
"Min 1x per month","2000","no degree/no degree yet","Female","","","",""
"Rarely","2000","lower secondary degree","Male","","","",""
"Rarely","2000","lower secondary degree","Female","","","",""
"Rarely","2000","secondary school degree","Male","","","",""
"Rarely","2000","secondary school degree","Female","","","",""
"Rarely","2000","college entrance qualification","Male","","","",""
"Rarely","2000","college entrance qualification","Female","","","",""
"Rarely","2000","Other degree","Male","","","",""
"Rarely","2000","Other degree","Female","","","",""
"Rarely","2000","no degree/no degree yet","Male","","","",""
"Rarely","2000","no degree/no degree yet","Female","","","",""
"Never","2000","lower secondary degree","Male","","","",""
"Never","2000","lower secondary degree","Female","","","",""
"Never","2000","secondary school degree","Male","","","",""
"Never","2000","secondary school degree","Female","","","",""
"Never","2000","college entrance qualification","Male","","","",""
"Never","2000","college entrance qualification","Female","","","",""
"Never","2000","Other degree","Male","","","",""
"Never","2000","Other degree","Female","","","",""
"Never","2000","no degree/no degree yet","Male","","","",""
"Never","2000","no degree/no degree yet","Female","","","",""
"Daily","2001","lower secondary degree","Male","","","",""
"Daily","2001","lower secondary degree","Female","","","",""
"Daily","2001","secondary school degree","Male","","","",""
"Daily","2001","secondary school degree","Female","","","",""
"Daily","2001","college entrance qualification","Male","","","",""
"Daily","2001","college entrance qualification","Female","","","",""
"Daily","2001","Other degree","Male","","","",""
"Daily","2001","Other degree","Female","","","",""
"Daily","2001","no degree/no degree yet","Male","","","",""
"Daily","2001","no degree/no degree yet","Female","","","",""
"Min 1x per week","2001","lower secondary degree","Male","","","",""
"Min 1x per week","2001","lower secondary degree","Female","","","",""
"Min 1x per week","2001","secondary school degree","Male","","","",""
"Min 1x per week","2001","secondary school degree","Female","","","",""
"Min 1x per week","2001","college entrance qualification","Male","","","",""
"Min 1x per week","2001","college entrance qualification","Female","","","",""
"Min 1x per week","2001","Other degree","Male","","","",""
"Min 1x per week","2001","Other degree","Female","","","",""
"Min 1x per week","2001","no degree/no degree yet","Male","","","",""
"Min 1x per week","2001","no degree/no degree yet","Female","","","",""
"Min 1x per month","2001","lower secondary degree","Male","","","",""
"Min 1x per month","2001","lower secondary degree","Female","","","",""
"Min 1x per month","2001","secondary school degree","Male","","","",""
"Min 1x per month","2001","secondary school degree","Female","","","",""
"Min 1x per month","2001","college entrance qualification","Male","","","",""
"Min 1x per month","2001","college entrance qualification","Female","","","",""
"Min 1x per month","2001","Other degree","Male","","","",""
"Min 1x per month","2001","Other degree","Female","","","",""
"Min 1x per month","2001","no degree/no degree yet","Male","","","",""
"Min 1x per month","2001","no degree/no degree yet","Female","","","",""
"Rarely","2001","lower secondary degree","Male","","","",""
"Rarely","2001","lower secondary degree","Female","","","",""
"Rarely","2001","secondary school degree","Male","","","",""
"Rarely","2001","secondary school degree","Female","","","",""
"Rarely","2001","college entrance qualification","Male","","","",""
"Rarely","2001","college entrance qualification","Female","","","",""
"Rarely","2001","Other degree","Male","","","",""
"Rarely","2001","Other degree","Female","","","",""
"Rarely","2001","no degree/no degree yet","Male","","","",""
"Rarely","2001","no degree/no degree yet","Female","","","",""
"Never","2001","lower secondary degree","Male","","","",""
"Never","2001","lower secondary degree","Female","","","",""
"Never","2001","secondary school degree","Male","","","",""
"Never","2001","secondary school degree","Female","","","",""
"Never","2001","college entrance qualification","Male","","","",""
"Never","2001","college entrance qualification","Female","","","",""
"Never","2001","Other degree","Male","","","",""
"Never","2001","Other degree","Female","","","",""
"Never","2001","no degree/no degree yet","Male","","","",""
"Never","2001","no degree/no degree yet","Female","","","",""
"Daily","2002","lower secondary degree","Male","","","",""
"Daily","2002","lower secondary degree","Female","","","",""
"Daily","2002","secondary school degree","Male","","","",""
"Daily","2002","secondary school degree","Female","","","",""
"Daily","2002","college entrance qualification","Male","","","",""
"Daily","2002","college entrance qualification","Female","","","",""
"Daily","2002","Other degree","Male","","","",""
"Daily","2002","Other degree","Female","","","",""
"Daily","2002","no degree/no degree yet","Male","","","",""
"Daily","2002","no degree/no degree yet","Female","","","",""
"Min 1x per week","2002","lower secondary degree","Male","","","",""
"Min 1x per week","2002","lower secondary degree","Female","","","",""
"Min 1x per week","2002","secondary school degree","Male","","","",""
"Min 1x per week","2002","secondary school degree","Female","","","",""
"Min 1x per week","2002","college entrance qualification","Male","","","",""
"Min 1x per week","2002","college entrance qualification","Female","","","",""
"Min 1x per week","2002","Other degree","Male","","","",""
"Min 1x per week","2002","Other degree","Female","","","",""
"Min 1x per week","2002","no degree/no degree yet","Male","","","",""
"Min 1x per week","2002","no degree/no degree yet","Female","","","",""
"Min 1x per month","2002","lower secondary degree","Male","","","",""
"Min 1x per month","2002","lower secondary degree","Female","","","",""
"Min 1x per month","2002","secondary school degree","Male","","","",""
"Min 1x per month","2002","secondary school degree","Female","","","",""
"Min 1x per month","2002","college entrance qualification","Male","","","",""
"Min 1x per month","2002","college entrance qualification","Female","","","",""
"Min 1x per month","2002","Other degree","Male","","","",""
"Min 1x per month","2002","Other degree","Female","","","",""
"Min 1x per month","2002","no degree/no degree yet","Male","","","",""
"Min 1x per month","2002","no degree/no degree yet","Female","","","",""
"Rarely","2002","lower secondary degree","Male","","","",""
"Rarely","2002","lower secondary degree","Female","","","",""
"Rarely","2002","secondary school degree","Male","","","",""
"Rarely","2002","secondary school degree","Female","","","",""
"Rarely","2002","college entrance qualification","Male","","","",""
"Rarely","2002","college entrance qualification","Female","","","",""
"Rarely","2002","Other degree","Male","","","",""
"Rarely","2002","Other degree","Female","","","",""
"Rarely","2002","no degree/no degree yet","Male","","","",""
"Rarely","2002","no degree/no degree yet","Female","","","",""
"Never","2002","lower secondary degree","Male","","","",""
"Never","2002","lower secondary degree","Female","","","",""
"Never","2002","secondary school degree","Male","","","",""
"Never","2002","secondary school degree","Female","","","",""
"Never","2002","college entrance qualification","Male","","","",""
"Never","2002","college entrance qualification","Female","","","",""
"Never","2002","Other degree","Male","","","",""
"Never","2002","Other degree","Female","","","",""
"Never","2002","no degree/no degree yet","Male","","","",""
"Never","2002","no degree/no degree yet","Female","","","",""
"Daily","2003","lower secondary degree","Male","3520","0.912177973462635","0.903246800560878","0.921109146364392"
"Daily","2003","lower secondary degree","Female","3767","0.923027029689563","0.914833063860841","0.931220995518286"
"Daily","2003","secondary school degree","Male","2384","0.848121468835101","0.834768008526081","0.861474929144121"
"Daily","2003","secondary school degree","Female","3192","0.867985779555575","0.85704450442789","0.87892705468326"
"Daily","2003","college entrance qualification","Male","2272","0.77217942380728","0.756937779729735","0.787421067884824"
"Daily","2003","college entrance qualification","Female","1912","0.761145935083889","0.744511666854222","0.777780203313556"
"Daily","2003","Other degree","Male","545","0.905237998469997","0.881743865311402","0.928732131628592"
"Daily","2003","Other degree","Female","570","0.890174284751015","0.86608158363474","0.91426698586729"
"Daily","2003","no degree/no degree yet","Male","357","0.819016213664455","0.782239482282837","0.855792945046072"
"Daily","2003","no degree/no degree yet","Female","410","0.869316842168559","0.838973893864839","0.899659790472278"
"Min 1x per week","2003","lower secondary degree","Male","223","0.0559687755117037","0.0487155185808051","0.0632220324426023"
"Min 1x per week","2003","lower secondary degree","Female","185","0.0435241884310679","0.0372519847535931","0.0497963921085427"
"Min 1x per week","2003","secondary school degree","Male","286","0.103507539312661","0.0921737297735655","0.114841348851757"
"Min 1x per week","2003","secondary school degree","Female","344","0.0966135342050217","0.087064552733949","0.106162515676094"
"Min 1x per week","2003","college entrance qualification","Male","480","0.170713662992064","0.157040700387137","0.18438662559699"
"Min 1x per week","2003","college entrance qualification","Female","458","0.1739583445683","0.159169745908785","0.188746943227814"
"Min 1x per week","2003","Other degree","Male","37","0.05449137592745","0.0362835723459583","0.0726991795089416"
"Min 1x per week","2003","Other degree","Female","48","0.0757566290899232","0.0553674639342982","0.0961457942455482"
"Min 1x per week","2003","no degree/no degree yet","Male","46","0.107943304551294","0.0783017397692316","0.137584869333356"
"Min 1x per week","2003","no degree/no degree yet","Female","51","0.0928750440329951","0.0667448885443617","0.119005199521628"
"Min 1x per month","2003","lower secondary degree","Male","30","0.0090331358950913","0.00604764454184281","0.0120186272483398"
"Min 1x per month","2003","lower secondary degree","Female","21","","",""
"Min 1x per month","2003","secondary school degree","Male","29","","",""
"Min 1x per month","2003","secondary school degree","Female","33","0.00702089672798793","0.00432211585764709","0.00971967759832878"
"Min 1x per month","2003","college entrance qualification","Male","37","0.0124846669410965","0.0084497310886264","0.0165196027935665"
"Min 1x per month","2003","college entrance qualification","Female","40","0.020622346654393","0.0150780360501423","0.0261666572586437"
"Min 1x per month","2003","Other degree","Male","4","","",""
"Min 1x per month","2003","Other degree","Female","6","","",""
"Min 1x per month","2003","no degree/no degree yet","Male","2","","",""
"Min 1x per month","2003","no degree/no degree yet","Female","4","","",""
"Rarely","2003","lower secondary degree","Male","44","0.0106601048512494","0.00741954177877128","0.0139006679237275"
"Rarely","2003","lower secondary degree","Female","40","0.00986967583561242","0.00683078260844776","0.0129085690627771"
"Rarely","2003","secondary school degree","Male","51","0.0221995036291406","0.0167178277123813","0.0276811795459"
"Rarely","2003","secondary school degree","Female","65","0.0164637616681542","0.0123507400288335","0.020576783307475"
"Rarely","2003","college entrance qualification","Male","83","0.0275056879448163","0.0215623418478636","0.033449034041769"
"Rarely","2003","college entrance qualification","Female","75","0.0263573887473146","0.0201077575005694","0.0326070199940598"
"Rarely","2003","Other degree","Male","5","","",""
"Rarely","2003","Other degree","Female","11","","",""
"Rarely","2003","no degree/no degree yet","Male","10","","",""
"Rarely","2003","no degree/no degree yet","Female","6","","",""
"Never","2003","lower secondary degree","Male","41","0.0121600102793204","0.00870159411774007","0.0156184264409007"
"Never","2003","lower secondary degree","Female","52","0.0151551565374469","0.0113995339964916","0.0189107790784021"
"Never","2003","secondary school degree","Male","25","","",""
"Never","2003","secondary school degree","Female","43","0.0119160278432612","0.00840880017943211","0.0154232555070903"
"Never","2003","college entrance qualification","Male","37","0.0171165583147436","0.0124031456786478","0.0218299709508394"
"Never","2003","college entrance qualification","Female","39","0.0179159849461039","0.0127411311855285","0.0230908387066794"
"Never","2003","Other degree","Male","6","","",""
"Never","2003","Other degree","Female","12","","",""
"Never","2003","no degree/no degree yet","Male","6","","",""
"Never","2003","no degree/no degree yet","Female","3","","",""
"Daily","2004","lower secondary degree","Male","","","",""
"Daily","2004","lower secondary degree","Female","","","",""
"Daily","2004","secondary school degree","Male","","","",""
"Daily","2004","secondary school degree","Female","","","",""
"Daily","2004","college entrance qualification","Male","","","",""
"Daily","2004","college entrance qualification","Female","","","",""
"Daily","2004","Other degree","Male","","","",""
"Daily","2004","Other degree","Female","","","",""
"Daily","2004","no degree/no degree yet","Male","","","",""
"Daily","2004","no degree/no degree yet","Female","","","",""
"Min 1x per week","2004","lower secondary degree","Male","","","",""
"Min 1x per week","2004","lower secondary degree","Female","","","",""
"Min 1x per week","2004","secondary school degree","Male","","","",""
"Min 1x per week","2004","secondary school degree","Female","","","",""
"Min 1x per week","2004","college entrance qualification","Male","","","",""
"Min 1x per week","2004","college entrance qualification","Female","","","",""
"Min 1x per week","2004","Other degree","Male","","","",""
"Min 1x per week","2004","Other degree","Female","","","",""
"Min 1x per week","2004","no degree/no degree yet","Male","","","",""
"Min 1x per week","2004","no degree/no degree yet","Female","","","",""
"Min 1x per month","2004","lower secondary degree","Male","","","",""
"Min 1x per month","2004","lower secondary degree","Female","","","",""
"Min 1x per month","2004","secondary school degree","Male","","","",""
"Min 1x per month","2004","secondary school degree","Female","","","",""
"Min 1x per month","2004","college entrance qualification","Male","","","",""
"Min 1x per month","2004","college entrance qualification","Female","","","",""
"Min 1x per month","2004","Other degree","Male","","","",""
"Min 1x per month","2004","Other degree","Female","","","",""
"Min 1x per month","2004","no degree/no degree yet","Male","","","",""
"Min 1x per month","2004","no degree/no degree yet","Female","","","",""
"Rarely","2004","lower secondary degree","Male","","","",""
"Rarely","2004","lower secondary degree","Female","","","",""
"Rarely","2004","secondary school degree","Male","","","",""
"Rarely","2004","secondary school degree","Female","","","",""
"Rarely","2004","college entrance qualification","Male","","","",""
"Rarely","2004","college entrance qualification","Female","","","",""
"Rarely","2004","Other degree","Male","","","",""
"Rarely","2004","Other degree","Female","","","",""
"Rarely","2004","no degree/no degree yet","Male","","","",""
"Rarely","2004","no degree/no degree yet","Female","","","",""
"Never","2004","lower secondary degree","Male","","","",""
"Never","2004","lower secondary degree","Female","","","",""
"Never","2004","secondary school degree","Male","","","",""
"Never","2004","secondary school degree","Female","","","",""
"Never","2004","college entrance qualification","Male","","","",""
"Never","2004","college entrance qualification","Female","","","",""
"Never","2004","Other degree","Male","","","",""
"Never","2004","Other degree","Female","","","",""
"Never","2004","no degree/no degree yet","Male","","","",""
"Never","2004","no degree/no degree yet","Female","","","",""
"Daily","2005","lower secondary degree","Male","","","",""
"Daily","2005","lower secondary degree","Female","","","",""
"Daily","2005","secondary school degree","Male","","","",""
"Daily","2005","secondary school degree","Female","","","",""
"Daily","2005","college entrance qualification","Male","","","",""
"Daily","2005","college entrance qualification","Female","","","",""
"Daily","2005","Other degree","Male","","","",""
"Daily","2005","Other degree","Female","","","",""
"Daily","2005","no degree/no degree yet","Male","","","",""
"Daily","2005","no degree/no degree yet","Female","","","",""
"Min 1x per week","2005","lower secondary degree","Male","","","",""
"Min 1x per week","2005","lower secondary degree","Female","","","",""
"Min 1x per week","2005","secondary school degree","Male","","","",""
"Min 1x per week","2005","secondary school degree","Female","","","",""
"Min 1x per week","2005","college entrance qualification","Male","","","",""
"Min 1x per week","2005","college entrance qualification","Female","","","",""
"Min 1x per week","2005","Other degree","Male","","","",""
"Min 1x per week","2005","Other degree","Female","","","",""
"Min 1x per week","2005","no degree/no degree yet","Male","","","",""
"Min 1x per week","2005","no degree/no degree yet","Female","","","",""
"Min 1x per month","2005","lower secondary degree","Male","","","",""
"Min 1x per month","2005","lower secondary degree","Female","","","",""
"Min 1x per month","2005","secondary school degree","Male","","","",""
"Min 1x per month","2005","secondary school degree","Female","","","",""
"Min 1x per month","2005","college entrance qualification","Male","","","",""
"Min 1x per month","2005","college entrance qualification","Female","","","",""
"Min 1x per month","2005","Other degree","Male","","","",""
"Min 1x per month","2005","Other degree","Female","","","",""
"Min 1x per month","2005","no degree/no degree yet","Male","","","",""
"Min 1x per month","2005","no degree/no degree yet","Female","","","",""
"Rarely","2005","lower secondary degree","Male","","","",""
"Rarely","2005","lower secondary degree","Female","","","",""
"Rarely","2005","secondary school degree","Male","","","",""
"Rarely","2005","secondary school degree","Female","","","",""
"Rarely","2005","college entrance qualification","Male","","","",""
"Rarely","2005","college entrance qualification","Female","","","",""
"Rarely","2005","Other degree","Male","","","",""
"Rarely","2005","Other degree","Female","","","",""
"Rarely","2005","no degree/no degree yet","Male","","","",""
"Rarely","2005","no degree/no degree yet","Female","","","",""
"Never","2005","lower secondary degree","Male","","","",""
"Never","2005","lower secondary degree","Female","","","",""
"Never","2005","secondary school degree","Male","","","",""
"Never","2005","secondary school degree","Female","","","",""
"Never","2005","college entrance qualification","Male","","","",""
"Never","2005","college entrance qualification","Female","","","",""
"Never","2005","Other degree","Male","","","",""
"Never","2005","Other degree","Female","","","",""
"Never","2005","no degree/no degree yet","Male","","","",""
"Never","2005","no degree/no degree yet","Female","","","",""
"Daily","2006","lower secondary degree","Male","","","",""
"Daily","2006","lower secondary degree","Female","","","",""
"Daily","2006","secondary school degree","Male","","","",""
"Daily","2006","secondary school degree","Female","","","",""
"Daily","2006","college entrance qualification","Male","","","",""
"Daily","2006","college entrance qualification","Female","","","",""
"Daily","2006","Other degree","Male","","","",""
"Daily","2006","Other degree","Female","","","",""
"Daily","2006","no degree/no degree yet","Male","","","",""
"Daily","2006","no degree/no degree yet","Female","","","",""
"Min 1x per week","2006","lower secondary degree","Male","","","",""
"Min 1x per week","2006","lower secondary degree","Female","","","",""
"Min 1x per week","2006","secondary school degree","Male","","","",""
"Min 1x per week","2006","secondary school degree","Female","","","",""
"Min 1x per week","2006","college entrance qualification","Male","","","",""
"Min 1x per week","2006","college entrance qualification","Female","","","",""
"Min 1x per week","2006","Other degree","Male","","","",""
"Min 1x per week","2006","Other degree","Female","","","",""
"Min 1x per week","2006","no degree/no degree yet","Male","","","",""
"Min 1x per week","2006","no degree/no degree yet","Female","","","",""
"Min 1x per month","2006","lower secondary degree","Male","","","",""
"Min 1x per month","2006","lower secondary degree","Female","","","",""
"Min 1x per month","2006","secondary school degree","Male","","","",""
"Min 1x per month","2006","secondary school degree","Female","","","",""
"Min 1x per month","2006","college entrance qualification","Male","","","",""
"Min 1x per month","2006","college entrance qualification","Female","","","",""
"Min 1x per month","2006","Other degree","Male","","","",""
"Min 1x per month","2006","Other degree","Female","","","",""
"Min 1x per month","2006","no degree/no degree yet","Male","","","",""
"Min 1x per month","2006","no degree/no degree yet","Female","","","",""
"Rarely","2006","lower secondary degree","Male","","","",""
"Rarely","2006","lower secondary degree","Female","","","",""
"Rarely","2006","secondary school degree","Male","","","",""
"Rarely","2006","secondary school degree","Female","","","",""
"Rarely","2006","college entrance qualification","Male","","","",""
"Rarely","2006","college entrance qualification","Female","","","",""
"Rarely","2006","Other degree","Male","","","",""
"Rarely","2006","Other degree","Female","","","",""
"Rarely","2006","no degree/no degree yet","Male","","","",""
"Rarely","2006","no degree/no degree yet","Female","","","",""
"Never","2006","lower secondary degree","Male","","","",""
"Never","2006","lower secondary degree","Female","","","",""
"Never","2006","secondary school degree","Male","","","",""
"Never","2006","secondary school degree","Female","","","",""
"Never","2006","college entrance qualification","Male","","","",""
"Never","2006","college entrance qualification","Female","","","",""
"Never","2006","Other degree","Male","","","",""
"Never","2006","Other degree","Female","","","",""
"Never","2006","no degree/no degree yet","Male","","","",""
"Never","2006","no degree/no degree yet","Female","","","",""
"Daily","2007","lower secondary degree","Male","","","",""
"Daily","2007","lower secondary degree","Female","","","",""
"Daily","2007","secondary school degree","Male","","","",""
"Daily","2007","secondary school degree","Female","","","",""
"Daily","2007","college entrance qualification","Male","","","",""
"Daily","2007","college entrance qualification","Female","","","",""
"Daily","2007","Other degree","Male","","","",""
"Daily","2007","Other degree","Female","","","",""
"Daily","2007","no degree/no degree yet","Male","","","",""
"Daily","2007","no degree/no degree yet","Female","","","",""
"Min 1x per week","2007","lower secondary degree","Male","","","",""
"Min 1x per week","2007","lower secondary degree","Female","","","",""
"Min 1x per week","2007","secondary school degree","Male","","","",""
"Min 1x per week","2007","secondary school degree","Female","","","",""
"Min 1x per week","2007","college entrance qualification","Male","","","",""
"Min 1x per week","2007","college entrance qualification","Female","","","",""
"Min 1x per week","2007","Other degree","Male","","","",""
"Min 1x per week","2007","Other degree","Female","","","",""
"Min 1x per week","2007","no degree/no degree yet","Male","","","",""
"Min 1x per week","2007","no degree/no degree yet","Female","","","",""
"Min 1x per month","2007","lower secondary degree","Male","","","",""
"Min 1x per month","2007","lower secondary degree","Female","","","",""
"Min 1x per month","2007","secondary school degree","Male","","","",""
"Min 1x per month","2007","secondary school degree","Female","","","",""
"Min 1x per month","2007","college entrance qualification","Male","","","",""
"Min 1x per month","2007","college entrance qualification","Female","","","",""
"Min 1x per month","2007","Other degree","Male","","","",""
"Min 1x per month","2007","Other degree","Female","","","",""
"Min 1x per month","2007","no degree/no degree yet","Male","","","",""
"Min 1x per month","2007","no degree/no degree yet","Female","","","",""
"Rarely","2007","lower secondary degree","Male","","","",""
"Rarely","2007","lower secondary degree","Female","","","",""
"Rarely","2007","secondary school degree","Male","","","",""
"Rarely","2007","secondary school degree","Female","","","",""
"Rarely","2007","college entrance qualification","Male","","","",""
"Rarely","2007","college entrance qualification","Female","","","",""
"Rarely","2007","Other degree","Male","","","",""
"Rarely","2007","Other degree","Female","","","",""
"Rarely","2007","no degree/no degree yet","Male","","","",""
"Rarely","2007","no degree/no degree yet","Female","","","",""
"Never","2007","lower secondary degree","Male","","","",""
"Never","2007","lower secondary degree","Female","","","",""
"Never","2007","secondary school degree","Male","","","",""
"Never","2007","secondary school degree","Female","","","",""
"Never","2007","college entrance qualification","Male","","","",""
"Never","2007","college entrance qualification","Female","","","",""
"Never","2007","Other degree","Male","","","",""
"Never","2007","Other degree","Female","","","",""
"Never","2007","no degree/no degree yet","Male","","","",""
"Never","2007","no degree/no degree yet","Female","","","",""
"Daily","2008","lower secondary degree","Male","2865","0.89243286051434","0.881645515779609","0.903220205249071"
"Daily","2008","lower secondary degree","Female","3045","0.911775161723058","0.902115937647381","0.921434385798734"
"Daily","2008","secondary school degree","Male","2046","0.831276520587893","0.816440996169902","0.846112045005884"
"Daily","2008","secondary school degree","Female","2821","0.849108628097165","0.836905358956636","0.861311897237694"
"Daily","2008","college entrance qualification","Male","1959","0.733800480707967","0.717001553364006","0.750599408051928"
"Daily","2008","college entrance qualification","Female","1778","0.709753086770486","0.691897067239513","0.72760910630146"
"Daily","2008","Other degree","Male","386","0.87047780433199","0.838960011518399","0.901995597145582"
"Daily","2008","Other degree","Female","444","0.862036450902254","0.832106362672621","0.891966539131886"
"Daily","2008","no degree/no degree yet","Male","204","0.798325057195987","0.7489796105481","0.847670503843873"
"Daily","2008","no degree/no degree yet","Female","246","0.832914697406792","0.790272083975452","0.875557310838132"
"Min 1x per week","2008","lower secondary degree","Male","195","0.0681073968847989","0.0593360346936661","0.0768787590759318"
"Min 1x per week","2008","lower secondary degree","Female","159","0.0442274514113695","0.0372253860511803","0.0512295167715587"
"Min 1x per week","2008","secondary school degree","Male","292","0.121613720952341","0.108666503440399","0.134560938464283"
"Min 1x per week","2008","secondary school degree","Female","330","0.106079353811446","0.0955808532485156","0.116577854374376"
"Min 1x per week","2008","college entrance qualification","Male","532","0.200594823343526","0.185374206229788","0.215815440457264"
"Min 1x per week","2008","college entrance qualification","Female","521","0.213349727831155","0.197232731848763","0.229466723813547"
"Min 1x per week","2008","Other degree","Male","28","","",""
"Min 1x per week","2008","Other degree","Female","38","0.0768503726291813","0.0537338746705155","0.0999668705878471"
"Min 1x per week","2008","no degree/no degree yet","Male","40","0.152726666592174","0.108488161981602","0.196965171202745"
"Min 1x per week","2008","no degree/no degree yet","Female","36","0.101800937672396","0.0672359335029413","0.136365941841851"
"Min 1x per month","2008","lower secondary degree","Male","28","","",""
"Min 1x per month","2008","lower secondary degree","Female","24","","",""
"Min 1x per month","2008","secondary school degree","Male","39","0.0137981958912803","0.00917719094100245","0.0184192008415582"
"Min 1x per month","2008","secondary school degree","Female","38","0.0122451727842695","0.00849570696992144","0.0159946385986175"
"Min 1x per month","2008","college entrance qualification","Male","61","0.0259576070402699","0.0199138057281564","0.0320014083523835"
"Min 1x per month","2008","college entrance qualification","Female","60","0.0229774169328015","0.0170828743979832","0.0288719594676198"
"Min 1x per month","2008","Other degree","Male","6","","",""
"Min 1x per month","2008","Other degree","Female","6","","",""
"Min 1x per month","2008","no degree/no degree yet","Male","5","","",""
"Min 1x per month","2008","no degree/no degree yet","Female","2","","",""
"Rarely","2008","lower secondary degree","Male","54","0.0199367116623721","0.0150699419557755","0.0248034813689686"
"Rarely","2008","lower secondary degree","Female","48","0.0201828494346658","0.0153936085023131","0.0249720903670186"
"Rarely","2008","secondary school degree","Male","51","0.0212612019325094","0.0155468143594099","0.026975589505609"
"Rarely","2008","secondary school degree","Female","80","0.0199401822107466","0.0151741912736577","0.0247061731478354"
"Rarely","2008","college entrance qualification","Male","74","0.0269588358102322","0.0208027438905065","0.0331149277299579"
"Rarely","2008","college entrance qualification","Female","88","0.0313030224077889","0.0244523324850239","0.0381537123305539"
"Rarely","2008","Other degree","Male","8","","",""
"Rarely","2008","Other degree","Female","15","","",""
"Rarely","2008","no degree/no degree yet","Male","2","","",""
"Rarely","2008","no degree/no degree yet","Female","6","","",""
"Never","2008","lower secondary degree","Male","27","","",""
"Never","2008","lower secondary degree","Female","36","0.0136194628501586","0.00967211713919194","0.0175668085611253"
"Never","2008","secondary school degree","Male","20","","",""
"Never","2008","secondary school degree","Female","36","0.0126266630963731","0.00881997448176251","0.0164333517109838"
"Never","2008","college entrance qualification","Male","33","0.0126882530980048","0.00843406203391705","0.0169424441620925"
"Never","2008","college entrance qualification","Female","35","0.022616746057768","0.0167675697770441","0.0284659223384919"
"Never","2008","Other degree","Male","8","","",""
"Never","2008","Other degree","Female","7","","",""
"Never","2008","no degree/no degree yet","Male","3","","",""
"Never","2008","no degree/no degree yet","Female","4","","",""
"Daily","2009","lower secondary degree","Male","","","",""
"Daily","2009","lower secondary degree","Female","","","",""
"Daily","2009","secondary school degree","Male","","","",""
"Daily","2009","secondary school degree","Female","","","",""
"Daily","2009","college entrance qualification","Male","","","",""
"Daily","2009","college entrance qualification","Female","","","",""
"Daily","2009","Other degree","Male","","","",""
"Daily","2009","Other degree","Female","","","",""
"Daily","2009","no degree/no degree yet","Male","","","",""
"Daily","2009","no degree/no degree yet","Female","","","",""
"Min 1x per week","2009","lower secondary degree","Male","","","",""
"Min 1x per week","2009","lower secondary degree","Female","","","",""
"Min 1x per week","2009","secondary school degree","Male","","","",""
"Min 1x per week","2009","secondary school degree","Female","","","",""
"Min 1x per week","2009","college entrance qualification","Male","","","",""
"Min 1x per week","2009","college entrance qualification","Female","","","",""
"Min 1x per week","2009","Other degree","Male","","","",""
"Min 1x per week","2009","Other degree","Female","","","",""
