"pli0083","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1996","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1996","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1996","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1996","(3b) higher tertiary education","Female","","","",""
"Rarely","1996","(0) in school","Male","","","",""
"Rarely","1996","(0) in school","Female","","","",""
"Rarely","1996","(1a) inadequately completed","Male","","","",""
"Rarely","1996","(1a) inadequately completed","Female","","","",""
"Rarely","1996","(1b) general elementary school","Male","","","",""
"Rarely","1996","(1b) general elementary school","Female","","","",""
"Rarely","1996","(1c) basic vocational qualification","Male","","","",""
"Rarely","1996","(1c) basic vocational qualification","Female","","","",""
"Rarely","1996","(2b) intermediate general qualification","Male","","","",""
"Rarely","1996","(2b) intermediate general qualification","Female","","","",""
"Rarely","1996","(2a) intermediate vocational","Male","","","",""
"Rarely","1996","(2a) intermediate vocational","Female","","","",""
"Rarely","1996","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1996","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1996","(3a) lower tertiary education","Male","","","",""
"Rarely","1996","(3a) lower tertiary education","Female","","","",""
"Rarely","1996","(3b) higher tertiary education","Male","","","",""
"Rarely","1996","(3b) higher tertiary education","Female","","","",""
"Never","1996","(0) in school","Male","","","",""
"Never","1996","(0) in school","Female","","","",""
"Never","1996","(1a) inadequately completed","Male","","","",""
"Never","1996","(1a) inadequately completed","Female","","","",""
"Never","1996","(1b) general elementary school","Male","","","",""
"Never","1996","(1b) general elementary school","Female","","","",""
"Never","1996","(1c) basic vocational qualification","Male","","","",""
"Never","1996","(1c) basic vocational qualification","Female","","","",""
"Never","1996","(2b) intermediate general qualification","Male","","","",""
"Never","1996","(2b) intermediate general qualification","Female","","","",""
"Never","1996","(2a) intermediate vocational","Male","","","",""
"Never","1996","(2a) intermediate vocational","Female","","","",""
"Never","1996","(2c_gen) general maturity certificate","Male","","","",""
"Never","1996","(2c_gen) general maturity certificate","Female","","","",""
"Never","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1996","(3a) lower tertiary education","Male","","","",""
"Never","1996","(3a) lower tertiary education","Female","","","",""
"Never","1996","(3b) higher tertiary education","Male","","","",""
"Never","1996","(3b) higher tertiary education","Female","","","",""
"Daily","1997","(0) in school","Male","","","",""
"Daily","1997","(0) in school","Female","","","",""
"Daily","1997","(1a) inadequately completed","Male","","","",""
"Daily","1997","(1a) inadequately completed","Female","","","",""
"Daily","1997","(1b) general elementary school","Male","","","",""
"Daily","1997","(1b) general elementary school","Female","","","",""
"Daily","1997","(1c) basic vocational qualification","Male","","","",""
"Daily","1997","(1c) basic vocational qualification","Female","","","",""
"Daily","1997","(2b) intermediate general qualification","Male","","","",""
"Daily","1997","(2b) intermediate general qualification","Female","","","",""
"Daily","1997","(2a) intermediate vocational","Male","","","",""
"Daily","1997","(2a) intermediate vocational","Female","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1997","(3a) lower tertiary education","Male","","","",""
"Daily","1997","(3a) lower tertiary education","Female","","","",""
"Daily","1997","(3b) higher tertiary education","Male","","","",""
"Daily","1997","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1997","(0) in school","Male","","","",""
"Min 1x per week","1997","(0) in school","Female","","","",""
"Min 1x per week","1997","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1997","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1997","(1b) general elementary school","Male","","","",""
"Min 1x per week","1997","(1b) general elementary school","Female","","","",""
"Min 1x per week","1997","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1997","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1997","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1997","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1997","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1997","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1997","(0) in school","Male","","","",""
"Min 1x per month","1997","(0) in school","Female","","","",""
"Min 1x per month","1997","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1997","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1997","(1b) general elementary school","Male","","","",""
"Min 1x per month","1997","(1b) general elementary school","Female","","","",""
"Min 1x per month","1997","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1997","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","Female","","","",""
"Rarely","1997","(0) in school","Male","","","",""
"Rarely","1997","(0) in school","Female","","","",""
"Rarely","1997","(1a) inadequately completed","Male","","","",""
"Rarely","1997","(1a) inadequately completed","Female","","","",""
"Rarely","1997","(1b) general elementary school","Male","","","",""
"Rarely","1997","(1b) general elementary school","Female","","","",""
"Rarely","1997","(1c) basic vocational qualification","Male","","","",""
"Rarely","1997","(1c) basic vocational qualification","Female","","","",""
"Rarely","1997","(2b) intermediate general qualification","Male","","","",""
"Rarely","1997","(2b) intermediate general qualification","Female","","","",""
"Rarely","1997","(2a) intermediate vocational","Male","","","",""
"Rarely","1997","(2a) intermediate vocational","Female","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1997","(3a) lower tertiary education","Male","","","",""
"Rarely","1997","(3a) lower tertiary education","Female","","","",""
"Rarely","1997","(3b) higher tertiary education","Male","","","",""
"Rarely","1997","(3b) higher tertiary education","Female","","","",""
"Never","1997","(0) in school","Male","","","",""
"Never","1997","(0) in school","Female","","","",""
"Never","1997","(1a) inadequately completed","Male","","","",""
"Never","1997","(1a) inadequately completed","Female","","","",""
"Never","1997","(1b) general elementary school","Male","","","",""
"Never","1997","(1b) general elementary school","Female","","","",""
"Never","1997","(1c) basic vocational qualification","Male","","","",""
"Never","1997","(1c) basic vocational qualification","Female","","","",""
"Never","1997","(2b) intermediate general qualification","Male","","","",""
"Never","1997","(2b) intermediate general qualification","Female","","","",""
"Never","1997","(2a) intermediate vocational","Male","","","",""
"Never","1997","(2a) intermediate vocational","Female","","","",""
"Never","1997","(2c_gen) general maturity certificate","Male","","","",""
"Never","1997","(2c_gen) general maturity certificate","Female","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1997","(3a) lower tertiary education","Male","","","",""
"Never","1997","(3a) lower tertiary education","Female","","","",""
"Never","1997","(3b) higher tertiary education","Male","","","",""
"Never","1997","(3b) higher tertiary education","Female","","","",""
"Daily","1998","(0) in school","Male","146","0.86905680466997","0.816949248843552","0.921164360496387"
"Daily","1998","(0) in school","Female","139","0.779352113675257","0.717015906408448","0.841688320942065"
"Daily","1998","(1a) inadequately completed","Male","196","0.94556728564428","0.914735928758678","0.976398642529883"
"Daily","1998","(1a) inadequately completed","Female","258","0.894985230416738","0.859392706370937","0.930577754462539"
"Daily","1998","(1b) general elementary school","Male","655","0.89955293512721","0.877687316521145","0.921418553733276"
"Daily","1998","(1b) general elementary school","Female","1207","0.923706475219461","0.909341925810826","0.938071024628097"
"Daily","1998","(1c) basic vocational qualification","Male","2076","0.89828477648894","0.885923378418331","0.910646174559549"
"Daily","1998","(1c) basic vocational qualification","Female","1689","0.895214534429277","0.881332875368505","0.90909619349005"
"Daily","1998","(2b) intermediate general qualification","Male","184","0.844267676495635","0.795799316623049","0.892736036368221"
"Daily","1998","(2b) intermediate general qualification","Female","273","0.884239340749427","0.849239909489563","0.919238772009291"
"Daily","1998","(2a) intermediate vocational","Male","1092","0.850248800919207","0.830851800141828","0.869645801696586"
"Daily","1998","(2a) intermediate vocational","Female","1311","0.839570228698731","0.821287811715393","0.857852645682068"
"Daily","1998","(2c_gen) general maturity certificate","Male","177","0.681825798791678","0.622899160410857","0.740752437172499"
"Daily","1998","(2c_gen) general maturity certificate","Female","169","0.641341455360239","0.581039665678756","0.701643245041721"
"Daily","1998","(2c_voc) vocational maturity certificate","Male","256","0.786411893266191","0.741716743242027","0.831107043290356"
"Daily","1998","(2c_voc) vocational maturity certificate","Female","256","0.681438122608556","0.632695976523992","0.73018026869312"
"Daily","1998","(3a) lower tertiary education","Male","387","0.789123778034339","0.752743928654257","0.825503627414421"
"Daily","1998","(3a) lower tertiary education","Female","398","0.812038082929207","0.777124157147115","0.846952008711298"
"Daily","1998","(3b) higher tertiary education","Male","443","0.720094950178866","0.684141967181703","0.756047933176029"
"Daily","1998","(3b) higher tertiary education","Female","276","0.667289888749743","0.621625598818551","0.712954178680936"
"Min 1x per week","1998","(0) in school","Male","14","","",""
"Min 1x per week","1998","(0) in school","Female","25","","",""
"Min 1x per week","1998","(1a) inadequately completed","Male","7","","",""
"Min 1x per week","1998","(1a) inadequately completed","Female","14","","",""
"Min 1x per week","1998","(1b) general elementary school","Male","45","0.0607573843959557","0.0433806481206935","0.0781341206712179"
"Min 1x per week","1998","(1b) general elementary school","Female","57","0.0388304674247897","0.0283768288495587","0.0492841060000206"
"Min 1x per week","1998","(1c) basic vocational qualification","Male","145","0.0578381530800904","0.048291798566266","0.0673845075939149"
"Min 1x per week","1998","(1c) basic vocational qualification","Female","118","0.0644148054144657","0.0532882225246198","0.0755413883043115"
"Min 1x per week","1998","(2b) intermediate general qualification","Male","24","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","Female","28","","",""
"Min 1x per week","1998","(2a) intermediate vocational","Male","141","0.100863722719747","0.0844934214613596","0.117234023978134"
"Min 1x per week","1998","(2a) intermediate vocational","Female","174","0.116439134874769","0.100460843603015","0.132417426146522"
"Min 1x per week","1998","(2c_gen) general maturity certificate","Male","53","0.279332091597493","0.22256842004986","0.336095763145126"
"Min 1x per week","1998","(2c_gen) general maturity certificate","Female","52","0.236812404351385","0.183360543478762","0.290264265224008"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Male","49","0.163809207416349","0.123447579452893","0.204170835379805"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Female","72","0.23279984853954","0.188587842624918","0.277011854454162"
"Min 1x per week","1998","(3a) lower tertiary education","Male","74","0.142326922436663","0.111168250127642","0.173485594745683"
"Min 1x per week","1998","(3a) lower tertiary education","Female","59","0.13387476232098","0.103443830152051","0.16430569448991"
"Min 1x per week","1998","(3b) higher tertiary education","Male","119","0.219331347295482","0.186193949332665","0.252468745258298"
"Min 1x per week","1998","(3b) higher tertiary education","Female","99","0.247098484514826","0.205297109895403","0.288899859134248"
"Min 1x per month","1998","(0) in school","Male","","","",""
"Min 1x per month","1998","(0) in school","Female","1","","",""
"Min 1x per month","1998","(1a) inadequately completed","Male","3","","",""
"Min 1x per month","1998","(1a) inadequately completed","Female","2","","",""
"Min 1x per month","1998","(1b) general elementary school","Male","4","","",""
"Min 1x per month","1998","(1b) general elementary school","Female","11","","",""
"Min 1x per month","1998","(1c) basic vocational qualification","Male","17","","",""
"Min 1x per month","1998","(1c) basic vocational qualification","Female","12","","",""
"Min 1x per month","1998","(2b) intermediate general qualification","Male","1","","",""
"Min 1x per month","1998","(2b) intermediate general qualification","Female","4","","",""
"Min 1x per month","1998","(2a) intermediate vocational","Male","17","","",""
"Min 1x per month","1998","(2a) intermediate vocational","Female","9","","",""
"Min 1x per month","1998","(2c_gen) general maturity certificate","Male","3","","",""
"Min 1x per month","1998","(2c_gen) general maturity certificate","Female","6","","",""
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Male","3","","",""
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Female","5","","",""
"Min 1x per month","1998","(3a) lower tertiary education","Male","6","","",""
"Min 1x per month","1998","(3a) lower tertiary education","Female","6","","",""
"Min 1x per month","1998","(3b) higher tertiary education","Male","15","","",""
"Min 1x per month","1998","(3b) higher tertiary education","Female","4","","",""
"Rarely","1998","(0) in school","Male","1","","",""
"Rarely","1998","(0) in school","Female","4","","",""
"Rarely","1998","(1a) inadequately completed","Male","1","","",""
"Rarely","1998","(1a) inadequately completed","Female","8","","",""
"Rarely","1998","(1b) general elementary school","Male","15","","",""
"Rarely","1998","(1b) general elementary school","Female","19","","",""
"Rarely","1998","(1c) basic vocational qualification","Male","46","0.0261693861485737","0.0196409964205671","0.0326977758765803"
"Rarely","1998","(1c) basic vocational qualification","Female","38","0.0256227786168856","0.0184612791950135","0.0327842780387577"
"Rarely","1998","(2b) intermediate general qualification","Male","6","","",""
"Rarely","1998","(2b) intermediate general qualification","Female","10","","",""
"Rarely","1998","(2a) intermediate vocational","Male","41","0.0304249853982982","0.0210885238737608","0.0397614469228356"
"Rarely","1998","(2a) intermediate vocational","Female","40","0.02817632593598","0.0199330747962508","0.0364195770757092"
"Rarely","1998","(2c_gen) general maturity certificate","Male","3","","",""
"Rarely","1998","(2c_gen) general maturity certificate","Female","12","","",""
"Rarely","1998","(2c_voc) vocational maturity certificate","Male","9","","",""
"Rarely","1998","(2c_voc) vocational maturity certificate","Female","14","","",""
"Rarely","1998","(3a) lower tertiary education","Male","14","","",""
"Rarely","1998","(3a) lower tertiary education","Female","15","","",""
"Rarely","1998","(3b) higher tertiary education","Male","11","","",""
"Rarely","1998","(3b) higher tertiary education","Female","18","","",""
"Never","1998","(0) in school","Male","","","",""
"Never","1998","(0) in school","Female","1","","",""
"Never","1998","(1a) inadequately completed","Male","1","","",""
"Never","1998","(1a) inadequately completed","Female","3","","",""
"Never","1998","(1b) general elementary school","Male","7","","",""
"Never","1998","(1b) general elementary school","Female","18","","",""
"Never","1998","(1c) basic vocational qualification","Male","13","","",""
"Never","1998","(1c) basic vocational qualification","Female","13","","",""
"Never","1998","(2b) intermediate general qualification","Male","","","",""
"Never","1998","(2b) intermediate general qualification","Female","6","","",""
"Never","1998","(2a) intermediate vocational","Male","9","","",""
"Never","1998","(2a) intermediate vocational","Female","14","","",""
"Never","1998","(2c_gen) general maturity certificate","Male","4","","",""
"Never","1998","(2c_gen) general maturity certificate","Female","4","","",""
"Never","1998","(2c_voc) vocational maturity certificate","Male","6","","",""
"Never","1998","(2c_voc) vocational maturity certificate","Female","4","","",""
"Never","1998","(3a) lower tertiary education","Male","2","","",""
"Never","1998","(3a) lower tertiary education","Female","3","","",""
"Never","1998","(3b) higher tertiary education","Male","11","","",""
"Never","1998","(3b) higher tertiary education","Female","12","","",""
"Daily","1999","(0) in school","Male","","","",""
"Daily","1999","(0) in school","Female","","","",""
"Daily","1999","(1a) inadequately completed","Male","","","",""
"Daily","1999","(1a) inadequately completed","Female","","","",""
"Daily","1999","(1b) general elementary school","Male","","","",""
"Daily","1999","(1b) general elementary school","Female","","","",""
"Daily","1999","(1c) basic vocational qualification","Male","","","",""
"Daily","1999","(1c) basic vocational qualification","Female","","","",""
"Daily","1999","(2b) intermediate general qualification","Male","","","",""
"Daily","1999","(2b) intermediate general qualification","Female","","","",""
"Daily","1999","(2a) intermediate vocational","Male","","","",""
"Daily","1999","(2a) intermediate vocational","Female","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1999","(3a) lower tertiary education","Male","","","",""
"Daily","1999","(3a) lower tertiary education","Female","","","",""
"Daily","1999","(3b) higher tertiary education","Male","","","",""
"Daily","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1999","(0) in school","Male","","","",""
"Min 1x per week","1999","(0) in school","Female","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1999","(1b) general elementary school","Male","","","",""
"Min 1x per week","1999","(1b) general elementary school","Female","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1999","(0) in school","Male","","","",""
"Min 1x per month","1999","(0) in school","Female","","","",""
"Min 1x per month","1999","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1999","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1999","(1b) general elementary school","Male","","","",""
"Min 1x per month","1999","(1b) general elementary school","Female","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","Female","","","",""
"Rarely","1999","(0) in school","Male","","","",""
"Rarely","1999","(0) in school","Female","","","",""
"Rarely","1999","(1a) inadequately completed","Male","","","",""
"Rarely","1999","(1a) inadequately completed","Female","","","",""
"Rarely","1999","(1b) general elementary school","Male","","","",""
"Rarely","1999","(1b) general elementary school","Female","","","",""
"Rarely","1999","(1c) basic vocational qualification","Male","","","",""
"Rarely","1999","(1c) basic vocational qualification","Female","","","",""
"Rarely","1999","(2b) intermediate general qualification","Male","","","",""
"Rarely","1999","(2b) intermediate general qualification","Female","","","",""
"Rarely","1999","(2a) intermediate vocational","Male","","","",""
"Rarely","1999","(2a) intermediate vocational","Female","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1999","(3a) lower tertiary education","Male","","","",""
"Rarely","1999","(3a) lower tertiary education","Female","","","",""
"Rarely","1999","(3b) higher tertiary education","Male","","","",""
"Rarely","1999","(3b) higher tertiary education","Female","","","",""
"Never","1999","(0) in school","Male","","","",""
"Never","1999","(0) in school","Female","","","",""
"Never","1999","(1a) inadequately completed","Male","","","",""
"Never","1999","(1a) inadequately completed","Female","","","",""
"Never","1999","(1b) general elementary school","Male","","","",""
"Never","1999","(1b) general elementary school","Female","","","",""
"Never","1999","(1c) basic vocational qualification","Male","","","",""
"Never","1999","(1c) basic vocational qualification","Female","","","",""
"Never","1999","(2b) intermediate general qualification","Male","","","",""
"Never","1999","(2b) intermediate general qualification","Female","","","",""
"Never","1999","(2a) intermediate vocational","Male","","","",""
"Never","1999","(2a) intermediate vocational","Female","","","",""
"Never","1999","(2c_gen) general maturity certificate","Male","","","",""
"Never","1999","(2c_gen) general maturity certificate","Female","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1999","(3a) lower tertiary education","Male","","","",""
"Never","1999","(3a) lower tertiary education","Female","","","",""
"Never","1999","(3b) higher tertiary education","Male","","","",""
"Never","1999","(3b) higher tertiary education","Female","","","",""
"Daily","2000","(0) in school","Male","","","",""
"Daily","2000","(0) in school","Female","","","",""
"Daily","2000","(1a) inadequately completed","Male","","","",""
"Daily","2000","(1a) inadequately completed","Female","","","",""
"Daily","2000","(1b) general elementary school","Male","","","",""
"Daily","2000","(1b) general elementary school","Female","","","",""
"Daily","2000","(1c) basic vocational qualification","Male","","","",""
"Daily","2000","(1c) basic vocational qualification","Female","","","",""
"Daily","2000","(2b) intermediate general qualification","Male","","","",""
"Daily","2000","(2b) intermediate general qualification","Female","","","",""
"Daily","2000","(2a) intermediate vocational","Male","","","",""
"Daily","2000","(2a) intermediate vocational","Female","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2000","(3a) lower tertiary education","Male","","","",""
"Daily","2000","(3a) lower tertiary education","Female","","","",""
"Daily","2000","(3b) higher tertiary education","Male","","","",""
"Daily","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2000","(0) in school","Male","","","",""
"Min 1x per week","2000","(0) in school","Female","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2000","(1b) general elementary school","Male","","","",""
"Min 1x per week","2000","(1b) general elementary school","Female","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2000","(0) in school","Male","","","",""
"Min 1x per month","2000","(0) in school","Female","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2000","(1b) general elementary school","Male","","","",""
"Min 1x per month","2000","(1b) general elementary school","Female","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Female","","","",""
"Rarely","2000","(0) in school","Male","","","",""
"Rarely","2000","(0) in school","Female","","","",""
"Rarely","2000","(1a) inadequately completed","Male","","","",""
"Rarely","2000","(1a) inadequately completed","Female","","","",""
"Rarely","2000","(1b) general elementary school","Male","","","",""
"Rarely","2000","(1b) general elementary school","Female","","","",""
"Rarely","2000","(1c) basic vocational qualification","Male","","","",""
"Rarely","2000","(1c) basic vocational qualification","Female","","","",""
"Rarely","2000","(2b) intermediate general qualification","Male","","","",""
"Rarely","2000","(2b) intermediate general qualification","Female","","","",""
"Rarely","2000","(2a) intermediate vocational","Male","","","",""
"Rarely","2000","(2a) intermediate vocational","Female","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2000","(3a) lower tertiary education","Male","","","",""
"Rarely","2000","(3a) lower tertiary education","Female","","","",""
"Rarely","2000","(3b) higher tertiary education","Male","","","",""
"Rarely","2000","(3b) higher tertiary education","Female","","","",""
"Never","2000","(0) in school","Male","","","",""
"Never","2000","(0) in school","Female","","","",""
"Never","2000","(1a) inadequately completed","Male","","","",""
"Never","2000","(1a) inadequately completed","Female","","","",""
"Never","2000","(1b) general elementary school","Male","","","",""
"Never","2000","(1b) general elementary school","Female","","","",""
"Never","2000","(1c) basic vocational qualification","Male","","","",""
"Never","2000","(1c) basic vocational qualification","Female","","","",""
"Never","2000","(2b) intermediate general qualification","Male","","","",""
"Never","2000","(2b) intermediate general qualification","Female","","","",""
"Never","2000","(2a) intermediate vocational","Male","","","",""
"Never","2000","(2a) intermediate vocational","Female","","","",""
"Never","2000","(2c_gen) general maturity certificate","Male","","","",""
"Never","2000","(2c_gen) general maturity certificate","Female","","","",""
