"pli0083","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","1997","66 and older","vocational + Abi","","","",""
"Daily","1997","66 and older","higher vocational","","","",""
"Daily","1997","66 and older","higher education","","","",""
"Min 1x per week","1997","16-34 y.","in school","","","",""
"Min 1x per week","1997","16-34 y.","inadequately","","","",""
"Min 1x per week","1997","16-34 y.","general elemantary","","","",""
"Min 1x per week","1997","16-34 y.","middle vocational","","","",""
"Min 1x per week","1997","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","1997","16-34 y.","higher vocational","","","",""
"Min 1x per week","1997","16-34 y.","higher education","","","",""
"Min 1x per week","1997","35-65 y.","in school","","","",""
"Min 1x per week","1997","35-65 y.","inadequately","","","",""
"Min 1x per week","1997","35-65 y.","general elemantary","","","",""
"Min 1x per week","1997","35-65 y.","middle vocational","","","",""
"Min 1x per week","1997","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","1997","35-65 y.","higher vocational","","","",""
"Min 1x per week","1997","35-65 y.","higher education","","","",""
"Min 1x per week","1997","66 and older","in school","","","",""
"Min 1x per week","1997","66 and older","inadequately","","","",""
"Min 1x per week","1997","66 and older","general elemantary","","","",""
"Min 1x per week","1997","66 and older","middle vocational","","","",""
"Min 1x per week","1997","66 and older","vocational + Abi","","","",""
"Min 1x per week","1997","66 and older","higher vocational","","","",""
"Min 1x per week","1997","66 and older","higher education","","","",""
"Min 1x per month","1997","16-34 y.","in school","","","",""
"Min 1x per month","1997","16-34 y.","inadequately","","","",""
"Min 1x per month","1997","16-34 y.","general elemantary","","","",""
"Min 1x per month","1997","16-34 y.","middle vocational","","","",""
"Min 1x per month","1997","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","1997","16-34 y.","higher vocational","","","",""
"Min 1x per month","1997","16-34 y.","higher education","","","",""
"Min 1x per month","1997","35-65 y.","in school","","","",""
"Min 1x per month","1997","35-65 y.","inadequately","","","",""
"Min 1x per month","1997","35-65 y.","general elemantary","","","",""
"Min 1x per month","1997","35-65 y.","middle vocational","","","",""
"Min 1x per month","1997","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","1997","35-65 y.","higher vocational","","","",""
"Min 1x per month","1997","35-65 y.","higher education","","","",""
"Min 1x per month","1997","66 and older","in school","","","",""
"Min 1x per month","1997","66 and older","inadequately","","","",""
"Min 1x per month","1997","66 and older","general elemantary","","","",""
"Min 1x per month","1997","66 and older","middle vocational","","","",""
"Min 1x per month","1997","66 and older","vocational + Abi","","","",""
"Min 1x per month","1997","66 and older","higher vocational","","","",""
"Min 1x per month","1997","66 and older","higher education","","","",""
"Rarely","1997","16-34 y.","in school","","","",""
"Rarely","1997","16-34 y.","inadequately","","","",""
"Rarely","1997","16-34 y.","general elemantary","","","",""
"Rarely","1997","16-34 y.","middle vocational","","","",""
"Rarely","1997","16-34 y.","vocational + Abi","","","",""
"Rarely","1997","16-34 y.","higher vocational","","","",""
"Rarely","1997","16-34 y.","higher education","","","",""
"Rarely","1997","35-65 y.","in school","","","",""
"Rarely","1997","35-65 y.","inadequately","","","",""
"Rarely","1997","35-65 y.","general elemantary","","","",""
"Rarely","1997","35-65 y.","middle vocational","","","",""
"Rarely","1997","35-65 y.","vocational + Abi","","","",""
"Rarely","1997","35-65 y.","higher vocational","","","",""
"Rarely","1997","35-65 y.","higher education","","","",""
"Rarely","1997","66 and older","in school","","","",""
"Rarely","1997","66 and older","inadequately","","","",""
"Rarely","1997","66 and older","general elemantary","","","",""
"Rarely","1997","66 and older","middle vocational","","","",""
"Rarely","1997","66 and older","vocational + Abi","","","",""
"Rarely","1997","66 and older","higher vocational","","","",""
"Rarely","1997","66 and older","higher education","","","",""
"Never","1997","16-34 y.","in school","","","",""
"Never","1997","16-34 y.","inadequately","","","",""
"Never","1997","16-34 y.","general elemantary","","","",""
"Never","1997","16-34 y.","middle vocational","","","",""
"Never","1997","16-34 y.","vocational + Abi","","","",""
"Never","1997","16-34 y.","higher vocational","","","",""
"Never","1997","16-34 y.","higher education","","","",""
"Never","1997","35-65 y.","in school","","","",""
"Never","1997","35-65 y.","inadequately","","","",""
"Never","1997","35-65 y.","general elemantary","","","",""
"Never","1997","35-65 y.","middle vocational","","","",""
"Never","1997","35-65 y.","vocational + Abi","","","",""
"Never","1997","35-65 y.","higher vocational","","","",""
"Never","1997","35-65 y.","higher education","","","",""
"Never","1997","66 and older","in school","","","",""
"Never","1997","66 and older","inadequately","","","",""
"Never","1997","66 and older","general elemantary","","","",""
"Never","1997","66 and older","middle vocational","","","",""
"Never","1997","66 and older","vocational + Abi","","","",""
"Never","1997","66 and older","higher vocational","","","",""
"Never","1997","66 and older","higher education","","","",""
"Daily","1998","16-34 y.","in school","285","0.819973763100564","0.778583139076882","0.861364387124246"
"Daily","1998","16-34 y.","inadequately","80","0.880441336066562","0.812265699238792","0.948616972894332"
"Daily","1998","16-34 y.","general elemantary","792","0.866923077298828","0.844830477601016","0.889015676996639"
"Daily","1998","16-34 y.","middle vocational","1897","0.807142334363003","0.791025158398314","0.823259510327692"
"Daily","1998","16-34 y.","vocational + Abi","212","0.721636160807108","0.669232637961569","0.774039683652647"
"Daily","1998","16-34 y.","higher vocational","188","0.753159483199452","0.698947330603347","0.807371635795557"
"Daily","1998","16-34 y.","higher education","298","0.606843401660923","0.561409743361544","0.652277059960302"
"Daily","1998","35-65 y.","in school","2","","",""
"Daily","1998","35-65 y.","inadequately","289","0.948110399418","0.923339467154131","0.972881331681869"
"Daily","1998","35-65 y.","general elemantary","969","0.913359116472026","0.896480062515481","0.93023817042857"
"Daily","1998","35-65 y.","middle vocational","3367","0.864918152248309","0.85410145201826","0.875734852478358"
"Daily","1998","35-65 y.","vocational + Abi","151","0.720472475223223","0.658277674664732","0.782667275781715"
"Daily","1998","35-65 y.","higher vocational","410","0.795931173305067","0.76060560316865","0.831256743441484"
"Daily","1998","35-65 y.","higher education","1031","0.748658953241779","0.725441882579964","0.771876023903594"
"Daily","1998","66 and older","in school","","","",""
"Daily","1998","66 and older","inadequately","47","0.903538967048561","0.82170897922272","0.985368954874403"
"Daily","1998","66 and older","general elemantary","527","0.932023508379058","0.911268798185129","0.952778218572987"
"Daily","1998","66 and older","middle vocational","845","0.957682264890627","0.944373872914314","0.97099065686694"
"Daily","1998","66 and older","vocational + Abi","29","","",""
"Daily","1998","66 and older","higher vocational","77","0.928927542905918","0.872971477830614","0.984883607981221"
"Daily","1998","66 and older","higher education","175","0.935985465970092","0.900902109633017","0.971068822307168"
"Min 1x per week","1998","16-34 y.","in school","39","0.157060646775747","0.117862462546901","0.196258831004592"
"Min 1x per week","1998","16-34 y.","inadequately","4","","",""
"Min 1x per week","1998","16-34 y.","general elemantary","76","0.0933731936869284","0.0744484262452927","0.112297961128564"
"Min 1x per week","1998","16-34 y.","middle vocational","303","0.144766299617098","0.130392500498916","0.15914009873528"
"Min 1x per week","1998","16-34 y.","vocational + Abi","52","0.213988895674069","0.166037098283594","0.261940693064544"
"Min 1x per week","1998","16-34 y.","higher vocational","45","0.192243281066911","0.142697026598662","0.241789535535161"
"Min 1x per week","1998","16-34 y.","higher education","119","0.299062377538334","0.256475364334968","0.3416493907417"
"Min 1x per week","1998","35-65 y.","in school","","","",""
"Min 1x per week","1998","35-65 y.","inadequately","10","","",""
"Min 1x per week","1998","35-65 y.","general elemantary","61","0.0525601223885224","0.0391704517187031","0.0659497930583418"
"Min 1x per week","1998","35-65 y.","middle vocational","310","0.0829626838084199","0.0742341018852044","0.0916912657316355"
"Min 1x per week","1998","35-65 y.","vocational + Abi","38","0.235526466356443","0.176718768469832","0.294334164243055"
"Min 1x per week","1998","35-65 y.","higher vocational","55","0.108543207622572","0.0812776387178557","0.135808776527288"
"Min 1x per week","1998","35-65 y.","higher education","226","0.185949041406249","0.165125409894165","0.206772672918333"
"Min 1x per week","1998","66 and older","in school","","","",""
"Min 1x per week","1998","66 and older","inadequately","1","","",""
"Min 1x per week","1998","66 and older","general elemantary","15","","",""
"Min 1x per week","1998","66 and older","middle vocational","20","","",""
"Min 1x per week","1998","66 and older","vocational + Abi","1","","",""
"Min 1x per week","1998","66 and older","higher vocational","2","","",""
"Min 1x per week","1998","66 and older","higher education","6","","",""
"Min 1x per month","1998","16-34 y.","in school","1","","",""
"Min 1x per month","1998","16-34 y.","inadequately","","","",""
"Min 1x per month","1998","16-34 y.","general elemantary","7","","",""
"Min 1x per month","1998","16-34 y.","middle vocational","27","","",""
"Min 1x per month","1998","16-34 y.","vocational + Abi","4","","",""
"Min 1x per month","1998","16-34 y.","higher vocational","2","","",""
"Min 1x per month","1998","16-34 y.","higher education","9","","",""
"Min 1x per month","1998","35-65 y.","in school","","","",""
"Min 1x per month","1998","35-65 y.","inadequately","4","","",""
"Min 1x per month","1998","35-65 y.","general elemantary","12","","",""
"Min 1x per month","1998","35-65 y.","middle vocational","26","","",""
"Min 1x per month","1998","35-65 y.","vocational + Abi","1","","",""
"Min 1x per month","1998","35-65 y.","higher vocational","10","","",""
"Min 1x per month","1998","35-65 y.","higher education","20","","",""
"Min 1x per month","1998","66 and older","in school","","","",""
"Min 1x per month","1998","66 and older","inadequately","","","",""
"Min 1x per month","1998","66 and older","general elemantary","1","","",""
"Min 1x per month","1998","66 and older","middle vocational","2","","",""
"Min 1x per month","1998","66 and older","vocational + Abi","","","",""
"Min 1x per month","1998","66 and older","higher vocational","1","","",""
"Min 1x per month","1998","66 and older","higher education","2","","",""
"Rarely","1998","16-34 y.","in school","5","","",""
"Rarely","1998","16-34 y.","inadequately","3","","",""
"Rarely","1998","16-34 y.","general elemantary","28","","",""
"Rarely","1998","16-34 y.","middle vocational","58","0.0260085561207256","0.019506793286048","0.0325103189554032"
"Rarely","1998","16-34 y.","vocational + Abi","9","","",""
"Rarely","1998","16-34 y.","higher vocational","5","","",""
"Rarely","1998","16-34 y.","higher education","12","","",""
"Rarely","1998","35-65 y.","in school","","","",""
"Rarely","1998","35-65 y.","inadequately","3","","",""
"Rarely","1998","35-65 y.","general elemantary","16","","",""
"Rarely","1998","35-65 y.","middle vocational","105","0.0366912504786753","0.0307418555236233","0.0426406454337274"
"Rarely","1998","35-65 y.","vocational + Abi","7","","",""
"Rarely","1998","35-65 y.","higher vocational","18","","",""
"Rarely","1998","35-65 y.","higher education","43","0.0283464716028456","0.0194638958028434","0.0372290474028478"
"Rarely","1998","66 and older","in school","","","",""
"Rarely","1998","66 and older","inadequately","","","",""
"Rarely","1998","66 and older","general elemantary","5","","",""
"Rarely","1998","66 and older","middle vocational","5","","",""
"Rarely","1998","66 and older","vocational + Abi","1","","",""
"Rarely","1998","66 and older","higher vocational","1","","",""
"Rarely","1998","66 and older","higher education","3","","",""
"Never","1998","16-34 y.","in school","1","","",""
"Never","1998","16-34 y.","inadequately","","","",""
"Never","1998","16-34 y.","general elemantary","5","","",""
"Never","1998","16-34 y.","middle vocational","17","","",""
"Never","1998","16-34 y.","vocational + Abi","4","","",""
"Never","1998","16-34 y.","higher vocational","3","","",""
"Never","1998","16-34 y.","higher education","6","","",""
"Never","1998","35-65 y.","in school","","","",""
"Never","1998","35-65 y.","inadequately","2","","",""
"Never","1998","35-65 y.","general elemantary","9","","",""
"Never","1998","35-65 y.","middle vocational","28","","",""
"Never","1998","35-65 y.","vocational + Abi","3","","",""
"Never","1998","35-65 y.","higher vocational","7","","",""
"Never","1998","35-65 y.","higher education","21","","",""
"Never","1998","66 and older","in school","","","",""
"Never","1998","66 and older","inadequately","2","","",""
"Never","1998","66 and older","general elemantary","17","","",""
"Never","1998","66 and older","middle vocational","7","","",""
"Never","1998","66 and older","vocational + Abi","","","",""
"Never","1998","66 and older","higher vocational","","","",""
"Never","1998","66 and older","higher education","1","","",""
"Daily","1999","16-34 y.","in school","","","",""
"Daily","1999","16-34 y.","inadequately","","","",""
"Daily","1999","16-34 y.","general elemantary","","","",""
"Daily","1999","16-34 y.","middle vocational","","","",""
"Daily","1999","16-34 y.","vocational + Abi","","","",""
"Daily","1999","16-34 y.","higher vocational","","","",""
"Daily","1999","16-34 y.","higher education","","","",""
"Daily","1999","35-65 y.","in school","","","",""
"Daily","1999","35-65 y.","inadequately","","","",""
"Daily","1999","35-65 y.","general elemantary","","","",""
"Daily","1999","35-65 y.","middle vocational","","","",""
"Daily","1999","35-65 y.","vocational + Abi","","","",""
"Daily","1999","35-65 y.","higher vocational","","","",""
"Daily","1999","35-65 y.","higher education","","","",""
"Daily","1999","66 and older","in school","","","",""
"Daily","1999","66 and older","inadequately","","","",""
"Daily","1999","66 and older","general elemantary","","","",""
"Daily","1999","66 and older","middle vocational","","","",""
"Daily","1999","66 and older","vocational + Abi","","","",""
"Daily","1999","66 and older","higher vocational","","","",""
"Daily","1999","66 and older","higher education","","","",""
"Min 1x per week","1999","16-34 y.","in school","","","",""
"Min 1x per week","1999","16-34 y.","inadequately","","","",""
"Min 1x per week","1999","16-34 y.","general elemantary","","","",""
"Min 1x per week","1999","16-34 y.","middle vocational","","","",""
"Min 1x per week","1999","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","1999","16-34 y.","higher vocational","","","",""
"Min 1x per week","1999","16-34 y.","higher education","","","",""
"Min 1x per week","1999","35-65 y.","in school","","","",""
"Min 1x per week","1999","35-65 y.","inadequately","","","",""
"Min 1x per week","1999","35-65 y.","general elemantary","","","",""
"Min 1x per week","1999","35-65 y.","middle vocational","","","",""
"Min 1x per week","1999","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","1999","35-65 y.","higher vocational","","","",""
"Min 1x per week","1999","35-65 y.","higher education","","","",""
"Min 1x per week","1999","66 and older","in school","","","",""
"Min 1x per week","1999","66 and older","inadequately","","","",""
"Min 1x per week","1999","66 and older","general elemantary","","","",""
"Min 1x per week","1999","66 and older","middle vocational","","","",""
"Min 1x per week","1999","66 and older","vocational + Abi","","","",""
"Min 1x per week","1999","66 and older","higher vocational","","","",""
"Min 1x per week","1999","66 and older","higher education","","","",""
"Min 1x per month","1999","16-34 y.","in school","","","",""
"Min 1x per month","1999","16-34 y.","inadequately","","","",""
"Min 1x per month","1999","16-34 y.","general elemantary","","","",""
"Min 1x per month","1999","16-34 y.","middle vocational","","","",""
"Min 1x per month","1999","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","1999","16-34 y.","higher vocational","","","",""
"Min 1x per month","1999","16-34 y.","higher education","","","",""
"Min 1x per month","1999","35-65 y.","in school","","","",""
"Min 1x per month","1999","35-65 y.","inadequately","","","",""
"Min 1x per month","1999","35-65 y.","general elemantary","","","",""
"Min 1x per month","1999","35-65 y.","middle vocational","","","",""
"Min 1x per month","1999","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","1999","35-65 y.","higher vocational","","","",""
"Min 1x per month","1999","35-65 y.","higher education","","","",""
"Min 1x per month","1999","66 and older","in school","","","",""
"Min 1x per month","1999","66 and older","inadequately","","","",""
"Min 1x per month","1999","66 and older","general elemantary","","","",""
"Min 1x per month","1999","66 and older","middle vocational","","","",""
"Min 1x per month","1999","66 and older","vocational + Abi","","","",""
"Min 1x per month","1999","66 and older","higher vocational","","","",""
"Min 1x per month","1999","66 and older","higher education","","","",""
"Rarely","1999","16-34 y.","in school","","","",""
"Rarely","1999","16-34 y.","inadequately","","","",""
"Rarely","1999","16-34 y.","general elemantary","","","",""
"Rarely","1999","16-34 y.","middle vocational","","","",""
"Rarely","1999","16-34 y.","vocational + Abi","","","",""
"Rarely","1999","16-34 y.","higher vocational","","","",""
"Rarely","1999","16-34 y.","higher education","","","",""
"Rarely","1999","35-65 y.","in school","","","",""
"Rarely","1999","35-65 y.","inadequately","","","",""
"Rarely","1999","35-65 y.","general elemantary","","","",""
"Rarely","1999","35-65 y.","middle vocational","","","",""
"Rarely","1999","35-65 y.","vocational + Abi","","","",""
"Rarely","1999","35-65 y.","higher vocational","","","",""
"Rarely","1999","35-65 y.","higher education","","","",""
"Rarely","1999","66 and older","in school","","","",""
"Rarely","1999","66 and older","inadequately","","","",""
"Rarely","1999","66 and older","general elemantary","","","",""
"Rarely","1999","66 and older","middle vocational","","","",""
"Rarely","1999","66 and older","vocational + Abi","","","",""
"Rarely","1999","66 and older","higher vocational","","","",""
"Rarely","1999","66 and older","higher education","","","",""
"Never","1999","16-34 y.","in school","","","",""
"Never","1999","16-34 y.","inadequately","","","",""
"Never","1999","16-34 y.","general elemantary","","","",""
"Never","1999","16-34 y.","middle vocational","","","",""
"Never","1999","16-34 y.","vocational + Abi","","","",""
"Never","1999","16-34 y.","higher vocational","","","",""
"Never","1999","16-34 y.","higher education","","","",""
"Never","1999","35-65 y.","in school","","","",""
"Never","1999","35-65 y.","inadequately","","","",""
"Never","1999","35-65 y.","general elemantary","","","",""
"Never","1999","35-65 y.","middle vocational","","","",""
"Never","1999","35-65 y.","vocational + Abi","","","",""
"Never","1999","35-65 y.","higher vocational","","","",""
"Never","1999","35-65 y.","higher education","","","",""
"Never","1999","66 and older","in school","","","",""
"Never","1999","66 and older","inadequately","","","",""
"Never","1999","66 and older","general elemantary","","","",""
"Never","1999","66 and older","middle vocational","","","",""
"Never","1999","66 and older","vocational + Abi","","","",""
"Never","1999","66 and older","higher vocational","","","",""
"Never","1999","66 and older","higher education","","","",""
"Daily","2000","16-34 y.","in school","","","",""
"Daily","2000","16-34 y.","inadequately","","","",""
"Daily","2000","16-34 y.","general elemantary","","","",""
"Daily","2000","16-34 y.","middle vocational","","","",""
"Daily","2000","16-34 y.","vocational + Abi","","","",""
"Daily","2000","16-34 y.","higher vocational","","","",""
"Daily","2000","16-34 y.","higher education","","","",""
"Daily","2000","35-65 y.","in school","","","",""
"Daily","2000","35-65 y.","inadequately","","","",""
"Daily","2000","35-65 y.","general elemantary","","","",""
"Daily","2000","35-65 y.","middle vocational","","","",""
"Daily","2000","35-65 y.","vocational + Abi","","","",""
"Daily","2000","35-65 y.","higher vocational","","","",""
"Daily","2000","35-65 y.","higher education","","","",""
"Daily","2000","66 and older","in school","","","",""
"Daily","2000","66 and older","inadequately","","","",""
"Daily","2000","66 and older","general elemantary","","","",""
"Daily","2000","66 and older","middle vocational","","","",""
"Daily","2000","66 and older","vocational + Abi","","","",""
"Daily","2000","66 and older","higher vocational","","","",""
"Daily","2000","66 and older","higher education","","","",""
"Min 1x per week","2000","16-34 y.","in school","","","",""
"Min 1x per week","2000","16-34 y.","inadequately","","","",""
"Min 1x per week","2000","16-34 y.","general elemantary","","","",""
"Min 1x per week","2000","16-34 y.","middle vocational","","","",""
"Min 1x per week","2000","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2000","16-34 y.","higher vocational","","","",""
"Min 1x per week","2000","16-34 y.","higher education","","","",""
"Min 1x per week","2000","35-65 y.","in school","","","",""
"Min 1x per week","2000","35-65 y.","inadequately","","","",""
"Min 1x per week","2000","35-65 y.","general elemantary","","","",""
"Min 1x per week","2000","35-65 y.","middle vocational","","","",""
"Min 1x per week","2000","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2000","35-65 y.","higher vocational","","","",""
"Min 1x per week","2000","35-65 y.","higher education","","","",""
"Min 1x per week","2000","66 and older","in school","","","",""
"Min 1x per week","2000","66 and older","inadequately","","","",""
"Min 1x per week","2000","66 and older","general elemantary","","","",""
"Min 1x per week","2000","66 and older","middle vocational","","","",""
"Min 1x per week","2000","66 and older","vocational + Abi","","","",""
"Min 1x per week","2000","66 and older","higher vocational","","","",""
"Min 1x per week","2000","66 and older","higher education","","","",""
"Min 1x per month","2000","16-34 y.","in school","","","",""
"Min 1x per month","2000","16-34 y.","inadequately","","","",""
"Min 1x per month","2000","16-34 y.","general elemantary","","","",""
"Min 1x per month","2000","16-34 y.","middle vocational","","","",""
"Min 1x per month","2000","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2000","16-34 y.","higher vocational","","","",""
"Min 1x per month","2000","16-34 y.","higher education","","","",""
"Min 1x per month","2000","35-65 y.","in school","","","",""
"Min 1x per month","2000","35-65 y.","inadequately","","","",""
"Min 1x per month","2000","35-65 y.","general elemantary","","","",""
"Min 1x per month","2000","35-65 y.","middle vocational","","","",""
"Min 1x per month","2000","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2000","35-65 y.","higher vocational","","","",""
"Min 1x per month","2000","35-65 y.","higher education","","","",""
"Min 1x per month","2000","66 and older","in school","","","",""
"Min 1x per month","2000","66 and older","inadequately","","","",""
"Min 1x per month","2000","66 and older","general elemantary","","","",""
"Min 1x per month","2000","66 and older","middle vocational","","","",""
"Min 1x per month","2000","66 and older","vocational + Abi","","","",""
"Min 1x per month","2000","66 and older","higher vocational","","","",""
"Min 1x per month","2000","66 and older","higher education","","","",""
"Rarely","2000","16-34 y.","in school","","","",""
"Rarely","2000","16-34 y.","inadequately","","","",""
"Rarely","2000","16-34 y.","general elemantary","","","",""
"Rarely","2000","16-34 y.","middle vocational","","","",""
"Rarely","2000","16-34 y.","vocational + Abi","","","",""
"Rarely","2000","16-34 y.","higher vocational","","","",""
"Rarely","2000","16-34 y.","higher education","","","",""
"Rarely","2000","35-65 y.","in school","","","",""
"Rarely","2000","35-65 y.","inadequately","","","",""
"Rarely","2000","35-65 y.","general elemantary","","","",""
"Rarely","2000","35-65 y.","middle vocational","","","",""
"Rarely","2000","35-65 y.","vocational + Abi","","","",""
"Rarely","2000","35-65 y.","higher vocational","","","",""
"Rarely","2000","35-65 y.","higher education","","","",""
"Rarely","2000","66 and older","in school","","","",""
"Rarely","2000","66 and older","inadequately","","","",""
"Rarely","2000","66 and older","general elemantary","","","",""
"Rarely","2000","66 and older","middle vocational","","","",""
"Rarely","2000","66 and older","vocational + Abi","","","",""
"Rarely","2000","66 and older","higher vocational","","","",""
"Rarely","2000","66 and older","higher education","","","",""
"Never","2000","16-34 y.","in school","","","",""
"Never","2000","16-34 y.","inadequately","","","",""
"Never","2000","16-34 y.","general elemantary","","","",""
"Never","2000","16-34 y.","middle vocational","","","",""
"Never","2000","16-34 y.","vocational + Abi","","","",""
"Never","2000","16-34 y.","higher vocational","","","",""
"Never","2000","16-34 y.","higher education","","","",""
"Never","2000","35-65 y.","in school","","","",""
"Never","2000","35-65 y.","inadequately","","","",""
"Never","2000","35-65 y.","general elemantary","","","",""
"Never","2000","35-65 y.","middle vocational","","","",""
"Never","2000","35-65 y.","vocational + Abi","","","",""
"Never","2000","35-65 y.","higher vocational","","","",""
"Never","2000","35-65 y.","higher education","","","",""
"Never","2000","66 and older","in school","","","",""
"Never","2000","66 and older","inadequately","","","",""
"Never","2000","66 and older","general elemantary","","","",""
"Never","2000","66 and older","middle vocational","","","",""
"Never","2000","66 and older","vocational + Abi","","","",""
"Never","2000","66 and older","higher vocational","","","",""
"Never","2000","66 and older","higher education","","","",""
"Daily","2001","16-34 y.","in school","","","",""
"Daily","2001","16-34 y.","inadequately","","","",""
"Daily","2001","16-34 y.","general elemantary","","","",""
"Daily","2001","16-34 y.","middle vocational","","","",""
"Daily","2001","16-34 y.","vocational + Abi","","","",""
"Daily","2001","16-34 y.","higher vocational","","","",""
"Daily","2001","16-34 y.","higher education","","","",""
"Daily","2001","35-65 y.","in school","","","",""
"Daily","2001","35-65 y.","inadequately","","","",""
"Daily","2001","35-65 y.","general elemantary","","","",""
"Daily","2001","35-65 y.","middle vocational","","","",""
"Daily","2001","35-65 y.","vocational + Abi","","","",""
"Daily","2001","35-65 y.","higher vocational","","","",""
"Daily","2001","35-65 y.","higher education","","","",""
"Daily","2001","66 and older","in school","","","",""
"Daily","2001","66 and older","inadequately","","","",""
"Daily","2001","66 and older","general elemantary","","","",""
"Daily","2001","66 and older","middle vocational","","","",""
"Daily","2001","66 and older","vocational + Abi","","","",""
"Daily","2001","66 and older","higher vocational","","","",""
"Daily","2001","66 and older","higher education","","","",""
"Min 1x per week","2001","16-34 y.","in school","","","",""
"Min 1x per week","2001","16-34 y.","inadequately","","","",""
"Min 1x per week","2001","16-34 y.","general elemantary","","","",""
"Min 1x per week","2001","16-34 y.","middle vocational","","","",""
"Min 1x per week","2001","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2001","16-34 y.","higher vocational","","","",""
"Min 1x per week","2001","16-34 y.","higher education","","","",""
"Min 1x per week","2001","35-65 y.","in school","","","",""
"Min 1x per week","2001","35-65 y.","inadequately","","","",""
"Min 1x per week","2001","35-65 y.","general elemantary","","","",""
"Min 1x per week","2001","35-65 y.","middle vocational","","","",""
"Min 1x per week","2001","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2001","35-65 y.","higher vocational","","","",""
"Min 1x per week","2001","35-65 y.","higher education","","","",""
"Min 1x per week","2001","66 and older","in school","","","",""
"Min 1x per week","2001","66 and older","inadequately","","","",""
"Min 1x per week","2001","66 and older","general elemantary","","","",""
"Min 1x per week","2001","66 and older","middle vocational","","","",""
"Min 1x per week","2001","66 and older","vocational + Abi","","","",""
"Min 1x per week","2001","66 and older","higher vocational","","","",""
"Min 1x per week","2001","66 and older","higher education","","","",""
"Min 1x per month","2001","16-34 y.","in school","","","",""
"Min 1x per month","2001","16-34 y.","inadequately","","","",""
"Min 1x per month","2001","16-34 y.","general elemantary","","","",""
"Min 1x per month","2001","16-34 y.","middle vocational","","","",""
"Min 1x per month","2001","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2001","16-34 y.","higher vocational","","","",""
"Min 1x per month","2001","16-34 y.","higher education","","","",""
"Min 1x per month","2001","35-65 y.","in school","","","",""
"Min 1x per month","2001","35-65 y.","inadequately","","","",""
"Min 1x per month","2001","35-65 y.","general elemantary","","","",""
"Min 1x per month","2001","35-65 y.","middle vocational","","","",""
"Min 1x per month","2001","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2001","35-65 y.","higher vocational","","","",""
"Min 1x per month","2001","35-65 y.","higher education","","","",""
"Min 1x per month","2001","66 and older","in school","","","",""
"Min 1x per month","2001","66 and older","inadequately","","","",""
"Min 1x per month","2001","66 and older","general elemantary","","","",""
"Min 1x per month","2001","66 and older","middle vocational","","","",""
"Min 1x per month","2001","66 and older","vocational + Abi","","","",""
"Min 1x per month","2001","66 and older","higher vocational","","","",""
"Min 1x per month","2001","66 and older","higher education","","","",""
"Rarely","2001","16-34 y.","in school","","","",""
"Rarely","2001","16-34 y.","inadequately","","","",""
"Rarely","2001","16-34 y.","general elemantary","","","",""
"Rarely","2001","16-34 y.","middle vocational","","","",""
"Rarely","2001","16-34 y.","vocational + Abi","","","",""
"Rarely","2001","16-34 y.","higher vocational","","","",""
"Rarely","2001","16-34 y.","higher education","","","",""
"Rarely","2001","35-65 y.","in school","","","",""
"Rarely","2001","35-65 y.","inadequately","","","",""
"Rarely","2001","35-65 y.","general elemantary","","","",""
"Rarely","2001","35-65 y.","middle vocational","","","",""
"Rarely","2001","35-65 y.","vocational + Abi","","","",""
"Rarely","2001","35-65 y.","higher vocational","","","",""
"Rarely","2001","35-65 y.","higher education","","","",""
"Rarely","2001","66 and older","in school","","","",""
"Rarely","2001","66 and older","inadequately","","","",""
"Rarely","2001","66 and older","general elemantary","","","",""
"Rarely","2001","66 and older","middle vocational","","","",""
"Rarely","2001","66 and older","vocational + Abi","","","",""
"Rarely","2001","66 and older","higher vocational","","","",""
"Rarely","2001","66 and older","higher education","","","",""
"Never","2001","16-34 y.","in school","","","",""
"Never","2001","16-34 y.","inadequately","","","",""
"Never","2001","16-34 y.","general elemantary","","","",""
"Never","2001","16-34 y.","middle vocational","","","",""
"Never","2001","16-34 y.","vocational + Abi","","","",""
"Never","2001","16-34 y.","higher vocational","","","",""
"Never","2001","16-34 y.","higher education","","","",""
"Never","2001","35-65 y.","in school","","","",""
"Never","2001","35-65 y.","inadequately","","","",""
"Never","2001","35-65 y.","general elemantary","","","",""
"Never","2001","35-65 y.","middle vocational","","","",""
