"pli0083","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1997","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1997","lower secondary degree","no migration background","","","",""
"Rarely","1997","lower secondary degree","direct migration background","","","",""
"Rarely","1997","lower secondary degree","indirect migration background","","","",""
"Rarely","1997","secondary school degree","no migration background","","","",""
"Rarely","1997","secondary school degree","direct migration background","","","",""
"Rarely","1997","secondary school degree","indirect migration background","","","",""
"Rarely","1997","college entrance qualification","no migration background","","","",""
"Rarely","1997","college entrance qualification","direct migration background","","","",""
"Rarely","1997","college entrance qualification","indirect migration background","","","",""
"Rarely","1997","Other degree","no migration background","","","",""
"Rarely","1997","Other degree","direct migration background","","","",""
"Rarely","1997","Other degree","indirect migration background","","","",""
"Rarely","1997","no degree/no degree yet","no migration background","","","",""
"Rarely","1997","no degree/no degree yet","direct migration background","","","",""
"Rarely","1997","no degree/no degree yet","indirect migration background","","","",""
"Never","1997","lower secondary degree","no migration background","","","",""
"Never","1997","lower secondary degree","direct migration background","","","",""
"Never","1997","lower secondary degree","indirect migration background","","","",""
"Never","1997","secondary school degree","no migration background","","","",""
"Never","1997","secondary school degree","direct migration background","","","",""
"Never","1997","secondary school degree","indirect migration background","","","",""
"Never","1997","college entrance qualification","no migration background","","","",""
"Never","1997","college entrance qualification","direct migration background","","","",""
"Never","1997","college entrance qualification","indirect migration background","","","",""
"Never","1997","Other degree","no migration background","","","",""
"Never","1997","Other degree","direct migration background","","","",""
"Never","1997","Other degree","indirect migration background","","","",""
"Never","1997","no degree/no degree yet","no migration background","","","",""
"Never","1997","no degree/no degree yet","direct migration background","","","",""
"Never","1997","no degree/no degree yet","indirect migration background","","","",""
"Daily","1998","lower secondary degree","no migration background","4386","0.903066013486271","0.894725504511931","0.911406522460611"
"Daily","1998","lower secondary degree","direct migration background","519","0.889598320716412","0.864027480331721","0.915169161101103"
"Daily","1998","lower secondary degree","indirect migration background","191","0.93139477728179","0.897287083769063","0.965502470794517"
"Daily","1998","secondary school degree","no migration background","3015","0.848501218339904","0.836723697068156","0.860278739611651"
"Daily","1998","secondary school degree","direct migration background","139","0.848946006573604","0.794956310931996","0.902935702215212"
"Daily","1998","secondary school degree","indirect migration background","112","0.829842185790525","0.767817833434751","0.891866538146298"
"Daily","1998","college entrance qualification","no migration background","1387","0.690429754104631","0.669851973049439","0.711007535159824"
"Daily","1998","college entrance qualification","direct migration background","133","0.733172325626827","0.669089594362932","0.797255056890721"
"Daily","1998","college entrance qualification","indirect migration background","54","0.559760438723317","0.454843768315557","0.664677109131078"
"Daily","1998","Other degree","no migration background","76","0.84723134476007","0.772064747542022","0.922397941978119"
"Daily","1998","Other degree","direct migration background","799","0.889703050299355","0.869087706973686","0.910318393625024"
"Daily","1998","Other degree","indirect migration background","16","","",""
"Daily","1998","no degree/no degree yet","no migration background","259","0.838442990405686","0.796795663131018","0.880090317680355"
"Daily","1998","no degree/no degree yet","direct migration background","394","0.910348587578227","0.883315112643272","0.937382062513181"
"Daily","1998","no degree/no degree yet","indirect migration background","73","0.918969384864974","0.858795280501984","0.979143489227964"
"Min 1x per week","1998","lower secondary degree","no migration background","291","0.056470245469206","0.0499632215084201","0.062977269429992"
"Min 1x per week","1998","lower secondary degree","direct migration background","35","0.0583098689129917","0.0391899860836237","0.0774297517423596"
"Min 1x per week","1998","lower secondary degree","indirect migration background","11","","",""
"Min 1x per week","1998","secondary school degree","no migration background","383","0.106044541379061","0.0959304891632863","0.116158593594835"
"Min 1x per week","1998","secondary school degree","direct migration background","19","","",""
"Min 1x per week","1998","secondary school degree","indirect migration background","21","","",""
"Min 1x per week","1998","college entrance qualification","no migration background","427","0.236428221547606","0.21751638183082","0.255340061264392"
"Min 1x per week","1998","college entrance qualification","direct migration background","36","0.198710587839834","0.140897288826448","0.256523886853221"
"Min 1x per week","1998","college entrance qualification","indirect migration background","23","","",""
"Min 1x per week","1998","Other degree","no migration background","10","","",""
"Min 1x per week","1998","Other degree","direct migration background","49","0.0661400569047401","0.0497847221763353","0.0824953916331448"
"Min 1x per week","1998","Other degree","indirect migration background","","","",""
"Min 1x per week","1998","no degree/no degree yet","no migration background","33","0.132906987391166","0.0944925732724614","0.171321401509871"
"Min 1x per week","1998","no degree/no degree yet","direct migration background","19","","",""
"Min 1x per week","1998","no degree/no degree yet","indirect migration background","6","","",""
"Min 1x per month","1998","lower secondary degree","no migration background","33","0.00758305508990094","0.00513757597024465","0.0100285342095572"
"Min 1x per month","1998","lower secondary degree","direct migration background","6","","",""
"Min 1x per month","1998","lower secondary degree","indirect migration background","1","","",""
"Min 1x per month","1998","secondary school degree","no migration background","30","0.00956229151844045","0.00636547533458854","0.0127591077022924"
"Min 1x per month","1998","secondary school degree","direct migration background","1","","",""
"Min 1x per month","1998","secondary school degree","indirect migration background","3","","",""
"Min 1x per month","1998","college entrance qualification","no migration background","32","0.0196190956059621","0.0134460981206202","0.0257920930913039"
"Min 1x per month","1998","college entrance qualification","direct migration background","4","","",""
"Min 1x per month","1998","college entrance qualification","indirect migration background","4","","",""
"Min 1x per month","1998","Other degree","no migration background","1","","",""
"Min 1x per month","1998","Other degree","direct migration background","7","","",""
"Min 1x per month","1998","Other degree","indirect migration background","","","",""
"Min 1x per month","1998","no degree/no degree yet","no migration background","2","","",""
"Min 1x per month","1998","no degree/no degree yet","direct migration background","4","","",""
"Min 1x per month","1998","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1998","lower secondary degree","no migration background","85","0.0219049206499556","0.017778664856079","0.0260311764438322"
"Rarely","1998","lower secondary degree","direct migration background","16","","",""
"Rarely","1998","lower secondary degree","indirect migration background","7","","",""
"Rarely","1998","secondary school degree","no migration background","104","0.0282408604750726","0.0227990755706019","0.0336826453795432"
"Rarely","1998","secondary school degree","direct migration background","7","","",""
"Rarely","1998","secondary school degree","indirect migration background","4","","",""
"Rarely","1998","college entrance qualification","no migration background","60","0.0310958343981318","0.0233699055284941","0.0388217632677694"
"Rarely","1998","college entrance qualification","direct migration background","6","","",""
"Rarely","1998","college entrance qualification","indirect migration background","3","","",""
"Rarely","1998","Other degree","no migration background","1","","",""
"Rarely","1998","Other degree","direct migration background","18","","",""
"Rarely","1998","Other degree","indirect migration background","","","",""
"Rarely","1998","no degree/no degree yet","no migration background","6","","",""
"Rarely","1998","no degree/no degree yet","direct migration background","7","","",""
"Rarely","1998","no degree/no degree yet","indirect migration background","","","",""
"Never","1998","lower secondary degree","no migration background","39","0.0109757653046664","0.00803868621943068","0.0139128443899021"
"Never","1998","lower secondary degree","direct migration background","1","","",""
"Never","1998","lower secondary degree","indirect migration background","1","","",""
"Never","1998","secondary school degree","no migration background","28","","",""
"Never","1998","secondary school degree","direct migration background","3","","",""
"Never","1998","secondary school degree","indirect migration background","1","","",""
"Never","1998","college entrance qualification","no migration background","33","0.0224270943436691","0.0158365654317411","0.0290176232555971"
"Never","1998","college entrance qualification","direct migration background","4","","",""
"Never","1998","college entrance qualification","indirect migration background","2","","",""
"Never","1998","Other degree","no migration background","","","",""
"Never","1998","Other degree","direct migration background","14","","",""
"Never","1998","Other degree","indirect migration background","","","",""
"Never","1998","no degree/no degree yet","no migration background","","","",""
"Never","1998","no degree/no degree yet","direct migration background","5","","",""
"Never","1998","no degree/no degree yet","indirect migration background","","","",""
"Daily","1999","lower secondary degree","no migration background","","","",""
"Daily","1999","lower secondary degree","direct migration background","","","",""
"Daily","1999","lower secondary degree","indirect migration background","","","",""
"Daily","1999","secondary school degree","no migration background","","","",""
"Daily","1999","secondary school degree","direct migration background","","","",""
"Daily","1999","secondary school degree","indirect migration background","","","",""
"Daily","1999","college entrance qualification","no migration background","","","",""
"Daily","1999","college entrance qualification","direct migration background","","","",""
"Daily","1999","college entrance qualification","indirect migration background","","","",""
"Daily","1999","Other degree","no migration background","","","",""
"Daily","1999","Other degree","direct migration background","","","",""
"Daily","1999","Other degree","indirect migration background","","","",""
"Daily","1999","no degree/no degree yet","no migration background","","","",""
"Daily","1999","no degree/no degree yet","direct migration background","","","",""
"Daily","1999","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1999","lower secondary degree","no migration background","","","",""
"Min 1x per week","1999","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1999","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1999","secondary school degree","no migration background","","","",""
"Min 1x per week","1999","secondary school degree","direct migration background","","","",""
"Min 1x per week","1999","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1999","college entrance qualification","no migration background","","","",""
"Min 1x per week","1999","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1999","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1999","Other degree","no migration background","","","",""
"Min 1x per week","1999","Other degree","direct migration background","","","",""
"Min 1x per week","1999","Other degree","indirect migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1999","lower secondary degree","no migration background","","","",""
"Min 1x per month","1999","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1999","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1999","secondary school degree","no migration background","","","",""
"Min 1x per month","1999","secondary school degree","direct migration background","","","",""
"Min 1x per month","1999","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1999","college entrance qualification","no migration background","","","",""
"Min 1x per month","1999","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1999","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1999","Other degree","no migration background","","","",""
"Min 1x per month","1999","Other degree","direct migration background","","","",""
"Min 1x per month","1999","Other degree","indirect migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1999","lower secondary degree","no migration background","","","",""
"Rarely","1999","lower secondary degree","direct migration background","","","",""
"Rarely","1999","lower secondary degree","indirect migration background","","","",""
"Rarely","1999","secondary school degree","no migration background","","","",""
"Rarely","1999","secondary school degree","direct migration background","","","",""
"Rarely","1999","secondary school degree","indirect migration background","","","",""
"Rarely","1999","college entrance qualification","no migration background","","","",""
"Rarely","1999","college entrance qualification","direct migration background","","","",""
"Rarely","1999","college entrance qualification","indirect migration background","","","",""
"Rarely","1999","Other degree","no migration background","","","",""
"Rarely","1999","Other degree","direct migration background","","","",""
"Rarely","1999","Other degree","indirect migration background","","","",""
"Rarely","1999","no degree/no degree yet","no migration background","","","",""
"Rarely","1999","no degree/no degree yet","direct migration background","","","",""
"Rarely","1999","no degree/no degree yet","indirect migration background","","","",""
"Never","1999","lower secondary degree","no migration background","","","",""
"Never","1999","lower secondary degree","direct migration background","","","",""
"Never","1999","lower secondary degree","indirect migration background","","","",""
"Never","1999","secondary school degree","no migration background","","","",""
"Never","1999","secondary school degree","direct migration background","","","",""
"Never","1999","secondary school degree","indirect migration background","","","",""
"Never","1999","college entrance qualification","no migration background","","","",""
"Never","1999","college entrance qualification","direct migration background","","","",""
"Never","1999","college entrance qualification","indirect migration background","","","",""
"Never","1999","Other degree","no migration background","","","",""
"Never","1999","Other degree","direct migration background","","","",""
"Never","1999","Other degree","indirect migration background","","","",""
"Never","1999","no degree/no degree yet","no migration background","","","",""
"Never","1999","no degree/no degree yet","direct migration background","","","",""
"Never","1999","no degree/no degree yet","indirect migration background","","","",""
"Daily","2000","lower secondary degree","no migration background","","","",""
"Daily","2000","lower secondary degree","direct migration background","","","",""
"Daily","2000","lower secondary degree","indirect migration background","","","",""
"Daily","2000","secondary school degree","no migration background","","","",""
"Daily","2000","secondary school degree","direct migration background","","","",""
"Daily","2000","secondary school degree","indirect migration background","","","",""
"Daily","2000","college entrance qualification","no migration background","","","",""
"Daily","2000","college entrance qualification","direct migration background","","","",""
"Daily","2000","college entrance qualification","indirect migration background","","","",""
"Daily","2000","Other degree","no migration background","","","",""
"Daily","2000","Other degree","direct migration background","","","",""
"Daily","2000","Other degree","indirect migration background","","","",""
"Daily","2000","no degree/no degree yet","no migration background","","","",""
"Daily","2000","no degree/no degree yet","direct migration background","","","",""
"Daily","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2000","lower secondary degree","no migration background","","","",""
"Min 1x per week","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2000","secondary school degree","no migration background","","","",""
"Min 1x per week","2000","secondary school degree","direct migration background","","","",""
"Min 1x per week","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2000","college entrance qualification","no migration background","","","",""
"Min 1x per week","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2000","Other degree","no migration background","","","",""
"Min 1x per week","2000","Other degree","direct migration background","","","",""
"Min 1x per week","2000","Other degree","indirect migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2000","lower secondary degree","no migration background","","","",""
"Min 1x per month","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2000","secondary school degree","no migration background","","","",""
"Min 1x per month","2000","secondary school degree","direct migration background","","","",""
"Min 1x per month","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2000","college entrance qualification","no migration background","","","",""
"Min 1x per month","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2000","Other degree","no migration background","","","",""
"Min 1x per month","2000","Other degree","direct migration background","","","",""
"Min 1x per month","2000","Other degree","indirect migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2000","lower secondary degree","no migration background","","","",""
"Rarely","2000","lower secondary degree","direct migration background","","","",""
"Rarely","2000","lower secondary degree","indirect migration background","","","",""
"Rarely","2000","secondary school degree","no migration background","","","",""
"Rarely","2000","secondary school degree","direct migration background","","","",""
"Rarely","2000","secondary school degree","indirect migration background","","","",""
"Rarely","2000","college entrance qualification","no migration background","","","",""
"Rarely","2000","college entrance qualification","direct migration background","","","",""
"Rarely","2000","college entrance qualification","indirect migration background","","","",""
"Rarely","2000","Other degree","no migration background","","","",""
"Rarely","2000","Other degree","direct migration background","","","",""
"Rarely","2000","Other degree","indirect migration background","","","",""
"Rarely","2000","no degree/no degree yet","no migration background","","","",""
"Rarely","2000","no degree/no degree yet","direct migration background","","","",""
"Rarely","2000","no degree/no degree yet","indirect migration background","","","",""
"Never","2000","lower secondary degree","no migration background","","","",""
"Never","2000","lower secondary degree","direct migration background","","","",""
"Never","2000","lower secondary degree","indirect migration background","","","",""
"Never","2000","secondary school degree","no migration background","","","",""
"Never","2000","secondary school degree","direct migration background","","","",""
"Never","2000","secondary school degree","indirect migration background","","","",""
"Never","2000","college entrance qualification","no migration background","","","",""
"Never","2000","college entrance qualification","direct migration background","","","",""
"Never","2000","college entrance qualification","indirect migration background","","","",""
"Never","2000","Other degree","no migration background","","","",""
"Never","2000","Other degree","direct migration background","","","",""
"Never","2000","Other degree","indirect migration background","","","",""
"Never","2000","no degree/no degree yet","no migration background","","","",""
"Never","2000","no degree/no degree yet","direct migration background","","","",""
"Never","2000","no degree/no degree yet","indirect migration background","","","",""
"Daily","2001","lower secondary degree","no migration background","","","",""
"Daily","2001","lower secondary degree","direct migration background","","","",""
"Daily","2001","lower secondary degree","indirect migration background","","","",""
"Daily","2001","secondary school degree","no migration background","","","",""
"Daily","2001","secondary school degree","direct migration background","","","",""
"Daily","2001","secondary school degree","indirect migration background","","","",""
"Daily","2001","college entrance qualification","no migration background","","","",""
"Daily","2001","college entrance qualification","direct migration background","","","",""
"Daily","2001","college entrance qualification","indirect migration background","","","",""
"Daily","2001","Other degree","no migration background","","","",""
"Daily","2001","Other degree","direct migration background","","","",""
"Daily","2001","Other degree","indirect migration background","","","",""
"Daily","2001","no degree/no degree yet","no migration background","","","",""
"Daily","2001","no degree/no degree yet","direct migration background","","","",""
"Daily","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2001","lower secondary degree","no migration background","","","",""
"Min 1x per week","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2001","secondary school degree","no migration background","","","",""
"Min 1x per week","2001","secondary school degree","direct migration background","","","",""
"Min 1x per week","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2001","college entrance qualification","no migration background","","","",""
"Min 1x per week","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2001","Other degree","no migration background","","","",""
"Min 1x per week","2001","Other degree","direct migration background","","","",""
"Min 1x per week","2001","Other degree","indirect migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2001","lower secondary degree","no migration background","","","",""
"Min 1x per month","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2001","secondary school degree","no migration background","","","",""
"Min 1x per month","2001","secondary school degree","direct migration background","","","",""
"Min 1x per month","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2001","college entrance qualification","no migration background","","","",""
"Min 1x per month","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2001","Other degree","no migration background","","","",""
"Min 1x per month","2001","Other degree","direct migration background","","","",""
"Min 1x per month","2001","Other degree","indirect migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2001","lower secondary degree","no migration background","","","",""
"Rarely","2001","lower secondary degree","direct migration background","","","",""
"Rarely","2001","lower secondary degree","indirect migration background","","","",""
"Rarely","2001","secondary school degree","no migration background","","","",""
"Rarely","2001","secondary school degree","direct migration background","","","",""
"Rarely","2001","secondary school degree","indirect migration background","","","",""
"Rarely","2001","college entrance qualification","no migration background","","","",""
"Rarely","2001","college entrance qualification","direct migration background","","","",""
"Rarely","2001","college entrance qualification","indirect migration background","","","",""
"Rarely","2001","Other degree","no migration background","","","",""
"Rarely","2001","Other degree","direct migration background","","","",""
"Rarely","2001","Other degree","indirect migration background","","","",""
"Rarely","2001","no degree/no degree yet","no migration background","","","",""
"Rarely","2001","no degree/no degree yet","direct migration background","","","",""
"Rarely","2001","no degree/no degree yet","indirect migration background","","","",""
"Never","2001","lower secondary degree","no migration background","","","",""
"Never","2001","lower secondary degree","direct migration background","","","",""
"Never","2001","lower secondary degree","indirect migration background","","","",""
"Never","2001","secondary school degree","no migration background","","","",""
"Never","2001","secondary school degree","direct migration background","","","",""
"Never","2001","secondary school degree","indirect migration background","","","",""
"Never","2001","college entrance qualification","no migration background","","","",""
"Never","2001","college entrance qualification","direct migration background","","","",""
"Never","2001","college entrance qualification","indirect migration background","","","",""
"Never","2001","Other degree","no migration background","","","",""
"Never","2001","Other degree","direct migration background","","","",""
"Never","2001","Other degree","indirect migration background","","","",""
"Never","2001","no degree/no degree yet","no migration background","","","",""
"Never","2001","no degree/no degree yet","direct migration background","","","",""
"Never","2001","no degree/no degree yet","indirect migration background","","","",""
"Daily","2002","lower secondary degree","no migration background","","","",""
"Daily","2002","lower secondary degree","direct migration background","","","",""
"Daily","2002","lower secondary degree","indirect migration background","","","",""
"Daily","2002","secondary school degree","no migration background","","","",""
"Daily","2002","secondary school degree","direct migration background","","","",""
"Daily","2002","secondary school degree","indirect migration background","","","",""
"Daily","2002","college entrance qualification","no migration background","","","",""
"Daily","2002","college entrance qualification","direct migration background","","","",""
"Daily","2002","college entrance qualification","indirect migration background","","","",""
"Daily","2002","Other degree","no migration background","","","",""
"Daily","2002","Other degree","direct migration background","","","",""
"Daily","2002","Other degree","indirect migration background","","","",""
"Daily","2002","no degree/no degree yet","no migration background","","","",""
"Daily","2002","no degree/no degree yet","direct migration background","","","",""
"Daily","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2002","lower secondary degree","no migration background","","","",""
"Min 1x per week","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2002","secondary school degree","no migration background","","","",""
"Min 1x per week","2002","secondary school degree","direct migration background","","","",""
"Min 1x per week","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2002","college entrance qualification","no migration background","","","",""
"Min 1x per week","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2002","Other degree","no migration background","","","",""
"Min 1x per week","2002","Other degree","direct migration background","","","",""
"Min 1x per week","2002","Other degree","indirect migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2002","lower secondary degree","no migration background","","","",""
"Min 1x per month","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2002","secondary school degree","no migration background","","","",""
"Min 1x per month","2002","secondary school degree","direct migration background","","","",""
"Min 1x per month","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2002","college entrance qualification","no migration background","","","",""
"Min 1x per month","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2002","Other degree","no migration background","","","",""
"Min 1x per month","2002","Other degree","direct migration background","","","",""
"Min 1x per month","2002","Other degree","indirect migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2002","lower secondary degree","no migration background","","","",""
"Rarely","2002","lower secondary degree","direct migration background","","","",""
"Rarely","2002","lower secondary degree","indirect migration background","","","",""
"Rarely","2002","secondary school degree","no migration background","","","",""
"Rarely","2002","secondary school degree","direct migration background","","","",""
"Rarely","2002","secondary school degree","indirect migration background","","","",""
"Rarely","2002","college entrance qualification","no migration background","","","",""
"Rarely","2002","college entrance qualification","direct migration background","","","",""
"Rarely","2002","college entrance qualification","indirect migration background","","","",""
"Rarely","2002","Other degree","no migration background","","","",""
"Rarely","2002","Other degree","direct migration background","","","",""
"Rarely","2002","Other degree","indirect migration background","","","",""
"Rarely","2002","no degree/no degree yet","no migration background","","","",""
"Rarely","2002","no degree/no degree yet","direct migration background","","","",""
"Rarely","2002","no degree/no degree yet","indirect migration background","","","",""
"Never","2002","lower secondary degree","no migration background","","","",""
"Never","2002","lower secondary degree","direct migration background","","","",""
"Never","2002","lower secondary degree","indirect migration background","","","",""
"Never","2002","secondary school degree","no migration background","","","",""
"Never","2002","secondary school degree","direct migration background","","","",""
"Never","2002","secondary school degree","indirect migration background","","","",""
"Never","2002","college entrance qualification","no migration background","","","",""
"Never","2002","college entrance qualification","direct migration background","","","",""
"Never","2002","college entrance qualification","indirect migration background","","","",""
"Never","2002","Other degree","no migration background","","","",""
"Never","2002","Other degree","direct migration background","","","",""
"Never","2002","Other degree","indirect migration background","","","",""
"Never","2002","no degree/no degree yet","no migration background","","","",""
"Never","2002","no degree/no degree yet","direct migration background","","","",""
"Never","2002","no degree/no degree yet","indirect migration background","","","",""
"Daily","2003","lower secondary degree","no migration background","6446","0.920806644868643","0.914474331567756","0.92713895816953"
"Daily","2003","lower secondary degree","direct migration background","622","0.896527807940401","0.87375254341955","0.919303072461252"
"Daily","2003","lower secondary degree","indirect migration background","219","0.877568483150969","0.83693676281764","0.918200203484299"
"Daily","2003","secondary school degree","no migration background","5193","0.863166119650321","0.85445929039572","0.871872948904923"
"Daily","2003","secondary school degree","direct migration background","218","0.823201286766407","0.776650094534824","0.86975247899799"
"Daily","2003","secondary school degree","indirect migration background","165","0.798064749849544","0.743639543959414","0.852489955739674"
"Daily","2003","college entrance qualification","no migration background","3820","0.768890289783326","0.757148267167876","0.780632312398775"
"Daily","2003","college entrance qualification","direct migration background","225","0.753763702591695","0.704349668390597","0.803177736792793"
"Daily","2003","college entrance qualification","indirect migration background","139","0.750488362809372","0.688958113513936","0.812018612104809"
"Daily","2003","Other degree","no migration background","98","0.948958105042004","0.907450934663559","0.990465275420448"
"Daily","2003","Other degree","direct migration background","1001","0.892201344726846","0.87402254112707","0.910380148326622"
"Daily","2003","Other degree","indirect migration background","16","","",""
"Daily","2003","no degree/no degree yet","no migration background","486","0.822518918063522","0.791504560096327","0.853533276030717"
"Daily","2003","no degree/no degree yet","direct migration background","215","0.911791899482086","0.875299182551532","0.948284616412641"
"Daily","2003","no degree/no degree yet","indirect migration background","66","0.748434679913204","0.653351119769938","0.843518240056469"
"Min 1x per week","2003","lower secondary degree","no migration background","353","0.0487005036844459","0.0436532032049583","0.0537478041639335"
"Min 1x per week","2003","lower secondary degree","direct migration background","37","0.0470014034353065","0.0311753996238142","0.0628274072467989"
"Min 1x per week","2003","lower secondary degree","indirect migration background","18","","",""
"Min 1x per week","2003","secondary school degree","no migration background","572","0.0982366838163626","0.090696201209798","0.105777166422927"
"Min 1x per week","2003","secondary school degree","direct migration background","26","","",""
"Min 1x per week","2003","secondary school degree","indirect migration background","32","0.137422461295039","0.0907454670663086","0.184099455523769"
"Min 1x per week","2003","college entrance qualification","no migration background","848","0.170298917149829","0.159828393560863","0.180769440738796"
"Min 1x per week","2003","college entrance qualification","direct migration background","48","0.180595897255602","0.136473441905434","0.22471835260577"
"Min 1x per week","2003","college entrance qualification","indirect migration background","42","0.20716057215578","0.149534706664584","0.264786437646977"
"Min 1x per week","2003","Other degree","no migration background","6","","",""
"Min 1x per week","2003","Other degree","direct migration background","78","0.0677662749771195","0.0530330981531277","0.0824994518011114"
"Min 1x per week","2003","Other degree","indirect migration background","1","","",""
"Min 1x per week","2003","no degree/no degree yet","no migration background","74","0.1166580524008","0.0906003810871169","0.142715723714483"
"Min 1x per week","2003","no degree/no degree yet","direct migration background","11","","",""
"Min 1x per week","2003","no degree/no degree yet","indirect migration background","12","","",""
"Min 1x per month","2003","lower secondary degree","no migration background","42","0.00835004245447684","0.00621622461837917","0.0104838602905745"
"Min 1x per month","2003","lower secondary degree","direct migration background","5","","",""
"Min 1x per month","2003","lower secondary degree","indirect migration background","4","","",""
"Min 1x per month","2003","secondary school degree","no migration background","56","0.0102935711770415","0.00773644448672746","0.0128506978673555"
"Min 1x per month","2003","secondary school degree","direct migration background","2","","",""
"Min 1x per month","2003","secondary school degree","indirect migration background","4","","",""
"Min 1x per month","2003","college entrance qualification","no migration background","67","0.0150590708623832","0.0116666805934613","0.0184514611313051"
"Min 1x per month","2003","college entrance qualification","direct migration background","8","","",""
"Min 1x per month","2003","college entrance qualification","indirect migration background","2","","",""
"Min 1x per month","2003","Other degree","no migration background","3","","",""
