"pli0083","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","1996","Not Employed","middle vocational","","","","","5"
"Never","1996","Not Employed","vocational + Abi","","","","","5"
"Never","1996","Not Employed","higher vocational","","","","","5"
"Never","1996","Not Employed","higher education","","","","","5"
"Never","1996","Employed","in school","","","","","5"
"Never","1996","Employed","inadequately","","","","","5"
"Never","1996","Employed","general elemantary","","","","","5"
"Never","1996","Employed","middle vocational","","","","","5"
"Never","1996","Employed","vocational + Abi","","","","","5"
"Never","1996","Employed","higher vocational","","","","","5"
"Never","1996","Employed","higher education","","","","","5"
"Rarely","1996","Not Employed","in school","","","","","4"
"Rarely","1996","Not Employed","inadequately","","","","","4"
"Rarely","1996","Not Employed","general elemantary","","","","","4"
"Rarely","1996","Not Employed","middle vocational","","","","","4"
"Rarely","1996","Not Employed","vocational + Abi","","","","","4"
"Rarely","1996","Not Employed","higher vocational","","","","","4"
"Rarely","1996","Not Employed","higher education","","","","","4"
"Rarely","1996","Employed","in school","","","","","4"
"Rarely","1996","Employed","inadequately","","","","","4"
"Rarely","1996","Employed","general elemantary","","","","","4"
"Rarely","1996","Employed","middle vocational","","","","","4"
"Rarely","1996","Employed","vocational + Abi","","","","","4"
"Rarely","1996","Employed","higher vocational","","","","","4"
"Rarely","1996","Employed","higher education","","","","","4"
"Daily","1997","Not Employed","in school","","","","","1"
"Daily","1997","Not Employed","inadequately","","","","","1"
"Daily","1997","Not Employed","general elemantary","","","","","1"
"Daily","1997","Not Employed","middle vocational","","","","","1"
"Daily","1997","Not Employed","vocational + Abi","","","","","1"
"Daily","1997","Not Employed","higher vocational","","","","","1"
"Daily","1997","Not Employed","higher education","","","","","1"
"Daily","1997","Employed","in school","","","","","1"
"Daily","1997","Employed","inadequately","","","","","1"
"Daily","1997","Employed","general elemantary","","","","","1"
"Daily","1997","Employed","middle vocational","","","","","1"
"Daily","1997","Employed","vocational + Abi","","","","","1"
"Daily","1997","Employed","higher vocational","","","","","1"
"Daily","1997","Employed","higher education","","","","","1"
"Min 1x per month","1997","Employed","general elemantary","","","","","3"
"Min 1x per month","1997","Employed","middle vocational","","","","","3"
"Min 1x per month","1997","Employed","vocational + Abi","","","","","3"
"Min 1x per month","1997","Employed","higher vocational","","","","","3"
"Min 1x per month","1997","Employed","higher education","","","","","3"
"Min 1x per month","1997","Not Employed","in school","","","","","3"
"Min 1x per month","1997","Not Employed","inadequately","","","","","3"
"Min 1x per month","1997","Not Employed","general elemantary","","","","","3"
"Min 1x per month","1997","Not Employed","middle vocational","","","","","3"
"Min 1x per month","1997","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","1997","Not Employed","higher vocational","","","","","3"
"Min 1x per month","1997","Not Employed","higher education","","","","","3"
"Min 1x per month","1997","Employed","in school","","","","","3"
"Min 1x per month","1997","Employed","inadequately","","","","","3"
"Min 1x per week","1997","Employed","general elemantary","","","","","2"
"Min 1x per week","1997","Employed","middle vocational","","","","","2"
"Min 1x per week","1997","Employed","vocational + Abi","","","","","2"
"Min 1x per week","1997","Employed","higher vocational","","","","","2"
"Min 1x per week","1997","Employed","higher education","","","","","2"
"Min 1x per week","1997","Not Employed","in school","","","","","2"
"Min 1x per week","1997","Not Employed","inadequately","","","","","2"
"Min 1x per week","1997","Not Employed","general elemantary","","","","","2"
"Min 1x per week","1997","Not Employed","middle vocational","","","","","2"
"Min 1x per week","1997","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","1997","Not Employed","higher vocational","","","","","2"
"Min 1x per week","1997","Not Employed","higher education","","","","","2"
"Min 1x per week","1997","Employed","in school","","","","","2"
"Min 1x per week","1997","Employed","inadequately","","","","","2"
"Never","1997","Not Employed","in school","","","","","5"
"Never","1997","Not Employed","inadequately","","","","","5"
"Never","1997","Not Employed","general elemantary","","","","","5"
"Never","1997","Not Employed","middle vocational","","","","","5"
"Never","1997","Not Employed","vocational + Abi","","","","","5"
"Never","1997","Not Employed","higher vocational","","","","","5"
"Never","1997","Not Employed","higher education","","","","","5"
"Never","1997","Employed","in school","","","","","5"
"Never","1997","Employed","inadequately","","","","","5"
"Never","1997","Employed","general elemantary","","","","","5"
"Never","1997","Employed","middle vocational","","","","","5"
"Never","1997","Employed","vocational + Abi","","","","","5"
"Never","1997","Employed","higher vocational","","","","","5"
"Never","1997","Employed","higher education","","","","","5"
"Rarely","1997","Employed","general elemantary","","","","","4"
"Rarely","1997","Employed","middle vocational","","","","","4"
"Rarely","1997","Employed","vocational + Abi","","","","","4"
"Rarely","1997","Employed","higher vocational","","","","","4"
"Rarely","1997","Employed","higher education","","","","","4"
"Rarely","1997","Not Employed","in school","","","","","4"
"Rarely","1997","Not Employed","inadequately","","","","","4"
"Rarely","1997","Not Employed","general elemantary","","","","","4"
"Rarely","1997","Not Employed","middle vocational","","","","","4"
"Rarely","1997","Not Employed","vocational + Abi","","","","","4"
"Rarely","1997","Not Employed","higher vocational","","","","","4"
"Rarely","1997","Not Employed","higher education","","","","","4"
"Rarely","1997","Employed","in school","","","","","4"
"Rarely","1997","Employed","inadequately","","","","","4"
"Daily","1998","Not Employed","in school","277","0.835462634177295","0.794583627408257","0.876341640946333","1"
"Daily","1998","Not Employed","inadequately","225","0.929412746475204","0.896734439824201","0.962091053126207","1"
"Daily","1998","Not Employed","general elemantary","1241","0.926867416388977","0.91296893305648","0.940765899721474","1"
"Daily","1998","Not Employed","middle vocational","2284","0.913708428655415","0.90269047806827","0.92472637924256","1"
"Daily","1998","Not Employed","vocational + Abi","100","0.840662694239406","0.776758047149346","0.904567341329466","1"
"Daily","1998","Not Employed","higher vocational","179","0.884022214851247","0.840083029368419","0.927961400334074","1"
"Daily","1998","Not Employed","higher education","377","0.869813597549681","0.838081255508418","0.901545939590943","1"
"Daily","1998","Employed","in school","10","","","","1"
"Daily","1998","Employed","inadequately","191","0.928464163665674","0.893524449298738","0.96340387803261","1"
"Daily","1998","Employed","general elemantary","1047","0.876994708668018","0.85834936696631","0.895640050369725","1"
"Daily","1998","Employed","middle vocational","3825","0.832747128266751","0.821869701312438","0.843624555221065","1"
"Daily","1998","Employed","vocational + Abi","292","0.703938439659438","0.658396367076975","0.749480512241901","1"
"Daily","1998","Employed","higher vocational","496","0.770532859904804","0.737434377619739","0.803631342189869","1"
"Daily","1998","Employed","higher education","1127","0.701699043011453","0.678848817210184","0.724549268812721","1"
"Min 1x per month","1998","Employed","general elemantary","13","","","","3"
"Min 1x per month","1998","Employed","middle vocational","42","0.0109065924433973","0.00787935833506002","0.0139338265517346","3"
"Min 1x per month","1998","Employed","vocational + Abi","3","","","","3"
"Min 1x per month","1998","Employed","higher vocational","11","","","","3"
"Min 1x per month","1998","Employed","higher education","28","","","","3"
"Min 1x per month","1998","Not Employed","in school","1","","","","3"
"Min 1x per month","1998","Not Employed","inadequately","1","","","","3"
"Min 1x per month","1998","Not Employed","general elemantary","7","","","","3"
"Min 1x per month","1998","Not Employed","middle vocational","13","","","","3"
"Min 1x per month","1998","Not Employed","vocational + Abi","2","","","","3"
"Min 1x per month","1998","Not Employed","higher vocational","2","","","","3"
"Min 1x per month","1998","Not Employed","higher education","3","","","","3"
"Min 1x per month","1998","Employed","in school","","","","","3"
"Min 1x per month","1998","Employed","inadequately","3","","","","3"
"Min 1x per week","1998","Employed","general elemantary","93","0.0791300320431804","0.0638057622655146","0.0944543018208462","2"
"Min 1x per week","1998","Employed","middle vocational","498","0.113841760708396","0.104584355922597","0.123099165494195","2"
"Min 1x per week","1998","Employed","vocational + Abi","72","0.23680081344409","0.19439113466265","0.27921049222553","2"
"Min 1x per week","1998","Employed","higher vocational","85","0.139459761749068","0.112191195931073","0.166728327567063","2"
"Min 1x per week","1998","Employed","higher education","310","0.218258305831513","0.19762804312517","0.238888568537856","2"
"Min 1x per week","1998","Not Employed","in school","33","0.141348403780071","0.102937148978047","0.179759658582094","2"
"Min 1x per week","1998","Not Employed","inadequately","7","","","","2"
"Min 1x per week","1998","Not Employed","general elemantary","59","0.0374163807501871","0.0272853585627753","0.0475474029375988","2"
"Min 1x per week","1998","Not Employed","middle vocational","135","0.0558261151939695","0.0468175108809453","0.0648347195069938","2"
"Min 1x per week","1998","Not Employed","vocational + Abi","19","","","","2"
"Min 1x per week","1998","Not Employed","higher vocational","17","","","","2"
"Min 1x per week","1998","Not Employed","higher education","41","0.10198973311904","0.0734516304358694","0.13052783580221","2"
"Min 1x per week","1998","Employed","in school","6","","","","2"
"Min 1x per week","1998","Employed","inadequately","8","","","","2"
"Never","1998","Not Employed","in school","1","","","","5"
"Never","1998","Not Employed","inadequately","2","","","","5"
"Never","1998","Not Employed","general elemantary","22","","","","5"
"Never","1998","Not Employed","middle vocational","23","","","","5"
"Never","1998","Not Employed","vocational + Abi","1","","","","5"
"Never","1998","Not Employed","higher vocational","3","","","","5"
"Never","1998","Not Employed","higher education","2","","","","5"
"Never","1998","Employed","in school","","","","","5"
"Never","1998","Employed","inadequately","2","","","","5"
"Never","1998","Employed","general elemantary","9","","","","5"
"Never","1998","Employed","middle vocational","29","","","","5"
"Never","1998","Employed","vocational + Abi","6","","","","5"
"Never","1998","Employed","higher vocational","7","","","","5"
"Never","1998","Employed","higher education","26","","","","5"
"Rarely","1998","Employed","general elemantary","30","0.0218966918120071","0.0135887856953057","0.0302045979287084","4"
"Rarely","1998","Employed","middle vocational","128","0.0361974690265405","0.0307534962369623","0.0416414418161186","4"
"Rarely","1998","Employed","vocational + Abi","13","","","","4"
"Rarely","1998","Employed","higher vocational","21","","","","4"
"Rarely","1998","Employed","higher education","49","0.0280790217366077","0.0198282571622941","0.0363297863109213","4"
"Rarely","1998","Not Employed","in school","4","","","","4"
"Rarely","1998","Not Employed","inadequately","1","","","","4"
"Rarely","1998","Not Employed","general elemantary","19","","","","4"
"Rarely","1998","Not Employed","middle vocational","40","0.016133310801291","0.0111897179599096","0.0210769036426724","4"
"Rarely","1998","Not Employed","vocational + Abi","4","","","","4"
"Rarely","1998","Not Employed","higher vocational","3","","","","4"
"Rarely","1998","Not Employed","higher education","9","","","","4"
"Rarely","1998","Employed","in school","1","","","","4"
"Rarely","1998","Employed","inadequately","5","","","","4"
"Daily","1999","Not Employed","in school","","","","","1"
"Daily","1999","Not Employed","inadequately","","","","","1"
"Daily","1999","Not Employed","general elemantary","","","","","1"
"Daily","1999","Not Employed","middle vocational","","","","","1"
"Daily","1999","Not Employed","vocational + Abi","","","","","1"
"Daily","1999","Not Employed","higher vocational","","","","","1"
"Daily","1999","Not Employed","higher education","","","","","1"
"Daily","1999","Employed","in school","","","","","1"
"Daily","1999","Employed","inadequately","","","","","1"
"Daily","1999","Employed","general elemantary","","","","","1"
"Daily","1999","Employed","middle vocational","","","","","1"
"Daily","1999","Employed","vocational + Abi","","","","","1"
"Daily","1999","Employed","higher vocational","","","","","1"
"Daily","1999","Employed","higher education","","","","","1"
"Min 1x per month","1999","Not Employed","in school","","","","","3"
"Min 1x per month","1999","Not Employed","inadequately","","","","","3"
"Min 1x per month","1999","Not Employed","general elemantary","","","","","3"
"Min 1x per month","1999","Not Employed","middle vocational","","","","","3"
"Min 1x per month","1999","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","1999","Not Employed","higher vocational","","","","","3"
"Min 1x per month","1999","Not Employed","higher education","","","","","3"
"Min 1x per month","1999","Employed","in school","","","","","3"
"Min 1x per month","1999","Employed","inadequately","","","","","3"
"Min 1x per month","1999","Employed","general elemantary","","","","","3"
"Min 1x per month","1999","Employed","middle vocational","","","","","3"
"Min 1x per month","1999","Employed","vocational + Abi","","","","","3"
"Min 1x per month","1999","Employed","higher vocational","","","","","3"
"Min 1x per month","1999","Employed","higher education","","","","","3"
"Min 1x per week","1999","Not Employed","in school","","","","","2"
"Min 1x per week","1999","Not Employed","inadequately","","","","","2"
"Min 1x per week","1999","Not Employed","general elemantary","","","","","2"
"Min 1x per week","1999","Not Employed","middle vocational","","","","","2"
"Min 1x per week","1999","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","1999","Not Employed","higher vocational","","","","","2"
"Min 1x per week","1999","Not Employed","higher education","","","","","2"
"Min 1x per week","1999","Employed","in school","","","","","2"
"Min 1x per week","1999","Employed","inadequately","","","","","2"
"Min 1x per week","1999","Employed","general elemantary","","","","","2"
"Min 1x per week","1999","Employed","middle vocational","","","","","2"
"Min 1x per week","1999","Employed","vocational + Abi","","","","","2"
"Min 1x per week","1999","Employed","higher vocational","","","","","2"
"Min 1x per week","1999","Employed","higher education","","","","","2"
"Never","1999","Not Employed","in school","","","","","5"
"Never","1999","Not Employed","inadequately","","","","","5"
"Never","1999","Not Employed","general elemantary","","","","","5"
"Never","1999","Not Employed","middle vocational","","","","","5"
"Never","1999","Not Employed","vocational + Abi","","","","","5"
"Never","1999","Not Employed","higher vocational","","","","","5"
"Never","1999","Not Employed","higher education","","","","","5"
"Never","1999","Employed","in school","","","","","5"
"Never","1999","Employed","inadequately","","","","","5"
"Never","1999","Employed","general elemantary","","","","","5"
"Never","1999","Employed","middle vocational","","","","","5"
"Never","1999","Employed","vocational + Abi","","","","","5"
"Never","1999","Employed","higher vocational","","","","","5"
"Never","1999","Employed","higher education","","","","","5"
"Rarely","1999","Not Employed","in school","","","","","4"
"Rarely","1999","Not Employed","inadequately","","","","","4"
"Rarely","1999","Not Employed","general elemantary","","","","","4"
"Rarely","1999","Not Employed","middle vocational","","","","","4"
"Rarely","1999","Not Employed","vocational + Abi","","","","","4"
"Rarely","1999","Not Employed","higher vocational","","","","","4"
"Rarely","1999","Not Employed","higher education","","","","","4"
"Rarely","1999","Employed","in school","","","","","4"
"Rarely","1999","Employed","inadequately","","","","","4"
"Rarely","1999","Employed","general elemantary","","","","","4"
"Rarely","1999","Employed","middle vocational","","","","","4"
"Rarely","1999","Employed","vocational + Abi","","","","","4"
"Rarely","1999","Employed","higher vocational","","","","","4"
"Rarely","1999","Employed","higher education","","","","","4"
"Daily","2000","Not Employed","in school","","","","","1"
"Daily","2000","Not Employed","inadequately","","","","","1"
"Daily","2000","Not Employed","general elemantary","","","","","1"
"Daily","2000","Not Employed","middle vocational","","","","","1"
"Daily","2000","Not Employed","vocational + Abi","","","","","1"
"Daily","2000","Not Employed","higher vocational","","","","","1"
"Daily","2000","Not Employed","higher education","","","","","1"
"Daily","2000","Employed","in school","","","","","1"
"Daily","2000","Employed","inadequately","","","","","1"
"Daily","2000","Employed","general elemantary","","","","","1"
"Daily","2000","Employed","middle vocational","","","","","1"
"Daily","2000","Employed","vocational + Abi","","","","","1"
"Daily","2000","Employed","higher vocational","","","","","1"
"Daily","2000","Employed","higher education","","","","","1"
"Min 1x per month","2000","Not Employed","in school","","","","","3"
"Min 1x per month","2000","Not Employed","inadequately","","","","","3"
"Min 1x per month","2000","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2000","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2000","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2000","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2000","Not Employed","higher education","","","","","3"
"Min 1x per month","2000","Employed","in school","","","","","3"
"Min 1x per month","2000","Employed","inadequately","","","","","3"
"Min 1x per month","2000","Employed","general elemantary","","","","","3"
"Min 1x per month","2000","Employed","middle vocational","","","","","3"
"Min 1x per month","2000","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2000","Employed","higher vocational","","","","","3"
"Min 1x per month","2000","Employed","higher education","","","","","3"
"Min 1x per week","2000","Not Employed","in school","","","","","2"
"Min 1x per week","2000","Not Employed","inadequately","","","","","2"
"Min 1x per week","2000","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2000","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2000","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2000","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2000","Not Employed","higher education","","","","","2"
"Min 1x per week","2000","Employed","in school","","","","","2"
"Min 1x per week","2000","Employed","inadequately","","","","","2"
"Min 1x per week","2000","Employed","general elemantary","","","","","2"
"Min 1x per week","2000","Employed","middle vocational","","","","","2"
"Min 1x per week","2000","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2000","Employed","higher vocational","","","","","2"
"Min 1x per week","2000","Employed","higher education","","","","","2"
"Never","2000","Not Employed","in school","","","","","5"
"Never","2000","Not Employed","inadequately","","","","","5"
"Never","2000","Not Employed","general elemantary","","","","","5"
"Never","2000","Not Employed","middle vocational","","","","","5"
"Never","2000","Not Employed","vocational + Abi","","","","","5"
"Never","2000","Not Employed","higher vocational","","","","","5"
"Never","2000","Not Employed","higher education","","","","","5"
"Never","2000","Employed","in school","","","","","5"
"Never","2000","Employed","inadequately","","","","","5"
"Never","2000","Employed","general elemantary","","","","","5"
"Never","2000","Employed","middle vocational","","","","","5"
"Never","2000","Employed","vocational + Abi","","","","","5"
"Never","2000","Employed","higher vocational","","","","","5"
"Never","2000","Employed","higher education","","","","","5"
"Rarely","2000","Not Employed","in school","","","","","4"
"Rarely","2000","Not Employed","inadequately","","","","","4"
"Rarely","2000","Not Employed","general elemantary","","","","","4"
"Rarely","2000","Not Employed","middle vocational","","","","","4"
"Rarely","2000","Not Employed","vocational + Abi","","","","","4"
"Rarely","2000","Not Employed","higher vocational","","","","","4"
"Rarely","2000","Not Employed","higher education","","","","","4"
"Rarely","2000","Employed","in school","","","","","4"
"Rarely","2000","Employed","inadequately","","","","","4"
"Rarely","2000","Employed","general elemantary","","","","","4"
"Rarely","2000","Employed","middle vocational","","","","","4"
"Rarely","2000","Employed","vocational + Abi","","","","","4"
"Rarely","2000","Employed","higher vocational","","","","","4"
"Rarely","2000","Employed","higher education","","","","","4"
"Daily","2001","Not Employed","in school","","","","","1"
"Daily","2001","Not Employed","inadequately","","","","","1"
"Daily","2001","Not Employed","general elemantary","","","","","1"
"Daily","2001","Not Employed","middle vocational","","","","","1"
"Daily","2001","Not Employed","vocational + Abi","","","","","1"
"Daily","2001","Not Employed","higher vocational","","","","","1"
"Daily","2001","Not Employed","higher education","","","","","1"
"Daily","2001","Employed","in school","","","","","1"
"Daily","2001","Employed","inadequately","","","","","1"
"Daily","2001","Employed","general elemantary","","","","","1"
"Daily","2001","Employed","middle vocational","","","","","1"
"Daily","2001","Employed","vocational + Abi","","","","","1"
"Daily","2001","Employed","higher vocational","","","","","1"
"Daily","2001","Employed","higher education","","","","","1"
"Min 1x per month","2001","Not Employed","in school","","","","","3"
"Min 1x per month","2001","Not Employed","inadequately","","","","","3"
"Min 1x per month","2001","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2001","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2001","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2001","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2001","Not Employed","higher education","","","","","3"
"Min 1x per month","2001","Employed","in school","","","","","3"
"Min 1x per month","2001","Employed","inadequately","","","","","3"
"Min 1x per month","2001","Employed","general elemantary","","","","","3"
"Min 1x per month","2001","Employed","middle vocational","","","","","3"
"Min 1x per month","2001","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2001","Employed","higher vocational","","","","","3"
"Min 1x per month","2001","Employed","higher education","","","","","3"
"Min 1x per week","2001","Employed","in school","","","","","2"
"Min 1x per week","2001","Employed","inadequately","","","","","2"
"Min 1x per week","2001","Employed","general elemantary","","","","","2"
"Min 1x per week","2001","Employed","middle vocational","","","","","2"
"Min 1x per week","2001","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2001","Employed","higher vocational","","","","","2"
"Min 1x per week","2001","Employed","higher education","","","","","2"
"Min 1x per week","2001","Not Employed","in school","","","","","2"
"Min 1x per week","2001","Not Employed","inadequately","","","","","2"
"Min 1x per week","2001","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2001","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2001","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2001","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2001","Not Employed","higher education","","","","","2"
"Never","2001","Not Employed","in school","","","","","5"
"Never","2001","Not Employed","inadequately","","","","","5"
"Never","2001","Not Employed","general elemantary","","","","","5"
"Never","2001","Not Employed","middle vocational","","","","","5"
"Never","2001","Not Employed","vocational + Abi","","","","","5"
"Never","2001","Not Employed","higher vocational","","","","","5"
"Never","2001","Not Employed","higher education","","","","","5"
"Never","2001","Employed","in school","","","","","5"
"Never","2001","Employed","inadequately","","","","","5"
"Never","2001","Employed","general elemantary","","","","","5"
"Never","2001","Employed","middle vocational","","","","","5"
"Never","2001","Employed","vocational + Abi","","","","","5"
"Never","2001","Employed","higher vocational","","","","","5"
"Never","2001","Employed","higher education","","","","","5"
"Rarely","2001","Not Employed","in school","","","","","4"
"Rarely","2001","Not Employed","inadequately","","","","","4"
"Rarely","2001","Not Employed","general elemantary","","","","","4"
"Rarely","2001","Not Employed","middle vocational","","","","","4"
"Rarely","2001","Not Employed","vocational + Abi","","","","","4"
"Rarely","2001","Not Employed","higher vocational","","","","","4"
"Rarely","2001","Not Employed","higher education","","","","","4"
"Rarely","2001","Employed","in school","","","","","4"
"Rarely","2001","Employed","inadequately","","","","","4"
"Rarely","2001","Employed","general elemantary","","","","","4"
"Rarely","2001","Employed","middle vocational","","","","","4"
"Rarely","2001","Employed","vocational + Abi","","","","","4"
"Rarely","2001","Employed","higher vocational","","","","","4"
"Rarely","2001","Employed","higher education","","","","","4"
"Daily","2002","Not Employed","in school","","","","","1"
"Daily","2002","Not Employed","inadequately","","","","","1"
"Daily","2002","Not Employed","general elemantary","","","","","1"
"Daily","2002","Not Employed","middle vocational","","","","","1"
"Daily","2002","Not Employed","vocational + Abi","","","","","1"
"Daily","2002","Not Employed","higher vocational","","","","","1"
"Daily","2002","Not Employed","higher education","","","","","1"
"Daily","2002","Employed","in school","","","","","1"
"Daily","2002","Employed","inadequately","","","","","1"
"Daily","2002","Employed","general elemantary","","","","","1"
"Daily","2002","Employed","middle vocational","","","","","1"
"Daily","2002","Employed","vocational + Abi","","","","","1"
"Daily","2002","Employed","higher vocational","","","","","1"
"Daily","2002","Employed","higher education","","","","","1"
"Min 1x per month","2002","Not Employed","inadequately","","","","","3"
"Min 1x per month","2002","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2002","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2002","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2002","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2002","Not Employed","higher education","","","","","3"
"Min 1x per month","2002","Employed","in school","","","","","3"
"Min 1x per month","2002","Employed","inadequately","","","","","3"
"Min 1x per month","2002","Employed","general elemantary","","","","","3"
"Min 1x per month","2002","Not Employed","in school","","","","","3"
"Min 1x per month","2002","Employed","middle vocational","","","","","3"
"Min 1x per month","2002","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2002","Employed","higher vocational","","","","","3"
"Min 1x per month","2002","Employed","higher education","","","","","3"
"Min 1x per week","2002","Not Employed","in school","","","","","2"
"Min 1x per week","2002","Not Employed","inadequately","","","","","2"
"Min 1x per week","2002","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2002","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2002","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2002","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2002","Not Employed","higher education","","","","","2"
"Min 1x per week","2002","Employed","in school","","","","","2"
"Min 1x per week","2002","Employed","inadequately","","","","","2"
"Min 1x per week","2002","Employed","general elemantary","","","","","2"
"Min 1x per week","2002","Employed","middle vocational","","","","","2"
"Min 1x per week","2002","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2002","Employed","higher vocational","","","","","2"
"Min 1x per week","2002","Employed","higher education","","","","","2"
"Never","2002","Not Employed","in school","","","","","5"
"Never","2002","Not Employed","inadequately","","","","","5"
"Never","2002","Not Employed","general elemantary","","","","","5"
"Never","2002","Not Employed","middle vocational","","","","","5"
"Never","2002","Not Employed","vocational + Abi","","","","","5"
"Never","2002","Not Employed","higher vocational","","","","","5"
"Never","2002","Not Employed","higher education","","","","","5"
"Never","2002","Employed","in school","","","","","5"
"Never","2002","Employed","inadequately","","","","","5"
"Never","2002","Employed","general elemantary","","","","","5"
"Never","2002","Employed","middle vocational","","","","","5"
"Never","2002","Employed","vocational + Abi","","","","","5"
"Never","2002","Employed","higher vocational","","","","","5"
"Never","2002","Employed","higher education","","","","","5"
"Rarely","2002","Not Employed","in school","","","","","4"
"Rarely","2002","Not Employed","inadequately","","","","","4"
"Rarely","2002","Not Employed","general elemantary","","","","","4"
"Rarely","2002","Not Employed","middle vocational","","","","","4"
"Rarely","2002","Not Employed","vocational + Abi","","","","","4"
"Rarely","2002","Not Employed","higher vocational","","","","","4"
"Rarely","2002","Not Employed","higher education","","","","","4"
"Rarely","2002","Employed","in school","","","","","4"
"Rarely","2002","Employed","inadequately","","","","","4"
"Rarely","2002","Employed","general elemantary","","","","","4"
"Rarely","2002","Employed","middle vocational","","","","","4"
"Rarely","2002","Employed","vocational + Abi","","","","","4"
"Rarely","2002","Employed","higher vocational","","","","","4"
"Rarely","2002","Employed","higher education","","","","","4"
"Daily","2003","Not Employed","in school","422","0.828772252917214","0.795653454695586","0.861891051138842","1"
"Daily","2003","Not Employed","inadequately","153","0.93163028414107","0.892646065035886","0.970614503246254","1"
"Daily","2003","Not Employed","general elemantary","1402","0.94176476168762","0.92989761143996","0.95363191193528","1"
"Daily","2003","Not Employed","middle vocational","3868","0.927610269431001","0.919762142677667","0.935458396184334","1"
"Daily","2003","Not Employed","vocational + Abi","247","0.856625676068848","0.816360200592951","0.896891151544745","1"
"Daily","2003","Not Employed","higher vocational","451","0.930011609709785","0.907305935127787","0.952717284291783","1"
"Daily","2003","Not Employed","higher education","886","0.917137306218074","0.899753045309062","0.934521567127085","1"
"Daily","2003","Employed","in school","91","0.741263166470668","0.661908860109175","0.820617472832161","1"
"Daily","2003","Employed","inadequately","90","0.845151203756228","0.776924036937859","0.913378370574596","1"
"Daily","2003","Employed","general elemantary","1110","0.889803120637866","0.872526849003124","0.907079392272608","1"
"Daily","2003","Employed","middle vocational","6010","0.858470338099171","0.85027723616938","0.866663440028961","1"
"Daily","2003","Employed","vocational + Abi","697","0.806195920922917","0.779930145918559","0.832461695927274","1"
"Daily","2003","Employed","higher vocational","974","0.796093156430756","0.773316304242827","0.818870008618686","1"
"Daily","2003","Employed","higher education","2557","0.7317462541332","0.716827603568545","0.746664904697856","1"
"Min 1x per month","2003","Not Employed","inadequately","1","","","","3"
"Min 1x per month","2003","Not Employed","general elemantary","7","","","","3"
"Min 1x per month","2003","Not Employed","middle vocational","23","","","","3"
"Min 1x per month","2003","Not Employed","vocational + Abi","1","","","","3"
"Min 1x per month","2003","Not Employed","higher vocational","3","","","","3"
"Min 1x per month","2003","Not Employed","higher education","1","","","","3"
"Min 1x per month","2003","Employed","in school","2","","","","3"
"Min 1x per month","2003","Employed","inadequately","1","","","","3"
"Min 1x per month","2003","Employed","general elemantary","13","","","","3"
"Min 1x per month","2003","Employed","vocational + Abi","14","","","","3"
"Min 1x per month","2003","Employed","higher vocational","18","","","","3"
"Min 1x per month","2003","Employed","higher education","42","0.0160686849788825","0.0118347035388353","0.0203026664189297","3"
"Min 1x per month","2003","Employed","middle vocational","77","0.0146098993540527","0.0117896358598213","0.0174301628482842","3"
"Min 1x per month","2003","Not Employed","in school","4","","","","3"
"Min 1x per week","2003","Not Employed","in school","58","0.121826869397087","0.0930706683551511","0.150583070439024","2"
"Min 1x per week","2003","Not Employed","inadequately","3","","","","2"
"Min 1x per week","2003","Not Employed","general elemantary","50","0.0275157774831614","0.0192265421283064","0.0358050128380165","2"
