"pli0083","year","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2011","lower secondary degree","","","",""
"Min 1x per week","2011","secondary school degree","","","",""
"Min 1x per week","2011","college entrance qualification","","","",""
"Min 1x per week","2011","Other degree","","","",""
"Min 1x per week","2011","no degree/no degree yet","","","",""
"Min 1x per month","2011","lower secondary degree","","","",""
"Min 1x per month","2011","secondary school degree","","","",""
"Min 1x per month","2011","college entrance qualification","","","",""
"Min 1x per month","2011","Other degree","","","",""
"Min 1x per month","2011","no degree/no degree yet","","","",""
"Rarely","2011","lower secondary degree","","","",""
"Rarely","2011","secondary school degree","","","",""
"Rarely","2011","college entrance qualification","","","",""
"Rarely","2011","Other degree","","","",""
"Rarely","2011","no degree/no degree yet","","","",""
"Never","2011","lower secondary degree","","","",""
"Never","2011","secondary school degree","","","",""
"Never","2011","college entrance qualification","","","",""
"Never","2011","Other degree","","","",""
"Never","2011","no degree/no degree yet","","","",""
"Daily","2012","lower secondary degree","","","",""
"Daily","2012","secondary school degree","","","",""
"Daily","2012","college entrance qualification","","","",""
"Daily","2012","Other degree","","","",""
"Daily","2012","no degree/no degree yet","","","",""
"Min 1x per week","2012","lower secondary degree","","","",""
"Min 1x per week","2012","secondary school degree","","","",""
"Min 1x per week","2012","college entrance qualification","","","",""
"Min 1x per week","2012","Other degree","","","",""
"Min 1x per week","2012","no degree/no degree yet","","","",""
"Min 1x per month","2012","lower secondary degree","","","",""
"Min 1x per month","2012","secondary school degree","","","",""
"Min 1x per month","2012","college entrance qualification","","","",""
"Min 1x per month","2012","Other degree","","","",""
"Min 1x per month","2012","no degree/no degree yet","","","",""
"Rarely","2012","lower secondary degree","","","",""
"Rarely","2012","secondary school degree","","","",""
"Rarely","2012","college entrance qualification","","","",""
"Rarely","2012","Other degree","","","",""
"Rarely","2012","no degree/no degree yet","","","",""
"Never","2012","lower secondary degree","","","",""
"Never","2012","secondary school degree","","","",""
"Never","2012","college entrance qualification","","","",""
"Never","2012","Other degree","","","",""
"Never","2012","no degree/no degree yet","","","",""
"Daily","2013","lower secondary degree","6204","0.880847971989384","0.873328729832534","0.888367214146235"
"Daily","2013","secondary school degree","6294","0.807695440982418","0.798995407307096","0.816395474657741"
"Daily","2013","college entrance qualification","5004","0.683544106292836","0.672945222088213","0.694142990497459"
"Daily","2013","Other degree","1277","0.838251912176204","0.820276766188016","0.856227058164393"
"Daily","2013","no degree/no degree yet","611","0.790947607400602","0.763013337942044","0.818881876859159"
"Min 1x per week","2013","lower secondary degree","560","0.070612575273777","0.0646667479276779","0.076558402619876"
"Min 1x per week","2013","secondary school degree","1131","0.131144860984883","0.12369322462127","0.138596497348495"
"Min 1x per week","2013","college entrance qualification","1773","0.241003221865972","0.231256654876461","0.250749788855483"
"Min 1x per week","2013","Other degree","218","0.101732293037439","0.0869752996547873","0.11648928642009"
"Min 1x per week","2013","no degree/no degree yet","145","0.138603273325037","0.114866360185381","0.162340186464692"
"Min 1x per month","2013","lower secondary degree","90","0.0141028650283185","0.011366069511054","0.0168396605455829"
"Min 1x per month","2013","secondary school degree","154","0.0203545285190539","0.0172373094887365","0.0234717475493713"
"Min 1x per month","2013","college entrance qualification","258","0.0314640300459799","0.0274858417721241","0.0354422183198357"
"Min 1x per month","2013","Other degree","26","","",""
"Min 1x per month","2013","no degree/no degree yet","20","","",""
"Rarely","2013","lower secondary degree","184","0.0204004785948366","0.0171193947161244","0.0236815624735487"
"Rarely","2013","secondary school degree","242","0.0303670349230803","0.026579059014945","0.0341550108312157"
"Rarely","2013","college entrance qualification","274","0.0312961505062759","0.0273282456012168","0.0352640554113351"
"Rarely","2013","Other degree","59","0.0356340005530457","0.0265846209047547","0.0446833802013368"
"Rarely","2013","no degree/no degree yet","25","","",""
"Never","2013","lower secondary degree","93","0.0140361091136836","0.0113057061565535","0.0167665120708137"
"Never","2013","secondary school degree","62","0.0104381345905648","0.0081945871914686","0.012681681989661"
"Never","2013","college entrance qualification","88","0.0126924912889363","0.0101414356035943","0.0152435469742782"
"Never","2013","Other degree","32","0.0155209201484733","0.00948661107790231","0.0215552292190442"
"Never","2013","no degree/no degree yet","13","","",""
"Daily","2014","lower secondary degree","","","",""
"Daily","2014","secondary school degree","","","",""
"Daily","2014","college entrance qualification","","","",""
"Daily","2014","Other degree","","","",""
"Daily","2014","no degree/no degree yet","","","",""
"Min 1x per week","2014","lower secondary degree","","","",""
"Min 1x per week","2014","secondary school degree","","","",""
"Min 1x per week","2014","college entrance qualification","","","",""
"Min 1x per week","2014","Other degree","","","",""
"Min 1x per week","2014","no degree/no degree yet","","","",""
"Min 1x per month","2014","lower secondary degree","","","",""
"Min 1x per month","2014","secondary school degree","","","",""
"Min 1x per month","2014","college entrance qualification","","","",""
"Min 1x per month","2014","Other degree","","","",""
"Min 1x per month","2014","no degree/no degree yet","","","",""
"Rarely","2014","lower secondary degree","","","",""
"Rarely","2014","secondary school degree","","","",""
"Rarely","2014","college entrance qualification","","","",""
"Rarely","2014","Other degree","","","",""
"Rarely","2014","no degree/no degree yet","","","",""
"Never","2014","lower secondary degree","","","",""
"Never","2014","secondary school degree","","","",""
"Never","2014","college entrance qualification","","","",""
"Never","2014","Other degree","","","",""
"Never","2014","no degree/no degree yet","","","",""
"Daily","2015","lower secondary degree","","","",""
"Daily","2015","secondary school degree","","","",""
"Daily","2015","college entrance qualification","","","",""
"Daily","2015","Other degree","","","",""
"Daily","2015","no degree/no degree yet","","","",""
"Min 1x per week","2015","lower secondary degree","","","",""
"Min 1x per week","2015","secondary school degree","","","",""
"Min 1x per week","2015","college entrance qualification","","","",""
"Min 1x per week","2015","Other degree","","","",""
"Min 1x per week","2015","no degree/no degree yet","","","",""
"Min 1x per month","2015","lower secondary degree","","","",""
"Min 1x per month","2015","secondary school degree","","","",""
"Min 1x per month","2015","college entrance qualification","","","",""
"Min 1x per month","2015","Other degree","","","",""
"Min 1x per month","2015","no degree/no degree yet","","","",""
"Rarely","2015","lower secondary degree","","","",""
"Rarely","2015","secondary school degree","","","",""
"Rarely","2015","college entrance qualification","","","",""
"Rarely","2015","Other degree","","","",""
"Rarely","2015","no degree/no degree yet","","","",""
"Never","2015","lower secondary degree","","","",""
"Never","2015","secondary school degree","","","",""
"Never","2015","college entrance qualification","","","",""
"Never","2015","Other degree","","","",""
"Never","2015","no degree/no degree yet","","","",""
"Daily","2016","lower secondary degree","","","",""
"Daily","2016","secondary school degree","","","",""
"Daily","2016","college entrance qualification","","","",""
"Daily","2016","Other degree","","","",""
"Daily","2016","no degree/no degree yet","","","",""
"Min 1x per week","2016","lower secondary degree","","","",""
"Min 1x per week","2016","secondary school degree","","","",""
"Min 1x per week","2016","college entrance qualification","","","",""
"Min 1x per week","2016","Other degree","","","",""
"Min 1x per week","2016","no degree/no degree yet","","","",""
"Min 1x per month","2016","lower secondary degree","","","",""
"Min 1x per month","2016","secondary school degree","","","",""
"Min 1x per month","2016","college entrance qualification","","","",""
"Min 1x per month","2016","Other degree","","","",""
"Min 1x per month","2016","no degree/no degree yet","","","",""
"Rarely","2016","lower secondary degree","","","",""
"Rarely","2016","secondary school degree","","","",""
"Rarely","2016","college entrance qualification","","","",""
"Rarely","2016","Other degree","","","",""
"Rarely","2016","no degree/no degree yet","","","",""
"Never","2016","lower secondary degree","","","",""
"Never","2016","secondary school degree","","","",""
"Never","2016","college entrance qualification","","","",""
"Never","2016","Other degree","","","",""
"Never","2016","no degree/no degree yet","","","",""
"Daily","2017","lower secondary degree","","","",""
"Daily","2017","secondary school degree","","","",""
"Daily","2017","college entrance qualification","","","",""
"Daily","2017","Other degree","","","",""
"Daily","2017","no degree/no degree yet","","","",""
"Min 1x per week","2017","lower secondary degree","","","",""
"Min 1x per week","2017","secondary school degree","","","",""
"Min 1x per week","2017","college entrance qualification","","","",""
"Min 1x per week","2017","Other degree","","","",""
"Min 1x per week","2017","no degree/no degree yet","","","",""
"Min 1x per month","2017","lower secondary degree","","","",""
"Min 1x per month","2017","secondary school degree","","","",""
"Min 1x per month","2017","college entrance qualification","","","",""
"Min 1x per month","2017","Other degree","","","",""
"Min 1x per month","2017","no degree/no degree yet","","","",""
"Rarely","2017","lower secondary degree","","","",""
"Rarely","2017","secondary school degree","","","",""
"Rarely","2017","college entrance qualification","","","",""
"Rarely","2017","Other degree","","","",""
"Rarely","2017","no degree/no degree yet","","","",""
"Never","2017","lower secondary degree","","","",""
"Never","2017","secondary school degree","","","",""
"Never","2017","college entrance qualification","","","",""
"Never","2017","Other degree","","","",""
"Never","2017","no degree/no degree yet","","","",""
"Daily","2018","lower secondary degree","","","",""
"Daily","2018","secondary school degree","","","",""
"Daily","2018","college entrance qualification","","","",""
"Daily","2018","Other degree","","","",""
"Daily","2018","no degree/no degree yet","","","",""
"Min 1x per week","2018","lower secondary degree","","","",""
"Min 1x per week","2018","secondary school degree","","","",""
"Min 1x per week","2018","college entrance qualification","","","",""
"Min 1x per week","2018","Other degree","","","",""
"Min 1x per week","2018","no degree/no degree yet","","","",""
"Min 1x per month","2018","lower secondary degree","","","",""
"Min 1x per month","2018","secondary school degree","","","",""
"Min 1x per month","2018","college entrance qualification","","","",""
"Min 1x per month","2018","Other degree","","","",""
"Min 1x per month","2018","no degree/no degree yet","","","",""
"Rarely","2018","lower secondary degree","","","",""
"Rarely","2018","secondary school degree","","","",""
"Rarely","2018","college entrance qualification","","","",""
"Rarely","2018","Other degree","","","",""
"Rarely","2018","no degree/no degree yet","","","",""
"Never","2018","lower secondary degree","","","",""
"Never","2018","secondary school degree","","","",""
"Never","2018","college entrance qualification","","","",""
"Never","2018","Other degree","","","",""
"Never","2018","no degree/no degree yet","","","",""
"Daily","2019","lower secondary degree","4555","0.861666728225879","0.852391093407268","0.87094236304449"
"Daily","2019","secondary school degree","5915","0.801883934513335","0.792827083433284","0.810940785593387"
"Daily","2019","college entrance qualification","5661","0.681376101410244","0.671504918485641","0.691247284334847"
"Daily","2019","Other degree","1896","0.760597792504261","0.744084030854909","0.777111554153612"
"Daily","2019","no degree/no degree yet","595","0.791680668098254","0.763235597428226","0.820125738768282"
"Min 1x per week","2019","lower secondary degree","467","0.0823714250904174","0.0749850321025876","0.0897578180782473"
"Min 1x per week","2019","secondary school degree","1062","0.13665890955266","0.12885392937334","0.14446388973198"
"Min 1x per week","2019","college entrance qualification","2157","0.240660957271988","0.231604522510889","0.249717392033087"
"Min 1x per week","2019","Other degree","397","0.139861118584934","0.126438501689183","0.153283735480685"
"Min 1x per week","2019","no degree/no degree yet","122","0.129582567031893","0.106058939739595","0.15310619432419"
"Min 1x per month","2019","lower secondary degree","55","0.0123126603950511","0.00934990123248854","0.0152754195576137"
"Min 1x per month","2019","secondary school degree","113","0.0179031737228613","0.0148901414049057","0.0209162060408169"
"Min 1x per month","2019","college entrance qualification","254","0.0289579152278826","0.02540537298878","0.0325104574669853"
"Min 1x per month","2019","Other degree","60","0.0168458975817251","0.0118655198555135","0.0218262753079368"
"Min 1x per month","2019","no degree/no degree yet","19","","",""
"Rarely","2019","lower secondary degree","187","0.0315997283138996","0.0268999239350659","0.0362995326927333"
"Rarely","2019","secondary school degree","281","0.0334317626003743","0.0293470874795153","0.0375164377212333"
"Rarely","2019","college entrance qualification","357","0.0340161649215024","0.030175873505719","0.0378564563372858"
"Rarely","2019","Other degree","140","0.0543124418635463","0.0455418700601545","0.0630830136669381"
"Rarely","2019","no degree/no degree yet","30","0.0460851018589707","0.0313991431891417","0.0607710605287997"
"Never","2019","lower secondary degree","58","0.0120494579747525","0.00911814619345257","0.0149807697560524"
"Never","2019","secondary school degree","69","0.0101222196107691","0.00784769684053586","0.0123967423810023"
"Never","2019","college entrance qualification","130","0.0149888611683833","0.0124146660215582","0.0175630563152084"
"Never","2019","Other degree","72","0.0283827494655337","0.021956179403099","0.0348093195279683"
"Never","2019","no degree/no degree yet","17","","",""
