"pli0083","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1997","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","1997","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","1997","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1997","Full Time","1-pers.-HH","","","",""
"Min 1x per month","1997","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","1997","Full Time","Single parent ","","","",""
"Min 1x per month","1997","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1997","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1997","Part Time","1-pers.-HH","","","",""
"Min 1x per month","1997","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","1997","Part Time","Single parent ","","","",""
"Min 1x per month","1997","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1997","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1997","Not Working","1-pers.-HH","","","",""
"Min 1x per month","1997","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","1997","Not Working","Single parent ","","","",""
"Min 1x per month","1997","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","1997","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","1997","Full Time","1-pers.-HH","","","",""
"Rarely","1997","Full Time","(Married) couple without C. ","","","",""
"Rarely","1997","Full Time","Single parent ","","","",""
"Rarely","1997","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","1997","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","1997","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","1997","Part Time","1-pers.-HH","","","",""
"Rarely","1997","Part Time","(Married) couple without C. ","","","",""
"Rarely","1997","Part Time","Single parent ","","","",""
"Rarely","1997","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","1997","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","1997","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","1997","Not Working","1-pers.-HH","","","",""
"Rarely","1997","Not Working","(Married) couple without C. ","","","",""
"Rarely","1997","Not Working","Single parent ","","","",""
"Rarely","1997","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","1997","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","1997","Not Working","Couple + C. LE and GT 16","","","",""
"Never","1997","Full Time","1-pers.-HH","","","",""
"Never","1997","Full Time","(Married) couple without C. ","","","",""
"Never","1997","Full Time","Single parent ","","","",""
"Never","1997","Full Time","Couple + C. LE 16 ","","","",""
"Never","1997","Full Time","Couple + C. GT 16 ","","","",""
"Never","1997","Full Time","Couple + C. LE and GT 16","","","",""
"Never","1997","Part Time","1-pers.-HH","","","",""
"Never","1997","Part Time","(Married) couple without C. ","","","",""
"Never","1997","Part Time","Single parent ","","","",""
"Never","1997","Part Time","Couple + C. LE 16 ","","","",""
"Never","1997","Part Time","Couple + C. GT 16 ","","","",""
"Never","1997","Part Time","Couple + C. LE and GT 16","","","",""
"Never","1997","Not Working","1-pers.-HH","","","",""
"Never","1997","Not Working","(Married) couple without C. ","","","",""
"Never","1997","Not Working","Single parent ","","","",""
"Never","1997","Not Working","Couple + C. LE 16 ","","","",""
"Never","1997","Not Working","Couple + C. GT 16 ","","","",""
"Never","1997","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","1998","Full Time","1-pers.-HH","457","0.72592870593254","0.691015230617643","0.760842181247438"
"Daily","1998","Full Time","(Married) couple without C. ","1317","0.836040006122057","0.817801464434251","0.854278547809864"
"Daily","1998","Full Time","Single parent ","192","0.68897286349845","0.632044141800773","0.745901585196128"
"Daily","1998","Full Time","Couple + C. LE 16 ","1259","0.797258641316307","0.777217883485661","0.817299399146953"
"Daily","1998","Full Time","Couple + C. GT 16 ","978","0.82960969367582","0.807860833668465","0.851358553683175"
"Daily","1998","Full Time","Couple + C. LE and GT 16","441","0.807300217418979","0.774247088699723","0.840353346138235"
"Daily","1998","Part Time","1-pers.-HH","164","0.683717759698373","0.622820196401703","0.744615322995042"
"Daily","1998","Part Time","(Married) couple without C. ","542","0.873528785263072","0.847195391371931","0.899862179154213"
"Daily","1998","Part Time","Single parent ","144","0.709551332144197","0.645504737856036","0.773597926432358"
"Daily","1998","Part Time","Couple + C. LE 16 ","696","0.813502960038392","0.78697227505506","0.840033645021723"
"Daily","1998","Part Time","Couple + C. GT 16 ","481","0.849059401937298","0.819382794080806","0.87873600979379"
"Daily","1998","Part Time","Couple + C. LE and GT 16","262","0.84922172096605","0.809388338888478","0.889055103043621"
"Daily","1998","Not Working","1-pers.-HH","822","0.908977247127548","0.890205862371812","0.927748631883283"
"Daily","1998","Not Working","(Married) couple without C. ","1868","0.946392775789631","0.936441404913352","0.95634414666591"
"Daily","1998","Not Working","Single parent ","231","0.858761270752107","0.816509884449635","0.901012657054579"
"Daily","1998","Not Working","Couple + C. LE 16 ","623","0.861546578148735","0.836475353137022","0.886617803160447"
"Daily","1998","Not Working","Couple + C. GT 16 ","747","0.853836441990558","0.830045409922899","0.877627474058218"
"Daily","1998","Not Working","Couple + C. LE and GT 16","335","0.82577020957635","0.788269228589834","0.863271190562865"
"Min 1x per week","1998","Full Time","1-pers.-HH","113","0.172975978798937","0.143370895936564","0.20258106166131"
"Min 1x per week","1998","Full Time","(Married) couple without C. ","214","0.1285111887875","0.112025427312035","0.144996950262965"
"Min 1x per week","1998","Full Time","Single parent ","46","0.232981581939048","0.180994561893572","0.284968601984525"
"Min 1x per week","1998","Full Time","Couple + C. LE 16 ","207","0.142354515911089","0.124937134059693","0.159771897762485"
"Min 1x per week","1998","Full Time","Couple + C. GT 16 ","128","0.12310164297111","0.104095950408444","0.142107335533775"
"Min 1x per week","1998","Full Time","Couple + C. LE and GT 16","71","0.138180049495051","0.109260909640418","0.167099189349685"
"Min 1x per week","1998","Part Time","1-pers.-HH","45","0.228882709640303","0.17386648361428","0.283898935666326"
"Min 1x per week","1998","Part Time","(Married) couple without C. ","47","0.0769596980080983","0.0558435649846831","0.0980758310315134"
"Min 1x per week","1998","Part Time","Single parent ","28","","",""
"Min 1x per week","1998","Part Time","Couple + C. LE 16 ","95","0.13894542559565","0.115385691286494","0.162505159904805"
"Min 1x per week","1998","Part Time","Couple + C. GT 16 ","55","0.109135252375612","0.0832870346890151","0.134983470062208"
"Min 1x per week","1998","Part Time","Couple + C. LE and GT 16","29","","",""
"Min 1x per week","1998","Not Working","1-pers.-HH","50","0.0563525202755001","0.0413035637912408","0.0714014767597594"
"Min 1x per week","1998","Not Working","(Married) couple without C. ","56","0.0287697358017372","0.0213844962950021","0.0361549753084722"
"Min 1x per week","1998","Not Working","Single parent ","21","","",""
"Min 1x per week","1998","Not Working","Couple + C. LE 16 ","72","0.0975620518869385","0.0760226586851715","0.119101445088706"
"Min 1x per week","1998","Not Working","Couple + C. GT 16 ","71","0.111462308687184","0.090268533145567","0.132656084228801"
"Min 1x per week","1998","Not Working","Couple + C. LE and GT 16","43","0.137564480338688","0.103510467990497","0.171618492686879"
"Min 1x per month","1998","Full Time","1-pers.-HH","13","","",""
"Min 1x per month","1998","Full Time","(Married) couple without C. ","13","","",""
"Min 1x per month","1998","Full Time","Single parent ","3","","",""
"Min 1x per month","1998","Full Time","Couple + C. LE 16 ","21","","",""
"Min 1x per month","1998","Full Time","Couple + C. GT 16 ","11","","",""
"Min 1x per month","1998","Full Time","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","1998","Part Time","1-pers.-HH","5","","",""
"Min 1x per month","1998","Part Time","(Married) couple without C. ","4","","",""
"Min 1x per month","1998","Part Time","Single parent ","6","","",""
"Min 1x per month","1998","Part Time","Couple + C. LE 16 ","6","","",""
"Min 1x per month","1998","Part Time","Couple + C. GT 16 ","3","","",""
"Min 1x per month","1998","Part Time","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","1998","Not Working","1-pers.-HH","5","","",""
"Min 1x per month","1998","Not Working","(Married) couple without C. ","8","","",""
"Min 1x per month","1998","Not Working","Single parent ","","","",""
"Min 1x per month","1998","Not Working","Couple + C. LE 16 ","5","","",""
"Min 1x per month","1998","Not Working","Couple + C. GT 16 ","11","","",""
"Min 1x per month","1998","Not Working","Couple + C. LE and GT 16","2","","",""
"Rarely","1998","Full Time","1-pers.-HH","25","","",""
"Rarely","1998","Full Time","(Married) couple without C. ","28","","",""
"Rarely","1998","Full Time","Single parent ","10","","",""
"Rarely","1998","Full Time","Couple + C. LE 16 ","45","0.033509349875944","0.0245386737829051","0.042480025968983"
"Rarely","1998","Full Time","Couple + C. GT 16 ","30","0.0307889834404755","0.0207962571247029","0.0407817097562481"
"Rarely","1998","Full Time","Couple + C. LE and GT 16","20","","",""
"Rarely","1998","Part Time","1-pers.-HH","8","","",""
"Rarely","1998","Part Time","(Married) couple without C. ","13","","",""
"Rarely","1998","Part Time","Single parent ","11","","",""
"Rarely","1998","Part Time","Couple + C. LE 16 ","27","","",""
"Rarely","1998","Part Time","Couple + C. GT 16 ","16","","",""
"Rarely","1998","Part Time","Couple + C. LE and GT 16","12","","",""
"Rarely","1998","Not Working","1-pers.-HH","9","","",""
"Rarely","1998","Not Working","(Married) couple without C. ","22","","",""
"Rarely","1998","Not Working","Single parent ","7","","",""
"Rarely","1998","Not Working","Couple + C. LE 16 ","19","","",""
"Rarely","1998","Not Working","Couple + C. GT 16 ","13","","",""
"Rarely","1998","Not Working","Couple + C. LE and GT 16","11","","",""
"Never","1998","Full Time","1-pers.-HH","19","","",""
"Never","1998","Full Time","(Married) couple without C. ","11","","",""
"Never","1998","Full Time","Single parent ","3","","",""
"Never","1998","Full Time","Couple + C. LE 16 ","14","","",""
"Never","1998","Full Time","Couple + C. GT 16 ","1","","",""
"Never","1998","Full Time","Couple + C. LE and GT 16","6","","",""
"Never","1998","Part Time","1-pers.-HH","2","","",""
"Never","1998","Part Time","(Married) couple without C. ","6","","",""
"Never","1998","Part Time","Single parent ","4","","",""
"Never","1998","Part Time","Couple + C. LE 16 ","4","","",""
"Never","1998","Part Time","Couple + C. GT 16 ","4","","",""
"Never","1998","Part Time","Couple + C. LE and GT 16","3","","",""
"Never","1998","Not Working","1-pers.-HH","16","","",""
"Never","1998","Not Working","(Married) couple without C. ","14","","",""
"Never","1998","Not Working","Single parent ","2","","",""
"Never","1998","Not Working","Couple + C. LE 16 ","10","","",""
"Never","1998","Not Working","Couple + C. GT 16 ","5","","",""
"Never","1998","Not Working","Couple + C. LE and GT 16","2","","",""
"Daily","1999","Full Time","1-pers.-HH","","","",""
"Daily","1999","Full Time","(Married) couple without C. ","","","",""
"Daily","1999","Full Time","Single parent ","","","",""
"Daily","1999","Full Time","Couple + C. LE 16 ","","","",""
"Daily","1999","Full Time","Couple + C. GT 16 ","","","",""
"Daily","1999","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","1999","Part Time","1-pers.-HH","","","",""
"Daily","1999","Part Time","(Married) couple without C. ","","","",""
"Daily","1999","Part Time","Single parent ","","","",""
"Daily","1999","Part Time","Couple + C. LE 16 ","","","",""
"Daily","1999","Part Time","Couple + C. GT 16 ","","","",""
"Daily","1999","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","1999","Not Working","1-pers.-HH","","","",""
"Daily","1999","Not Working","(Married) couple without C. ","","","",""
"Daily","1999","Not Working","Single parent ","","","",""
"Daily","1999","Not Working","Couple + C. LE 16 ","","","",""
"Daily","1999","Not Working","Couple + C. GT 16 ","","","",""
"Daily","1999","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","Full Time","1-pers.-HH","","","",""
"Min 1x per week","1999","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","1999","Full Time","Single parent ","","","",""
"Min 1x per week","1999","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1999","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1999","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","Part Time","1-pers.-HH","","","",""
"Min 1x per week","1999","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","1999","Part Time","Single parent ","","","",""
"Min 1x per week","1999","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","1999","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","1999","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","Not Working","1-pers.-HH","","","",""
"Min 1x per week","1999","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","1999","Not Working","Single parent ","","","",""
"Min 1x per week","1999","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","1999","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","1999","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1999","Full Time","1-pers.-HH","","","",""
"Min 1x per month","1999","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","1999","Full Time","Single parent ","","","",""
"Min 1x per month","1999","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1999","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1999","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1999","Part Time","1-pers.-HH","","","",""
"Min 1x per month","1999","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","1999","Part Time","Single parent ","","","",""
"Min 1x per month","1999","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","1999","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","1999","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1999","Not Working","1-pers.-HH","","","",""
"Min 1x per month","1999","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","1999","Not Working","Single parent ","","","",""
"Min 1x per month","1999","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","1999","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","1999","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","1999","Full Time","1-pers.-HH","","","",""
"Rarely","1999","Full Time","(Married) couple without C. ","","","",""
"Rarely","1999","Full Time","Single parent ","","","",""
"Rarely","1999","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","1999","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","1999","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","1999","Part Time","1-pers.-HH","","","",""
"Rarely","1999","Part Time","(Married) couple without C. ","","","",""
"Rarely","1999","Part Time","Single parent ","","","",""
"Rarely","1999","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","1999","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","1999","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","1999","Not Working","1-pers.-HH","","","",""
"Rarely","1999","Not Working","(Married) couple without C. ","","","",""
"Rarely","1999","Not Working","Single parent ","","","",""
"Rarely","1999","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","1999","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","1999","Not Working","Couple + C. LE and GT 16","","","",""
"Never","1999","Full Time","1-pers.-HH","","","",""
"Never","1999","Full Time","(Married) couple without C. ","","","",""
"Never","1999","Full Time","Single parent ","","","",""
"Never","1999","Full Time","Couple + C. LE 16 ","","","",""
"Never","1999","Full Time","Couple + C. GT 16 ","","","",""
"Never","1999","Full Time","Couple + C. LE and GT 16","","","",""
"Never","1999","Part Time","1-pers.-HH","","","",""
"Never","1999","Part Time","(Married) couple without C. ","","","",""
"Never","1999","Part Time","Single parent ","","","",""
"Never","1999","Part Time","Couple + C. LE 16 ","","","",""
"Never","1999","Part Time","Couple + C. GT 16 ","","","",""
"Never","1999","Part Time","Couple + C. LE and GT 16","","","",""
"Never","1999","Not Working","1-pers.-HH","","","",""
"Never","1999","Not Working","(Married) couple without C. ","","","",""
"Never","1999","Not Working","Single parent ","","","",""
"Never","1999","Not Working","Couple + C. LE 16 ","","","",""
"Never","1999","Not Working","Couple + C. GT 16 ","","","",""
"Never","1999","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2000","Full Time","1-pers.-HH","","","",""
"Daily","2000","Full Time","(Married) couple without C. ","","","",""
"Daily","2000","Full Time","Single parent ","","","",""
"Daily","2000","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2000","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2000","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2000","Part Time","1-pers.-HH","","","",""
"Daily","2000","Part Time","(Married) couple without C. ","","","",""
"Daily","2000","Part Time","Single parent ","","","",""
"Daily","2000","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2000","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2000","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2000","Not Working","1-pers.-HH","","","",""
"Daily","2000","Not Working","(Married) couple without C. ","","","",""
"Daily","2000","Not Working","Single parent ","","","",""
"Daily","2000","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2000","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2000","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2000","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2000","Full Time","Single parent ","","","",""
"Min 1x per week","2000","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2000","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2000","Part Time","Single parent ","","","",""
"Min 1x per week","2000","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2000","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2000","Not Working","Single parent ","","","",""
"Min 1x per week","2000","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2000","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2000","Full Time","Single parent ","","","",""
"Min 1x per month","2000","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2000","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2000","Part Time","Single parent ","","","",""
"Min 1x per month","2000","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2000","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2000","Not Working","Single parent ","","","",""
"Min 1x per month","2000","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2000","Full Time","1-pers.-HH","","","",""
"Rarely","2000","Full Time","(Married) couple without C. ","","","",""
"Rarely","2000","Full Time","Single parent ","","","",""
"Rarely","2000","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2000","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2000","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2000","Part Time","1-pers.-HH","","","",""
"Rarely","2000","Part Time","(Married) couple without C. ","","","",""
"Rarely","2000","Part Time","Single parent ","","","",""
"Rarely","2000","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2000","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2000","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2000","Not Working","1-pers.-HH","","","",""
"Rarely","2000","Not Working","(Married) couple without C. ","","","",""
"Rarely","2000","Not Working","Single parent ","","","",""
"Rarely","2000","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2000","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2000","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2000","Full Time","1-pers.-HH","","","",""
"Never","2000","Full Time","(Married) couple without C. ","","","",""
"Never","2000","Full Time","Single parent ","","","",""
"Never","2000","Full Time","Couple + C. LE 16 ","","","",""
"Never","2000","Full Time","Couple + C. GT 16 ","","","",""
"Never","2000","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2000","Part Time","1-pers.-HH","","","",""
"Never","2000","Part Time","(Married) couple without C. ","","","",""
"Never","2000","Part Time","Single parent ","","","",""
"Never","2000","Part Time","Couple + C. LE 16 ","","","",""
"Never","2000","Part Time","Couple + C. GT 16 ","","","",""
"Never","2000","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2000","Not Working","1-pers.-HH","","","",""
"Never","2000","Not Working","(Married) couple without C. ","","","",""
"Never","2000","Not Working","Single parent ","","","",""
"Never","2000","Not Working","Couple + C. LE 16 ","","","",""
"Never","2000","Not Working","Couple + C. GT 16 ","","","",""
"Never","2000","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2001","Full Time","1-pers.-HH","","","",""
"Daily","2001","Full Time","(Married) couple without C. ","","","",""
"Daily","2001","Full Time","Single parent ","","","",""
"Daily","2001","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2001","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2001","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2001","Part Time","1-pers.-HH","","","",""
"Daily","2001","Part Time","(Married) couple without C. ","","","",""
"Daily","2001","Part Time","Single parent ","","","",""
"Daily","2001","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2001","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2001","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2001","Not Working","1-pers.-HH","","","",""
"Daily","2001","Not Working","(Married) couple without C. ","","","",""
"Daily","2001","Not Working","Single parent ","","","",""
"Daily","2001","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2001","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2001","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2001","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2001","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2001","Full Time","Single parent ","","","",""
"Min 1x per week","2001","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2001","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2001","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2001","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2001","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2001","Part Time","Single parent ","","","",""
"Min 1x per week","2001","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2001","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2001","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2001","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2001","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2001","Not Working","Single parent ","","","",""
"Min 1x per week","2001","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2001","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2001","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2001","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2001","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2001","Full Time","Single parent ","","","",""
"Min 1x per month","2001","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2001","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2001","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2001","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2001","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2001","Part Time","Single parent ","","","",""
"Min 1x per month","2001","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2001","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2001","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2001","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2001","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2001","Not Working","Single parent ","","","",""
"Min 1x per month","2001","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2001","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2001","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2001","Full Time","1-pers.-HH","","","",""
"Rarely","2001","Full Time","(Married) couple without C. ","","","",""
"Rarely","2001","Full Time","Single parent ","","","",""
"Rarely","2001","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2001","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2001","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2001","Part Time","1-pers.-HH","","","",""
"Rarely","2001","Part Time","(Married) couple without C. ","","","",""
"Rarely","2001","Part Time","Single parent ","","","",""
"Rarely","2001","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2001","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2001","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2001","Not Working","1-pers.-HH","","","",""
"Rarely","2001","Not Working","(Married) couple without C. ","","","",""
"Rarely","2001","Not Working","Single parent ","","","",""
"Rarely","2001","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2001","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2001","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2001","Full Time","1-pers.-HH","","","",""
"Never","2001","Full Time","(Married) couple without C. ","","","",""
"Never","2001","Full Time","Single parent ","","","",""
"Never","2001","Full Time","Couple + C. LE 16 ","","","",""
"Never","2001","Full Time","Couple + C. GT 16 ","","","",""
"Never","2001","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2001","Part Time","1-pers.-HH","","","",""
"Never","2001","Part Time","(Married) couple without C. ","","","",""
"Never","2001","Part Time","Single parent ","","","",""
"Never","2001","Part Time","Couple + C. LE 16 ","","","",""
"Never","2001","Part Time","Couple + C. GT 16 ","","","",""
"Never","2001","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2001","Not Working","1-pers.-HH","","","",""
"Never","2001","Not Working","(Married) couple without C. ","","","",""
"Never","2001","Not Working","Single parent ","","","",""
"Never","2001","Not Working","Couple + C. LE 16 ","","","",""
"Never","2001","Not Working","Couple + C. GT 16 ","","","",""
"Never","2001","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2002","Full Time","1-pers.-HH","","","",""
"Daily","2002","Full Time","(Married) couple without C. ","","","",""
"Daily","2002","Full Time","Single parent ","","","",""
"Daily","2002","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2002","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2002","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2002","Part Time","1-pers.-HH","","","",""
"Daily","2002","Part Time","(Married) couple without C. ","","","",""
"Daily","2002","Part Time","Single parent ","","","",""
"Daily","2002","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2002","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2002","Part Time","Couple + C. LE and GT 16","","","",""
