"pli0083","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1992","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1992","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","middle vocational","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","higher vocational","","","",""
"Min 1x per week","1992","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","middle vocational","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1992","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Min 1x per week","1992","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1992","(3a) lower tertiary education","higher education","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1992","(3b) higher tertiary education","higher education","","","",""
"Min 1x per month","1992","(0) in school","in school","","","",""
"Min 1x per month","1992","(0) in school","inadequately","","","",""
"Min 1x per month","1992","(0) in school","general elemantary","","","",""
"Min 1x per month","1992","(0) in school","middle vocational","","","",""
"Min 1x per month","1992","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1992","(0) in school","higher vocational","","","",""
"Min 1x per month","1992","(0) in school","higher education","","","",""
"Min 1x per month","1992","(1a) inadequately completed","in school","","","",""
"Min 1x per month","1992","(1a) inadequately completed","inadequately","","","",""
"Min 1x per month","1992","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1992","(1a) inadequately completed","middle vocational","","","",""
"Min 1x per month","1992","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1992","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1992","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1992","(1b) general elementary school","in school","","","",""
"Min 1x per month","1992","(1b) general elementary school","inadequately","","","",""
"Min 1x per month","1992","(1b) general elementary school","general elemantary","","","",""
"Min 1x per month","1992","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1992","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1992","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1992","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","middle vocational","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","higher vocational","","","",""
"Min 1x per month","1992","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","general elemantary","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1992","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","middle vocational","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","higher vocational","","","",""
"Min 1x per month","1992","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","middle vocational","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1992","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Min 1x per month","1992","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1992","(3a) lower tertiary education","higher education","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1992","(3b) higher tertiary education","higher education","","","",""
"Rarely","1992","(0) in school","in school","","","",""
"Rarely","1992","(0) in school","inadequately","","","",""
"Rarely","1992","(0) in school","general elemantary","","","",""
"Rarely","1992","(0) in school","middle vocational","","","",""
"Rarely","1992","(0) in school","vocational + Abi","","","",""
"Rarely","1992","(0) in school","higher vocational","","","",""
"Rarely","1992","(0) in school","higher education","","","",""
"Rarely","1992","(1a) inadequately completed","in school","","","",""
"Rarely","1992","(1a) inadequately completed","inadequately","","","",""
"Rarely","1992","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1992","(1a) inadequately completed","middle vocational","","","",""
"Rarely","1992","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1992","(1a) inadequately completed","higher vocational","","","",""
"Rarely","1992","(1a) inadequately completed","higher education","","","",""
"Rarely","1992","(1b) general elementary school","in school","","","",""
"Rarely","1992","(1b) general elementary school","inadequately","","","",""
"Rarely","1992","(1b) general elementary school","general elemantary","","","",""
"Rarely","1992","(1b) general elementary school","middle vocational","","","",""
"Rarely","1992","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1992","(1b) general elementary school","higher vocational","","","",""
"Rarely","1992","(1b) general elementary school","higher education","","","",""
"Rarely","1992","(1c) basic vocational qualification","in school","","","",""
"Rarely","1992","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1992","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1992","(1c) basic vocational qualification","middle vocational","","","",""
"Rarely","1992","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1992","(1c) basic vocational qualification","higher vocational","","","",""
"Rarely","1992","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1992","(2b) intermediate general qualification","in school","","","",""
"Rarely","1992","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1992","(2b) intermediate general qualification","general elemantary","","","",""
"Rarely","1992","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1992","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1992","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1992","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1992","(2a) intermediate vocational","in school","","","",""
"Rarely","1992","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1992","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1992","(2a) intermediate vocational","middle vocational","","","",""
"Rarely","1992","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1992","(2a) intermediate vocational","higher vocational","","","",""
"Rarely","1992","(2a) intermediate vocational","higher education","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","middle vocational","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1992","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Rarely","1992","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1992","(3a) lower tertiary education","in school","","","",""
"Rarely","1992","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1992","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1992","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1992","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1992","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1992","(3a) lower tertiary education","higher education","","","",""
"Rarely","1992","(3b) higher tertiary education","in school","","","",""
"Rarely","1992","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1992","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1992","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1992","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1992","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1992","(3b) higher tertiary education","higher education","","","",""
"Never","1992","(0) in school","in school","","","",""
"Never","1992","(0) in school","inadequately","","","",""
"Never","1992","(0) in school","general elemantary","","","",""
"Never","1992","(0) in school","middle vocational","","","",""
"Never","1992","(0) in school","vocational + Abi","","","",""
"Never","1992","(0) in school","higher vocational","","","",""
"Never","1992","(0) in school","higher education","","","",""
"Never","1992","(1a) inadequately completed","in school","","","",""
"Never","1992","(1a) inadequately completed","inadequately","","","",""
"Never","1992","(1a) inadequately completed","general elemantary","","","",""
"Never","1992","(1a) inadequately completed","middle vocational","","","",""
"Never","1992","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1992","(1a) inadequately completed","higher vocational","","","",""
"Never","1992","(1a) inadequately completed","higher education","","","",""
"Never","1992","(1b) general elementary school","in school","","","",""
"Never","1992","(1b) general elementary school","inadequately","","","",""
"Never","1992","(1b) general elementary school","general elemantary","","","",""
"Never","1992","(1b) general elementary school","middle vocational","","","",""
"Never","1992","(1b) general elementary school","vocational + Abi","","","",""
"Never","1992","(1b) general elementary school","higher vocational","","","",""
"Never","1992","(1b) general elementary school","higher education","","","",""
"Never","1992","(1c) basic vocational qualification","in school","","","",""
"Never","1992","(1c) basic vocational qualification","inadequately","","","",""
"Never","1992","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1992","(1c) basic vocational qualification","middle vocational","","","",""
"Never","1992","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1992","(1c) basic vocational qualification","higher vocational","","","",""
"Never","1992","(1c) basic vocational qualification","higher education","","","",""
"Never","1992","(2b) intermediate general qualification","in school","","","",""
"Never","1992","(2b) intermediate general qualification","inadequately","","","",""
"Never","1992","(2b) intermediate general qualification","general elemantary","","","",""
"Never","1992","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1992","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1992","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1992","(2b) intermediate general qualification","higher education","","","",""
"Never","1992","(2a) intermediate vocational","in school","","","",""
"Never","1992","(2a) intermediate vocational","inadequately","","","",""
"Never","1992","(2a) intermediate vocational","general elemantary","","","",""
"Never","1992","(2a) intermediate vocational","middle vocational","","","",""
"Never","1992","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1992","(2a) intermediate vocational","higher vocational","","","",""
"Never","1992","(2a) intermediate vocational","higher education","","","",""
"Never","1992","(2c_gen) general maturity certificate","in school","","","",""
"Never","1992","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1992","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1992","(2c_gen) general maturity certificate","middle vocational","","","",""
"Never","1992","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1992","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1992","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Never","1992","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1992","(3a) lower tertiary education","in school","","","",""
"Never","1992","(3a) lower tertiary education","inadequately","","","",""
"Never","1992","(3a) lower tertiary education","general elemantary","","","",""
"Never","1992","(3a) lower tertiary education","middle vocational","","","",""
"Never","1992","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1992","(3a) lower tertiary education","higher vocational","","","",""
"Never","1992","(3a) lower tertiary education","higher education","","","",""
"Never","1992","(3b) higher tertiary education","in school","","","",""
"Never","1992","(3b) higher tertiary education","inadequately","","","",""
"Never","1992","(3b) higher tertiary education","general elemantary","","","",""
"Never","1992","(3b) higher tertiary education","middle vocational","","","",""
"Never","1992","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1992","(3b) higher tertiary education","higher vocational","","","",""
"Never","1992","(3b) higher tertiary education","higher education","","","",""
"Daily","1993","(0) in school","in school","","","",""
"Daily","1993","(0) in school","inadequately","","","",""
"Daily","1993","(0) in school","general elemantary","","","",""
"Daily","1993","(0) in school","middle vocational","","","",""
"Daily","1993","(0) in school","vocational + Abi","","","",""
"Daily","1993","(0) in school","higher vocational","","","",""
"Daily","1993","(0) in school","higher education","","","",""
"Daily","1993","(1a) inadequately completed","in school","","","",""
"Daily","1993","(1a) inadequately completed","inadequately","","","",""
"Daily","1993","(1a) inadequately completed","general elemantary","","","",""
"Daily","1993","(1a) inadequately completed","middle vocational","","","",""
"Daily","1993","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1993","(1a) inadequately completed","higher vocational","","","",""
"Daily","1993","(1a) inadequately completed","higher education","","","",""
"Daily","1993","(1b) general elementary school","in school","","","",""
"Daily","1993","(1b) general elementary school","inadequately","","","",""
"Daily","1993","(1b) general elementary school","general elemantary","","","",""
"Daily","1993","(1b) general elementary school","middle vocational","","","",""
"Daily","1993","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1993","(1b) general elementary school","higher vocational","","","",""
"Daily","1993","(1b) general elementary school","higher education","","","",""
"Daily","1993","(1c) basic vocational qualification","in school","","","",""
"Daily","1993","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1993","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1993","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","1993","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","1993","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","1993","(1c) basic vocational qualification","higher education","","","",""
"Daily","1993","(2b) intermediate general qualification","in school","","","",""
"Daily","1993","(2b) intermediate general qualification","inadequately","","","",""
"Daily","1993","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","1993","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","1993","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","1993","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","1993","(2b) intermediate general qualification","higher education","","","",""
"Daily","1993","(2a) intermediate vocational","in school","","","",""
"Daily","1993","(2a) intermediate vocational","inadequately","","","",""
"Daily","1993","(2a) intermediate vocational","general elemantary","","","",""
"Daily","1993","(2a) intermediate vocational","middle vocational","","","",""
"Daily","1993","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","1993","(2a) intermediate vocational","higher vocational","","","",""
"Daily","1993","(2a) intermediate vocational","higher education","","","",""
"Daily","1993","(2c_gen) general maturity certificate","in school","","","",""
"Daily","1993","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","1993","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","1993","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","1993","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","1993","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","1993","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","1993","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","1993","(3a) lower tertiary education","in school","","","",""
"Daily","1993","(3a) lower tertiary education","inadequately","","","",""
"Daily","1993","(3a) lower tertiary education","general elemantary","","","",""
"Daily","1993","(3a) lower tertiary education","middle vocational","","","",""
"Daily","1993","(3a) lower tertiary education","vocational + Abi","","","",""
"Daily","1993","(3a) lower tertiary education","higher vocational","","","",""
"Daily","1993","(3a) lower tertiary education","higher education","","","",""
"Daily","1993","(3b) higher tertiary education","in school","","","",""
"Daily","1993","(3b) higher tertiary education","inadequately","","","",""
"Daily","1993","(3b) higher tertiary education","general elemantary","","","",""
"Daily","1993","(3b) higher tertiary education","middle vocational","","","",""
"Daily","1993","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","1993","(3b) higher tertiary education","higher vocational","","","",""
"Daily","1993","(3b) higher tertiary education","higher education","","","",""
"Min 1x per week","1993","(0) in school","in school","","","",""
"Min 1x per week","1993","(0) in school","inadequately","","","",""
"Min 1x per week","1993","(0) in school","general elemantary","","","",""
"Min 1x per week","1993","(0) in school","middle vocational","","","",""
"Min 1x per week","1993","(0) in school","vocational + Abi","","","",""
"Min 1x per week","1993","(0) in school","higher vocational","","","",""
"Min 1x per week","1993","(0) in school","higher education","","","",""
"Min 1x per week","1993","(1a) inadequately completed","in school","","","",""
"Min 1x per week","1993","(1a) inadequately completed","inadequately","","","",""
"Min 1x per week","1993","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","1993","(1a) inadequately completed","middle vocational","","","",""
"Min 1x per week","1993","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","1993","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per week","1993","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","1993","(1b) general elementary school","in school","","","",""
"Min 1x per week","1993","(1b) general elementary school","inadequately","","","",""
"Min 1x per week","1993","(1b) general elementary school","general elemantary","","","",""
"Min 1x per week","1993","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1993","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1993","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1993","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","middle vocational","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","higher vocational","","","",""
"Min 1x per week","1993","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","general elemantary","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1993","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","middle vocational","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","higher vocational","","","",""
"Min 1x per week","1993","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","middle vocational","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1993","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Min 1x per week","1993","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1993","(3a) lower tertiary education","higher education","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1993","(3b) higher tertiary education","higher education","","","",""
"Min 1x per month","1993","(0) in school","in school","","","",""
"Min 1x per month","1993","(0) in school","inadequately","","","",""
"Min 1x per month","1993","(0) in school","general elemantary","","","",""
"Min 1x per month","1993","(0) in school","middle vocational","","","",""
"Min 1x per month","1993","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1993","(0) in school","higher vocational","","","",""
"Min 1x per month","1993","(0) in school","higher education","","","",""
"Min 1x per month","1993","(1a) inadequately completed","in school","","","",""
"Min 1x per month","1993","(1a) inadequately completed","inadequately","","","",""
"Min 1x per month","1993","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1993","(1a) inadequately completed","middle vocational","","","",""
"Min 1x per month","1993","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1993","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1993","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1993","(1b) general elementary school","in school","","","",""
"Min 1x per month","1993","(1b) general elementary school","inadequately","","","",""
"Min 1x per month","1993","(1b) general elementary school","general elemantary","","","",""
"Min 1x per month","1993","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1993","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1993","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1993","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","middle vocational","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","higher vocational","","","",""
"Min 1x per month","1993","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","general elemantary","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1993","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1993","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1993","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1993","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1993","(2a) intermediate vocational","middle vocational","","","",""
"Min 1x per month","1993","(2a) intermediate vocational","vocational + Abi","","","",""
