"pli0083","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2007","no migration background","Male","","","",""
"Min 1x per week","2007","no migration background","Female","","","",""
"Min 1x per week","2007","direct migration background","Male","","","",""
"Min 1x per week","2007","direct migration background","Female","","","",""
"Min 1x per week","2007","indirect migration background","Male","","","",""
"Min 1x per week","2007","indirect migration background","Female","","","",""
"Min 1x per month","2007","no migration background","Male","","","",""
"Min 1x per month","2007","no migration background","Female","","","",""
"Min 1x per month","2007","direct migration background","Male","","","",""
"Min 1x per month","2007","direct migration background","Female","","","",""
"Min 1x per month","2007","indirect migration background","Male","","","",""
"Min 1x per month","2007","indirect migration background","Female","","","",""
"Rarely","2007","no migration background","Male","","","",""
"Rarely","2007","no migration background","Female","","","",""
"Rarely","2007","direct migration background","Male","","","",""
"Rarely","2007","direct migration background","Female","","","",""
"Rarely","2007","indirect migration background","Male","","","",""
"Rarely","2007","indirect migration background","Female","","","",""
"Never","2007","no migration background","Male","","","",""
"Never","2007","no migration background","Female","","","",""
"Never","2007","direct migration background","Male","","","",""
"Never","2007","direct migration background","Female","","","",""
"Never","2007","indirect migration background","Male","","","",""
"Never","2007","indirect migration background","Female","","","",""
"Daily","2008","no migration background","Male","6606","0.825354754338188","0.817019000329015","0.833690508347361"
"Daily","2008","no migration background","Female","7324","0.842901645647296","0.835265670059384","0.850537621235209"
"Daily","2008","direct migration background","Male","762","0.874485924905008","0.852546832118514","0.896425017691503"
"Daily","2008","direct migration background","Female","878","0.84658159990425","0.824572483067131","0.868590716741369"
"Daily","2008","indirect migration background","Male","292","0.784573116535479","0.742739270183332","0.826406962887625"
"Daily","2008","indirect migration background","Female","321","0.772260443499744","0.731162581862147","0.813358305137341"
"Min 1x per week","2008","no migration background","Male","1002","0.125782665005149","0.11850207993766","0.133063250072637"
"Min 1x per week","2008","no migration background","Female","988","0.106610735248006","0.100134671776574","0.113086798719437"
"Min 1x per week","2008","direct migration background","Male","65","0.075546918562114","0.0580465638040248","0.0930472733202033"
"Min 1x per week","2008","direct migration background","Female","90","0.0929951178234346","0.0752587631180274","0.110731472528842"
"Min 1x per week","2008","indirect migration background","Male","61","0.1707492947186","0.132459457481865","0.209039131955335"
"Min 1x per week","2008","indirect migration background","Female","50","0.146613109082878","0.11194920448613","0.181277013679626"
"Min 1x per month","2008","no migration background","Male","121","0.015051254451284","0.012378005887114","0.017724503015454"
"Min 1x per month","2008","no migration background","Female","107","0.0122303967604217","0.0099239769254477","0.0145368165953957"
"Min 1x per month","2008","direct migration background","Male","16","","",""
"Min 1x per month","2008","direct migration background","Female","14","","",""
"Min 1x per month","2008","indirect migration background","Male","4","","",""
"Min 1x per month","2008","indirect migration background","Female","13","","",""
"Rarely","2008","no migration background","Male","170","0.0230075323917039","0.0197157826786208","0.026299282104787"
"Rarely","2008","no migration background","Female","208","0.0228393699774821","0.0197045305317122","0.0259742094232521"
"Rarely","2008","direct migration background","Male","12","","",""
"Rarely","2008","direct migration background","Female","27","","",""
"Rarely","2008","indirect migration background","Male","10","","",""
"Rarely","2008","indirect migration background","Female","12","","",""
"Never","2008","no migration background","Male","70","0.0108037938136755","0.00853405678794189","0.013073530839409"
"Never","2008","no migration background","Female","97","0.015417852366794","0.012832449759677","0.018003254973911"
"Never","2008","direct migration background","Male","21","","",""
"Never","2008","direct migration background","Female","21","","",""
"Never","2008","indirect migration background","Male","4","","",""
"Never","2008","indirect migration background","Female","4","","",""
"Daily","2009","no migration background","Male","","","",""
"Daily","2009","no migration background","Female","","","",""
"Daily","2009","direct migration background","Male","","","",""
"Daily","2009","direct migration background","Female","","","",""
"Daily","2009","indirect migration background","Male","","","",""
"Daily","2009","indirect migration background","Female","","","",""
"Min 1x per week","2009","no migration background","Male","","","",""
"Min 1x per week","2009","no migration background","Female","","","",""
"Min 1x per week","2009","direct migration background","Male","","","",""
"Min 1x per week","2009","direct migration background","Female","","","",""
"Min 1x per week","2009","indirect migration background","Male","","","",""
"Min 1x per week","2009","indirect migration background","Female","","","",""
"Min 1x per month","2009","no migration background","Male","","","",""
"Min 1x per month","2009","no migration background","Female","","","",""
"Min 1x per month","2009","direct migration background","Male","","","",""
"Min 1x per month","2009","direct migration background","Female","","","",""
"Min 1x per month","2009","indirect migration background","Male","","","",""
"Min 1x per month","2009","indirect migration background","Female","","","",""
"Rarely","2009","no migration background","Male","","","",""
"Rarely","2009","no migration background","Female","","","",""
"Rarely","2009","direct migration background","Male","","","",""
"Rarely","2009","direct migration background","Female","","","",""
"Rarely","2009","indirect migration background","Male","","","",""
"Rarely","2009","indirect migration background","Female","","","",""
"Never","2009","no migration background","Male","","","",""
"Never","2009","no migration background","Female","","","",""
"Never","2009","direct migration background","Male","","","",""
"Never","2009","direct migration background","Female","","","",""
"Never","2009","indirect migration background","Male","","","",""
"Never","2009","indirect migration background","Female","","","",""
"Daily","2010","no migration background","Male","","","",""
"Daily","2010","no migration background","Female","","","",""
"Daily","2010","direct migration background","Male","","","",""
"Daily","2010","direct migration background","Female","","","",""
"Daily","2010","indirect migration background","Male","","","",""
"Daily","2010","indirect migration background","Female","","","",""
"Min 1x per week","2010","no migration background","Male","","","",""
"Min 1x per week","2010","no migration background","Female","","","",""
"Min 1x per week","2010","direct migration background","Male","","","",""
"Min 1x per week","2010","direct migration background","Female","","","",""
"Min 1x per week","2010","indirect migration background","Male","","","",""
"Min 1x per week","2010","indirect migration background","Female","","","",""
"Min 1x per month","2010","no migration background","Male","","","",""
"Min 1x per month","2010","no migration background","Female","","","",""
"Min 1x per month","2010","direct migration background","Male","","","",""
"Min 1x per month","2010","direct migration background","Female","","","",""
"Min 1x per month","2010","indirect migration background","Male","","","",""
"Min 1x per month","2010","indirect migration background","Female","","","",""
"Rarely","2010","no migration background","Male","","","",""
"Rarely","2010","no migration background","Female","","","",""
"Rarely","2010","direct migration background","Male","","","",""
"Rarely","2010","direct migration background","Female","","","",""
"Rarely","2010","indirect migration background","Male","","","",""
"Rarely","2010","indirect migration background","Female","","","",""
"Never","2010","no migration background","Male","","","",""
"Never","2010","no migration background","Female","","","",""
"Never","2010","direct migration background","Male","","","",""
"Never","2010","direct migration background","Female","","","",""
"Never","2010","indirect migration background","Male","","","",""
"Never","2010","indirect migration background","Female","","","",""
"Daily","2011","no migration background","Male","","","",""
"Daily","2011","no migration background","Female","","","",""
"Daily","2011","direct migration background","Male","","","",""
"Daily","2011","direct migration background","Female","","","",""
"Daily","2011","indirect migration background","Male","","","",""
"Daily","2011","indirect migration background","Female","","","",""
"Min 1x per week","2011","no migration background","Male","","","",""
"Min 1x per week","2011","no migration background","Female","","","",""
"Min 1x per week","2011","direct migration background","Male","","","",""
"Min 1x per week","2011","direct migration background","Female","","","",""
"Min 1x per week","2011","indirect migration background","Male","","","",""
"Min 1x per week","2011","indirect migration background","Female","","","",""
"Min 1x per month","2011","no migration background","Male","","","",""
"Min 1x per month","2011","no migration background","Female","","","",""
"Min 1x per month","2011","direct migration background","Male","","","",""
"Min 1x per month","2011","direct migration background","Female","","","",""
"Min 1x per month","2011","indirect migration background","Male","","","",""
"Min 1x per month","2011","indirect migration background","Female","","","",""
"Rarely","2011","no migration background","Male","","","",""
"Rarely","2011","no migration background","Female","","","",""
"Rarely","2011","direct migration background","Male","","","",""
"Rarely","2011","direct migration background","Female","","","",""
"Rarely","2011","indirect migration background","Male","","","",""
"Rarely","2011","indirect migration background","Female","","","",""
"Never","2011","no migration background","Male","","","",""
"Never","2011","no migration background","Female","","","",""
"Never","2011","direct migration background","Male","","","",""
"Never","2011","direct migration background","Female","","","",""
"Never","2011","indirect migration background","Male","","","",""
"Never","2011","indirect migration background","Female","","","",""
"Daily","2012","no migration background","Male","","","",""
"Daily","2012","no migration background","Female","","","",""
"Daily","2012","direct migration background","Male","","","",""
"Daily","2012","direct migration background","Female","","","",""
"Daily","2012","indirect migration background","Male","","","",""
"Daily","2012","indirect migration background","Female","","","",""
"Min 1x per week","2012","no migration background","Male","","","",""
"Min 1x per week","2012","no migration background","Female","","","",""
"Min 1x per week","2012","direct migration background","Male","","","",""
"Min 1x per week","2012","direct migration background","Female","","","",""
"Min 1x per week","2012","indirect migration background","Male","","","",""
"Min 1x per week","2012","indirect migration background","Female","","","",""
"Min 1x per month","2012","no migration background","Male","","","",""
"Min 1x per month","2012","no migration background","Female","","","",""
"Min 1x per month","2012","direct migration background","Male","","","",""
"Min 1x per month","2012","direct migration background","Female","","","",""
"Min 1x per month","2012","indirect migration background","Male","","","",""
"Min 1x per month","2012","indirect migration background","Female","","","",""
"Rarely","2012","no migration background","Male","","","",""
"Rarely","2012","no migration background","Female","","","",""
"Rarely","2012","direct migration background","Male","","","",""
"Rarely","2012","direct migration background","Female","","","",""
"Rarely","2012","indirect migration background","Male","","","",""
"Rarely","2012","indirect migration background","Female","","","",""
"Never","2012","no migration background","Male","","","",""
"Never","2012","no migration background","Female","","","",""
"Never","2012","direct migration background","Male","","","",""
"Never","2012","direct migration background","Female","","","",""
"Never","2012","indirect migration background","Male","","","",""
"Never","2012","indirect migration background","Female","","","",""
"Daily","2013","no migration background","Male","7705","0.787387430946085","0.779316303143501","0.795458558748669"
"Daily","2013","no migration background","Female","9322","0.810568333688499","0.803513420106119","0.81762324727088"
"Daily","2013","direct migration background","Male","896","0.797983170785396","0.774897863046344","0.821068478524448"
"Daily","2013","direct migration background","Female","1146","0.793879809654743","0.773436000469541","0.814323618839944"
"Daily","2013","indirect migration background","Male","376","0.689757595436638","0.650485569025697","0.729029621847579"
"Daily","2013","indirect migration background","Female","454","0.700658963899379","0.665559887633568","0.73575804016519"
"Min 1x per week","2013","no migration background","Male","1522","0.151859747056966","0.144780277941447","0.158939216172485"
"Min 1x per week","2013","no migration background","Female","1800","0.129313571936201","0.123272367488757","0.135354776383645"
"Min 1x per week","2013","direct migration background","Male","177","0.129133918779862","0.109852415961151","0.148415421598573"
"Min 1x per week","2013","direct migration background","Female","245","0.13817504258138","0.120734961097158","0.155615124065602"
"Min 1x per week","2013","indirect migration background","Male","111","0.242185102934423","0.205815398764057","0.278554807104788"
"Min 1x per week","2013","indirect migration background","Female","141","0.21194986053444","0.180627627990967","0.243272093077913"
"Min 1x per month","2013","no migration background","Male","257","0.0248960638787253","0.0218225419414105","0.0279695858160401"
"Min 1x per month","2013","no migration background","Female","228","0.0182241946935223","0.0158159482489337","0.0206324411381109"
"Min 1x per month","2013","direct migration background","Male","18","","",""
"Min 1x per month","2013","direct migration background","Female","30","0.0146204298796764","0.00855437938796587","0.0206864803713869"
"Min 1x per month","2013","indirect migration background","Male","19","","",""
"Min 1x per month","2013","indirect migration background","Female","16","","",""
"Rarely","2013","no migration background","Male","287","0.0245489372453704","0.0214963744366047","0.0276015000541361"
"Rarely","2013","no migration background","Female","372","0.0284855393354579","0.0254904660742943","0.0314806125966214"
"Rarely","2013","direct migration background","Male","47","0.0416457986739975","0.0301591417458513","0.0531324556021436"
"Rarely","2013","direct migration background","Female","55","0.0366330474198207","0.0271388869243597","0.0461272079152818"
"Rarely","2013","indirect migration background","Male","22","","",""
"Rarely","2013","indirect migration background","Female","34","0.0628977516056695","0.0442910125374557","0.0815044906738833"
"Never","2013","no migration background","Male","101","0.0113078208728538","0.00922205514466855","0.013393586601039"
"Never","2013","no migration background","Female","129","0.0134083603463196","0.0113376128548101","0.0154791078378291"
"Never","2013","direct migration background","Male","24","","",""
"Never","2013","direct migration background","Female","28","","",""
"Never","2013","indirect migration background","Male","5","","",""
"Never","2013","indirect migration background","Female","9","","",""
"Daily","2014","no migration background","Male","","","",""
"Daily","2014","no migration background","Female","","","",""
"Daily","2014","direct migration background","Male","","","",""
"Daily","2014","direct migration background","Female","","","",""
"Daily","2014","indirect migration background","Male","","","",""
"Daily","2014","indirect migration background","Female","","","",""
"Min 1x per week","2014","no migration background","Male","","","",""
"Min 1x per week","2014","no migration background","Female","","","",""
"Min 1x per week","2014","direct migration background","Male","","","",""
"Min 1x per week","2014","direct migration background","Female","","","",""
"Min 1x per week","2014","indirect migration background","Male","","","",""
"Min 1x per week","2014","indirect migration background","Female","","","",""
"Min 1x per month","2014","no migration background","Male","","","",""
"Min 1x per month","2014","no migration background","Female","","","",""
"Min 1x per month","2014","direct migration background","Male","","","",""
"Min 1x per month","2014","direct migration background","Female","","","",""
"Min 1x per month","2014","indirect migration background","Male","","","",""
"Min 1x per month","2014","indirect migration background","Female","","","",""
"Rarely","2014","no migration background","Male","","","",""
"Rarely","2014","no migration background","Female","","","",""
"Rarely","2014","direct migration background","Male","","","",""
"Rarely","2014","direct migration background","Female","","","",""
"Rarely","2014","indirect migration background","Male","","","",""
"Rarely","2014","indirect migration background","Female","","","",""
"Never","2014","no migration background","Male","","","",""
"Never","2014","no migration background","Female","","","",""
"Never","2014","direct migration background","Male","","","",""
"Never","2014","direct migration background","Female","","","",""
"Never","2014","indirect migration background","Male","","","",""
"Never","2014","indirect migration background","Female","","","",""
"Daily","2015","no migration background","Male","","","",""
"Daily","2015","no migration background","Female","","","",""
"Daily","2015","direct migration background","Male","","","",""
"Daily","2015","direct migration background","Female","","","",""
"Daily","2015","indirect migration background","Male","","","",""
"Daily","2015","indirect migration background","Female","","","",""
"Min 1x per week","2015","no migration background","Male","","","",""
"Min 1x per week","2015","no migration background","Female","","","",""
"Min 1x per week","2015","direct migration background","Male","","","",""
"Min 1x per week","2015","direct migration background","Female","","","",""
"Min 1x per week","2015","indirect migration background","Male","","","",""
"Min 1x per week","2015","indirect migration background","Female","","","",""
"Min 1x per month","2015","no migration background","Male","","","",""
"Min 1x per month","2015","no migration background","Female","","","",""
"Min 1x per month","2015","direct migration background","Male","","","",""
"Min 1x per month","2015","direct migration background","Female","","","",""
"Min 1x per month","2015","indirect migration background","Male","","","",""
"Min 1x per month","2015","indirect migration background","Female","","","",""
"Rarely","2015","no migration background","Male","","","",""
"Rarely","2015","no migration background","Female","","","",""
"Rarely","2015","direct migration background","Male","","","",""
"Rarely","2015","direct migration background","Female","","","",""
"Rarely","2015","indirect migration background","Male","","","",""
"Rarely","2015","indirect migration background","Female","","","",""
"Never","2015","no migration background","Male","","","",""
"Never","2015","no migration background","Female","","","",""
"Never","2015","direct migration background","Male","","","",""
"Never","2015","direct migration background","Female","","","",""
"Never","2015","indirect migration background","Male","","","",""
"Never","2015","indirect migration background","Female","","","",""
"Daily","2016","no migration background","Male","","","",""
"Daily","2016","no migration background","Female","","","",""
"Daily","2016","direct migration background","Male","","","",""
"Daily","2016","direct migration background","Female","","","",""
"Daily","2016","indirect migration background","Male","","","",""
"Daily","2016","indirect migration background","Female","","","",""
"Min 1x per week","2016","no migration background","Male","","","",""
"Min 1x per week","2016","no migration background","Female","","","",""
"Min 1x per week","2016","direct migration background","Male","","","",""
"Min 1x per week","2016","direct migration background","Female","","","",""
"Min 1x per week","2016","indirect migration background","Male","","","",""
"Min 1x per week","2016","indirect migration background","Female","","","",""
"Min 1x per month","2016","no migration background","Male","","","",""
"Min 1x per month","2016","no migration background","Female","","","",""
"Min 1x per month","2016","direct migration background","Male","","","",""
"Min 1x per month","2016","direct migration background","Female","","","",""
"Min 1x per month","2016","indirect migration background","Male","","","",""
"Min 1x per month","2016","indirect migration background","Female","","","",""
"Rarely","2016","no migration background","Male","","","",""
"Rarely","2016","no migration background","Female","","","",""
"Rarely","2016","direct migration background","Male","","","",""
"Rarely","2016","direct migration background","Female","","","",""
"Rarely","2016","indirect migration background","Male","","","",""
"Rarely","2016","indirect migration background","Female","","","",""
"Never","2016","no migration background","Male","","","",""
"Never","2016","no migration background","Female","","","",""
"Never","2016","direct migration background","Male","","","",""
"Never","2016","direct migration background","Female","","","",""
"Never","2016","indirect migration background","Male","","","",""
"Never","2016","indirect migration background","Female","","","",""
"Daily","2017","no migration background","Male","","","",""
"Daily","2017","no migration background","Female","","","",""
"Daily","2017","direct migration background","Male","","","",""
"Daily","2017","direct migration background","Female","","","",""
"Daily","2017","indirect migration background","Male","","","",""
"Daily","2017","indirect migration background","Female","","","",""
"Min 1x per week","2017","no migration background","Male","","","",""
"Min 1x per week","2017","no migration background","Female","","","",""
"Min 1x per week","2017","direct migration background","Male","","","",""
"Min 1x per week","2017","direct migration background","Female","","","",""
"Min 1x per week","2017","indirect migration background","Male","","","",""
"Min 1x per week","2017","indirect migration background","Female","","","",""
"Min 1x per month","2017","no migration background","Male","","","",""
"Min 1x per month","2017","no migration background","Female","","","",""
"Min 1x per month","2017","direct migration background","Male","","","",""
"Min 1x per month","2017","direct migration background","Female","","","",""
"Min 1x per month","2017","indirect migration background","Male","","","",""
"Min 1x per month","2017","indirect migration background","Female","","","",""
"Rarely","2017","no migration background","Male","","","",""
"Rarely","2017","no migration background","Female","","","",""
"Rarely","2017","direct migration background","Male","","","",""
"Rarely","2017","direct migration background","Female","","","",""
"Rarely","2017","indirect migration background","Male","","","",""
"Rarely","2017","indirect migration background","Female","","","",""
"Never","2017","no migration background","Male","","","",""
"Never","2017","no migration background","Female","","","",""
"Never","2017","direct migration background","Male","","","",""
"Never","2017","direct migration background","Female","","","",""
"Never","2017","indirect migration background","Male","","","",""
"Never","2017","indirect migration background","Female","","","",""
"Daily","2018","no migration background","Male","","","",""
"Daily","2018","no migration background","Female","","","",""
"Daily","2018","direct migration background","Male","","","",""
"Daily","2018","direct migration background","Female","","","",""
"Daily","2018","indirect migration background","Male","","","",""
"Daily","2018","indirect migration background","Female","","","",""
"Min 1x per week","2018","no migration background","Male","","","",""
"Min 1x per week","2018","no migration background","Female","","","",""
"Min 1x per week","2018","direct migration background","Male","","","",""
"Min 1x per week","2018","direct migration background","Female","","","",""
"Min 1x per week","2018","indirect migration background","Male","","","",""
"Min 1x per week","2018","indirect migration background","Female","","","",""
"Min 1x per month","2018","no migration background","Male","","","",""
"Min 1x per month","2018","no migration background","Female","","","",""
"Min 1x per month","2018","direct migration background","Male","","","",""
"Min 1x per month","2018","direct migration background","Female","","","",""
"Min 1x per month","2018","indirect migration background","Male","","","",""
"Min 1x per month","2018","indirect migration background","Female","","","",""
"Rarely","2018","no migration background","Male","","","",""
"Rarely","2018","no migration background","Female","","","",""
"Rarely","2018","direct migration background","Male","","","",""
"Rarely","2018","direct migration background","Female","","","",""
"Rarely","2018","indirect migration background","Male","","","",""
"Rarely","2018","indirect migration background","Female","","","",""
"Never","2018","no migration background","Male","","","",""
"Never","2018","no migration background","Female","","","",""
"Never","2018","direct migration background","Male","","","",""
"Never","2018","direct migration background","Female","","","",""
"Never","2018","indirect migration background","Male","","","",""
"Never","2018","indirect migration background","Female","","","",""
"Daily","2019","no migration background","Male","7435","0.778745701893009","0.770524106919333","0.786967296866686"
"Daily","2019","no migration background","Female","8045","0.78562589984331","0.777772185486033","0.793479614200587"
"Daily","2019","direct migration background","Male","1298","0.75711204078161","0.736997550075746","0.777226531487473"
"Daily","2019","direct migration background","Female","1508","0.73740398944339","0.718632411643822","0.756175567242957"
"Daily","2019","indirect migration background","Male","565","0.720996865654588","0.689975454642725","0.752018276666452"
"Daily","2019","indirect migration background","Female","598","0.653897525649467","0.622920394728068","0.684874656570867"
"Min 1x per week","2019","no migration background","Male","1658","0.158311006095415","0.151080915033085","0.165541097157745"
"Min 1x per week","2019","no migration background","Female","1772","0.153393953006588","0.146497498889633","0.160290407123543"
"Min 1x per week","2019","direct migration background","Male","275","0.152535157981909","0.135670723034937","0.169399592928881"
"Min 1x per week","2019","direct migration background","Female","366","0.154154528854765","0.138750737315243","0.169558320394288"
"Min 1x per week","2019","indirect migration background","Male","169","0.203618685596363","0.175766475405062","0.231470895787664"
"Min 1x per week","2019","indirect migration background","Female","201","0.215551039547543","0.188775304684176","0.242326774410911"
"Min 1x per month","2019","no migration background","Male","202","0.0203084566703964","0.017514655283599","0.0231022580571937"
"Min 1x per month","2019","no migration background","Female","206","0.0196824083747509","0.0170241109806924","0.0223407057688095"
"Min 1x per month","2019","direct migration background","Male","45","0.0172966381691167","0.0111813342934196","0.0234119420448137"
"Min 1x per month","2019","direct migration background","Female","39","0.0163562394305204","0.0109454002669628","0.021767078594078"
"Min 1x per month","2019","indirect migration background","Male","23","","",""
"Min 1x per month","2019","indirect migration background","Female","21","","",""
"Rarely","2019","no migration background","Male","371","0.0307943156132279","0.0273725075668586","0.0342161236595971"
"Rarely","2019","no migration background","Female","357","0.02902739997406","0.0258145636278263","0.0322402363202937"
"Rarely","2019","direct migration background","Male","88","0.0504680483533683","0.0401999736835098","0.0607361230232267"
"Rarely","2019","direct migration background","Female","140","0.0707437787845579","0.0598063348457822","0.0816812227233336"
"Rarely","2019","indirect migration background","Male","32","0.0381768836599547","0.024923152381684","0.0514306149382253"
"Rarely","2019","indirect migration background","Female","65","0.0715042167269979","0.0547262323029062","0.0882822011510896"
"Never","2019","no migration background","Male","126","0.0118405197279519","0.00969806678275406","0.0139829726731497"
"Never","2019","no migration background","Female","109","0.0122703388012911","0.0101635142369041","0.0143771633656782"
"Never","2019","direct migration background","Male","40","0.0225881147139964","0.0156185641776063","0.0295576652503866"
"Never","2019","direct migration background","Female","58","0.0213414634867667","0.0151764835498497","0.0275064434236838"
"Never","2019","indirect migration background","Male","14","","",""
"Never","2019","indirect migration background","Female","21","","",""
