"plb0037_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Limited","2002","lower secondary degree","Male","209","0.101462073459263","0.087669628170178","0.115254518748349"
"Limited","2002","no degree/no degree yet","Female","11","","",""
"Limited","2002","no degree/no degree yet","Male","11","","",""
"Limited","2002","Other degree","Female","35","0.177940167878389","0.132404453157557","0.223475882599221"
"Limited","2002","Other degree","Male","34","0.122663089107286","0.088196475263947","0.157129702950626"
"Limited","2002","secondary school degree","Female","290","0.137129390804915","0.122653129073423","0.151605652536406"
"Limited","2002","secondary school degree","Male","250","0.14310168920277","0.12734367639688","0.158859702008661"
"Permanent","2002","college entrance qualification","Female","1181","0.797863145183871","0.777099353588601","0.818626936779142"
"Permanent","2002","college entrance qualification","Male","1590","0.864694214708472","0.848975349086903","0.880413080330041"
"Permanent","2002","lower secondary degree","Female","1052","0.88095507676999","0.862547802445203","0.899362351094777"
"Permanent","2002","lower secondary degree","Male","1632","0.898537926540737","0.884745481251651","0.912330371829822"
"Permanent","2002","no degree/no degree yet","Female","55","0.807810195751029","0.712750600540629","0.902869790961429"
"Permanent","2002","no degree/no degree yet","Male","53","0.799212369664571","0.701069742432773","0.897354996896369"
"Permanent","2002","Other degree","Female","236","0.822059832121611","0.776524117400779","0.867595546842443"
"Permanent","2002","Other degree","Male","314","0.877336910892713","0.842870297049374","0.911803524736053"
"Permanent","2002","secondary school degree","Female","1879","0.862870609195085","0.848394347463594","0.877346870926577"
"Permanent","2002","secondary school degree","Male","1647","0.85689831079723","0.841140297991339","0.87265632360312"
"Limited","2003","college entrance qualification","Female","257","0.203447250214801","0.182322374137435","0.224572126292166"
"Limited","2003","college entrance qualification","Male","219","0.143572186693235","0.126824393616604","0.160319979769866"
"Limited","2003","lower secondary degree","Female","144","0.13374242075535","0.113545096897214","0.153939744613485"
"Limited","2003","lower secondary degree","Male","180","0.0999700634159359","0.0856774590219157","0.114262667809956"
"Limited","2003","no degree/no degree yet","Female","5","","",""
"Limited","2003","no degree/no degree yet","Male","10","","",""
"Limited","2003","Other degree","Female","35","0.142097283963307","0.099159152379323","0.18503541554729"
"Limited","2003","Other degree","Male","28","","",""
"Limited","2003","secondary school degree","Female","231","0.11457748120552","0.100776174944875","0.128378787466166"
"Limited","2003","secondary school degree","Male","253","0.146542903622885","0.13010465836335","0.162981148882421"
"Permanent","2003","college entrance qualification","Female","1138","0.796552749785199","0.775427873707834","0.817677625862565"
"Permanent","2003","college entrance qualification","Male","1465","0.856427813306765","0.839680020230134","0.873175606383396"
"Permanent","2003","lower secondary degree","Female","947","0.86625757924465","0.846060255386515","0.886454903102786"
"Permanent","2003","lower secondary degree","Male","1512","0.900029936584064","0.885737332190044","0.914322540978084"
"Permanent","2003","no degree/no degree yet","Female","43","0.822806840020146","0.71478790389593","0.930825776144362"
"Permanent","2003","no degree/no degree yet","Male","46","0.785810074617041","0.678358596639454","0.893261552594628"
"Permanent","2003","Other degree","Female","219","0.857902716036693","0.81496458445271","0.900840847620677"
"Permanent","2003","Other degree","Male","282","0.889350910379654","0.854430628266384","0.924271192492924"
"Permanent","2003","secondary school degree","Female","1815","0.88542251879448","0.871621212533834","0.899223825055125"
"Permanent","2003","secondary school degree","Male","1525","0.853457096377115","0.837018851117579","0.86989534163665"
"Limited","2004","college entrance qualification","Female","264","0.225035643381233","0.203144874029036","0.246926412733429"
"Limited","2004","college entrance qualification","Male","215","0.150406051881891","0.133068277011358","0.167743826752424"
"Limited","2004","lower secondary degree","Female","134","0.141896911478859","0.120910313821397","0.162883509136321"
"Limited","2004","lower secondary degree","Male","181","0.106115283488078","0.0908613468739947","0.121369220102161"
"Limited","2004","no degree/no degree yet","Female","7","","",""
"Limited","2004","no degree/no degree yet","Male","6","","",""
"Limited","2004","Other degree","Female","20","","",""
"Limited","2004","Other degree","Male","26","","",""
"Limited","2004","secondary school degree","Female","241","0.13099051502164","0.116106959221248","0.145874070822032"
"Limited","2004","secondary school degree","Male","246","0.139435465726777","0.122978617613045","0.155892313840509"
"Permanent","2004","college entrance qualification","Female","1134","0.774964356618767","0.753073587266571","0.796855125970964"
"Permanent","2004","college entrance qualification","Male","1418","0.849593948118109","0.832256173247576","0.866931722988642"
"Permanent","2004","lower secondary degree","Female","928","0.858103088521141","0.837116490863679","0.879089686178603"
"Permanent","2004","lower secondary degree","Male","1385","0.893884716511922","0.878630779897839","0.909138653126005"
"Permanent","2004","no degree/no degree yet","Female","36","0.927990272949159","0.85072556673223","1.00525497916609"
"Permanent","2004","no degree/no degree yet","Male","42","0.833114538678209","0.72762993370658","0.938599143649839"
"Permanent","2004","Other degree","Female","214","0.886549079841292","0.845914519481294","0.92718364020129"
"Permanent","2004","Other degree","Male","260","0.863445371141278","0.823649710350726","0.903241031931829"
"Permanent","2004","secondary school degree","Female","1733","0.86900948497836","0.854125929177968","0.883893040778752"
"Permanent","2004","secondary school degree","Male","1456","0.860564534273223","0.844107686159491","0.877021382386955"
"Limited","2005","college entrance qualification","Female","221","0.179843265216613","0.15947667812976","0.200209852303466"
"Limited","2005","college entrance qualification","Male","181","0.132318105716565","0.115777345066522","0.148858866366608"
"Limited","2005","lower secondary degree","Female","115","0.129263565773192","0.108150872010938","0.150376259535446"
"Limited","2005","lower secondary degree","Male","150","0.113352958947562","0.0970969174867354","0.129609000408389"
"Limited","2005","no degree/no degree yet","Female","8","","",""
"Limited","2005","no degree/no degree yet","Male","8","","",""
"Limited","2005","Other degree","Female","18","","",""
"Limited","2005","Other degree","Male","27","","",""
"Limited","2005","secondary school degree","Female","234","0.140226410800207","0.124568310481134","0.155884511119281"
"Limited","2005","secondary school degree","Male","204","0.127720341541795","0.111745393004781","0.143695290078809"
"Permanent","2005","college entrance qualification","Female","1145","0.820156734783387","0.799790147696534","0.84052332187024"
"Permanent","2005","college entrance qualification","Male","1431","0.867681894283435","0.851141133633392","0.884222654933478"
"Permanent","2005","lower secondary degree","Female","855","0.870736434226808","0.849623740464554","0.891849127989061"
"Permanent","2005","lower secondary degree","Male","1311","0.886647041052438","0.870390999591611","0.902903082513265"
"Permanent","2005","no degree/no degree yet","Female","35","0.892623115533918","0.800088691261032","0.985157539806805"
"Permanent","2005","no degree/no degree yet","Male","38","0.803588515181526","0.688781222657073","0.918395807705978"
"Permanent","2005","Other degree","Female","213","0.923524041059911","0.889252891719866","0.957795190399956"
"Permanent","2005","Other degree","Male","243","0.822533045059079","0.776960672929352","0.868105417188807"
"Permanent","2005","secondary school degree","Female","1655","0.859773589199793","0.844115488880719","0.875431689518866"
"Permanent","2005","secondary school degree","Male","1473","0.872279658458205","0.856304709921191","0.888254606995219"
"Limited","2006","college entrance qualification","Female","235","0.182788695521261","0.163004292267394","0.202573098775128"
"Limited","2006","college entrance qualification","Male","196","0.148453876465981","0.13143693836595","0.165470814566012"
"Limited","2006","lower secondary degree","Female","105","0.122741566286622","0.102373016055971","0.143110116517273"
"Limited","2006","lower secondary degree","Male","174","0.116230690101245","0.100165931110136","0.132295449092353"
"Limited","2006","no degree/no degree yet","Female","6","","",""
"Limited","2006","no degree/no degree yet","Male","6","","",""
"Limited","2006","Other degree","Female","28","","",""
"Limited","2006","Other degree","Male","29","","",""
"Limited","2006","secondary school degree","Female","276","0.155317113843042","0.139633952322311","0.171000275363774"
"Limited","2006","secondary school degree","Male","225","0.134495166976182","0.11830042670521","0.150689907247155"
"Permanent","2006","college entrance qualification","Female","1231","0.817211304478739","0.797426901224872","0.836995707732606"
"Permanent","2006","college entrance qualification","Male","1481","0.851546123534019","0.834529185433988","0.86856306163405"
"Permanent","2006","lower secondary degree","Female","892","0.877258433713378","0.856889883482727","0.897626983944029"
"Permanent","2006","lower secondary degree","Male","1355","0.883769309898755","0.867704550907646","0.899834068889864"
"Permanent","2006","no degree/no degree yet","Female","30","0.811745507516292","0.68404886989963","0.939442145132955"
"Permanent","2006","no degree/no degree yet","Male","36","0.84028210561815","0.729488985908926","0.951075225327374"
"Permanent","2006","Other degree","Female","204","0.876906073223482","0.834629580524488","0.919182565922476"
"Permanent","2006","Other degree","Male","243","0.860418970877166","0.819234657894723","0.901603283859609"
"Permanent","2006","secondary school degree","Female","1773","0.844682886156958","0.828999724636226","0.86036604767769"
"Permanent","2006","secondary school degree","Male","1480","0.865504833023818","0.849310092752845","0.88169957329479"
"Limited","2007","college entrance qualification","Female","241","0.195266886746425","0.174905486515917","0.215628286976933"
"Limited","2007","college entrance qualification","Male","216","0.156992848246629","0.139250242939366","0.174735453553893"
"Limited","2007","lower secondary degree","Female","105","0.128846154466455","0.10744010922742","0.150252199705491"
"Limited","2007","lower secondary degree","Male","166","0.110046223514846","0.09391619105458","0.126176255975113"
"Limited","2007","no degree/no degree yet","Female","9","","",""
"Limited","2007","no degree/no degree yet","Male","3","","",""
"Limited","2007","Other degree","Female","36","0.189241378686771","0.137599052840865","0.240883704532678"
"Limited","2007","Other degree","Male","28","","",""
"Limited","2007","secondary school degree","Female","246","0.151584085259826","0.1354419816173","0.167726188902351"
"Limited","2007","secondary school degree","Male","208","0.124903590760358","0.108956187835952","0.140850993684763"
"Permanent","2007","college entrance qualification","Female","1215","0.804733113253575","0.784371713023067","0.825094513484083"
"Permanent","2007","college entrance qualification","Male","1399","0.843007151753371","0.825264546446107","0.860749757060634"
"Permanent","2007","lower secondary degree","Female","836","0.871153845533545","0.849747800294509","0.89255989077258"
"Permanent","2007","lower secondary degree","Male","1280","0.889953776485154","0.873823744024887","0.90608380894542"
"Permanent","2007","no degree/no degree yet","Female","25","","",""
"Permanent","2007","no degree/no degree yet","Male","28","","",""
"Permanent","2007","Other degree","Female","185","0.810758621313229","0.759116295467322","0.862400947159135"
"Permanent","2007","Other degree","Male","210","0.845304409712768","0.799362912265087","0.891245907160449"
"Permanent","2007","secondary school degree","Female","1650","0.848415914740174","0.832273811097649","0.8645580183827"
"Permanent","2007","secondary school degree","Male","1443","0.875096409239642","0.859149006315237","0.891043812164048"
"Limited","2008","college entrance qualification","Female","259","0.207733485531769","0.186520644700207","0.228946326363331"
"Limited","2008","college entrance qualification","Male","186","0.13829869453565","0.120932701560743","0.155664687510557"
"Limited","2008","lower secondary degree","Female","101","0.122935197354827","0.101313728579115","0.144556666130538"
"Limited","2008","lower secondary degree","Male","138","0.10528887286351","0.0890244858506218","0.121553259876398"
"Limited","2008","no degree/no degree yet","Female","8","","",""
"Limited","2008","no degree/no degree yet","Male","9","","",""
"Limited","2008","Other degree","Female","32","0.186144400802808","0.132601889314567","0.239686912291049"
"Limited","2008","Other degree","Male","22","","",""
"Limited","2008","secondary school degree","Female","256","0.165353982299943","0.148466422951642","0.182241541648244"
"Limited","2008","secondary school degree","Male","212","0.144464162805688","0.127296962025665","0.16163136358571"
"Permanent","2008","college entrance qualification","Female","1146","0.792266514468231","0.771053673636669","0.813479355299793"
"Permanent","2008","college entrance qualification","Male","1332","0.86170130546435","0.844335312489443","0.879067298439257"
"Permanent","2008","lower secondary degree","Female","785","0.877064802645173","0.855443333869462","0.898686271420885"
"Permanent","2008","lower secondary degree","Male","1230","0.89471112713649","0.878446740123602","0.910975514149378"
"Permanent","2008","no degree/no degree yet","Female","25","","",""
"Permanent","2008","no degree/no degree yet","Male","29","","",""
"Permanent","2008","Other degree","Female","171","0.813855599197192","0.760313087708951","0.867398110685433"
"Permanent","2008","Other degree","Male","196","0.875272802720087","0.831412447676311","0.919133157763864"
"Permanent","2008","secondary school degree","Female","1603","0.834646017700057","0.817758458351756","0.851533577048358"
"Permanent","2008","secondary school degree","Male","1399","0.855535837194312","0.83836863641429","0.872703037974335"
"Limited","2009","college entrance qualification","Female","259","0.209471678751034","0.187828573102921","0.231114784399148"
"Limited","2009","college entrance qualification","Male","191","0.162630354382918","0.143422918740999","0.181837790024838"
"Limited","2009","lower secondary degree","Female","97","0.120362291630149","0.0979404658685469","0.142784117391751"
"Limited","2009","lower secondary degree","Male","133","0.105745006835962","0.0885527547192903","0.122937258952634"
"Limited","2009","no degree/no degree yet","Female","6","","",""
"Limited","2009","no degree/no degree yet","Male","9","","",""
"Limited","2009","Other degree","Female","25","","",""
"Limited","2009","Other degree","Male","17","","",""
"Limited","2009","secondary school degree","Female","218","0.142827309947474","0.126636198473582","0.159018421421366"
"Limited","2009","secondary school degree","Male","191","0.132361179185491","0.115049308972954","0.149673049398028"
"Permanent","2009","college entrance qualification","Female","1099","0.790528321248965","0.768885215600852","0.812171426897079"
"Permanent","2009","college entrance qualification","Male","1227","0.837369645617082","0.818162209975162","0.856577081259001"
"Permanent","2009","lower secondary degree","Female","712","0.879637708369851","0.857215882608249","0.902059534131453"
"Permanent","2009","lower secondary degree","Male","1096","0.894254993164038","0.877062741047366","0.91144724528071"
"Permanent","2009","no degree/no degree yet","Female","15","","",""
"Permanent","2009","no degree/no degree yet","Male","30","0.854218923775908","0.743467081871323","0.964970765680494"
"Permanent","2009","Other degree","Female","147","0.830187880130877","0.774075795471887","0.886299964789866"
"Permanent","2009","Other degree","Male","156","0.914915105351953","0.873339204212727","0.956491006491179"
"Permanent","2009","secondary school degree","Female","1576","0.857172690052526","0.840981578578634","0.873363801526418"
"Permanent","2009","secondary school degree","Male","1281","0.867638820814509","0.850326950601972","0.884950691027045"
"Limited","2010","college entrance qualification","Female","365","0.202339959903699","0.184384017788119","0.220295902019279"
"Limited","2010","college entrance qualification","Male","248","0.15356994771629","0.13778876464326","0.16935113078932"
"Limited","2010","lower secondary degree","Female","142","0.101222301087062","0.082162217455942","0.120282384718181"
"Limited","2010","lower secondary degree","Male","200","0.113180144571043","0.0978001169619482","0.128560172180138"
"Limited","2010","no degree/no degree yet","Female","12","","",""
"Limited","2010","no degree/no degree yet","Male","20","","",""
"Limited","2010","Other degree","Female","55","0.21342519032116","0.164553308205069","0.262297072437251"
"Limited","2010","Other degree","Male","70","0.130690402199432","0.0984550417803159","0.162925762618548"
"Limited","2010","secondary school degree","Female","344","0.168126182961631","0.153226164304849","0.183026201618413"
"Limited","2010","secondary school degree","Male","246","0.130173964057568","0.115341168086054","0.145006760029082"
"Permanent","2010","college entrance qualification","Female","1558","0.797660040096301","0.779704097980721","0.815615982211881"
"Permanent","2010","college entrance qualification","Male","1757","0.84643005228371","0.83064886921068","0.86221123535674"
"Permanent","2010","lower secondary degree","Female","820","0.898777698912938","0.879717615281819","0.917837782544058"
"Permanent","2010","lower secondary degree","Male","1430","0.886819855428957","0.871439827819862","0.902199883038052"
"Permanent","2010","no degree/no degree yet","Female","29","","",""
"Permanent","2010","no degree/no degree yet","Male","72","0.864890713302551","0.795038946591851","0.93474248001325"
"Permanent","2010","Other degree","Female","215","0.78657480967884","0.737702927562748","0.835446691794931"
"Permanent","2010","Other degree","Male","350","0.869309597800568","0.837074237381452","0.901544958219684"
"Permanent","2010","secondary school degree","Female","2076","0.831873817038369","0.816973798381587","0.846773835695151"
"Permanent","2010","secondary school degree","Male","1731","0.869826035942432","0.854993239970918","0.884658831913946"
"Limited","2011","college entrance qualification","Female","409","0.201173430481041","0.185211590762851","0.21713527019923"
"Limited","2011","college entrance qualification","Male","286","0.15096558573426","0.136444259786265","0.165486911682255"
"Limited","2011","lower secondary degree","Female","181","0.106939978605033","0.0897183740863371","0.124161583123728"
"Limited","2011","lower secondary degree","Male","201","0.121711646958465","0.106636774511141","0.136786519405789"
"Limited","2011","no degree/no degree yet","Female","17","","",""
"Limited","2011","no degree/no degree yet","Male","31","0.342439476181364","0.252104707503153","0.432774244859576"
"Limited","2011","Other degree","Female","74","0.175886410590453","0.136987820296955","0.214785000883952"
"Limited","2011","Other degree","Male","74","0.123472461573578","0.0936989879909581","0.153245935156198"
"Limited","2011","secondary school degree","Female","432","0.164759629408359","0.15158356878239","0.177935690034327"
"Limited","2011","secondary school degree","Male","264","0.128735663647423","0.114982720809574","0.142488606485272"
"Permanent","2011","college entrance qualification","Female","2014","0.798826569518959","0.78286472980077","0.814788409237149"
"Permanent","2011","college entrance qualification","Male","2049","0.84903441426574","0.834513088317745","0.863555740213734"
"Permanent","2011","lower secondary degree","Female","1056","0.893060021394967","0.875838416876272","0.910281625913663"
"Permanent","2011","lower secondary degree","Male","1606","0.878288353041535","0.863213480594211","0.893363225488859"
"Permanent","2011","no degree/no degree yet","Female","45","0.71837081128324","0.606410159710367","0.830331462856113"
"Permanent","2011","no degree/no degree yet","Male","75","0.657560523818636","0.567225755140425","0.747895292496847"
"Permanent","2011","Other degree","Female","294","0.824113589409547","0.785214999116048","0.863012179703045"
"Permanent","2011","Other degree","Male","395","0.876527538426422","0.846754064843802","0.906301012009042"
"Permanent","2011","secondary school degree","Female","2613","0.835240370591641","0.822064309965673","0.84841643121761"
"Permanent","2011","secondary school degree","Male","2014","0.871264336352577","0.857511393514728","0.885017279190425"
"Limited","2012","college entrance qualification","Female","430","0.204938888211179","0.188948653886905","0.220929122535452"
"Limited","2012","college entrance qualification","Male","308","0.176149334373036","0.160512623025593","0.191786045720478"
"Limited","2012","lower secondary degree","Female","192","0.111738207545661","0.0941960188237428","0.129280396267579"
"Limited","2012","lower secondary degree","Male","221","0.11864683974905","0.103569216514989","0.13372446298311"
"Limited","2012","no degree/no degree yet","Female","25","","",""
"Limited","2012","no degree/no degree yet","Male","32","0.231790197607307","0.156603179538298","0.306977215676317"
"Limited","2012","Other degree","Female","85","0.186436843134234","0.149626033473759","0.223247652794709"
"Limited","2012","Other degree","Male","80","0.141247463424272","0.110090737250459","0.172404189598085"
"Limited","2012","secondary school degree","Female","429","0.148041007470711","0.135374847138102","0.16070716780332"
"Limited","2012","secondary school degree","Male","285","0.118615410126534","0.105162299178935","0.132068521074133"
"Permanent","2012","college entrance qualification","Female","2018","0.795061111788821","0.779070877464547","0.811051346113095"
"Permanent","2012","college entrance qualification","Male","1972","0.823850665626964","0.808213954279522","0.839487376974407"
"Permanent","2012","lower secondary degree","Female","1047","0.888261792454339","0.870719603732421","0.905803981176257"
"Permanent","2012","lower secondary degree","Male","1546","0.881353160250951","0.86627553701689","0.896430783485011"
"Permanent","2012","no degree/no degree yet","Female","51","0.682879103374309","0.578256472477136","0.787501734271483"
"Permanent","2012","no degree/no degree yet","Male","89","0.768209802392693","0.693022784323683","0.843396820461702"
"Permanent","2012","Other degree","Female","345","0.813563156865766","0.776752347205291","0.850373966526241"
"Permanent","2012","Other degree","Male","400","0.858752536575728","0.827595810401915","0.889909262749541"
"Permanent","2012","secondary school degree","Female","2591","0.851958992529289","0.83929283219668","0.864625152861898"
"Permanent","2012","secondary school degree","Male","1934","0.881384589873466","0.867931478925867","0.894837700821065"
"Limited","2013","college entrance qualification","Female","491","0.200012272279675","0.184462275545621","0.215562269013728"
"Limited","2013","college entrance qualification","Male","336","0.17754891213983","0.161999350649108","0.193098473630553"
"Limited","2013","lower secondary degree","Female","213","0.122857518288557","0.104859752084559","0.140855284492556"
"Limited","2013","lower secondary degree","Male","277","0.134755966103979","0.11903380283213","0.150478129375827"
"Limited","2013","no degree/no degree yet","Female","48","0.30202028196795","0.229268802173674","0.374771761762226"
"Limited","2013","no degree/no degree yet","Male","58","0.389246922935744","0.315517832531902","0.462976013339586"
"Limited","2013","Other degree","Female","237","0.17035240280261","0.148519715700992","0.192185089904227"
"Limited","2013","Other degree","Male","221","0.183794061357732","0.162060355344726","0.205527767370737"
"Limited","2013","secondary school degree","Female","474","0.149558018424106","0.136876203736677","0.162239833111535"
"Limited","2013","secondary school degree","Male","338","0.124512437156325","0.110809078743516","0.138215795569134"
"Permanent","2013","college entrance qualification","Female","2051","0.799987727720325","0.784437730986272","0.815537724454378"
"Permanent","2013","college entrance qualification","Male","1984","0.82245108786017","0.806901526369447","0.838000649350892"
"Permanent","2013","lower secondary degree","Female","1065","0.877142481711443","0.859144715507444","0.895140247915441"
"Permanent","2013","lower secondary degree","Male","1535","0.865244033896021","0.849521870624173","0.88096619716787"
"Permanent","2013","no degree/no degree yet","Female","105","0.69797971803205","0.625228238237774","0.770731197826326"
"Permanent","2013","no degree/no degree yet","Male","110","0.610753077064256","0.537023986660414","0.684482167468098"
"Permanent","2013","Other degree","Female","902","0.82964759719739","0.807814910095773","0.851480284299008"
"Permanent","2013","Other degree","Male","999","0.816205938642268","0.794472232629263","0.837939644655274"
"Permanent","2013","secondary school degree","Female","2564","0.850441981575894","0.837760166888465","0.863123796263323"
"Permanent","2013","secondary school degree","Male","1892","0.875487562843675","0.861784204430866","0.889190921256484"
"Limited","2014","college entrance qualification","Female","468","0.21751945371609","0.200916835732305","0.234122071699875"
"Limited","2014","college entrance qualification","Male","325","0.185387946388231","0.168911559064083","0.201864333712379"
"Limited","2014","lower secondary degree","Female","185","0.119987632005769","0.101206930939749","0.138768333071788"
"Limited","2014","lower secondary degree","Male","193","0.119779089552273","0.103722757423975","0.135835421680572"
"Limited","2014","no degree/no degree yet","Female","34","0.228707184054953","0.147199688005018","0.310214680104887"
"Limited","2014","no degree/no degree yet","Male","28","","",""
"Limited","2014","Other degree","Female","179","0.174938317846875","0.149908243608865","0.199968392084886"
"Limited","2014","Other degree","Male","158","0.190915223179532","0.166182068214115","0.215648378144949"
"Limited","2014","secondary school degree","Female","386","0.143349563120453","0.130055007928277","0.156644118312629"
"Limited","2014","secondary school degree","Male","298","0.146177219741101","0.130612227393385","0.161742212088816"
"Permanent","2014","college entrance qualification","Female","1904","0.78248054628391","0.765877928300125","0.799083164267695"
"Permanent","2014","college entrance qualification","Male","1812","0.814612053611769","0.798135666287621","0.831088440935916"
"Permanent","2014","lower secondary degree","Female","965","0.880012367994232","0.861231666928212","0.898793069060251"
"Permanent","2014","lower secondary degree","Male","1378","0.880220910447727","0.864164578319428","0.896277242576025"
"Permanent","2014","no degree/no degree yet","Female","68","0.771292815945047","0.689785319895113","0.852800311994982"
"Permanent","2014","no degree/no degree yet","Male","91","0.703478084367013","0.621418692327888","0.785537476406139"
"Permanent","2014","Other degree","Female","706","0.825061682153125","0.800031607915114","0.850091756391135"
"Permanent","2014","Other degree","Male","812","0.809084776820468","0.784351621855051","0.833817931785885"
"Permanent","2014","secondary school degree","Female","2283","0.856650436879547","0.843355881687371","0.869944992071723"
"Permanent","2014","secondary school degree","Male","1681","0.853822780258899","0.838257787911184","0.869387772606615"
"Limited","2015","college entrance qualification","Female","415","0.191604416370654","0.175474588517024","0.207734244224285"
"Limited","2015","college entrance qualification","Male","298","0.170037161565376","0.153683219170858","0.186391103959895"
"Limited","2015","lower secondary degree","Female","171","0.139204798121741","0.118033870353755","0.160375725889728"
"Limited","2015","lower secondary degree","Male","198","0.129990912146432","0.112805492369138","0.147176331923725"
"Limited","2015","no degree/no degree yet","Female","42","0.357666837485555","0.270442313916276","0.444891361054834"
"Limited","2015","no degree/no degree yet","Male","34","0.307108787243828","0.231236606452431","0.382980968035226"
"Limited","2015","Other degree","Female","283","0.222867199683319","0.198623685338714","0.247110714027925"
"Limited","2015","Other degree","Male","246","0.185642708023943","0.164250100564405","0.207035315483481"
"Limited","2015","secondary school degree","Female","369","0.135105328582441","0.121894487794829","0.148316169370054"
"Limited","2015","secondary school degree","Male","260","0.118505409449436","0.103821090202299","0.133189728696574"
"Permanent","2015","college entrance qualification","Female","1872","0.808395583629346","0.792265755775715","0.824525411482976"
"Permanent","2015","college entrance qualification","Male","1729","0.829962838434624","0.813608896040106","0.846316780829142"
"Permanent","2015","lower secondary degree","Female","856","0.860795201878259","0.839624274110273","0.881966129646245"
"Permanent","2015","lower secondary degree","Male","1273","0.870009087853568","0.852823668076275","0.887194507630862"
"Permanent","2015","no degree/no degree yet","Female","74","0.642333162514445","0.555108638945166","0.729557686083724"
"Permanent","2015","no degree/no degree yet","Male","108","0.692891212756172","0.617019031964774","0.768763393547569"
"Permanent","2015","Other degree","Female","849","0.777132800316681","0.752889285972075","0.801376314661286"
"Permanent","2015","Other degree","Male","1023","0.814357291976057","0.792964684516519","0.835749899435595"
"Permanent","2015","secondary school degree","Female","2203","0.864894671417559","0.851683830629947","0.878105512205171"
"Permanent","2015","secondary school degree","Male","1601","0.881494590550564","0.866810271303426","0.896178909797701"
"Limited","2016","college entrance qualification","Female","400","0.193136088685905","0.176777457521068","0.209494719850741"
"Limited","2016","college entrance qualification","Male","286","0.180051417259727","0.162742720636762","0.197360113882693"
"Limited","2016","lower secondary degree","Female","161","0.131066702895529","0.110044902857272","0.152088502933786"
"Limited","2016","lower secondary degree","Male","201","0.1230081810052","0.105389547267323","0.140626814743076"
"Limited","2016","no degree/no degree yet","Female","41","0.269967648892849","0.191512319423007","0.348422978362691"
"Limited","2016","no degree/no degree yet","Male","93","0.365961401299406","0.300655799237469","0.431267003361343"
"Limited","2016","Other degree","Female","247","0.200969416620053","0.175686270097576","0.226252563142531"
"Limited","2016","Other degree","Male","345","0.209561361070356","0.186572125334938","0.232550596805775"
"Limited","2016","secondary school degree","Female","325","0.131537056451116","0.117975405043545","0.145098707858688"
"Limited","2016","secondary school degree","Male","255","0.156573421984481","0.13918083345638","0.173966010512582"
"Permanent","2016","college entrance qualification","Female","1837","0.806863911314095","0.790505280149259","0.823222542478932"
"Permanent","2016","college entrance qualification","Male","1607","0.819948582740273","0.802639886117307","0.837257279363238"
"Permanent","2016","lower secondary degree","Female","829","0.868933297104471","0.847911497066214","0.889955097142728"
"Permanent","2016","lower secondary degree","Male","1134","0.8769918189948","0.859373185256924","0.894610452732677"
"Permanent","2016","no degree/no degree yet","Female","82","0.730032351107151","0.651577021637309","0.808487680576993"
"Permanent","2016","no degree/no degree yet","Male","116","0.634038598700594","0.568732996638657","0.699344200762531"
"Permanent","2016","Other degree","Female","718","0.799030583379947","0.773747436857469","0.824313729902424"
"Permanent","2016","Other degree","Male","859","0.790438638929644","0.767449403194225","0.813427874665062"
"Permanent","2016","secondary school degree","Female","2061","0.868462943548884","0.854901292141312","0.882024594956455"
"Permanent","2016","secondary school degree","Male","1422","0.843426578015519","0.826033989487418","0.86081916654362"
"Limited","2017","college entrance qualification","Female","499","0.188325273093319","0.173422651282841","0.203227894903798"
"Limited","2017","college entrance qualification","Male","374","0.180645753223645","0.164895392053188","0.196396114394102"
"Limited","2017","lower secondary degree","Female","165","0.126401894711379","0.106620082099618","0.14618370732314"
"Limited","2017","lower secondary degree","Male","206","0.108917333415726","0.09306699137309","0.124767675458362"
"Limited","2017","no degree/no degree yet","Female","47","0.264886685386123","0.191263304541409","0.338510066230836"
"Limited","2017","no degree/no degree yet","Male","161","0.368885107096219","0.314646181950979","0.423124032241458"
"Limited","2017","Other degree","Female","216","0.215229723169425","0.189109298770076","0.241350147568774"
"Limited","2017","Other degree","Male","438","0.178594054400367","0.157955437563617","0.199232671237117"
"Limited","2017","secondary school degree","Female","345","0.129892409657221","0.117361607055334","0.142423212259109"
"Limited","2017","secondary school degree","Male","241","0.125901357595132","0.111362558923977","0.140440156266287"
"Permanent","2017","college entrance qualification","Female","2145","0.811674726906681","0.796772105096202","0.826577348717159"
"Permanent","2017","college entrance qualification","Male","1918","0.819354246776355","0.803603885605898","0.835104607946812"
"Permanent","2017","lower secondary degree","Female","919","0.87359810528862","0.853816292676859","0.893379917900382"
"Permanent","2017","lower secondary degree","Male","1278","0.891082666584274","0.875232324541638","0.90693300862691"
"Permanent","2017","no degree/no degree yet","Female","91","0.735113314613878","0.661489933769164","0.808736695458591"
"Permanent","2017","no degree/no degree yet","Male","143","0.631114892903781","0.576875967758541","0.685353818049021"
"Permanent","2017","Other degree","Female","735","0.784770276830575","0.758649852431226","0.810890701229924"
"Permanent","2017","Other degree","Male","885","0.821405945599633","0.800767328762883","0.842044562436383"
"Permanent","2017","secondary school degree","Female","2420","0.870107590342779","0.857576787740891","0.882638392944666"
"Permanent","2017","secondary school degree","Male","1759","0.874098642404868","0.859559843733713","0.888637441076023"
"Limited","2018","college entrance qualification","Female","444","0.180388043621298","0.165449363960179","0.195326723282417"
