"plb0037_h","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Permanent","2005","Full Time","indirect migration background","213","0.705416788643321","0.65202235709861","0.758811220188032"
"Permanent","2005","Part Time","no migration background","1939","0.779762841472718","0.763238422743865","0.79628726020157"
"Permanent","2005","Part Time","direct migration background","277","0.765896641149007","0.720417225161451","0.811376057136564"
"Permanent","2005","Part Time","indirect migration background","84","0.68554114872265","0.603819724995776","0.767262572449524"
"Permanent","2005","Not Working","no migration background","36","0.369680510502155","0.273118539926605","0.466242481077705"
"Permanent","2005","Not Working","direct migration background","11","","",""
"Permanent","2005","Not Working","indirect migration background","1","","",""
"Limited","2005","Full Time","no migration background","529","0.0965699875267773","0.0889566095409779","0.104183365512577"
"Limited","2005","Full Time","direct migration background","43","0.0949494778184772","0.0731866962078761","0.116712259429078"
"Limited","2005","Full Time","indirect migration background","67","0.294583211356679","0.241188779811968","0.34797764290139"
"Limited","2005","Part Time","no migration background","477","0.220237158527282","0.20371273979843","0.236761577256135"
"Limited","2005","Part Time","direct migration background","56","0.234103358850993","0.188623942863436","0.279582774838549"
"Limited","2005","Part Time","indirect migration background","40","0.31445885127735","0.232737427550476","0.396180275004224"
"Limited","2005","Not Working","no migration background","60","0.630319489497845","0.533757518922295","0.726881460073395"
"Limited","2005","Not Working","direct migration background","7","","",""
"Limited","2005","Not Working","indirect migration background","11","","",""
"Permanent","2006","Full Time","no migration background","5475","0.896163572401703","0.888490828159905","0.9038363166435"
"Permanent","2006","Full Time","direct migration background","637","0.909510635192723","0.887995682281214","0.931025588104232"
"Permanent","2006","Full Time","indirect migration background","215","0.70256798032188","0.649308992344902","0.755826968298858"
"Permanent","2006","Part Time","no migration background","2062","0.784097215735255","0.768137073369497","0.800057358101014"
"Permanent","2006","Part Time","direct migration background","278","0.758755533216498","0.713869110647115","0.803641955785882"
"Permanent","2006","Part Time","indirect migration background","72","0.576731618527692","0.492445526110606","0.661017710944778"
"Permanent","2006","Not Working","no migration background","48","0.4207404577817","0.328062047014862","0.513418868548538"
"Permanent","2006","Not Working","direct migration background","16","","",""
"Permanent","2006","Not Working","indirect migration background","","","",""
"Limited","2006","Full Time","no migration background","597","0.103836427598297","0.0961636833564996","0.111509171840095"
"Limited","2006","Full Time","direct migration background","46","0.090489364807277","0.0689744118957683","0.112004317718786"
"Limited","2006","Full Time","indirect migration background","68","0.29743201967812","0.244173031701141","0.350691007655098"
"Limited","2006","Part Time","no migration background","491","0.215902784264744","0.199942641898986","0.231862926630503"
"Limited","2006","Part Time","direct migration background","71","0.241244466783501","0.196358044214118","0.286130889352885"
"Limited","2006","Part Time","indirect migration background","60","0.423268381472308","0.338982289055222","0.507554473889394"
"Limited","2006","Not Working","no migration background","61","0.5792595422183","0.486581131451462","0.671937952985138"
"Limited","2006","Not Working","direct migration background","12","","",""
"Limited","2006","Not Working","indirect migration background","7","","",""
"Permanent","2007","Full Time","no migration background","5159","0.894464080211777","0.886526154516816","0.902402005906739"
"Permanent","2007","Full Time","direct migration background","560","0.885140023352189","0.859960466289574","0.910319580414803"
"Permanent","2007","Full Time","indirect migration background","230","0.805157756372439","0.759334157554934","0.850981355189944"
"Permanent","2007","Part Time","no migration background","2017","0.780803944636333","0.764548072688686","0.797059816583981"
"Permanent","2007","Part Time","direct migration background","255","0.777878265044056","0.732476629081282","0.823279901006829"
"Permanent","2007","Part Time","indirect migration background","77","0.528478210257411","0.447227247416506","0.609729173098317"
"Permanent","2007","Not Working","no migration background","59","0.382143777839285","0.298292372731523","0.465995182947048"
"Permanent","2007","Not Working","direct migration background","5","","",""
"Permanent","2007","Not Working","indirect migration background","4","","",""
"Limited","2007","Full Time","no migration background","596","0.105535919788223","0.0975979940932608","0.113473845483184"
"Limited","2007","Full Time","direct migration background","56","0.114859976647811","0.0896804195851971","0.140039533710425"
"Limited","2007","Full Time","indirect migration background","57","0.194842243627561","0.149018644810056","0.240665842445066"
"Limited","2007","Part Time","no migration background","471","0.219196055363667","0.202940183416019","0.235451927311314"
"Limited","2007","Part Time","direct migration background","67","0.222121734955944","0.176720098993171","0.267523370918718"
"Limited","2007","Part Time","indirect migration background","68","0.471521789742589","0.390270826901683","0.552772752583494"
"Limited","2007","Not Working","no migration background","70","0.617856222160715","0.534004817052952","0.701707627268477"
"Limited","2007","Not Working","direct migration background","7","","",""
"Limited","2007","Not Working","indirect migration background","12","","",""
"Permanent","2008","Full Time","no migration background","5020","0.891066659016211","0.882895719210518","0.899237598821905"
"Permanent","2008","Full Time","direct migration background","513","0.91161072269392","0.888121363757121","0.93510008163072"
"Permanent","2008","Full Time","indirect migration background","229","0.788360720986365","0.74182752720017","0.83489391477256"
"Permanent","2008","Part Time","no migration background","1861","0.761801916583349","0.74459007701841","0.779013756148289"
"Permanent","2008","Part Time","direct migration background","247","0.775620339737808","0.729181262466325","0.822059417009292"
"Permanent","2008","Part Time","indirect migration background","89","0.620684933325365","0.540595691361872","0.700774175288858"
"Permanent","2008","Not Working","no migration background","59","0.434830020192285","0.347221803974586","0.522438236409984"
"Permanent","2008","Not Working","direct migration background","5","","",""
"Permanent","2008","Not Working","indirect migration background","4","","",""
"Limited","2008","Full Time","no migration background","565","0.108933340983789","0.100762401178095","0.117104280789483"
"Limited","2008","Full Time","direct migration background","48","0.0883892773060798","0.0648999183692805","0.111878636242879"
"Limited","2008","Full Time","indirect migration background","67","0.211639279013635","0.16510608522744","0.25817247279983"
"Limited","2008","Part Time","no migration background","492","0.238198083416651","0.220986243851711","0.255409922981591"
"Limited","2008","Part Time","direct migration background","63","0.224379660262192","0.177940582990708","0.270818737533675"
"Limited","2008","Part Time","indirect migration background","52","0.379315066674635","0.299225824711142","0.459404308638128"
"Limited","2008","Not Working","no migration background","64","0.565169979807715","0.477561763590016","0.652778196025414"
"Limited","2008","Not Working","direct migration background","9","","",""
"Limited","2008","Not Working","indirect migration background","8","","",""
"Permanent","2009","Full Time","no migration background","4675","0.902650778172485","0.894592243552178","0.910709312792791"
"Permanent","2009","Full Time","direct migration background","417","0.918290501893053","0.893065842678639","0.943515161107467"
"Permanent","2009","Full Time","indirect migration background","217","0.762645650790768","0.712988301543191","0.812303000038346"
"Permanent","2009","Part Time","no migration background","1784","0.740453536744696","0.722514139461061","0.758392934028332"
"Permanent","2009","Part Time","direct migration background","228","0.783877656572393","0.736007714957344","0.831747598187443"
"Permanent","2009","Part Time","indirect migration background","83","0.629680012121982","0.548222763392179","0.711137260851785"
"Permanent","2009","Not Working","no migration background","40","0.469475827973426","0.362109462637365","0.576842193309486"
"Permanent","2009","Not Working","direct migration background","7","","",""
"Permanent","2009","Not Working","indirect migration background","3","","",""
"Limited","2009","Full Time","no migration background","523","0.097349221827515","0.0892906872072085","0.105407756447822"
"Limited","2009","Full Time","direct migration background","36","0.081709498106947","0.0564848388925334","0.106934157321361"
"Limited","2009","Full Time","indirect migration background","65","0.237354349209232","0.187696999961654","0.287011698456809"
"Limited","2009","Part Time","no migration background","510","0.259546463255304","0.241607065971669","0.277485860538939"
"Limited","2009","Part Time","direct migration background","56","0.216122343427607","0.168252401812557","0.263992285042656"
"Limited","2009","Part Time","indirect migration background","52","0.370319987878018","0.288862739148215","0.451777236607821"
"Limited","2009","Not Working","no migration background","43","0.530524172026574","0.423157806690514","0.637890537362635"
"Limited","2009","Not Working","direct migration background","4","","",""
"Limited","2009","Not Working","indirect migration background","2","","",""
"Permanent","2010","Full Time","no migration background","5854","0.886361160355663","0.878676407577985","0.894045913133341"
"Permanent","2010","Full Time","direct migration background","714","0.915019095072509","0.895586285111979","0.934451905033039"
"Permanent","2010","Full Time","indirect migration background","305","0.738709942208428","0.694652952051021","0.782766932365835"
"Permanent","2010","Part Time","no migration background","2660","0.774319634895637","0.760163890524457","0.788475379266816"
"Permanent","2010","Part Time","direct migration background","333","0.734721252904187","0.693794540503616","0.775647965304759"
"Permanent","2010","Part Time","indirect migration background","136","0.67965205731539","0.615621498089376","0.743682616541404"
"Permanent","2010","Not Working","no migration background","135","0.496680554258462","0.432481214176074","0.560879894340849"
"Permanent","2010","Not Working","direct migration background","16","","",""
"Permanent","2010","Not Working","indirect migration background","14","","",""
"Limited","2010","Full Time","no migration background","698","0.113638839644337","0.105954086866659","0.121323592422014"
"Limited","2010","Full Time","direct migration background","77","0.084980904927491","0.0655480949669615","0.104413714888021"
"Limited","2010","Full Time","indirect migration background","77","0.261290057791572","0.217233067634164","0.305347047948979"
"Limited","2010","Part Time","no migration background","690","0.225680365104363","0.211524620733184","0.239836109475543"
"Limited","2010","Part Time","direct migration background","114","0.265278747095813","0.224352034695241","0.306205459496384"
"Limited","2010","Part Time","indirect migration background","68","0.32034794268461","0.256317383458596","0.384378501910624"
"Limited","2010","Not Working","no migration background","98","0.503319445741538","0.439120105659151","0.567518785823926"
"Limited","2010","Not Working","direct migration background","26","","",""
"Limited","2010","Not Working","indirect migration background","7","","",""
"Permanent","2011","Full Time","no migration background","6954","0.885902531312041","0.878832904219081","0.892972158405002"
"Permanent","2011","Full Time","direct migration background","790","0.875731497804125","0.85414322553858","0.89731977006967"
"Permanent","2011","Full Time","indirect migration background","351","0.763174108268281","0.722991301603965","0.803356914932597"
"Permanent","2011","Part Time","no migration background","3475","0.774769916130174","0.762274025352182","0.787265806908166"
"Permanent","2011","Part Time","direct migration background","429","0.779558053785284","0.745223972801659","0.813892134768909"
"Permanent","2011","Part Time","indirect migration background","220","0.626912479008779","0.572457750685669","0.681367207331889"
"Permanent","2011","Not Working","no migration background","159","0.54306747235101","0.483316442717283","0.602818501984737"
"Permanent","2011","Not Working","direct migration background","37","0.637816997036125","0.515176426545479","0.760457567526771"
"Permanent","2011","Not Working","indirect migration background","9","","",""
"Limited","2011","Full Time","no migration background","815","0.114097468687958","0.107027841594998","0.121167095780919"
"Limited","2011","Full Time","direct migration background","107","0.124268502195875","0.10268022993033","0.14585677446142"
"Limited","2011","Full Time","indirect migration background","79","0.236825891731719","0.196643085067403","0.277008698396035"
"Limited","2011","Part Time","no migration background","818","0.225230083869826","0.212734193091834","0.237725974647818"
"Limited","2011","Part Time","direct migration background","131","0.220441946214716","0.186107865231091","0.254776027198341"
"Limited","2011","Part Time","indirect migration background","83","0.373087520991221","0.318632792668111","0.427542249314331"
"Limited","2011","Not Working","no migration background","108","0.45693252764899","0.397181498015263","0.516683557282717"
"Limited","2011","Not Working","direct migration background","22","","",""
"Limited","2011","Not Working","indirect migration background","16","","",""
"Permanent","2012","Full Time","no migration background","6739","0.883759945953502","0.876544100944402","0.890975790962601"
"Permanent","2012","Full Time","direct migration background","807","0.879248509097981","0.858396459803464","0.900100558392498"
"Permanent","2012","Full Time","indirect migration background","360","0.740300433171168","0.69951583194418","0.781085034398156"
"Permanent","2012","Part Time","no migration background","3401","0.783457905328033","0.771046939534093","0.795868871121973"
"Permanent","2012","Part Time","direct migration background","449","0.756002957104795","0.721258696888481","0.790747217321108"
"Permanent","2012","Part Time","indirect migration background","201","0.621934648473663","0.567154821248748","0.676714475698579"
"Permanent","2012","Not Working","no migration background","191","0.623268687809876","0.569064552972596","0.677472822647155"
"Permanent","2012","Not Working","direct migration background","33","0.778803654066998","0.662591108184466","0.895016199949529"
"Permanent","2012","Not Working","indirect migration background","14","","",""
"Limited","2012","Full Time","no migration background","840","0.116240054046498","0.109024209037399","0.123455899055598"
"Limited","2012","Full Time","direct migration background","131","0.120751490902019","0.0998994416075026","0.141603540196536"
"Limited","2012","Full Time","indirect migration background","84","0.259699566828832","0.218914965601844","0.30048416805582"
"Limited","2012","Part Time","no migration background","830","0.216542094671967","0.204131128878027","0.228953060465907"
"Limited","2012","Part Time","direct migration background","138","0.243997042895205","0.209252782678892","0.278741303111519"
"Limited","2012","Part Time","indirect migration background","100","0.378065351526337","0.323285524301421","0.432845178751252"
"Limited","2012","Not Working","no migration background","116","0.376731312190124","0.322527177352845","0.430935447027404"
"Limited","2012","Not Working","direct migration background","16","","",""
"Limited","2012","Not Working","indirect migration background","8","","",""
"Permanent","2013","Full Time","no migration background","6185","0.883487851343177","0.875967046200641","0.891008656485713"
"Permanent","2013","Full Time","direct migration background","712","0.876502951008424","0.853915133620842","0.899090768396005"
"Permanent","2013","Full Time","indirect migration background","318","0.743597767275595","0.701688506221129","0.785507028330061"
"Permanent","2013","Part Time","no migration background","3310","0.779215417968824","0.766577777742723","0.791853058194924"
"Permanent","2013","Part Time","direct migration background","396","0.797163236921209","0.762467972087819","0.831858501754598"
"Permanent","2013","Part Time","indirect migration background","199","0.72221011214397","0.669078038465504","0.775342185822435"
"Permanent","2013","Not Working","no migration background","326","0.68434210812826","0.641776356210258","0.726907860046263"
"Permanent","2013","Not Working","direct migration background","1669","0.766697099447961","0.749068179771935","0.784326019123986"
"Permanent","2013","Not Working","indirect migration background","345","0.630493643808389","0.589821152826015","0.671166134790763"
"Limited","2013","Full Time","no migration background","806","0.116512148656823","0.108991343514287","0.124032953799359"
"Limited","2013","Full Time","direct migration background","103","0.123497048991576","0.100909231603995","0.146084866379158"
"Limited","2013","Full Time","indirect migration background","99","0.256402232724405","0.214492971669939","0.298311493778871"
"Limited","2013","Part Time","no migration background","828","0.220784582031176","0.208146941805076","0.233422222257277"
"Limited","2013","Part Time","direct migration background","120","0.202836763078791","0.168141498245402","0.23753202791218"
"Limited","2013","Part Time","indirect migration background","74","0.27778988785603","0.224657814177565","0.330921961534496"
"Limited","2013","Not Working","no migration background","132","0.31565789187174","0.273092139953737","0.358223643789742"
"Limited","2013","Not Working","direct migration background","542","0.233302900552039","0.215673980876014","0.250931820228065"
"Limited","2013","Not Working","indirect migration background","196","0.369506356191611","0.328833865209237","0.410178847173985"
"Permanent","2014","Full Time","no migration background","5788","0.887792567707691","0.880112602810189","0.895472532605192"
"Permanent","2014","Full Time","direct migration background","1377","0.870251273609135","0.853837477341716","0.886665069876553"
"Permanent","2014","Full Time","indirect migration background","482","0.756535816142192","0.72288927933589","0.790182352948495"
"Permanent","2014","Part Time","no migration background","2975","0.758540049657632","0.744825989560152","0.772254109755112"
"Permanent","2014","Part Time","direct migration background","804","0.758322061346081","0.732802065846052","0.783842056846109"
"Permanent","2014","Part Time","indirect migration background","253","0.600731405189795","0.551810952149529","0.649651858230061"
"Permanent","2014","Not Working","no migration background","159","0.529773669033161","0.472329262267267","0.587218075799056"
"Permanent","2014","Not Working","direct migration background","104","0.542084811860159","0.465599078923916","0.618570544796402"
"Permanent","2014","Not Working","indirect migration background","31","0.351418608205761","0.244084954260117","0.458752262151405"
"Limited","2014","Full Time","no migration background","700","0.112207432292309","0.104527467394808","0.119887397189811"
"Limited","2014","Full Time","direct migration background","233","0.129748726390865","0.113334930123447","0.146162522658284"
"Limited","2014","Full Time","indirect migration background","143","0.243464183857808","0.209817647051505","0.277110720664111"
"Limited","2014","Part Time","no migration background","766","0.241459950342368","0.227745890244888","0.255174010439848"
"Limited","2014","Part Time","direct migration background","277","0.241677938653919","0.216157943153891","0.267197934153948"
"Limited","2014","Part Time","indirect migration background","132","0.399268594810205","0.350348141769939","0.448189047850471"
"Limited","2014","Not Working","no migration background","131","0.470226330966839","0.412781924200944","0.527670737732733"
"Limited","2014","Not Working","direct migration background","59","0.457915188139841","0.381429455203598","0.534400921076084"
"Limited","2014","Not Working","indirect migration background","45","0.648581391794239","0.541247737848595","0.755915045739883"
"Permanent","2015","Full Time","no migration background","5474","0.889237461411831","0.881397040327293","0.897077882496368"
"Permanent","2015","Full Time","direct migration background","1228","0.881174501632116","0.864320530436436","0.898028472827795"
"Permanent","2015","Full Time","indirect migration background","449","0.773588336182361","0.739440393871833","0.807736278492889"
"Permanent","2015","Part Time","no migration background","2908","0.775566954725807","0.762046873840359","0.789087035611254"
"Permanent","2015","Part Time","direct migration background","724","0.794259359595934","0.768444851494826","0.820073867697042"
"Permanent","2015","Part Time","indirect migration background","227","0.562229900771075","0.510476278098401","0.613983523443748"
"Permanent","2015","Not Working","no migration background","154","0.549155898621718","0.489134356430744","0.609177440812692"
"Permanent","2015","Not Working","direct migration background","670","0.635271658671041","0.605687984495245","0.664855332846837"
"Permanent","2015","Not Working","indirect migration background","34","0.514616618006587","0.39582713573433","0.633406100278844"
"Limited","2015","Full Time","no migration background","681","0.110762538588169","0.102922117503632","0.118602959672707"
"Limited","2015","Full Time","direct migration background","188","0.118825498367884","0.101971527172205","0.135679469563564"
"Limited","2015","Full Time","indirect migration background","128","0.226411663817639","0.192263721507111","0.260559606128167"
"Limited","2015","Part Time","no migration background","750","0.224433045274193","0.210912964388746","0.237953126159641"
"Limited","2015","Part Time","direct migration background","218","0.205740640404066","0.179926132302958","0.231555148505174"
"Limited","2015","Part Time","indirect migration background","126","0.437770099228925","0.386016476556252","0.489523721901599"
"Limited","2015","Not Working","no migration background","110","0.450844101378282","0.390822559187308","0.510865643569256"
"Limited","2015","Not Working","direct migration background","347","0.364728341328959","0.335144667153163","0.394312015504755"
"Limited","2015","Not Working","indirect migration background","34","0.485383381993413","0.366593899721156","0.60417286426567"
"Permanent","2016","Full Time","no migration background","5111","0.898513456662689","0.890690610288273","0.906336303037105"
"Permanent","2016","Full Time","direct migration background","1346","0.855540931391771","0.838320452436104","0.872761410347439"
"Permanent","2016","Full Time","indirect migration background","424","0.773080874818338","0.738077109675328","0.808084639961347"
"Permanent","2016","Part Time","no migration background","2730","0.744476998569791","0.729923105300647","0.759030891838936"
"Permanent","2016","Part Time","direct migration background","791","0.735219735289164","0.709026675990511","0.761412794587817"
"Permanent","2016","Part Time","indirect migration background","249","0.586375015065435","0.536463195726426","0.636286834404444"
"Permanent","2016","Not Working","no migration background","89","0.415077024032941","0.347461456922556","0.482692591143325"
"Permanent","2016","Not Working","direct migration background","158","0.538139913164577","0.494309787556738","0.581970038772415"
"Permanent","2016","Not Working","indirect migration background","21","","",""
"Limited","2016","Full Time","no migration background","613","0.101486543337311","0.0936636969628951","0.109309389711727"
"Limited","2016","Full Time","direct migration background","255","0.144459068608229","0.127238589652561","0.161679547563896"
"Limited","2016","Full Time","indirect migration background","126","0.226919125181662","0.191915360038653","0.261922890324672"
"Limited","2016","Part Time","no migration background","720","0.255523001430209","0.240969108161064","0.270076894699354"
"Limited","2016","Part Time","direct migration background","299","0.264780264710836","0.238587205412183","0.290973324009489"
"Limited","2016","Part Time","indirect migration background","125","0.413624984934565","0.363713165595555","0.463536804273574"
"Limited","2016","Not Working","no migration background","115","0.58492297596706","0.517307408856675","0.652538543077444"
"Limited","2016","Not Working","direct migration background","339","0.461860086835423","0.418029961227585","0.505690212443262"
"Limited","2016","Not Working","indirect migration background","27","","",""
"Permanent","2017","Full Time","no migration background","6116","0.888240274091968","0.880794783302713","0.895685764881224"
"Permanent","2017","Full Time","direct migration background","1368","0.86296277726762","0.846096822205119","0.879828732330122"
"Permanent","2017","Full Time","indirect migration background","439","0.77778977661673","0.743720476669915","0.811859076563545"
"Permanent","2017","Part Time","no migration background","3237","0.778351922134208","0.765497820013873","0.791206024254542"
"Permanent","2017","Part Time","direct migration background","803","0.781146426565772","0.756833675254845","0.805459177876699"
"Permanent","2017","Part Time","indirect migration background","301","0.621771191146789","0.576663644556769","0.66687873773681"
"Permanent","2017","Not Working","no migration background","117","0.530834154085722","0.467432259474701","0.594236048696743"
"Permanent","2017","Not Working","direct migration background","186","0.387039885300878","0.350213641533081","0.423866129068675"
"Permanent","2017","Not Working","indirect migration background","20","","",""
"Limited","2017","Full Time","no migration background","763","0.111759725908032","0.104314235118776","0.119205216697287"
"Limited","2017","Full Time","direct migration background","229","0.13703722273238","0.120171267669878","0.153903177794881"
"Limited","2017","Full Time","indirect migration background","133","0.22221022338327","0.188140923436455","0.256279523330085"
"Limited","2017","Part Time","no migration background","774","0.221648077865792","0.208793975745458","0.234502179986127"
"Limited","2017","Part Time","direct migration background","308","0.218853573434228","0.194540822123301","0.243166324745155"
"Limited","2017","Part Time","indirect migration background","143","0.378228808853211","0.33312126226319","0.423336355443231"
"Limited","2017","Not Working","no migration background","121","0.469165845914278","0.405763951303257","0.532567740525299"
"Limited","2017","Not Working","direct migration background","486","0.612960114699122","0.576133870931325","0.649786358466919"
"Limited","2017","Not Working","indirect migration background","24","","",""
"Permanent","2018","Full Time","no migration background","5843","0.903486110539807","0.896314557725785","0.910657663353829"
"Permanent","2018","Full Time","direct migration background","1330","0.863848797909684","0.847081242147015","0.880616353672353"
"Permanent","2018","Full Time","indirect migration background","469","0.808908586365997","0.777528094666716","0.840289078065279"
"Permanent","2018","Part Time","no migration background","3213","0.786528466978562","0.773767814622479","0.799289119334645"
"Permanent","2018","Part Time","direct migration background","833","0.734540304122445","0.709842632095983","0.759237976148908"
"Permanent","2018","Part Time","indirect migration background","272","0.526414843965491","0.479276691123391","0.57355299680759"
"Permanent","2018","Not Working","no migration background","85","0.477894498625134","0.407054824023186","0.548734173227081"
"Permanent","2018","Not Working","direct migration background","190","0.329043027936271","0.294578473622672","0.363507582249871"
"Permanent","2018","Not Working","indirect migration background","19","","",""
"Limited","2018","Full Time","no migration background","670","0.0965138894601928","0.089342336646171","0.103685442274215"
"Limited","2018","Full Time","direct migration background","277","0.136151202090316","0.119383646327647","0.152918757852985"
"Limited","2018","Full Time","indirect migration background","134","0.191091413634003","0.159710921934721","0.222471905333284"
"Limited","2018","Part Time","no migration background","748","0.213471533021438","0.200710880665355","0.226232185377521"
"Limited","2018","Part Time","direct migration background","395","0.265459695877555","0.240762023851092","0.290157367904017"
"Limited","2018","Part Time","indirect migration background","159","0.473585156034509","0.42644700319241","0.520723308876609"
"Limited","2018","Not Working","no migration background","106","0.522105501374866","0.451265826772919","0.592945175976814"
"Limited","2018","Not Working","direct migration background","524","0.670956972063729","0.636492417750129","0.705421526377328"
"Limited","2018","Not Working","indirect migration background","27","","",""
"Permanent","2019","Full Time","no migration background","5591","0.90754759178305","0.900345539247424","0.914749644318677"
"Permanent","2019","Full Time","direct migration background","1249","0.838960646651432","0.820882261032061","0.857039032270802"
"Permanent","2019","Full Time","indirect migration background","454","0.78552384187747","0.751827724717736","0.819219959037204"
"Permanent","2019","Part Time","no migration background","3135","0.806895462752462","0.794374578384396","0.819416347120529"
"Permanent","2019","Part Time","direct migration background","771","0.751560720937789","0.727091967242659","0.776029474632918"
"Permanent","2019","Part Time","indirect migration background","272","0.603593652885746","0.556701239803823","0.650486065967669"
"Permanent","2019","Not Working","no migration background","208","0.569393804819312","0.516991844168507","0.621795765470117"
"Permanent","2019","Not Working","direct migration background","161","0.434913040168587","0.394532914459578","0.475293165877596"
"Permanent","2019","Not Working","indirect migration background","21","","",""
"Limited","2019","Full Time","no migration background","623","0.0924524082169496","0.0852503556813234","0.0996544607525759"
"Limited","2019","Full Time","direct migration background","339","0.161039353348568","0.142960967729198","0.179117738967939"
"Limited","2019","Full Time","indirect migration background","116","0.21447615812253","0.180780040962796","0.248172275282264"
"Limited","2019","Part Time","no migration background","683","0.193104537247537","0.180583652879471","0.205625421615604"
"Limited","2019","Part Time","direct migration background","427","0.248439279062211","0.223970525367081","0.272908032757341"
"Limited","2019","Part Time","indirect migration background","146","0.396406347114254","0.349513934032331","0.443298760196177"
"Limited","2019","Not Working","no migration background","135","0.430606195180688","0.378204234529884","0.483008155831493"
"Limited","2019","Not Working","direct migration background","418","0.565086959831413","0.524706834122404","0.605467085540422"
"Limited","2019","Not Working","indirect migration background","27","","",""
