"plh0220","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2019","Not Employed","Male","451","0.132625766327199","0.12133428232929","0.143917250325108"
"1 Strongly disagree","2019","Not Employed","Female","369","0.080578978032783","0.072652740515962","0.088505215549604"
"1 Strongly disagree","2019","Employed","Male","1140","0.134937336805646","0.127780276591445","0.142094397019846"
"1 Strongly disagree","2019","Employed","Female","687","0.0807975337481516","0.075122605393877","0.0864724621024262"
"2 on scale 1-7 ","2019","Not Employed","Male","459","0.143913056500023","0.132227676305774","0.155598436694272"
"2 on scale 1-7 ","2019","Not Employed","Female","393","0.0907028136154958","0.0823398098328151","0.0990658173981765"
"2 on scale 1-7 ","2019","Employed","Male","1402","0.17163597906359","0.163737206672261","0.179534751454918"
"2 on scale 1-7 ","2019","Employed","Female","963","0.120448657980508","0.113670880278227","0.127226435682789"
"3 on scale 1-7 ","2019","Not Employed","Male","448","0.128809272412678","0.117656983864754","0.139961560960602"
"3 on scale 1-7 ","2019","Not Employed","Female","403","0.0938387002230499","0.0853470374844204","0.102330362961679"
"3 on scale 1-7 ","2019","Employed","Male","1137","0.1340802419108","0.126942414595046","0.141218069226553"
"3 on scale 1-7 ","2019","Employed","Female","993","0.113876461316115","0.10726161348143","0.120491309150799"
"4 on scale 1-7","2019","Not Employed","Male","589","0.170784517153348","0.15825622820684","0.183312806099857"
"4 on scale 1-7","2019","Not Employed","Female","803","0.181644401190171","0.170416953841515","0.192871848538827"
"4 on scale 1-7","2019","Employed","Male","1410","0.171444527743206","0.163549249703744","0.179339805782669"
"4 on scale 1-7","2019","Employed","Female","1437","0.17161277813026","0.163761375543923","0.179464180716597"
"5 on scale 1-7","2019","Not Employed","Male","601","0.157350986442945","0.145228494472424","0.169473478413466"
"5 on scale 1-7","2019","Not Employed","Female","814","0.185879181226385","0.174551036319636","0.197207326133133"
"5 on scale 1-7","2019","Employed","Male","1431","0.162137480615741","0.154416492006543","0.169858469224939"
"5 on scale 1-7","2019","Employed","Female","1646","0.178215949398249","0.170246875052551","0.186185023743948"
"6 on scale 1-7","2019","Not Employed","Male","509","0.143225677888712","0.131563558689174","0.154887797088251"
"6 on scale 1-7","2019","Not Employed","Female","913","0.189563025648531","0.178149089748899","0.200976961548163"
"6 on scale 1-7","2019","Employed","Male","1319","0.13925734603844","0.132004799247511","0.14650989282937"
"6 on scale 1-7","2019","Employed","Female","1750","0.182042177932199","0.174006783375874","0.190077572488524"
"7 Strongly agree","2019","Not Employed","Male","409","0.123290723275095","0.112345444865113","0.134236001685076"
"7 Strongly agree","2019","Not Employed","Female","835","0.177792900063585","0.166659013086875","0.188926787040294"
"7 Strongly agree","2019","Employed","Male","915","0.0865070878225774","0.0806183359281566","0.0923958397169983"
"7 Strongly agree","2019","Employed","Female","1383","0.153006441494517","0.14551007775457","0.160502805234463"
