"plh0220","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2018","Rural Area","Male","","","",""
"4 on scale 1-7","2018","Rural Area","Female","","","",""
"5 on scale 1-7","2018","Urban Area","Male","","","",""
"5 on scale 1-7","2018","Urban Area","Female","","","",""
"5 on scale 1-7","2018","Rural Area","Male","","","",""
"5 on scale 1-7","2018","Rural Area","Female","","","",""
"6 on scale 1-7","2018","Urban Area","Male","","","",""
"6 on scale 1-7","2018","Urban Area","Female","","","",""
"6 on scale 1-7","2018","Rural Area","Male","","","",""
"6 on scale 1-7","2018","Rural Area","Female","","","",""
"7 Strongly agree","2018","Urban Area","Male","","","",""
"7 Strongly agree","2018","Urban Area","Female","","","",""
"7 Strongly agree","2018","Rural Area","Male","","","",""
"7 Strongly agree","2018","Rural Area","Female","","","",""
"1 Strongly disagree","2019","Urban Area","Male","956","0.134577907038428","0.126714700452545","0.142441113624311"
"1 Strongly disagree","2019","Urban Area","Female","654","0.0808748606691645","0.0749355812218522","0.0868141401164768"
"1 Strongly disagree","2019","Rural Area","Male","571","0.143480595255687","0.13288613966207","0.154075050849305"
"1 Strongly disagree","2019","Rural Area","Female","370","0.0865346791488018","0.0783815153136705","0.094687842983933"
"2 on scale 1-7 ","2019","Urban Area","Male","1102","0.163751254602946","0.155224988758851","0.17227752044704"
"2 on scale 1-7 ","2019","Urban Area","Female","814","0.106171278865244","0.0994605399672701","0.112882017763218"
"2 on scale 1-7 ","2019","Rural Area","Male","681","0.170469877277466","0.159105298022742","0.18183445653219"
"2 on scale 1-7 ","2019","Rural Area","Female","492","0.121674071732358","0.1121939936174","0.131154149847316"
"3 on scale 1-7 ","2019","Urban Area","Male","944","0.1374301162028","0.129497126067691","0.145363106337909"
"3 on scale 1-7 ","2019","Urban Area","Female","812","0.10374922056837","0.0971064866143262","0.110391954522413"
"3 on scale 1-7 ","2019","Rural Area","Male","573","0.132625851348819","0.122375688003138","0.1428760146945"
"3 on scale 1-7 ","2019","Rural Area","Female","523","0.113064979824317","0.103881759591015","0.12224820005762"
"4 on scale 1-7","2019","Urban Area","Male","1164","0.163277620853305","0.154761283900897","0.171793957805712"
"4 on scale 1-7","2019","Urban Area","Female","1282","0.170902032657464","0.16270198826093","0.179102077053998"
"4 on scale 1-7","2019","Rural Area","Male","732","0.192455633106864","0.180541513204316","0.204369753009413"
"4 on scale 1-7","2019","Rural Area","Female","854","0.189137864496303","0.177781278486047","0.200494450506559"
"5 on scale 1-7","2019","Urban Area","Male","1207","0.165946053736466","0.157374109299884","0.174517998173049"
"5 on scale 1-7","2019","Urban Area","Female","1474","0.182408220439213","0.173995622645468","0.190820818232958"
"5 on scale 1-7","2019","Rural Area","Male","686","0.152427306889183","0.141564718502533","0.163289895275833"
"5 on scale 1-7","2019","Rural Area","Female","852","0.177496921982051","0.1664166805771","0.188577163387003"
"6 on scale 1-7","2019","Urban Area","Male","1097","0.140987271813394","0.132968856167463","0.149005687459325"
"6 on scale 1-7","2019","Urban Area","Female","1635","0.184992783262377","0.17653419695682","0.193451369567934"
"6 on scale 1-7","2019","Rural Area","Male","580","0.127482495933349","0.117403301805459","0.137561690061239"
"6 on scale 1-7","2019","Rural Area","Female","867","0.182841264918096","0.171632045622811","0.194050484213382"
"7 Strongly agree","2019","Urban Area","Male","766","0.094029775752661","0.087304834817882","0.10075471668744"
"7 Strongly agree","2019","Urban Area","Female","1424","0.170901603538167","0.162701567314358","0.179101639761976"
"7 Strongly agree","2019","Rural Area","Male","383","0.0810582401886317","0.0728100999554546","0.0893063804218087"
"7 Strongly agree","2019","Rural Area","Female","610","0.129250217898072","0.119521684535389","0.138978751260755"
