"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2000","lower secondary degree","vocational + Abi","6.44","6","33","3","5","8","9","5.74","7.14","6","8"
"2000","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2000","no degree/no degree yet","higher education","","","","","","","","","","",""
"2000","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2000","no degree/no degree yet","in school","7.83","8","489","5","7","9","9","7.69","7.97","8","8"
"2000","no degree/no degree yet","inadequately","6.57","7","342","4","5","8","9","6.37","6.77","7","7"
"2000","no degree/no degree yet","middle vocational","6.91","7.9","59","4","6","8","10","6.32","7.5","7","8"
"2000","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2000","Other degree","general elemantary","6.98","7","470","5","6","8","9","6.8","7.16","7","8"
"2000","Other degree","higher education","7.46","8","207","5","6","9","10","7.19","7.73","8","8"
"2000","Other degree","higher vocational","7.39","8","83","5","6","9","9","7.02","7.76","7","8"
"2000","Other degree","in school","","","","","","","","","","",""
"2000","Other degree","inadequately","7.37","8","46","4","5","9","10","6.67","8.07","7","9"
"2000","Other degree","middle vocational","7.18","8","538","5","6","8","10","7.02","7.34","7","8"
"2000","Other degree","vocational + Abi","7.21","8","158","5","6","8","9","6.93","7.49","7","8"
"2000","secondary school degree","general elemantary","7.56","8","711","5","7","9","10","7.43","7.69","8","8"
"2000","secondary school degree","higher education","6.95","7","668","4","6","8","9","6.81","7.09","7","7"
"2000","secondary school degree","higher vocational","7.24","8","811","5","6","8","9","7.11","7.37","8","8"
"2000","secondary school degree","in school","","","","","","","","","","",""
"2000","secondary school degree","inadequately","","","","","","","","","","",""
"2000","secondary school degree","middle vocational","7.25","8","4661","5","6","8","9","7.2","7.3","8","8"
"2000","secondary school degree","vocational + Abi","7.16","7","41","5","5","8","10","6.63","7.69","7","8"
"2001","college entrance qualification","general elemantary","","","","","","","","","","",""
"2001","college entrance qualification","higher education","7.6","8","2513","5","7","9","9","7.54","7.66","8","8"
"2001","college entrance qualification","higher vocational","7.41","8","339","5","6","9","9","7.23","7.59","8","8"
"2001","college entrance qualification","in school","","","","","","","","","","",""
"2001","college entrance qualification","inadequately","","","","","","","","","","",""
"2001","college entrance qualification","middle vocational","8.03","8","691","7","7","9","10","7.93","8.13","8","8"
"2001","college entrance qualification","vocational + Abi","7.75","8","840","6","7","9","10","7.64","7.86","8","8"
"2001","lower secondary degree","general elemantary","6.59","7","1947","4","5","8","9","6.5","6.68","7","7"
"2001","lower secondary degree","higher education","6.61","7","186","4","6","8","9","6.34","6.88","6","7"
"2001","lower secondary degree","higher vocational","6.92","7","509","4","5","8","9","6.75","7.09","7","8"
"2001","lower secondary degree","in school","","","","","","","","","","",""
"2001","lower secondary degree","inadequately","","","","","","","","","","",""
"2001","lower secondary degree","middle vocational","6.88","7","5830","4","5","8","9","6.83","6.93","7","7"
"2001","lower secondary degree","vocational + Abi","6.76","7","30","5","6","8","9","6.24","7.28","6","8"
"2001","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2001","no degree/no degree yet","higher education","","","","","","","","","","",""
"2001","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2001","no degree/no degree yet","in school","8.12","8","544","6","8","9","10","8","8.24","8","8"
"2001","no degree/no degree yet","inadequately","6.63","7","264","4","5","8","9","6.4","6.86","7","7"
"2001","no degree/no degree yet","middle vocational","7.2","7","42","5","7","8","9","6.65","7.75","7","8"
"2001","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2001","Other degree","general elemantary","6.95","7","420","5","6","8","9","6.77","7.13","7","8"
"2001","Other degree","higher education","7.4","8","181","5","6","9","9","7.14","7.66","8","8"
"2001","Other degree","higher vocational","7.23","8","63","4","6","8","9","6.78","7.68","7","8"
"2001","Other degree","in school","","","","","","","","","","",""
"2001","Other degree","inadequately","6.2","7","36","4","5","8","8","5.39","7.01","5","8"
"2001","Other degree","middle vocational","7.13","8","478","5","6","8","9","6.97","7.29","7","8"
"2001","Other degree","vocational + Abi","7.37","8","151","5","6","9","10","7.05","7.69","7","8"
"2001","secondary school degree","general elemantary","7.67","8","641","5","7","9","10","7.53","7.81","8","8"
"2001","secondary school degree","higher education","6.87","7","619","4","6","8","9","6.72","7.02","7","8"
"2001","secondary school degree","higher vocational","7.18","8","727","5","6","8","9","7.05","7.31","8","8"
"2001","secondary school degree","in school","","","","","","","","","","",""
"2001","secondary school degree","inadequately","","","","","","","","","","",""
"2001","secondary school degree","middle vocational","7.25","8","4309","5","6","8","9","7.2","7.3","8","8"
"2001","secondary school degree","vocational + Abi","7.86","8","37","6","7","9","10","7.33","8.39","7","8"
"2002","college entrance qualification","general elemantary","","","","","","","","","","",""
"2002","college entrance qualification","higher education","7.46","8","3394","5","7","9","9","7.4","7.52","8","8"
"2002","college entrance qualification","higher vocational","7.04","8","372","4","6","8","9","6.85","7.23","8","8"
"2002","college entrance qualification","in school","","","","","","","","","","",""
"2002","college entrance qualification","inadequately","","","","","","","","","","",""
"2002","college entrance qualification","middle vocational","7.94","8","790","6","7","9","9","7.85","8.03","8","8"
"2002","college entrance qualification","vocational + Abi","7.58","8","946","5","7","9","9","7.48","7.68","8","8"
"2002","lower secondary degree","general elemantary","6.46","7","1774","4","5","8","9","6.36","6.56","7","7"
"2002","lower secondary degree","higher education","6.44","7","197","4","5","8","8","6.18","6.7","6","7"
"2002","lower secondary degree","higher vocational","6.72","7","506","4","5","8","9","6.54","6.9","7","7"
"2002","lower secondary degree","in school","","","","","","","","","","",""
"2002","lower secondary degree","inadequately","","","","","","","","","","",""
"2002","lower secondary degree","middle vocational","6.53","7","5553","4","5","8","9","6.48","6.58","7","7"
"2002","lower secondary degree","vocational + Abi","6.36","6","32","3","5","8","9","5.68","7.04","6","8"
"2002","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2002","no degree/no degree yet","higher education","","","","","","","","","","",""
"2002","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2002","no degree/no degree yet","in school","7.95","8","601","6","7","9","10","7.84","8.06","8","8"
"2002","no degree/no degree yet","inadequately","6.48","7","233","4","5","8","9","6.22","6.74","6","7"
"2002","no degree/no degree yet","middle vocational","6.94","7.5","43","4","5","8","9","6.27","7.61","6","8"
"2002","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2002","Other degree","general elemantary","6.67","7","378","4","6","8","8","6.49","6.85","7","7"
"2002","Other degree","higher education","7","7","200","5","5","8","9","6.75","7.25","7","8"
"2002","Other degree","higher vocational","6.55","7","68","3","5","8","9","6.09","7.01","7","8"
"2002","Other degree","in school","","","","","","","","","","",""
"2002","Other degree","inadequately","6.83","8","35","5","6","8","9","6.07","7.59","7","8"
"2002","Other degree","middle vocational","7.15","7","446","5","6","8","10","6.98","7.32","7","8"
"2002","Other degree","vocational + Abi","7.29","8","138","5","6","8","10","6.99","7.59","7","8"
"2002","secondary school degree","general elemantary","7.54","8","641","5","7","9","10","7.4","7.68","8","8"
"2002","secondary school degree","higher education","6.53","7","673","3","5","8","9","6.38","6.68","7","7"
"2002","secondary school degree","higher vocational","6.81","7","760","4","6","8","9","6.67","6.95","7","7"
"2002","secondary school degree","in school","","","","","","","","","","",""
"2002","secondary school degree","inadequately","","","","","","","","","","",""
"2002","secondary school degree","middle vocational","6.98","7","4469","5","6","8","9","6.93","7.03","7","8"
"2002","secondary school degree","vocational + Abi","6.59","6.45","34","5","5","8","9","5.95","7.23","6","8"
"2003","college entrance qualification","general elemantary","","","","","","","","","","",""
"2003","college entrance qualification","higher education","7.37","8","3269","5","7","8","9","7.31","7.43","8","8"
"2003","college entrance qualification","higher vocational","6.89","7","369","5","5","8","9","6.69","7.09","8","8"
"2003","college entrance qualification","in school","","","","","","","","","","",""
"2003","college entrance qualification","inadequately","","","","","","","","","","",""
"2003","college entrance qualification","middle vocational","7.77","8","779","6","7","9","9","7.66","7.88","8","8"
"2003","college entrance qualification","vocational + Abi","7.31","8","949","5","6","8","9","7.2","7.42","8","8"
"2003","lower secondary degree","general elemantary","6.27","6","1668","3","5","8","9","6.17","6.37","7","7"
"2003","lower secondary degree","higher education","6.33","7","190","4","5","8","8","6.06","6.6","6","7"
"2003","lower secondary degree","higher vocational","6.34","7","487","3","5","8","9","6.15","6.53","7","7"
"2003","lower secondary degree","in school","","","","","","","","","","",""
"2003","lower secondary degree","inadequately","","","","","","","","","","",""
"2003","lower secondary degree","middle vocational","6.45","7","5306","4","5","8","9","6.39","6.51","7","7"
"2003","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2003","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2003","no degree/no degree yet","higher education","","","","","","","","","","",""
"2003","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2003","no degree/no degree yet","in school","7.8","8","609","5","7","9","10","7.67","7.93","8","8"
"2003","no degree/no degree yet","inadequately","6.13","6","215","4","5","8","9","5.84","6.42","6","7"
"2003","no degree/no degree yet","middle vocational","7.27","7","41","5","6","8","9","6.71","7.83","7","8"
"2003","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2003","Other degree","general elemantary","6.71","7","356","4","5","8","9","6.51","6.91","7","7"
"2003","Other degree","higher education","6.98","8","194","4","6","8","9","6.72","7.24","7","8"
"2003","Other degree","higher vocational","6.88","7","61","4","5","9","10","6.3","7.46","6","8"
"2003","Other degree","in school","","","","","","","","","","",""
"2003","Other degree","inadequately","5.67","5.14","34","2","4","8","8","4.62","6.72","5","8"
"2003","Other degree","middle vocational","6.81","7","419","4","5","8","9","6.61","7.01","7","8"
"2003","Other degree","vocational + Abi","7.09","7","130","5","6","8","9","6.78","7.4","7","8"
"2003","secondary school degree","general elemantary","7.22","8","623","5","6","9","9","7.07","7.37","8","8"
"2003","secondary school degree","higher education","6.43","7","639","3","5","8","9","6.27","6.59","7","7"
"2003","secondary school degree","higher vocational","6.87","7","747","5","6","8","9","6.73","7.01","7","8"
"2003","secondary school degree","in school","","","","","","","","","","",""
"2003","secondary school degree","inadequately","","","","","","","","","","",""
"2003","secondary school degree","middle vocational","6.87","7","4335","4","6","8","9","6.81","6.93","7","7"
"2003","secondary school degree","vocational + Abi","7.11","7","35","5","6","8","9","6.54","7.68","7","8"
"2004","college entrance qualification","general elemantary","","","","","","","","","","",""
"2004","college entrance qualification","higher education","7.27","8","3208","5","6","8","9","7.21","7.33","8","8"
"2004","college entrance qualification","higher vocational","6.64","7","361","4","5","8","9","6.44","6.84","7","8"
"2004","college entrance qualification","in school","","","","","","","","","","",""
"2004","college entrance qualification","inadequately","","","","","","","","","","",""
"2004","college entrance qualification","middle vocational","7.66","8","765","6","7","9","9","7.55","7.77","8","8"
"2004","college entrance qualification","vocational + Abi","7.25","8","962","5","6","8","9","7.14","7.36","8","8"
"2004","lower secondary degree","general elemantary","6.08","6","1554","3","5","8","9","5.97","6.19","6","6"
"2004","lower secondary degree","higher education","5.94","6","188","3","5","8","8","5.65","6.23","6","7"
"2004","lower secondary degree","higher vocational","6.52","7","467","3","5","8","9","6.32","6.72","7","7"
"2004","lower secondary degree","in school","","","","","","","","","","",""
"2004","lower secondary degree","inadequately","","","","","","","","","","",""
"2004","lower secondary degree","middle vocational","6.25","7","5078","3","5","8","9","6.19","6.31","7","7"
"2004","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2004","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2004","no degree/no degree yet","higher education","","","","","","","","","","",""
"2004","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2004","no degree/no degree yet","in school","7.69","8","631","6","7","9","9","7.57","7.81","8","8"
"2004","no degree/no degree yet","inadequately","5.94","6","205","3","5","8","9","5.65","6.23","6","7"
"2004","no degree/no degree yet","middle vocational","6.84","7","48","3","6","8","9","6.16","7.52","6","8"
"2004","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2004","Other degree","general elemantary","6.46","7","340","4","5","8","9","6.25","6.67","7","7"
"2004","Other degree","higher education","6.43","7","185","3","5","8","9","6.13","6.73","7","8"
"2004","Other degree","higher vocational","6.66","7","58","3","5","9","10","6.05","7.27","6","8"
"2004","Other degree","in school","","","","","","","","","","",""
"2004","Other degree","inadequately","6.91","6.37","35","4","6","9","10","6.04","7.78","6","9"
"2004","Other degree","middle vocational","6.55","7","418","4","5","8","9","6.35","6.75","7","7"
"2004","Other degree","vocational + Abi","6.31","7","122","3","5","8","9","5.93","6.69","6","8"
"2004","secondary school degree","general elemantary","7.19","8","597","5","6","9","9","7.04","7.34","8","8"
"2004","secondary school degree","higher education","6.12","6","634","3","5","8","8","5.96","6.28","7","7"
"2004","secondary school degree","higher vocational","6.45","7","723","4","5","8","9","6.3","6.6","7","7"
"2004","secondary school degree","in school","","","","","","","","","","",""
"2004","secondary school degree","inadequately","","","","","","","","","","",""
"2004","secondary school degree","middle vocational","6.65","7","4211","4","5","8","9","6.59","6.71","7","7"
"2004","secondary school degree","vocational + Abi","6.94","7","38","5","5","8","9","6.42","7.46","6","8"
"2005","college entrance qualification","general elemantary","","","","","","","","","","",""
"2005","college entrance qualification","higher education","","","","","","","","","","",""
"2005","college entrance qualification","higher vocational","","","","","","","","","","",""
"2005","college entrance qualification","in school","","","","","","","","","","",""
"2005","college entrance qualification","inadequately","","","","","","","","","","",""
"2005","college entrance qualification","middle vocational","","","","","","","","","","",""
"2005","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2005","lower secondary degree","general elemantary","","","","","","","","","","",""
"2005","lower secondary degree","higher education","","","","","","","","","","",""
"2005","lower secondary degree","higher vocational","","","","","","","","","","",""
"2005","lower secondary degree","in school","","","","","","","","","","",""
"2005","lower secondary degree","inadequately","","","","","","","","","","",""
"2005","lower secondary degree","middle vocational","","","","","","","","","","",""
"2005","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2005","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2005","no degree/no degree yet","higher education","","","","","","","","","","",""
"2005","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2005","no degree/no degree yet","in school","","","","","","","","","","",""
"2005","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2005","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2005","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2005","Other degree","general elemantary","","","","","","","","","","",""
"2005","Other degree","higher education","","","","","","","","","","",""
"2005","Other degree","higher vocational","","","","","","","","","","",""
"2005","Other degree","in school","","","","","","","","","","",""
"2005","Other degree","inadequately","","","","","","","","","","",""
"2005","Other degree","middle vocational","","","","","","","","","","",""
"2005","Other degree","vocational + Abi","","","","","","","","","","",""
"2005","secondary school degree","general elemantary","","","","","","","","","","",""
"2005","secondary school degree","higher education","","","","","","","","","","",""
"2005","secondary school degree","higher vocational","","","","","","","","","","",""
"2005","secondary school degree","in school","","","","","","","","","","",""
"2005","secondary school degree","inadequately","","","","","","","","","","",""
"2005","secondary school degree","middle vocational","","","","","","","","","","",""
"2005","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2006","college entrance qualification","general elemantary","","","","","","","","","","",""
"2006","college entrance qualification","higher education","","","","","","","","","","",""
"2006","college entrance qualification","higher vocational","","","","","","","","","","",""
"2006","college entrance qualification","in school","","","","","","","","","","",""
"2006","college entrance qualification","inadequately","","","","","","","","","","",""
"2006","college entrance qualification","middle vocational","","","","","","","","","","",""
"2006","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2006","lower secondary degree","general elemantary","","","","","","","","","","",""
"2006","lower secondary degree","higher education","","","","","","","","","","",""
"2006","lower secondary degree","higher vocational","","","","","","","","","","",""
"2006","lower secondary degree","in school","","","","","","","","","","",""
"2006","lower secondary degree","inadequately","","","","","","","","","","",""
"2006","lower secondary degree","middle vocational","","","","","","","","","","",""
"2006","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2006","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2006","no degree/no degree yet","higher education","","","","","","","","","","",""
"2006","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2006","no degree/no degree yet","in school","","","","","","","","","","",""
"2006","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2006","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2006","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2006","Other degree","general elemantary","","","","","","","","","","",""
"2006","Other degree","higher education","","","","","","","","","","",""
"2006","Other degree","higher vocational","","","","","","","","","","",""
"2006","Other degree","in school","","","","","","","","","","",""
"2006","Other degree","inadequately","","","","","","","","","","",""
"2006","Other degree","middle vocational","","","","","","","","","","",""
"2006","Other degree","vocational + Abi","","","","","","","","","","",""
"2006","secondary school degree","general elemantary","","","","","","","","","","",""
"2006","secondary school degree","higher education","","","","","","","","","","",""
"2006","secondary school degree","higher vocational","","","","","","","","","","",""
"2006","secondary school degree","in school","","","","","","","","","","",""
"2006","secondary school degree","inadequately","","","","","","","","","","",""
"2006","secondary school degree","middle vocational","","","","","","","","","","",""
"2006","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2007","college entrance qualification","general elemantary","","","","","","","","","","",""
"2007","college entrance qualification","higher education","","","","","","","","","","",""
"2007","college entrance qualification","higher vocational","","","","","","","","","","",""
"2007","college entrance qualification","in school","","","","","","","","","","",""
"2007","college entrance qualification","inadequately","","","","","","","","","","",""
"2007","college entrance qualification","middle vocational","","","","","","","","","","",""
"2007","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2007","lower secondary degree","general elemantary","","","","","","","","","","",""
"2007","lower secondary degree","higher education","","","","","","","","","","",""
"2007","lower secondary degree","higher vocational","","","","","","","","","","",""
"2007","lower secondary degree","in school","","","","","","","","","","",""
"2007","lower secondary degree","inadequately","","","","","","","","","","",""
"2007","lower secondary degree","middle vocational","","","","","","","","","","",""
"2007","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2007","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2007","no degree/no degree yet","higher education","","","","","","","","","","",""
"2007","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2007","no degree/no degree yet","in school","","","","","","","","","","",""
"2007","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2007","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2007","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2007","Other degree","general elemantary","","","","","","","","","","",""
"2007","Other degree","higher education","","","","","","","","","","",""
"2007","Other degree","higher vocational","","","","","","","","","","",""
"2007","Other degree","in school","","","","","","","","","","",""
"2007","Other degree","inadequately","","","","","","","","","","",""
"2007","Other degree","middle vocational","","","","","","","","","","",""
"2007","Other degree","vocational + Abi","","","","","","","","","","",""
"2007","secondary school degree","general elemantary","","","","","","","","","","",""
"2007","secondary school degree","higher education","","","","","","","","","","",""
"2007","secondary school degree","higher vocational","","","","","","","","","","",""
"2007","secondary school degree","in school","","","","","","","","","","",""
"2007","secondary school degree","inadequately","","","","","","","","","","",""
"2007","secondary school degree","middle vocational","","","","","","","","","","",""
"2007","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2008","college entrance qualification","general elemantary","","","","","","","","","","",""
"2008","college entrance qualification","higher education","7.45","8","3137","5","7","9","9","7.39","7.51","8","8"
"2008","college entrance qualification","higher vocational","7.05","8","311","4","6","9","9","6.83","7.27","8","8"
"2008","college entrance qualification","in school","","","","","","","","","","",""
"2008","college entrance qualification","inadequately","","","","","","","","","","",""
"2008","college entrance qualification","middle vocational","7.9","8","676","6","7","9","10","7.78","8.02","8","8"
"2008","college entrance qualification","vocational + Abi","7.51","8","916","5","7","9","9","7.39","7.63","8","8"
"2008","lower secondary degree","general elemantary","6.32","7","1215","3","5","8","9","6.19","6.45","6","7"
"2008","lower secondary degree","higher education","6.15","6","170","3","5","8","8","5.84","6.46","6","7"
"2008","lower secondary degree","higher vocational","6.4","7","400","3","5","8","9","6.19","6.61","7","7"
"2008","lower secondary degree","in school","","","","","","","","","","",""
"2008","lower secondary degree","inadequately","","","","","","","","","","",""
"2008","lower secondary degree","middle vocational","6.37","7","4325","3","5","8","9","6.31","6.43","7","7"
"2008","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2008","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2008","no degree/no degree yet","higher education","","","","","","","","","","",""
"2008","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2008","no degree/no degree yet","in school","7.91","8","350","5","7","9","10","7.76","8.06","8","9"
"2008","no degree/no degree yet","inadequately","6.04","6","139","3","4","8","9","5.67","6.41","6","7"
"2008","no degree/no degree yet","middle vocational","7.1","8","37","4","6","8","10","6.43","7.77","6","8"
"2008","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2008","Other degree","general elemantary","6.4","7","238","3","5","8","9","6.12","6.68","6","7"
"2008","Other degree","higher education","6.91","7","173","5","6","8","9","6.62","7.2","7","8"
"2008","Other degree","higher vocational","6.79","7","46","4","6","8","9","6.15","7.43","7","8"
"2008","Other degree","in school","","","","","","","","","","",""
"2008","Other degree","inadequately","6.52","7","37","3","5","8","10","5.75","7.29","7","8"
"2008","Other degree","middle vocational","6.72","7","304","4","5","8","10","6.47","6.97","7","7"
"2008","Other degree","vocational + Abi","6.86","7","106","4","6","8","9","6.51","7.21","7","8"
"2008","secondary school degree","general elemantary","7.35","8","473","4","6","9","10","7.17","7.53","8","8"
"2008","secondary school degree","higher education","6.58","7","600","4","5","8","9","6.42","6.74","7","7"
"2008","secondary school degree","higher vocational","6.67","7","617","3","6","8","9","6.51","6.83","7","8"
"2008","secondary school degree","in school","","","","","","","","","","",""
"2008","secondary school degree","inadequately","","","","","","","","","","",""
"2008","secondary school degree","middle vocational","6.85","7","3946","4","5","8","9","6.79","6.91","7","7"
"2008","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2009","college entrance qualification","general elemantary","","","","","","","","","","",""
"2009","college entrance qualification","higher education","7.43","8","3035","5","7","9","9","7.37","7.49","8","8"
"2009","college entrance qualification","higher vocational","6.87","7","298","4","6","8","9","6.67","7.07","7","8"
"2009","college entrance qualification","in school","","","","","","","","","","",""
"2009","college entrance qualification","inadequately","","","","","","","","","","",""
"2009","college entrance qualification","middle vocational","7.97","8","644","6","7","9","9","7.86","8.08","8","8"
"2009","college entrance qualification","vocational + Abi","7.37","8","857","5","7","8","9","7.26","7.48","8","8"
"2009","lower secondary degree","general elemantary","6.25","7","1111","3","5","8","9","6.13","6.37","6","7"
"2009","lower secondary degree","higher education","6.45","7","159","4","5","8","9","6.15","6.75","6","7"
"2009","lower secondary degree","higher vocational","6.51","7","371","3","5","8","9","6.31","6.71","7","7"
"2009","lower secondary degree","in school","","","","","","","","","","",""
"2009","lower secondary degree","inadequately","","","","","","","","","","",""
"2009","lower secondary degree","middle vocational","6.43","7","4073","4","5","8","9","6.37","6.49","7","7"
"2009","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2009","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2009","no degree/no degree yet","higher education","","","","","","","","","","",""
"2009","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2009","no degree/no degree yet","in school","7.76","8","310","5","7","9","9","7.62","7.9","8","8"
"2009","no degree/no degree yet","inadequately","5.72","5","128","3","4","8","9","5.32","6.12","5","7"
"2009","no degree/no degree yet","middle vocational","6.23","6","37","4","5","8","8","5.57","6.89","5","7"
"2009","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2009","Other degree","general elemantary","6.4","7","197","4","5","8","9","6.1","6.7","6","7"
"2009","Other degree","higher education","7.33","8","165","5","6","9","10","7.07","7.59","8","8"
"2009","Other degree","higher vocational","6.26","6.81","38","3","6","8","8","5.57","6.95","6","7"
"2009","Other degree","in school","","","","","","","","","","",""
"2009","Other degree","inadequately","7.14","8","33","3","6","9","9","6.34","7.94","7","8"
"2009","Other degree","middle vocational","6.76","7","265","4","5","8","9","6.52","7","7","8"
"2009","Other degree","vocational + Abi","6.73","7","92","4","6","8","9","6.35","7.11","7","7"
"2009","secondary school degree","general elemantary","7.23","8","424","5","6","9","9","7.06","7.4","8","8"
"2009","secondary school degree","higher education","6.7","7","581","4","6","8","9","6.55","6.85","7","7"
"2009","secondary school degree","higher vocational","6.75","7","591","4","5","8","9","6.59","6.91","7","7"
"2009","secondary school degree","in school","","","","","","","","","","",""
"2009","secondary school degree","inadequately","","","","","","","","","","",""
"2009","secondary school degree","middle vocational","6.83","7","3701","4","5","8","9","6.77","6.89","7","7"
"2009","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2010","college entrance qualification","general elemantary","","","","","","","","","","",""
"2010","college entrance qualification","higher education","","","","","","","","","","",""
"2010","college entrance qualification","higher vocational","","","","","","","","","","",""
"2010","college entrance qualification","in school","","","","","","","","","","",""
"2010","college entrance qualification","inadequately","","","","","","","","","","",""
"2010","college entrance qualification","middle vocational","","","","","","","","","","",""
"2010","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2010","lower secondary degree","general elemantary","","","","","","","","","","",""
"2010","lower secondary degree","higher education","","","","","","","","","","",""
"2010","lower secondary degree","higher vocational","","","","","","","","","","",""
"2010","lower secondary degree","in school","","","","","","","","","","",""
"2010","lower secondary degree","inadequately","","","","","","","","","","",""
"2010","lower secondary degree","middle vocational","","","","","","","","","","",""
"2010","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2010","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2010","no degree/no degree yet","higher education","","","","","","","","","","",""
"2010","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2010","no degree/no degree yet","in school","","","","","","","","","","",""
"2010","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2010","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2010","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2010","Other degree","general elemantary","","","","","","","","","","",""
"2010","Other degree","higher education","","","","","","","","","","",""
"2010","Other degree","higher vocational","","","","","","","","","","",""
"2010","Other degree","in school","","","","","","","","","","",""
"2010","Other degree","inadequately","","","","","","","","","","",""
"2010","Other degree","middle vocational","","","","","","","","","","",""
"2010","Other degree","vocational + Abi","","","","","","","","","","",""
"2010","secondary school degree","general elemantary","","","","","","","","","","",""
"2010","secondary school degree","higher education","","","","","","","","","","",""
"2010","secondary school degree","higher vocational","","","","","","","","","","",""
"2010","secondary school degree","in school","","","","","","","","","","",""
"2010","secondary school degree","inadequately","","","","","","","","","","",""
"2010","secondary school degree","middle vocational","","","","","","","","","","",""
"2010","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2011","college entrance qualification","general elemantary","","","","","","","","","","",""
"2011","college entrance qualification","higher education","7.52","8","3125","5","7","9","9","7.46","7.58","8","8"
"2011","college entrance qualification","higher vocational","7.36","8","300","5","7","8","9","7.18","7.54","7","8"
"2011","college entrance qualification","in school","","","","","","","","","","",""
"2011","college entrance qualification","inadequately","","","","","","","","","","",""
"2011","college entrance qualification","middle vocational","8.11","8","672","6","7","9","10","8.01","8.21","8","8"
"2011","college entrance qualification","vocational + Abi","7.59","8","902","5","7","9","9","7.48","7.7","8","8"
"2011","lower secondary degree","general elemantary","6.18","6","1094","4","5","8","9","6.05","6.31","6","7"
"2011","lower secondary degree","higher education","6.29","6","143","5","5","7","8","6.02","6.56","6","7"
"2011","lower secondary degree","higher vocational","6.67","7","347","4","5","8","9","6.46","6.88","7","7"
"2011","lower secondary degree","in school","","","","","","","","","","",""
"2011","lower secondary degree","inadequately","","","","","","","","","","",""
"2011","lower secondary degree","middle vocational","6.49","7","4038","4","5","8","9","6.43","6.55","7","7"
"2011","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2011","no degree/no degree yet","general elemantary","","","","","","","","","","",""
