"hlf0001_h","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Main Tenant","2002","Employed","Male","3527","0.507992259479914","0.497031645858036","0.518952873101792"
"Main Tenant","2002","Employed","Female","3198","0.526896752920607","0.51507849640717","0.538715009434044"
"Sub-Tenant","2002","Not Employed","Male","45","0.0162763800400885","0.0118825761828864","0.0206701838972906"
"Sub-Tenant","2002","Not Employed","Female","69","0.0152064154141611","0.011855434581538","0.0185573962467842"
"Sub-Tenant","2002","Employed","Male","112","0.0171395097563347","0.0142939645476515","0.0199850549650179"
"Sub-Tenant","2002","Employed","Female","124","0.022036979797892","0.0185620187573516","0.0255119408384323"
"Owner","2002","Not Employed","Male","1730","0.516281992589566","0.498929381968566","0.533634603210566"
"Owner","2002","Not Employed","Female","2675","0.482579100700405","0.468895759665012","0.496262441735798"
"Owner","2002","Employed","Male","4351","0.474494486079117","0.46354674349935","0.485442228658885"
"Owner","2002","Employed","Female","3532","0.450709656139579","0.43893191241555","0.462487399863608"
"Nursing Home/Retirement Community","2002","Not Employed","Male","3","","",""
"Nursing Home/Retirement Community","2002","Not Employed","Female","27","","",""
"Nursing Home/Retirement Community","2002","Employed","Male","2","","",""
"Nursing Home/Retirement Community","2002","Employed","Female","2","","",""
"Tenant","2002","Not Employed","Male","","","",""
"Tenant","2002","Not Employed","Female","","","",""
"Tenant","2002","Employed","Male","","","",""
"Tenant","2002","Employed","Female","","","",""
"Main Tenant","2003","Not Employed","Male","1412","0.470648977189591","0.453365852021805","0.487932102357376"
"Main Tenant","2003","Not Employed","Female","2255","0.489488442366072","0.47565320442572","0.503323680306424"
"Main Tenant","2003","Employed","Male","3267","0.507296481297701","0.496002140452338","0.518590822143065"
"Main Tenant","2003","Employed","Female","3021","0.516073153185045","0.503971637085541","0.52817466928455"
"Sub-Tenant","2003","Not Employed","Male","55","0.0213615906771372","0.0163551420943226","0.0263680392599518"
"Sub-Tenant","2003","Not Employed","Female","80","0.0205686293023393","0.016640350504099","0.0244969081005796"
"Sub-Tenant","2003","Employed","Male","133","0.0221446988747239","0.0188203291401374","0.0254690686093103"
"Sub-Tenant","2003","Employed","Female","132","0.0265329995498031","0.02264122133102","0.0304247777685862"
"Owner","2003","Not Employed","Male","1733","0.505507379394957","0.488195449103886","0.522819309686029"
"Owner","2003","Not Employed","Female","2651","0.480199071595772","0.466371630858863","0.494026512332681"
"Owner","2003","Employed","Male","4127","0.470558819827575","0.459282874774308","0.481834764880842"
"Owner","2003","Employed","Female","3397","0.457378289432407","0.445314586135372","0.469441992729443"
"Nursing Home/Retirement Community","2003","Not Employed","Male","4","","",""
"Nursing Home/Retirement Community","2003","Not Employed","Female","29","","",""
"Nursing Home/Retirement Community","2003","Employed","Male","","","",""
"Nursing Home/Retirement Community","2003","Employed","Female","1","","",""
"Tenant","2003","Not Employed","Male","","","",""
"Tenant","2003","Not Employed","Female","","","",""
"Tenant","2003","Employed","Male","","","",""
"Tenant","2003","Employed","Female","","","",""
"Main Tenant","2004","Not Employed","Male","1438","0.486198113644409","0.469059408557897","0.50333681873092"
"Main Tenant","2004","Not Employed","Female","2245","0.490297194372287","0.476377987878241","0.504216400866333"
"Main Tenant","2004","Employed","Male","3089","0.508527088886425","0.496948976212444","0.520105201560405"
"Main Tenant","2004","Employed","Female","2911","0.526447103087084","0.514165443764522","0.538728762409646"
"Sub-Tenant","2004","Not Employed","Male","39","0.0151620867579407","0.0109718805871907","0.0193522929286907"
"Sub-Tenant","2004","Not Employed","Female","66","0.0193197559170185","0.0154871797685467","0.0231523320654903"
"Sub-Tenant","2004","Employed","Male","129","0.0219036187486432","0.0185137748889784","0.025293462608308"
"Sub-Tenant","2004","Employed","Female","129","0.0269597273050656","0.0229757341579002","0.030943720452231"
"Owner","2004","Not Employed","Male","1785","0.495723275715321","0.478578664517229","0.512867886913414"
"Owner","2004","Not Employed","Female","2612","0.478442714369803","0.464533831730548","0.492351597009059"
"Owner","2004","Employed","Male","3943","0.469536617563086","0.457978333298309","0.481094901827863"
"Owner","2004","Employed","Female","3307","0.446536875321951","0.434308509083514","0.458765241560389"
"Nursing Home/Retirement Community","2004","Not Employed","Male","5","","",""
"Nursing Home/Retirement Community","2004","Not Employed","Female","32","0.0119403353408914","0.00891602670990566","0.0149646439718771"
"Nursing Home/Retirement Community","2004","Employed","Male","1","","",""
"Nursing Home/Retirement Community","2004","Employed","Female","2","","",""
"Tenant","2004","Not Employed","Male","","","",""
"Tenant","2004","Not Employed","Female","","","",""
"Tenant","2004","Employed","Male","","","",""
"Tenant","2004","Employed","Female","","","",""
"Main Tenant","2005","Not Employed","Male","1415","0.495750775760392","0.478405908909863","0.51309564261092"
"Main Tenant","2005","Not Employed","Female","2153","0.498335292996784","0.484096800985821","0.512573785007748"
"Main Tenant","2005","Employed","Male","2893","0.513429381953113","0.501509255512387","0.52534950839384"
"Main Tenant","2005","Employed","Female","2791","0.534431223142364","0.521942255290851","0.546920190993877"
"Sub-Tenant","2005","Not Employed","Male","47","0.0182724184351412","0.0136260872564803","0.022918749613802"
"Sub-Tenant","2005","Not Employed","Female","90","0.0244828543784975","0.0200819201630098","0.0288837885939853"
"Sub-Tenant","2005","Employed","Male","124","0.025768937732468","0.021990199505156","0.0295476759597799"
"Sub-Tenant","2005","Employed","Female","130","0.0287676041174335","0.0245825397732825","0.0329526684615845"
"Owner","2005","Not Employed","Male","1725","0.483125580767573","0.465789968463363","0.500461193071783"
"Owner","2005","Not Employed","Female","2462","0.465035337980461","0.450831623809196","0.479239052151726"
"Owner","2005","Employed","Male","3736","0.460764941163828","0.448877282223835","0.47265260010382"
"Owner","2005","Employed","Female","3206","0.436760984812183","0.424342832101516","0.449179137522851"
"Nursing Home/Retirement Community","2005","Not Employed","Male","5","","",""
"Nursing Home/Retirement Community","2005","Not Employed","Female","32","0.0121465146442567","0.00902713304532622","0.0152658962431871"
"Nursing Home/Retirement Community","2005","Employed","Male","1","","",""
"Nursing Home/Retirement Community","2005","Employed","Female","1","","",""
"Tenant","2005","Not Employed","Male","","","",""
"Tenant","2005","Not Employed","Female","","","",""
"Tenant","2005","Employed","Male","","","",""
"Tenant","2005","Employed","Female","","","",""
"Main Tenant","2006","Not Employed","Male","1548","0.49538774038589","0.47913869070191","0.511636790069871"
"Main Tenant","2006","Not Employed","Female","2386","0.51828092470295","0.504780351636518","0.531781497769382"
"Main Tenant","2006","Employed","Male","2968","0.512784390079593","0.501106847622825","0.524461932536361"
"Main Tenant","2006","Employed","Female","2904","0.532439029143612","0.520254975622001","0.544623082665223"
"Sub-Tenant","2006","Not Employed","Male","45","0.015656241786294","0.0116217057750783","0.0196907777975096"
"Sub-Tenant","2006","Not Employed","Female","75","0.0198335156798959","0.016066282997101","0.0236007483626909"
"Sub-Tenant","2006","Employed","Male","124","0.0208878284523883","0.0175467526386906","0.0242289042660861"
"Sub-Tenant","2006","Employed","Female","125","0.0292320214648294","0.0251183947811604","0.0333456481484985"
"Owner","2006","Not Employed","Male","2036","0.485745857755959","0.469502721303315","0.501988994208603"
"Owner","2006","Not Employed","Female","2764","0.451783815365627","0.438337170658342","0.465230460072913"
"Owner","2006","Employed","Male","3944","0.465819634469683","0.454165599541666","0.477473669397701"
"Owner","2006","Employed","Female","3412","0.438291203307072","0.426174772109696","0.450407634504448"
"Nursing Home/Retirement Community","2006","Not Employed","Male","8","","",""
"Nursing Home/Retirement Community","2006","Not Employed","Female","37","0.0101017442515271","0.00739986377457542","0.0128036247284787"
"Nursing Home/Retirement Community","2006","Employed","Male","2","","",""
"Nursing Home/Retirement Community","2006","Employed","Female","1","","",""
"Tenant","2006","Not Employed","Male","","","",""
"Tenant","2006","Not Employed","Female","","","",""
"Tenant","2006","Employed","Male","","","",""
"Tenant","2006","Employed","Female","","","",""
"Main Tenant","2007","Not Employed","Male","1453","0.483699782777071","0.467033988197508","0.500365577356634"
"Main Tenant","2007","Not Employed","Female","2209","0.508067127922029","0.494067778882017","0.52206647696204"
"Main Tenant","2007","Employed","Male","2757","0.503052405347398","0.490937457685858","0.515167353008939"
"Main Tenant","2007","Employed","Female","2738","0.528716006728788","0.516157381618056","0.54127463183952"
"Sub-Tenant","2007","Not Employed","Male","51","0.019673441327283","0.0150420393588219","0.024304843295744"
"Sub-Tenant","2007","Not Employed","Female","75","0.0186185243471726","0.0148333496539248","0.0224036990404203"
"Sub-Tenant","2007","Employed","Male","107","0.023612618798581","0.0199335086712437","0.0272917289259183"
"Sub-Tenant","2007","Employed","Female","116","0.0297744569243961","0.0254983574583903","0.0340505563904019"
"Owner","2007","Not Employed","Male","1942","0.493275194800225","0.476602045273788","0.509948344326662"
"Owner","2007","Not Employed","Female","2576","0.461589988314489","0.447630190602852","0.475549786026126"
"Owner","2007","Employed","Male","3676","0.472178907301247","0.460082503026241","0.484275311576254"
"Owner","2007","Employed","Female","3213","0.441039105354546","0.428547484783379","0.453530725925713"
"Nursing Home/Retirement Community","2007","Not Employed","Male","8","","",""
"Nursing Home/Retirement Community","2007","Not Employed","Female","39","0.0117243594163095","0.00871011837746853","0.0147386004551504"
"Nursing Home/Retirement Community","2007","Employed","Male","3","","",""
"Nursing Home/Retirement Community","2007","Employed","Female","2","","",""
"Tenant","2007","Not Employed","Male","","","",""
"Tenant","2007","Not Employed","Female","","","",""
"Tenant","2007","Employed","Male","","","",""
"Tenant","2007","Employed","Female","","","",""
"Main Tenant","2008","Not Employed","Male","1318","0.469758158069672","0.452482265480395","0.487034050658949"
"Main Tenant","2008","Not Employed","Female","2003","0.495994995834833","0.481468838460416","0.51052115320925"
"Main Tenant","2008","Employed","Male","2572","0.496974061020844","0.484507374344794","0.509440747696894"
"Main Tenant","2008","Employed","Female","2567","0.518495931764901","0.505581157319814","0.531410706209989"
"Sub-Tenant","2008","Not Employed","Male","56","0.0306135845018439","0.024650487302225","0.0365766817014627"
"Sub-Tenant","2008","Not Employed","Female","79","0.0248088312058817","0.0202898274191065","0.0293278349926569"
"Sub-Tenant","2008","Employed","Male","93","0.0190420673078705","0.0156342897921867","0.0224498448235543"
"Sub-Tenant","2008","Employed","Female","106","0.0238205652152937","0.0198791242432899","0.0277620061872976"
"Owner","2008","Not Employed","Male","1823","0.495006408702828","0.477699692339076","0.51231312506658"
"Owner","2008","Not Employed","Female","2432","0.466492409750451","0.451998442842221","0.48098637665868"
"Owner","2008","Employed","Male","3512","0.483181328875986","0.470721468867332","0.495641188884641"
"Owner","2008","Employed","Female","3076","0.457648774994613","0.44477159893531","0.470525951053916"
"Nursing Home/Retirement Community","2008","Not Employed","Male","9","","",""
"Nursing Home/Retirement Community","2008","Not Employed","Female","37","0.0127037632088344","0.00945001000188852","0.0159575164157804"
"Nursing Home/Retirement Community","2008","Employed","Male","2","","",""
"Nursing Home/Retirement Community","2008","Employed","Female","1","","",""
"Tenant","2008","Not Employed","Male","","","",""
"Tenant","2008","Not Employed","Female","","","",""
"Tenant","2008","Employed","Male","","","",""
"Tenant","2008","Employed","Female","","","",""
"Main Tenant","2009","Not Employed","Male","1228","0.466445567287379","0.448620677697619","0.48427045687714"
"Main Tenant","2009","Not Employed","Female","1776","0.48380501296256","0.468523197645171","0.499086828279949"
"Main Tenant","2009","Employed","Male","2356","0.485571312108813","0.472671010267701","0.498471613949926"
"Main Tenant","2009","Employed","Female","2473","0.525012766951977","0.51179117613949","0.538234357764465"
"Sub-Tenant","2009","Not Employed","Male","56","0.025532362349267","0.0198964243464859","0.031168300352048"
"Sub-Tenant","2009","Not Employed","Female","74","0.0206258896084421","0.0162796513769031","0.0249721278399811"
"Sub-Tenant","2009","Employed","Male","100","0.0225675511180002","0.0187340431898965","0.0264010590461039"
"Sub-Tenant","2009","Employed","Female","117","0.0282939682081799","0.0239038906619581","0.0326840457544017"
"Owner","2009","Not Employed","Male","1716","0.503299294164314","0.485434519345632","0.521164068982996"
"Owner","2009","Not Employed","Female","2228","0.484568404951101","0.469285850964213","0.499850958937989"
"Owner","2009","Employed","Male","3308","0.491022471058307","0.478118874969137","0.503926067147476"
"Owner","2009","Employed","Female","2889","0.446658943476384","0.433496325511054","0.459821561441715"
"Nursing Home/Retirement Community","2009","Not Employed","Male","9","","",""
"Nursing Home/Retirement Community","2009","Not Employed","Female","30","0.0110006924778967","0.00781105827682067","0.0141903266789727"
"Nursing Home/Retirement Community","2009","Employed","Male","2","","",""
"Nursing Home/Retirement Community","2009","Employed","Female","1","","",""
"Tenant","2009","Not Employed","Male","","","",""
"Tenant","2009","Not Employed","Female","","","",""
"Tenant","2009","Employed","Male","","","",""
"Tenant","2009","Employed","Female","","","",""
"Main Tenant","2010","Not Employed","Male","1419","0.463144396979646","0.445945483143048","0.480343310816243"
"Main Tenant","2010","Not Employed","Female","2849","0.484851864853829","0.471749441212516","0.497954288495141"
"Main Tenant","2010","Employed","Male","3523","0.477283989815765","0.466271806447058","0.488296173184472"
"Main Tenant","2010","Employed","Female","3817","0.516165762367683","0.505011634081852","0.527319890653514"
"Sub-Tenant","2010","Not Employed","Male","46","0.0223145603876081","0.017219987149711","0.0274091336255053"
"Sub-Tenant","2010","Not Employed","Female","87","0.0200632391104699","0.0163871960864831","0.0237392821344568"
"Sub-Tenant","2010","Employed","Male","110","0.0208027596540862","0.0176561152554228","0.0239494040527497"
"Sub-Tenant","2010","Employed","Female","132","0.0246421916791924","0.0211818866200287","0.0281024967383562"
"Owner","2010","Not Employed","Male","1755","0.508549318287365","0.491306010603901","0.525792625970829"
"Owner","2010","Not Employed","Female","2622","0.484264972260787","0.47116302402992","0.497366920491655"
"Owner","2010","Employed","Male","4264","0.50054806402451","0.489524504704085","0.511571623344934"
"Owner","2010","Employed","Female","3760","0.45913032749523","0.448007708901889","0.470252946088571"
"Nursing Home/Retirement Community","2010","Not Employed","Male","9","","",""
"Nursing Home/Retirement Community","2010","Not Employed","Female","31","0.010819923774914","0.00810766691064541","0.0135321806391825"
"Nursing Home/Retirement Community","2010","Employed","Male","6","","",""
"Nursing Home/Retirement Community","2010","Employed","Female","2","","",""
"Tenant","2010","Not Employed","Male","","","",""
"Tenant","2010","Not Employed","Female","","","",""
"Tenant","2010","Employed","Male","","","",""
"Tenant","2010","Employed","Female","","","",""
"Main Tenant","2011","Not Employed","Male","1785","0.448846481542836","0.433516990985901","0.46417597209977"
"Main Tenant","2011","Not Employed","Female","3331","0.490273780017741","0.478258743663513","0.502288816371969"
"Main Tenant","2011","Employed","Male","3960","0.474396600010481","0.464157308382939","0.484635891638024"
"Main Tenant","2011","Employed","Female","4524","0.504383873902474","0.49415890910372","0.514608838701227"
"Sub-Tenant","2011","Not Employed","Male","59","0.0264850002216285","0.0215360414967376","0.0314339589465194"
"Sub-Tenant","2011","Not Employed","Female","63","0.0128598062387296","0.010151835927342","0.0155677765501172"
"Sub-Tenant","2011","Employed","Male","114","0.0173851762129185","0.014705074663153","0.020065277762684"
"Sub-Tenant","2011","Employed","Female","133","0.0220519625136163","0.0190487226273047","0.0250552023999279"
"Owner","2011","Not Employed","Male","2184","0.519031592095058","0.503632408758366","0.53443077543175"
"Owner","2011","Not Employed","Female","3219","0.48692387515972","0.474910675194242","0.498937075125198"
"Owner","2011","Employed","Male","5057","0.507229209582523","0.496977538790051","0.517480880374995"
"Owner","2011","Employed","Female","4527","0.473539274702168","0.463328245883872","0.483750303520463"
"Nursing Home/Retirement Community","2011","Not Employed","Male","16","","",""
"Nursing Home/Retirement Community","2011","Not Employed","Female","37","0.00994253858380978","0.00755793544410726","0.0123271417235123"
"Nursing Home/Retirement Community","2011","Employed","Male","5","","",""
"Nursing Home/Retirement Community","2011","Employed","Female","1","","",""
"Tenant","2011","Not Employed","Male","","","",""
"Tenant","2011","Not Employed","Female","","","",""
"Tenant","2011","Employed","Male","","","",""
"Tenant","2011","Employed","Female","","","",""
"Main Tenant","2012","Not Employed","Male","1792","0.443463109519045","0.428267632221388","0.458658586816701"
"Main Tenant","2012","Not Employed","Female","3135","0.490587506245744","0.478196775643451","0.502978236848036"
"Main Tenant","2012","Employed","Male","3838","0.482722490334103","0.472254691094654","0.493190289573552"
"Main Tenant","2012","Employed","Female","4477","0.505995252799968","0.495758362953995","0.516232142645942"
"Sub-Tenant","2012","Not Employed","Male","56","0.0212748761389852","0.0168611792253436","0.0256885730526268"
"Sub-Tenant","2012","Not Employed","Female","67","0.0159038264109079","0.012803028507989","0.0190046243138269"
"Sub-Tenant","2012","Employed","Male","98","0.0155814691194531","0.0129870573149055","0.0181758809240006"
"Sub-Tenant","2012","Employed","Female","136","0.0233481806507745","0.0202562791370085","0.0264400821645405"
"Owner","2012","Not Employed","Male","2248","0.531806090745708","0.516543503770867","0.547068677720549"
"Owner","2012","Not Employed","Female","3023","0.486143519604931","0.473755352753131","0.498531686456731"
"Owner","2012","Employed","Male","4814","0.501051258009234","0.490577226783714","0.511525289234754"
"Owner","2012","Employed","Female","4549","0.470633706461038","0.460413753330257","0.480853659591819"
"Nursing Home/Retirement Community","2012","Not Employed","Male","10","","",""
"Nursing Home/Retirement Community","2012","Not Employed","Female","28","","",""
"Nursing Home/Retirement Community","2012","Employed","Male","4","","",""
"Nursing Home/Retirement Community","2012","Employed","Female","1","","",""
"Tenant","2012","Not Employed","Male","","","",""
"Tenant","2012","Not Employed","Female","","","",""
"Tenant","2012","Employed","Male","","","",""
"Tenant","2012","Employed","Female","","","",""
"Main Tenant","2013","Not Employed","Male","3437","0.495934243002781","0.483466731292916","0.508401754712646"
"Main Tenant","2013","Not Employed","Female","4754","0.516128100226499","0.505328748361777","0.526927452091222"
"Main Tenant","2013","Employed","Male","3527","0.448997259351038","0.438186036113626","0.459808482588451"
"Main Tenant","2013","Employed","Female","4288","0.476154557410676","0.465708517996894","0.486600596824459"
"Sub-Tenant","2013","Not Employed","Male","82","0.0175167315461791","0.0142454851461371","0.0207879779462211"
"Sub-Tenant","2013","Not Employed","Female","101","0.0166199198491558","0.013857250532091","0.0193825891662205"
"Sub-Tenant","2013","Employed","Male","95","0.0150186681937126","0.0123750068452263","0.017662329542199"
"Sub-Tenant","2013","Employed","Female","111","0.0181392905400027","0.0153479604855134","0.0209306205944921"
"Owner","2013","Not Employed","Male","2645","0.482716901851952","0.470256428636899","0.495177375067004"
"Owner","2013","Not Employed","Female","3339","0.459435271908645","0.448665915311164","0.470204628506127"
"Owner","2013","Employed","Male","4508","0.535960905956485","0.525121138838968","0.546800673074002"
"Owner","2013","Employed","Female","4381","0.50568354939904","0.49522628600143","0.51614081279665"
"Nursing Home/Retirement Community","2013","Not Employed","Male","14","","",""
"Nursing Home/Retirement Community","2013","Not Employed","Female","32","0.00781670801569946","0.00591360788987279","0.00971980814152613"
"Nursing Home/Retirement Community","2013","Employed","Male","1","","",""
"Nursing Home/Retirement Community","2013","Employed","Female","1","","",""
"Tenant","2013","Not Employed","Male","","","",""
"Tenant","2013","Not Employed","Female","","","",""
"Tenant","2013","Employed","Male","","","",""
"Tenant","2013","Employed","Female","","","",""
"Main Tenant","2014","Not Employed","Male","1975","0.458547541802334","0.443306629357306","0.473788454247363"
"Main Tenant","2014","Not Employed","Female","3105","0.483022714467338","0.470231621602345","0.49581380733233"
"Main Tenant","2014","Employed","Male","4122","0.487170569926415","0.476653002331903","0.497688137520927"
"Main Tenant","2014","Employed","Female","4653","0.504366614928324","0.494117067755699","0.514616162100949"
"Sub-Tenant","2014","Not Employed","Male","47","0.0141683612951526","0.0105534320110505","0.0177832905792546"
"Sub-Tenant","2014","Not Employed","Female","70","0.0165924103995014","0.0133226971863277","0.0198621236126751"
"Sub-Tenant","2014","Employed","Male","102","0.0152055146161434","0.0126306068041658","0.0177804224281209"
"Sub-Tenant","2014","Employed","Female","133","0.0229289362778082","0.0198605766059891","0.0259972959496272"
"Owner","2014","Not Employed","Male","2070","0.522319538328977","0.507041222150723","0.537597854507231"
"Owner","2014","Not Employed","Female","2659","0.492445366179216","0.47964835438923","0.505242377969202"
"Owner","2014","Employed","Male","4451","0.497598884153085","0.487077973900893","0.508119794405277"
"Owner","2014","Employed","Female","4354","0.472676664266156","0.4624420421345","0.482911286397812"
"Nursing Home/Retirement Community","2014","Not Employed","Male","14","","",""
"Nursing Home/Retirement Community","2014","Not Employed","Female","29","","",""
"Nursing Home/Retirement Community","2014","Employed","Male","1","","",""
"Nursing Home/Retirement Community","2014","Employed","Female","1","","",""
"Tenant","2014","Not Employed","Male","","","",""
"Tenant","2014","Not Employed","Female","","","",""
"Tenant","2014","Employed","Male","","","",""
"Tenant","2014","Employed","Female","","","",""
"Main Tenant","2015","Not Employed","Male","2510","0.484327343143108","0.469872822376981","0.498781863909236"
"Main Tenant","2015","Not Employed","Female","3610","0.497657701403201","0.485268872577331","0.51004653022907"
"Main Tenant","2015","Employed","Male","3743","0.472196563007068","0.461308579516191","0.483084546497945"
"Main Tenant","2015","Employed","Female","4267","0.493144780035345","0.482570360385189","0.5037191996855"
"Sub-Tenant","2015","Not Employed","Male","90","0.0196253703344021","0.01561345172643","0.0236372889423742"
"Sub-Tenant","2015","Not Employed","Female","92","0.0145487414577322","0.0115818934295878","0.0175155894858766"
"Sub-Tenant","2015","Employed","Male","100","0.0170765497559925","0.0142509551812327","0.0199021443307523"
"Sub-Tenant","2015","Employed","Female","111","0.01932888124352","0.016416874267041","0.022240888219999"
"Owner","2015","Not Employed","Male","1975","0.49006675240231","0.475607979530495","0.504525525274125"
"Owner","2015","Not Employed","Female","2524","0.479700920650188","0.467322169904157","0.492079671396218"
"Owner","2015","Employed","Male","4233","0.510726887236939","0.499824540954419","0.521629233519459"
"Owner","2015","Employed","Female","4209","0.487526338721135","0.47695421647792","0.49809846096435"
"Nursing Home/Retirement Community","2015","Not Employed","Male","17","","",""
"Nursing Home/Retirement Community","2015","Not Employed","Female","31","0.00809263648887913","0.00587267425070265","0.0103125987270556"
"Nursing Home/Retirement Community","2015","Employed","Male","","","",""
"Nursing Home/Retirement Community","2015","Employed","Female","","","",""
"Tenant","2015","Not Employed","Male","","","",""
"Tenant","2015","Not Employed","Female","","","",""
"Tenant","2015","Employed","Male","","","",""
"Tenant","2015","Employed","Female","","","",""
"Main Tenant","2016","Not Employed","Male","1749","0.460976404156851","0.444831623188983","0.47712118512472"
"Main Tenant","2016","Not Employed","Female","2734","0.480397167784774","0.466722711829338","0.49407162374021"
"Main Tenant","2016","Employed","Male","3730","0.4774994336676","0.466406027028014","0.488592840307185"
"Main Tenant","2016","Employed","Female","4269","0.500170550433525","0.489464041293718","0.510877059573332"
"Sub-Tenant","2016","Not Employed","Male","57","0.0219463339190925","0.0172011696109362","0.0266914982272488"
"Sub-Tenant","2016","Not Employed","Female","61","0.0163370072451529","0.0128673745633147","0.0198066399269911"
"Sub-Tenant","2016","Employed","Male","107","0.0204779149946223","0.0173324482084591","0.0236233817807856"
"Sub-Tenant","2016","Employed","Female","132","0.0226715487902484","0.0194841325673309","0.0258589650131659"
"Owner","2016","Not Employed","Male","1843","0.511256612903908","0.495066538769057","0.527446687038759"
"Owner","2016","Not Employed","Female","2301","0.491959999873381","0.478276791744582","0.505643208002179"
"Owner","2016","Employed","Male","3951","0.502022651337778","0.490918085830561","0.513127216844995"
"Owner","2016","Employed","Female","3976","0.47713152964576","0.466436224046797","0.487826835244723"
"Nursing Home/Retirement Community","2016","Not Employed","Male","13","","",""
"Nursing Home/Retirement Community","2016","Not Employed","Female","32","0.0113058250966927","0.00841210712343434","0.014199543069951"
"Nursing Home/Retirement Community","2016","Employed","Male","","","",""
"Nursing Home/Retirement Community","2016","Employed","Female","1","","",""
"Tenant","2016","Not Employed","Male","","","",""
"Tenant","2016","Not Employed","Female","","","",""
"Tenant","2016","Employed","Male","","","",""
"Tenant","2016","Employed","Female","","","",""
"Main Tenant","2017","Not Employed","Male","3153","0.462581255722438","0.449138880450269","0.476023630994607"
"Main Tenant","2017","Not Employed","Female","3908","0.49069819587471","0.478530133540269","0.50286625820915"
"Main Tenant","2017","Employed","Male","4255","0.479292031097874","0.468916069747941","0.489667992447808"
"Main Tenant","2017","Employed","Female","4668","0.487564556532401","0.477442157002472","0.49768695606233"
"Sub-Tenant","2017","Not Employed","Male","145","0.0229896661815408","0.0189491066815487","0.0270302256815328"
"Sub-Tenant","2017","Not Employed","Female","125","0.0197473228519255","0.0163608334582739","0.023133812245577"
"Sub-Tenant","2017","Employed","Male","178","0.026243233948755","0.022923027801586","0.029563440095924"
"Sub-Tenant","2017","Employed","Female","145","0.0206122926993838","0.0177349717635489","0.0234896136352187"
"Owner","2017","Not Employed","Male","1969","0.507709035517941","0.494230460695965","0.521187610339917"
"Owner","2017","Not Employed","Female","2415","0.478315250335744","0.466156532710485","0.490473967961004"
"Owner","2017","Employed","Male","4470","0.49400352274688","0.483619397953437","0.504387647540323"
"Owner","2017","Employed","Female","4553","0.491416909792827","0.481292870143261","0.501540949442393"
"Nursing Home/Retirement Community","2017","Not Employed","Male","18","","",""
"Nursing Home/Retirement Community","2017","Not Employed","Female","36","0.0112392309376205","0.00867332637660472","0.0138051354986362"
"Nursing Home/Retirement Community","2017","Employed","Male","2","","",""
"Nursing Home/Retirement Community","2017","Employed","Female","1","","",""
"Tenant","2017","Not Employed","Male","","","",""
"Tenant","2017","Not Employed","Female","","","",""
"Tenant","2017","Employed","Male","","","",""
"Tenant","2017","Employed","Female","","","",""
"Main Tenant","2018","Not Employed","Male","3454","0.443612843686367","0.430483066681604","0.456742620691131"
"Main Tenant","2018","Not Employed","Female","4137","0.491344106619246","0.479220553518856","0.503467659719636"
"Main Tenant","2018","Employed","Male","4438","0.485707339192749","0.475238162922141","0.496176515463356"
"Main Tenant","2018","Employed","Female","4671","0.494081089761049","0.483831309246604","0.504330870275495"
"Sub-Tenant","2018","Not Employed","Male","106","0.0164985644073673","0.0131320744471584","0.0198650543675762"
"Sub-Tenant","2018","Not Employed","Female","115","0.014940770951795","0.0119987708794525","0.0178827710241374"
"Sub-Tenant","2018","Employed","Male","152","0.0213849812103276","0.0183547177389895","0.0244152446816656"
"Sub-Tenant","2018","Employed","Female","124","0.0178851173484611","0.0151680397847959","0.0206021949121262"
"Owner","2018","Not Employed","Male","1920","0.532263603126151","0.519077067453898","0.545450138798403"
"Owner","2018","Not Employed","Female","2248","0.48346922361754","0.471350482135138","0.495587965099943"
"Owner","2018","Employed","Male","4163","0.492474499337914","0.4820022295114","0.502946769164429"
"Owner","2018","Employed","Female","4345","0.488033792890489","0.47778623008982","0.498281355691159"
"Nursing Home/Retirement Community","2018","Not Employed","Male","20","","",""
"Nursing Home/Retirement Community","2018","Not Employed","Female","32","0.0102458988114189","0.00780379743040879","0.0126880001924289"
"Nursing Home/Retirement Community","2018","Employed","Male","2","","",""
"Nursing Home/Retirement Community","2018","Employed","Female","","","",""
"Tenant","2018","Not Employed","Male","","","",""
"Tenant","2018","Not Employed","Female","","","",""
"Tenant","2018","Employed","Male","","","",""
"Tenant","2018","Employed","Female","","","",""
"Main Tenant","2019","Not Employed","Male","2948","0.432520666709777","0.418909030846836","0.446132302572717"
"Main Tenant","2019","Not Employed","Female","3692","0.480341091042741","0.467843297875722","0.49283888420976"
"Main Tenant","2019","Employed","Male","4427","0.485459894024345","0.47540974312535","0.495510044923339"
"Main Tenant","2019","Employed","Female","4353","0.489885431102005","0.479560495346797","0.500210366857213"
"Sub-Tenant","2019","Not Employed","Male","135","0.0170492125392745","0.0134924905867216","0.0206059344918273"
"Sub-Tenant","2019","Not Employed","Female","147","0.0204645408510625","0.0169228523785553","0.0240062293235698"
"Sub-Tenant","2019","Employed","Male","178","0.0221113506746667","0.0191544371268156","0.0250682642225177"
"Sub-Tenant","2019","Employed","Female","128","0.0180655984125227","0.0153147057420008","0.0208164910830446"
"Owner","2019","Not Employed","Male","1981","0.541317636236693","0.527627304403619","0.555007968069766"
