"hlf0001_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Main Tenant","1992","16-34 y.","Full Time","1820","0.640333541357806","0.622184730195135","0.658482352520477","1"
"Main Tenant","1992","16-34 y.","Part Time","753","0.597775762172033","0.569630708224156","0.625920816119911","1"
"Main Tenant","1992","16-34 y.","Not Working","706","0.552933966443141","0.524148169711756","0.581719763174526","1"
"Main Tenant","1992","35-65 y.","Full Time","2232","0.510759907232547","0.495085331119966","0.526434483345128","1"
"Main Tenant","1992","35-65 y.","Part Time","674","0.453616583345262","0.426739409386003","0.48049375730452","1"
"Main Tenant","1992","35-65 y.","Not Working","909","0.486223032837603","0.462365562901706","0.5100805027735","1"
"Main Tenant","1992","66 and older","Full Time","4","","","","1"
"Main Tenant","1992","66 and older","Part Time","12","","","","1"
"Main Tenant","1992","66 and older","Not Working","744","0.551619691714129","0.52595071198217","0.577288671446087","1"
"Nursing Home/Retirement Community","1992","16-34 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1992","16-34 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1992","35-65 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1992","16-34 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1992","35-65 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1992","35-65 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1992","66 and older","Part Time","","","","","4"
"Nursing Home/Retirement Community","1992","66 and older","Not Working","","","","","4"
"Nursing Home/Retirement Community","1992","66 and older","Full Time","","","","","4"
"Owner","1992","16-34 y.","Full Time","771","0.31096527876093","0.293459896838914","0.328470660682946","3"
"Owner","1992","16-34 y.","Part Time","360","0.347256136933667","0.319928934163649","0.374583339703686","3"
"Owner","1992","16-34 y.","Not Working","406","0.40810888559735","0.379653484106571","0.436564287088129","3"
"Owner","1992","35-65 y.","Not Working","753","0.496513354907716","0.472647403569161","0.520379306246271","3"
"Owner","1992","66 and older","Not Working","673","0.424750081202317","0.399237142880469","0.450263019524165","3"
"Owner","1992","35-65 y.","Full Time","1589","0.470024621381142","0.454374614370483","0.485674628391802","3"
"Owner","1992","35-65 y.","Part Time","620","0.52104973774271","0.494080095567215","0.548019379918205","3"
"Owner","1992","66 and older","Full Time","8","","","","3"
"Owner","1992","66 and older","Part Time","14","","","","3"
"Sub-Tenant","1992","16-34 y.","Full Time","94","0.0481620458266602","0.0400649540985758","0.0562591375547445","2"
"Sub-Tenant","1992","35-65 y.","Part Time","22","","","","2"
"Sub-Tenant","1992","35-65 y.","Not Working","21","","","","2"
"Sub-Tenant","1992","66 and older","Part Time","","","","","2"
"Sub-Tenant","1992","66 and older","Not Working","24","","","","2"
"Sub-Tenant","1992","35-65 y.","Full Time","85","0.0188239500460998","0.0145625212562317","0.023085378835968","2"
"Sub-Tenant","1992","16-34 y.","Part Time","53","0.0549681008942999","0.0418860023503777","0.0680501994382221","2"
"Sub-Tenant","1992","16-34 y.","Not Working","34","0.0389571479595091","0.0277544987754608","0.0501597971435573","2"
"Sub-Tenant","1992","66 and older","Full Time","","","","","2"
"Tenant","1992","16-34 y.","Full Time","1","","","","5"
"Tenant","1992","35-65 y.","Full Time","1","","","","5"
"Tenant","1992","35-65 y.","Part Time","2","","","","5"
"Tenant","1992","16-34 y.","Part Time","","","","","5"
"Tenant","1992","16-34 y.","Not Working","","","","","5"
"Tenant","1992","35-65 y.","Not Working","3","","","","5"
"Tenant","1992","66 and older","Full Time","","","","","5"
"Tenant","1992","66 and older","Part Time","","","","","5"
"Tenant","1992","66 and older","Not Working","1","","","","5"
"Main Tenant","1993","16-34 y.","Full Time","1759","0.651531446681629","0.633212755618878","0.66985013774438","1"
"Main Tenant","1993","16-34 y.","Part Time","719","0.577538750192595","0.548927992993608","0.606149507391582","1"
"Main Tenant","1993","16-34 y.","Not Working","750","0.574429413465047","0.546158926164474","0.602699900765619","1"
"Main Tenant","1993","35-65 y.","Full Time","2028","0.486564851591475","0.470372097785415","0.502757605397536","1"
"Main Tenant","1993","35-65 y.","Part Time","662","0.464874983769476","0.437678513055215","0.492071454483738","1"
"Main Tenant","1993","66 and older","Part Time","11","","","","1"
"Main Tenant","1993","66 and older","Not Working","758","0.542507086387616","0.516961382340083","0.568052790435149","1"
"Main Tenant","1993","35-65 y.","Not Working","1003","0.482094642249093","0.459049437425748","0.505139847072438","1"
"Main Tenant","1993","66 and older","Full Time","3","","","","1"
"Nursing Home/Retirement Community","1993","16-34 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1993","16-34 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1993","16-34 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1993","35-65 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1993","35-65 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1993","35-65 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1993","66 and older","Part Time","","","","","4"
"Nursing Home/Retirement Community","1993","66 and older","Not Working","","","","","4"
"Nursing Home/Retirement Community","1993","66 and older","Full Time","","","","","4"
"Owner","1993","16-34 y.","Part Time","368","0.358530563786367","0.330752854781447","0.386308272791286","3"
"Owner","1993","16-34 y.","Full Time","729","0.300771250919031","0.28314042122355","0.318402080614511","3"
"Owner","1993","16-34 y.","Not Working","387","0.385353344699821","0.357526018083776","0.413180671315867","3"
"Owner","1993","35-65 y.","Full Time","1565","0.494454122403601","0.47825651620563","0.510651728601571","3"
"Owner","1993","35-65 y.","Part Time","611","0.519779680404897","0.492537193595551","0.547022167214242","3"
"Owner","1993","35-65 y.","Not Working","770","0.487722951289831","0.464669908095491","0.510775994484171","3"
"Owner","1993","66 and older","Not Working","675","0.433655950838211","0.408244128580922","0.4590677730955","3"
"Owner","1993","66 and older","Full Time","7","","","","3"
"Owner","1993","66 and older","Part Time","16","","","","3"
"Sub-Tenant","1993","16-34 y.","Full Time","111","0.0476973023993401","0.0395036154470695","0.0558909893516107","2"
"Sub-Tenant","1993","16-34 y.","Not Working","38","0.040217241835132","0.0289835690138828","0.0514509146563813","2"
"Sub-Tenant","1993","35-65 y.","Full Time","67","0.018981026004924","0.0145601728032551","0.0234018792065929","2"
"Sub-Tenant","1993","35-65 y.","Part Time","19","","","","2"
"Sub-Tenant","1993","35-65 y.","Not Working","33","0.0301824064610762","0.0222917855527818","0.0380730273693706","2"
"Sub-Tenant","1993","66 and older","Part Time","","","","","2"
"Sub-Tenant","1993","66 and older","Not Working","28","","","","2"
"Sub-Tenant","1993","16-34 y.","Part Time","58","0.0639306860210381","0.0497612020479494","0.0781001699941268","2"
"Sub-Tenant","1993","66 and older","Full Time","","","","","2"
"Tenant","1993","16-34 y.","Full Time","","","","","5"
"Tenant","1993","16-34 y.","Part Time","","","","","5"
"Tenant","1993","16-34 y.","Not Working","","","","","5"
"Tenant","1993","35-65 y.","Full Time","","","","","5"
"Tenant","1993","35-65 y.","Part Time","","","","","5"
"Tenant","1993","35-65 y.","Not Working","","","","","5"
"Tenant","1993","66 and older","Full Time","","","","","5"
"Tenant","1993","66 and older","Part Time","","","","","5"
"Tenant","1993","66 and older","Not Working","","","","","5"
"Main Tenant","1994","16-34 y.","Full Time","1694","0.659498341057776","0.640948619548996","0.678048062566557","1"
"Main Tenant","1994","16-34 y.","Part Time","710","0.633929580155066","0.605252411060946","0.662606749249186","1"
"Main Tenant","1994","16-34 y.","Not Working","758","0.546168088098886","0.518276832982457","0.574059343215315","1"
"Main Tenant","1994","35-65 y.","Full Time","1875","0.481679107966238","0.46504451900499","0.498313696927485","1"
"Main Tenant","1994","35-65 y.","Part Time","622","0.450786906641945","0.423258421339096","0.478315391944794","1"
"Main Tenant","1994","66 and older","Part Time","12","","","","1"
"Main Tenant","1994","66 and older","Not Working","767","0.536561978457824","0.511156755456551","0.561967201459098","1"
"Main Tenant","1994","66 and older","Full Time","3","","","","1"
"Main Tenant","1994","35-65 y.","Not Working","1048","0.492162142019174","0.469581329258276","0.514742954780071","1"
"Nursing Home/Retirement Community","1994","16-34 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1994","16-34 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1994","16-34 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1994","35-65 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1994","35-65 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1994","35-65 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1994","66 and older","Part Time","","","","","4"
"Nursing Home/Retirement Community","1994","66 and older","Not Working","","","","","4"
"Nursing Home/Retirement Community","1994","66 and older","Full Time","","","","","4"
"Owner","1994","16-34 y.","Full Time","721","0.302211276934672","0.284235476818131","0.320187077051213","3"
"Owner","1994","16-34 y.","Part Time","325","0.318506849613137","0.290772142387923","0.34624155683835","3"
"Owner","1994","16-34 y.","Not Working","420","0.408908672961666","0.38136652312237","0.436450822800963","3"
"Owner","1994","35-65 y.","Full Time","1525","0.496179109060863","0.479533827910646","0.51282439021108","3"
"Owner","1994","35-65 y.","Part Time","605","0.531054993697001","0.503445595883682","0.55866439151032","3"
"Owner","1994","35-65 y.","Not Working","804","0.486099304553972","0.463524446222163","0.508674162885782","3"
"Owner","1994","66 and older","Not Working","689","0.434586859303656","0.409332376589591","0.459841342017721","3"
"Owner","1994","66 and older","Part Time","18","","","","3"
"Owner","1994","66 and older","Full Time","7","","","","3"
"Sub-Tenant","1994","16-34 y.","Full Time","92","0.0382903820075515","0.0307786903367479","0.0458020736783551","2"
"Sub-Tenant","1994","16-34 y.","Part Time","49","0.0475635702317975","0.0348932184675374","0.0602339219960577","2"
"Sub-Tenant","1994","16-34 y.","Not Working","46","0.0449232389394471","0.0333191232046312","0.056527354674263","2"
"Sub-Tenant","1994","35-65 y.","Full Time","66","0.0221417829728994","0.0172431144695772","0.0270404514762215","2"
"Sub-Tenant","1994","35-65 y.","Part Time","28","","","","2"
"Sub-Tenant","1994","35-65 y.","Not Working","31","0.021738553426854","0.0151518862280272","0.0283252206256807","2"
"Sub-Tenant","1994","66 and older","Part Time","","","","","2"
"Sub-Tenant","1994","66 and older","Not Working","24","","","","2"
"Sub-Tenant","1994","66 and older","Full Time","","","","","2"
"Tenant","1994","16-34 y.","Full Time","","","","","5"
"Tenant","1994","16-34 y.","Part Time","","","","","5"
"Tenant","1994","16-34 y.","Not Working","","","","","5"
"Tenant","1994","35-65 y.","Full Time","","","","","5"
"Tenant","1994","35-65 y.","Part Time","","","","","5"
"Tenant","1994","35-65 y.","Not Working","","","","","5"
"Tenant","1994","66 and older","Full Time","","","","","5"
"Tenant","1994","66 and older","Part Time","","","","","5"
"Tenant","1994","66 and older","Not Working","","","","","5"
"Main Tenant","1995","16-34 y.","Full Time","1621","0.625058397990157","0.605806371693645","0.644310424286669","1"
"Main Tenant","1995","16-34 y.","Part Time","753","0.612912749234038","0.584930967656125","0.640894530811951","1"
"Main Tenant","1995","16-34 y.","Not Working","893","0.573962767373214","0.547768153266416","0.600157381480011","1"
"Main Tenant","1995","35-65 y.","Full Time","1859","0.473193168092038","0.456602426129795","0.489783910054281","1"
"Main Tenant","1995","35-65 y.","Part Time","757","0.483221872994907","0.457202997684574","0.509240748305239","1"
"Main Tenant","1995","35-65 y.","Not Working","1121","0.490610658949542","0.468467725052647","0.512753592846437","1"
"Main Tenant","1995","66 and older","Full Time","1","","","","1"
"Main Tenant","1995","66 and older","Part Time","16","","","","1"
"Main Tenant","1995","66 and older","Not Working","779","0.513297133419886","0.488095294559662","0.53849897228011","1"
"Nursing Home/Retirement Community","1995","16-34 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1995","16-34 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1995","35-65 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1995","35-65 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1995","66 and older","Not Working","","","","","4"
"Nursing Home/Retirement Community","1995","16-34 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1995","35-65 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1995","66 and older","Full Time","","","","","4"
"Nursing Home/Retirement Community","1995","66 and older","Part Time","","","","","4"
"Owner","1995","16-34 y.","Part Time","366","0.343395093010555","0.316116579201648","0.370673606819462","3"
"Owner","1995","16-34 y.","Full Time","694","0.313527612523251","0.295078147912851","0.331977077133652","3"
"Owner","1995","16-34 y.","Not Working","421","0.363301216507569","0.337824303565602","0.388778129449536","3"
"Owner","1995","35-65 y.","Full Time","1558","0.508516072602672","0.491903844769376","0.525128300435967","3"
"Owner","1995","35-65 y.","Part Time","636","0.501038482311659","0.475005001854625","0.527071962768693","3"
"Owner","1995","66 and older","Not Working","697","0.456211752023851","0.431097861200346","0.481325642847356","3"
"Owner","1995","35-65 y.","Not Working","791","0.484568389848256","0.462432101058544","0.506704678637968","3"
"Owner","1995","66 and older","Full Time","9","","","","3"
"Owner","1995","66 and older","Part Time","16","","","","3"
"Sub-Tenant","1995","16-34 y.","Full Time","114","0.0614139894865918","0.0518661518043481","0.0709618271688355","2"
"Sub-Tenant","1995","35-65 y.","Full Time","62","0.0182907593052906","0.0138380106260263","0.0227435079845549","2"
"Sub-Tenant","1995","35-65 y.","Part Time","24","","","","2"
"Sub-Tenant","1995","35-65 y.","Not Working","46","0.0248209512022015","0.0179297784260199","0.0317121239783832","2"
"Sub-Tenant","1995","66 and older","Part Time","1","","","","2"
"Sub-Tenant","1995","66 and older","Not Working","35","0.0304911145562629","0.021821926868674","0.0391603022438517","2"
"Sub-Tenant","1995","16-34 y.","Not Working","55","0.0627360161192174","0.0498909661046985","0.0755810661337362","2"
"Sub-Tenant","1995","16-34 y.","Part Time","45","0.0436921577554074","0.0319493431045577","0.055434972406257","2"
"Sub-Tenant","1995","66 and older","Full Time","","","","","2"
"Tenant","1995","16-34 y.","Full Time","","","","","5"
"Tenant","1995","16-34 y.","Part Time","","","","","5"
"Tenant","1995","16-34 y.","Not Working","","","","","5"
"Tenant","1995","35-65 y.","Full Time","","","","","5"
"Tenant","1995","35-65 y.","Part Time","","","","","5"
"Tenant","1995","66 and older","Full Time","","","","","5"
"Tenant","1995","66 and older","Part Time","","","","","5"
"Tenant","1995","66 and older","Not Working","","","","","5"
"Tenant","1995","35-65 y.","Not Working","","","","","5"
"Main Tenant","1996","16-34 y.","Full Time","1552","0.627781528900855","0.608324096012338","0.647238961789371","1"
"Main Tenant","1996","16-34 y.","Part Time","743","0.625607984238194","0.597390174564833","0.653825793911556","1"
"Main Tenant","1996","16-34 y.","Not Working","820","0.583048706234946","0.556037860219708","0.610059552250183","1"
"Main Tenant","1996","35-65 y.","Full Time","1751","0.477944825701938","0.461080063379402","0.494809588024473","1"
"Main Tenant","1996","35-65 y.","Part Time","787","0.466683137500626","0.441701412656908","0.491664862344344","1"
"Main Tenant","1996","66 and older","Not Working","796","0.513646238164365","0.488585456693227","0.538707019635502","1"
"Main Tenant","1996","66 and older","Part Time","18","","","","1"
"Main Tenant","1996","35-65 y.","Not Working","1047","0.48480446307262","0.462110464967391","0.507498461177849","1"
"Main Tenant","1996","66 and older","Full Time","2","","","","1"
"Nursing Home/Retirement Community","1996","16-34 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1996","16-34 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1996","35-65 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1996","35-65 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1996","35-65 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1996","66 and older","Not Working","","","","","4"
"Nursing Home/Retirement Community","1996","16-34 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1996","66 and older","Full Time","","","","","4"
"Nursing Home/Retirement Community","1996","66 and older","Part Time","","","","","4"
"Owner","1996","16-34 y.","Full Time","706","0.320860875599601","0.302071165854097","0.339650585345105","3"
"Owner","1996","16-34 y.","Part Time","340","0.335010506792457","0.307490694016198","0.362530319568715","3"
"Owner","1996","16-34 y.","Not Working","416","0.38181255747455","0.355197445385469","0.408427669563632","3"
"Owner","1996","35-65 y.","Full Time","1546","0.497450102835549","0.480569128978315","0.514331076692783","3"
"Owner","1996","35-65 y.","Part Time","711","0.509815737779136","0.484783192571579","0.534848282986693","3"
"Owner","1996","66 and older","Not Working","696","0.45476655401268","0.429799234638457","0.479733873386904","3"
"Owner","1996","66 and older","Part Time","20","","","","3"
"Owner","1996","35-65 y.","Not Working","776","0.495378229435163","0.47267471377009","0.518081745100236","3"
"Owner","1996","66 and older","Full Time","10","","","","3"
"Sub-Tenant","1996","16-34 y.","Full Time","113","0.0513575954995446","0.0424730355505916","0.0602421554484977","2"
"Sub-Tenant","1996","16-34 y.","Not Working","44","0.035138736290504","0.0250515832220392","0.0452258893589687","2"
"Sub-Tenant","1996","35-65 y.","Full Time","73","0.0246050714625131","0.0193746618360709","0.0298354810889554","2"
"Sub-Tenant","1996","35-65 y.","Part Time","34","0.0235011247202379","0.0159153680835086","0.0310868813569672","2"
"Sub-Tenant","1996","35-65 y.","Not Working","40","0.0198173074922166","0.0134885638736777","0.0261460511107556","2"
"Sub-Tenant","1996","66 and older","Part Time","1","","","","2"
"Sub-Tenant","1996","66 and older","Not Working","36","0.031587207822955","0.0228177591287648","0.0403566565171451","2"
"Sub-Tenant","1996","16-34 y.","Part Time","47","0.0393815089693493","0.0280410529985185","0.0507219649401802","2"
"Sub-Tenant","1996","66 and older","Full Time","","","","","2"
"Tenant","1996","16-34 y.","Full Time","","","","","5"
"Tenant","1996","16-34 y.","Part Time","","","","","5"
"Tenant","1996","16-34 y.","Not Working","","","","","5"
"Tenant","1996","35-65 y.","Full Time","","","","","5"
"Tenant","1996","35-65 y.","Part Time","","","","","5"
"Tenant","1996","66 and older","Full Time","","","","","5"
"Tenant","1996","66 and older","Part Time","","","","","5"
"Tenant","1996","66 and older","Not Working","","","","","5"
"Tenant","1996","35-65 y.","Not Working","","","","","5"
"Main Tenant","1997","16-34 y.","Full Time","1497","0.635819617356159","0.616067852661819","0.655571382050499","1"
"Main Tenant","1997","16-34 y.","Part Time","670","0.626764451524848","0.59734103546093","0.656187867588767","1"
"Main Tenant","1997","16-34 y.","Not Working","802","0.565982263175627","0.539224763082598","0.592739763268656","1"
"Main Tenant","1997","35-65 y.","Full Time","1630","0.457076130664162","0.440108068774834","0.474044192553489","1"
"Main Tenant","1997","35-65 y.","Part Time","748","0.466365975751843","0.440950255672934","0.491781695830751","1"
"Main Tenant","1997","66 and older","Part Time","15","","","","1"
"Main Tenant","1997","66 and older","Full Time","6","","","","1"
"Main Tenant","1997","66 and older","Not Working","828","0.51714977372646","0.492344762806901","0.541954784646019","1"
"Main Tenant","1997","35-65 y.","Not Working","1045","0.481319876709627","0.458703962081574","0.50393579133768","1"
"Nursing Home/Retirement Community","1997","16-34 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1997","16-34 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1997","16-34 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1997","35-65 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1997","35-65 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1997","35-65 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1997","66 and older","Not Working","","","","","4"
"Nursing Home/Retirement Community","1997","66 and older","Full Time","","","","","4"
"Nursing Home/Retirement Community","1997","66 and older","Part Time","","","","","4"
"Owner","1997","16-34 y.","Full Time","687","0.319421790156872","0.30028355188651","0.338560028427233","3"
"Owner","1997","16-34 y.","Part Time","321","0.331009336044824","0.302382090417625","0.359636581672023","3"
"Owner","1997","16-34 y.","Not Working","478","0.399027376391614","0.372589956019312","0.425464796763917","3"
"Owner","1997","35-65 y.","Full Time","1612","0.519059523478609","0.50204096594566","0.536078081011558","3"
"Owner","1997","35-65 y.","Part Time","705","0.512376259290648","0.486910645192918","0.537841873388378","3"
"Owner","1997","66 and older","Not Working","699","0.449687462948215","0.424993822131744","0.474381103764686","3"
"Owner","1997","66 and older","Part Time","24","","","","3"
"Owner","1997","66 and older","Full Time","9","","","","3"
"Owner","1997","35-65 y.","Not Working","794","0.497865421770021","0.475233913328823","0.520496930211218","3"
"Sub-Tenant","1997","16-34 y.","Full Time","96","0.0447585924869694","0.036271177291933","0.0532460076820059","2"
"Sub-Tenant","1997","16-34 y.","Part Time","47","0.0422262124303275","0.0299921145190237","0.0544603103416312","2"
"Sub-Tenant","1997","16-34 y.","Not Working","38","0.0349903604327588","0.0250699321977082","0.0449107886678094","2"
"Sub-Tenant","1997","35-65 y.","Full Time","69","0.0238643458572293","0.0186656027700355","0.0290630889444232","2"
"Sub-Tenant","1997","35-65 y.","Part Time","27","","","","2"
"Sub-Tenant","1997","35-65 y.","Not Working","36","0.0208147015203525","0.0143527307246212","0.0272766723160838","2"
"Sub-Tenant","1997","66 and older","Part Time","","","","","2"
"Sub-Tenant","1997","66 and older","Not Working","32","0.0331627633253252","0.0242742920474937","0.0420512346031567","2"
"Sub-Tenant","1997","66 and older","Full Time","","","","","2"
"Tenant","1997","16-34 y.","Full Time","","","","","5"
"Tenant","1997","16-34 y.","Part Time","","","","","5"
"Tenant","1997","16-34 y.","Not Working","","","","","5"
"Tenant","1997","35-65 y.","Full Time","","","","","5"
"Tenant","1997","35-65 y.","Part Time","","","","","5"
"Tenant","1997","66 and older","Full Time","","","","","5"
"Tenant","1997","66 and older","Part Time","","","","","5"
"Tenant","1997","66 and older","Not Working","","","","","5"
"Tenant","1997","35-65 y.","Not Working","","","","","5"
"Main Tenant","1998","16-34 y.","Full Time","1488","0.62949896585261","0.609927416699509","0.649070515005712","1"
"Main Tenant","1998","16-34 y.","Part Time","714","0.597169945598465","0.568773388623995","0.625566502572935","1"
"Main Tenant","1998","16-34 y.","Not Working","807","0.546913949424366","0.520838372909583","0.572989525939148","1"
"Main Tenant","1998","35-65 y.","Full Time","1742","0.462327209901925","0.446159183435649","0.478495236368201","1"
"Main Tenant","1998","66 and older","Not Working","932","0.498086407613238","0.475197045899966","0.520975769326511","1"
"Main Tenant","1998","35-65 y.","Part Time","823","0.454180169559987","0.430456238637799","0.477904100482175","1"
"Main Tenant","1998","35-65 y.","Not Working","1144","0.454160542507975","0.433383558749948","0.474937526266003","1"
"Main Tenant","1998","66 and older","Full Time","3","","","","1"
"Main Tenant","1998","66 and older","Part Time","15","","","","1"
"Nursing Home/Retirement Community","1998","16-34 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1998","16-34 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1998","16-34 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1998","35-65 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1998","35-65 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1998","66 and older","Not Working","","","","","4"
"Nursing Home/Retirement Community","1998","35-65 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1998","66 and older","Full Time","","","","","4"
"Nursing Home/Retirement Community","1998","66 and older","Part Time","","","","","4"
"Owner","1998","16-34 y.","Full Time","747","0.323928669156504","0.304963621716281","0.342893716596726","3"
"Owner","1998","16-34 y.","Not Working","532","0.401302171811748","0.375626390406614","0.426977953216882","3"
"Owner","1998","35-65 y.","Full Time","1836","0.513441171996152","0.497232916320628","0.529649427671677","3"
"Owner","1998","16-34 y.","Part Time","375","0.330051245775175","0.302826285025084","0.357276206525266","3"
"Owner","1998","35-65 y.","Part Time","826","0.516385972452417","0.492574591982005","0.540197352922828","3"
"Owner","1998","35-65 y.","Not Working","1014","0.524362362971597","0.503522291725986","0.545202434217208","3"
"Owner","1998","66 and older","Not Working","854","0.465235619610159","0.442401484126236","0.488069755094082","3"
"Owner","1998","66 and older","Full Time","11","","","","3"
"Owner","1998","66 and older","Part Time","27","","","","3"
"Sub-Tenant","1998","16-34 y.","Full Time","104","0.046572364990886","0.0380326968451501","0.055112033136622","2"
"Sub-Tenant","1998","16-34 y.","Not Working","61","0.0517838787638862","0.0401764766694721","0.0633912808583003","2"
"Sub-Tenant","1998","35-65 y.","Full Time","75","0.0242316181019222","0.0192452098394343","0.0292180263644101","2"
"Sub-Tenant","1998","35-65 y.","Part Time","43","0.0294338579875965","0.0213803688873213","0.0374873470878716","2"
"Sub-Tenant","1998","66 and older","Part Time","1","","","","2"
"Sub-Tenant","1998","66 and older","Not Working","29","","","","2"
"Sub-Tenant","1998","16-34 y.","Part Time","57","0.0727788086263602","0.0577387362018985","0.0878188810508219","2"
"Sub-Tenant","1998","66 and older","Full Time","1","","","","2"
"Sub-Tenant","1998","35-65 y.","Not Working","47","0.0203921540978833","0.0144941778867036","0.026290130309063","2"
"Tenant","1998","16-34 y.","Full Time","","","","","5"
"Tenant","1998","16-34 y.","Part Time","","","","","5"
"Tenant","1998","16-34 y.","Not Working","","","","","5"
"Tenant","1998","35-65 y.","Full Time","","","","","5"
"Tenant","1998","35-65 y.","Part Time","","","","","5"
"Tenant","1998","66 and older","Full Time","","","","","5"
"Tenant","1998","66 and older","Part Time","","","","","5"
"Tenant","1998","66 and older","Not Working","18","","","","5"
"Tenant","1998","35-65 y.","Not Working","1","","","","5"
"Main Tenant","1999","16-34 y.","Full Time","1437","0.636942118656883","0.616938455982486","0.65694578133128","1"
"Main Tenant","1999","16-34 y.","Part Time","720","0.590197174868665","0.562278422896402","0.618115926840929","1"
"Main Tenant","1999","16-34 y.","Not Working","714","0.566848314316097","0.538870872466811","0.594825756165383","1"
"Main Tenant","1999","35-65 y.","Full Time","1690","0.460305188595264","0.444070988851508","0.47653938833902","1"
"Main Tenant","1999","66 and older","Part Time","26","","","","1"
"Main Tenant","1999","66 and older","Not Working","869","0.488123472170776","0.464777290179978","0.511469654161574","1"
"Main Tenant","1999","66 and older","Full Time","1","","","","1"
"Main Tenant","1999","35-65 y.","Part Time","799","0.444975664867081","0.42130318505209","0.468648144682072","1"
"Main Tenant","1999","35-65 y.","Not Working","1057","0.475996868227556","0.454120005413907","0.497873731041204","1"
"Nursing Home/Retirement Community","1999","16-34 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1999","16-34 y.","Part Time","2","","","","4"
"Nursing Home/Retirement Community","1999","16-34 y.","Not Working","","","","","4"
"Nursing Home/Retirement Community","1999","35-65 y.","Full Time","","","","","4"
"Nursing Home/Retirement Community","1999","35-65 y.","Part Time","","","","","4"
"Nursing Home/Retirement Community","1999","66 and older","Not Working","23","","","","4"
"Nursing Home/Retirement Community","1999","35-65 y.","Not Working","1","","","","4"
"Nursing Home/Retirement Community","1999","66 and older","Full Time","","","","","4"
"Nursing Home/Retirement Community","1999","66 and older","Part Time","","","","","4"
"Owner","1999","16-34 y.","Full Time","711","0.32387294461467","0.304407107003545","0.343338782225795","3"
"Owner","1999","16-34 y.","Not Working","455","0.396981182491662","0.369356012416479","0.424606352566845","3"
"Owner","1999","35-65 y.","Full Time","1867","0.521072823856327","0.504801691382117","0.537343956330536","3"
"Owner","1999","16-34 y.","Part Time","426","0.366192648821436","0.338843525458236","0.393541772184636","3"
"Owner","1999","35-65 y.","Part Time","856","0.529481588638634","0.505705886319066","0.553257290958203","3"
"Owner","1999","35-65 y.","Not Working","904","0.501692783055824","0.479790793384625","0.523594772727022","3"
"Owner","1999","66 and older","Not Working","835","0.471241184726056","0.447927074628271","0.494555294823842","3"
"Owner","1999","66 and older","Part Time","38","0.552603148065514","0.430785210248981","0.674421085882048","3"
"Owner","1999","66 and older","Full Time","8","","","","3"
"Sub-Tenant","1999","16-34 y.","Full Time","72","0.0391849367284468","0.0311134956587297","0.047256377798164","2"
