"hlf0001_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Main Tenant","1991","Full Time","in school","","","",""
"Main Tenant","1991","Full Time","inadequately","215","0.778322820122534","0.727539404770405","0.829106235474663"
"Main Tenant","1991","Full Time","general elemantary","657","0.617786042658695","0.586488163103566","0.649083922213824"
"Main Tenant","1991","Full Time","middle vocational","1294","0.518004875203614","0.497615095194157","0.538394655213071"
"Main Tenant","1991","Full Time","vocational + Abi","103","0.657876746598334","0.581955028746214","0.733798464450455"
"Main Tenant","1991","Full Time","higher vocational","126","0.434468404762443","0.377319658672279","0.491617150852607"
"Main Tenant","1991","Full Time","higher education","202","0.459840871883258","0.412952206537305","0.50672953722921"
"Main Tenant","1991","Part Time","in school","8","","",""
"Main Tenant","1991","Part Time","inadequately","96","0.85842448334609","0.79297895660119","0.923870010090991"
"Main Tenant","1991","Part Time","general elemantary","279","0.558021293577651","0.511982875923488","0.604059711231815"
"Main Tenant","1991","Part Time","middle vocational","393","0.454081444854635","0.420003611837164","0.488159277872105"
"Main Tenant","1991","Part Time","vocational + Abi","43","0.496149748422075","0.386587679386503","0.605711817457647"
"Main Tenant","1991","Part Time","higher vocational","44","0.492242829159462","0.388956089643523","0.595529568675401"
"Main Tenant","1991","Part Time","higher education","64","0.455053730687144","0.374278195416265","0.535829265958023"
"Main Tenant","1991","Not Working","in school","72","0.434704677413138","0.35013864056783","0.519270714258446"
"Main Tenant","1991","Not Working","inadequately","231","0.835246812200051","0.790069276723095","0.880424347677007"
"Main Tenant","1991","Not Working","general elemantary","537","0.492559800975866","0.462276956433709","0.522842645518024"
"Main Tenant","1991","Not Working","middle vocational","670","0.484362379832819","0.458369079864448","0.510355679801191"
"Main Tenant","1991","Not Working","vocational + Abi","44","0.548193700429128","0.434803534077628","0.661583866780629"
"Main Tenant","1991","Not Working","higher vocational","59","0.481280458260685","0.398514929877404","0.564045986643966"
"Main Tenant","1991","Not Working","higher education","60","0.443254429833781","0.361258279677348","0.525250579990214"
"Sub-Tenant","1991","Full Time","in school","","","",""
"Sub-Tenant","1991","Full Time","inadequately","12","","",""
"Sub-Tenant","1991","Full Time","general elemantary","16","","",""
"Sub-Tenant","1991","Full Time","middle vocational","53","0.0302276888537185","0.0232411568087138","0.0372142208987232"
"Sub-Tenant","1991","Full Time","vocational + Abi","3","","",""
"Sub-Tenant","1991","Full Time","higher vocational","5","","",""
"Sub-Tenant","1991","Full Time","higher education","7","","",""
"Sub-Tenant","1991","Part Time","in school","","","",""
"Sub-Tenant","1991","Part Time","inadequately","1","","",""
"Sub-Tenant","1991","Part Time","general elemantary","9","","",""
"Sub-Tenant","1991","Part Time","middle vocational","20","","",""
"Sub-Tenant","1991","Part Time","vocational + Abi","1","","",""
"Sub-Tenant","1991","Part Time","higher vocational","","","",""
"Sub-Tenant","1991","Part Time","higher education","7","","",""
"Sub-Tenant","1991","Not Working","in school","3","","",""
"Sub-Tenant","1991","Not Working","inadequately","5","","",""
"Sub-Tenant","1991","Not Working","general elemantary","20","","",""
"Sub-Tenant","1991","Not Working","middle vocational","26","","",""
"Sub-Tenant","1991","Not Working","vocational + Abi","1","","",""
"Sub-Tenant","1991","Not Working","higher vocational","3","","",""
"Sub-Tenant","1991","Not Working","higher education","2","","",""
"Owner","1991","Full Time","in school","","","",""
"Owner","1991","Full Time","inadequately","30","0.176675121001127","0.130046255656623","0.223303986345631"
"Owner","1991","Full Time","general elemantary","253","0.359092557060949","0.328193625884308","0.38999148823759"
"Owner","1991","Full Time","middle vocational","960","0.451767435942668","0.431459575535414","0.472075296349921"
"Owner","1991","Full Time","vocational + Abi","43","0.299653907061181","0.226342966926913","0.37296484719545"
"Owner","1991","Full Time","higher vocational","158","0.555615128175363","0.498326841545873","0.612903414804853"
"Owner","1991","Full Time","higher education","225","0.5149617912982","0.467942215645345","0.561981366951055"
"Owner","1991","Part Time","in school","10","","",""
"Owner","1991","Part Time","inadequately","12","","",""
"Owner","1991","Part Time","general elemantary","158","0.423269761321031","0.377467247714726","0.469072274927337"
"Owner","1991","Part Time","middle vocational","407","0.52027480448679","0.486080495918445","0.554469113055134"
"Owner","1991","Part Time","vocational + Abi","36","0.484465849453575","0.374953423024752","0.593978275882398"
"Owner","1991","Part Time","higher vocational","46","0.507757170840538","0.404470431324599","0.611043910356477"
"Owner","1991","Part Time","higher education","75","0.504019193624742","0.422917927205349","0.585120460044134"
"Owner","1991","Not Working","in school","57","0.515864097276413","0.43061055710126","0.601117637451566"
"Owner","1991","Not Working","inadequately","23","","",""
"Owner","1991","Not Working","general elemantary","489","0.478712165250582","0.448453429602081","0.508970900899083"
"Owner","1991","Not Working","middle vocational","723","0.493138437168792","0.467134864211694","0.51914201012589"
"Owner","1991","Not Working","vocational + Abi","29","","",""
"Owner","1991","Not Working","higher vocational","78","0.493402650654946","0.410586265733339","0.576219035576555"
"Owner","1991","Not Working","higher education","79","0.544812070263674","0.462614824853258","0.627009315674089"
"Nursing Home/Retirement Community","1991","Full Time","in school","","","",""
"Nursing Home/Retirement Community","1991","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","1991","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1991","Full Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1991","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1991","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1991","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","1991","Part Time","in school","","","",""
"Nursing Home/Retirement Community","1991","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","1991","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1991","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1991","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1991","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1991","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","1991","Not Working","in school","","","",""
"Nursing Home/Retirement Community","1991","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","1991","Not Working","general elemantary","","","",""
"Nursing Home/Retirement Community","1991","Not Working","middle vocational","","","",""
"Nursing Home/Retirement Community","1991","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1991","Not Working","higher vocational","","","",""
"Nursing Home/Retirement Community","1991","Not Working","higher education","","","",""
"Tenant","1991","Full Time","in school","","","",""
"Tenant","1991","Full Time","inadequately","","","",""
"Tenant","1991","Full Time","general elemantary","","","",""
"Tenant","1991","Full Time","middle vocational","","","",""
"Tenant","1991","Full Time","vocational + Abi","1","","",""
"Tenant","1991","Full Time","higher vocational","","","",""
"Tenant","1991","Full Time","higher education","","","",""
"Tenant","1991","Part Time","in school","","","",""
"Tenant","1991","Part Time","inadequately","","","",""
"Tenant","1991","Part Time","general elemantary","1","","",""
"Tenant","1991","Part Time","middle vocational","","","",""
"Tenant","1991","Part Time","vocational + Abi","","","",""
"Tenant","1991","Part Time","higher vocational","","","",""
"Tenant","1991","Part Time","higher education","","","",""
"Tenant","1991","Not Working","in school","","","",""
"Tenant","1991","Not Working","inadequately","","","",""
"Tenant","1991","Not Working","general elemantary","1","","",""
"Tenant","1991","Not Working","middle vocational","1","","",""
"Tenant","1991","Not Working","vocational + Abi","","","",""
"Tenant","1991","Not Working","higher vocational","","","",""
"Tenant","1991","Not Working","higher education","","","",""
"Main Tenant","1992","Full Time","in school","6","","",""
"Main Tenant","1992","Full Time","inadequately","206","0.798501643930017","0.749172350639224","0.84783093722081"
"Main Tenant","1992","Full Time","general elemantary","686","0.618524289136768","0.588204829390973","0.648843748882563"
"Main Tenant","1992","Full Time","middle vocational","2061","0.548614576886384","0.532156530811995","0.565072622960772"
"Main Tenant","1992","Full Time","vocational + Abi","137","0.632817403757712","0.567309051604657","0.698325755910768"
"Main Tenant","1992","Full Time","higher vocational","231","0.453404579327763","0.408776305593542","0.498032853061985"
"Main Tenant","1992","Full Time","higher education","664","0.57505506214417","0.54525400688077","0.60485611740757"
"Main Tenant","1992","Part Time","in school","10","","",""
"Main Tenant","1992","Part Time","inadequately","87","0.778629083869489","0.698837513322694","0.858420654416285"
"Main Tenant","1992","Part Time","general elemantary","344","0.566498181334946","0.524662347410731","0.608334015259161"
"Main Tenant","1992","Part Time","middle vocational","685","0.482734215989613","0.455433770452093","0.510034661527132"
"Main Tenant","1992","Part Time","vocational + Abi","46","0.560635718762598","0.450493569907511","0.670777867617684"
"Main Tenant","1992","Part Time","higher vocational","54","0.456522962982721","0.367771132500742","0.545274793464701"
"Main Tenant","1992","Part Time","higher education","193","0.540329694935478","0.486559233495706","0.594100156375251"
"Main Tenant","1992","Not Working","in school","86","0.427293300015918","0.350158790719823","0.504427809312013"
"Main Tenant","1992","Not Working","inadequately","235","0.81815024320681","0.772561812963649","0.863738673449971"
"Main Tenant","1992","Not Working","general elemantary","684","0.524182599324631","0.496865974416869","0.551499224232394"
"Main Tenant","1992","Not Working","middle vocational","1035","0.524509577062935","0.502355391828739","0.54666376229713"
"Main Tenant","1992","Not Working","vocational + Abi","57","0.573290941837013","0.475862902070025","0.670718981604"
"Main Tenant","1992","Not Working","higher vocational","74","0.486382545515659","0.411469248106843","0.561295842924474"
"Main Tenant","1992","Not Working","higher education","148","0.522012168888513","0.462758465222289","0.581265872554737"
"Sub-Tenant","1992","Full Time","in school","","","",""
"Sub-Tenant","1992","Full Time","inadequately","14","","",""
"Sub-Tenant","1992","Full Time","general elemantary","31","0.0427552632414385","0.0301278056257782","0.0553827208570989"
"Sub-Tenant","1992","Full Time","middle vocational","102","0.0324039110038723","0.0265477015020805","0.0382601205056641"
"Sub-Tenant","1992","Full Time","vocational + Abi","4","","",""
"Sub-Tenant","1992","Full Time","higher vocational","8","","",""
"Sub-Tenant","1992","Full Time","higher education","16","","",""
"Sub-Tenant","1992","Part Time","in school","","","",""
"Sub-Tenant","1992","Part Time","inadequately","3","","",""
"Sub-Tenant","1992","Part Time","general elemantary","16","","",""
"Sub-Tenant","1992","Part Time","middle vocational","45","0.040250108039471","0.0295121580061525","0.0509880580727894"
"Sub-Tenant","1992","Part Time","vocational + Abi","5","","",""
"Sub-Tenant","1992","Part Time","higher vocational","2","","",""
"Sub-Tenant","1992","Part Time","higher education","2","","",""
"Sub-Tenant","1992","Not Working","in school","1","","",""
"Sub-Tenant","1992","Not Working","inadequately","6","","",""
"Sub-Tenant","1992","Not Working","general elemantary","28","","",""
"Sub-Tenant","1992","Not Working","middle vocational","32","0.0202444040106484","0.0139967127712042","0.0264920952500926"
"Sub-Tenant","1992","Not Working","vocational + Abi","2","","",""
"Sub-Tenant","1992","Not Working","higher vocational","2","","",""
"Sub-Tenant","1992","Not Working","higher education","3","","",""
"Owner","1992","Full Time","in school","3","","",""
"Owner","1992","Full Time","inadequately","34","0.14775330812023","0.104113533255594","0.191393082984866"
"Owner","1992","Full Time","general elemantary","269","0.338720447621793","0.309179604395992","0.368261290847595"
"Owner","1992","Full Time","middle vocational","1348","0.418615621098018","0.402299751262467","0.43493149093357"
"Owner","1992","Full Time","vocational + Abi","67","0.343318062011797","0.278790941512226","0.407845182511368"
"Owner","1992","Full Time","higher vocational","238","0.532238795296878","0.487508732683638","0.576968857910118"
"Owner","1992","Full Time","higher education","377","0.407282688835956","0.37766287130499","0.436902506366923"
"Owner","1992","Part Time","in school","10","","",""
"Owner","1992","Part Time","inadequately","14","","",""
"Owner","1992","Part Time","general elemantary","177","0.389831857509714","0.348658419107427","0.431005295912001"
"Owner","1992","Part Time","middle vocational","557","0.477015675970916","0.449727815926506","0.504303536015326"
"Owner","1992","Part Time","vocational + Abi","27","","",""
"Owner","1992","Part Time","higher vocational","65","0.534970664790816","0.446099562890401","0.62384176669123"
"Owner","1992","Part Time","higher education","135","0.449321153265536","0.395652740579645","0.502989565951427"
"Owner","1992","Not Working","in school","71","0.546840348514938","0.469220026465544","0.624460670564331"
"Owner","1992","Not Working","inadequately","34","0.167543031625384","0.123403692600836","0.211682370649932"
"Owner","1992","Not Working","general elemantary","571","0.444363648336656","0.417184855299198","0.471542441374113"
"Owner","1992","Not Working","middle vocational","882","0.453193542488134","0.431110095744669","0.475276989231598"
"Owner","1992","Not Working","vocational + Abi","40","0.422730440984102","0.325421760538364","0.52003912142984"
"Owner","1992","Not Working","higher vocational","95","0.493077882482057","0.418143968559136","0.568011796404977"
"Owner","1992","Not Working","higher education","122","0.470146164988195","0.410940773460237","0.529351556516152"
"Nursing Home/Retirement Community","1992","Full Time","in school","","","",""
"Nursing Home/Retirement Community","1992","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","1992","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1992","Full Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1992","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1992","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1992","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","1992","Part Time","in school","","","",""
"Nursing Home/Retirement Community","1992","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","1992","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1992","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1992","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1992","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1992","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","1992","Not Working","in school","","","",""
"Nursing Home/Retirement Community","1992","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","1992","Not Working","general elemantary","","","",""
"Nursing Home/Retirement Community","1992","Not Working","middle vocational","","","",""
"Nursing Home/Retirement Community","1992","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1992","Not Working","higher vocational","","","",""
"Nursing Home/Retirement Community","1992","Not Working","higher education","","","",""
"Tenant","1992","Full Time","in school","","","",""
"Tenant","1992","Full Time","inadequately","","","",""
"Tenant","1992","Full Time","general elemantary","","","",""
"Tenant","1992","Full Time","middle vocational","1","","",""
"Tenant","1992","Full Time","vocational + Abi","","","",""
"Tenant","1992","Full Time","higher vocational","1","","",""
"Tenant","1992","Full Time","higher education","","","",""
"Tenant","1992","Part Time","in school","","","",""
"Tenant","1992","Part Time","inadequately","","","",""
"Tenant","1992","Part Time","general elemantary","2","","",""
"Tenant","1992","Part Time","middle vocational","","","",""
"Tenant","1992","Part Time","vocational + Abi","","","",""
"Tenant","1992","Part Time","higher vocational","","","",""
"Tenant","1992","Part Time","higher education","","","",""
"Tenant","1992","Not Working","in school","","","",""
"Tenant","1992","Not Working","inadequately","","","",""
"Tenant","1992","Not Working","general elemantary","1","","",""
"Tenant","1992","Not Working","middle vocational","3","","",""
"Tenant","1992","Not Working","vocational + Abi","","","",""
"Tenant","1992","Not Working","higher vocational","","","",""
"Tenant","1992","Not Working","higher education","","","",""
"Main Tenant","1993","Full Time","in school","4","","",""
"Main Tenant","1993","Full Time","inadequately","188","0.762998421321421","0.708513340250204","0.817483502392639"
"Main Tenant","1993","Full Time","general elemantary","627","0.608883988489392","0.577212334328706","0.640555642650079"
"Main Tenant","1993","Full Time","middle vocational","1961","0.544135499151338","0.527297702827769","0.560973295474908"
"Main Tenant","1993","Full Time","vocational + Abi","127","0.618094481216864","0.550420629416053","0.685768333017675"
"Main Tenant","1993","Full Time","higher vocational","221","0.468309691827468","0.42235869523749","0.514260688417446"
"Main Tenant","1993","Full Time","higher education","611","0.540934430209338","0.510307935891221","0.571560924527455"
"Main Tenant","1993","Part Time","in school","7","","",""
"Main Tenant","1993","Part Time","inadequately","70","0.673606343415411","0.576733783739241","0.770478903091581"
"Main Tenant","1993","Part Time","general elemantary","341","0.565504257974739","0.52388823813117","0.607120277818307"
"Main Tenant","1993","Part Time","middle vocational","650","0.477237630651863","0.449581459461381","0.504893801842346"
"Main Tenant","1993","Part Time","vocational + Abi","60","0.627525948524831","0.530814846892147","0.724237050157516"
"Main Tenant","1993","Part Time","higher vocational","56","0.407423500785329","0.31951057819663","0.495336423374029"
"Main Tenant","1993","Part Time","higher education","172","0.532608293212631","0.475865027129731","0.589351559295531"
"Main Tenant","1993","Not Working","in school","93","0.446879507070992","0.37147540897958","0.522283605162405"
"Main Tenant","1993","Not Working","inadequately","248","0.796634780741685","0.750309606284494","0.842959955198877"
"Main Tenant","1993","Not Working","general elemantary","674","0.509126586318835","0.481413127747479","0.53684004489019"
"Main Tenant","1993","Not Working","middle vocational","1133","0.52277159604779","0.501306365512106","0.544236826583473"
"Main Tenant","1993","Not Working","vocational + Abi","50","0.503365155835504","0.401748058624387","0.604982253046621"
"Main Tenant","1993","Not Working","higher vocational","80","0.507797068333209","0.433513858860245","0.582080277806173"
"Main Tenant","1993","Not Working","higher education","188","0.545838321663738","0.491707618949336","0.59996902437814"
"Sub-Tenant","1993","Full Time","in school","","","",""
"Sub-Tenant","1993","Full Time","inadequately","10","","",""
"Sub-Tenant","1993","Full Time","general elemantary","38","0.052546917966254","0.0380657646185038","0.0670280713140042"
"Sub-Tenant","1993","Full Time","middle vocational","95","0.0272554808526184","0.0217506984660494","0.0327602632391874"
"Sub-Tenant","1993","Full Time","vocational + Abi","7","","",""
"Sub-Tenant","1993","Full Time","higher vocational","8","","",""
"Sub-Tenant","1993","Full Time","higher education","13","","",""
"Sub-Tenant","1993","Part Time","in school","","","",""
"Sub-Tenant","1993","Part Time","inadequately","3","","",""
"Sub-Tenant","1993","Part Time","general elemantary","21","","",""
"Sub-Tenant","1993","Part Time","middle vocational","40","0.0294576470373497","0.0200954273313956","0.0388198667433037"
"Sub-Tenant","1993","Part Time","vocational + Abi","4","","",""
"Sub-Tenant","1993","Part Time","higher vocational","2","","",""
"Sub-Tenant","1993","Part Time","higher education","6","","",""
"Sub-Tenant","1993","Not Working","in school","1","","",""
"Sub-Tenant","1993","Not Working","inadequately","10","","",""
"Sub-Tenant","1993","Not Working","general elemantary","33","0.0389511535308111","0.0282254453368379","0.0496768617247843"
"Sub-Tenant","1993","Not Working","middle vocational","38","0.0215646861162501","0.0153222507613169","0.0278071214711833"
"Sub-Tenant","1993","Not Working","vocational + Abi","3","","",""
"Sub-Tenant","1993","Not Working","higher vocational","4","","",""
"Sub-Tenant","1993","Not Working","higher education","7","","",""
"Owner","1993","Full Time","in school","2","","",""
"Owner","1993","Full Time","inadequately","36","0.176616986422137","0.127756549182483","0.225477423661791"
"Owner","1993","Full Time","general elemantary","247","0.338569093544354","0.307856494549333","0.369281692539375"
"Owner","1993","Full Time","middle vocational","1305","0.428609019996043","0.411878433014387","0.4453396069777"
"Owner","1993","Full Time","vocational + Abi","64","0.34350720155619","0.277361991152313","0.409652411960067"
"Owner","1993","Full Time","higher vocational","224","0.517698621380771","0.471683905383422","0.56371333737812"
"Owner","1993","Full Time","higher education","393","0.43969402986016","0.409188714154207","0.470199345566113"
"Owner","1993","Part Time","in school","6","","",""
"Owner","1993","Part Time","inadequately","17","","",""
"Owner","1993","Part Time","general elemantary","183","0.377290223517687","0.33659621629469","0.417984230740684"
"Owner","1993","Part Time","middle vocational","563","0.493304722310787","0.465622329920827","0.520987114700747"
"Owner","1993","Part Time","vocational + Abi","32","0.336546644571647","0.242023033535232","0.431070255608063"
"Owner","1993","Part Time","higher vocational","62","0.5765120522961","0.488105960708422","0.664918143883777"
"Owner","1993","Part Time","higher education","119","0.440396688047367","0.383937838212837","0.496855537881898"
"Owner","1993","Not Working","in school","73","0.531936551746296","0.4562581178411","0.607614985651492"
"Owner","1993","Not Working","inadequately","32","0.139562184245615","0.0996787345274274","0.179445633963803"
"Owner","1993","Not Working","general elemantary","543","0.451922260150354","0.424332620182722","0.479511900117987"
"Owner","1993","Not Working","middle vocational","909","0.45566371783596","0.43426083423662","0.4770666014353"
"Owner","1993","Not Working","vocational + Abi","40","0.48369874975012","0.382133372140123","0.585264127360118"
"Owner","1993","Not Working","higher vocational","90","0.452743502073538","0.37878381869303","0.526703185454045"
"Owner","1993","Not Working","higher education","130","0.437002518624718","0.383076096553268","0.490928940696168"
"Nursing Home/Retirement Community","1993","Full Time","in school","","","",""
"Nursing Home/Retirement Community","1993","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","1993","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1993","Full Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1993","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1993","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1993","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","1993","Part Time","in school","","","",""
"Nursing Home/Retirement Community","1993","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","1993","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1993","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1993","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1993","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1993","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","1993","Not Working","in school","","","",""
"Nursing Home/Retirement Community","1993","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","1993","Not Working","general elemantary","","","",""
"Nursing Home/Retirement Community","1993","Not Working","middle vocational","","","",""
"Nursing Home/Retirement Community","1993","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1993","Not Working","higher vocational","","","",""
"Nursing Home/Retirement Community","1993","Not Working","higher education","","","",""
"Tenant","1993","Full Time","in school","","","",""
"Tenant","1993","Full Time","inadequately","","","",""
"Tenant","1993","Full Time","general elemantary","","","",""
"Tenant","1993","Full Time","middle vocational","","","",""
"Tenant","1993","Full Time","vocational + Abi","","","",""
"Tenant","1993","Full Time","higher vocational","","","",""
"Tenant","1993","Full Time","higher education","","","",""
"Tenant","1993","Part Time","in school","","","",""
"Tenant","1993","Part Time","inadequately","","","",""
"Tenant","1993","Part Time","general elemantary","","","",""
"Tenant","1993","Part Time","middle vocational","","","",""
"Tenant","1993","Part Time","vocational + Abi","","","",""
"Tenant","1993","Part Time","higher vocational","","","",""
"Tenant","1993","Part Time","higher education","","","",""
"Tenant","1993","Not Working","in school","","","",""
"Tenant","1993","Not Working","inadequately","","","",""
"Tenant","1993","Not Working","general elemantary","","","",""
"Tenant","1993","Not Working","middle vocational","","","",""
"Tenant","1993","Not Working","vocational + Abi","","","",""
"Tenant","1993","Not Working","higher vocational","","","",""
"Tenant","1993","Not Working","higher education","","","",""
"Main Tenant","1994","Full Time","in school","3","","",""
"Main Tenant","1994","Full Time","inadequately","164","0.776670130550819","0.719658577978104","0.833681683123534"
"Main Tenant","1994","Full Time","general elemantary","568","0.653024104154795","0.620202736837127","0.685845471472463"
"Main Tenant","1994","Full Time","middle vocational","1845","0.533134132892601","0.515888787048094","0.550379478737109"
"Main Tenant","1994","Full Time","vocational + Abi","131","0.637053606352623","0.570906735524125","0.703200477181121"
"Main Tenant","1994","Full Time","higher vocational","211","0.467148195367291","0.419936455759745","0.514359934974837"
"Main Tenant","1994","Full Time","higher education","590","0.529717474674056","0.499162091863424","0.560272857484687"
"Main Tenant","1994","Part Time","in school","7","","",""
"Main Tenant","1994","Part Time","inadequately","81","0.767606162844571","0.684408328135034","0.850803997554107"
"Main Tenant","1994","Part Time","general elemantary","319","0.592810530905807","0.549616262717538","0.636004799094077"
"Main Tenant","1994","Part Time","middle vocational","624","0.486618634824697","0.458386139439847","0.514851130209548"
"Main Tenant","1994","Part Time","vocational + Abi","52","0.66727391154982","0.565288825932391","0.769258997167248"
"Main Tenant","1994","Part Time","higher vocational","59","0.402897233808915","0.317927395742385","0.487867071875445"
"Main Tenant","1994","Part Time","higher education","157","0.514843103729442","0.456819564534765","0.572866642924118"
"Main Tenant","1994","Not Working","in school","123","0.42849081479217","0.363540983815272","0.493440645769069"
"Main Tenant","1994","Not Working","inadequately","223","0.862322805195218","0.820032196023548","0.904613414366888"
"Main Tenant","1994","Not Working","general elemantary","663","0.53054782817337","0.502427955317794","0.558667701028946"
"Main Tenant","1994","Not Working","middle vocational","1157","0.508488863343055","0.487478872434793","0.529498854251317"
"Main Tenant","1994","Not Working","vocational + Abi","62","0.488082186895322","0.393810166853569","0.582354206937074"
"Main Tenant","1994","Not Working","higher vocational","93","0.472703068397277","0.403683554685692","0.541722582108863"
"Main Tenant","1994","Not Working","higher education","195","0.520270548083083","0.467553467043725","0.57298762912244"
"Sub-Tenant","1994","Full Time","in school","","","",""
"Sub-Tenant","1994","Full Time","inadequately","7","","",""
"Sub-Tenant","1994","Full Time","general elemantary","23","","",""
"Sub-Tenant","1994","Full Time","middle vocational","95","0.0317952698994748","0.0257303864355447","0.0378601533634049"
"Sub-Tenant","1994","Full Time","vocational + Abi","3","","",""
"Sub-Tenant","1994","Full Time","higher vocational","8","","",""
"Sub-Tenant","1994","Full Time","higher education","18","","",""
"Sub-Tenant","1994","Part Time","in school","","","",""
"Sub-Tenant","1994","Part Time","inadequately","2","","",""
"Sub-Tenant","1994","Part Time","general elemantary","17","","",""
"Sub-Tenant","1994","Part Time","middle vocational","40","0.0273213675356601","0.0181132521631972","0.0365294829081231"
"Sub-Tenant","1994","Part Time","vocational + Abi","4","","",""
"Sub-Tenant","1994","Part Time","higher vocational","1","","",""
"Sub-Tenant","1994","Part Time","higher education","9","","",""
"Sub-Tenant","1994","Not Working","in school","2","","",""
"Sub-Tenant","1994","Not Working","inadequately","9","","",""
"Sub-Tenant","1994","Not Working","general elemantary","33","0.0433016339953184","0.0318334391140002","0.0547698288766365"
"Sub-Tenant","1994","Not Working","middle vocational","48","0.0269045366004381","0.0201045361351667","0.0337045370657095"
"Sub-Tenant","1994","Not Working","vocational + Abi","2","","",""
"Sub-Tenant","1994","Not Working","higher vocational","2","","",""
"Sub-Tenant","1994","Not Working","higher education","4","","",""
"Owner","1994","Full Time","in school","2","","",""
"Owner","1994","Full Time","inadequately","34","0.182246479605801","0.129400500870017","0.235092458341585"
"Owner","1994","Full Time","general elemantary","217","0.314428816807342","0.282415559993181","0.346442073621504"
"Owner","1994","Full Time","middle vocational","1275","0.435070597207924","0.417933606594453","0.452207587821395"
"Owner","1994","Full Time","vocational + Abi","69","0.341991708824232","0.276735243872882","0.407248173775582"
"Owner","1994","Full Time","higher vocational","210","0.518570265987542","0.471288933712724","0.56585159826236"
"Owner","1994","Full Time","higher education","417","0.44863872664228","0.41819115455607","0.47908629872849"
"Owner","1994","Part Time","in school","5","","",""
"Owner","1994","Part Time","inadequately","16","","",""
"Owner","1994","Part Time","general elemantary","161","0.372482353176151","0.329977774119036","0.414986932233267"
"Owner","1994","Part Time","middle vocational","540","0.486059997639642","0.457828364695686","0.514291630583599"
"Owner","1994","Part Time","vocational + Abi","26","","",""
"Owner","1994","Part Time","higher vocational","68","0.595313987699314","0.510283387134966","0.680344588263662"
"Owner","1994","Part Time","higher education","119","0.444983821284854","0.387287171902071","0.502680470667637"
"Owner","1994","Not Working","in school","98","0.561614935278263","0.496490666694925","0.626739203861602"
"Owner","1994","Not Working","inadequately","23","","",""
"Owner","1994","Not Working","general elemantary","514","0.426150537831311","0.398287021951698","0.454014053710925"
"Owner","1994","Not Working","middle vocational","970","0.464606600056507","0.443646292329509","0.485566907783504"
"Owner","1994","Not Working","vocational + Abi","44","0.466077513984393","0.371995979022902","0.560159048945883"
"Owner","1994","Not Working","higher vocational","106","0.518638388510522","0.449563829953345","0.587712947067698"
"Owner","1994","Not Working","higher education","146","0.466793407938584","0.414149435191375","0.519437380685794"
"Nursing Home/Retirement Community","1994","Full Time","in school","","","",""
"Nursing Home/Retirement Community","1994","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","1994","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1994","Full Time","middle vocational","","","",""
