"ple0016","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2013","1-pers.-HH","higher vocational","9","","","","1"
"Yes","2013","1-pers.-HH","higher education","13","","","","1"
"Yes","2013","(Married) couple without C. ","in school","","","","","1"
"Yes","2013","(Married) couple without C. ","inadequately","3","","","","1"
"Yes","2013","(Married) couple without C. ","general elemantary","27","","","","1"
"Yes","2013","(Married) couple without C. ","middle vocational","137","0.0331791334636875","0.0275845093760452","0.0387737575513299","1"
"Yes","2013","(Married) couple without C. ","vocational + Abi","4","","","","1"
"Yes","2013","(Married) couple without C. ","higher vocational","18","","","","1"
"Yes","2013","(Married) couple without C. ","higher education","45","0.0234953787722086","0.0169416601772285","0.0300490973671886","1"
"Yes","2013","Single parent ","in school","","","","","1"
"Yes","2013","Single parent ","inadequately","","","","","1"
"Yes","2013","Single parent ","general elemantary","2","","","","1"
"Yes","2013","Single parent ","middle vocational","6","","","","1"
"Yes","2013","Single parent ","vocational + Abi","","","","","1"
"Yes","2013","Single parent ","higher vocational","","","","","1"
"Yes","2013","Single parent ","higher education","2","","","","1"
"Yes","2013","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2013","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2013","Couple + C. LE 16 ","general elemantary","2","","","","1"
"Yes","2013","Couple + C. LE 16 ","middle vocational","8","","","","1"
"Yes","2013","Couple + C. LE 16 ","vocational + Abi","1","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher education","1","","","","1"
"Yes","2013","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2013","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2013","Couple + C. GT 16 ","general elemantary","5","","","","1"
"Yes","2013","Couple + C. GT 16 ","middle vocational","17","","","","1"
"Yes","2013","Couple + C. LE and GT 16","general elemantary","1","","","","1"
"Yes","2013","Couple + C. LE and GT 16","middle vocational","1","","","","1"
"Yes","2013","Couple + C. LE and GT 16","vocational + Abi","1","","","","1"
"Yes","2013","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2013","Couple + C. LE and GT 16","higher education","1","","","","1"
"No","2014","1-pers.-HH","in school","","","","","2"
"No","2014","1-pers.-HH","inadequately","","","","","2"
"No","2014","1-pers.-HH","general elemantary","","","","","2"
"No","2014","1-pers.-HH","middle vocational","","","","","2"
"No","2014","1-pers.-HH","vocational + Abi","","","","","2"
"No","2014","(Married) couple without C. ","middle vocational","","","","","2"
"No","2014","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2014","(Married) couple without C. ","higher vocational","","","","","2"
"No","2014","(Married) couple without C. ","higher education","","","","","2"
"No","2014","Single parent ","in school","","","","","2"
"No","2014","1-pers.-HH","higher vocational","","","","","2"
"No","2014","1-pers.-HH","higher education","","","","","2"
"No","2014","(Married) couple without C. ","in school","","","","","2"
"No","2014","(Married) couple without C. ","inadequately","","","","","2"
"No","2014","(Married) couple without C. ","general elemantary","","","","","2"
"No","2014","Single parent ","inadequately","","","","","2"
"No","2014","Single parent ","general elemantary","","","","","2"
"No","2014","Single parent ","middle vocational","","","","","2"
"No","2014","Single parent ","vocational + Abi","","","","","2"
"No","2014","Single parent ","higher vocational","","","","","2"
"No","2014","Single parent ","higher education","","","","","2"
"No","2014","Couple + C. LE 16 ","in school","","","","","2"
"No","2014","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2014","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2014","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2014","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2014","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2014","Couple + C. LE 16 ","higher education","","","","","2"
"No","2014","Couple + C. GT 16 ","in school","","","","","2"
"No","2014","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2014","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2014","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2014","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2014","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2014","Couple + C. GT 16 ","higher education","","","","","2"
"No","2014","Couple + C. LE and GT 16","in school","","","","","2"
"No","2014","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2014","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2014","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2014","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2014","Couple + C. LE and GT 16","higher education","","","","","2"
"Yes","2014","1-pers.-HH","in school","","","","","1"
"Yes","2014","1-pers.-HH","inadequately","","","","","1"
"Yes","2014","1-pers.-HH","general elemantary","","","","","1"
"Yes","2014","1-pers.-HH","middle vocational","","","","","1"
"Yes","2014","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2014","1-pers.-HH","higher vocational","","","","","1"
"Yes","2014","1-pers.-HH","higher education","","","","","1"
"Yes","2014","(Married) couple without C. ","in school","","","","","1"
"Yes","2014","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2014","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2014","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2014","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2014","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2014","(Married) couple without C. ","higher education","","","","","1"
"Yes","2014","Single parent ","in school","","","","","1"
"Yes","2014","Single parent ","inadequately","","","","","1"
"Yes","2014","Single parent ","general elemantary","","","","","1"
"Yes","2014","Single parent ","middle vocational","","","","","1"
"Yes","2014","Single parent ","vocational + Abi","","","","","1"
"Yes","2014","Single parent ","higher vocational","","","","","1"
"Yes","2014","Single parent ","higher education","","","","","1"
"Yes","2014","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2014","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2014","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2014","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2014","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2014","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2014","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2014","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2014","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2015","1-pers.-HH","in school","4","","","","2"
"No","2015","1-pers.-HH","inadequately","41","0.959758015714156","0.901689286719883","1.01782674470843","2"
"No","2015","1-pers.-HH","general elemantary","416","0.968427769057279","0.95195789055802","0.984897647556538","2"
"No","2015","1-pers.-HH","middle vocational","1656","0.966941606073768","0.958477449641223","0.975405762506313","2"
"No","2015","1-pers.-HH","vocational + Abi","228","0.989228444887847","0.975945584729914","1.00251130504578","2"
"No","2015","(Married) couple without C. ","middle vocational","3622","0.959551432571285","0.95326436757069","0.96583849757188","2"
"No","2015","(Married) couple without C. ","vocational + Abi","413","0.987772576784364","0.977274663099028","0.998270490469699","2"
"No","2015","(Married) couple without C. ","higher vocational","528","0.961399054074943","0.945299362169427","0.97749874598046","2"
"No","2015","(Married) couple without C. ","higher education","1990","0.984334298746313","0.978935060787165","0.989733536705461","2"
"No","2015","Single parent ","in school","109","1","1","1","2"
"No","2015","Single parent ","inadequately","55","0.991565426043618","0.967613174689991","1.01551767739725","2"
"No","2015","Single parent ","general elemantary","359","0.979920614033636","0.965470726511839","0.994370501555434","2"
"No","2015","Single parent ","middle vocational","1070","0.991297048635225","0.985757538030305","0.996836559240145","2"
"No","2015","Single parent ","vocational + Abi","183","0.957863843013208","0.929222291457852","0.986505394568564","2"
"No","2015","Single parent ","higher vocational","73","0.998679381753418","0.990405031135586","1.00695373237125","2"
"No","2015","Single parent ","higher education","333","0.983774356061418","0.970285290666509","0.997263421456326","2"
"No","2015","Couple + C. LE 16 ","in school","","","","","2"
"No","2015","Couple + C. LE 16 ","inadequately","123","0.996347784288101","0.985772871986575","1.00692269658963","2"
"No","2015","Couple + C. LE 16 ","general elemantary","498","0.99776457891782","0.993624993950279","1.00190416388536","2"
"No","2015","Couple + C. LE 16 ","middle vocational","2555","0.993839784206421","0.990815286882477","0.996864281530365","2"
"No","2015","Couple + C. LE 16 ","vocational + Abi","684","0.999905150011838","0.999175859021377","1.0006344410023","2"
"No","2015","Couple + C. LE 16 ","higher vocational","372","0.999277077062185","0.996549464763261","1.00200468936111","2"
"No","2015","Couple + C. LE 16 ","higher education","1774","0.997743061311545","0.995538575395241","0.999947547227848","2"
"No","2015","Couple + C. GT 16 ","in school","94","1","1","1","2"
"No","2015","Couple + C. GT 16 ","inadequately","32","0.923227142912052","0.833738738180313","1.01271554764379","2"
"No","2015","Couple + C. GT 16 ","general elemantary","306","0.986520182754079","0.973724431660313","0.999315933847845","2"
"No","2015","Couple + C. GT 16 ","middle vocational","1365","0.990909836059737","0.985913295657991","0.995906376461483","2"
"No","2015","Couple + C. GT 16 ","vocational + Abi","205","0.995923057937776","0.98726348275572","1.00458263311983","2"
"No","2015","Couple + C. GT 16 ","higher vocational","204","0.974482504130415","0.953103818670873","0.995861189589957","2"
"No","2015","Couple + C. GT 16 ","higher education","508","0.985460749875902","0.97513280503373","0.995788694718073","2"
"No","2015","Couple + C. LE and GT 16","in school","133","1","1","1","2"
"No","2015","Couple + C. LE and GT 16","inadequately","58","0.953939378118301","0.90045248496734","1.00742627126926","2"
"No","2015","Couple + C. LE and GT 16","general elemantary","330","0.999133855016938","0.995964716449288","1.00230299358459","2"
"No","2015","Couple + C. LE and GT 16","middle vocational","875","0.985299162030432","0.977360947320102","0.993237376740762","2"
"No","2015","Couple + C. LE and GT 16","vocational + Abi","183","0.993156598390725","0.981276853713163","1.00503634306829","2"
"No","2015","Couple + C. LE and GT 16","higher vocational","101","0.977634396571248","0.949215319621263","1.00605347352123","2"
"No","2015","Couple + C. LE and GT 16","higher education","316","0.981146008664851","0.966244111085435","0.996047906244266","2"
"No","2015","1-pers.-HH","higher vocational","187","0.963422540318671","0.937275010468177","0.989570070169166","2"
"No","2015","1-pers.-HH","higher education","818","0.970826235838178","0.95939764784667","0.982254823829686","2"
"No","2015","(Married) couple without C. ","in school","1","","","","2"
"No","2015","(Married) couple without C. ","inadequately","59","0.953346471210666","0.900851237053506","1.00584170536783","2"
"No","2015","(Married) couple without C. ","general elemantary","585","0.954785933118099","0.938297743789363","0.971274122446835","2"
"Yes","2015","Couple + C. LE 16 ","inadequately","2","","","","1"
"Yes","2015","Couple + C. LE 16 ","general elemantary","2","","","","1"
"Yes","2015","Couple + C. LE 16 ","middle vocational","16","","","","1"
"Yes","2015","Couple + C. LE 16 ","vocational + Abi","1","","","","1"
"Yes","2015","Couple + C. LE 16 ","higher vocational","1","","","","1"
"Yes","2015","Couple + C. GT 16 ","vocational + Abi","3","","","","1"
"Yes","2015","Couple + C. GT 16 ","higher vocational","5","","","","1"
"Yes","2015","Couple + C. GT 16 ","higher education","8","","","","1"
"Yes","2015","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2015","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Yes","2015","1-pers.-HH","in school","","","","","1"
"Yes","2015","1-pers.-HH","inadequately","3","","","","1"
"Yes","2015","1-pers.-HH","general elemantary","17","","","","1"
"Yes","2015","1-pers.-HH","middle vocational","58","0.0330583939262317","0.0245942374936868","0.0415225503587766","1"
"Yes","2015","1-pers.-HH","vocational + Abi","4","","","","1"
"Yes","2015","1-pers.-HH","higher vocational","11","","","","1"
"Yes","2015","1-pers.-HH","higher education","15","","","","1"
"Yes","2015","(Married) couple without C. ","in school","","","","","1"
"Yes","2015","(Married) couple without C. ","inadequately","3","","","","1"
"Yes","2015","(Married) couple without C. ","general elemantary","25","","","","1"
"Yes","2015","(Married) couple without C. ","middle vocational","150","0.040448567428715","0.0341615024281203","0.0467356324293097","1"
"Yes","2015","(Married) couple without C. ","vocational + Abi","8","","","","1"
"Yes","2015","(Married) couple without C. ","higher vocational","22","","","","1"
"Yes","2015","(Married) couple without C. ","higher education","42","0.0156657012536872","0.0102664632945392","0.0210649392128351","1"
"Yes","2015","Single parent ","in school","","","","","1"
"Yes","2015","Single parent ","inadequately","1","","","","1"
"Yes","2015","Single parent ","general elemantary","3","","","","1"
"Yes","2015","Single parent ","middle vocational","10","","","","1"
"Yes","2015","Single parent ","vocational + Abi","6","","","","1"
"Yes","2015","Single parent ","higher vocational","1","","","","1"
"Yes","2015","Single parent ","higher education","4","","","","1"
"Yes","2015","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2015","Couple + C. LE 16 ","higher education","6","","","","1"
"Yes","2015","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2015","Couple + C. GT 16 ","inadequately","2","","","","1"
"Yes","2015","Couple + C. GT 16 ","general elemantary","6","","","","1"
"Yes","2015","Couple + C. GT 16 ","middle vocational","21","","","","1"
"Yes","2015","Couple + C. LE and GT 16","general elemantary","1","","","","1"
"Yes","2015","Couple + C. LE and GT 16","middle vocational","8","","","","1"
"Yes","2015","Couple + C. LE and GT 16","vocational + Abi","2","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher vocational","3","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher education","4","","","","1"
"No","2016","1-pers.-HH","in school","","","","","2"
"No","2016","1-pers.-HH","inadequately","","","","","2"
"No","2016","1-pers.-HH","general elemantary","","","","","2"
"No","2016","1-pers.-HH","middle vocational","","","","","2"
"No","2016","1-pers.-HH","vocational + Abi","","","","","2"
"No","2016","(Married) couple without C. ","middle vocational","","","","","2"
"No","2016","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2016","(Married) couple without C. ","higher vocational","","","","","2"
"No","2016","(Married) couple without C. ","higher education","","","","","2"
"No","2016","Single parent ","in school","","","","","2"
"No","2016","Single parent ","inadequately","","","","","2"
"No","2016","Single parent ","general elemantary","","","","","2"
"No","2016","Single parent ","middle vocational","","","","","2"
"No","2016","Single parent ","vocational + Abi","","","","","2"
"No","2016","Single parent ","higher vocational","","","","","2"
"No","2016","Single parent ","higher education","","","","","2"
"No","2016","Couple + C. LE 16 ","in school","","","","","2"
"No","2016","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2016","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2016","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2016","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2016","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2016","Couple + C. LE 16 ","higher education","","","","","2"
"No","2016","Couple + C. GT 16 ","in school","","","","","2"
"No","2016","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2016","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2016","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2016","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2016","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2016","Couple + C. GT 16 ","higher education","","","","","2"
"No","2016","Couple + C. LE and GT 16","in school","","","","","2"
"No","2016","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2016","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2016","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2016","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2016","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2016","Couple + C. LE and GT 16","higher education","","","","","2"
"No","2016","1-pers.-HH","higher vocational","","","","","2"
"No","2016","1-pers.-HH","higher education","","","","","2"
"No","2016","(Married) couple without C. ","in school","","","","","2"
"No","2016","(Married) couple without C. ","inadequately","","","","","2"
"No","2016","(Married) couple without C. ","general elemantary","","","","","2"
"Yes","2016","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2016","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2016","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2016","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2016","1-pers.-HH","in school","","","","","1"
"Yes","2016","1-pers.-HH","inadequately","","","","","1"
"Yes","2016","1-pers.-HH","general elemantary","","","","","1"
"Yes","2016","1-pers.-HH","middle vocational","","","","","1"
"Yes","2016","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2016","1-pers.-HH","higher vocational","","","","","1"
"Yes","2016","1-pers.-HH","higher education","","","","","1"
"Yes","2016","(Married) couple without C. ","in school","","","","","1"
"Yes","2016","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2016","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2016","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2016","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2016","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2016","(Married) couple without C. ","higher education","","","","","1"
"Yes","2016","Single parent ","in school","","","","","1"
"Yes","2016","Single parent ","inadequately","","","","","1"
"Yes","2016","Single parent ","general elemantary","","","","","1"
"Yes","2016","Single parent ","middle vocational","","","","","1"
"Yes","2016","Single parent ","vocational + Abi","","","","","1"
"Yes","2016","Single parent ","higher vocational","","","","","1"
"Yes","2016","Single parent ","higher education","","","","","1"
"Yes","2016","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2016","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2016","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2016","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2016","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2016","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2017","1-pers.-HH","in school","3","","","","2"
"No","2017","1-pers.-HH","inadequately","43","0.984990205119592","0.94906286318351","1.02091754705567","2"
"No","2017","1-pers.-HH","general elemantary","436","0.967064870784156","0.95064848104003","0.983481260528283","2"
"No","2017","1-pers.-HH","middle vocational","1798","0.965404164275962","0.957094342044347","0.973713986507577","2"
"No","2017","1-pers.-HH","vocational + Abi","297","0.974376132209692","0.956613923850569","0.992138340568815","2"
"No","2017","1-pers.-HH","higher vocational","220","0.976524313727959","0.956914158618153","0.996134468837766","2"
"No","2017","1-pers.-HH","higher education","968","0.973784492649352","0.963816675209173","0.983752310089531","2"
"No","2017","(Married) couple without C. ","in school","3","","","","2"
"No","2017","(Married) couple without C. ","inadequately","74","0.985703697885431","0.95901506385544","1.01239233191542","2"
"No","2017","(Married) couple without C. ","general elemantary","601","0.947949517786644","0.930576580464953","0.965322455108336","2"
"No","2017","(Married) couple without C. ","middle vocational","3948","0.964822469763565","0.959177134635308","0.970467804891821","2"
"No","2017","(Married) couple without C. ","vocational + Abi","501","0.990572448685411","0.982177234617352","0.998967662753469","2"
"No","2017","(Married) couple without C. ","higher vocational","557","0.95853503993399","0.94240729438532","0.974662785482659","2"
"No","2017","(Married) couple without C. ","higher education","2257","0.982712379050943","0.977395987565796","0.988028770536091","2"
"No","2017","Single parent ","in school","94","1","1","1","2"
"No","2017","Single parent ","inadequately","64","0.994476109984451","0.976457922503943","1.01249429746496","2"
"No","2017","Single parent ","general elemantary","320","0.976671936170152","0.960210772549446","0.993133099790858","2"
"No","2017","Single parent ","middle vocational","1032","0.987602840826197","0.980887652594839","0.994318029057555","2"
"No","2017","Single parent ","vocational + Abi","198","0.967386022723315","0.942891206099633","0.991880839346997","2"
"No","2017","Single parent ","higher vocational","67","0.991043886944684","0.968814382934186","1.01327339095518","2"
"No","2017","Single parent ","higher education","325","0.98282859523002","0.968791024848486","0.996866165611554","2"
"No","2017","Couple + C. LE 16 ","in school","3","","","","2"
"No","2017","Couple + C. LE 16 ","inadequately","127","1","1","1","2"
"No","2017","Couple + C. LE 16 ","general elemantary","492","1","1","1","2"
"No","2017","Couple + C. LE 16 ","middle vocational","2326","0.993791281984779","0.990607952885226","0.996974611084332","2"
"No","2017","Couple + C. LE 16 ","vocational + Abi","734","0.999356920764289","0.997525442623855","1.00118839890472","2"
"No","2017","Couple + C. LE 16 ","higher vocational","314","0.9949438222258","0.987123673778389","1.00276397067321","2"
"No","2017","Couple + C. LE 16 ","higher education","1883","0.996140535760997","0.993345894004972","0.998935177517022","2"
"No","2017","Couple + C. GT 16 ","in school","136","1","1","1","2"
"No","2017","Couple + C. GT 16 ","inadequately","38","0.912632888795905","0.826200163196513","0.999065614395296","2"
"No","2017","Couple + C. GT 16 ","general elemantary","379","0.987597032511028","0.976527349883519","0.998666715138537","2"
"No","2017","Couple + C. GT 16 ","middle vocational","1488","0.987252157231041","0.981599391049955","0.992904923412128","2"
"No","2017","Couple + C. GT 16 ","vocational + Abi","255","0.994727762118492","0.985856656979681","1.0035988672573","2"
"No","2017","Couple + C. GT 16 ","higher vocational","201","0.942528647475857","0.911050335724981","0.974006959226734","2"
"No","2017","Couple + C. GT 16 ","higher education","571","0.987143793226119","0.97797566395493","0.996311922497309","2"
"No","2017","Couple + C. LE and GT 16","in school","162","1","1","1","2"
"No","2017","Couple + C. LE and GT 16","inadequately","62","0.989981691992125","0.965582869048419","1.01438051493583","2"
"No","2017","Couple + C. LE and GT 16","general elemantary","326","0.99172299391873","0.981933010176291","1.00151297766117","2"
"No","2017","Couple + C. LE and GT 16","middle vocational","911","0.990589456629996","0.984350551549804","0.996828361710188","2"
"No","2017","Couple + C. LE and GT 16","vocational + Abi","170","1","1","1","2"
"No","2017","Couple + C. LE and GT 16","higher vocational","107","0.996029535223762","0.984169308385184","1.00788976206234","2"
"No","2017","Couple + C. LE and GT 16","higher education","365","0.996151639972213","0.989808444088854","1.00249483585557","2"
"Yes","2017","1-pers.-HH","in school","","","","","1"
"Yes","2017","1-pers.-HH","inadequately","1","","","","1"
"Yes","2017","1-pers.-HH","general elemantary","18","","","","1"
"Yes","2017","1-pers.-HH","middle vocational","60","0.0345958357240378","0.0262860134924227","0.0429056579556529","1"
"Yes","2017","1-pers.-HH","vocational + Abi","7","","","","1"
"Yes","2017","1-pers.-HH","higher vocational","9","","","","1"
"Yes","2017","1-pers.-HH","higher education","19","","","","1"
"Yes","2017","(Married) couple without C. ","in school","","","","","1"
"Yes","2017","(Married) couple without C. ","inadequately","2","","","","1"
"Yes","2017","(Married) couple without C. ","general elemantary","27","","","","1"
"Yes","2017","(Married) couple without C. ","middle vocational","143","0.0351775302364355","0.0295321951081789","0.0408228653646921","1"
"Yes","2017","(Married) couple without C. ","vocational + Abi","8","","","","1"
"Yes","2017","(Married) couple without C. ","higher vocational","30","0.0414649600660104","0.0253372145173409","0.05759270561468","1"
"Yes","2017","(Married) couple without C. ","higher education","52","0.0172876209490568","0.0119712294639092","0.0226040124342044","1"
"Yes","2017","Single parent ","in school","","","","","1"
"Yes","2017","Single parent ","inadequately","1","","","","1"
"Yes","2017","Single parent ","general elemantary","3","","","","1"
"Yes","2017","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2017","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2017","Couple + C. LE 16 ","middle vocational","13","","","","1"
"Yes","2017","Couple + C. LE 16 ","vocational + Abi","2","","","","1"
"Yes","2017","Couple + C. LE 16 ","higher vocational","2","","","","1"
"Yes","2017","Couple + C. GT 16 ","vocational + Abi","1","","","","1"
"Yes","2017","Couple + C. GT 16 ","higher vocational","9","","","","1"
"Yes","2017","Couple + C. GT 16 ","higher education","9","","","","1"
"Yes","2017","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2017","Couple + C. LE and GT 16","inadequately","2","","","","1"
"Yes","2017","Single parent ","middle vocational","11","","","","1"
"Yes","2017","Single parent ","vocational + Abi","4","","","","1"
"Yes","2017","Single parent ","higher vocational","2","","","","1"
"Yes","2017","Couple + C. LE 16 ","higher education","8","","","","1"
"Yes","2017","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2017","Couple + C. GT 16 ","inadequately","3","","","","1"
"Yes","2017","Couple + C. LE and GT 16","general elemantary","3","","","","1"
"Yes","2017","Couple + C. LE and GT 16","middle vocational","9","","","","1"
"Yes","2017","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2017","Single parent ","higher education","4","","","","1"
"Yes","2017","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2017","Couple + C. GT 16 ","middle vocational","25","","","","1"
"Yes","2017","Couple + C. LE and GT 16","higher education","1","","","","1"
"Yes","2017","Couple + C. GT 16 ","general elemantary","5","","","","1"
"Yes","2017","Couple + C. LE and GT 16","higher vocational","1","","","","1"
"No","2018","1-pers.-HH","in school","","","","","2"
"No","2018","1-pers.-HH","inadequately","","","","","2"
"No","2018","1-pers.-HH","general elemantary","","","","","2"
"No","2018","1-pers.-HH","middle vocational","","","","","2"
"No","2018","1-pers.-HH","vocational + Abi","","","","","2"
"No","2018","1-pers.-HH","higher vocational","","","","","2"
"No","2018","1-pers.-HH","higher education","","","","","2"
"No","2018","(Married) couple without C. ","in school","","","","","2"
"No","2018","(Married) couple without C. ","inadequately","","","","","2"
"No","2018","(Married) couple without C. ","general elemantary","","","","","2"
"No","2018","(Married) couple without C. ","middle vocational","","","","","2"
"No","2018","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2018","(Married) couple without C. ","higher vocational","","","","","2"
"No","2018","(Married) couple without C. ","higher education","","","","","2"
"No","2018","Single parent ","in school","","","","","2"
"No","2018","Single parent ","inadequately","","","","","2"
"No","2018","Single parent ","general elemantary","","","","","2"
"No","2018","Single parent ","middle vocational","","","","","2"
"No","2018","Single parent ","vocational + Abi","","","","","2"
"No","2018","Single parent ","higher vocational","","","","","2"
"No","2018","Single parent ","higher education","","","","","2"
"No","2018","Couple + C. LE 16 ","in school","","","","","2"
"No","2018","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2018","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2018","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2018","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2018","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2018","Couple + C. LE 16 ","higher education","","","","","2"
"No","2018","Couple + C. GT 16 ","in school","","","","","2"
"No","2018","Couple + C. GT 16 ","inadequately","","","","","2"
