"ple0016","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2019","Couple + C. GT 16 ","no migration background","2282","0.986972196542453","0.982355055595498","0.991589337489408","2"
"No","2019","Couple + C. GT 16 ","direct migration background","415","0.976799145632793","0.962470016805328","0.991128274460257","2"
"No","2019","Couple + C. GT 16 ","indirect migration background","236","0.991828956591827","0.980367730796456","1.0032901823872","2"
"No","2019","Couple + C. LE and GT 16","no migration background","1454","0.997613514593642","0.995115806625783","1.0001112225615","2"
"No","2019","Couple + C. LE and GT 16","direct migration background","456","0.996690723725894","0.991436743073164","1.00194470437862","2"
"No","2019","Couple + C. LE and GT 16","indirect migration background","262","0.994366123765395","0.985337471248299","1.00339477628249","2"
"Yes","2019","Single parent ","indirect migration background","","","","","1"
"Yes","2019","Couple + C. LE 16 ","no migration background","23","","","","1"
"Yes","2019","Couple + C. LE 16 ","direct migration background","5","","","","1"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","1","","","","1"
"Yes","2019","Couple + C. GT 16 ","no migration background","35","0.0130278034575473","0.00841066251059194","0.0176449444045026","1"
"Yes","2019","(Married) couple without C. ","no migration background","268","0.0342775460622055","0.0301152680264439","0.038439824097967","1"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","3","","","","1"
"Yes","2019","Single parent ","no migration background","15","","","","1"
"Yes","2019","1-pers.-HH","no migration background","124","0.0359002435362496","0.029824689040334","0.0419757980321653","1"
"Yes","2019","1-pers.-HH","direct migration background","7","","","","1"
"Yes","2019","1-pers.-HH","indirect migration background","2","","","","1"
"Yes","2019","(Married) couple without C. ","direct migration background","18","","","","1"
"Yes","2019","(Married) couple without C. ","indirect migration background","3","","","","1"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","1","","","","1"
"Yes","2019","Couple + C. LE and GT 16","no migration background","12","","","","1"
"Yes","2019","Single parent ","direct migration background","3","","","","1"
"Yes","2019","Couple + C. GT 16 ","direct migration background","9","","","","1"
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","2","","","","1"
