"ple0016","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2019","Not Working","Couple + C. LE 16 ","630","0.994456618347644","0.988672641481597","1.00024059521369","2"
"No","2019","Not Working","Couple + C. GT 16 ","679","0.974425733392589","0.962731411671699","0.986120055113478","2"
"No","2019","Not Working","Couple + C. LE and GT 16","499","0.99753810481712","0.99321164824044","1.0018645613938","2"
"Yes","2019","Part Time","Single parent ","3","","","","1"
"Yes","2019","Part Time","Couple + C. LE 16 ","8","","","","1"
"Yes","2019","Part Time","Couple + C. GT 16 ","15","","","","1"
"Yes","2019","Part Time","Couple + C. LE and GT 16","7","","","","1"
"Yes","2019","Not Working","1-pers.-HH","99","0.0581785183431312","0.0474741970237141","0.0688828396625482","1"
"Yes","2019","Full Time","Couple + C. LE 16 ","18","","","","1"
"Yes","2019","Not Working","Couple + C. GT 16 ","21","","","","1"
"Yes","2019","Part Time","1-pers.-HH","18","","","","1"
"Yes","2019","Full Time","1-pers.-HH","16","","","","1"
"Yes","2019","Full Time","(Married) couple without C. ","31","0.0113064409405976","0.00759830274940859","0.0150145791317867","1"
"Yes","2019","Full Time","Single parent ","3","","","","1"
"Yes","2019","Full Time","Couple + C. GT 16 ","9","","","","1"
"Yes","2019","Full Time","Couple + C. LE and GT 16","5","","","","1"
"Yes","2019","Not Working","Single parent ","12","","","","1"
"Yes","2019","Not Working","Couple + C. LE 16 ","3","","","","1"
"Yes","2019","Part Time","(Married) couple without C. ","32","0.0157305028541446","0.00998538405184236","0.0214756216564467","1"
"Yes","2019","Not Working","(Married) couple without C. ","226","0.0567247571779792","0.0491988276431475","0.0642506867128109","1"
"Yes","2019","Not Working","Couple + C. LE and GT 16","5","","","","1"
