"ple0016","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2019","Not Working","inadequately","13","","","","1"
"Yes","2019","Part Time","vocational + Abi","4","","","","1"
"Yes","2019","Part Time","higher vocational","8","","","","1"
"Yes","2019","Part Time","higher education","16","","","","1"
"Yes","2019","Full Time","higher education","22","","","","1"
"Yes","2019","Part Time","general elemantary","7","","","","1"
"Yes","2019","Part Time","middle vocational","44","0.0159166494379796","0.011548194368276","0.0202851045076833","1"
"Yes","2019","Full Time","in school","","","","","1"
"Yes","2019","Part Time","in school","","","","","1"
"Yes","2019","Part Time","inadequately","4","","","","1"
"Yes","2019","Full Time","vocational + Abi","9","","","","1"
"Yes","2019","Full Time","middle vocational","35","0.00957194887337791","0.00661245462918117","0.0125314431175746","1"
"Yes","2019","Full Time","inadequately","","","","","1"
"Yes","2019","Full Time","general elemantary","4","","","","1"
"Yes","2019","Full Time","higher vocational","12","","","","1"
