"plh0206i05","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2010","16-34 y.","no migration background","365","0.129189237863985","0.116964937606132","0.141413538121838","5"
"5 on scale 1-7","2010","16-34 y.","direct migration background","28","","","","5"
"5 on scale 1-7","2010","16-34 y.","indirect migration background","50","0.127937657041451","0.0968684929232868","0.159006821159616","5"
"5 on scale 1-7","2010","35-65 y.","direct migration background","105","0.131710057081925","0.109738074339707","0.153682039824144","5"
"5 on scale 1-7","2010","35-65 y.","no migration background","824","0.111867529441247","0.104934845669981","0.118800213212513","5"
"6 on scale 1-7","2010","35-65 y.","indirect migration background","9","","","","6"
"6 on scale 1-7","2010","66 and older","direct migration background","19","","","","6"
"6 on scale 1-7","2010","66 and older","no migration background","183","0.0477096723822657","0.0408499336004529","0.0545694111640786","6"
"6 on scale 1-7","2010","35-65 y.","direct migration background","55","0.0746545859017746","0.0575777431721092","0.09173142863144","6"
"6 on scale 1-7","2010","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2010","16-34 y.","no migration background","229","0.083001383932167","0.0729465256536329","0.093056242210701","6"
"6 on scale 1-7","2010","16-34 y.","indirect migration background","44","0.101232786117312","0.0731758132946127","0.129289758940012","6"
"6 on scale 1-7","2010","35-65 y.","no migration background","435","0.0609309864571828","0.0556698646983969","0.0661921082159686","6"
"6 on scale 1-7","2010","16-34 y.","direct migration background","19","","","","6"
"7 Strongly agree","2010","35-65 y.","indirect migration background","14","","","","7"
"7 Strongly agree","2010","66 and older","no migration background","168","0.0529055481668899","0.0457016605362972","0.0601094357974825","7"
"7 Strongly agree","2010","66 and older","direct migration background","16","","","","7"
"7 Strongly agree","2010","66 and older","indirect migration background","1","","","","7"
"7 Strongly agree","2010","16-34 y.","no migration background","146","0.0541787855697796","0.0459285166422863","0.0624290544972728","7"
"7 Strongly agree","2010","16-34 y.","direct migration background","18","","","","7"
"7 Strongly agree","2010","16-34 y.","indirect migration background","36","0.0547745501819625","0.0336097721072627","0.0759393282566624","7"
"7 Strongly agree","2010","35-65 y.","no migration background","302","0.0452225520482244","0.0406523110405686","0.0497927930558803","7"
"7 Strongly agree","2010","35-65 y.","direct migration background","55","0.0678456210168752","0.0515063668720035","0.0841848751617469","7"
"1 Strongly disagree","2011","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2011","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2011","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2011","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2011","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2011","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2011","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2011","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2011","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2011","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2011","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2011","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2011","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2011","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2011","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2011","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2011","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2011","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2011","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2011","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2011","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2011","16-34 y.","indirect migration background","","","","","4"
"5 on scale 1-7","2011","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2011","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2011","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2011","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2011","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2011","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2011","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2011","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2011","35-65 y.","no migration background","","","","","5"
"6 on scale 1-7","2011","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2011","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2011","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2011","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2011","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2011","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2011","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2011","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2011","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2011","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2011","66 and older","no migration background","","","","","7"
"7 Strongly agree","2011","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2011","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2011","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2011","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2011","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2011","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2011","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2012","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2012","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2012","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2012","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2012","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2012","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2012","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2012","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2012","16-34 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2012","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2012","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2012","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2012","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2012","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2012","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2012","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2012","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2012","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2012","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2012","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2012","16-34 y.","direct migration background","","","","","4"
"5 on scale 1-7","2012","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2012","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2012","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2012","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2012","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2012","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2012","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2012","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2012","16-34 y.","no migration background","","","","","5"
"6 on scale 1-7","2012","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2012","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2012","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2012","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2012","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2012","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2012","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2012","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2012","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2012","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2012","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2012","66 and older","no migration background","","","","","7"
"7 Strongly agree","2012","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2012","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2012","35-65 y.","direct migration background","","","","","7"
"7 Strongly agree","2012","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2012","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2012","16-34 y.","indirect migration background","","","","","7"
"1 Strongly disagree","2013","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2013","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2013","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2013","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2013","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2013","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2013","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2013","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2013","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2013","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2013","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2013","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2013","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2013","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2013","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2013","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2013","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2013","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2013","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2013","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2013","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2013","16-34 y.","indirect migration background","","","","","4"
"5 on scale 1-7","2013","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2013","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2013","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2013","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2013","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2013","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2013","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2013","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2013","16-34 y.","no migration background","","","","","5"
"6 on scale 1-7","2013","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2013","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2013","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2013","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2013","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2013","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2013","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2013","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2013","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2013","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2013","66 and older","no migration background","","","","","7"
"7 Strongly agree","2013","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2013","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2013","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2013","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2013","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2013","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2013","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2014","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2014","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2014","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2014","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2014","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2014","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2014","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2014","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2014","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2014","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2014","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2014","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2014","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2014","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2014","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2014","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2014","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2014","16-34 y.","direct migration background","","","","","4"
"4 on scale 1-7","2014","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2014","35-65 y.","direct migration background","","","","","4"
"4 on scale 1-7","2014","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2014","35-65 y.","no migration background","","","","","4"
"5 on scale 1-7","2014","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2014","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2014","35-65 y.","direct migration background","","","","","5"
"5 on scale 1-7","2014","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2014","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2014","16-34 y.","direct migration background","","","","","5"
"5 on scale 1-7","2014","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2014","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2014","16-34 y.","no migration background","","","","","5"
"6 on scale 1-7","2014","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2014","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2014","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2014","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2014","35-65 y.","direct migration background","","","","","6"
"6 on scale 1-7","2014","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2014","16-34 y.","direct migration background","","","","","6"
"6 on scale 1-7","2014","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2014","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2014","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2014","66 and older","no migration background","","","","","7"
"7 Strongly agree","2014","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2014","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2014","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2014","16-34 y.","direct migration background","","","","","7"
"7 Strongly agree","2014","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2014","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2014","35-65 y.","direct migration background","","","","","7"
"1 Strongly disagree","2015","35-65 y.","direct migration background","1155","0.329095079992223","0.313436081107527","0.344754078876918","1"
"1 Strongly disagree","2015","35-65 y.","indirect migration background","187","0.247915316682415","0.215531890844937","0.280298742519893","1"
"1 Strongly disagree","2015","66 and older","no migration background","1281","0.288393596874479","0.275166478879297","0.30162071486966","1"
"1 Strongly disagree","2015","66 and older","direct migration background","156","0.320385079859406","0.276280726691918","0.364489433026895","1"
"1 Strongly disagree","2015","66 and older","indirect migration background","1","","","","1"
"1 Strongly disagree","2015","16-34 y.","no migration background","695","0.186859864106618","0.174400528566625","0.199319199646612","1"
"1 Strongly disagree","2015","16-34 y.","direct migration background","588","0.270099643015979","0.250044917414188","0.290154368617771","1"
"1 Strongly disagree","2015","16-34 y.","indirect migration background","233","0.228689278543365","0.202606370627546","0.254772186459183","1"
"1 Strongly disagree","2015","35-65 y.","no migration background","2725","0.234027926463255","0.226114382201108","0.241941470725402","1"
"2 on scale 1-7 ","2015","66 and older","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2015","35-65 y.","indirect migration background","171","0.278208990533584","0.244602044118498","0.31181593694867","2"
"2 on scale 1-7 ","2015","66 and older","no migration background","1094","0.232069656881548","0.219743644732074","0.244395669031022","2"
"2 on scale 1-7 ","2015","66 and older","direct migration background","101","0.26158949119","0.220048874056126","0.303130108323873","2"
"2 on scale 1-7 ","2015","16-34 y.","no migration background","943","0.236007741756962","0.222435181697384","0.24958030181654","2"
"2 on scale 1-7 ","2015","35-65 y.","direct migration background","777","0.201934934360076","0.188556734211999","0.215313134508152","2"
"2 on scale 1-7 ","2015","16-34 y.","indirect migration background","242","0.246632031269296","0.219862131982407","0.273401930556186","2"
"2 on scale 1-7 ","2015","35-65 y.","no migration background","3044","0.265150597943996","0.25690017517242","0.273401020715573","2"
"2 on scale 1-7 ","2015","16-34 y.","direct migration background","430","0.237887059847762","0.218655345123235","0.25711877457229","2"
"3 on scale 1-7 ","2015","66 and older","no migration background","699","0.157986689913414","0.147337361371444","0.168636018455384","3"
"3 on scale 1-7 ","2015","35-65 y.","indirect migration background","103","0.145181917864324","0.118762037060449","0.171601798668199","3"
"3 on scale 1-7 ","2015","35-65 y.","direct migration background","453","0.138088414803219","0.12659146087041","0.149585368736029","3"
"3 on scale 1-7 ","2015","66 and older","direct migration background","61","0.113212760927411","0.0832645232218716","0.143160998632951","3"
"3 on scale 1-7 ","2015","35-65 y.","no migration background","1801","0.168899132340998","0.161896339121559","0.175901925560437","3"
"3 on scale 1-7 ","2015","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2015","16-34 y.","no migration background","706","0.191462581139936","0.178886475259141","0.20403868702073","3"
"3 on scale 1-7 ","2015","16-34 y.","direct migration background","270","0.170886757719274","0.15388538213119","0.187888133307357","3"
"3 on scale 1-7 ","2015","16-34 y.","indirect migration background","158","0.169280187418184","0.145991298381218","0.192569076455149","3"
"4 on scale 1-7","2015","66 and older","direct migration background","44","0.128107881118742","0.096519078563585","0.159696683673899","4"
"4 on scale 1-7","2015","66 and older","indirect migration background","1","","","","4"
"4 on scale 1-7","2015","16-34 y.","no migration background","624","0.171159519574748","0.159120526216788","0.183198512932708","4"
"4 on scale 1-7","2015","16-34 y.","direct migration background","244","0.13172905182013","0.116453695523168","0.147004408117092","4"
"4 on scale 1-7","2015","16-34 y.","indirect migration background","149","0.167553167057833","0.14435930899684","0.190747025118826","4"
"4 on scale 1-7","2015","35-65 y.","indirect migration background","101","0.149874349273376","0.12310468315304","0.176644015393711","4"
"4 on scale 1-7","2015","66 and older","no migration background","671","0.145050165680076","0.134768063198261","0.15533226816189","4"
"4 on scale 1-7","2015","35-65 y.","direct migration background","480","0.15970551099319","0.147497398598246","0.171913623388134","4"
"4 on scale 1-7","2015","35-65 y.","no migration background","1686","0.157998363851103","0.151181046864678","0.164815680837527","4"
"5 on scale 1-7","2015","66 and older","no migration background","352","0.0820195794411017","0.0740078186216155","0.0900313402605878","5"
"5 on scale 1-7","2015","35-65 y.","indirect migration background","43","0.0834805856247125","0.0627361646500647","0.10422500659936","5"
"5 on scale 1-7","2015","16-34 y.","direct migration background","134","0.0723546047670218","0.0606529571580582","0.0840562523759855","5"
"5 on scale 1-7","2015","35-65 y.","direct migration background","263","0.0732946956370079","0.0646094939645548","0.0819798973094611","5"
"5 on scale 1-7","2015","66 and older","direct migration background","31","0.0741307853989315","0.0493686561628487","0.0988929146350143","5"
"5 on scale 1-7","2015","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2015","16-34 y.","no migration background","405","0.111042980896789","0.101000520999819","0.121085440793758","5"
"5 on scale 1-7","2015","16-34 y.","indirect migration background","81","0.0714787486004812","0.0554793810265624","0.0874781161744","5"
"5 on scale 1-7","2015","35-65 y.","no migration background","873","0.0853491713463893","0.0801269166878886","0.09057142600489","5"
"6 on scale 1-7","2015","66 and older","no migration background","238","0.053044698737894","0.0465007749805251","0.0595886224952628","6"
"6 on scale 1-7","2015","35-65 y.","indirect migration background","37","0.0494809120553554","0.0332165509307893","0.0657452731799216","6"
"6 on scale 1-7","2015","66 and older","direct migration background","20","","","","6"
"6 on scale 1-7","2015","16-34 y.","no migration background","220","0.0615635065711233","0.0538807285209931","0.0692462846212535","6"
"6 on scale 1-7","2015","35-65 y.","direct migration background","170","0.0463385829634272","0.0393330482294333","0.0533441176974211","6"
"6 on scale 1-7","2015","16-34 y.","direct migration background","92","0.0538178286885255","0.0436255005492361","0.0640101568278149","6"
"6 on scale 1-7","2015","16-34 y.","indirect migration background","60","0.0562514858409611","0.0419423448959649","0.0705606267859572","6"
"6 on scale 1-7","2015","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2015","35-65 y.","no migration background","522","0.054738319972068","0.0504867191379549","0.058989920806181","6"
"7 Strongly agree","2015","35-65 y.","indirect migration background","41","0.0458579279662332","0.0301705096991668","0.0615453462332995","7"
"7 Strongly agree","2015","66 and older","no migration background","171","0.0414356124714886","0.0356165901423065","0.0472546348006707","7"
"7 Strongly agree","2015","66 and older","direct migration background","17","","","","7"
"7 Strongly agree","2015","66 and older","indirect migration background","1","","","","7"
"7 Strongly agree","2015","16-34 y.","no migration background","167","0.0419038059538236","0.035499302546659","0.0483083093609881","7"
"7 Strongly agree","2015","16-34 y.","direct migration background","125","0.0632250541413076","0.0522328402762192","0.074217268006396","7"
"7 Strongly agree","2015","16-34 y.","indirect migration background","73","0.06011510126988","0.0453530214512886","0.0748771810884713","7"
"7 Strongly agree","2015","35-65 y.","no migration background","345","0.0338364880821911","0.0304570174103183","0.0372159587540639","7"
"7 Strongly agree","2015","35-65 y.","direct migration background","161","0.0515427812508571","0.0441745099568167","0.0589110525448976","7"
"1 Strongly disagree","2016","35-65 y.","direct migration background","1339","0.646901559796388","0.624986340740832","0.668816778851943","1"
"1 Strongly disagree","2016","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2016","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2016","66 and older","direct migration background","21","","","","1"
"1 Strongly disagree","2016","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2016","16-34 y.","direct migration background","1612","0.548531012558787","0.528841935146045","0.568220089971529","1"
"1 Strongly disagree","2016","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2016","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2016","16-34 y.","no migration background","2","","","","1"
"2 on scale 1-7 ","2016","35-65 y.","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","direct migration background","172","0.137355941458708","0.1215718946542","0.153139988263216","2"
"2 on scale 1-7 ","2016","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2016","66 and older","direct migration background","2","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","no migration background","3","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","direct migration background","264","0.169663743221476","0.154813542117562","0.18451394432539","2"
"2 on scale 1-7 ","2016","16-34 y.","indirect migration background","4","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","no migration background","1","","","","2"
"3 on scale 1-7 ","2016","35-65 y.","direct migration background","84","0.0520973417867162","0.0419074758521314","0.062287207721301","3"
"3 on scale 1-7 ","2016","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","indirect migration background","2","","","","3"
"3 on scale 1-7 ","2016","66 and older","direct migration background","1","","","","3"
"3 on scale 1-7 ","2016","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","no migration background","2","","","","3"
