"plh0206i05","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2014","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2014","66 and older","Employed","","","",""
"4 on scale 1-7","2014","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2014","16-34 y.","Employed","","","",""
"4 on scale 1-7","2014","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2014","35-65 y.","Employed","","","",""
"4 on scale 1-7","2014","66 and older","Not Employed","","","",""
"4 on scale 1-7","2014","66 and older","Employed","","","",""
"5 on scale 1-7","2014","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2014","16-34 y.","Employed","","","",""
"5 on scale 1-7","2014","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2014","35-65 y.","Employed","","","",""
"5 on scale 1-7","2014","66 and older","Not Employed","","","",""
"5 on scale 1-7","2014","66 and older","Employed","","","",""
"6 on scale 1-7","2014","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2014","16-34 y.","Employed","","","",""
"6 on scale 1-7","2014","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2014","35-65 y.","Employed","","","",""
"6 on scale 1-7","2014","66 and older","Not Employed","","","",""
"6 on scale 1-7","2014","66 and older","Employed","","","",""
"7 Strongly agree","2014","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2014","16-34 y.","Employed","","","",""
"7 Strongly agree","2014","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2014","35-65 y.","Employed","","","",""
"7 Strongly agree","2014","66 and older","Not Employed","","","",""
"7 Strongly agree","2014","66 and older","Employed","","","",""
"1 Strongly disagree","2015","16-34 y.","Not Employed","654","0.216425993002818","0.200293095072496","0.23255889093314"
"1 Strongly disagree","2015","16-34 y.","Employed","862","0.203433983104178","0.191165793920726","0.21570217228763"
"1 Strongly disagree","2015","35-65 y.","Not Employed","981","0.279279169257267","0.263693244297775","0.29486509421676"
"1 Strongly disagree","2015","35-65 y.","Employed","3086","0.243811333533167","0.236114442685391","0.251508224380944"
"1 Strongly disagree","2015","66 and older","Not Employed","1285","0.29288723481349","0.279480070040659","0.30629439958632"
"1 Strongly disagree","2015","66 and older","Employed","153","0.274249402388769","0.235718336554081","0.312780468223457"
"2 on scale 1-7 ","2015","16-34 y.","Not Employed","604","0.248794324410971","0.231858071482102","0.265730577339841"
"2 on scale 1-7 ","2015","16-34 y.","Employed","1011","0.233861264207504","0.220961235318916","0.246761293096091"
"2 on scale 1-7 ","2015","35-65 y.","Not Employed","755","0.218049367556483","0.203704489688958","0.232394245424009"
"2 on scale 1-7 ","2015","35-65 y.","Employed","3237","0.263367949547517","0.255472441737002","0.271263457358031"
"2 on scale 1-7 ","2015","66 and older","Not Employed","1070","0.234264379130573","0.221786667629101","0.246742090632045"
"2 on scale 1-7 ","2015","66 and older","Employed","127","0.241995865093361","0.20500587316468","0.278985857022042"
"3 on scale 1-7 ","2015","16-34 y.","Not Employed","391","0.17759969187612","0.162627671745117","0.192571712007122"
"3 on scale 1-7 ","2015","16-34 y.","Employed","743","0.187458360728118","0.175564220718397","0.199352500737839"
"3 on scale 1-7 ","2015","35-65 y.","Not Employed","429","0.137167288269582","0.125215900184119","0.149118676355044"
"3 on scale 1-7 ","2015","35-65 y.","Employed","1928","0.168874188468432","0.16215853430245","0.175589842634415"
"3 on scale 1-7 ","2015","66 and older","Not Employed","663","0.148156582550921","0.137690533928571","0.158622631173271"
"3 on scale 1-7 ","2015","66 and older","Employed","97","0.208641238704501","0.17354736893028","0.243735108478722"
"4 on scale 1-7","2015","16-34 y.","Not Employed","344","0.135718156849293","0.122300881346651","0.149135432351936"
"4 on scale 1-7","2015","16-34 y.","Employed","673","0.174176222709317","0.162617869776526","0.185734575642107"
"4 on scale 1-7","2015","35-65 y.","Not Employed","429","0.153934284733803","0.141397115187465","0.166471454280141"
"4 on scale 1-7","2015","35-65 y.","Employed","1838","0.158962580973657","0.152408249324863","0.16551691262245"
"4 on scale 1-7","2015","66 and older","Not Employed","650","0.146192506990755","0.135784084223616","0.156600929757895"
"4 on scale 1-7","2015","66 and older","Employed","66","0.118038358192977","0.0901719557248918","0.145904760661063"
"5 on scale 1-7","2015","16-34 y.","Not Employed","211","0.0889952308186992","0.0778404418535819","0.100150019783816"
"5 on scale 1-7","2015","16-34 y.","Employed","409","0.102473374833362","0.0932309268278661","0.111715822838858"
"5 on scale 1-7","2015","35-65 y.","Not Employed","233","0.0804201552794506","0.0709728717974045","0.0898674387614966"
"5 on scale 1-7","2015","35-65 y.","Employed","946","0.0839205487402895","0.0789503468632864","0.0888907506172926"
"5 on scale 1-7","2015","66 and older","Not Employed","348","0.0815419655817266","0.0734795972895899","0.0896043338738634"
"5 on scale 1-7","2015","66 and older","Employed","35","0.0785179573392883","0.0552867162917409","0.101749198386836"
"6 on scale 1-7","2015","16-34 y.","Not Employed","141","0.061935295125706","0.0524924434120495","0.0713781468393626"
"6 on scale 1-7","2015","16-34 y.","Employed","231","0.0586189976071796","0.0514598760801428","0.0657781191342163"
"6 on scale 1-7","2015","35-65 y.","Not Employed","183","0.0719668044714593","0.0629888450763513","0.0809447638665673"
"6 on scale 1-7","2015","35-65 y.","Employed","546","0.0488915252514691","0.0450260302188881","0.0527570202840501"
"6 on scale 1-7","2015","66 and older","Not Employed","237","0.0544741893363008","0.0477880646928705","0.0611603139797311"
"6 on scale 1-7","2015","66 and older","Employed","21","","",""
"7 Strongly agree","2015","16-34 y.","Not Employed","158","0.0705313079163923","0.0605007285692677","0.080561887263517"
"7 Strongly agree","2015","16-34 y.","Employed","207","0.0399777968103423","0.0340073354385084","0.0459482581821761"
"7 Strongly agree","2015","35-65 y.","Not Employed","173","0.0591829304319549","0.05098544603756","0.0673804148263498"
"7 Strongly agree","2015","35-65 y.","Employed","374","0.0321718734854683","0.029008790424016","0.0353349565469206"
"7 Strongly agree","2015","66 and older","Not Employed","173","0.0424831415962335","0.0365412610961191","0.0484250220963479"
"7 Strongly agree","2015","66 and older","Employed","16","","",""
"1 Strongly disagree","2016","16-34 y.","Not Employed","1606","0.501879166633342","0.482157006389587","0.521601326877098"
"1 Strongly disagree","2016","16-34 y.","Employed","","","",""
"1 Strongly disagree","2016","35-65 y.","Not Employed","1331","0.616240005408002","0.593916646041029","0.638563364774974"
"1 Strongly disagree","2016","35-65 y.","Employed","","","",""
"1 Strongly disagree","2016","66 and older","Not Employed","21","","",""
"1 Strongly disagree","2016","66 and older","Employed","","","",""
"2 on scale 1-7 ","2016","16-34 y.","Not Employed","271","0.185633069515304","0.170296603948839","0.200969535081768"
"2 on scale 1-7 ","2016","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2016","35-65 y.","Not Employed","174","0.139928274873197","0.124003443883084","0.15585310586331"
"2 on scale 1-7 ","2016","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2016","66 and older","Not Employed","2","","",""
"2 on scale 1-7 ","2016","66 and older","Employed","","","",""
"3 on scale 1-7 ","2016","16-34 y.","Not Employed","172","0.0819889671860518","0.0711674238190611","0.0928105105530424"
"3 on scale 1-7 ","2016","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2016","35-65 y.","Not Employed","85","0.0713550100518482","0.0595384286099988","0.0831715914936977"
"3 on scale 1-7 ","2016","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2016","66 and older","Not Employed","1","","",""
"3 on scale 1-7 ","2016","66 and older","Employed","","","",""
"4 on scale 1-7","2016","16-34 y.","Not Employed","138","0.0739953386868493","0.0636701900182236","0.084320487355475"
"4 on scale 1-7","2016","16-34 y.","Employed","","","",""
"4 on scale 1-7","2016","35-65 y.","Not Employed","95","0.0761399042206068","0.0639650428640837","0.0883147655771298"
"4 on scale 1-7","2016","35-65 y.","Employed","","","",""
"4 on scale 1-7","2016","66 and older","Not Employed","1","","",""
"4 on scale 1-7","2016","66 and older","Employed","","","",""
"5 on scale 1-7","2016","16-34 y.","Not Employed","90","0.0615141814316474","0.0520367854215206","0.0709915774417742"
"5 on scale 1-7","2016","16-34 y.","Employed","","","",""
"5 on scale 1-7","2016","35-65 y.","Not Employed","40","0.0171891876471109","0.0112227185460594","0.0231556567481624"
"5 on scale 1-7","2016","35-65 y.","Employed","","","",""
"5 on scale 1-7","2016","66 and older","Not Employed","2","","",""
"5 on scale 1-7","2016","66 and older","Employed","","","",""
"6 on scale 1-7","2016","16-34 y.","Not Employed","49","0.036247614014022","0.028875195323566","0.0436200327044779"
"6 on scale 1-7","2016","16-34 y.","Employed","","","",""
"6 on scale 1-7","2016","35-65 y.","Not Employed","29","","",""
"6 on scale 1-7","2016","35-65 y.","Employed","","","",""
"6 on scale 1-7","2016","66 and older","Not Employed","","","",""
"6 on scale 1-7","2016","66 and older","Employed","","","",""
"7 Strongly agree","2016","16-34 y.","Not Employed","143","0.0587416625327835","0.0494666376993767","0.0680166873661902"
"7 Strongly agree","2016","16-34 y.","Employed","","","",""
"7 Strongly agree","2016","35-65 y.","Not Employed","69","0.0458936354891774","0.0362879274109327","0.0554993435674221"
"7 Strongly agree","2016","35-65 y.","Employed","","","",""
"7 Strongly agree","2016","66 and older","Not Employed","","","",""
"7 Strongly agree","2016","66 and older","Employed","","","",""
"1 Strongly disagree","2017","16-34 y.","Not Employed","1254","0.66734795159761","0.645889475991859","0.688806427203361"
"1 Strongly disagree","2017","16-34 y.","Employed","","","",""
"1 Strongly disagree","2017","35-65 y.","Not Employed","736","0.752571750766129","0.725345801461101","0.779797700071158"
"1 Strongly disagree","2017","35-65 y.","Employed","","","",""
"1 Strongly disagree","2017","66 and older","Not Employed","27","","",""
"1 Strongly disagree","2017","66 and older","Employed","","","",""
"2 on scale 1-7 ","2017","16-34 y.","Not Employed","184","0.0946623884351856","0.0813295808844701","0.107995195985901"
"2 on scale 1-7 ","2017","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2017","35-65 y.","Not Employed","80","0.0867506515017423","0.0689917747826387","0.104509528220846"
"2 on scale 1-7 ","2017","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2017","66 and older","Not Employed","5","","",""
"2 on scale 1-7 ","2017","66 and older","Employed","","","",""
"3 on scale 1-7 ","2017","16-34 y.","Not Employed","107","0.0568076820707358","0.0462654818108258","0.0673498823306458"
"3 on scale 1-7 ","2017","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2017","35-65 y.","Not Employed","35","0.047580149214421","0.0341490501152162","0.0610112483136258"
"3 on scale 1-7 ","2017","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2017","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2017","66 and older","Employed","","","",""
"4 on scale 1-7","2017","16-34 y.","Not Employed","124","0.0730692422093104","0.0612165079321447","0.0849219764864762"
"4 on scale 1-7","2017","16-34 y.","Employed","","","",""
"4 on scale 1-7","2017","35-65 y.","Not Employed","50","0.0466585860412813","0.0333517608728504","0.0599654112097122"
"4 on scale 1-7","2017","35-65 y.","Employed","","","",""
"4 on scale 1-7","2017","66 and older","Not Employed","1","","",""
"4 on scale 1-7","2017","66 and older","Employed","","","",""
"5 on scale 1-7","2017","16-34 y.","Not Employed","52","0.0342910922431521","0.0260032518701911","0.042578932616113"
"5 on scale 1-7","2017","16-34 y.","Employed","","","",""
"5 on scale 1-7","2017","35-65 y.","Not Employed","11","","",""
"5 on scale 1-7","2017","35-65 y.","Employed","","","",""
"5 on scale 1-7","2017","66 and older","Not Employed","1","","",""
"5 on scale 1-7","2017","66 and older","Employed","","","",""
"6 on scale 1-7","2017","16-34 y.","Not Employed","19","","",""
"6 on scale 1-7","2017","16-34 y.","Employed","","","",""
"6 on scale 1-7","2017","35-65 y.","Not Employed","9","","",""
"6 on scale 1-7","2017","35-65 y.","Employed","","","",""
"6 on scale 1-7","2017","66 and older","Not Employed","1","","",""
"6 on scale 1-7","2017","66 and older","Employed","","","",""
"7 Strongly agree","2017","16-34 y.","Not Employed","112","0.0633234952812178","0.052231623195704","0.0744153673667316"
"7 Strongly agree","2017","16-34 y.","Employed","","","",""
"7 Strongly agree","2017","35-65 y.","Not Employed","44","0.0513166901186517","0.0373955635214935","0.0652378167158098"
"7 Strongly agree","2017","35-65 y.","Employed","","","",""
"7 Strongly agree","2017","66 and older","Not Employed","1","","",""
"7 Strongly agree","2017","66 and older","Employed","","","",""
"1 Strongly disagree","2018","16-34 y.","Not Employed","135","0.585452833191851","0.524867965416179","0.646037700967522"
"1 Strongly disagree","2018","16-34 y.","Employed","","","",""
"1 Strongly disagree","2018","35-65 y.","Not Employed","111","0.765206538344926","0.699528460329354","0.830884616360498"
"1 Strongly disagree","2018","35-65 y.","Employed","","","",""
"1 Strongly disagree","2018","66 and older","Not Employed","3","","",""
"1 Strongly disagree","2018","66 and older","Employed","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Not Employed","22","","",""
"2 on scale 1-7 ","2018","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2018","35-65 y.","Not Employed","16","","",""
"2 on scale 1-7 ","2018","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2018","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2018","66 and older","Employed","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Not Employed","24","","",""
"3 on scale 1-7 ","2018","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2018","35-65 y.","Not Employed","4","","",""
"3 on scale 1-7 ","2018","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2018","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2018","66 and older","Employed","","","",""
"4 on scale 1-7","2018","16-34 y.","Not Employed","26","","",""
"4 on scale 1-7","2018","16-34 y.","Employed","","","",""
"4 on scale 1-7","2018","35-65 y.","Not Employed","11","","",""
"4 on scale 1-7","2018","35-65 y.","Employed","","","",""
"4 on scale 1-7","2018","66 and older","Not Employed","1","","",""
"4 on scale 1-7","2018","66 and older","Employed","","","",""
"5 on scale 1-7","2018","16-34 y.","Not Employed","13","","",""
"5 on scale 1-7","2018","16-34 y.","Employed","","","",""
"5 on scale 1-7","2018","35-65 y.","Not Employed","6","","",""
"5 on scale 1-7","2018","35-65 y.","Employed","","","",""
"5 on scale 1-7","2018","66 and older","Not Employed","","","",""
"5 on scale 1-7","2018","66 and older","Employed","","","",""
"6 on scale 1-7","2018","16-34 y.","Not Employed","3","","",""
"6 on scale 1-7","2018","16-34 y.","Employed","","","",""
"6 on scale 1-7","2018","35-65 y.","Not Employed","1","","",""
"6 on scale 1-7","2018","35-65 y.","Employed","","","",""
"6 on scale 1-7","2018","66 and older","Not Employed","","","",""
"6 on scale 1-7","2018","66 and older","Employed","","","",""
"7 Strongly agree","2018","16-34 y.","Not Employed","31","0.140965354414261","0.0981703804670409","0.183760328361482"
"7 Strongly agree","2018","16-34 y.","Employed","","","",""
"7 Strongly agree","2018","35-65 y.","Not Employed","11","","",""
"7 Strongly agree","2018","35-65 y.","Employed","","","",""
"7 Strongly agree","2018","66 and older","Not Employed","","","",""
"7 Strongly agree","2018","66 and older","Employed","","","",""
"1 Strongly disagree","2019","16-34 y.","Not Employed","63","0.483089132414032","0.402031646699006","0.564146618129058"
"1 Strongly disagree","2019","16-34 y.","Employed","","","",""
"1 Strongly disagree","2019","35-65 y.","Not Employed","71","0.593336068532315","0.50687801562311","0.67979412144152"
"1 Strongly disagree","2019","35-65 y.","Employed","","","",""
"1 Strongly disagree","2019","66 and older","Not Employed","3","","",""
"1 Strongly disagree","2019","66 and older","Employed","","","",""
"2 on scale 1-7 ","2019","16-34 y.","Not Employed","23","","",""
"2 on scale 1-7 ","2019","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2019","35-65 y.","Not Employed","16","","",""
"2 on scale 1-7 ","2019","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2019","66 and older","Not Employed","1","","",""
"2 on scale 1-7 ","2019","66 and older","Employed","","","",""
"3 on scale 1-7 ","2019","16-34 y.","Not Employed","21","","",""
"3 on scale 1-7 ","2019","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2019","35-65 y.","Not Employed","7","","",""
"3 on scale 1-7 ","2019","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2019","66 and older","Not Employed","1","","",""
"3 on scale 1-7 ","2019","66 and older","Employed","","","",""
"4 on scale 1-7","2019","16-34 y.","Not Employed","13","","",""
"4 on scale 1-7","2019","16-34 y.","Employed","","","",""
"4 on scale 1-7","2019","35-65 y.","Not Employed","16","","",""
"4 on scale 1-7","2019","35-65 y.","Employed","","","",""
"4 on scale 1-7","2019","66 and older","Not Employed","","","",""
"4 on scale 1-7","2019","66 and older","Employed","","","",""
"5 on scale 1-7","2019","16-34 y.","Not Employed","6","","",""
"5 on scale 1-7","2019","16-34 y.","Employed","","","",""
"5 on scale 1-7","2019","35-65 y.","Not Employed","6","","",""
"5 on scale 1-7","2019","35-65 y.","Employed","","","",""
"5 on scale 1-7","2019","66 and older","Not Employed","","","",""
"5 on scale 1-7","2019","66 and older","Employed","","","",""
"6 on scale 1-7","2019","16-34 y.","Not Employed","5","","",""
"6 on scale 1-7","2019","16-34 y.","Employed","","","",""
"6 on scale 1-7","2019","35-65 y.","Not Employed","3","","",""
"6 on scale 1-7","2019","35-65 y.","Employed","","","",""
"6 on scale 1-7","2019","66 and older","Not Employed","","","",""
"6 on scale 1-7","2019","66 and older","Employed","","","",""
"7 Strongly agree","2019","16-34 y.","Not Employed","15","","",""
"7 Strongly agree","2019","16-34 y.","Employed","","","",""
"7 Strongly agree","2019","35-65 y.","Not Employed","5","","",""
"7 Strongly agree","2019","35-65 y.","Employed","","","",""
"7 Strongly agree","2019","66 and older","Not Employed","","","",""
"7 Strongly agree","2019","66 and older","Employed","","","",""
