"plh0206i05","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2014","vocational + Abi","","","",""
"6 on scale 1-7","2014","higher vocational","","","",""
"6 on scale 1-7","2014","higher education","","","",""
"7 Strongly agree","2014","in school","","","",""
"7 Strongly agree","2014","inadequately","","","",""
"7 Strongly agree","2014","general elemantary","","","",""
"7 Strongly agree","2014","middle vocational","","","",""
"7 Strongly agree","2014","vocational + Abi","","","",""
"7 Strongly agree","2014","higher vocational","","","",""
"7 Strongly agree","2014","higher education","","","",""
"1 Strongly disagree","2015","in school","88","0.223074496168156","0.181106634617762","0.265042357718549"
"1 Strongly disagree","2015","inadequately","150","0.269470122066454","0.231038615342904","0.307901628790004"
"1 Strongly disagree","2015","general elemantary","816","0.262744127906839","0.246802297512699","0.278685958300978"
"1 Strongly disagree","2015","middle vocational","3049","0.245503293452468","0.237853065833886","0.25315352107105"
"1 Strongly disagree","2015","vocational + Abi","612","0.24765713307506","0.229424079816679","0.265890186333441"
"1 Strongly disagree","2015","higher vocational","354","0.236691449767327","0.215441764317923","0.257941135216731"
"1 Strongly disagree","2015","higher education","1819","0.265465299474205","0.254662795324338","0.276267803624071"
"2 on scale 1-7 ","2015","in school","82","0.227115736954845","0.184879712053928","0.269351761855761"
"2 on scale 1-7 ","2015","inadequately","100","0.181519079639836","0.148131992474161","0.21490616680551"
"2 on scale 1-7 ","2015","general elemantary","608","0.222311056009668","0.20725032513366","0.237371786885676"
"2 on scale 1-7 ","2015","middle vocational","2888","0.223841295703217","0.21643224796301","0.231250343443425"
"2 on scale 1-7 ","2015","vocational + Abi","570","0.257406821480645","0.238939173836822","0.275874469124468"
"2 on scale 1-7 ","2015","higher vocational","443","0.271797579863684","0.249556288014314","0.294038871713055"
"2 on scale 1-7 ","2015","higher education","1971","0.301901567471318","0.290670903875387","0.313132231067249"
"3 on scale 1-7 ","2015","in school","70","0.232038588573854","0.189483451111586","0.274593726036122"
"3 on scale 1-7 ","2015","inadequately","58","0.096829563707114","0.0712141157759314","0.122445011638297"
"3 on scale 1-7 ","2015","general elemantary","404","0.143029781088599","0.130348630591958","0.15571093158524"
"3 on scale 1-7 ","2015","middle vocational","1947","0.164927239764265","0.158330560398817","0.171523919129714"
"3 on scale 1-7 ","2015","vocational + Abi","317","0.142991930905452","0.128205127563626","0.157778734247278"
"3 on scale 1-7 ","2015","higher vocational","245","0.179422364442179","0.160239684392798","0.19860504449156"
"3 on scale 1-7 ","2015","higher education","1099","0.181693289860086","0.172260462116533","0.191126117603638"
"4 on scale 1-7","2015","in school","60","0.120516953904702","0.0876968463318685","0.153337061477534"
"4 on scale 1-7","2015","inadequately","81","0.187522201978056","0.153712199028674","0.221332204927437"
"4 on scale 1-7","2015","general elemantary","429","0.148246023891042","0.135375057193564","0.161116990588521"
"4 on scale 1-7","2015","middle vocational","1927","0.164347339786068","0.157759981870727","0.170934697701409"
"4 on scale 1-7","2015","vocational + Abi","336","0.181263859076587","0.164991382022774","0.1975363361304"
"4 on scale 1-7","2015","higher vocational","258","0.153127055846142","0.135123999006721","0.171130112685563"
"4 on scale 1-7","2015","higher education","811","0.132033046123838","0.123751578278407","0.140314513969269"
"5 on scale 1-7","2015","in school","41","0.0998810754333051","0.0696541661705877","0.130107984696022"
"5 on scale 1-7","2015","inadequately","40","0.122637681516753","0.0942248467744218","0.151050516259084"
"5 on scale 1-7","2015","general elemantary","263","0.0791375306324019","0.0693595046090433","0.0889155566557605"
"5 on scale 1-7","2015","middle vocational","1058","0.0893188150143369","0.0842492385274255","0.0943883915012482"
"5 on scale 1-7","2015","vocational + Abi","166","0.098999364938862","0.086383854450379","0.111614875427345"
"5 on scale 1-7","2015","higher vocational","124","0.090531449753349","0.0761863115178832","0.104876587988815"
"5 on scale 1-7","2015","higher education","435","0.0735936612523883","0.0672060957476535","0.0799812267571231"
"6 on scale 1-7","2015","in school","","","",""
"6 on scale 1-7","2015","inadequately","","","",""
"6 on scale 1-7","2015","general elemantary","182","0.0641902783055006","0.0553127725931985","0.0730677840178027"
"6 on scale 1-7","2015","middle vocational","732","0.0663281607485354","0.061904690314026","0.0707516311830448"
"6 on scale 1-7","2015","vocational + Abi","79","0.0401000246203557","0.0318127565747187","0.0483872926659927"
"6 on scale 1-7","2015","higher vocational","73","0.0443929192563508","0.0340959909414349","0.0546898475712667"
"6 on scale 1-7","2015","higher education","192","0.0313399077269646","0.0270775591491674","0.0356022563047618"
"7 Strongly agree","2015","in school","","","",""
"7 Strongly agree","2015","inadequately","54","0.0912062624712646","0.0662684644597666","0.116144060482763"
"7 Strongly agree","2015","general elemantary","226","0.0803412021659496","0.070495536532613","0.0901868677992863"
"7 Strongly agree","2015","middle vocational","557","0.0457338555311085","0.0420204644725269","0.0494472465896901"
"7 Strongly agree","2015","vocational + Abi","73","0.0315808659030384","0.0241938374174042","0.0389678943886726"
"7 Strongly agree","2015","higher vocational","40","0.0240371810709682","0.0163799886441066","0.0316943734978297"
"7 Strongly agree","2015","higher education","92","0.0139732280912002","0.0111017392646615","0.0168447169177389"
"1 Strongly disagree","2016","in school","","","",""
"1 Strongly disagree","2016","inadequately","1096","0.639248111242197","0.615122418173963","0.663373804310432"
"1 Strongly disagree","2016","general elemantary","565","0.571571413319944","0.537865399608412","0.605277427031477"
"1 Strongly disagree","2016","middle vocational","512","0.517428689447495","0.482517332709407","0.552340046185583"
"1 Strongly disagree","2016","vocational + Abi","67","0.238259440409147","0.158647108035585","0.317871772782709"
"1 Strongly disagree","2016","higher vocational","","","",""
"1 Strongly disagree","2016","higher education","514","0.512135444940608","0.476852652294383","0.547418237586834"
"2 on scale 1-7 ","2016","in school","","","",""
"2 on scale 1-7 ","2016","inadequately","146","0.107510810245056","0.0919487062044994","0.123072914285612"
"2 on scale 1-7 ","2016","general elemantary","79","0.167300129976343","0.141877217035626","0.192723042917061"
"2 on scale 1-7 ","2016","middle vocational","89","0.196007110318046","0.168272456983796","0.223741763652296"
"2 on scale 1-7 ","2016","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","higher vocational","","","",""
"2 on scale 1-7 ","2016","higher education","88","0.218139620662626","0.188988666019249","0.247290575306003"
"3 on scale 1-7 ","2016","in school","","","",""
"3 on scale 1-7 ","2016","inadequately","68","0.0605443304956592","0.0485627074754681","0.0725259535158503"
"3 on scale 1-7 ","2016","general elemantary","46","0.0683724210597976","0.0511816811316161","0.0855631609879791"
"3 on scale 1-7 ","2016","middle vocational","53","0.0620629653876924","0.0452066042086085","0.0789193265667763"
"3 on scale 1-7 ","2016","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","higher vocational","","","",""
"3 on scale 1-7 ","2016","higher education","63","0.114476820629828","0.0920028583052157","0.13695078295444"
"4 on scale 1-7","2016","in school","","","",""
"4 on scale 1-7","2016","inadequately","66","0.0507694924778134","0.0397406986116925","0.0617982863439342"
"4 on scale 1-7","2016","general elemantary","43","0.0536495706026254","0.0383019151988496","0.0689972260064013"
"4 on scale 1-7","2016","middle vocational","59","0.0827183218625921","0.0634735422549535","0.101963101470231"
"4 on scale 1-7","2016","vocational + Abi","","","",""
"4 on scale 1-7","2016","higher vocational","","","",""
"4 on scale 1-7","2016","higher education","40","0.0348038573357375","0.0218665951182419","0.0477411195532331"
"5 on scale 1-7","2016","in school","","","",""
"5 on scale 1-7","2016","inadequately","40","0.0540595459040185","0.0426987473033238","0.0654203445047132"
"5 on scale 1-7","2016","general elemantary","","","",""
"5 on scale 1-7","2016","middle vocational","","","",""
"5 on scale 1-7","2016","vocational + Abi","","","",""
"5 on scale 1-7","2016","higher vocational","","","",""
"5 on scale 1-7","2016","higher education","","","",""
"6 on scale 1-7","2016","in school","","","",""
"6 on scale 1-7","2016","inadequately","","","",""
"6 on scale 1-7","2016","general elemantary","","","",""
"6 on scale 1-7","2016","middle vocational","","","",""
"6 on scale 1-7","2016","vocational + Abi","","","",""
"6 on scale 1-7","2016","higher vocational","","","",""
"6 on scale 1-7","2016","higher education","","","",""
"7 Strongly agree","2016","in school","","","",""
"7 Strongly agree","2016","inadequately","82","0.063992086549304","0.0516966582765609","0.076287514822047"
"7 Strongly agree","2016","general elemantary","49","0.0736585575418637","0.0558663402257688","0.0914507748579587"
"7 Strongly agree","2016","middle vocational","37","0.0659763458497959","0.0486329637893022","0.0833197279102897"
"7 Strongly agree","2016","vocational + Abi","","","",""
"7 Strongly agree","2016","higher vocational","","","",""
"7 Strongly agree","2016","higher education","30","0.0344433130839729","0.0215708323763938","0.0473157937915521"
"1 Strongly disagree","2017","in school","","","",""
"1 Strongly disagree","2017","inadequately","862","0.700878165410388","0.675036543960181","0.726719786860595"
"1 Strongly disagree","2017","general elemantary","399","0.672090858293889","0.632928457432862","0.711253259154916"
"1 Strongly disagree","2017","middle vocational","306","0.70520473824387","0.662455809828216","0.747953666659524"
"1 Strongly disagree","2017","vocational + Abi","48","0.605058023829831","0.489715697765703","0.72040034989396"
"1 Strongly disagree","2017","higher vocational","","","",""
"1 Strongly disagree","2017","higher education","311","0.716764565903618","0.674995343963992","0.758533787843244"
"2 on scale 1-7 ","2017","in school","","","",""
"2 on scale 1-7 ","2017","inadequately","106","0.0808969267981275","0.0655074959680062","0.0962863576282489"
"2 on scale 1-7 ","2017","general elemantary","60","0.118995290464491","0.0919847948023554","0.146005786126627"
"2 on scale 1-7 ","2017","middle vocational","37","0.0874056818757279","0.0609257974413989","0.113885566310057"
"2 on scale 1-7 ","2017","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","higher vocational","","","",""
"2 on scale 1-7 ","2017","higher education","43","0.0887663611794807","0.0624010191403074","0.115131703218654"
"3 on scale 1-7 ","2017","in school","","","",""
"3 on scale 1-7 ","2017","inadequately","49","0.0438513502657973","0.0322947888808699","0.0554079116507246"
"3 on scale 1-7 ","2017","general elemantary","","","",""
"3 on scale 1-7 ","2017","middle vocational","30","0.0741871110222278","0.0496155236606176","0.098758698383838"
"3 on scale 1-7 ","2017","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","higher vocational","","","",""
"3 on scale 1-7 ","2017","higher education","","","",""
"4 on scale 1-7","2017","in school","","","",""
"4 on scale 1-7","2017","inadequately","86","0.0772007170115818","0.0621367717714792","0.0922646622516843"
"4 on scale 1-7","2017","general elemantary","","","",""
"4 on scale 1-7","2017","middle vocational","","","",""
"4 on scale 1-7","2017","vocational + Abi","","","",""
"4 on scale 1-7","2017","higher vocational","","","",""
"4 on scale 1-7","2017","higher education","","","",""
"5 on scale 1-7","2017","in school","","","",""
"5 on scale 1-7","2017","inadequately","","","",""
"5 on scale 1-7","2017","general elemantary","","","",""
"5 on scale 1-7","2017","middle vocational","","","",""
"5 on scale 1-7","2017","vocational + Abi","","","",""
"5 on scale 1-7","2017","higher vocational","","","",""
"5 on scale 1-7","2017","higher education","","","",""
"6 on scale 1-7","2017","in school","","","",""
"6 on scale 1-7","2017","inadequately","","","",""
"6 on scale 1-7","2017","general elemantary","","","",""
"6 on scale 1-7","2017","middle vocational","","","",""
"6 on scale 1-7","2017","vocational + Abi","","","",""
"6 on scale 1-7","2017","higher vocational","","","",""
"6 on scale 1-7","2017","higher education","","","",""
"7 Strongly agree","2017","in school","","","",""
"7 Strongly agree","2017","inadequately","69","0.0632208273044096","0.0494860020690764","0.0769556525397428"
"7 Strongly agree","2017","general elemantary","","","",""
"7 Strongly agree","2017","middle vocational","","","",""
"7 Strongly agree","2017","vocational + Abi","","","",""
"7 Strongly agree","2017","higher vocational","","","",""
"7 Strongly agree","2017","higher education","","","",""
"1 Strongly disagree","2018","in school","","","",""
"1 Strongly disagree","2018","inadequately","100","0.679708226429543","0.607858562849277","0.75155789000981"
"1 Strongly disagree","2018","general elemantary","53","0.577720678778796","0.47942801887373","0.676013338683861"
"1 Strongly disagree","2018","middle vocational","34","0.738478775276065","0.623378448378235","0.853579102173895"
"1 Strongly disagree","2018","vocational + Abi","","","",""
"1 Strongly disagree","2018","higher vocational","","","",""
"1 Strongly disagree","2018","higher education","30","0.61204368030201","0.47560651886151","0.748480841742511"
"2 on scale 1-7 ","2018","in school","","","",""
"2 on scale 1-7 ","2018","inadequately","","","",""
"2 on scale 1-7 ","2018","general elemantary","","","",""
"2 on scale 1-7 ","2018","middle vocational","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","higher vocational","","","",""
"2 on scale 1-7 ","2018","higher education","","","",""
"3 on scale 1-7 ","2018","in school","","","",""
"3 on scale 1-7 ","2018","inadequately","","","",""
"3 on scale 1-7 ","2018","general elemantary","","","",""
"3 on scale 1-7 ","2018","middle vocational","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","higher vocational","","","",""
"3 on scale 1-7 ","2018","higher education","","","",""
"4 on scale 1-7","2018","in school","","","",""
"4 on scale 1-7","2018","inadequately","","","",""
"4 on scale 1-7","2018","general elemantary","","","",""
"4 on scale 1-7","2018","middle vocational","","","",""
"4 on scale 1-7","2018","vocational + Abi","","","",""
"4 on scale 1-7","2018","higher vocational","","","",""
"4 on scale 1-7","2018","higher education","","","",""
"5 on scale 1-7","2018","in school","","","",""
"5 on scale 1-7","2018","inadequately","","","",""
"5 on scale 1-7","2018","general elemantary","","","",""
"5 on scale 1-7","2018","middle vocational","","","",""
"5 on scale 1-7","2018","vocational + Abi","","","",""
"5 on scale 1-7","2018","higher vocational","","","",""
"5 on scale 1-7","2018","higher education","","","",""
"6 on scale 1-7","2018","in school","","","",""
"6 on scale 1-7","2018","inadequately","","","",""
"6 on scale 1-7","2018","general elemantary","","","",""
"6 on scale 1-7","2018","middle vocational","","","",""
"6 on scale 1-7","2018","vocational + Abi","","","",""
"6 on scale 1-7","2018","higher vocational","","","",""
"6 on scale 1-7","2018","higher education","","","",""
"7 Strongly agree","2018","in school","","","",""
"7 Strongly agree","2018","inadequately","","","",""
"7 Strongly agree","2018","general elemantary","","","",""
"7 Strongly agree","2018","middle vocational","","","",""
"7 Strongly agree","2018","vocational + Abi","","","",""
"7 Strongly agree","2018","higher vocational","","","",""
"7 Strongly agree","2018","higher education","","","",""
"1 Strongly disagree","2019","in school","","","",""
"1 Strongly disagree","2019","inadequately","68","0.577901573613486","0.493325747558153","0.662477399668818"
"1 Strongly disagree","2019","general elemantary","","","",""
"1 Strongly disagree","2019","middle vocational","","","",""
"1 Strongly disagree","2019","vocational + Abi","","","",""
"1 Strongly disagree","2019","higher vocational","","","",""
"1 Strongly disagree","2019","higher education","","","",""
"2 on scale 1-7 ","2019","in school","","","",""
"2 on scale 1-7 ","2019","inadequately","","","",""
"2 on scale 1-7 ","2019","general elemantary","","","",""
"2 on scale 1-7 ","2019","middle vocational","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","higher vocational","","","",""
"2 on scale 1-7 ","2019","higher education","","","",""
"3 on scale 1-7 ","2019","in school","","","",""
"3 on scale 1-7 ","2019","inadequately","","","",""
"3 on scale 1-7 ","2019","general elemantary","","","",""
"3 on scale 1-7 ","2019","middle vocational","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","higher vocational","","","",""
"3 on scale 1-7 ","2019","higher education","","","",""
"4 on scale 1-7","2019","in school","","","",""
"4 on scale 1-7","2019","inadequately","","","",""
"4 on scale 1-7","2019","general elemantary","","","",""
"4 on scale 1-7","2019","middle vocational","","","",""
"4 on scale 1-7","2019","vocational + Abi","","","",""
"4 on scale 1-7","2019","higher vocational","","","",""
"4 on scale 1-7","2019","higher education","","","",""
"5 on scale 1-7","2019","in school","","","",""
"5 on scale 1-7","2019","inadequately","","","",""
"5 on scale 1-7","2019","general elemantary","","","",""
"5 on scale 1-7","2019","middle vocational","","","",""
"5 on scale 1-7","2019","vocational + Abi","","","",""
"5 on scale 1-7","2019","higher vocational","","","",""
"5 on scale 1-7","2019","higher education","","","",""
"6 on scale 1-7","2019","in school","","","",""
"6 on scale 1-7","2019","inadequately","","","",""
"6 on scale 1-7","2019","general elemantary","","","",""
"6 on scale 1-7","2019","middle vocational","","","",""
"6 on scale 1-7","2019","vocational + Abi","","","",""
"6 on scale 1-7","2019","higher vocational","","","",""
"6 on scale 1-7","2019","higher education","","","",""
"7 Strongly agree","2019","in school","","","",""
"7 Strongly agree","2019","inadequately","","","",""
"7 Strongly agree","2019","general elemantary","","","",""
"7 Strongly agree","2019","middle vocational","","","",""
"7 Strongly agree","2019","vocational + Abi","","","",""
"7 Strongly agree","2019","higher vocational","","","",""
"7 Strongly agree","2019","higher education","","","",""
