"plh0206i05","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2008","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2008","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2008","(0) in school","West Germany","","","",""
"6 on scale 1-7","2008","(0) in school","East Germany","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","West Germany","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2008","(0) in school","West Germany","","","",""
"7 Strongly agree","2008","(0) in school","East Germany","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2008","(1b) general elementary school","West Germany","","","",""
"7 Strongly agree","2008","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2009","(0) in school","West Germany","","","",""
"1 Strongly disagree","2009","(0) in school","East Germany","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2009","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2009","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2009","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2009","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2009","(0) in school","West Germany","","","",""
"4 on scale 1-7","2009","(0) in school","East Germany","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","West Germany","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2009","(0) in school","West Germany","","","",""
"5 on scale 1-7","2009","(0) in school","East Germany","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","West Germany","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","West Germany","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2009","(0) in school","West Germany","","","",""
"6 on scale 1-7","2009","(0) in school","East Germany","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","West Germany","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2009","(0) in school","West Germany","","","",""
"7 Strongly agree","2009","(0) in school","East Germany","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2009","(1b) general elementary school","West Germany","","","",""
"7 Strongly agree","2009","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2010","(0) in school","West Germany","","","",""
"1 Strongly disagree","2010","(0) in school","East Germany","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","West Germany","30","0.25723372343195","0.181212251996031","0.33325519486787"
"1 Strongly disagree","2010","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2010","(1b) general elementary school","West Germany","218","0.216217180833467","0.191944937244748","0.240489424422187"
"1 Strongly disagree","2010","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2010","(1c) basic vocational qualification","West Germany","711","0.205719961736008","0.192351055452901","0.219088868019116"
"1 Strongly disagree","2010","(1c) basic vocational qualification","East Germany","172","0.20220915694624","0.175207926150411","0.229210387742069"
"1 Strongly disagree","2010","(2b) intermediate general qualification","West Germany","58","0.213835227302171","0.168700078767086","0.258970375837257"
"1 Strongly disagree","2010","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2010","(2a) intermediate vocational","West Germany","536","0.209835265847644","0.194249440386408","0.22542109130888"
"1 Strongly disagree","2010","(2a) intermediate vocational","East Germany","233","0.182879322713025","0.162968499666993","0.202790145759057"
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","West Germany","80","0.151370799289091","0.119986729137371","0.182754869440811"
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","West Germany","207","0.188018836172942","0.164607302790294","0.21143036955559"
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2010","(3a) lower tertiary education","West Germany","194","0.199602577090964","0.174037258581962","0.225167895599967"
"1 Strongly disagree","2010","(3a) lower tertiary education","East Germany","121","0.234107020535885","0.19906751866052","0.26914652241125"
"1 Strongly disagree","2010","(3b) higher tertiary education","West Germany","414","0.224305114263658","0.204867219500713","0.243743009026602"
"1 Strongly disagree","2010","(3b) higher tertiary education","East Germany","123","0.24244590210005","0.206982458032197","0.277909346167902"
"2 on scale 1-7 ","2010","(0) in school","West Germany","42","0.229503829918385","0.176302476462442","0.282705183374328"
"2 on scale 1-7 ","2010","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2010","(1b) general elementary school","West Germany","214","0.185522043913476","0.162602584000198","0.208441503826754"
"2 on scale 1-7 ","2010","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","West Germany","678","0.188167651940815","0.175241284518799","0.201094019362831"
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","East Germany","152","0.202218264825796","0.175216580075785","0.229219949575807"
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","West Germany","62","0.155984349844464","0.116041943710609","0.19592675597832"
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2010","(2a) intermediate vocational","West Germany","613","0.215185033486044","0.199455298104607","0.230914768867482"
"2 on scale 1-7 ","2010","(2a) intermediate vocational","East Germany","296","0.196476715981667","0.176011393692209","0.216942038271124"
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","West Germany","121","0.201545103300195","0.166418144774522","0.236672061825868"
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","West Germany","282","0.251973714785699","0.225960606366167","0.277986823205231"
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","East Germany","58","0.29903877998456","0.234278572929896","0.363798987039224"
"2 on scale 1-7 ","2010","(3a) lower tertiary education","West Germany","266","0.250760056921734","0.223036117842166","0.278483996001303"
"2 on scale 1-7 ","2010","(3a) lower tertiary education","East Germany","147","0.267410368791679","0.230784649239598","0.304036088343759"
"2 on scale 1-7 ","2010","(3b) higher tertiary education","West Germany","507","0.266242634539504","0.245645860122676","0.286839408956332"
"2 on scale 1-7 ","2010","(3b) higher tertiary education","East Germany","157","0.245729420111762","0.210104096132752","0.281354744090772"
"3 on scale 1-7 ","2010","(0) in school","West Germany","44","0.17151184027686","0.123821252327145","0.219202428226575"
"3 on scale 1-7 ","2010","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2010","(1b) general elementary school","West Germany","185","0.164911394046497","0.14303082751524","0.186791960577754"
"3 on scale 1-7 ","2010","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","West Germany","620","0.183307088228708","0.170510627742543","0.196103548714873"
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","East Germany","126","0.142581433681459","0.119076092547442","0.166086774815476"
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","West Germany","60","0.163954856654808","0.123198489399775","0.204711223909841"
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2010","(2a) intermediate vocational","West Germany","508","0.187728680536108","0.172781901278049","0.202675459794167"
"3 on scale 1-7 ","2010","(2a) intermediate vocational","East Germany","259","0.175989270678145","0.156374946938928","0.195603594417362"
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","West Germany","101","0.208261047788229","0.172704117635245","0.243817977941213"
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","East Germany","38","0.23052951250403","0.162444946524359","0.2986140784837"
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","West Germany","229","0.201719418489109","0.177675356529275","0.225763480448943"
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","East Germany","37","0.163849035838494","0.111493601216739","0.21620447046025"
"3 on scale 1-7 ","2010","(3a) lower tertiary education","West Germany","191","0.229260894044544","0.202374411851834","0.256147376237254"
"3 on scale 1-7 ","2010","(3a) lower tertiary education","East Germany","92","0.155054103032436","0.125102315758994","0.185005890305878"
"3 on scale 1-7 ","2010","(3b) higher tertiary education","West Germany","348","0.207614890233988","0.188714029744256","0.226515750723719"
"3 on scale 1-7 ","2010","(3b) higher tertiary education","East Germany","117","0.223982478903556","0.189483245306391","0.25848171250072"
"4 on scale 1-7","2010","(0) in school","West Germany","58","0.213675369666686","0.161816787135133","0.265533952198238"
"4 on scale 1-7","2010","(0) in school","East Germany","","","",""
"4 on scale 1-7","2010","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2010","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2010","(1b) general elementary school","West Germany","203","0.157440133104692","0.135965534221179","0.178914731988205"
"4 on scale 1-7","2010","(1b) general elementary school","East Germany","33","0.206028747732873","0.139270514404551","0.272786981061196"
"4 on scale 1-7","2010","(1c) basic vocational qualification","West Germany","633","0.169150576489616","0.156752088091581","0.18154906488765"
"4 on scale 1-7","2010","(1c) basic vocational qualification","East Germany","170","0.178555484757413","0.152809213367098","0.204301756147729"
"4 on scale 1-7","2010","(2b) intermediate general qualification","West Germany","64","0.199112729661745","0.155153136096794","0.243072323226696"
"4 on scale 1-7","2010","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2010","(2a) intermediate vocational","West Germany","484","0.191972659624873","0.176897411599319","0.207047907650426"
"4 on scale 1-7","2010","(2a) intermediate vocational","East Germany","316","0.198237847876058","0.177703549287924","0.218772146464191"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","West Germany","98","0.202917902252893","0.16770182826722","0.238133976238566"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","East Germany","36","0.301117726747441","0.226959455404043","0.37527599809084"
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","West Germany","170","0.151475159743325","0.129993927420823","0.172956392065828"
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","East Germany","34","0.138048625027656","0.0892559192082841","0.186841330847027"
"4 on scale 1-7","2010","(3a) lower tertiary education","West Germany","138","0.138569807261868","0.116471467523824","0.160668146999911"
"4 on scale 1-7","2010","(3a) lower tertiary education","East Germany","108","0.168659010844957","0.137673330820758","0.199644690869156"
"4 on scale 1-7","2010","(3b) higher tertiary education","West Germany","288","0.17845184088035","0.160609114968118","0.196294566792583"
"4 on scale 1-7","2010","(3b) higher tertiary education","East Germany","88","0.152533013140334","0.122781436893929","0.182284589386739"
"5 on scale 1-7","2010","(0) in school","West Germany","36","0.143260979444325","0.0989378208470683","0.187584138041582"
"5 on scale 1-7","2010","(0) in school","East Germany","","","",""
"5 on scale 1-7","2010","(1a) inadequately completed","West Germany","","","",""
"5 on scale 1-7","2010","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2010","(1b) general elementary school","West Germany","125","0.125189100165055","0.105676852322862","0.144701348007248"
"5 on scale 1-7","2010","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2010","(1c) basic vocational qualification","West Germany","424","0.111306816664326","0.100905037169692","0.12170859615896"
"5 on scale 1-7","2010","(1c) basic vocational qualification","East Germany","101","0.117342303531213","0.0957070450008952","0.138977562061532"
"5 on scale 1-7","2010","(2b) intermediate general qualification","West Germany","32","0.107019641844765","0.072988920123417","0.141050363566113"
"5 on scale 1-7","2010","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2010","(2a) intermediate vocational","West Germany","256","0.0977389841989288","0.0863723533842996","0.109105615013558"
"5 on scale 1-7","2010","(2a) intermediate vocational","East Germany","160","0.105373831779603","0.0895594945641233","0.121188168995083"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","West Germany","53","0.121592642947782","0.0929751977669177","0.150210088128647"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","West Germany","96","0.123753153237061","0.104022222454683","0.143484084019439"
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2010","(3a) lower tertiary education","West Germany","96","0.122121592069917","0.101179083236541","0.143064100903293"
"5 on scale 1-7","2010","(3a) lower tertiary education","East Germany","55","0.0906918631924467","0.0669285845119579","0.114455141872935"
"5 on scale 1-7","2010","(3b) higher tertiary education","West Germany","123","0.0738048174041058","0.0616211569122435","0.085988477895968"
"5 on scale 1-7","2010","(3b) higher tertiary education","East Germany","47","0.0657366966889241","0.0452295497117234","0.0862438436661248"
"6 on scale 1-7","2010","(0) in school","West Germany","","","",""
"6 on scale 1-7","2010","(0) in school","East Germany","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","West Germany","67","0.0603308518817263","0.0462922400849826","0.0743694636784701"
"6 on scale 1-7","2010","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2010","(1c) basic vocational qualification","West Germany","229","0.0735970035338606","0.0649612372683146","0.0822327697994066"
"6 on scale 1-7","2010","(1c) basic vocational qualification","East Germany","69","0.075616727898225","0.0578432013464045","0.0933902544500455"
"6 on scale 1-7","2010","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2010","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2010","(2a) intermediate vocational","West Germany","133","0.0589656228199115","0.0499492069048406","0.0679820387349825"
"6 on scale 1-7","2010","(2a) intermediate vocational","East Germany","107","0.072343802241357","0.0590006635358256","0.0856869409468884"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","West Germany","57","0.0520756987633539","0.0387631692442266","0.0653882282824811"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2010","(3a) lower tertiary education","West Germany","36","0.0442765324028383","0.0311191886772322","0.0574338761284444"
"6 on scale 1-7","2010","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2010","(3b) higher tertiary education","West Germany","66","0.0365531842763519","0.0278081673312737","0.04529820122143"
"6 on scale 1-7","2010","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2010","(0) in school","West Germany","","","",""
"7 Strongly agree","2010","(0) in school","East Germany","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2010","(1b) general elementary school","West Germany","93","0.0903892960550863","0.073482814491415","0.107295777618758"
"7 Strongly agree","2010","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2010","(1c) basic vocational qualification","West Germany","217","0.0687509014066655","0.0603824910472561","0.0771193117660749"
"7 Strongly agree","2010","(1c) basic vocational qualification","East Germany","60","0.0814766283596536","0.063085843740332","0.0998674129789752"
"7 Strongly agree","2010","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2010","(2a) intermediate vocational","West Germany","92","0.0385737534864906","0.0312025960917194","0.0459449108812618"
"7 Strongly agree","2010","(2a) intermediate vocational","East Germany","77","0.0686992087301453","0.0556710013326532","0.0817274161276374"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2010","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2010","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2011","(0) in school","West Germany","","","",""
"1 Strongly disagree","2011","(0) in school","East Germany","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","West Germany","","","",""
