"plh0206i05","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2013","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2013","Not Employed","direct migration background","","","","","7"
"7 Strongly agree","2013","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2013","Employed","no migration background","","","","","7"
"7 Strongly agree","2013","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2014","Not Employed","direct migration background","","","","","1"
"1 Strongly disagree","2014","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Employed","no migration background","","","","","1"
"1 Strongly disagree","2014","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2014","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2014","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2014","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2014","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2014","Employed","no migration background","","","","","4"
"4 on scale 1-7","2014","Not Employed","direct migration background","","","","","4"
"4 on scale 1-7","2014","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2014","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Not Employed","direct migration background","","","","","5"
"5 on scale 1-7","2014","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2014","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Employed","no migration background","","","","","5"
"5 on scale 1-7","2014","Employed","direct migration background","","","","","5"
"6 on scale 1-7","2014","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Not Employed","direct migration background","","","","","6"
"6 on scale 1-7","2014","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2014","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2014","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Employed","no migration background","","","","","6"
"7 Strongly agree","2014","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2014","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2014","Not Employed","direct migration background","","","","","7"
"7 Strongly agree","2014","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2014","Employed","no migration background","","","","","7"
"7 Strongly agree","2014","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2015","Not Employed","direct migration background","1002","0.330056685006718","0.312629985063144","0.347483384950291","1"
"1 Strongly disagree","2015","Not Employed","indirect migration background","115","0.231068358322831","0.194047411197512","0.26808930544815","1"
"1 Strongly disagree","2015","Employed","no migration background","2898","0.222496910573265","0.215189496878348","0.229804324268181","1"
"1 Strongly disagree","2015","Employed","direct migration background","897","0.298696465848274","0.282249997188688","0.315142934507859","1"
"1 Strongly disagree","2015","Employed","indirect migration background","306","0.236036722877484","0.21186922015673","0.260204225598238","1"
"1 Strongly disagree","2015","Not Employed","no migration background","1803","0.268120969128644","0.257605310322466","0.278636627934821","1"
"2 on scale 1-7 ","2015","Employed","indirect migration background","290","0.241440696813114","0.21708470867122","0.265796684955008","2"
"2 on scale 1-7 ","2015","Employed","direct migration background","662","0.212962142552938","0.198250755521058","0.227673529584819","2"
"2 on scale 1-7 ","2015","Not Employed","indirect migration background","125","0.307754362316099","0.267216052052503","0.348292672579696","2"
"2 on scale 1-7 ","2015","Employed","no migration background","3423","0.262421225345055","0.254691673307413","0.270150777382697","2"
"2 on scale 1-7 ","2015","Not Employed","direct migration background","646","0.230232270201835","0.214630825859798","0.245833714543871","2"
"2 on scale 1-7 ","2015","Not Employed","no migration background","1658","0.229899973790939","0.21991160718553","0.239888340396348","2"
"3 on scale 1-7 ","2015","Employed","indirect migration background","187","0.156205261586767","0.135543279427114","0.176867243746419","3"
"3 on scale 1-7 ","2015","Not Employed","indirect migration background","74","0.173399622342943","0.140148577781142","0.206650666904743","3"
"3 on scale 1-7 ","2015","Employed","direct migration background","431","0.161264290969945","0.148048709436156","0.174479872503735","3"
"3 on scale 1-7 ","2015","Not Employed","direct migration background","353","0.118842268322889","0.106849646128871","0.130834890516906","3"
"3 on scale 1-7 ","2015","Employed","no migration background","2150","0.179422397390687","0.172681017555701","0.186163777225673","3"
"3 on scale 1-7 ","2015","Not Employed","no migration background","1056","0.155649835825449","0.147044118559665","0.164255553091233","3"
"4 on scale 1-7","2015","Employed","indirect migration background","184","0.172287320080023","0.150795548878943","0.193779091281103","4"
"4 on scale 1-7","2015","Not Employed","indirect migration background","67","0.130393145203746","0.10081831380952","0.159967976597973","4"
"4 on scale 1-7","2015","Employed","direct migration background","431","0.154750514619881","0.141754412523646","0.167746616716117","4"
"4 on scale 1-7","2015","Not Employed","direct migration background","337","0.137959739826115","0.125179417242763","0.150740062409466","4"
"4 on scale 1-7","2015","Employed","no migration background","1962","0.161999873676557","0.155526509791706","0.168473237561409","4"
"4 on scale 1-7","2015","Not Employed","no migration background","1019","0.148859596635873","0.140409912659504","0.157309280612241","4"
"5 on scale 1-7","2015","Not Employed","indirect migration background","40","0.0507315690544511","0.0314577806850783","0.0700053574238239","5"
"5 on scale 1-7","2015","Not Employed","direct migration background","168","0.0650067911220372","0.0558701734805293","0.0741434087635451","5"
"5 on scale 1-7","2015","Not Employed","no migration background","584","0.0873821883554114","0.0806785994620459","0.0940857772487768","5"
"5 on scale 1-7","2015","Employed","indirect migration background","84","0.0836133462440063","0.0678596333448736","0.099367059143139","5"
"5 on scale 1-7","2015","Employed","direct migration background","260","0.0792547281225491","0.069547685313116","0.0889617709319823","5"
"5 on scale 1-7","2015","Employed","no migration background","1046","0.0908873613080195","0.0858371303971571","0.0959375922188818","5"
"6 on scale 1-7","2015","Employed","direct migration background","142","0.0418518524836512","0.0346560657885096","0.0490476391787928","6"
"6 on scale 1-7","2015","Employed","indirect migration background","66","0.056836377102939","0.0436595010425367","0.0700132531633414","6"
"6 on scale 1-7","2015","Not Employed","direct migration background","140","0.0609530329674892","0.0520867175885852","0.0698193483463933","6"
"6 on scale 1-7","2015","Employed","no migration background","590","0.0526013034602487","0.0486792339617195","0.0565233729587779","6"
"6 on scale 1-7","2015","Not Employed","indirect migration background","31","0.0450475703726865","0.0268312785566966","0.0632638621886764","6"
"6 on scale 1-7","2015","Not Employed","no migration background","390","0.0605059516783806","0.0548461982825377","0.0661657050742236","6"
"7 Strongly agree","2015","Employed","indirect migration background","69","0.053580275295667","0.0407643458355377","0.0663962047557962","7"
"7 Strongly agree","2015","Not Employed","no migration background","307","0.0495814845853033","0.0444283836238092","0.0547345855467974","7"
"7 Strongly agree","2015","Not Employed","direct migration background","151","0.0569492125529184","0.04836079283101","0.0655376322748268","7"
"7 Strongly agree","2015","Not Employed","indirect migration background","46","0.0616053723872429","0.0404882143770869","0.0827225303973988","7"
"7 Strongly agree","2015","Employed","no migration background","376","0.0301709282461676","0.0271655954148607","0.0331762610774745","7"
"7 Strongly agree","2015","Employed","direct migration background","152","0.0512200054027609","0.0432985099839456","0.0591415008215763","7"
"1 Strongly disagree","2016","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2016","Not Employed","direct migration background","2956","0.575450034122024","0.560654196226679","0.590245872017369","1"
"1 Strongly disagree","2016","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2016","Employed","no migration background","","","","","1"
"1 Strongly disagree","2016","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2016","Not Employed","no migration background","2","","","","1"
"2 on scale 1-7 ","2016","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","indirect migration background","5","","","","2"
"2 on scale 1-7 ","2016","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","direct migration background","438","0.163792171171132","0.15271382239501","0.174870519947254","2"
"2 on scale 1-7 ","2016","Not Employed","no migration background","4","","","","2"
"3 on scale 1-7 ","2016","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","indirect migration background","3","","","","3"
"3 on scale 1-7 ","2016","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","direct migration background","253","0.0660317414057853","0.0585978915881152","0.0734655912234553","3"
"3 on scale 1-7 ","2016","Not Employed","no migration background","2","","","","3"
"4 on scale 1-7","2016","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2016","Not Employed","indirect migration background","1","","","","4"
"4 on scale 1-7","2016","Not Employed","direct migration background","232","0.0697832767850653","0.0621565339979263","0.0774100195722043","4"
"4 on scale 1-7","2016","Employed","no migration background","","","","","4"
"4 on scale 1-7","2016","Not Employed","no migration background","1","","","","4"
"5 on scale 1-7","2016","Not Employed","direct migration background","127","0.0464933960591315","0.040190664115899","0.052796128002364","5"
"5 on scale 1-7","2016","Not Employed","indirect migration background","3","","","","5"
"5 on scale 1-7","2016","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Not Employed","no migration background","2","","","","5"
"5 on scale 1-7","2016","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2016","Employed","no migration background","","","","","5"
"6 on scale 1-7","2016","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Not Employed","indirect migration background","5","","","","6"
"6 on scale 1-7","2016","Not Employed","direct migration background","73","0.0284825358510084","0.0235030330432476","0.0334620386587691","6"
"6 on scale 1-7","2016","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2016","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2016","Employed","no migration background","","","","","6"
"7 Strongly agree","2016","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2016","Not Employed","no migration background","3","","","","7"
"7 Strongly agree","2016","Not Employed","direct migration background","208","0.0499668446058539","0.0434448311172415","0.0564888580944663","7"
"7 Strongly agree","2016","Not Employed","indirect migration background","1","","","","7"
"7 Strongly agree","2016","Employed","no migration background","","","","","7"
"7 Strongly agree","2016","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2017","Not Employed","direct migration background","2017","0.689101939347173","0.672117627793751","0.706086250900596","1"
"1 Strongly disagree","2017","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Employed","no migration background","","","","","1"
"1 Strongly disagree","2017","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2017","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2017","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","direct migration background","269","0.0928874125288203","0.0822360238056606","0.10353880125198","2"
"2 on scale 1-7 ","2017","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2017","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Not Employed","direct migration background","142","0.0538460548302286","0.0455636767421677","0.0621284329182895","3"
"3 on scale 1-7 ","2017","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2017","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Employed","no migration background","","","","","4"
"4 on scale 1-7","2017","Not Employed","direct migration background","175","0.0659931037817642","0.0568830377701663","0.0751031697933622","4"
"4 on scale 1-7","2017","Not Employed","no migration background","","","","","4"
"4 on scale 1-7","2017","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2017","Employed","indirect migration background","","","","","4"
"5 on scale 1-7","2017","Not Employed","direct migration background","64","0.0275102728465625","0.0215083948194666","0.0335121508736585","5"
"5 on scale 1-7","2017","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2017","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2017","Employed","no migration background","","","","","5"
"6 on scale 1-7","2017","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2017","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Employed","no migration background","","","","","6"
"6 on scale 1-7","2017","Not Employed","direct migration background","29","","","","6"
"6 on scale 1-7","2017","Not Employed","no migration background","","","","","6"
"7 Strongly agree","2017","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2017","Not Employed","direct migration background","157","0.0596753916577455","0.0509831109071104","0.0683676724083806","7"
"7 Strongly agree","2017","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2017","Employed","no migration background","","","","","7"
"7 Strongly agree","2017","Employed","direct migration background","","","","","7"
"7 Strongly agree","2017","Employed","indirect migration background","","","","","7"
"1 Strongly disagree","2018","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2018","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Not Employed","direct migration background","249","0.642303466752584","0.596353262237115","0.688253671268054","1"
"1 Strongly disagree","2018","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Employed","no migration background","","","","","1"
"1 Strongly disagree","2018","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2018","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","direct migration background","38","0.0756992428497412","0.0503413961284834","0.101057089570999","2"
"2 on scale 1-7 ","2018","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2018","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","direct migration background","28","","","","3"
"3 on scale 1-7 ","2018","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2018","Employed","no migration background","","","","","4"
"4 on scale 1-7","2018","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Not Employed","direct migration background","38","0.0544137346505455","0.0326684651197103","0.0761590041813806","4"
"4 on scale 1-7","2018","Not Employed","no migration background","","","","","4"
"4 on scale 1-7","2018","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Employed","direct migration background","","","","","4"
"5 on scale 1-7","2018","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2018","Employed","no migration background","","","","","5"
"5 on scale 1-7","2018","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Not Employed","direct migration background","19","","","","5"
"5 on scale 1-7","2018","Not Employed","no migration background","","","","","5"
"6 on scale 1-7","2018","Not Employed","direct migration background","4","","","","6"
"6 on scale 1-7","2018","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2018","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2018","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Employed","no migration background","","","","","6"
"6 on scale 1-7","2018","Employed","indirect migration background","","","","","6"
"7 Strongly agree","2018","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2018","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2018","Not Employed","direct migration background","42","0.113617710959304","0.0831953088255861","0.144040113093021","7"
"7 Strongly agree","2018","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2018","Employed","no migration background","","","","","7"
"7 Strongly agree","2018","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2019","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2019","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Employed","no migration background","","","","","1"
"1 Strongly disagree","2019","Not Employed","direct migration background","137","0.52085745712277","0.461813758611184","0.579901155634356","1"
"1 Strongly disagree","2019","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2019","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","direct migration background","40","0.119213225676199","0.0809149380779771","0.157511513274421","2"
"2 on scale 1-7 ","2019","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2019","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","direct migration background","29","","","","3"
"3 on scale 1-7 ","2019","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2019","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Not Employed","direct migration background","29","","","","4"
"4 on scale 1-7","2019","Employed","no migration background","","","","","4"
"4 on scale 1-7","2019","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2019","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2019","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2019","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2019","Employed","no migration background","","","","","5"
"5 on scale 1-7","2019","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Not Employed","direct migration background","12","","","","5"
"6 on scale 1-7","2019","Not Employed","direct migration background","8","","","","6"
"6 on scale 1-7","2019","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2019","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2019","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Employed","no migration background","","","","","6"
"7 Strongly agree","2019","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2019","Not Employed","direct migration background","20","","","","7"
"7 Strongly agree","2019","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2019","Employed","no migration background","","","","","7"
"7 Strongly agree","2019","Employed","direct migration background","","","","","7"
"7 Strongly agree","2019","Employed","indirect migration background","","","","","7"
