"plh0206i05","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2009","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2009","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2009","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2009","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2009","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2009","Other degree","in school","","","",""
"2 on scale 1-7 ","2009","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2009","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2009","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2009","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2009","Other degree","higher education","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2009","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2009","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2009","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2009","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2009","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2009","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2009","Other degree","in school","","","",""
"3 on scale 1-7 ","2009","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2009","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2009","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2009","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2009","Other degree","higher education","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2009","lower secondary degree","in school","","","",""
"4 on scale 1-7","2009","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2009","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2009","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2009","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2009","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2009","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2009","secondary school degree","in school","","","",""
"4 on scale 1-7","2009","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2009","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2009","secondary school degree","middle vocational","","","",""
"4 on scale 1-7","2009","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2009","secondary school degree","higher vocational","","","",""
"4 on scale 1-7","2009","secondary school degree","higher education","","","",""
"4 on scale 1-7","2009","college entrance qualification","in school","","","",""
"4 on scale 1-7","2009","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2009","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2009","college entrance qualification","middle vocational","","","",""
"4 on scale 1-7","2009","college entrance qualification","vocational + Abi","","","",""
"4 on scale 1-7","2009","college entrance qualification","higher vocational","","","",""
"4 on scale 1-7","2009","college entrance qualification","higher education","","","",""
"4 on scale 1-7","2009","Other degree","in school","","","",""
"4 on scale 1-7","2009","Other degree","inadequately","","","",""
"4 on scale 1-7","2009","Other degree","general elemantary","","","",""
"4 on scale 1-7","2009","Other degree","middle vocational","","","",""
"4 on scale 1-7","2009","Other degree","vocational + Abi","","","",""
"4 on scale 1-7","2009","Other degree","higher vocational","","","",""
"4 on scale 1-7","2009","Other degree","higher education","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","in school","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","inadequately","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","middle vocational","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","higher vocational","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","higher education","","","",""
"5 on scale 1-7","2009","lower secondary degree","in school","","","",""
"5 on scale 1-7","2009","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2009","lower secondary degree","general elemantary","","","",""
"5 on scale 1-7","2009","lower secondary degree","middle vocational","","","",""
"5 on scale 1-7","2009","lower secondary degree","vocational + Abi","","","",""
"5 on scale 1-7","2009","lower secondary degree","higher vocational","","","",""
"5 on scale 1-7","2009","lower secondary degree","higher education","","","",""
"5 on scale 1-7","2009","secondary school degree","in school","","","",""
"5 on scale 1-7","2009","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2009","secondary school degree","general elemantary","","","",""
"5 on scale 1-7","2009","secondary school degree","middle vocational","","","",""
"5 on scale 1-7","2009","secondary school degree","vocational + Abi","","","",""
"5 on scale 1-7","2009","secondary school degree","higher vocational","","","",""
"5 on scale 1-7","2009","secondary school degree","higher education","","","",""
"5 on scale 1-7","2009","college entrance qualification","in school","","","",""
"5 on scale 1-7","2009","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2009","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2009","college entrance qualification","middle vocational","","","",""
"5 on scale 1-7","2009","college entrance qualification","vocational + Abi","","","",""
"5 on scale 1-7","2009","college entrance qualification","higher vocational","","","",""
"5 on scale 1-7","2009","college entrance qualification","higher education","","","",""
"5 on scale 1-7","2009","Other degree","in school","","","",""
"5 on scale 1-7","2009","Other degree","inadequately","","","",""
"5 on scale 1-7","2009","Other degree","general elemantary","","","",""
"5 on scale 1-7","2009","Other degree","middle vocational","","","",""
"5 on scale 1-7","2009","Other degree","vocational + Abi","","","",""
"5 on scale 1-7","2009","Other degree","higher vocational","","","",""
"5 on scale 1-7","2009","Other degree","higher education","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","in school","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","inadequately","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","middle vocational","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","higher vocational","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2009","lower secondary degree","in school","","","",""
"6 on scale 1-7","2009","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2009","lower secondary degree","general elemantary","","","",""
"6 on scale 1-7","2009","lower secondary degree","middle vocational","","","",""
"6 on scale 1-7","2009","lower secondary degree","vocational + Abi","","","",""
"6 on scale 1-7","2009","lower secondary degree","higher vocational","","","",""
"6 on scale 1-7","2009","lower secondary degree","higher education","","","",""
"6 on scale 1-7","2009","secondary school degree","in school","","","",""
"6 on scale 1-7","2009","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2009","secondary school degree","general elemantary","","","",""
"6 on scale 1-7","2009","secondary school degree","middle vocational","","","",""
"6 on scale 1-7","2009","secondary school degree","vocational + Abi","","","",""
"6 on scale 1-7","2009","secondary school degree","higher vocational","","","",""
"6 on scale 1-7","2009","secondary school degree","higher education","","","",""
"6 on scale 1-7","2009","college entrance qualification","in school","","","",""
"6 on scale 1-7","2009","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2009","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2009","college entrance qualification","middle vocational","","","",""
"6 on scale 1-7","2009","college entrance qualification","vocational + Abi","","","",""
"6 on scale 1-7","2009","college entrance qualification","higher vocational","","","",""
"6 on scale 1-7","2009","college entrance qualification","higher education","","","",""
"6 on scale 1-7","2009","Other degree","in school","","","",""
"6 on scale 1-7","2009","Other degree","inadequately","","","",""
"6 on scale 1-7","2009","Other degree","general elemantary","","","",""
"6 on scale 1-7","2009","Other degree","middle vocational","","","",""
"6 on scale 1-7","2009","Other degree","vocational + Abi","","","",""
"6 on scale 1-7","2009","Other degree","higher vocational","","","",""
"6 on scale 1-7","2009","Other degree","higher education","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","in school","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","inadequately","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","middle vocational","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2009","lower secondary degree","in school","","","",""
"7 Strongly agree","2009","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2009","lower secondary degree","general elemantary","","","",""
"7 Strongly agree","2009","lower secondary degree","middle vocational","","","",""
"7 Strongly agree","2009","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2009","lower secondary degree","higher vocational","","","",""
"7 Strongly agree","2009","lower secondary degree","higher education","","","",""
"7 Strongly agree","2009","secondary school degree","in school","","","",""
"7 Strongly agree","2009","secondary school degree","inadequately","","","",""
"7 Strongly agree","2009","secondary school degree","general elemantary","","","",""
"7 Strongly agree","2009","secondary school degree","middle vocational","","","",""
"7 Strongly agree","2009","secondary school degree","vocational + Abi","","","",""
"7 Strongly agree","2009","secondary school degree","higher vocational","","","",""
"7 Strongly agree","2009","secondary school degree","higher education","","","",""
"7 Strongly agree","2009","college entrance qualification","in school","","","",""
"7 Strongly agree","2009","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2009","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2009","college entrance qualification","middle vocational","","","",""
"7 Strongly agree","2009","college entrance qualification","vocational + Abi","","","",""
"7 Strongly agree","2009","college entrance qualification","higher vocational","","","",""
"7 Strongly agree","2009","college entrance qualification","higher education","","","",""
"7 Strongly agree","2009","Other degree","in school","","","",""
"7 Strongly agree","2009","Other degree","inadequately","","","",""
"7 Strongly agree","2009","Other degree","general elemantary","","","",""
"7 Strongly agree","2009","Other degree","middle vocational","","","",""
"7 Strongly agree","2009","Other degree","vocational + Abi","","","",""
"7 Strongly agree","2009","Other degree","higher vocational","","","",""
"7 Strongly agree","2009","Other degree","higher education","","","",""
"7 Strongly agree","2009","no degree/no degree yet","in school","","","",""
"7 Strongly agree","2009","no degree/no degree yet","inadequately","","","",""
"7 Strongly agree","2009","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2009","no degree/no degree yet","middle vocational","","","",""
"7 Strongly agree","2009","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2009","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2009","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2010","lower secondary degree","in school","","","",""
"1 Strongly disagree","2010","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2010","lower secondary degree","general elemantary","205","0.216053604086309","0.191005050408978","0.24110215776364"
"1 Strongly disagree","2010","lower secondary degree","middle vocational","786","0.209296862722786","0.196394734547345","0.222198990898227"
"1 Strongly disagree","2010","lower secondary degree","vocational + Abi","3","","",""
"1 Strongly disagree","2010","lower secondary degree","higher vocational","57","0.156841845542158","0.118357285569027","0.19532640551529"
"1 Strongly disagree","2010","lower secondary degree","higher education","29","","",""
"1 Strongly disagree","2010","secondary school degree","in school","","","",""
"1 Strongly disagree","2010","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2010","secondary school degree","general elemantary","68","0.196087217106968","0.157275382396595","0.234899051817341"
"1 Strongly disagree","2010","secondary school degree","middle vocational","640","0.192930736013611","0.17984292280227","0.206018549224953"
"1 Strongly disagree","2010","secondary school degree","vocational + Abi","5","","",""
"1 Strongly disagree","2010","secondary school degree","higher vocational","127","0.255059681600103","0.219275399415436","0.290843963784771"
"1 Strongly disagree","2010","secondary school degree","higher education","123","0.237309663774954","0.201851408754812","0.272767918795096"
"1 Strongly disagree","2010","college entrance qualification","in school","","","",""
"1 Strongly disagree","2010","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2010","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2010","college entrance qualification","middle vocational","81","0.138264827185412","0.110759730806729","0.165769923564095"
"1 Strongly disagree","2010","college entrance qualification","vocational + Abi","149","0.210019638241409","0.182358904834573","0.237680371648244"
"1 Strongly disagree","2010","college entrance qualification","higher vocational","54","0.150959173140266","0.110311658116367","0.191606688164164"
"1 Strongly disagree","2010","college entrance qualification","higher education","655","0.223164364211572","0.208072725503292","0.238256002919852"
"1 Strongly disagree","2010","Other degree","in school","","","",""
"1 Strongly disagree","2010","Other degree","inadequately","2","","",""
"1 Strongly disagree","2010","Other degree","general elemantary","33","0.200046325451744","0.141928399794279","0.258164251109209"
"1 Strongly disagree","2010","Other degree","middle vocational","48","0.17577786535411","0.127420365158472","0.224135365549747"
"1 Strongly disagree","2010","Other degree","vocational + Abi","18","","",""
"1 Strongly disagree","2010","Other degree","higher vocational","7","","",""
"1 Strongly disagree","2010","Other degree","higher education","38","0.186828410930125","0.126052411987702","0.247604409872548"
"1 Strongly disagree","2010","no degree/no degree yet","in school","32","0.139340581206367","0.0979571570011982","0.180724005411536"
"1 Strongly disagree","2010","no degree/no degree yet","inadequately","28","","",""
"1 Strongly disagree","2010","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","middle vocational","7","","",""
"1 Strongly disagree","2010","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","higher vocational","1","","",""
"1 Strongly disagree","2010","no degree/no degree yet","higher education","1","","",""
"2 on scale 1-7 ","2010","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","general elemantary","189","0.168280877950561","0.145510804023769","0.191050951877354"
"2 on scale 1-7 ","2010","lower secondary degree","middle vocational","708","0.181802310000051","0.169570180087246","0.194034439912856"
"2 on scale 1-7 ","2010","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","higher vocational","72","0.21291384772528","0.169591286809309","0.25623640864125"
"2 on scale 1-7 ","2010","lower secondary degree","higher education","32","0.249944090347832","0.179469534921952","0.320418645773712"
"2 on scale 1-7 ","2010","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2010","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2010","secondary school degree","general elemantary","75","0.159421126714662","0.123636438568921","0.195205814860403"
"2 on scale 1-7 ","2010","secondary school degree","middle vocational","772","0.208480683548723","0.195007362960554","0.221954004136892"
"2 on scale 1-7 ","2010","secondary school degree","vocational + Abi","9","","",""
"2 on scale 1-7 ","2010","secondary school degree","higher vocational","135","0.218410235793684","0.184491739643309","0.252328731944058"
"2 on scale 1-7 ","2010","secondary school degree","higher education","158","0.261505136992822","0.224878303259704","0.29813197072594"
"2 on scale 1-7 ","2010","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","middle vocational","140","0.19884305868632","0.167038862694657","0.230647254677982"
"2 on scale 1-7 ","2010","college entrance qualification","vocational + Abi","227","0.260110864400739","0.230319653115444","0.289902075686034"
"2 on scale 1-7 ","2010","college entrance qualification","higher vocational","82","0.312076654083757","0.259470006880788","0.364683301286726"
"2 on scale 1-7 ","2010","college entrance qualification","higher education","841","0.266475312971447","0.250450415308744","0.28250021063415"
"2 on scale 1-7 ","2010","Other degree","in school","","","",""
"2 on scale 1-7 ","2010","Other degree","inadequately","7","","",""
"2 on scale 1-7 ","2010","Other degree","general elemantary","38","0.217567896257797","0.157625633371875","0.277510159143718"
"2 on scale 1-7 ","2010","Other degree","middle vocational","54","0.242901537960681","0.188419803298112","0.29738327262325"
"2 on scale 1-7 ","2010","Other degree","vocational + Abi","17","","",""
"2 on scale 1-7 ","2010","Other degree","higher vocational","13","","",""
"2 on scale 1-7 ","2010","Other degree","higher education","33","0.178013697927737","0.118368079109555","0.237659316745918"
"2 on scale 1-7 ","2010","no degree/no degree yet","in school","48","0.225911841009499","0.175938698494451","0.275884983524548"
"2 on scale 1-7 ","2010","no degree/no degree yet","inadequately","20","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","middle vocational","7","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","higher vocational","1","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","higher education","1","","",""
"3 on scale 1-7 ","2010","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","general elemantary","164","0.155410075458017","0.133359433040714","0.177460717875321"
"3 on scale 1-7 ","2010","lower secondary degree","middle vocational","638","0.173093825273529","0.161094905014945","0.185092745532114"
"3 on scale 1-7 ","2010","lower secondary degree","vocational + Abi","1","","",""
"3 on scale 1-7 ","2010","lower secondary degree","higher vocational","64","0.185204810657143","0.144094440166457","0.22631518114783"
"3 on scale 1-7 ","2010","lower secondary degree","higher education","34","0.213299403594277","0.146624307517151","0.279974499671403"
"3 on scale 1-7 ","2010","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2010","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2010","secondary school degree","general elemantary","77","0.184731543572084","0.14679516122898","0.222667925915188"
"3 on scale 1-7 ","2010","secondary school degree","middle vocational","649","0.184736959818526","0.171865234995239","0.197608684641814"
"3 on scale 1-7 ","2010","secondary school degree","vocational + Abi","3","","",""
"3 on scale 1-7 ","2010","secondary school degree","higher vocational","116","0.174541145238093","0.143380439217212","0.205701851258974"
"3 on scale 1-7 ","2010","secondary school degree","higher education","99","0.204540182553105","0.170921246268764","0.238159118837445"
"3 on scale 1-7 ","2010","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","middle vocational","130","0.209486025484235","0.177059328885837","0.241912722082633"
"3 on scale 1-7 ","2010","college entrance qualification","vocational + Abi","172","0.193319173464507","0.166501943114369","0.220136403814645"
"3 on scale 1-7 ","2010","college entrance qualification","higher vocational","73","0.237067135778655","0.188781406310613","0.285352865246698"
"3 on scale 1-7 ","2010","college entrance qualification","higher education","572","0.2065286845073","0.191855809703384","0.221201559311217"
"3 on scale 1-7 ","2010","Other degree","in school","","","",""
"3 on scale 1-7 ","2010","Other degree","inadequately","3","","",""
"3 on scale 1-7 ","2010","Other degree","general elemantary","37","0.215813782468994","0.156046764466831","0.275580800471158"
"3 on scale 1-7 ","2010","Other degree","middle vocational","53","0.242576210659465","0.188119276576631","0.297033144742299"
"3 on scale 1-7 ","2010","Other degree","vocational + Abi","13","","",""
"3 on scale 1-7 ","2010","Other degree","higher vocational","6","","",""
"3 on scale 1-7 ","2010","Other degree","higher education","31","0.234456293861001","0.168396762175984","0.300515825546018"
"3 on scale 1-7 ","2010","no degree/no degree yet","in school","51","0.180600292396181","0.134629808221072","0.22657077657129"
"3 on scale 1-7 ","2010","no degree/no degree yet","inadequately","14","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","middle vocational","5","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2010","lower secondary degree","in school","","","",""
"4 on scale 1-7","2010","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2010","lower secondary degree","general elemantary","202","0.173694585379452","0.150636557907325","0.196752612851579"
"4 on scale 1-7","2010","lower secondary degree","middle vocational","712","0.173256260660765","0.161252890815212","0.185259630506319"
"4 on scale 1-7","2010","lower secondary degree","vocational + Abi","3","","",""
"4 on scale 1-7","2010","lower secondary degree","higher vocational","64","0.165554077960913","0.126219900690689","0.204888255231136"
"4 on scale 1-7","2010","lower secondary degree","higher education","22","","",""
"4 on scale 1-7","2010","secondary school degree","in school","","","",""
"4 on scale 1-7","2010","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2010","secondary school degree","general elemantary","79","0.180811739857132","0.143189882111145","0.218433597603118"
"4 on scale 1-7","2010","secondary school degree","middle vocational","701","0.202092769563267","0.188774047330603","0.215411491795931"
"4 on scale 1-7","2010","secondary school degree","vocational + Abi","3","","",""
"4 on scale 1-7","2010","secondary school degree","higher vocational","99","0.149751311349123","0.120457966406718","0.179044656291528"
"4 on scale 1-7","2010","secondary school degree","higher education","92","0.140783746069804","0.111796094938737","0.16977139720087"
"4 on scale 1-7","2010","college entrance qualification","in school","","","",""
"4 on scale 1-7","2010","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2010","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2010","college entrance qualification","middle vocational","127","0.227252486498615","0.193860401767258","0.260644571229973"
"4 on scale 1-7","2010","college entrance qualification","vocational + Abi","138","0.147377968206307","0.123305526255695","0.171450410156919"
"4 on scale 1-7","2010","college entrance qualification","higher vocational","46","0.161255753293928","0.119500382440255","0.203011124147601"
"4 on scale 1-7","2010","college entrance qualification","higher education","473","0.166650880271056","0.153143326552203","0.180158433989909"
"4 on scale 1-7","2010","Other degree","in school","","","",""
"4 on scale 1-7","2010","Other degree","inadequately","4","","",""
"4 on scale 1-7","2010","Other degree","general elemantary","30","0.119980165989136","0.0727724100383883","0.167187921939883"
"4 on scale 1-7","2010","Other degree","middle vocational","33","0.143912040876004","0.0993189708096551","0.188505110942353"
"4 on scale 1-7","2010","Other degree","vocational + Abi","10","","",""
"4 on scale 1-7","2010","Other degree","higher vocational","5","","",""
"4 on scale 1-7","2010","Other degree","higher education","28","","",""
"4 on scale 1-7","2010","no degree/no degree yet","in school","59","0.200689267085407","0.152827156400415","0.248551377770398"
"4 on scale 1-7","2010","no degree/no degree yet","inadequately","13","","",""
"4 on scale 1-7","2010","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","middle vocational","5","","",""
"4 on scale 1-7","2010","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","higher vocational","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","higher education","","","",""
"5 on scale 1-7","2010","lower secondary degree","in school","","","",""
"5 on scale 1-7","2010","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2010","lower secondary degree","general elemantary","124","0.133870729729876","0.113145808624891","0.154595650834861"
"5 on scale 1-7","2010","lower secondary degree","middle vocational","466","0.116624960804569","0.106445106109415","0.126804815499723"
"5 on scale 1-7","2010","lower secondary degree","vocational + Abi","1","","",""
"5 on scale 1-7","2010","lower secondary degree","higher vocational","45","0.128551197958349","0.0931302619233839","0.163972133993314"
"5 on scale 1-7","2010","lower secondary degree","higher education","14","","",""
"5 on scale 1-7","2010","secondary school degree","in school","","","",""
"5 on scale 1-7","2010","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2010","secondary school degree","general elemantary","44","0.115386935125681","0.0841556354170829","0.146618234834279"
"5 on scale 1-7","2010","secondary school degree","middle vocational","365","0.0993324710290201","0.0894118503138778","0.109253091744162"
"5 on scale 1-7","2010","secondary school degree","vocational + Abi","2","","",""
"5 on scale 1-7","2010","secondary school degree","higher vocational","50","0.101858547888648","0.0770282589133969","0.1266888368639"
"5 on scale 1-7","2010","secondary school degree","higher education","46","0.0805587064356316","0.0578755352831537","0.103241877588109"
"5 on scale 1-7","2010","college entrance qualification","in school","","","",""
"5 on scale 1-7","2010","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2010","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2010","college entrance qualification","middle vocational","63","0.120445831246718","0.0945101544205506","0.146381508072886"
"5 on scale 1-7","2010","college entrance qualification","vocational + Abi","80","0.111561929977867","0.0901824479204604","0.132941412035274"
"5 on scale 1-7","2010","college entrance qualification","higher vocational","23","","",""
"5 on scale 1-7","2010","college entrance qualification","higher education","238","0.0920394662732717","0.0815614290148612","0.102517503531682"
"5 on scale 1-7","2010","Other degree","in school","","","",""
"5 on scale 1-7","2010","Other degree","inadequately","2","","",""
"5 on scale 1-7","2010","Other degree","general elemantary","16","","",""
"5 on scale 1-7","2010","Other degree","middle vocational","23","","",""
"5 on scale 1-7","2010","Other degree","vocational + Abi","5","","",""
"5 on scale 1-7","2010","Other degree","higher vocational","3","","",""
"5 on scale 1-7","2010","Other degree","higher education","16","","",""
"5 on scale 1-7","2010","no degree/no degree yet","in school","41","0.146148306211125","0.103933960116928","0.188362652305322"
"5 on scale 1-7","2010","no degree/no degree yet","inadequately","15","","",""
"5 on scale 1-7","2010","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","middle vocational","4","","",""
"5 on scale 1-7","2010","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","higher vocational","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","higher education","","","",""
