"plh0206i05","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2014","16-34 y.","Male","","","","","2"
"3 on scale 1-7 ","2014","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2014","66 and older","Female","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2014","66 and older","Male","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2014","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2014","66 and older","Female","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2014","66 and older","Male","","","","","5"
"6 on scale 1-7","2014","66 and older","Female","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2014","66 and older","Male","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Female","","","","","6"
"7 Strongly agree","2014","66 and older","Female","","","","","7"
"7 Strongly agree","2014","16-34 y.","Male","","","","","7"
"7 Strongly agree","2014","16-34 y.","Female","","","","","7"
"7 Strongly agree","2014","35-65 y.","Male","","","","","7"
"7 Strongly agree","2014","35-65 y.","Female","","","","","7"
"7 Strongly agree","2014","66 and older","Male","","","","","7"
"1 Strongly disagree","2015","16-34 y.","Female","942","0.257638060274747","0.243365960302226","0.271910160247267","1"
"1 Strongly disagree","2015","35-65 y.","Male","1469","0.197101833184813","0.187677797331036","0.206525869038589","1"
"1 Strongly disagree","2015","35-65 y.","Female","2598","0.303213969711594","0.293321230079785","0.313106709343403","1"
"1 Strongly disagree","2015","66 and older","Male","612","0.244062291003629","0.226924186885277","0.261200395121982","1"
"1 Strongly disagree","2015","66 and older","Female","826","0.328593684605812","0.310283957421212","0.346903411790413","1"
"1 Strongly disagree","2015","16-34 y.","Male","574","0.159621403482207","0.146584737257413","0.172658069707001","1"
"2 on scale 1-7 ","2015","66 and older","Female","613","0.243767757301479","0.227030847251061","0.260504667351898","2"
"2 on scale 1-7 ","2015","66 and older","Male","584","0.223989683232967","0.207354898490068","0.240624467975866","2"
"2 on scale 1-7 ","2015","35-65 y.","Male","1723","0.241168877096737","0.231034558276335","0.251303195917138","2"
"2 on scale 1-7 ","2015","35-65 y.","Female","2269","0.268654710098511","0.259114658530704","0.278194761666318","2"
"2 on scale 1-7 ","2015","16-34 y.","Female","935","0.256268733118251","0.242021489491804","0.270515976744697","2"
"2 on scale 1-7 ","2015","16-34 y.","Male","680","0.220653666045819","0.205893055737834","0.235414276353805","2"
"3 on scale 1-7 ","2015","66 and older","Female","359","0.137540609063884","0.124114679776079","0.150966538351689","3"
"3 on scale 1-7 ","2015","35-65 y.","Male","1160","0.182071760437565","0.17292978054227","0.19121374033286","3"
"3 on scale 1-7 ","2015","66 and older","Male","401","0.174448572234285","0.15930685240219","0.18959029206638","3"
"3 on scale 1-7 ","2015","16-34 y.","Female","595","0.176736521492186","0.164288291714064","0.189184751270309","3"
"3 on scale 1-7 ","2015","35-65 y.","Female","1197","0.14408744236935","0.136529213759246","0.151645670979454","3"
"3 on scale 1-7 ","2015","16-34 y.","Male","539","0.192386577071991","0.178356093464919","0.206417060679062","3"
"4 on scale 1-7","2015","66 and older","Female","344","0.129754834838757","0.116655714244583","0.14285395543293","4"
"4 on scale 1-7","2015","35-65 y.","Male","1164","0.17793965318257","0.168879207009293","0.187000099355847","4"
"4 on scale 1-7","2015","66 and older","Male","372","0.160796313249339","0.146139445637097","0.17545318086158","4"
"4 on scale 1-7","2015","16-34 y.","Female","492","0.149163751366096","0.137537768985702","0.16078973374649","4"
"4 on scale 1-7","2015","35-65 y.","Female","1103","0.138290684770233","0.130861021759864","0.145720347780602","4"
"4 on scale 1-7","2015","16-34 y.","Male","525","0.177744583449246","0.164136873251586","0.191352293646906","4"
"5 on scale 1-7","2015","35-65 y.","Male","647","0.0975562080614953","0.0905271213432429","0.104585294779748","5"
"5 on scale 1-7","2015","16-34 y.","Female","301","0.0818088586725403","0.0728646538511434","0.0907530634939372","5"
"5 on scale 1-7","2015","16-34 y.","Male","319","0.114804078126116","0.103457057284754","0.126151098967479","5"
"5 on scale 1-7","2015","66 and older","Female","164","0.0697591892295867","0.0598289899797089","0.0796893884794645","5"
"5 on scale 1-7","2015","66 and older","Male","219","0.0956874350042553","0.0839504602836438","0.107424409724867","5"
"5 on scale 1-7","2015","35-65 y.","Female","532","0.0691086572394585","0.0636497215066917","0.0745675929722253","5"
"6 on scale 1-7","2015","66 and older","Male","126","0.053663531144167","0.0446720374981489","0.0626550247901851","6"
"6 on scale 1-7","2015","66 and older","Female","132","0.0532089050020427","0.0444594943756457","0.0619583156284397","6"
"6 on scale 1-7","2015","16-34 y.","Female","182","0.046302803852541","0.0394450180213515","0.0531605896837305","6"
"6 on scale 1-7","2015","35-65 y.","Female","330","0.043356867432514","0.0389736179954741","0.047740116869554","6"
"6 on scale 1-7","2015","35-65 y.","Male","399","0.063061874138722","0.0573034949822703","0.0688202532951737","6"
"6 on scale 1-7","2015","16-34 y.","Male","190","0.0717888268005203","0.0626005236290008","0.0809771299720398","6"
"7 Strongly agree","2015","66 and older","Female","90","0.0373750199584381","0.0299810303387785","0.0447690095780977","7"
"7 Strongly agree","2015","16-34 y.","Male","205","0.0630008650240998","0.0543526526952196","0.0716490773529799","7"
"7 Strongly agree","2015","16-34 y.","Female","160","0.0320812712236392","0.0263305773295117","0.0378319651177667","7"
"7 Strongly agree","2015","35-65 y.","Male","283","0.0410997938980983","0.0363968706316916","0.045802717164505","7"
"7 Strongly agree","2015","35-65 y.","Female","264","0.0332876683783391","0.0294268215182099","0.0371485152384683","7"
"7 Strongly agree","2015","66 and older","Male","99","0.0473521741313578","0.0388778400240668","0.0558265082386487","7"
"1 Strongly disagree","2016","66 and older","Male","8","","","","1"
"1 Strongly disagree","2016","16-34 y.","Female","657","0.502727793252265","0.470627893505261","0.534827692999269","1"
"1 Strongly disagree","2016","35-65 y.","Male","809","0.565035810135034","0.536169061251542","0.593902559018527","1"
"1 Strongly disagree","2016","35-65 y.","Female","530","0.707245201344084","0.673536960600391","0.740953442087777","1"
"1 Strongly disagree","2016","66 and older","Female","13","","","","1"
"1 Strongly disagree","2016","16-34 y.","Male","957","0.50186602331516","0.476958554645914","0.526773491984406","1"
"2 on scale 1-7 ","2016","66 and older","Female","1","","","","2"
"2 on scale 1-7 ","2016","66 and older","Male","1","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Male","119","0.140905650001677","0.120646660874958","0.161164639128397","2"
"2 on scale 1-7 ","2016","35-65 y.","Female","55","0.136771198370551","0.111317003878453","0.162225392862649","2"
"2 on scale 1-7 ","2016","16-34 y.","Female","82","0.228076519101389","0.201138382626561","0.255014655576217","2"
"2 on scale 1-7 ","2016","16-34 y.","Male","189","0.163225268010359","0.144814979827758","0.181635556192961","2"
"3 on scale 1-7 ","2016","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2016","66 and older","Male","1","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Male","55","0.0973877618834748","0.0801239801128895","0.11465154365406","3"
"3 on scale 1-7 ","2016","35-65 y.","Female","31","0.0262874245670666","0.0144355108747842","0.038139338259349","3"
"3 on scale 1-7 ","2016","16-34 y.","Female","48","0.0756872837167542","0.0587063698720872","0.0926681975614211","3"
"3 on scale 1-7 ","2016","16-34 y.","Male","124","0.0848986151478885","0.0710135627743928","0.0987836675213842","3"
"4 on scale 1-7","2016","66 and older","Female","","","","","4"
"4 on scale 1-7","2016","66 and older","Male","1","","","","4"
"4 on scale 1-7","2016","35-65 y.","Male","61","0.0900275046221757","0.0733613703980089","0.106693638846343","4"
"4 on scale 1-7","2016","16-34 y.","Female","50","0.0558928369555126","0.0411449819885122","0.0706406919225131","4"
"4 on scale 1-7","2016","35-65 y.","Female","35","0.0521237861089165","0.0356576060331508","0.0685899661846822","4"
"4 on scale 1-7","2016","16-34 y.","Male","90","0.0836516783495754","0.0698595834528989","0.0974437732462519","4"
"5 on scale 1-7","2016","16-34 y.","Female","30","0.0557088968079424","0.0409838947907543","0.0704338988251305","5"
"5 on scale 1-7","2016","35-65 y.","Male","24","","","","5"
"5 on scale 1-7","2016","66 and older","Female","2","","","","5"
"5 on scale 1-7","2016","16-34 y.","Male","61","0.0650420268105343","0.0527575775551471","0.0773264760659214","5"
"5 on scale 1-7","2016","66 and older","Male","","","","","5"
"5 on scale 1-7","2016","35-65 y.","Female","16","","","","5"
"6 on scale 1-7","2016","66 and older","Female","","","","","6"
"6 on scale 1-7","2016","35-65 y.","Male","22","","","","6"
"6 on scale 1-7","2016","16-34 y.","Female","17","","","","6"
"6 on scale 1-7","2016","66 and older","Male","","","","","6"
"6 on scale 1-7","2016","16-34 y.","Male","32","0.035977280066868","0.0267000054780613","0.0452545546556748","6"
"6 on scale 1-7","2016","35-65 y.","Female","7","","","","6"
"7 Strongly agree","2016","66 and older","Female","","","","","7"
"7 Strongly agree","2016","16-34 y.","Male","95","0.0653391082996144","0.0530285924938835","0.0776496241053452","7"
"7 Strongly agree","2016","16-34 y.","Female","48","0.0454003717641916","0.0320350176498855","0.0587657258784977","7"
"7 Strongly agree","2016","35-65 y.","Male","43","0.0421989803487695","0.0304926234051771","0.0539053372923618","7"
"7 Strongly agree","2016","35-65 y.","Female","26","","","","7"
"7 Strongly agree","2016","66 and older","Male","","","","","7"
"1 Strongly disagree","2017","16-34 y.","Female","531","0.699937769744399","0.667334392868143","0.732541146620656","1"
"1 Strongly disagree","2017","35-65 y.","Male","401","0.764543589527242","0.728319359041354","0.800767820013129","1"
"1 Strongly disagree","2017","35-65 y.","Female","335","0.735627051000046","0.694327209109893","0.776926892890199","1"
"1 Strongly disagree","2017","66 and older","Male","7","","","","1"
"1 Strongly disagree","2017","66 and older","Female","20","","","","1"
"1 Strongly disagree","2017","16-34 y.","Male","723","0.652585058463189","0.624357012279174","0.680813104647204","1"
"2 on scale 1-7 ","2017","66 and older","Male","5","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Female","32","0.0664281594969914","0.0431064158423424","0.0897499031516405","2"
"2 on scale 1-7 ","2017","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Male","48","0.101108981886082","0.0753700113634686","0.126847952408696","2"
"2 on scale 1-7 ","2017","16-34 y.","Female","83","0.104827253927771","0.0830342180747995","0.126620289780742","2"
"2 on scale 1-7 ","2017","16-34 y.","Male","101","0.0900577962181658","0.0730868689639303","0.107028723472401","2"
"3 on scale 1-7 ","2017","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2017","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Male","18","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Female","17","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Female","43","0.0478777746606806","0.0326883776783517","0.0630671716430096","3"
"3 on scale 1-7 ","2017","16-34 y.","Male","64","0.0608528494356204","0.0466803877338385","0.0750253111374024","3"
"4 on scale 1-7","2017","35-65 y.","Male","29","","","","4"
"4 on scale 1-7","2017","35-65 y.","Female","21","","","","4"
"4 on scale 1-7","2017","16-34 y.","Female","44","0.0643907237625454","0.0469290401126728","0.0818524074124181","4"
"4 on scale 1-7","2017","16-34 y.","Male","80","0.0770005326454098","0.0611958565427209","0.0928052087480986","4"
"4 on scale 1-7","2017","66 and older","Male","1","","","","4"
"4 on scale 1-7","2017","66 and older","Female","","","","","4"
"5 on scale 1-7","2017","16-34 y.","Female","17","","","","5"
"5 on scale 1-7","2017","35-65 y.","Male","6","","","","5"
"5 on scale 1-7","2017","66 and older","Female","1","","","","5"
"5 on scale 1-7","2017","16-34 y.","Male","35","0.0370137851364093","0.0258212157613929","0.0482063545114257","5"
"5 on scale 1-7","2017","66 and older","Male","","","","","5"
"5 on scale 1-7","2017","35-65 y.","Female","5","","","","5"
"6 on scale 1-7","2017","35-65 y.","Male","5","","","","6"
"6 on scale 1-7","2017","66 and older","Male","1","","","","6"
"6 on scale 1-7","2017","66 and older","Female","","","","","6"
"6 on scale 1-7","2017","35-65 y.","Female","4","","","","6"
"6 on scale 1-7","2017","16-34 y.","Female","5","","","","6"
"6 on scale 1-7","2017","16-34 y.","Male","14","","","","6"
"7 Strongly agree","2017","16-34 y.","Male","76","0.069276605027647","0.0542229616411871","0.0843302484141068","7"
"7 Strongly agree","2017","16-34 y.","Female","36","0.0501817105187408","0.0346499674576066","0.0657134535798751","7"
"7 Strongly agree","2017","35-65 y.","Male","20","","","","7"
"7 Strongly agree","2017","35-65 y.","Female","24","","","","7"
"7 Strongly agree","2017","66 and older","Male","","","","","7"
"7 Strongly agree","2017","66 and older","Female","1","","","","7"
"1 Strongly disagree","2018","66 and older","Male","2","","","","1"
"1 Strongly disagree","2018","66 and older","Female","1","","","","1"
"1 Strongly disagree","2018","16-34 y.","Female","86","0.614436437132591","0.535213568611339","0.693659305653842","1"
"1 Strongly disagree","2018","35-65 y.","Male","55","0.761469543565682","0.669782655375881","0.853156431755483","1"
"1 Strongly disagree","2018","35-65 y.","Female","56","0.767927505577785","0.673635542977199","0.862219468178372","1"
"1 Strongly disagree","2018","16-34 y.","Male","49","0.547760905292284","0.454324868307635","0.641196942276933","1"
"2 on scale 1-7 ","2018","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Male","8","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Female","12","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Female","8","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Male","10","","","","2"
"3 on scale 1-7 ","2018","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Male","1","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Female","3","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Female","14","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Male","10","","","","3"
"4 on scale 1-7","2018","35-65 y.","Female","4","","","","4"
"4 on scale 1-7","2018","35-65 y.","Male","7","","","","4"
"4 on scale 1-7","2018","16-34 y.","Female","10","","","","4"
"4 on scale 1-7","2018","16-34 y.","Male","16","","","","4"
"4 on scale 1-7","2018","66 and older","Female","","","","","4"
"4 on scale 1-7","2018","66 and older","Male","1","","","","4"
"5 on scale 1-7","2018","66 and older","Female","","","","","5"
"5 on scale 1-7","2018","66 and older","Male","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Female","1","","","","5"
"5 on scale 1-7","2018","35-65 y.","Male","5","","","","5"
"5 on scale 1-7","2018","16-34 y.","Female","6","","","","5"
"5 on scale 1-7","2018","16-34 y.","Male","7","","","","5"
"6 on scale 1-7","2018","16-34 y.","Female","2","","","","6"
"6 on scale 1-7","2018","66 and older","Male","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Male","1","","","","6"
"6 on scale 1-7","2018","35-65 y.","Male","1","","","","6"
"6 on scale 1-7","2018","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2018","66 and older","Female","","","","","6"
"7 Strongly agree","2018","66 and older","Female","","","","","7"
"7 Strongly agree","2018","16-34 y.","Male","16","","","","7"
"7 Strongly agree","2018","16-34 y.","Female","15","","","","7"
"7 Strongly agree","2018","35-65 y.","Male","6","","","","7"
"7 Strongly agree","2018","35-65 y.","Female","5","","","","7"
"7 Strongly agree","2018","66 and older","Male","","","","","7"
"1 Strongly disagree","2019","66 and older","Male","2","","","","1"
"1 Strongly disagree","2019","66 and older","Female","1","","","","1"
"1 Strongly disagree","2019","35-65 y.","Male","29","","","","1"
"1 Strongly disagree","2019","35-65 y.","Female","42","0.559271773974919","0.439494891101511","0.679048656848327","1"
"1 Strongly disagree","2019","16-34 y.","Female","32","0.520143740506279","0.405538643955441","0.634748837057117","1"
"1 Strongly disagree","2019","16-34 y.","Male","31","0.435542374507464","0.321801244019153","0.549283504995775","1"
"2 on scale 1-7 ","2019","66 and older","Male","1","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Male","7","","","","2"
"2 on scale 1-7 ","2019","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Female","12","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Female","9","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Male","11","","","","2"
"3 on scale 1-7 ","2019","35-65 y.","Female","4","","","","3"
"3 on scale 1-7 ","2019","66 and older","Male","1","","","","3"
"3 on scale 1-7 ","2019","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Female","13","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Male","3","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Male","8","","","","3"
"4 on scale 1-7","2019","35-65 y.","Male","11","","","","4"
"4 on scale 1-7","2019","66 and older","Female","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Female","5","","","","4"
"4 on scale 1-7","2019","35-65 y.","Female","5","","","","4"
"4 on scale 1-7","2019","66 and older","Male","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Male","8","","","","4"
"5 on scale 1-7","2019","16-34 y.","Male","4","","","","5"
"5 on scale 1-7","2019","66 and older","Male","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Female","2","","","","5"
"5 on scale 1-7","2019","35-65 y.","Male","4","","","","5"
"5 on scale 1-7","2019","66 and older","Female","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Female","2","","","","5"
"6 on scale 1-7","2019","16-34 y.","Female","2","","","","6"
"6 on scale 1-7","2019","35-65 y.","Male","1","","","","6"
"6 on scale 1-7","2019","66 and older","Male","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Male","3","","","","6"
"6 on scale 1-7","2019","66 and older","Female","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Female","2","","","","6"
"7 Strongly agree","2019","16-34 y.","Male","8","","","","7"
"7 Strongly agree","2019","16-34 y.","Female","7","","","","7"
"7 Strongly agree","2019","35-65 y.","Male","3","","","","7"
"7 Strongly agree","2019","35-65 y.","Female","2","","","","7"
"7 Strongly agree","2019","66 and older","Male","","","","","7"
"7 Strongly agree","2019","66 and older","Female","","","","","7"
