"plh0206i05","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2014","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2014","direct migration background","Male","","","","","4"
"4 on scale 1-7","2014","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2014","direct migration background","Female","","","","","4"
"4 on scale 1-7","2014","no migration background","Female","","","","","4"
"4 on scale 1-7","2014","no migration background","Male","","","","","4"
"5 on scale 1-7","2014","direct migration background","Male","","","","","5"
"5 on scale 1-7","2014","no migration background","Female","","","","","5"
"5 on scale 1-7","2014","no migration background","Male","","","","","5"
"5 on scale 1-7","2014","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2014","direct migration background","Female","","","","","5"
"5 on scale 1-7","2014","indirect migration background","Male","","","","","5"
"6 on scale 1-7","2014","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2014","no migration background","Female","","","","","6"
"6 on scale 1-7","2014","no migration background","Male","","","","","6"
"6 on scale 1-7","2014","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2014","direct migration background","Male","","","","","6"
"6 on scale 1-7","2014","direct migration background","Female","","","","","6"
"7 Strongly agree","2014","indirect migration background","Female","","","","","7"
"7 Strongly agree","2014","no migration background","Male","","","","","7"
"7 Strongly agree","2014","no migration background","Female","","","","","7"
"7 Strongly agree","2014","direct migration background","Male","","","","","7"
"7 Strongly agree","2014","direct migration background","Female","","","","","7"
"7 Strongly agree","2014","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2015","no migration background","Female","2966","0.293411204283098","0.284660716494225","0.302161692071971","1"
"1 Strongly disagree","2015","direct migration background","Male","749","0.276835664440344","0.259829027446862","0.293842301433827","1"
"1 Strongly disagree","2015","direct migration background","Female","1150","0.345619615055681","0.32891360039493","0.362325629716432","1"
"1 Strongly disagree","2015","indirect migration background","Male","171","0.203142136472764","0.174724158871541","0.231560114073987","1"
"1 Strongly disagree","2015","indirect migration background","Female","250","0.269526540288527","0.240760639244099","0.298292441332956","1"
"1 Strongly disagree","2015","no migration background","Male","1735","0.183652347548679","0.17559035228083","0.191714342816528","1"
"2 on scale 1-7 ","2015","indirect migration background","Female","245","0.264142825646421","0.235560920931379","0.292724730361464","2"
"2 on scale 1-7 ","2015","indirect migration background","Male","170","0.253521967329156","0.222795046422287","0.284248888236026","2"
"2 on scale 1-7 ","2015","direct migration background","Male","571","0.2100497706767","0.194566956802574","0.225532584550826","2"
"2 on scale 1-7 ","2015","direct migration background","Female","737","0.230124603421495","0.215338617864984","0.244910588978006","2"
"2 on scale 1-7 ","2015","no migration background","Female","2835","0.264274894598176","0.255800741909715","0.272749047286636","2"
"2 on scale 1-7 ","2015","no migration background","Male","2246","0.234931585283774","0.226104291844302","0.243758878723246","2"
"3 on scale 1-7 ","2015","indirect migration background","Female","132","0.151238381627457","0.128011074101167","0.174465689153746","3"
"3 on scale 1-7 ","2015","direct migration background","Male","388","0.146516949160175","0.133075988612363","0.159957909707987","3"
"3 on scale 1-7 ","2015","indirect migration background","Male","129","0.169203755125549","0.142721498521209","0.19568601172989","3"
"3 on scale 1-7 ","2015","no migration background","Female","1623","0.151150097309952","0.144266266147385","0.158033928472519","3"
"3 on scale 1-7 ","2015","direct migration background","Female","396","0.139932378340887","0.127745739584922","0.152119017096852","3"
"3 on scale 1-7 ","2015","no migration background","Male","1583","0.190524892702631","0.182348074640544","0.198701710764718","3"
"4 on scale 1-7","2015","indirect migration background","Female","117","0.156219706130632","0.132682354761239","0.179757057500024","4"
"4 on scale 1-7","2015","direct migration background","Male","412","0.163983797754663","0.149910472026073","0.178057123483252","4"
"4 on scale 1-7","2015","indirect migration background","Male","134","0.166223294785003","0.139928272073104","0.192518317496901","4"
"4 on scale 1-7","2015","no migration background","Female","1466","0.138528658562638","0.131889687519804","0.145167629605472","4"
"4 on scale 1-7","2015","direct migration background","Female","356","0.131977068946346","0.120087301252093","0.143866836640599","4"
"4 on scale 1-7","2015","no migration background","Male","1515","0.176396059946811","0.168459900756322","0.184332219137301","4"
"5 on scale 1-7","2015","direct migration background","Male","233","0.0881617559771267","0.0773850027093201","0.0989385092449333","5"
"5 on scale 1-7","2015","no migration background","Female","744","0.0756562439337506","0.0705740680977886","0.0807384197697125","5"
"5 on scale 1-7","2015","no migration background","Male","886","0.104172970017668","0.097812395762551","0.110533544272784","5"
"5 on scale 1-7","2015","indirect migration background","Female","58","0.051885706746038","0.0375066893734398","0.0662647241186363","5"
"5 on scale 1-7","2015","indirect migration background","Male","66","0.0962313488738292","0.0754013305696181","0.11706136717804","5"
"5 on scale 1-7","2015","direct migration background","Female","195","0.0589107446369066","0.0506394937479822","0.067181995525831","5"
"6 on scale 1-7","2015","indirect migration background","Male","46","0.0507383058982014","0.0352371641490844","0.0662394476473183","6"
"6 on scale 1-7","2015","indirect migration background","Female","51","0.0571462073744583","0.0420977883473562","0.0721946264015604","6"
"6 on scale 1-7","2015","no migration background","Female","459","0.0471955527446415","0.0431202209850324","0.0512708845042506","6"
"6 on scale 1-7","2015","direct migration background","Female","134","0.0406128432192805","0.033678789879269","0.0475468965592921","6"
"6 on scale 1-7","2015","direct migration background","Male","148","0.0598961823884409","0.0508768082657517","0.06891555651113","6"
"6 on scale 1-7","2015","no migration background","Male","521","0.0645006957859843","0.0593861077675478","0.0696152838044208","6"
"7 Strongly agree","2015","indirect migration background","Female","61","0.0498406321864664","0.0357326471105189","0.0639486172624139","7"
"7 Strongly agree","2015","no migration background","Male","375","0.0458214487144527","0.0414677742189562","0.0501751232099492","7"
"7 Strongly agree","2015","no migration background","Female","308","0.0297833485677442","0.0265164799653411","0.0330502171701472","7"
"7 Strongly agree","2015","direct migration background","Male","158","0.0545558796025497","0.0459235575172289","0.0631882016878705","7"
"7 Strongly agree","2015","direct migration background","Female","145","0.0528227463794042","0.044965241680831","0.0606802510779775","7"
"7 Strongly agree","2015","indirect migration background","Male","54","0.0609391915154974","0.0440426456962764","0.0778357373347185","7"
"1 Strongly disagree","2016","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2016","no migration background","Female","1","","","","1"
"1 Strongly disagree","2016","direct migration background","Male","1773","0.546008899901014","0.527159209370941","0.564858590431088","1"
"1 Strongly disagree","2016","direct migration background","Female","1199","0.636952760846719","0.613600833527317","0.66030468816612","1"
"1 Strongly disagree","2016","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2016","no migration background","Male","1","","","","1"
"2 on scale 1-7 ","2016","indirect migration background","Female","4","","","","2"
"2 on scale 1-7 ","2016","indirect migration background","Male","1","","","","2"
"2 on scale 1-7 ","2016","direct migration background","Male","305","0.157148693119757","0.143369887829431","0.170927498410084","2"
"2 on scale 1-7 ","2016","direct migration background","Female","133","0.175815084205695","0.157329722781675","0.194300445629715","2"
"2 on scale 1-7 ","2016","no migration background","Female","1","","","","2"
"2 on scale 1-7 ","2016","no migration background","Male","3","","","","2"
"3 on scale 1-7 ","2016","indirect migration background","Female","2","","","","3"
"3 on scale 1-7 ","2016","indirect migration background","Male","1","","","","3"
"3 on scale 1-7 ","2016","direct migration background","Male","179","0.0834502907634567","0.0729796651061352","0.0939209164207782","3"
"3 on scale 1-7 ","2016","direct migration background","Female","75","0.0299141226138458","0.0216417369244382","0.0381865083032533","3"
"3 on scale 1-7 ","2016","no migration background","Female","2","","","","3"
"3 on scale 1-7 ","2016","no migration background","Male","","","","","3"
"4 on scale 1-7","2016","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2016","indirect migration background","Male","1","","","","4"
"4 on scale 1-7","2016","direct migration background","Male","152","0.0740307748173454","0.0641182310492852","0.0839433185854056","4"
"4 on scale 1-7","2016","no migration background","Female","1","","","","4"
"4 on scale 1-7","2016","direct migration background","Female","84","0.0618387483208193","0.0501422290720127","0.0735352675696259","4"
"4 on scale 1-7","2016","no migration background","Male","","","","","4"
"5 on scale 1-7","2016","no migration background","Female","1","","","","5"
"5 on scale 1-7","2016","direct migration background","Male","83","0.0509171309902662","0.0425944217303637","0.0592398402501687","5"
"5 on scale 1-7","2016","indirect migration background","Female","2","","","","5"
"5 on scale 1-7","2016","no migration background","Male","1","","","","5"
"5 on scale 1-7","2016","indirect migration background","Male","1","","","","5"
"5 on scale 1-7","2016","direct migration background","Female","45","0.0382432584114821","0.0289300866531593","0.0475564301698048","5"
"6 on scale 1-7","2016","indirect migration background","Female","3","","","","6"
"6 on scale 1-7","2016","direct migration background","Male","52","0.0348767056627978","0.0279306250203159","0.0418227863052796","6"
"6 on scale 1-7","2016","no migration background","Female","","","","","6"
"6 on scale 1-7","2016","indirect migration background","Male","2","","","","6"
"6 on scale 1-7","2016","no migration background","Male","","","","","6"
"6 on scale 1-7","2016","direct migration background","Female","21","","","","6"
"7 Strongly agree","2016","indirect migration background","Female","","","","","7"
"7 Strongly agree","2016","no migration background","Male","1","","","","7"
"7 Strongly agree","2016","no migration background","Female","2","","","","7"
"7 Strongly agree","2016","direct migration background","Male","136","0.0535675047453623","0.045042861283103","0.0620921482076217","7"
"7 Strongly agree","2016","direct migration background","Female","72","0.0421158695609624","0.0323622250264764","0.0518695140954484","7"
"7 Strongly agree","2016","indirect migration background","Male","1","","","","7"
"1 Strongly disagree","2017","no migration background","Female","","","","","1"
"1 Strongly disagree","2017","direct migration background","Male","1131","0.676194358299447","0.653506158291843","0.69888255830705","1"
"1 Strongly disagree","2017","direct migration background","Female","886","0.714279012607067","0.688918895530933","0.739639129683201","1"
"1 Strongly disagree","2017","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2017","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2017","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2017","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2017","direct migration background","Female","115","0.0914964762984206","0.0753115125608574","0.107681440035984","2"
"2 on scale 1-7 ","2017","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2017","direct migration background","Male","154","0.0936005066180648","0.0794777006743889","0.107723312561741","2"
"2 on scale 1-7 ","2017","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2017","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2017","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2017","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2017","direct migration background","Male","82","0.0548771067343028","0.0438347490807342","0.0659194643878714","3"
"3 on scale 1-7 ","2017","direct migration background","Female","60","0.0518349212779662","0.0393897912681322","0.0642800512878001","3"
"3 on scale 1-7 ","2017","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2017","no migration background","Male","","","","","3"
"4 on scale 1-7","2017","direct migration background","Male","110","0.071006046510813","0.0585529838067563","0.0834591092148698","4"
"4 on scale 1-7","2017","direct migration background","Female","65","0.0562150341442205","0.0432847221201142","0.0691453461683269","4"
"4 on scale 1-7","2017","no migration background","Female","","","","","4"
"4 on scale 1-7","2017","no migration background","Male","","","","","4"
"4 on scale 1-7","2017","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2017","indirect migration background","Female","","","","","4"
"5 on scale 1-7","2017","no migration background","Female","","","","","5"
"5 on scale 1-7","2017","direct migration background","Male","41","0.0301347997777175","0.0218456133279434","0.0384239862274916","5"
"5 on scale 1-7","2017","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2017","no migration background","Male","","","","","5"
"5 on scale 1-7","2017","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2017","direct migration background","Female","23","","","","5"
"6 on scale 1-7","2017","direct migration background","Male","20","","","","6"
"6 on scale 1-7","2017","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2017","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2017","direct migration background","Female","9","","","","6"
"6 on scale 1-7","2017","no migration background","Female","","","","","6"
"6 on scale 1-7","2017","no migration background","Male","","","","","6"
"7 Strongly agree","2017","no migration background","Male","","","","","7"
"7 Strongly agree","2017","no migration background","Female","","","","","7"
"7 Strongly agree","2017","direct migration background","Male","96","0.0611409466310169","0.0495240976534875","0.0727577956085464","7"
"7 Strongly agree","2017","direct migration background","Female","61","0.0568167317127084","0.0438215485174827","0.0698119149079341","7"
"7 Strongly agree","2017","indirect migration background","Male","","","","","7"
"7 Strongly agree","2017","indirect migration background","Female","","","","","7"
"1 Strongly disagree","2018","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2018","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2018","no migration background","Female","","","","","1"
"1 Strongly disagree","2018","direct migration background","Male","106","0.614940788553219","0.546642284075143","0.683239293031296","1"
"1 Strongly disagree","2018","direct migration background","Female","143","0.663316829507903","0.601291815400519","0.725341843615288","1"
"1 Strongly disagree","2018","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2018","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2018","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2018","direct migration background","Male","18","","","","2"
"2 on scale 1-7 ","2018","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2018","direct migration background","Female","20","","","","2"
"2 on scale 1-7 ","2018","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2018","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2018","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2018","direct migration background","Male","11","","","","3"
"3 on scale 1-7 ","2018","direct migration background","Female","17","","","","3"
"3 on scale 1-7 ","2018","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2018","no migration background","Male","","","","","3"
"4 on scale 1-7","2018","direct migration background","Female","14","","","","4"
"4 on scale 1-7","2018","direct migration background","Male","24","","","","4"
"4 on scale 1-7","2018","no migration background","Female","","","","","4"
"4 on scale 1-7","2018","no migration background","Male","","","","","4"
"4 on scale 1-7","2018","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2018","indirect migration background","Male","","","","","4"
"5 on scale 1-7","2018","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2018","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2018","direct migration background","Female","7","","","","5"
"5 on scale 1-7","2018","direct migration background","Male","12","","","","5"
"5 on scale 1-7","2018","no migration background","Female","","","","","5"
"5 on scale 1-7","2018","no migration background","Male","","","","","5"
"6 on scale 1-7","2018","no migration background","Female","","","","","6"
"6 on scale 1-7","2018","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2018","no migration background","Male","","","","","6"
"6 on scale 1-7","2018","direct migration background","Male","2","","","","6"
"6 on scale 1-7","2018","direct migration background","Female","2","","","","6"
"6 on scale 1-7","2018","indirect migration background","Female","","","","","6"
"7 Strongly agree","2018","indirect migration background","Female","","","","","7"
"7 Strongly agree","2018","no migration background","Male","","","","","7"
"7 Strongly agree","2018","no migration background","Female","","","","","7"
"7 Strongly agree","2018","direct migration background","Male","22","","","","7"
"7 Strongly agree","2018","direct migration background","Female","20","","","","7"
"7 Strongly agree","2018","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2019","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2019","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2019","direct migration background","Male","62","0.507410499425895","0.423076342665094","0.591744656186696","1"
"1 Strongly disagree","2019","direct migration background","Female","75","0.53343956636958","0.45080140637358","0.616077726365579","1"
"1 Strongly disagree","2019","no migration background","Female","","","","","1"
"1 Strongly disagree","2019","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2019","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2019","direct migration background","Male","19","","","","2"
"2 on scale 1-7 ","2019","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2019","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2019","direct migration background","Female","21","","","","2"
"2 on scale 1-7 ","2019","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2019","direct migration background","Female","17","","","","3"
"3 on scale 1-7 ","2019","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2019","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2019","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2019","direct migration background","Male","12","","","","3"
"3 on scale 1-7 ","2019","no migration background","Male","","","","","3"
"4 on scale 1-7","2019","direct migration background","Male","19","","","","4"
"4 on scale 1-7","2019","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2019","no migration background","Female","","","","","4"
"4 on scale 1-7","2019","direct migration background","Female","10","","","","4"
"4 on scale 1-7","2019","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2019","no migration background","Male","","","","","4"
"5 on scale 1-7","2019","no migration background","Male","","","","","5"
"5 on scale 1-7","2019","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2019","direct migration background","Female","4","","","","5"
"5 on scale 1-7","2019","direct migration background","Male","8","","","","5"
"5 on scale 1-7","2019","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2019","no migration background","Female","","","","","5"
"6 on scale 1-7","2019","no migration background","Female","","","","","6"
"6 on scale 1-7","2019","direct migration background","Male","4","","","","6"
"6 on scale 1-7","2019","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2019","no migration background","Male","","","","","6"
"6 on scale 1-7","2019","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2019","direct migration background","Female","4","","","","6"
"7 Strongly agree","2019","no migration background","Male","","","","","7"
"7 Strongly agree","2019","no migration background","Female","","","","","7"
"7 Strongly agree","2019","direct migration background","Male","11","","","","7"
"7 Strongly agree","2019","direct migration background","Female","9","","","","7"
"7 Strongly agree","2019","indirect migration background","Male","","","","","7"
"7 Strongly agree","2019","indirect migration background","Female","","","","","7"
