"plh0206i05","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2014","Not Working","Male","","","","","5"
"6 on scale 1-7","2014","Not Working","Female","","","","","6"
"6 on scale 1-7","2014","Full Time","Female","","","","","6"
"6 on scale 1-7","2014","Full Time","Male","","","","","6"
"6 on scale 1-7","2014","Not Working","Male","","","","","6"
"6 on scale 1-7","2014","Part Time","Male","","","","","6"
"6 on scale 1-7","2014","Part Time","Female","","","","","6"
"7 Strongly agree","2014","Not Working","Female","","","","","7"
"7 Strongly agree","2014","Full Time","Male","","","","","7"
"7 Strongly agree","2014","Full Time","Female","","","","","7"
"7 Strongly agree","2014","Part Time","Male","","","","","7"
"7 Strongly agree","2014","Part Time","Female","","","","","7"
"7 Strongly agree","2014","Not Working","Male","","","","","7"
"1 Strongly disagree","2015","Full Time","Female","980","0.288839461208055","0.273257629882094","0.304421292534017","1"
"1 Strongly disagree","2015","Part Time","Male","352","0.183566627145943","0.165702283560274","0.201430970731612","1"
"1 Strongly disagree","2015","Part Time","Female","1504","0.278657680034269","0.266595390135141","0.290719969933398","1"
"1 Strongly disagree","2015","Not Working","Male","1038","0.216965176215247","0.204560097913832","0.229370254516661","1"
"1 Strongly disagree","2015","Not Working","Female","1882","0.323143488954795","0.311180545191064","0.335106432718526","1"
"1 Strongly disagree","2015","Full Time","Male","1265","0.19050115051793","0.18076160281516","0.200240698220699","1"
"2 on scale 1-7 ","2015","Not Working","Female","1449","0.237297297926317","0.226415113300413","0.24817948255222","2"
"2 on scale 1-7 ","2015","Not Working","Male","980","0.226326593421046","0.213732683499087","0.238920503343005","2"
"2 on scale 1-7 ","2015","Part Time","Male","432","0.247642691147973","0.22772428177249","0.267561100523455","2"
"2 on scale 1-7 ","2015","Part Time","Female","1464","0.263201567492534","0.251353647043429","0.27504948794164","2"
"2 on scale 1-7 ","2015","Full Time","Female","904","0.291352300225172","0.27573050908776","0.306974091362583","2"
"2 on scale 1-7 ","2015","Full Time","Male","1575","0.231674296977082","0.221210399459122","0.242138194495042","2"
"3 on scale 1-7 ","2015","Not Working","Female","809","0.135767835216926","0.127005785554752","0.1445298848791","3"
"3 on scale 1-7 ","2015","Part Time","Male","306","0.177989503895849","0.16033865072779","0.195640357063907","3"
"3 on scale 1-7 ","2015","Not Working","Male","674","0.168963922165817","0.157686213144987","0.180241631186648","3"
"3 on scale 1-7 ","2015","Full Time","Female","498","0.154520588040312","0.142094022778897","0.166947153301727","3"
"3 on scale 1-7 ","2015","Part Time","Female","844","0.163479023226634","0.153529712781242","0.173428333672027","3"
"3 on scale 1-7 ","2015","Full Time","Male","1120","0.193564594777784","0.183765642913519","0.203363546642049","3"
"4 on scale 1-7","2015","Not Working","Female","768","0.134737199030127","0.126003266658182","0.143471131402073","4"
"4 on scale 1-7","2015","Part Time","Male","301","0.154491658092772","0.137813760993961","0.171169555191584","4"
"4 on scale 1-7","2015","Not Working","Male","655","0.161750083196777","0.150667960079818","0.172832206313737","4"
"4 on scale 1-7","2015","Full Time","Female","447","0.137819061569915","0.125967917894892","0.149670205244938","4"
"4 on scale 1-7","2015","Part Time","Female","724","0.143495667948999","0.13406358255025","0.152927753347748","4"
"4 on scale 1-7","2015","Full Time","Male","1105","0.187848620199055","0.178161284102238","0.197535956295873","4"
"5 on scale 1-7","2015","Part Time","Male","196","0.110192150224662","0.0957426352428606","0.124641665206463","5"
"5 on scale 1-7","2015","Full Time","Female","219","0.0719774305903034","0.0630918901172265","0.0808629710633802","5"
"5 on scale 1-7","2015","Full Time","Male","592","0.0998842786669161","0.0924475898000851","0.107320967533747","5"
"5 on scale 1-7","2015","Not Working","Female","395","0.0692107659352243","0.0627183766211416","0.0757031552493071","5"
"5 on scale 1-7","2015","Not Working","Male","397","0.0997933281891802","0.0907727199517306","0.10881393642663","5"
"5 on scale 1-7","2015","Part Time","Female","383","0.0758687336894244","0.0687447683642226","0.0829926990146262","5"
"6 on scale 1-7","2015","Not Working","Male","262","0.0647346614435438","0.0573292393910955","0.0721400834959922","6"
"6 on scale 1-7","2015","Not Working","Female","299","0.0564955308864635","0.0505898350075829","0.0624012267653441","6"
"6 on scale 1-7","2015","Full Time","Female","114","0.0324054269999971","0.0263176042860501","0.0384932497139441","6"
"6 on scale 1-7","2015","Part Time","Female","231","0.0447518715211011","0.0391891509342819","0.0503145921079203","6"
"6 on scale 1-7","2015","Part Time","Male","119","0.0694991181101291","0.0577642593768654","0.0812339768433927","6"
"6 on scale 1-7","2015","Full Time","Male","334","0.06014234023213","0.0542457211454596","0.0660389593188004","6"
"7 Strongly agree","2015","Not Working","Female","269","0.0433478820501469","0.0381388981995901","0.0485568659007038","7"
"7 Strongly agree","2015","Full Time","Male","254","0.0363847186291026","0.0317407078473489","0.0410287294108564","7"
"7 Strongly agree","2015","Full Time","Female","88","0.0230857313662457","0.0179226798804231","0.0282487828520683","7"
"7 Strongly agree","2015","Part Time","Male","98","0.0566182513826726","0.0459534742185656","0.0672830285467796","7"
"7 Strongly agree","2015","Part Time","Female","157","0.030545456087037","0.025915673687856","0.0351752384862181","7"
"7 Strongly agree","2015","Not Working","Male","235","0.0614662353683888","0.0542375851118728","0.0686948856249047","7"
"1 Strongly disagree","2016","Not Working","Male","1767","0.516004482017901","0.497091234283829","0.534917729751972","1"
"1 Strongly disagree","2016","Full Time","Female","","","","","1"
"1 Strongly disagree","2016","Part Time","Male","","","","","1"
"1 Strongly disagree","2016","Part Time","Female","","","","","1"
"1 Strongly disagree","2016","Not Working","Female","1191","0.565053119511462","0.541037903358109","0.589068335664816","1"
"1 Strongly disagree","2016","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2016","Not Working","Female","138","0.200582887684848","0.181184867306353","0.219980908063342","2"
"2 on scale 1-7 ","2016","Not Working","Male","309","0.162384951743933","0.148427252691067","0.176342650796799","2"
"2 on scale 1-7 ","2016","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2016","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2016","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2016","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2016","Not Working","Female","79","0.0609978614739695","0.0494043673388176","0.0725913556091214","3"
"3 on scale 1-7 ","2016","Not Working","Male","179","0.0875827563561154","0.0768842105388927","0.098281302173338","3"
"3 on scale 1-7 ","2016","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2016","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2016","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2016","Full Time","Male","","","","","3"
"4 on scale 1-7","2016","Not Working","Female","84","0.0539541987483986","0.0430097861766481","0.0648986113201491","4"
"4 on scale 1-7","2016","Not Working","Male","150","0.0845985769417841","0.0740666939684349","0.0951304599151333","4"
"4 on scale 1-7","2016","Part Time","Male","","","","","4"
"4 on scale 1-7","2016","Full Time","Female","","","","","4"
"4 on scale 1-7","2016","Part Time","Female","","","","","4"
"4 on scale 1-7","2016","Full Time","Male","","","","","4"
"5 on scale 1-7","2016","Full Time","Female","","","","","5"
"5 on scale 1-7","2016","Part Time","Male","","","","","5"
"5 on scale 1-7","2016","Not Working","Female","47","0.0442568304247619","0.0342939594373497","0.0542197014121742","5"
"5 on scale 1-7","2016","Full Time","Male","","","","","5"
"5 on scale 1-7","2016","Not Working","Male","85","0.0518376393352344","0.0434472392968531","0.0602280393736156","5"
"5 on scale 1-7","2016","Part Time","Female","","","","","5"
"6 on scale 1-7","2016","Not Working","Female","24","","","","6"
"6 on scale 1-7","2016","Part Time","Male","","","","","6"
"6 on scale 1-7","2016","Full Time","Female","","","","","6"
"6 on scale 1-7","2016","Not Working","Male","54","0.038818619364639","0.0315082146386294","0.0461290240906486","6"
"6 on scale 1-7","2016","Full Time","Male","","","","","6"
"6 on scale 1-7","2016","Part Time","Female","","","","","6"
"7 Strongly agree","2016","Not Working","Female","74","0.0470565128796987","0.0367984065888829","0.0573146191705145","7"
"7 Strongly agree","2016","Full Time","Male","","","","","7"
"7 Strongly agree","2016","Full Time","Female","","","","","7"
"7 Strongly agree","2016","Part Time","Male","","","","","7"
"7 Strongly agree","2016","Part Time","Female","","","","","7"
"7 Strongly agree","2016","Not Working","Male","138","0.0587729742403929","0.0498716477013989","0.0676743007793869","7"
"1 Strongly disagree","2017","Full Time","Female","","","","","1"
"1 Strongly disagree","2017","Part Time","Male","","","","","1"
"1 Strongly disagree","2017","Part Time","Female","","","","","1"
"1 Strongly disagree","2017","Not Working","Male","1131","0.676194358299447","0.653506158291843","0.69888255830705","1"
"1 Strongly disagree","2017","Not Working","Female","886","0.714279012607067","0.688918895530933","0.739639129683201","1"
"1 Strongly disagree","2017","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2017","Not Working","Male","154","0.0936005066180648","0.0794777006743889","0.107723312561741","2"
"2 on scale 1-7 ","2017","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2017","Not Working","Female","115","0.0914964762984206","0.0753115125608574","0.107681440035984","2"
"2 on scale 1-7 ","2017","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2017","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2017","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2017","Not Working","Male","82","0.0548771067343028","0.0438347490807342","0.0659194643878714","3"
"3 on scale 1-7 ","2017","Not Working","Female","60","0.0518349212779662","0.0393897912681322","0.0642800512878001","3"
"3 on scale 1-7 ","2017","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2017","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Male","","","","","3"
"4 on scale 1-7","2017","Part Time","Male","","","","","4"
"4 on scale 1-7","2017","Part Time","Female","","","","","4"
"4 on scale 1-7","2017","Full Time","Female","","","","","4"
"4 on scale 1-7","2017","Full Time","Male","","","","","4"
"4 on scale 1-7","2017","Not Working","Male","110","0.071006046510813","0.0585529838067563","0.0834591092148698","4"
"4 on scale 1-7","2017","Not Working","Female","65","0.0562150341442205","0.0432847221201142","0.0691453461683269","4"
"5 on scale 1-7","2017","Full Time","Female","","","","","5"
"5 on scale 1-7","2017","Part Time","Male","","","","","5"
"5 on scale 1-7","2017","Not Working","Female","23","","","","5"
"5 on scale 1-7","2017","Full Time","Male","","","","","5"
"5 on scale 1-7","2017","Not Working","Male","41","0.0301347997777175","0.0218456133279434","0.0384239862274916","5"
"5 on scale 1-7","2017","Part Time","Female","","","","","5"
"6 on scale 1-7","2017","Part Time","Male","","","","","6"
"6 on scale 1-7","2017","Not Working","Male","20","","","","6"
"6 on scale 1-7","2017","Not Working","Female","9","","","","6"
"6 on scale 1-7","2017","Part Time","Female","","","","","6"
"6 on scale 1-7","2017","Full Time","Female","","","","","6"
"6 on scale 1-7","2017","Full Time","Male","","","","","6"
"7 Strongly agree","2017","Full Time","Male","","","","","7"
"7 Strongly agree","2017","Full Time","Female","","","","","7"
"7 Strongly agree","2017","Part Time","Male","","","","","7"
"7 Strongly agree","2017","Part Time","Female","","","","","7"
"7 Strongly agree","2017","Not Working","Male","96","0.0611409466310169","0.0495240976534875","0.0727577956085464","7"
"7 Strongly agree","2017","Not Working","Female","61","0.0568167317127084","0.0438215485174827","0.0698119149079341","7"
"1 Strongly disagree","2018","Not Working","Male","106","0.614940788553219","0.546642284075143","0.683239293031296","1"
"1 Strongly disagree","2018","Not Working","Female","143","0.663316829507903","0.601291815400519","0.725341843615288","1"
"1 Strongly disagree","2018","Full Time","Female","","","","","1"
"1 Strongly disagree","2018","Part Time","Male","","","","","1"
"1 Strongly disagree","2018","Part Time","Female","","","","","1"
"1 Strongly disagree","2018","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2018","Not Working","Female","20","","","","2"
"2 on scale 1-7 ","2018","Not Working","Male","18","","","","2"
"2 on scale 1-7 ","2018","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2018","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2018","Not Working","Male","11","","","","3"
"3 on scale 1-7 ","2018","Not Working","Female","17","","","","3"
"3 on scale 1-7 ","2018","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2018","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2018","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2018","Full Time","Male","","","","","3"
"4 on scale 1-7","2018","Part Time","Female","","","","","4"
"4 on scale 1-7","2018","Part Time","Male","","","","","4"
"4 on scale 1-7","2018","Full Time","Female","","","","","4"
"4 on scale 1-7","2018","Full Time","Male","","","","","4"
"4 on scale 1-7","2018","Not Working","Female","14","","","","4"
"4 on scale 1-7","2018","Not Working","Male","24","","","","4"
"5 on scale 1-7","2018","Not Working","Female","7","","","","5"
"5 on scale 1-7","2018","Not Working","Male","12","","","","5"
"5 on scale 1-7","2018","Part Time","Female","","","","","5"
"5 on scale 1-7","2018","Part Time","Male","","","","","5"
"5 on scale 1-7","2018","Full Time","Female","","","","","5"
"5 on scale 1-7","2018","Full Time","Male","","","","","5"
"6 on scale 1-7","2018","Full Time","Female","","","","","6"
"6 on scale 1-7","2018","Not Working","Male","2","","","","6"
"6 on scale 1-7","2018","Full Time","Male","","","","","6"
"6 on scale 1-7","2018","Part Time","Male","","","","","6"
"6 on scale 1-7","2018","Part Time","Female","","","","","6"
"6 on scale 1-7","2018","Not Working","Female","2","","","","6"
"7 Strongly agree","2018","Not Working","Female","20","","","","7"
"7 Strongly agree","2018","Full Time","Male","","","","","7"
"7 Strongly agree","2018","Full Time","Female","","","","","7"
"7 Strongly agree","2018","Part Time","Male","","","","","7"
"7 Strongly agree","2018","Part Time","Female","","","","","7"
"7 Strongly agree","2018","Not Working","Male","22","","","","7"
"1 Strongly disagree","2019","Not Working","Male","62","0.507410499425895","0.423076342665094","0.591744656186696","1"
"1 Strongly disagree","2019","Not Working","Female","75","0.53343956636958","0.45080140637358","0.616077726365579","1"
"1 Strongly disagree","2019","Part Time","Male","","","","","1"
"1 Strongly disagree","2019","Part Time","Female","","","","","1"
"1 Strongly disagree","2019","Full Time","Female","","","","","1"
"1 Strongly disagree","2019","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2019","Not Working","Male","19","","","","2"
"2 on scale 1-7 ","2019","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2019","Not Working","Female","21","","","","2"
"2 on scale 1-7 ","2019","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2019","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2019","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2019","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2019","Not Working","Male","12","","","","3"
"3 on scale 1-7 ","2019","Not Working","Female","17","","","","3"
"3 on scale 1-7 ","2019","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2019","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2019","Full Time","Male","","","","","3"
"4 on scale 1-7","2019","Part Time","Male","","","","","4"
"4 on scale 1-7","2019","Not Working","Female","10","","","","4"
"4 on scale 1-7","2019","Full Time","Female","","","","","4"
"4 on scale 1-7","2019","Part Time","Female","","","","","4"
"4 on scale 1-7","2019","Not Working","Male","19","","","","4"
"4 on scale 1-7","2019","Full Time","Male","","","","","4"
"5 on scale 1-7","2019","Full Time","Male","","","","","5"
"5 on scale 1-7","2019","Not Working","Male","8","","","","5"
"5 on scale 1-7","2019","Part Time","Female","","","","","5"
"5 on scale 1-7","2019","Part Time","Male","","","","","5"
"5 on scale 1-7","2019","Not Working","Female","4","","","","5"
"5 on scale 1-7","2019","Full Time","Female","","","","","5"
"6 on scale 1-7","2019","Full Time","Female","","","","","6"
"6 on scale 1-7","2019","Part Time","Male","","","","","6"
"6 on scale 1-7","2019","Not Working","Male","4","","","","6"
"6 on scale 1-7","2019","Full Time","Male","","","","","6"
"6 on scale 1-7","2019","Not Working","Female","4","","","","6"
"6 on scale 1-7","2019","Part Time","Female","","","","","6"
"7 Strongly agree","2019","Full Time","Male","","","","","7"
"7 Strongly agree","2019","Full Time","Female","","","","","7"
"7 Strongly agree","2019","Part Time","Male","","","","","7"
"7 Strongly agree","2019","Part Time","Female","","","","","7"
"7 Strongly agree","2019","Not Working","Male","11","","","","7"
"7 Strongly agree","2019","Not Working","Female","9","","","","7"
