"plh0206i05","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2008","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2009","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2009","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2009","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2009","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2009","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2009","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2009","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2009","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2009","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2009","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2009","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2009","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2009","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2009","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2009","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2009","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2009","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2009","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2009","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2009","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2009","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2009","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2009","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2009","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2009","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2009","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2009","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2009","Single parent ","Urban Area","","","",""
"7 Strongly agree","2009","Single parent ","Rural Area","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2009","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2009","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2010","1-pers.-HH","Urban Area","479","0.254961064946007","0.23533786176142","0.274584268130594"
"1 Strongly disagree","2010","1-pers.-HH","Rural Area","201","0.236237043989542","0.207597042804251","0.264877045174833"
"1 Strongly disagree","2010","(Married) couple without C. ","Urban Area","932","0.218629501602839","0.206122160454771","0.231136842750908"
"1 Strongly disagree","2010","(Married) couple without C. ","Rural Area","416","0.190094867688008","0.173372599798439","0.206817135577577"
"1 Strongly disagree","2010","Single parent ","Urban Area","113","0.174101197829649","0.143214384252952","0.204988011406346"
"1 Strongly disagree","2010","Single parent ","Rural Area","66","0.223014620162568","0.17637441321479","0.269654827110346"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Urban Area","265","0.157077253507034","0.139718745017892","0.174435761996176"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Rural Area","118","0.192690086546498","0.166314547893903","0.219065625199094"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Urban Area","283","0.164784241252211","0.147462070421974","0.182106412082449"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Rural Area","144","0.0923743818390878","0.0749597227134986","0.109789040964677"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Urban Area","132","0.18052417612058","0.152212816130513","0.208835536110646"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Rural Area","55","0.111526675461583","0.0777679196389023","0.145285431284264"
"2 on scale 1-7 ","2010","1-pers.-HH","Urban Area","423","0.218470727280861","0.199866452907065","0.237075001654657"
"2 on scale 1-7 ","2010","1-pers.-HH","Rural Area","180","0.198908541359844","0.171993967779651","0.225823114940037"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Urban Area","1018","0.216494801635695","0.204031681367825","0.228957921903564"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Rural Area","436","0.195183377704118","0.178292088856864","0.212074666551371"
"2 on scale 1-7 ","2010","Single parent ","Urban Area","133","0.208558748053229","0.175466036317468","0.241651459788989"
"2 on scale 1-7 ","2010","Single parent ","Rural Area","60","0.216566977850691","0.170415625390507","0.262718330310874"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Urban Area","409","0.242612023543621","0.222162780664342","0.263061266422899"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Rural Area","191","0.193670559115363","0.167244063795259","0.220097054435467"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Urban Area","381","0.188830677314286","0.170556527821065","0.207104826807506"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Rural Area","235","0.226801999514332","0.201616264292977","0.251987734735687"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Urban Area","165","0.244537053576553","0.212899427048262","0.276174680104844"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Rural Area","80","0.196828026027932","0.154187495550857","0.239468556505006"
"3 on scale 1-7 ","2010","1-pers.-HH","Urban Area","346","0.18221180295934","0.164831707571517","0.199591898347164"
"3 on scale 1-7 ","2010","1-pers.-HH","Rural Area","138","0.166562555147463","0.141441092131382","0.191684018163544"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Urban Area","792","0.197489486719432","0.185442471354012","0.209536502084851"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Rural Area","390","0.182210420628426","0.165759117803503","0.198661723453349"
"3 on scale 1-7 ","2010","Single parent ","Urban Area","102","0.190566053608463","0.158575460916155","0.222556646300771"
"3 on scale 1-7 ","2010","Single parent ","Rural Area","47","0.131300791849449","0.093460387957863","0.169141195741036"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Urban Area","351","0.177199725510551","0.158984246084385","0.195415204936717"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Rural Area","138","0.149480797034019","0.125636403918922","0.173325190149117"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Urban Area","344","0.201998533488464","0.183251994822552","0.220745072154375"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Rural Area","189","0.19621612931865","0.17233126226242","0.220100996374881"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Urban Area","137","0.155483404108204","0.1288104518361","0.182156356380308"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Rural Area","63","0.24872094054995","0.20236219504319","0.295079686056709"
"4 on scale 1-7","2010","1-pers.-HH","Urban Area","313","0.162146303785974","0.145551156723214","0.178741450848734"
"4 on scale 1-7","2010","1-pers.-HH","Rural Area","136","0.14855522743939","0.124575626712978","0.172534828165802"
"4 on scale 1-7","2010","(Married) couple without C. ","Urban Area","723","0.173860683093648","0.162392108468239","0.185329257719056"
"4 on scale 1-7","2010","(Married) couple without C. ","Rural Area","395","0.173277844545909","0.157147478909099","0.18940821018272"
"4 on scale 1-7","2010","Single parent ","Urban Area","114","0.16805143510216","0.137595063663297","0.198507806541024"
"4 on scale 1-7","2010","Single parent ","Rural Area","59","0.179691822975846","0.136674829316146","0.222708816635546"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","301","0.172718908082092","0.154686307597635","0.190751508566548"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","174","0.178482771391661","0.152875812905491","0.204089729877831"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","326","0.187717349159984","0.169484651347495","0.205950046972473"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","234","0.2079730114005","0.183563487253981","0.232382535547018"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","130","0.195609089065107","0.166411091629084","0.22480708650113"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","59","0.19397084512851","0.151565708962648","0.236375981294373"
"5 on scale 1-7","2010","1-pers.-HH","Urban Area","169","0.095404073088112","0.0821772892495591","0.108630856926665"
"5 on scale 1-7","2010","1-pers.-HH","Rural Area","95","0.131148421722662","0.108388326852121","0.153908516593202"
"5 on scale 1-7","2010","(Married) couple without C. ","Urban Area","367","0.0989724941123442","0.0899358247948034","0.108009163429885"
"5 on scale 1-7","2010","(Married) couple without C. ","Rural Area","227","0.108168309274092","0.094931467539766","0.121405151008417"
"5 on scale 1-7","2010","Single parent ","Urban Area","56","0.0939866980721685","0.0702177866452426","0.117755609499094"
"5 on scale 1-7","2010","Single parent ","Rural Area","40","0.139271461901639","0.100478624490268","0.17806429931301"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","166","0.109694031625656","0.0947859071053537","0.124602156145959"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","129","0.154082540548255","0.129939485824763","0.178225595271747"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","221","0.128090071310602","0.112485972769119","0.143694169852084"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","128","0.125300005295449","0.105389103090592","0.145210907500305"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","71","0.115924949065559","0.0923604616272638","0.139489436503855"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","47","0.153272335216777","0.114637539565223","0.191907130868331"
"6 on scale 1-7","2010","1-pers.-HH","Urban Area","90","0.0441109639581995","0.034865674811232","0.053356253105167"
"6 on scale 1-7","2010","1-pers.-HH","Rural Area","49","0.0617341657735655","0.045506895126651","0.07796143642048"
"6 on scale 1-7","2010","(Married) couple without C. ","Urban Area","207","0.0573332268518658","0.0502982220052464","0.0643682316984852"
"6 on scale 1-7","2010","(Married) couple without C. ","Rural Area","143","0.0771065431284105","0.0657377515381815","0.0884753347186396"
"6 on scale 1-7","2010","Single parent ","Urban Area","30","0.0918333565709667","0.0683104051576151","0.115356307984318"
"6 on scale 1-7","2010","Single parent ","Rural Area","19","","",""
"6 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","100","0.0773936986765056","0.0646462615309341","0.0901411358220771"
"6 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","64","0.0689759639897143","0.0520294316360532","0.0859224963433753"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","121","0.0656858226159657","0.0541186443146633","0.0772530009172681"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","87","0.101780854819098","0.0835959918216663","0.119965717816529"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","46","0.0677667071029192","0.0492656957610206","0.0862677184448177"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","26","","",""
"7 Strongly agree","2010","1-pers.-HH","Urban Area","75","0.0426950639815062","0.0335926314759157","0.0517974964870968"
"7 Strongly agree","2010","1-pers.-HH","Rural Area","46","0.056854044567533","0.0412409182747365","0.0724671708603294"
"7 Strongly agree","2010","(Married) couple without C. ","Urban Area","156","0.0372198059841769","0.0314914139165192","0.0429481980518346"
"7 Strongly agree","2010","(Married) couple without C. ","Rural Area","108","0.0739586370310374","0.0628053585140488","0.0851119155480259"
"7 Strongly agree","2010","Single parent ","Urban Area","31","0.0729025107633636","0.0517265679989011","0.0940784535278261"
"7 Strongly agree","2010","Single parent ","Rural Area","15","","",""
"7 Strongly agree","2010","Couple + C. LE 16 ","Urban Area","96","0.0633043590545406","0.0516877886883629","0.0749209294207182"
"7 Strongly agree","2010","Couple + C. LE 16 ","Rural Area","45","0.0626172813744887","0.0464157120092828","0.0788188507396945"
"7 Strongly agree","2010","Couple + C. GT 16 ","Urban Area","86","0.0628933048584879","0.0515577738982211","0.0742288358187548"
"7 Strongly agree","2010","Couple + C. GT 16 ","Rural Area","45","0.049553617812884","0.0365013094027072","0.0626059262230609"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Urban Area","28","","",""
"7 Strongly agree","2010","Couple + C. LE and GT 16","Rural Area","4","","",""
"1 Strongly disagree","2011","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2011","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2011","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2011","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2011","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2011","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2011","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2011","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2011","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2011","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2011","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2011","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2011","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2011","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2011","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2011","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2011","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2011","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2011","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2011","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2011","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2011","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2011","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2011","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2011","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2011","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2011","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2011","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2011","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2011","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2011","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2011","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2011","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2011","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2011","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2011","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2011","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2011","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2011","Single parent ","Urban Area","","","",""
"7 Strongly agree","2011","Single parent ","Rural Area","","","",""
"7 Strongly agree","2011","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2011","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2011","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2011","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2012","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2012","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2012","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2012","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2012","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2012","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2012","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2012","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2012","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2012","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2012","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2012","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2012","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2012","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2012","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2012","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2012","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2012","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2012","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2012","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2012","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2012","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2012","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2012","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2012","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2012","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2012","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2012","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2012","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2012","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2012","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2012","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2012","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2012","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2012","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2012","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2012","(Married) couple without C. ","Urban Area","","","",""
