"plh0206i05","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2007","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2007","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2007","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Couple + C. LE and GT 16","","","","","3"
"4 on scale 1-7","2007","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2007","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2007","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2007","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2007","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2007","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2007","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2007","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2007","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2007","Not Working","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2007","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2007","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2007","Full Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2007","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2007","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2007","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2007","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2007","Full Time","Couple + C. GT 16 ","","","","","4"
"5 on scale 1-7","2007","Not Working","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2007","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2007","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2007","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2007","Not Working","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2007","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2007","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2007","Full Time","Single parent ","","","","","5"
"5 on scale 1-7","2007","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2007","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2007","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2007","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2007","Not Working","1-pers.-HH","","","","","5"
"5 on scale 1-7","2007","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2007","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2007","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2007","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2007","Full Time","1-pers.-HH","","","","","5"
"6 on scale 1-7","2007","Not Working","Single parent ","","","","","6"
"6 on scale 1-7","2007","Not Working","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2007","Not Working","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2007","Not Working","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2007","Full Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2007","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2007","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2007","Not Working","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2007","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2007","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2007","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2007","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2007","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2007","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2007","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2007","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2007","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2007","Full Time","(Married) couple without C. ","","","","","6"
"7 Strongly agree","2007","Not Working","Single parent ","","","","","7"
"7 Strongly agree","2007","Not Working","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2007","Not Working","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2007","Not Working","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2007","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2007","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2007","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2007","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2007","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2007","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2007","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2007","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2007","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2007","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2007","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2007","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2007","Not Working","1-pers.-HH","","","","","7"
"7 Strongly agree","2007","Not Working","(Married) couple without C. ","","","","","7"
"1 Strongly disagree","2008","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2008","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2008","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2008","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2008","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2008","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2008","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2008","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2008","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2008","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2008","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2008","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2008","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2008","Not Working","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2008","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2008","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2008","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2008","Full Time","Couple + C. LE 16 ","","","","","1"
"2 on scale 1-7 ","2008","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2008","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2008","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2008","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2008","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2008","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2008","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2008","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2008","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2008","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2008","Part Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2008","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2008","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2008","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2008","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2008","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2008","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2008","Full Time","Couple + C. LE 16 ","","","","","2"
"3 on scale 1-7 ","2008","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2008","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2008","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2008","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2008","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2008","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2008","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2008","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2008","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2008","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2008","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2008","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2008","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2008","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2008","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2008","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2008","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2008","Full Time","Couple + C. LE 16 ","","","","","3"
"4 on scale 1-7","2008","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2008","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2008","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2008","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2008","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2008","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2008","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2008","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2008","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2008","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2008","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2008","Not Working","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2008","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2008","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2008","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2008","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2008","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2008","Full Time","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2008","Not Working","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2008","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2008","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2008","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2008","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2008","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2008","Not Working","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2008","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2008","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2008","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2008","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2008","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2008","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2008","Not Working","1-pers.-HH","","","","","5"
"5 on scale 1-7","2008","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2008","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2008","Full Time","Single parent ","","","","","5"
"5 on scale 1-7","2008","Full Time","Couple + C. LE 16 ","","","","","5"
"6 on scale 1-7","2008","Not Working","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2008","Not Working","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2008","Not Working","Single parent ","","","","","6"
"6 on scale 1-7","2008","Not Working","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2008","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2008","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2008","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2008","Not Working","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2008","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2008","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2008","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2008","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2008","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2008","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2008","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2008","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2008","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2008","Full Time","Couple + C. LE 16 ","","","","","6"
"7 Strongly agree","2008","Not Working","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2008","Not Working","Single parent ","","","","","7"
"7 Strongly agree","2008","Not Working","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2008","Not Working","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2008","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2008","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2008","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2008","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2008","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2008","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2008","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2008","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2008","Not Working","1-pers.-HH","","","","","7"
"7 Strongly agree","2008","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2008","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2008","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2008","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2008","Not Working","(Married) couple without C. ","","","","","7"
"1 Strongly disagree","2009","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2009","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2009","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2009","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2009","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2009","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2009","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2009","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2009","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2009","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2009","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2009","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2009","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2009","Not Working","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2009","Full Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2009","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2009","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2009","Full Time","Single parent ","","","","","1"
"2 on scale 1-7 ","2009","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2009","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2009","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2009","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2009","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2009","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2009","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2009","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2009","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2009","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2009","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2009","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2009","Full Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2009","Part Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2009","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2009","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2009","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2009","Full Time","Single parent ","","","","","2"
"3 on scale 1-7 ","2009","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2009","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2009","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2009","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2009","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2009","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2009","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2009","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2009","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2009","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2009","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2009","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2009","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2009","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2009","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2009","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2009","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2009","Full Time","Couple + C. LE 16 ","","","","","3"
"4 on scale 1-7","2009","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2009","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2009","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2009","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2009","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2009","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2009","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2009","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2009","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2009","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2009","Not Working","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2009","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2009","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2009","Full Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2009","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2009","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2009","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2009","Full Time","Single parent ","","","","","4"
"5 on scale 1-7","2009","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2009","Not Working","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2009","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2009","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2009","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2009","Not Working","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2009","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2009","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2009","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2009","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2009","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2009","Not Working","1-pers.-HH","","","","","5"
"5 on scale 1-7","2009","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2009","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2009","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2009","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2009","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2009","Full Time","Single parent ","","","","","5"
"6 on scale 1-7","2009","Not Working","Single parent ","","","","","6"
"6 on scale 1-7","2009","Not Working","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2009","Not Working","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2009","Not Working","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2009","Not Working","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2009","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2009","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2009","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2009","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2009","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2009","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2009","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2009","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2009","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2009","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2009","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2009","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2009","Full Time","Couple + C. LE 16 ","","","","","6"
"7 Strongly agree","2009","Not Working","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2009","Not Working","Single parent ","","","","","7"
"7 Strongly agree","2009","Not Working","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2009","Not Working","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2009","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2009","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2009","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2009","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2009","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2009","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2009","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2009","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2009","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2009","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2009","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2009","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2009","Not Working","1-pers.-HH","","","","","7"
"7 Strongly agree","2009","Not Working","(Married) couple without C. ","","","","","7"
"1 Strongly disagree","2010","Not Working","Single parent ","42","0.150233251128448","0.106968885034359","0.193497617222537","1"
"1 Strongly disagree","2010","Not Working","Couple + C. LE 16 ","64","0.193752343693759","0.153802794452931","0.233701892934587","1"
"1 Strongly disagree","2010","Not Working","Couple + C. GT 16 ","124","0.186962100479837","0.158640709080509","0.215283491879164","1"
"1 Strongly disagree","2010","Not Working","Couple + C. LE and GT 16","50","0.175335221766747","0.129978723724495","0.220691719808998","1"
"1 Strongly disagree","2010","Full Time","Couple + C. GT 16 ","189","0.112617925747866","0.0955187641890203","0.129717087306711","1"
"1 Strongly disagree","2010","Full Time","Couple + C. LE and GT 16","69","0.14041237216128","0.107876773517303","0.172947970805256","1"
"1 Strongly disagree","2010","Part Time","1-pers.-HH","80","0.215632854779301","0.176487311383839","0.254778398174762","1"
"1 Strongly disagree","2010","Part Time","(Married) couple without C. ","217","0.202345814519304","0.178091878781998","0.226599750256609","1"
"1 Strongly disagree","2010","Part Time","Single parent ","68","0.181083006667499","0.13902206948513","0.223143943849868","1"
"1 Strongly disagree","2010","Part Time","Couple + C. LE 16 ","148","0.160054280330949","0.136126408189432","0.183982152472465","1"
"1 Strongly disagree","2010","Part Time","Couple + C. GT 16 ","114","0.138390050889125","0.11420344115302","0.162576660625231","1"
"1 Strongly disagree","2010","Part Time","Couple + C. LE and GT 16","68","0.185179806191368","0.143583631644057","0.226775980738679","1"
"1 Strongly disagree","2010","Not Working","1-pers.-HH","400","0.29918457199305","0.275051732454371","0.323317411531729","1"
"1 Strongly disagree","2010","Not Working","(Married) couple without C. ","740","0.235116241034606","0.220351494153551","0.249880987915661","1"
"1 Strongly disagree","2010","Full Time","1-pers.-HH","200","0.199833238620766","0.174174731399599","0.225491745841933","1"
"1 Strongly disagree","2010","Full Time","(Married) couple without C. ","391","0.177187083447825","0.160805591729447","0.193568575166203","1"
"1 Strongly disagree","2010","Full Time","Single parent ","69","0.231515626063271","0.183864571301135","0.279166680825407","1"
"1 Strongly disagree","2010","Full Time","Couple + C. LE 16 ","171","0.168871734563536","0.148259276349932","0.18948419277714","1"
"2 on scale 1-7 ","2010","Not Working","Single parent ","50","0.207635317323392","0.158520717112251","0.256749917534533","2"
"2 on scale 1-7 ","2010","Not Working","Couple + C. LE 16 ","102","0.272941949668187","0.22791486208845","0.317969037247924","2"
"2 on scale 1-7 ","2010","Part Time","1-pers.-HH","97","0.23505956723989","0.194698007815651","0.27542112666413","2"
"2 on scale 1-7 ","2010","Part Time","(Married) couple without C. ","242","0.224439423828024","0.199251914724479","0.249626932931568","2"
"2 on scale 1-7 ","2010","Part Time","Single parent ","72","0.202576544646903","0.158677078628881","0.246476010664924","2"
"2 on scale 1-7 ","2010","Part Time","Couple + C. LE 16 ","215","0.222344668348586","0.195208297912581","0.249481038784592","2"
"2 on scale 1-7 ","2010","Not Working","(Married) couple without C. ","697","0.202966717908024","0.188963185064284","0.216970250751764","2"
