"plh0206i05","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2007","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2007","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","66 and older","Single parent ","","","",""
"4 on scale 1-7","2007","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2007","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2007","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2007","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","66 and older","Single parent ","","","",""
"5 on scale 1-7","2007","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2007","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2007","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2007","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","66 and older","Single parent ","","","",""
"6 on scale 1-7","2007","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2007","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2007","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2007","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2007","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2007","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","66 and older","Single parent ","","","",""
"7 Strongly agree","2007","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2008","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2008","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2008","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","66 and older","Single parent ","","","",""
"1 Strongly disagree","2008","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2008","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2008","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2008","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2008","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2008","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","66 and older","Single parent ","","","",""
"4 on scale 1-7","2008","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2008","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2008","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2008","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","66 and older","Single parent ","","","",""
"5 on scale 1-7","2008","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2008","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2008","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2008","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","66 and older","Single parent ","","","",""
"6 on scale 1-7","2008","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2008","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2008","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2008","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2008","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2008","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","66 and older","Single parent ","","","",""
"7 Strongly agree","2008","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2009","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2009","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2009","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2009","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2009","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2009","66 and older","Single parent ","","","",""
"1 Strongly disagree","2009","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2009","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2009","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2009","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2009","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2009","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2009","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2009","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2009","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2009","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2009","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2009","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2009","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2009","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2009","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2009","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2009","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2009","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2009","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2009","66 and older","Single parent ","","","",""
"4 on scale 1-7","2009","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2009","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2009","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2009","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2009","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2009","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2009","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2009","66 and older","Single parent ","","","",""
"5 on scale 1-7","2009","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2009","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2009","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2009","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2009","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2009","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2009","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2009","66 and older","Single parent ","","","",""
"6 on scale 1-7","2009","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2009","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2009","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2009","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2009","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2009","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2009","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2009","66 and older","Single parent ","","","",""
"7 Strongly agree","2009","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2009","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2009","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2010","16-34 y.","1-pers.-HH","80","0.18234462910934","0.148865875912218","0.215823382306463"
"1 Strongly disagree","2010","16-34 y.","(Married) couple without C. ","83","0.123398555725192","0.0987868245709499","0.148010286879433"
"1 Strongly disagree","2010","16-34 y.","Single parent ","35","0.101355395280177","0.0697826784682927","0.132928112092061"
"1 Strongly disagree","2010","16-34 y.","Couple + C. LE 16 ","99","0.207010039291035","0.17579057121678","0.238229507365291"
"1 Strongly disagree","2010","16-34 y.","Couple + C. GT 16 ","90","0.101143822328616","0.0820803862730981","0.120207258384134"
"1 Strongly disagree","2010","16-34 y.","Couple + C. LE and GT 16","40","0.112252923982287","0.0782452012921058","0.146260646672469"
"1 Strongly disagree","2010","35-65 y.","1-pers.-HH","263","0.224608810928165","0.200047239838278","0.249170382018052"
"1 Strongly disagree","2010","35-65 y.","(Married) couple without C. ","659","0.209404561925971","0.194885764115756","0.223923359736186"
"1 Strongly disagree","2010","35-65 y.","Single parent ","131","0.295336713895431","0.254181332261869","0.336492095528994"
"1 Strongly disagree","2010","35-65 y.","Couple + C. LE 16 ","284","0.160386141134419","0.143868343427473","0.176903938841366"
"1 Strongly disagree","2010","35-65 y.","Couple + C. GT 16 ","308","0.159654620611543","0.14224795491772","0.177061286305366"
"1 Strongly disagree","2010","35-65 y.","Couple + C. LE and GT 16","147","0.19133828449105","0.162404629673439","0.220271939308661"
"1 Strongly disagree","2010","66 and older","1-pers.-HH","337","0.312667682324162","0.285518049585664","0.339817315062659"
"1 Strongly disagree","2010","66 and older","(Married) couple without C. ","606","0.235232582174745","0.218951210076834","0.251513954272655"
"1 Strongly disagree","2010","66 and older","Single parent ","13","","",""
"1 Strongly disagree","2010","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","66 and older","Couple + C. GT 16 ","29","","",""
"1 Strongly disagree","2010","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","16-34 y.","1-pers.-HH","103","0.182185756702293","0.148718340365952","0.215653173038634"
"2 on scale 1-7 ","2010","16-34 y.","(Married) couple without C. ","163","0.204033100683086","0.17387639816989","0.234189803196282"
"2 on scale 1-7 ","2010","16-34 y.","Single parent ","71","0.170848361403901","0.131473691729558","0.210223031078244"
"2 on scale 1-7 ","2010","16-34 y.","Couple + C. LE 16 ","143","0.261202618643963","0.227353498239819","0.295051739048107"
"2 on scale 1-7 ","2010","16-34 y.","Couple + C. GT 16 ","169","0.160469767398084","0.137263719790219","0.18367581500595"
"2 on scale 1-7 ","2010","16-34 y.","Couple + C. LE and GT 16","70","0.2402318098443","0.194207222424342","0.286256397264258"
"2 on scale 1-7 ","2010","35-65 y.","1-pers.-HH","252","0.221436385435375","0.196999049357333","0.245873721513418"
"2 on scale 1-7 ","2010","35-65 y.","(Married) couple without C. ","710","0.214912991295106","0.200255803041218","0.229570179548994"
"2 on scale 1-7 ","2010","35-65 y.","Single parent ","107","0.222008168014475","0.184515263400949","0.259501072628002"
"2 on scale 1-7 ","2010","35-65 y.","Couple + C. LE 16 ","454","0.220405819036593","0.201747404093429","0.239064233979757"
"2 on scale 1-7 ","2010","35-65 y.","Couple + C. GT 16 ","418","0.234463320563096","0.214329954407486","0.254596686718706"
"2 on scale 1-7 ","2010","35-65 y.","Couple + C. LE and GT 16","175","0.22783808355255","0.196985874519094","0.258690292586007"
"2 on scale 1-7 ","2010","66 and older","1-pers.-HH","248","0.219610510888544","0.195365557892009","0.243855463885078"
"2 on scale 1-7 ","2010","66 and older","(Married) couple without C. ","581","0.20477867754342","0.189288230526459","0.220269124560381"
"2 on scale 1-7 ","2010","66 and older","Single parent ","15","","",""
"2 on scale 1-7 ","2010","66 and older","Couple + C. LE 16 ","3","","",""
"2 on scale 1-7 ","2010","66 and older","Couple + C. GT 16 ","29","","",""
"2 on scale 1-7 ","2010","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","16-34 y.","1-pers.-HH","111","0.211083832476379","0.175701981053726","0.246465683899032"
"3 on scale 1-7 ","2010","16-34 y.","(Married) couple without C. ","170","0.257688660862534","0.224960113125979","0.29041720859909"
"3 on scale 1-7 ","2010","16-34 y.","Single parent ","62","0.160384370756679","0.121994574058481","0.198774167454877"
"3 on scale 1-7 ","2010","16-34 y.","Couple + C. LE 16 ","127","0.151730075946358","0.124086207163794","0.179373944728923"
"3 on scale 1-7 ","2010","16-34 y.","Couple + C. GT 16 ","192","0.216508528253312","0.190468524775869","0.242548531730755"
"3 on scale 1-7 ","2010","16-34 y.","Couple + C. LE and GT 16","61","0.150383671696798","0.111876124059915","0.188891219333681"
