"plh0206i05","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2013","Single parent ","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2013","1-pers.-HH","","","","","6"
"7 Strongly agree","2013","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2013","1-pers.-HH","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2013","Single parent ","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","","","","","7"
"1 Strongly disagree","2014","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2014","Single parent ","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2014","1-pers.-HH","","","","","1"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2014","1-pers.-HH","","","","","2"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2014","1-pers.-HH","","","","","3"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2014","Single parent ","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2014","1-pers.-HH","","","","","4"
"5 on scale 1-7","2014","Single parent ","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2014","1-pers.-HH","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","","","","","5"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2014","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2014","Single parent ","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","","","","","6"
"7 Strongly agree","2014","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2014","1-pers.-HH","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2014","Single parent ","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","","","","","7"
"1 Strongly disagree","2015","(Married) couple without C. ","2054","0.244062769185204","0.234601835959543","0.253523702410864","1"
"1 Strongly disagree","2015","Single parent ","673","0.259229347552576","0.241657234702222","0.27680146040293","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","1737","0.239139368798225","0.228930866432524","0.249347871163927","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","659","0.198019943404105","0.183637027041192","0.212402859767019","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","509","0.200292001133391","0.183632470275309","0.216951531991474","1"
"1 Strongly disagree","2015","1-pers.-HH","1153","0.297337823293792","0.282645456377598","0.312030190209985","1"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","614","0.274811294440054","0.256228627239257","0.293393961640852","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","744","0.24972491802818","0.234102368656026","0.265347467400335","2"
"2 on scale 1-7 ","2015","Single parent ","620","0.256152599475002","0.238648840490871","0.273656358459134","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","1758","0.25544783310938","0.245010666521162","0.265884999697598","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","1979","0.2404827714548","0.231069271143663","0.249896271765937","2"
"2 on scale 1-7 ","2015","1-pers.-HH","907","0.240272935492082","0.226539644432939","0.254006226551225","2"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","364","0.172538038958475","0.156809742288012","0.188266335628939","3"
"3 on scale 1-7 ","2015","Single parent ","354","0.162226632390305","0.147443571432449","0.177009693348161","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","521","0.185817745199902","0.171779425970411","0.199856064429392","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","1319","0.167360986774837","0.159138639146228","0.175583334403447","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","1019","0.163922162042523","0.155062316913248","0.172782007171799","3"
"3 on scale 1-7 ","2015","1-pers.-HH","554","0.154060897486027","0.14245685900989","0.165664935962164","3"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","329","0.168434526432443","0.152855904817139","0.184013148047747","4"
"4 on scale 1-7","2015","Single parent ","332","0.134913772414671","0.121214488760509","0.148613056068833","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","485","0.169809706715512","0.156258412130272","0.183361001300752","4"
"4 on scale 1-7","2015","(Married) couple without C. ","1213","0.163854309193507","0.155701444139726","0.172007174247288","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","1031","0.163659792059983","0.154805651266556","0.17251393285341","4"
"4 on scale 1-7","2015","1-pers.-HH","496","0.136952378461587","0.125901531417071","0.148003225506103","4"
"5 on scale 1-7","2015","Single parent ","190","0.086363971919779","0.0750999644849189","0.0976279793546391","5"
"5 on scale 1-7","2015","(Married) couple without C. ","643","0.0898162340102344","0.08351852912439","0.0961139388960787","5"
"5 on scale 1-7","2015","1-pers.-HH","281","0.0769514075599035","0.0683846995493804","0.0855181155704266","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","177","0.0731889350186186","0.0623475800747106","0.0840302899625267","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","262","0.0897741141083903","0.0794569376152922","0.100091290601488","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","550","0.0958973670751546","0.0888504989111496","0.10294423523916","5"
"6 on scale 1-7","2015","Couple + C. GT 16 ","158","0.0621331189678207","0.0534206171415202","0.0708456207941212","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","125","0.0649443790460778","0.0546865666637769","0.0752021914283788","6"
"6 on scale 1-7","2015","(Married) couple without C. ","421","0.0545593074923075","0.0495567520292983","0.0595618629553167","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","323","0.0451547220227048","0.040185344094222","0.0501240999511876","6"
"6 on scale 1-7","2015","Single parent ","115","0.0568323444062678","0.0475484059803959","0.0661162828321397","6"
"6 on scale 1-7","2015","1-pers.-HH","172","0.0531837066025978","0.0459707127721391","0.0603967004330566","6"
"7 Strongly agree","2015","Couple + C. LE and GT 16","99","0.0457908249709392","0.0370896826464263","0.054491967295452","7"
"7 Strongly agree","2015","1-pers.-HH","155","0.0412408511040112","0.0348492160691434","0.047632486138879","7"
"7 Strongly agree","2015","(Married) couple without C. ","289","0.0398636218891101","0.0355544364654862","0.044172807312734","7"
"7 Strongly agree","2015","Single parent ","105","0.0442813318413989","0.0360320643167294","0.0525305993660684","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","289","0.0367787548920294","0.032274266463584","0.0412832433204748","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","120","0.0447204535760904","0.0372606216247964","0.0521802855273843","7"
"1 Strongly disagree","2016","Couple + C. GT 16 ","55","0.493227212683206","0.385016234532684","0.601438190833728","1"
"1 Strongly disagree","2016","(Married) couple without C. ","110","0.354446929350627","0.282114169657949","0.426779689043306","1"
"1 Strongly disagree","2016","Single parent ","238","0.552812769801731","0.500194718386469","0.605430821216994","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","1348","0.567898054074961","0.545343269537752","0.590452838612169","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","295","0.517986217067914","0.469560588412566","0.566411845723262","1"
"1 Strongly disagree","2016","1-pers.-HH","598","0.625140066757039","0.594177391770061","0.656102741744018","1"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","31","0.04952907654599","0.0285016574734694","0.0705564956185107","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","6","","","","2"
"2 on scale 1-7 ","2016","Single parent ","25","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","188","0.167076495813652","0.150091297608478","0.184061694018825","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","22","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","110","0.121966871467965","0.101035789036613","0.142897953899317","2"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","24","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","7","","","","3"
"3 on scale 1-7 ","2016","Single parent ","18","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","87","0.0885799970004632","0.0756428804744699","0.101517113526457","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","15","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","71","0.0848082032891573","0.0669889178158004","0.102627488762514","3"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","22","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","7","","","","4"
"4 on scale 1-7","2016","Single parent ","27","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","7","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","80","0.0478211513489214","0.0381053268719603","0.0575369758258825","4"
"4 on scale 1-7","2016","1-pers.-HH","59","0.0610502077022144","0.0457365105928982","0.0763639048115306","4"
"5 on scale 1-7","2016","(Married) couple without C. ","4","","","","5"
"5 on scale 1-7","2016","Single parent ","12","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","12","","","","5"
"5 on scale 1-7","2016","1-pers.-HH","33","0.0319873692407735","0.0207323804006432","0.0432423580809039","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","4","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","44","0.0572816688218097","0.046701095810253","0.0678622418333664","5"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","10","","","","6"
"6 on scale 1-7","2016","Single parent ","5","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","4","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","1","","","","6"
"6 on scale 1-7","2016","1-pers.-HH","16","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","33","0.0217112494165666","0.0150755558941333","0.028346942939","6"
"7 Strongly agree","2016","Couple + C. LE and GT 16","15","","","","7"
"7 Strongly agree","2016","1-pers.-HH","52","0.0469820868587949","0.0334479059127087","0.060516267804881","7"
"7 Strongly agree","2016","(Married) couple without C. ","6","","","","7"
"7 Strongly agree","2016","Single parent ","18","","","","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","73","0.0496313835236266","0.0397427879484249","0.0595199790988284","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","2","","","","7"
"1 Strongly disagree","2017","(Married) couple without C. ","90","0.66873335200297","0.585890966389559","0.75157573761638","1"
"1 Strongly disagree","2017","Single parent ","111","0.580592577424723","0.507481554143436","0.653703600706011","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","779","0.71232948459476","0.685142476072929","0.739516493116591","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","36","0.59825268968943","0.472083616428564","0.724421762950295","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","225","0.75218620876974","0.703653255602494","0.800719161936987","1"
"1 Strongly disagree","2017","1-pers.-HH","373","0.667292523763882","0.628371585328811","0.706213462198953","1"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","9","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","87","0.0844150718870918","0.0677182966134215","0.101111847160762","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","28","","","","2"
"2 on scale 1-7 ","2017","Single parent ","14","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","16","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","52","0.0945250655038049","0.0703590191941169","0.118691111813493","2"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","3","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","10","","","","3"
"3 on scale 1-7 ","2017","Single parent ","11","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","47","0.0440735475390238","0.0317460611593129","0.0564010339187347","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","10","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","38","0.0574428998782257","0.0382223456573521","0.0766634540990994","3"
"4 on scale 1-7","2017","Single parent ","14","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","69","0.0691046019495742","0.0538718905608196","0.0843373133383288","4"
"4 on scale 1-7","2017","(Married) couple without C. ","2","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","40","0.0732657944319362","0.0517418371392876","0.0947897517245849","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","3","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","20","","","","4"
"5 on scale 1-7","2017","(Married) couple without C. ","2","","","","5"
"5 on scale 1-7","2017","Single parent ","4","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","4","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","14","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","26","","","","5"
"6 on scale 1-7","2017","Single parent ","3","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","2","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","2","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","10","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","1","","","","6"
"6 on scale 1-7","2017","1-pers.-HH","7","","","","6"
"7 Strongly agree","2017","1-pers.-HH","39","0.0654451888230268","0.0450167515718752","0.0858736260741785","7"
"7 Strongly agree","2017","(Married) couple without C. ","3","","","","7"
"7 Strongly agree","2017","Single parent ","18","","","","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","47","0.0472298073994744","0.0344896305876509","0.059969984211298","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","5","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","15","","","","7"
"1 Strongly disagree","2018","Couple + C. GT 16 ","11","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","64","0.653629223593564","0.563473655504712","0.743784791682416","1"
"1 Strongly disagree","2018","(Married) couple without C. ","16","","","","1"
"1 Strongly disagree","2018","Single parent ","14","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","86","0.596581029802744","0.517544090977733","0.675617968627754","1"
"1 Strongly disagree","2018","1-pers.-HH","4","","","","1"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","12","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","1","","","","2"
"2 on scale 1-7 ","2018","Single parent ","1","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","13","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","1","","","","2"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","1","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","6","","","","3"
"3 on scale 1-7 ","2018","Single parent ","3","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","11","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","2","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","","","","","3"
"4 on scale 1-7","2018","Couple + C. LE 16 ","15","","","","4"
"4 on scale 1-7","2018","Single parent ","5","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","1","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","6","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","2","","","","4"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","5","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","1","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","6","","","","5"
"5 on scale 1-7","2018","Single parent ","2","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","1","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","","","","","5"
"6 on scale 1-7","2018","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","1","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","","","","","6"
"6 on scale 1-7","2018","Single parent ","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","1","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","1","","","","6"
"7 Strongly agree","2018","Couple + C. LE and GT 16","13","","","","7"
"7 Strongly agree","2018","1-pers.-HH","1","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","1","","","","7"
"7 Strongly agree","2018","Single parent ","","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","16","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","2","","","","7"
"1 Strongly disagree","2019","Couple + C. GT 16 ","8","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","29","","","","1"
"1 Strongly disagree","2019","Single parent ","10","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","54","0.572899571610815","0.47917349140072","0.66662565182091","1"
"1 Strongly disagree","2019","(Married) couple without C. ","8","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","2","","","","1"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","3","","","","2"
"2 on scale 1-7 ","2019","Single parent ","1","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","8","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","3","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","21","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","1","","","","2"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","12","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","3","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","3","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","3","","","","3"
"3 on scale 1-7 ","2019","Single parent ","4","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","","","","","3"
"4 on scale 1-7","2019","Single parent ","1","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","11","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","8","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","3","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","2","","","","4"
"5 on scale 1-7","2019","1-pers.-HH","","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","1","","","","5"
"5 on scale 1-7","2019","Single parent ","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","8","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","1","","","","5"
"6 on scale 1-7","2019","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2019","Single parent ","","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","1","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","2","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","4","","","","6"
"7 Strongly agree","2019","1-pers.-HH","","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","1","","","","7"
"7 Strongly agree","2019","Single parent ","3","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","7","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","2","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","4","","","","7"
