"plh0206i05","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2014","Not Working","East Germany","","","",""
"6 on scale 1-7","2014","Full Time","West Germany","","","",""
"6 on scale 1-7","2014","Full Time","East Germany","","","",""
"6 on scale 1-7","2014","Part Time","West Germany","","","",""
"6 on scale 1-7","2014","Part Time","East Germany","","","",""
"6 on scale 1-7","2014","Not Working","West Germany","","","",""
"6 on scale 1-7","2014","Not Working","East Germany","","","",""
"7 Strongly agree","2014","Full Time","West Germany","","","",""
"7 Strongly agree","2014","Full Time","East Germany","","","",""
"7 Strongly agree","2014","Part Time","West Germany","","","",""
"7 Strongly agree","2014","Part Time","East Germany","","","",""
"7 Strongly agree","2014","Not Working","West Germany","","","",""
"7 Strongly agree","2014","Not Working","East Germany","","","",""
"1 Strongly disagree","2015","Full Time","West Germany","1834","0.22954055652319","0.220026879197051","0.239054233849328"
"1 Strongly disagree","2015","Full Time","East Germany","411","0.196961091795782","0.179483193216849","0.214438990374716"
"1 Strongly disagree","2015","Part Time","West Germany","1570","0.254819925142333","0.243670554649216","0.26596929563545"
"1 Strongly disagree","2015","Part Time","East Germany","286","0.222226220803005","0.199114258207986","0.245338183398025"
"1 Strongly disagree","2015","Not Working","West Germany","2379","0.284544568552628","0.274608899559451","0.294480237545805"
"1 Strongly disagree","2015","Not Working","East Germany","541","0.244997589460568","0.226984794379292","0.263010384541844"
"2 on scale 1-7 ","2015","Full Time","West Germany","1959","0.24932208239479","0.239535050490553","0.259109114299026"
"2 on scale 1-7 ","2015","Full Time","East Germany","520","0.262657955789118","0.243317777259713","0.281998134318522"
"2 on scale 1-7 ","2015","Part Time","West Germany","1565","0.260205686915478","0.248979896629655","0.2714314772013"
"2 on scale 1-7 ","2015","Part Time","East Germany","331","0.248986683944787","0.22494724065137","0.273026127238205"
"2 on scale 1-7 ","2015","Not Working","West Germany","1918","0.235682785733325","0.226336664204256","0.245028907262395"
"2 on scale 1-7 ","2015","Not Working","East Germany","511","0.218934932721588","0.201615758861082","0.236254106582094"
"3 on scale 1-7 ","2015","Full Time","West Germany","1246","0.176469681764737","0.167845484963593","0.185093878565881"
"3 on scale 1-7 ","2015","Full Time","East Germany","372","0.198141027181768","0.180623737933638","0.215658316429899"
"3 on scale 1-7 ","2015","Part Time","West Germany","923","0.163747987658559","0.154279957946649","0.173216017370469"
"3 on scale 1-7 ","2015","Part Time","East Germany","227","0.190643154363314","0.168806145192592","0.212480163534037"
"3 on scale 1-7 ","2015","Not Working","West Germany","1127","0.145204766316022","0.137446723822753","0.152962808809291"
"3 on scale 1-7 ","2015","Not Working","East Germany","356","0.171602389011833","0.155811480500942","0.187393297522724"
"4 on scale 1-7","2015","Full Time","West Germany","1221","0.177106911361552","0.168470500935887","0.185743321787217"
"4 on scale 1-7","2015","Full Time","East Germany","331","0.143726122429796","0.128308943900574","0.159143300959018"
"4 on scale 1-7","2015","Part Time","West Germany","840","0.148161073501803","0.139071388410236","0.157250758593371"
"4 on scale 1-7","2015","Part Time","East Germany","185","0.139507680225878","0.120246402890548","0.158768957561209"
"4 on scale 1-7","2015","Not Working","West Germany","1093","0.14764528255002","0.139833491033317","0.155457074066723"
"4 on scale 1-7","2015","Not Working","East Germany","330","0.141233657958209","0.126647777675266","0.155819538241152"
"5 on scale 1-7","2015","Full Time","West Germany","631","0.0882294939480904","0.0818130637383652","0.0946459241578157"
"5 on scale 1-7","2015","Full Time","East Germany","180","0.10063038917424","0.0874093868964288","0.113851391452052"
"5 on scale 1-7","2015","Part Time","West Germany","482","0.0843348280441399","0.0772247418079127","0.091444914280367"
"5 on scale 1-7","2015","Part Time","East Germany","97","0.0969991084781291","0.0805462831292725","0.113451933826986"
"5 on scale 1-7","2015","Not Working","West Germany","587","0.0778301508312896","0.0719307206276081","0.0837295810349711"
"5 on scale 1-7","2015","Not Working","East Germany","205","0.102547307455324","0.0898417434914088","0.115252871419239"
"6 on scale 1-7","2015","Full Time","West Germany","358","0.050130070437877","0.0451935034116164","0.0550666374641375"
"6 on scale 1-7","2015","Full Time","East Germany","90","0.0538467733280535","0.0439272391326815","0.0637663075234254"
"6 on scale 1-7","2015","Part Time","West Germany","285","0.0514319847560299","0.0457806124542208","0.057083357057839"
"6 on scale 1-7","2015","Part Time","East Germany","65","0.0568142617544212","0.0439454092510797","0.0696831142577627"
"6 on scale 1-7","2015","Not Working","West Germany","424","0.0592971898231356","0.0540963443687129","0.0644980352775583"
"6 on scale 1-7","2015","Not Working","East Germany","137","0.06339813239935","0.0531924564248133","0.0736038083738866"
"7 Strongly agree","2015","Full Time","West Germany","257","0.0292012035697644","0.0253922226115973","0.0330101845279315"
"7 Strongly agree","2015","Full Time","East Germany","85","0.0440366403012419","0.0350197162468884","0.0530535643555953"
"7 Strongly agree","2015","Part Time","West Germany","203","0.037298513981658","0.0324501566091222","0.0421468713541939"
"7 Strongly agree","2015","Part Time","East Germany","52","0.0448228904304642","0.0333200681693485","0.0563257126915799"
"7 Strongly agree","2015","Not Working","West Germany","394","0.0497952561935802","0.0450052811059307","0.0545852312812297"
"7 Strongly agree","2015","Not Working","East Germany","110","0.0572859909931282","0.0475531365328584","0.0670188454533981"
"1 Strongly disagree","2016","Full Time","West Germany","","","",""
"1 Strongly disagree","2016","Full Time","East Germany","","","",""
"1 Strongly disagree","2016","Part Time","West Germany","","","",""
"1 Strongly disagree","2016","Part Time","East Germany","","","",""
"1 Strongly disagree","2016","Not Working","West Germany","2461","0.520687631399071","0.504341317946905","0.537033944851236"
"1 Strongly disagree","2016","Not Working","East Germany","497","0.605709995666225","0.570283380755161","0.641136610577289"
"2 on scale 1-7 ","2016","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2016","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2016","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2016","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2016","Not Working","West Germany","369","0.177652693585605","0.16514620447522","0.19015918269599"
"2 on scale 1-7 ","2016","Not Working","East Germany","78","0.163377641767224","0.136576675791572","0.190178607742875"
"3 on scale 1-7 ","2016","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2016","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2016","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2016","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2016","Not Working","West Germany","220","0.0819172116548687","0.0729439490602201","0.0908904742495173"
"3 on scale 1-7 ","2016","Not Working","East Germany","38","0.0574944456255046","0.0406194252044526","0.0743694660465566"
"4 on scale 1-7","2016","Full Time","West Germany","","","",""
"4 on scale 1-7","2016","Full Time","East Germany","","","",""
"4 on scale 1-7","2016","Part Time","West Germany","","","",""
"4 on scale 1-7","2016","Part Time","East Germany","","","",""
"4 on scale 1-7","2016","Not Working","West Germany","198","0.0762174690436169","0.0675351846360134","0.0848997534512205"
"4 on scale 1-7","2016","Not Working","East Germany","36","0.0608821833663649","0.0435483526102315","0.0782160141224984"
"5 on scale 1-7","2016","Full Time","West Germany","","","",""
"5 on scale 1-7","2016","Full Time","East Germany","","","",""
"5 on scale 1-7","2016","Part Time","West Germany","","","",""
"5 on scale 1-7","2016","Part Time","East Germany","","","",""
"5 on scale 1-7","2016","Not Working","West Germany","108","0.0478596055318069","0.0408747580668258","0.0548444529967881"
"5 on scale 1-7","2016","Not Working","East Germany","24","","",""
"6 on scale 1-7","2016","Full Time","West Germany","","","",""
"6 on scale 1-7","2016","Full Time","East Germany","","","",""
"6 on scale 1-7","2016","Part Time","West Germany","","","",""
"6 on scale 1-7","2016","Part Time","East Germany","","","",""
"6 on scale 1-7","2016","Not Working","West Germany","68","0.0395659649529473","0.0331874948283287","0.045944435077566"
"6 on scale 1-7","2016","Not Working","East Germany","10","","",""
"7 Strongly agree","2016","Full Time","West Germany","","","",""
"7 Strongly agree","2016","Full Time","East Germany","","","",""
"7 Strongly agree","2016","Part Time","West Germany","","","",""
"7 Strongly agree","2016","Part Time","East Germany","","","",""
"7 Strongly agree","2016","Not Working","West Germany","164","0.0560994238320844","0.0485699574276765","0.0636288902364924"
"7 Strongly agree","2016","Not Working","East Germany","48","0.0465593152668483","0.0312857813075691","0.0618328492261275"
"1 Strongly disagree","2017","Full Time","West Germany","","","",""
"1 Strongly disagree","2017","Full Time","East Germany","","","",""
"1 Strongly disagree","2017","Part Time","West Germany","","","",""
"1 Strongly disagree","2017","Part Time","East Germany","","","",""
"1 Strongly disagree","2017","Not Working","West Germany","1832","0.691030786841847","0.673238954139802","0.708822619543893"
"1 Strongly disagree","2017","Not Working","East Germany","185","0.674831609115613","0.618109899174987","0.731553319056239"
"2 on scale 1-7 ","2017","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2017","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2017","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2017","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2017","Not Working","West Germany","245","0.0968003984243866","0.0854150893286957","0.108185707520077"
"2 on scale 1-7 ","2017","Not Working","East Germany","24","","",""
"3 on scale 1-7 ","2017","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2017","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2017","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2017","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2017","Not Working","West Germany","134","0.0545913961237409","0.0458438496137048","0.063338942633777"
"3 on scale 1-7 ","2017","Not Working","East Germany","8","","",""
"4 on scale 1-7","2017","Full Time","West Germany","","","",""
"4 on scale 1-7","2017","Full Time","East Germany","","","",""
"4 on scale 1-7","2017","Part Time","West Germany","","","",""
"4 on scale 1-7","2017","Part Time","East Germany","","","",""
"4 on scale 1-7","2017","Not Working","West Germany","154","0.0571252349000949","0.0481889832504518","0.0660614865497381"
"4 on scale 1-7","2017","Not Working","East Germany","21","","",""
"5 on scale 1-7","2017","Full Time","West Germany","","","",""
"5 on scale 1-7","2017","Full Time","East Germany","","","",""
"5 on scale 1-7","2017","Part Time","West Germany","","","",""
"5 on scale 1-7","2017","Part Time","East Germany","","","",""
"5 on scale 1-7","2017","Not Working","West Germany","58","0.0294638802099682","0.0229526176820368","0.0359751427378997"
"5 on scale 1-7","2017","Not Working","East Germany","6","","",""
"6 on scale 1-7","2017","Full Time","West Germany","","","",""
"6 on scale 1-7","2017","Full Time","East Germany","","","",""
"6 on scale 1-7","2017","Part Time","West Germany","","","",""
"6 on scale 1-7","2017","Part Time","East Germany","","","",""
"6 on scale 1-7","2017","Not Working","West Germany","27","","",""
"6 on scale 1-7","2017","Not Working","East Germany","2","","",""
"7 Strongly agree","2017","Full Time","West Germany","","","",""
"7 Strongly agree","2017","Full Time","East Germany","","","",""
"7 Strongly agree","2017","Part Time","West Germany","","","",""
"7 Strongly agree","2017","Part Time","East Germany","","","",""
"7 Strongly agree","2017","Not Working","West Germany","141","0.0587549273777011","0.0496999391655754","0.0678099155898268"
"7 Strongly agree","2017","Not Working","East Germany","16","","",""
"1 Strongly disagree","2018","Full Time","West Germany","","","",""
"1 Strongly disagree","2018","Full Time","East Germany","","","",""
"1 Strongly disagree","2018","Part Time","West Germany","","","",""
"1 Strongly disagree","2018","Part Time","East Germany","","","",""
"1 Strongly disagree","2018","Not Working","West Germany","218","0.637227259128439","0.588170437852218","0.686284080404661"
"1 Strongly disagree","2018","Not Working","East Germany","31","0.671378635278495","0.539861691850605","0.802895578706385"
"2 on scale 1-7 ","2018","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2018","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2018","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2018","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2018","Not Working","West Germany","34","0.0751511427010413","0.0482520219568197","0.102050263445263"
"2 on scale 1-7 ","2018","Not Working","East Germany","4","","",""
"3 on scale 1-7 ","2018","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2018","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2018","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2018","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2018","Not Working","West Germany","25","","",""
"3 on scale 1-7 ","2018","Not Working","East Germany","3","","",""
"4 on scale 1-7","2018","Full Time","West Germany","","","",""
"4 on scale 1-7","2018","Full Time","East Germany","","","",""
"4 on scale 1-7","2018","Part Time","West Germany","","","",""
"4 on scale 1-7","2018","Part Time","East Germany","","","",""
"4 on scale 1-7","2018","Not Working","West Germany","35","0.0590426080500908","0.0349932962170748","0.0830919198831069"
"4 on scale 1-7","2018","Not Working","East Germany","3","","",""
"5 on scale 1-7","2018","Full Time","West Germany","","","",""
"5 on scale 1-7","2018","Full Time","East Germany","","","",""
"5 on scale 1-7","2018","Part Time","West Germany","","","",""
"5 on scale 1-7","2018","Part Time","East Germany","","","",""
"5 on scale 1-7","2018","Not Working","West Germany","16","","",""
"5 on scale 1-7","2018","Not Working","East Germany","3","","",""
"6 on scale 1-7","2018","Full Time","West Germany","","","",""
"6 on scale 1-7","2018","Full Time","East Germany","","","",""
"6 on scale 1-7","2018","Part Time","West Germany","","","",""
"6 on scale 1-7","2018","Part Time","East Germany","","","",""
"6 on scale 1-7","2018","Not Working","West Germany","4","","",""
"6 on scale 1-7","2018","Not Working","East Germany","","","",""
"7 Strongly agree","2018","Full Time","West Germany","","","",""
"7 Strongly agree","2018","Full Time","East Germany","","","",""
"7 Strongly agree","2018","Part Time","West Germany","","","",""
"7 Strongly agree","2018","Part Time","East Germany","","","",""
"7 Strongly agree","2018","Not Working","West Germany","37","0.115506435657489","0.0828938421143878","0.14811902920059"
"7 Strongly agree","2018","Not Working","East Germany","5","","",""
"1 Strongly disagree","2019","Full Time","West Germany","","","",""
"1 Strongly disagree","2019","Full Time","East Germany","","","",""
"1 Strongly disagree","2019","Part Time","West Germany","","","",""
"1 Strongly disagree","2019","Part Time","East Germany","","","",""
"1 Strongly disagree","2019","Not Working","West Germany","125","0.550605197372246","0.489189131049152","0.61202126369534"
"1 Strongly disagree","2019","Not Working","East Germany","12","","",""
"2 on scale 1-7 ","2019","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2019","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2019","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2019","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2019","Not Working","West Germany","37","0.0978834563881945","0.0611946322951419","0.134572280481247"
"2 on scale 1-7 ","2019","Not Working","East Germany","3","","",""
"3 on scale 1-7 ","2019","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2019","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2019","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2019","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2019","Not Working","West Germany","26","","",""
"3 on scale 1-7 ","2019","Not Working","East Germany","3","","",""
"4 on scale 1-7","2019","Full Time","West Germany","","","",""
"4 on scale 1-7","2019","Full Time","East Germany","","","",""
"4 on scale 1-7","2019","Part Time","West Germany","","","",""
"4 on scale 1-7","2019","Part Time","East Germany","","","",""
"4 on scale 1-7","2019","Not Working","West Germany","26","","",""
"4 on scale 1-7","2019","Not Working","East Germany","3","","",""
"5 on scale 1-7","2019","Full Time","West Germany","","","",""
"5 on scale 1-7","2019","Full Time","East Germany","","","",""
"5 on scale 1-7","2019","Part Time","West Germany","","","",""
"5 on scale 1-7","2019","Part Time","East Germany","","","",""
"5 on scale 1-7","2019","Not Working","West Germany","10","","",""
"5 on scale 1-7","2019","Not Working","East Germany","2","","",""
"6 on scale 1-7","2019","Full Time","West Germany","","","",""
"6 on scale 1-7","2019","Full Time","East Germany","","","",""
"6 on scale 1-7","2019","Part Time","West Germany","","","",""
"6 on scale 1-7","2019","Part Time","East Germany","","","",""
"6 on scale 1-7","2019","Not Working","West Germany","8","","",""
"6 on scale 1-7","2019","Not Working","East Germany","","","",""
"7 Strongly agree","2019","Full Time","West Germany","","","",""
"7 Strongly agree","2019","Full Time","East Germany","","","",""
"7 Strongly agree","2019","Part Time","West Germany","","","",""
"7 Strongly agree","2019","Part Time","East Germany","","","",""
"7 Strongly agree","2019","Not Working","West Germany","20","","",""
"7 Strongly agree","2019","Not Working","East Germany","","","",""
