"plh0206i05","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2008","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2008","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2008","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2008","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2008","(0) in school","Male","","","",""
"5 on scale 1-7","2008","(0) in school","Female","","","",""
"5 on scale 1-7","2008","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2008","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2008","(1b) general elementary school","Male","","","",""
"5 on scale 1-7","2008","(1b) general elementary school","Female","","","",""
"5 on scale 1-7","2008","(1c) basic vocational qualification","Male","","","",""
"5 on scale 1-7","2008","(1c) basic vocational qualification","Female","","","",""
"5 on scale 1-7","2008","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2008","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2008","(2a) intermediate vocational","Male","","","",""
"5 on scale 1-7","2008","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2008","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2008","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2008","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2008","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2008","(0) in school","Male","","","",""
"6 on scale 1-7","2008","(0) in school","Female","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2008","(0) in school","Male","","","",""
"7 Strongly agree","2008","(0) in school","Female","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2008","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2008","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2009","(0) in school","Male","","","",""
"1 Strongly disagree","2009","(0) in school","Female","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2009","(0) in school","Male","","","",""
"2 on scale 1-7 ","2009","(0) in school","Female","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","Female","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","Male","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","Female","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","Male","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","Female","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","Male","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2009","(0) in school","Male","","","",""
"3 on scale 1-7 ","2009","(0) in school","Female","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","Male","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","Female","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","Male","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","Female","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","Male","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","Female","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","Male","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","Male","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2009","(0) in school","Male","","","",""
"4 on scale 1-7","2009","(0) in school","Female","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","Male","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","Female","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","Male","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","Female","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","Male","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","Female","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2009","(0) in school","Male","","","",""
"5 on scale 1-7","2009","(0) in school","Female","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","Male","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","Female","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","Male","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","Female","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","Male","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2009","(0) in school","Male","","","",""
"6 on scale 1-7","2009","(0) in school","Female","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2009","(0) in school","Male","","","",""
"7 Strongly agree","2009","(0) in school","Female","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2009","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2009","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2010","(0) in school","Male","","","",""
"1 Strongly disagree","2010","(0) in school","Female","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2010","(1b) general elementary school","Male","32","0.101622199609491","0.0700126480876613","0.133231751131322"
"1 Strongly disagree","2010","(1b) general elementary school","Female","208","0.260726080310742","0.231963257635768","0.289488902985716"
"1 Strongly disagree","2010","(1c) basic vocational qualification","Male","390","0.170703775263248","0.155475417379922","0.185932133146573"
"1 Strongly disagree","2010","(1c) basic vocational qualification","Female","493","0.245291797386415","0.22651479809959","0.26406879667324"
"1 Strongly disagree","2010","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2010","(2b) intermediate general qualification","Female","54","0.24790431591825","0.193613852805352","0.302194779031148"
"1 Strongly disagree","2010","(2a) intermediate vocational","Male","266","0.178657453127696","0.160590927069381","0.196723979186012"
"1 Strongly disagree","2010","(2a) intermediate vocational","Female","503","0.221654695635296","0.204836222354291","0.238473168916301"
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","Male","35","0.111103969458381","0.0758930270545205","0.146314911862241"
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","Female","54","0.159343610748458","0.120554339168813","0.198132882328102"
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","Male","83","0.160269992412249","0.129554763495686","0.190985221328813"
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","Female","151","0.220505040408358","0.190095146754221","0.250914934062495"
"1 Strongly disagree","2010","(3a) lower tertiary education","Male","144","0.176583777068509","0.150209811857864","0.202957742279153"
"1 Strongly disagree","2010","(3a) lower tertiary education","Female","171","0.255478217686911","0.223100417022218","0.287856018351603"
"1 Strongly disagree","2010","(3b) higher tertiary education","Male","254","0.190819008689339","0.169104929157286","0.212533088221392"
"1 Strongly disagree","2010","(3b) higher tertiary education","Female","283","0.271655752611649","0.24502836878147","0.298283136441828"
"2 on scale 1-7 ","2010","(0) in school","Male","","","",""
"2 on scale 1-7 ","2010","(0) in school","Female","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2010","(1b) general elementary school","Male","61","0.137467416949983","0.101444226521862","0.173490607378103"
"2 on scale 1-7 ","2010","(1b) general elementary school","Female","173","0.19811865159513","0.172005799366164","0.224231503824097"
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","Male","407","0.181872914216321","0.166260464022795","0.197485364409846"
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","Female","423","0.199624719089834","0.182180596319231","0.217068841860436"
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","Male","30","0.161626367333394","0.104588535134859","0.218664199531929"
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","Female","45","0.157374215640044","0.111588593930984","0.203159837349104"
"2 on scale 1-7 ","2010","(2a) intermediate vocational","Male","345","0.195002026819487","0.176315917796892","0.213688135842083"
"2 on scale 1-7 ","2010","(2a) intermediate vocational","Female","564","0.222150160283082","0.205318260160309","0.238982060405854"
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","Male","70","0.214127602049578","0.168165516980408","0.260089687118748"
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","Female","80","0.182798495260602","0.141836045189498","0.223760945331705"
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","Male","136","0.244372148853912","0.208394096940907","0.280350200766917"
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","Female","204","0.269124922497678","0.236593914497566","0.301655930497791"
"2 on scale 1-7 ","2010","(3a) lower tertiary education","Male","216","0.246416143002199","0.21661103571618","0.276221250288219"
"2 on scale 1-7 ","2010","(3a) lower tertiary education","Female","197","0.26834793904364","0.235452693370945","0.301243184716335"
"2 on scale 1-7 ","2010","(3b) higher tertiary education","Male","361","0.28253373650657","0.257654120720454","0.307413352292685"
"2 on scale 1-7 ","2010","(3b) higher tertiary education","Female","303","0.238717540674002","0.213198415873217","0.264236665474787"
"3 on scale 1-7 ","2010","(0) in school","Male","","","",""
"3 on scale 1-7 ","2010","(0) in school","Female","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2010","(1b) general elementary school","Male","57","0.196318947293012","0.154764500411104","0.23787339417492"
"3 on scale 1-7 ","2010","(1b) general elementary school","Female","147","0.151517940650653","0.12802756646811","0.175008314833196"
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","Male","392","0.172801691681179","0.157499435049148","0.188103948313209"
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","Female","354","0.183442765965384","0.166552411950804","0.200333119979964"
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","Female","54","0.239034807185886","0.185410965634278","0.292658648737495"
"3 on scale 1-7 ","2010","(2a) intermediate vocational","Male","331","0.181235942285971","0.163068094938506","0.199403789633436"
"3 on scale 1-7 ","2010","(2a) intermediate vocational","Female","436","0.186849505044994","0.171066365803722","0.202632644286266"
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","Male","53","0.179273567227362","0.136295714009561","0.222251420445163"
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","Female","86","0.250136702126333","0.204236479010021","0.296036925242645"
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","Male","111","0.195803662989839","0.162579866096899","0.229027459882778"
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","Female","155","0.198769245565093","0.169497246321727","0.228041244808459"
"3 on scale 1-7 ","2010","(3a) lower tertiary education","Male","159","0.217791625360789","0.189243858782502","0.246339391939076"
"3 on scale 1-7 ","2010","(3a) lower tertiary education","Female","124","0.193606589577122","0.164272997077989","0.222940182076255"
"3 on scale 1-7 ","2010","(3b) higher tertiary education","Male","259","0.200798842475222","0.178661961750698","0.222935723199747"
"3 on scale 1-7 ","2010","(3b) higher tertiary education","Female","206","0.22212112099053","0.197238185338158","0.247004056642902"
"4 on scale 1-7","2010","(0) in school","Male","33","0.196655417096397","0.13387970867964","0.259431125513155"
"4 on scale 1-7","2010","(0) in school","Female","","","",""
"4 on scale 1-7","2010","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2010","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2010","(1b) general elementary school","Male","87","0.204863417221402","0.162640561171047","0.247086273271758"
"4 on scale 1-7","2010","(1b) general elementary school","Female","149","0.143058530669531","0.120119818427627","0.165997242911434"
"4 on scale 1-7","2010","(1c) basic vocational qualification","Male","472","0.187587493493731","0.171787136193425","0.203387850794036"
"4 on scale 1-7","2010","(1c) basic vocational qualification","Female","331","0.150550437611537","0.134943957922016","0.166156917301058"
"4 on scale 1-7","2010","(2b) intermediate general qualification","Male","41","0.192458298970857","0.131372691044587","0.253543906897128"
"4 on scale 1-7","2010","(2b) intermediate general qualification","Female","38","0.171470012664214","0.124079308695468","0.21886071663296"
"4 on scale 1-7","2010","(2a) intermediate vocational","Male","350","0.190991284523237","0.172452327520542","0.209530241525932"
"4 on scale 1-7","2010","(2a) intermediate vocational","Female","450","0.196223920386912","0.180143201512863","0.212304639260961"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","Male","76","0.24317275575375","0.195106176628516","0.291239334878984"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","Female","58","0.192257231863617","0.150492190131552","0.234022273595681"
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Male","107","0.179897356499108","0.147738225223799","0.212056487774416"
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Female","97","0.122907542872057","0.098824523142944","0.146990562601171"
"4 on scale 1-7","2010","(3a) lower tertiary education","Male","136","0.151916605546545","0.127090292791841","0.17674291830125"
"4 on scale 1-7","2010","(3a) lower tertiary education","Female","110","0.140973292086434","0.115138590098979","0.166807994073888"
"4 on scale 1-7","2010","(3b) higher tertiary education","Male","217","0.186581864380801","0.165054076271958","0.208109652489643"
"4 on scale 1-7","2010","(3b) higher tertiary education","Female","159","0.158692669963753","0.136819764883702","0.180565575043805"
"5 on scale 1-7","2010","(0) in school","Male","","","",""
"5 on scale 1-7","2010","(0) in school","Female","","","",""
"5 on scale 1-7","2010","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2010","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2010","(1b) general elementary school","Male","53","0.161032337636587","0.122579916312645","0.19948475896053"
"5 on scale 1-7","2010","(1b) general elementary school","Female","89","0.105531342194918","0.0854029137545352","0.1256597706353"
"5 on scale 1-7","2010","(1c) basic vocational qualification","Male","325","0.124437394482751","0.1110777246716","0.137797064293902"
"5 on scale 1-7","2010","(1c) basic vocational qualification","Female","200","0.0978639765612162","0.0848968848092341","0.110831068313198"
"5 on scale 1-7","2010","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2010","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2010","(2a) intermediate vocational","Male","216","0.119082669148412","0.103807227358376","0.134358110938447"
"5 on scale 1-7","2010","(2a) intermediate vocational","Female","200","0.0837480366606368","0.0725315531275837","0.0949645201936899"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","Male","39","0.149013923931871","0.109114922151293","0.188912925712449"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","Female","30","0.102710812854027","0.0705364957182967","0.134885129989758"
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Male","57","0.121664731023215","0.0942950130136702","0.149034449032759"
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Female","59","0.120620946048107","0.0967319219375219","0.144509970158692"
"5 on scale 1-7","2010","(3a) lower tertiary education","Male","92","0.13000137304964","0.106740630656519","0.153262115442761"
"5 on scale 1-7","2010","(3a) lower tertiary education","Female","59","0.0893655381687782","0.0681873510916275","0.110543725245929"
"5 on scale 1-7","2010","(3b) higher tertiary education","Male","92","0.0774077939601259","0.0626403610489415","0.0921752268713102"
"5 on scale 1-7","2010","(3b) higher tertiary education","Female","78","0.0663610207665201","0.0514606623632671","0.0812613791697731"
"6 on scale 1-7","2010","(0) in school","Male","","","",""
"6 on scale 1-7","2010","(0) in school","Female","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","Female","62","0.0626738678074712","0.0467947933717316","0.0785529422432109"
"6 on scale 1-7","2010","(1c) basic vocational qualification","Male","180","0.0767039965273298","0.0659329936553363","0.0874749993993233"
"6 on scale 1-7","2010","(1c) basic vocational qualification","Female","118","0.0705911357063356","0.0594128905123455","0.0817693809003257"
"6 on scale 1-7","2010","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2010","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2010","(2a) intermediate vocational","Male","120","0.066756603913276","0.0549847055892361","0.0785285022373158"
"6 on scale 1-7","2010","(2a) intermediate vocational","Female","120","0.0596341998989258","0.0500455368373255","0.069222862960526"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Male","32","0.0587651245431661","0.0390741755335139","0.0784560735528182"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Female","35","0.0484222858736137","0.0326772461749316","0.0641673255722957"
"6 on scale 1-7","2010","(3a) lower tertiary education","Male","37","0.0569427537852501","0.0409147816172928","0.0729707259532075"
"6 on scale 1-7","2010","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2010","(3b) higher tertiary education","Male","58","0.047817142867982","0.0360258952130974","0.0596083905228667"
"6 on scale 1-7","2010","(3b) higher tertiary education","Female","31","0.0308536144770742","0.0205022306403005","0.0412049983138479"
"7 Strongly agree","2010","(0) in school","Male","","","",""
"7 Strongly agree","2010","(0) in school","Female","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2010","(1b) general elementary school","Male","40","0.125172064222508","0.0905534593896316","0.159790669055385"
"7 Strongly agree","2010","(1b) general elementary school","Female","67","0.0783735867715547","0.0607660383595453","0.0959811351835641"
"7 Strongly agree","2010","(1c) basic vocational qualification","Male","179","0.0858927343354408","0.0745516791909216","0.0972337894799601"
"7 Strongly agree","2010","(1c) basic vocational qualification","Female","98","0.0526351676792786","0.0428899447851875","0.0623803905733697"
"7 Strongly agree","2010","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2010","(2a) intermediate vocational","Male","99","0.0682740201819212","0.0563787650040124","0.08016927535983"
"7 Strongly agree","2010","(2a) intermediate vocational","Female","70","0.0297394820901547","0.0228613133362007","0.0366176508441086"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2010","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","Female","","","",""
