"plh0206i05","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2008","no migration background","in school","","","",""
"6 on scale 1-7","2008","no migration background","inadequately","","","",""
"6 on scale 1-7","2008","no migration background","general elemantary","","","",""
"6 on scale 1-7","2008","no migration background","middle vocational","","","",""
"6 on scale 1-7","2008","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2008","no migration background","higher vocational","","","",""
"6 on scale 1-7","2008","no migration background","higher education","","","",""
"6 on scale 1-7","2008","direct migration background","in school","","","",""
"6 on scale 1-7","2008","direct migration background","inadequately","","","",""
"6 on scale 1-7","2008","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2008","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2008","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2008","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2008","direct migration background","higher education","","","",""
"6 on scale 1-7","2008","indirect migration background","in school","","","",""
"6 on scale 1-7","2008","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2008","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2008","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2008","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2008","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2008","indirect migration background","higher education","","","",""
"7 Strongly agree","2008","no migration background","in school","","","",""
"7 Strongly agree","2008","no migration background","inadequately","","","",""
"7 Strongly agree","2008","no migration background","general elemantary","","","",""
"7 Strongly agree","2008","no migration background","middle vocational","","","",""
"7 Strongly agree","2008","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2008","no migration background","higher vocational","","","",""
"7 Strongly agree","2008","no migration background","higher education","","","",""
"7 Strongly agree","2008","direct migration background","in school","","","",""
"7 Strongly agree","2008","direct migration background","inadequately","","","",""
"7 Strongly agree","2008","direct migration background","general elemantary","","","",""
"7 Strongly agree","2008","direct migration background","middle vocational","","","",""
"7 Strongly agree","2008","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2008","direct migration background","higher vocational","","","",""
"7 Strongly agree","2008","direct migration background","higher education","","","",""
"7 Strongly agree","2008","indirect migration background","in school","","","",""
"7 Strongly agree","2008","indirect migration background","inadequately","","","",""
"7 Strongly agree","2008","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2008","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2008","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2008","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2008","indirect migration background","higher education","","","",""
"1 Strongly disagree","2009","no migration background","in school","","","",""
"1 Strongly disagree","2009","no migration background","inadequately","","","",""
"1 Strongly disagree","2009","no migration background","general elemantary","","","",""
"1 Strongly disagree","2009","no migration background","middle vocational","","","",""
"1 Strongly disagree","2009","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2009","no migration background","higher vocational","","","",""
"1 Strongly disagree","2009","no migration background","higher education","","","",""
"1 Strongly disagree","2009","direct migration background","in school","","","",""
"1 Strongly disagree","2009","direct migration background","inadequately","","","",""
"1 Strongly disagree","2009","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2009","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2009","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2009","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2009","direct migration background","higher education","","","",""
"1 Strongly disagree","2009","indirect migration background","in school","","","",""
"1 Strongly disagree","2009","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2009","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2009","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2009","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2009","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2009","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2009","no migration background","in school","","","",""
"2 on scale 1-7 ","2009","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2009","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2009","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2009","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2009","no migration background","higher education","","","",""
"2 on scale 1-7 ","2009","direct migration background","in school","","","",""
"2 on scale 1-7 ","2009","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2009","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2009","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2009","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2009","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2009","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2009","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2009","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2009","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2009","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2009","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2009","no migration background","in school","","","",""
"3 on scale 1-7 ","2009","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2009","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2009","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2009","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2009","no migration background","higher education","","","",""
"3 on scale 1-7 ","2009","direct migration background","in school","","","",""
"3 on scale 1-7 ","2009","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2009","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2009","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2009","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2009","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2009","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2009","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2009","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2009","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2009","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2009","indirect migration background","higher education","","","",""
"4 on scale 1-7","2009","no migration background","in school","","","",""
"4 on scale 1-7","2009","no migration background","inadequately","","","",""
"4 on scale 1-7","2009","no migration background","general elemantary","","","",""
"4 on scale 1-7","2009","no migration background","middle vocational","","","",""
"4 on scale 1-7","2009","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2009","no migration background","higher vocational","","","",""
"4 on scale 1-7","2009","no migration background","higher education","","","",""
"4 on scale 1-7","2009","direct migration background","in school","","","",""
"4 on scale 1-7","2009","direct migration background","inadequately","","","",""
"4 on scale 1-7","2009","direct migration background","general elemantary","","","",""
"4 on scale 1-7","2009","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2009","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2009","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2009","direct migration background","higher education","","","",""
"4 on scale 1-7","2009","indirect migration background","in school","","","",""
"4 on scale 1-7","2009","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2009","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2009","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2009","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2009","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2009","indirect migration background","higher education","","","",""
"5 on scale 1-7","2009","no migration background","in school","","","",""
"5 on scale 1-7","2009","no migration background","inadequately","","","",""
"5 on scale 1-7","2009","no migration background","general elemantary","","","",""
"5 on scale 1-7","2009","no migration background","middle vocational","","","",""
"5 on scale 1-7","2009","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2009","no migration background","higher vocational","","","",""
"5 on scale 1-7","2009","no migration background","higher education","","","",""
"5 on scale 1-7","2009","direct migration background","in school","","","",""
"5 on scale 1-7","2009","direct migration background","inadequately","","","",""
"5 on scale 1-7","2009","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2009","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2009","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2009","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2009","direct migration background","higher education","","","",""
"5 on scale 1-7","2009","indirect migration background","in school","","","",""
"5 on scale 1-7","2009","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2009","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2009","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2009","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2009","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2009","indirect migration background","higher education","","","",""
"6 on scale 1-7","2009","no migration background","in school","","","",""
"6 on scale 1-7","2009","no migration background","inadequately","","","",""
"6 on scale 1-7","2009","no migration background","general elemantary","","","",""
"6 on scale 1-7","2009","no migration background","middle vocational","","","",""
"6 on scale 1-7","2009","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2009","no migration background","higher vocational","","","",""
"6 on scale 1-7","2009","no migration background","higher education","","","",""
"6 on scale 1-7","2009","direct migration background","in school","","","",""
"6 on scale 1-7","2009","direct migration background","inadequately","","","",""
"6 on scale 1-7","2009","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2009","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2009","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2009","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2009","direct migration background","higher education","","","",""
"6 on scale 1-7","2009","indirect migration background","in school","","","",""
"6 on scale 1-7","2009","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2009","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2009","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2009","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2009","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2009","indirect migration background","higher education","","","",""
"7 Strongly agree","2009","no migration background","in school","","","",""
"7 Strongly agree","2009","no migration background","inadequately","","","",""
"7 Strongly agree","2009","no migration background","general elemantary","","","",""
"7 Strongly agree","2009","no migration background","middle vocational","","","",""
"7 Strongly agree","2009","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2009","no migration background","higher vocational","","","",""
"7 Strongly agree","2009","no migration background","higher education","","","",""
"7 Strongly agree","2009","direct migration background","in school","","","",""
"7 Strongly agree","2009","direct migration background","inadequately","","","",""
"7 Strongly agree","2009","direct migration background","general elemantary","","","",""
"7 Strongly agree","2009","direct migration background","middle vocational","","","",""
"7 Strongly agree","2009","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2009","direct migration background","higher vocational","","","",""
"7 Strongly agree","2009","direct migration background","higher education","","","",""
"7 Strongly agree","2009","indirect migration background","in school","","","",""
"7 Strongly agree","2009","indirect migration background","inadequately","","","",""
"7 Strongly agree","2009","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2009","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2009","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2009","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2009","indirect migration background","higher education","","","",""
"1 Strongly disagree","2010","no migration background","in school","22","","",""
"1 Strongly disagree","2010","no migration background","inadequately","13","","",""
"1 Strongly disagree","2010","no migration background","general elemantary","231","0.213880451129392","0.190464851180224","0.237296051078561"
"1 Strongly disagree","2010","no migration background","middle vocational","1434","0.198251645529864","0.189233579766403","0.207269711293326"
"1 Strongly disagree","2010","no migration background","vocational + Abi","144","0.221733721271444","0.192238572918624","0.251228869624263"
"1 Strongly disagree","2010","no migration background","higher vocational","221","0.196207371453018","0.173144366178218","0.219270376727818"
"1 Strongly disagree","2010","no migration background","higher education","777","0.223257941106541","0.209406336013644","0.237109546199439"
"1 Strongly disagree","2010","direct migration background","in school","2","","",""
"1 Strongly disagree","2010","direct migration background","inadequately","15","","",""
"1 Strongly disagree","2010","direct migration background","general elemantary","54","0.187768224033815","0.145244957051811","0.230291491015819"
"1 Strongly disagree","2010","direct migration background","middle vocational","108","0.190218497075116","0.15696161739699","0.223475376753243"
"1 Strongly disagree","2010","direct migration background","vocational + Abi","27","","",""
"1 Strongly disagree","2010","direct migration background","higher vocational","20","","",""
"1 Strongly disagree","2010","direct migration background","higher education","62","0.206079553969997","0.158098176287516","0.254060931652477"
"1 Strongly disagree","2010","indirect migration background","in school","8","","",""
"1 Strongly disagree","2010","indirect migration background","inadequately","2","","",""
"1 Strongly disagree","2010","indirect migration background","general elemantary","21","","",""
"1 Strongly disagree","2010","indirect migration background","middle vocational","33","0.101470088192907","0.0651837986850121","0.137756377700802"
"1 Strongly disagree","2010","indirect migration background","vocational + Abi","4","","",""
"1 Strongly disagree","2010","indirect migration background","higher vocational","7","","",""
"1 Strongly disagree","2010","indirect migration background","higher education","13","","",""
"2 on scale 1-7 ","2010","no migration background","in school","37","0.204493981161218","0.151075930757185","0.257912031565251"
"2 on scale 1-7 ","2010","no migration background","inadequately","13","","",""
"2 on scale 1-7 ","2010","no migration background","general elemantary","220","0.170690802137675","0.149205634503832","0.192175969771517"
"2 on scale 1-7 ","2010","no migration background","middle vocational","1533","0.19459925428561","0.185644316795931","0.203554191775288"
"2 on scale 1-7 ","2010","no migration background","vocational + Abi","212","0.276801420816338","0.245033883775616","0.30856895785706"
"2 on scale 1-7 ","2010","no migration background","higher vocational","273","0.239358359910186","0.214578401255848","0.264138318564524"
"2 on scale 1-7 ","2010","no migration background","higher education","990","0.269309985629816","0.254554583587119","0.284065387672512"
"2 on scale 1-7 ","2010","direct migration background","in school","","","",""
"2 on scale 1-7 ","2010","direct migration background","inadequately","13","","",""
"2 on scale 1-7 ","2010","direct migration background","general elemantary","62","0.187673969751939","0.145158910256807","0.230189029247071"
"2 on scale 1-7 ","2010","direct migration background","middle vocational","112","0.213550481979103","0.178824310674627","0.24827665328358"
"2 on scale 1-7 ","2010","direct migration background","vocational + Abi","32","0.125275089161858","0.0708283309854835","0.179721847338232"
"2 on scale 1-7 ","2010","direct migration background","higher vocational","22","","",""
"2 on scale 1-7 ","2010","direct migration background","higher education","60","0.192400970256195","0.145641639072627","0.239160301439764"
"2 on scale 1-7 ","2010","indirect migration background","in school","11","","",""
"2 on scale 1-7 ","2010","indirect migration background","inadequately","1","","",""
"2 on scale 1-7 ","2010","indirect migration background","general elemantary","20","","",""
"2 on scale 1-7 ","2010","indirect migration background","middle vocational","58","0.167457714981764","0.122586998585562","0.212328431377965"
"2 on scale 1-7 ","2010","indirect migration background","vocational + Abi","9","","",""
"2 on scale 1-7 ","2010","indirect migration background","higher vocational","8","","",""
"2 on scale 1-7 ","2010","indirect migration background","higher education","27","","",""
"3 on scale 1-7 ","2010","no migration background","in school","43","0.221052772534564","0.166095137620675","0.276010407448454"
"3 on scale 1-7 ","2010","no migration background","inadequately","7","","",""
"3 on scale 1-7 ","2010","no migration background","general elemantary","189","0.16720570642712","0.145896373059109","0.18851503979513"
"3 on scale 1-7 ","2010","no migration background","middle vocational","1346","0.180819427451664","0.172113835120291","0.189525019783036"
"3 on scale 1-7 ","2010","no migration background","vocational + Abi","154","0.176303531868082","0.149246215882349","0.203360847853816"
"3 on scale 1-7 ","2010","no migration background","higher vocational","238","0.194027649941217","0.171062033232743","0.216993266649691"
"3 on scale 1-7 ","2010","no migration background","higher education","676","0.209261885558852","0.195731205149304","0.2227925659684"
"3 on scale 1-7 ","2010","direct migration background","in school","1","","",""
"3 on scale 1-7 ","2010","direct migration background","inadequately","9","","",""
"3 on scale 1-7 ","2010","direct migration background","general elemantary","68","0.186667466454661","0.144240305194847","0.229094627714475"
"3 on scale 1-7 ","2010","direct migration background","middle vocational","104","0.194187999476262","0.160668366146736","0.227707632805788"
"3 on scale 1-7 ","2010","direct migration background","vocational + Abi","24","","",""
"3 on scale 1-7 ","2010","direct migration background","higher vocational","17","","",""
"3 on scale 1-7 ","2010","direct migration background","higher education","52","0.197226261409279","0.150025857276972","0.244426665541587"
"3 on scale 1-7 ","2010","indirect migration background","in school","7","","",""
"3 on scale 1-7 ","2010","indirect migration background","inadequately","1","","",""
"3 on scale 1-7 ","2010","indirect migration background","general elemantary","21","","",""
"3 on scale 1-7 ","2010","indirect migration background","middle vocational","46","0.214256110988859","0.164948451566192","0.263563770411526"
"3 on scale 1-7 ","2010","indirect migration background","vocational + Abi","11","","",""
"3 on scale 1-7 ","2010","indirect migration background","higher vocational","6","","",""
"3 on scale 1-7 ","2010","indirect migration background","higher education","20","","",""
"4 on scale 1-7","2010","no migration background","in school","50","0.215412332131886","0.160964316843277","0.269860347420495"
"4 on scale 1-7","2010","no migration background","inadequately","9","","",""
"4 on scale 1-7","2010","no migration background","general elemantary","236","0.179533116690112","0.157616260445515","0.20144997293471"
"4 on scale 1-7","2010","no migration background","middle vocational","1476","0.19025518275945","0.181376913836574","0.199133451682326"
"4 on scale 1-7","2010","no migration background","vocational + Abi","120","0.14567062790092","0.12062284615727","0.170718409644569"
"4 on scale 1-7","2010","no migration background","higher vocational","199","0.160188009682126","0.138887388581692","0.18148863078256"
"4 on scale 1-7","2010","no migration background","higher education","557","0.155397580457447","0.143347040151769","0.167448120763125"
"4 on scale 1-7","2010","direct migration background","in school","2","","",""
"4 on scale 1-7","2010","direct migration background","inadequately","6","","",""
"4 on scale 1-7","2010","direct migration background","general elemantary","54","0.133077130443025","0.096092819680708","0.170061441205341"
"4 on scale 1-7","2010","direct migration background","middle vocational","82","0.149769002860482","0.11953117180354","0.180006833917425"
"4 on scale 1-7","2010","direct migration background","vocational + Abi","27","","",""
"4 on scale 1-7","2010","direct migration background","higher vocational","10","","",""
"4 on scale 1-7","2010","direct migration background","higher education","52","0.219949813554978","0.170814940416509","0.269084686693447"
"4 on scale 1-7","2010","indirect migration background","in school","7","","",""
"4 on scale 1-7","2010","indirect migration background","inadequately","2","","",""
"4 on scale 1-7","2010","indirect migration background","general elemantary","21","","",""
"4 on scale 1-7","2010","indirect migration background","middle vocational","46","0.200867917713397","0.152720628042492","0.249015207384302"
"4 on scale 1-7","2010","indirect migration background","vocational + Abi","7","","",""
"4 on scale 1-7","2010","indirect migration background","higher vocational","5","","",""
"4 on scale 1-7","2010","indirect migration background","higher education","13","","",""
"5 on scale 1-7","2010","no migration background","in school","36","0.159160120108805","0.110709447164766","0.207610793052843"
"5 on scale 1-7","2010","no migration background","inadequately","3","","",""
"5 on scale 1-7","2010","no migration background","general elemantary","137","0.125477271136408","0.106560651604496","0.144393890668321"
"5 on scale 1-7","2010","no migration background","middle vocational","837","0.108662826572699","0.101623234920772","0.115702418224627"
"5 on scale 1-7","2010","no migration background","vocational + Abi","73","0.102954720213043","0.0813772304442092","0.124532209981877"
"5 on scale 1-7","2010","no migration background","higher vocational","110","0.102690043923552","0.085061288926169","0.120318798920934"
"5 on scale 1-7","2010","no migration background","higher education","288","0.0887206829018342","0.0792627456699215","0.0981786201337468"
"5 on scale 1-7","2010","direct migration background","in school","2","","",""
"5 on scale 1-7","2010","direct migration background","inadequately","12","","",""
"5 on scale 1-7","2010","direct migration background","general elemantary","33","0.110981797011382","0.076779380698911","0.145184213323853"
"5 on scale 1-7","2010","direct migration background","middle vocational","60","0.115557996585756","0.0884681914027444","0.142647801768767"
"5 on scale 1-7","2010","direct migration background","vocational + Abi","13","","",""
"5 on scale 1-7","2010","direct migration background","higher vocational","12","","",""
"5 on scale 1-7","2010","direct migration background","higher education","25","","",""
"5 on scale 1-7","2010","indirect migration background","in school","3","","",""
"5 on scale 1-7","2010","indirect migration background","inadequately","2","","",""
"5 on scale 1-7","2010","indirect migration background","general elemantary","14","","",""
"5 on scale 1-7","2010","indirect migration background","middle vocational","39","0.161949158792196","0.117676887392765","0.206221430191627"
"5 on scale 1-7","2010","indirect migration background","vocational + Abi","2","","",""
"5 on scale 1-7","2010","indirect migration background","higher vocational","1","","",""
"5 on scale 1-7","2010","indirect migration background","higher education","8","","",""
"6 on scale 1-7","2010","no migration background","in school","17","","",""
"6 on scale 1-7","2010","no migration background","inadequately","2","","",""
"6 on scale 1-7","2010","no migration background","general elemantary","84","0.067952793186525","0.0535814269511328","0.0823241594219172"
"6 on scale 1-7","2010","no migration background","middle vocational","499","0.0691845621709783","0.0634444240021522","0.0749247003398044"
"6 on scale 1-7","2010","no migration background","vocational + Abi","40","0.0566771699082562","0.0402597518963656","0.0730945879201469"
"6 on scale 1-7","2010","no migration background","higher vocational","54","0.0522335911382202","0.0393121239916318","0.0651550582848085"
"6 on scale 1-7","2010","no migration background","higher education","132","0.0401422647797937","0.0336130252254611","0.0466715043341264"
"6 on scale 1-7","2010","direct migration background","in school","","","",""
"6 on scale 1-7","2010","direct migration background","inadequately","8","","",""
"6 on scale 1-7","2010","direct migration background","general elemantary","23","","",""
"6 on scale 1-7","2010","direct migration background","middle vocational","36","0.0763085831702871","0.0538117520032712","0.098805414337303"
"6 on scale 1-7","2010","direct migration background","vocational + Abi","10","","",""
"6 on scale 1-7","2010","direct migration background","higher vocational","1","","",""
"6 on scale 1-7","2010","direct migration background","higher education","15","","",""
"6 on scale 1-7","2010","indirect migration background","in school","3","","",""
"6 on scale 1-7","2010","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2010","indirect migration background","general elemantary","10","","",""
"6 on scale 1-7","2010","indirect migration background","middle vocational","23","","",""
"6 on scale 1-7","2010","indirect migration background","vocational + Abi","3","","",""
"6 on scale 1-7","2010","indirect migration background","higher vocational","2","","",""
"6 on scale 1-7","2010","indirect migration background","higher education","2","","",""
"7 Strongly agree","2010","no migration background","in school","14","","",""
"7 Strongly agree","2010","no migration background","inadequately","13","","",""
"7 Strongly agree","2010","no migration background","general elemantary","81","0.075259859292768","0.0601949333300589","0.090324785255477"
"7 Strongly agree","2010","no migration background","middle vocational","383","0.0582271012297345","0.0529302028848877","0.0635239995745813"
"7 Strongly agree","2010","no migration background","vocational + Abi","19","","",""
"7 Strongly agree","2010","no migration background","higher vocational","44","0.0552949739516812","0.0420217271153191","0.0685682207880433"
"7 Strongly agree","2010","no migration background","higher education","52","0.0139096595657165","0.0100140552750616","0.0178052638563713"
"7 Strongly agree","2010","direct migration background","in school","","","",""
"7 Strongly agree","2010","direct migration background","inadequately","4","","",""
"7 Strongly agree","2010","direct migration background","general elemantary","30","0.100792334398693","0.0680115502526528","0.133573118544733"
"7 Strongly agree","2010","direct migration background","middle vocational","33","0.060407438852993","0.0402197688765337","0.0805951088294522"
"7 Strongly agree","2010","direct migration background","vocational + Abi","9","","",""
"7 Strongly agree","2010","direct migration background","higher vocational","3","","",""
"7 Strongly agree","2010","direct migration background","higher education","7","","",""
"7 Strongly agree","2010","indirect migration background","in school","4","","",""
"7 Strongly agree","2010","indirect migration background","inadequately","1","","",""
"7 Strongly agree","2010","indirect migration background","general elemantary","12","","",""
"7 Strongly agree","2010","indirect migration background","middle vocational","21","","",""
"7 Strongly agree","2010","indirect migration background","vocational + Abi","1","","",""
"7 Strongly agree","2010","indirect migration background","higher vocational","3","","",""
"7 Strongly agree","2010","indirect migration background","higher education","2","","",""
"1 Strongly disagree","2011","no migration background","in school","","","",""
"1 Strongly disagree","2011","no migration background","inadequately","","","",""
"1 Strongly disagree","2011","no migration background","general elemantary","","","",""
"1 Strongly disagree","2011","no migration background","middle vocational","","","",""
"1 Strongly disagree","2011","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2011","no migration background","higher vocational","","","",""
"1 Strongly disagree","2011","no migration background","higher education","","","",""
"1 Strongly disagree","2011","direct migration background","in school","","","",""
"1 Strongly disagree","2011","direct migration background","inadequately","","","",""
"1 Strongly disagree","2011","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2011","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2011","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2011","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2011","direct migration background","higher education","","","",""
"1 Strongly disagree","2011","indirect migration background","in school","","","",""
"1 Strongly disagree","2011","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2011","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2011","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2011","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2011","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2011","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2011","no migration background","in school","","","",""
"2 on scale 1-7 ","2011","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2011","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2011","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2011","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2011","no migration background","higher education","","","",""
"2 on scale 1-7 ","2011","direct migration background","in school","","","",""
"2 on scale 1-7 ","2011","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2011","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2011","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2011","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2011","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2011","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2011","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2011","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2011","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2011","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2011","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2011","no migration background","in school","","","",""
"3 on scale 1-7 ","2011","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2011","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2011","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2011","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2011","no migration background","higher education","","","",""
"3 on scale 1-7 ","2011","direct migration background","in school","","","",""
"3 on scale 1-7 ","2011","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2011","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2011","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2011","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2011","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2011","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2011","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2011","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2011","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2011","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2011","indirect migration background","higher education","","","",""
"4 on scale 1-7","2011","no migration background","in school","","","",""
"4 on scale 1-7","2011","no migration background","inadequately","","","",""
"4 on scale 1-7","2011","no migration background","general elemantary","","","",""
"4 on scale 1-7","2011","no migration background","middle vocational","","","",""
"4 on scale 1-7","2011","no migration background","vocational + Abi","","","",""
