"plh0206i05","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2013","66 and older","Rural Area","","","",""
"1 Strongly disagree","2014","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2014","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2014","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2014","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2014","66 and older","Urban Area","","","",""
"1 Strongly disagree","2014","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2014","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2014","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2014","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2014","66 and older","Rural Area","","","",""
"4 on scale 1-7","2014","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2014","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2014","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2014","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2014","66 and older","Urban Area","","","",""
"4 on scale 1-7","2014","66 and older","Rural Area","","","",""
"5 on scale 1-7","2014","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2014","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2014","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2014","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2014","66 and older","Urban Area","","","",""
"5 on scale 1-7","2014","66 and older","Rural Area","","","",""
"6 on scale 1-7","2014","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2014","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2014","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2014","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2014","66 and older","Urban Area","","","",""
"6 on scale 1-7","2014","66 and older","Rural Area","","","",""
"7 Strongly agree","2014","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2014","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2014","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2014","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2014","66 and older","Urban Area","","","",""
"7 Strongly agree","2014","66 and older","Rural Area","","","",""
"1 Strongly disagree","2015","16-34 y.","Urban Area","1092","0.213828547209855","0.201976255913428","0.225680838506283"
"1 Strongly disagree","2015","16-34 y.","Rural Area","424","0.188849543552898","0.171873796307057","0.205825290798738"
"1 Strongly disagree","2015","35-65 y.","Urban Area","2753","0.261867729358397","0.25317697788721","0.270558480829583"
"1 Strongly disagree","2015","35-65 y.","Rural Area","1314","0.227014118697536","0.215743811288255","0.238284426106816"
"1 Strongly disagree","2015","66 and older","Urban Area","996","0.307126306084025","0.291077963950534","0.323174648217516"
"1 Strongly disagree","2015","66 and older","Rural Area","442","0.255696877045486","0.235356104251446","0.276037649839525"
"2 on scale 1-7 ","2015","16-34 y.","Urban Area","1138","0.245997487478242","0.23354768184185","0.258447293114634"
"2 on scale 1-7 ","2015","16-34 y.","Rural Area","477","0.216607864068453","0.198741057489917","0.234474670646988"
"2 on scale 1-7 ","2015","35-65 y.","Urban Area","2616","0.254742790432761","0.246129813445041","0.263355767420482"
"2 on scale 1-7 ","2015","35-65 y.","Rural Area","1376","0.255433167221927","0.243700033114541","0.267166301329314"
"2 on scale 1-7 ","2015","66 and older","Urban Area","790","0.243523485502268","0.228591664327879","0.258455306676658"
"2 on scale 1-7 ","2015","66 and older","Rural Area","407","0.216140270042464","0.196948420161538","0.23533211992339"
"3 on scale 1-7 ","2015","16-34 y.","Urban Area","782","0.185304057546543","0.174072213095089","0.196535901997998"
"3 on scale 1-7 ","2015","16-34 y.","Rural Area","352","0.183635750100304","0.166842265214523","0.200429234986086"
"3 on scale 1-7 ","2015","35-65 y.","Urban Area","1484","0.1570428865763","0.149850697144162","0.164235076008439"
"3 on scale 1-7 ","2015","35-65 y.","Rural Area","873","0.175118758135959","0.164893233593319","0.185344282678599"
"3 on scale 1-7 ","2015","66 and older","Urban Area","461","0.145703569636571","0.1334296289126","0.157977510360541"
"3 on scale 1-7 ","2015","66 and older","Rural Area","299","0.172045804689554","0.154448140933193","0.189643468445914"
"4 on scale 1-7","2015","16-34 y.","Urban Area","692","0.169689279399777","0.158838564202745","0.180539994596808"
"4 on scale 1-7","2015","16-34 y.","Rural Area","325","0.149092274853063","0.133643678495548","0.164540871210578"
"4 on scale 1-7","2015","35-65 y.","Urban Area","1440","0.156309364622416","0.149130870383793","0.163487858861039"
"4 on scale 1-7","2015","35-65 y.","Rural Area","827","0.161533895228713","0.151632460349489","0.171435330107937"
"4 on scale 1-7","2015","66 and older","Urban Area","426","0.140006383001123","0.127934746162337","0.152078019839909"
"4 on scale 1-7","2015","66 and older","Rural Area","290","0.151284377788579","0.134577012961472","0.167991742615686"
"5 on scale 1-7","2015","16-34 y.","Urban Area","410","0.093362419113079","0.0849520753834127","0.101772762842745"
"5 on scale 1-7","2015","16-34 y.","Rural Area","210","0.11325988091815","0.0995145103909254","0.127005251445375"
"5 on scale 1-7","2015","35-65 y.","Urban Area","738","0.0812511639551221","0.0758503099275036","0.0866520179827406"
"5 on scale 1-7","2015","35-65 y.","Rural Area","441","0.087384035929631","0.0797863099263323","0.0949817619329297"
"5 on scale 1-7","2015","66 and older","Urban Area","221","0.0728373205656113","0.0637966721250776","0.0818779690061451"
"5 on scale 1-7","2015","66 and older","Rural Area","162","0.0998763446633961","0.085896182033733","0.113856507293059"
"6 on scale 1-7","2015","16-34 y.","Urban Area","236","0.0506191599692179","0.0442820894883714","0.0569562304500643"
"6 on scale 1-7","2015","16-34 y.","Rural Area","136","0.0825626085276817","0.0706254724873429","0.0944997445680204"
"6 on scale 1-7","2015","35-65 y.","Urban Area","454","0.0532139806287883","0.0487769948705245","0.0576509663870521"
"6 on scale 1-7","2015","35-65 y.","Rural Area","275","0.053072765555294","0.0470413714071484","0.0591041597034396"
"6 on scale 1-7","2015","66 and older","Urban Area","162","0.0501656610600676","0.0425716393780149","0.0577596827421202"
"6 on scale 1-7","2015","66 and older","Rural Area","96","0.0605890013673138","0.0494651664835165","0.0717128362511111"
"7 Strongly agree","2015","16-34 y.","Urban Area","247","0.0411990492832857","0.0354536705263901","0.0469444280401813"
"7 Strongly agree","2015","16-34 y.","Rural Area","118","0.0659920779794501","0.0552239203597051","0.0767602355991951"
"7 Strongly agree","2015","35-65 y.","Urban Area","346","0.0355720844262149","0.0319107551650484","0.0392334136873815"
"7 Strongly agree","2015","35-65 y.","Rural Area","201","0.0404432592309401","0.0351431850136131","0.0457433334482671"
"7 Strongly agree","2015","66 and older","Urban Area","118","0.0406372741503339","0.0337681979422463","0.0475063503584215"
"7 Strongly agree","2015","66 and older","Rural Area","71","0.0443673244032075","0.0347665352665275","0.0539681135398875"
"1 Strongly disagree","2016","16-34 y.","Urban Area","1108","0.457217782911973","0.43355081210065","0.480884753723296"
"1 Strongly disagree","2016","16-34 y.","Rural Area","506","0.630763658708004","0.596852405175569","0.664674912240438"
"1 Strongly disagree","2016","35-65 y.","Urban Area","940","0.612066485372871","0.585330222399012","0.638802748346731"
"1 Strongly disagree","2016","35-65 y.","Rural Area","399","0.628462926532423","0.588333643259194","0.668592209805651"
"1 Strongly disagree","2016","66 and older","Urban Area","16","","",""
"1 Strongly disagree","2016","66 and older","Rural Area","5","","",""
"2 on scale 1-7 ","2016","16-34 y.","Urban Area","184","0.201806936062195","0.182739586335615","0.220874285788774"
"2 on scale 1-7 ","2016","16-34 y.","Rural Area","87","0.137540790194056","0.113339231796346","0.161742348591767"
"2 on scale 1-7 ","2016","35-65 y.","Urban Area","127","0.173365361156437","0.152594202738199","0.194136519574676"
"2 on scale 1-7 ","2016","35-65 y.","Rural Area","47","0.0664333353053041","0.0457516374195778","0.0871150331910304"
"2 on scale 1-7 ","2016","66 and older","Urban Area","2","","",""
"2 on scale 1-7 ","2016","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2016","16-34 y.","Urban Area","129","0.0918924217238968","0.0781685448950407","0.105616298552753"
"3 on scale 1-7 ","2016","16-34 y.","Rural Area","43","0.052849800892658","0.0371284667724498","0.0685711350128662"
"3 on scale 1-7 ","2016","35-65 y.","Urban Area","61","0.0440052483958707","0.0327513563135463","0.0552591404781952"
"3 on scale 1-7 ","2016","35-65 y.","Rural Area","25","","",""
"3 on scale 1-7 ","2016","66 and older","Urban Area","1","","",""
"3 on scale 1-7 ","2016","66 and older","Rural Area","","","",""
"4 on scale 1-7","2016","16-34 y.","Urban Area","96","0.085111769500931","0.0718547118972155","0.0983688271046465"
"4 on scale 1-7","2016","16-34 y.","Rural Area","44","0.0432071378462778","0.028920007560367","0.0574942681321885"
"4 on scale 1-7","2016","35-65 y.","Urban Area","65","0.075764886560293","0.0612455098080552","0.0902842633125309"
"4 on scale 1-7","2016","35-65 y.","Rural Area","31","0.0768306207625195","0.0547135116784757","0.0989477298465632"
"4 on scale 1-7","2016","66 and older","Urban Area","1","","",""
"4 on scale 1-7","2016","66 and older","Rural Area","","","",""
"5 on scale 1-7","2016","16-34 y.","Urban Area","56","0.0580055121734004","0.0469002931898032","0.0691107311569976"
"5 on scale 1-7","2016","16-34 y.","Rural Area","35","0.0729852496755651","0.0547076498805676","0.0912628494705626"
"5 on scale 1-7","2016","35-65 y.","Urban Area","20","","",""
"5 on scale 1-7","2016","35-65 y.","Rural Area","20","","",""
"5 on scale 1-7","2016","66 and older","Urban Area","2","","",""
"5 on scale 1-7","2016","66 and older","Rural Area","","","",""
"6 on scale 1-7","2016","16-34 y.","Urban Area","31","0.0423047989036898","0.0327421813666069","0.0518674164407727"
"6 on scale 1-7","2016","16-34 y.","Rural Area","18","","",""
"6 on scale 1-7","2016","35-65 y.","Urban Area","21","","",""
"6 on scale 1-7","2016","35-65 y.","Rural Area","8","","",""
"6 on scale 1-7","2016","66 and older","Urban Area","","","",""
"6 on scale 1-7","2016","66 and older","Rural Area","","","",""
"7 Strongly agree","2016","16-34 y.","Urban Area","98","0.0636607787239144","0.052061769487715","0.0752597879601138"
"7 Strongly agree","2016","16-34 y.","Rural Area","45","0.0440926634379479","0.0296665495437269","0.0585187773321689"
"7 Strongly agree","2016","35-65 y.","Urban Area","42","0.0420691812362733","0.0310545019450666","0.0530838605274799"
"7 Strongly agree","2016","35-65 y.","Rural Area","27","","",""
"7 Strongly agree","2016","66 and older","Urban Area","","","",""
"7 Strongly agree","2016","66 and older","Rural Area","","","",""
"1 Strongly disagree","2017","16-34 y.","Urban Area","884","0.63560829801022","0.609974215532904","0.661242380487537"
"1 Strongly disagree","2017","16-34 y.","Rural Area","370","0.754958404997292","0.717182503504974","0.79273430648961"
"1 Strongly disagree","2017","35-65 y.","Urban Area","512","0.707253822590756","0.673424838415532","0.74108280676598"
"1 Strongly disagree","2017","35-65 y.","Rural Area","224","0.872065962650109","0.832224623298","0.911907302002219"
"1 Strongly disagree","2017","66 and older","Urban Area","23","","",""
"1 Strongly disagree","2017","66 and older","Rural Area","4","","",""
"2 on scale 1-7 ","2017","16-34 y.","Urban Area","141","0.100488050330087","0.0844740645886255","0.116502036071549"
"2 on scale 1-7 ","2017","16-34 y.","Rural Area","43","0.07858190795482","0.0549486784796316","0.102215137430008"
"2 on scale 1-7 ","2017","35-65 y.","Urban Area","63","0.103356174503705","0.0807236039408233","0.125988745066587"
"2 on scale 1-7 ","2017","35-65 y.","Rural Area","17","","",""
"2 on scale 1-7 ","2017","66 and older","Urban Area","4","","",""
"2 on scale 1-7 ","2017","66 and older","Rural Area","1","","",""
"3 on scale 1-7 ","2017","16-34 y.","Urban Area","83","0.0498342359821003","0.038243731211152","0.0614247407530485"
"3 on scale 1-7 ","2017","16-34 y.","Rural Area","24","","",""
"3 on scale 1-7 ","2017","35-65 y.","Urban Area","31","0.0577413965297314","0.040399987330873","0.0750828057285897"
"3 on scale 1-7 ","2017","35-65 y.","Rural Area","4","","",""
"3 on scale 1-7 ","2017","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2017","66 and older","Rural Area","","","",""
"4 on scale 1-7","2017","16-34 y.","Urban Area","100","0.0855301872533297","0.0706337244291318","0.100426650077528"
"4 on scale 1-7","2017","16-34 y.","Rural Area","24","","",""
"4 on scale 1-7","2017","35-65 y.","Urban Area","37","0.0480216834233021","0.0321256814813566","0.0639176853652476"
"4 on scale 1-7","2017","35-65 y.","Rural Area","13","","",""
"4 on scale 1-7","2017","66 and older","Urban Area","1","","",""
"4 on scale 1-7","2017","66 and older","Rural Area","","","",""
"5 on scale 1-7","2017","16-34 y.","Urban Area","42","0.0428100894201039","0.0320278025477494","0.0535923762924585"
"5 on scale 1-7","2017","16-34 y.","Rural Area","10","","",""
"5 on scale 1-7","2017","35-65 y.","Urban Area","10","","",""
"5 on scale 1-7","2017","35-65 y.","Rural Area","1","","",""
"5 on scale 1-7","2017","66 and older","Urban Area","1","","",""
"5 on scale 1-7","2017","66 and older","Rural Area","","","",""
"6 on scale 1-7","2017","16-34 y.","Urban Area","17","","",""
"6 on scale 1-7","2017","16-34 y.","Rural Area","2","","",""
"6 on scale 1-7","2017","35-65 y.","Urban Area","5","","",""
"6 on scale 1-7","2017","35-65 y.","Rural Area","4","","",""
"6 on scale 1-7","2017","66 and older","Urban Area","","","",""
"6 on scale 1-7","2017","66 and older","Rural Area","1","","",""
"7 Strongly agree","2017","16-34 y.","Urban Area","87","0.0720315947605588","0.0582605506676233","0.0858026388534944"
"7 Strongly agree","2017","16-34 y.","Rural Area","25","","",""
"7 Strongly agree","2017","35-65 y.","Urban Area","37","0.065319112414637","0.0469491821677905","0.0836890426614836"
"7 Strongly agree","2017","35-65 y.","Rural Area","7","","",""
"7 Strongly agree","2017","66 and older","Urban Area","1","","",""
"7 Strongly agree","2017","66 and older","Rural Area","","","",""
"1 Strongly disagree","2018","16-34 y.","Urban Area","83","0.580170442735398","0.503698450422688","0.656642435048108"
"1 Strongly disagree","2018","16-34 y.","Rural Area","52","0.596179526862702","0.496989762193491","0.695369291531913"
"1 Strongly disagree","2018","35-65 y.","Urban Area","69","0.738864685610248","0.652772576089966","0.82495679513053"
"1 Strongly disagree","2018","35-65 y.","Rural Area","42","0.807404150895419","0.707624629574127","0.907183672216711"
"1 Strongly disagree","2018","66 and older","Urban Area","3","","",""
"1 Strongly disagree","2018","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2018","16-34 y.","Urban Area","13","","",""
"2 on scale 1-7 ","2018","16-34 y.","Rural Area","9","","",""
"2 on scale 1-7 ","2018","35-65 y.","Urban Area","8","","",""
"2 on scale 1-7 ","2018","35-65 y.","Rural Area","8","","",""
"2 on scale 1-7 ","2018","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2018","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2018","16-34 y.","Urban Area","17","","",""
"3 on scale 1-7 ","2018","16-34 y.","Rural Area","7","","",""
"3 on scale 1-7 ","2018","35-65 y.","Urban Area","2","","",""
"3 on scale 1-7 ","2018","35-65 y.","Rural Area","2","","",""
"3 on scale 1-7 ","2018","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2018","66 and older","Rural Area","","","",""
"4 on scale 1-7","2018","16-34 y.","Urban Area","17","","",""
"4 on scale 1-7","2018","16-34 y.","Rural Area","9","","",""
"4 on scale 1-7","2018","35-65 y.","Urban Area","8","","",""
"4 on scale 1-7","2018","35-65 y.","Rural Area","3","","",""
"4 on scale 1-7","2018","66 and older","Urban Area","","","",""
"4 on scale 1-7","2018","66 and older","Rural Area","1","","",""
"5 on scale 1-7","2018","16-34 y.","Urban Area","11","","",""
"5 on scale 1-7","2018","16-34 y.","Rural Area","2","","",""
"5 on scale 1-7","2018","35-65 y.","Urban Area","5","","",""
"5 on scale 1-7","2018","35-65 y.","Rural Area","1","","",""
"5 on scale 1-7","2018","66 and older","Urban Area","","","",""
"5 on scale 1-7","2018","66 and older","Rural Area","","","",""
"6 on scale 1-7","2018","16-34 y.","Urban Area","2","","",""
"6 on scale 1-7","2018","16-34 y.","Rural Area","1","","",""
"6 on scale 1-7","2018","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2018","35-65 y.","Rural Area","1","","",""
"6 on scale 1-7","2018","66 and older","Urban Area","","","",""
"6 on scale 1-7","2018","66 and older","Rural Area","","","",""
"7 Strongly agree","2018","16-34 y.","Urban Area","17","","",""
"7 Strongly agree","2018","16-34 y.","Rural Area","14","","",""
"7 Strongly agree","2018","35-65 y.","Urban Area","8","","",""
"7 Strongly agree","2018","35-65 y.","Rural Area","3","","",""
"7 Strongly agree","2018","66 and older","Urban Area","","","",""
"7 Strongly agree","2018","66 and older","Rural Area","","","",""
"1 Strongly disagree","2019","16-34 y.","Urban Area","42","0.506403270117098","0.408413107438118","0.604393432796078"
"1 Strongly disagree","2019","16-34 y.","Rural Area","21","","",""
"1 Strongly disagree","2019","35-65 y.","Urban Area","38","0.544106688413031","0.426590637623609","0.661622739202453"
"1 Strongly disagree","2019","35-65 y.","Rural Area","32","0.672719811596545","0.546395446724356","0.799044176468734"
"1 Strongly disagree","2019","66 and older","Urban Area","","","",""
"1 Strongly disagree","2019","66 and older","Rural Area","3","","",""
"2 on scale 1-7 ","2019","16-34 y.","Urban Area","12","","",""
"2 on scale 1-7 ","2019","16-34 y.","Rural Area","11","","",""
"2 on scale 1-7 ","2019","35-65 y.","Urban Area","9","","",""
"2 on scale 1-7 ","2019","35-65 y.","Rural Area","7","","",""
"2 on scale 1-7 ","2019","66 and older","Urban Area","1","","",""
"2 on scale 1-7 ","2019","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2019","16-34 y.","Urban Area","17","","",""
"3 on scale 1-7 ","2019","16-34 y.","Rural Area","4","","",""
"3 on scale 1-7 ","2019","35-65 y.","Urban Area","4","","",""
"3 on scale 1-7 ","2019","35-65 y.","Rural Area","3","","",""
"3 on scale 1-7 ","2019","66 and older","Urban Area","1","","",""
"3 on scale 1-7 ","2019","66 and older","Rural Area","","","",""
"4 on scale 1-7","2019","16-34 y.","Urban Area","9","","",""
"4 on scale 1-7","2019","16-34 y.","Rural Area","3","","",""
"4 on scale 1-7","2019","35-65 y.","Urban Area","8","","",""
"4 on scale 1-7","2019","35-65 y.","Rural Area","7","","",""
"4 on scale 1-7","2019","66 and older","Urban Area","","","",""
"4 on scale 1-7","2019","66 and older","Rural Area","","","",""
"5 on scale 1-7","2019","16-34 y.","Urban Area","3","","",""
"5 on scale 1-7","2019","16-34 y.","Rural Area","3","","",""
"5 on scale 1-7","2019","35-65 y.","Urban Area","4","","",""
"5 on scale 1-7","2019","35-65 y.","Rural Area","2","","",""
"5 on scale 1-7","2019","66 and older","Urban Area","","","",""
"5 on scale 1-7","2019","66 and older","Rural Area","","","",""
"6 on scale 1-7","2019","16-34 y.","Urban Area","3","","",""
"6 on scale 1-7","2019","16-34 y.","Rural Area","2","","",""
"6 on scale 1-7","2019","35-65 y.","Urban Area","3","","",""
"6 on scale 1-7","2019","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2019","66 and older","Urban Area","","","",""
"6 on scale 1-7","2019","66 and older","Rural Area","","","",""
"7 Strongly agree","2019","16-34 y.","Urban Area","14","","",""
"7 Strongly agree","2019","16-34 y.","Rural Area","1","","",""
"7 Strongly agree","2019","35-65 y.","Urban Area","3","","",""
"7 Strongly agree","2019","35-65 y.","Rural Area","2","","",""
"7 Strongly agree","2019","66 and older","Urban Area","","","",""
"7 Strongly agree","2019","66 and older","Rural Area","","","",""
